ID,age,income
174,23.0,19500.0
175,32.0,50000.0
176,61.0,39200.0
177,45.0,65100.0
178,17.0,27500.0
179,59.0,56000.0
180,40.0,64600.0
181,47.0,89100.0
182,24.0,19100.0
183,,42800.0
184,62.0,56000.0
185,27.0,50000.0
186,59.0,51500.0
187,65.0,51500.0
188,38.0,69900.0
189,26.0,35100.0
190,23.0,23800.0
191,27.0,32900.0
192,46.0,60900.0
193,261.0264909940079,90600.0
194,42.0,69500.0
195,58.0,57200.0
196,20.0,31200.0
197,60.0,52400.0
198,60.0,48000.0
199,24.0,24000.0
200,55.0,76400.0
201,21.0,26900.0
202,42.0,65500.0
203,22.0,17800.0
204,47.0,75600.0
205,46.0,62500.0
206,48.0,77500.0
207,58.0,55500.0
208,42.0,62900.0
209,37.0,31600.0
210,173.21446069014485,61100.0
211,47.0,64300.0
212,65.0,54400.0
213,20.0,24200.0
214,25.0,35300.0
215,61.0,61200.0
216,33.0,36700.0
217,16.0,21000.0
218,65.0,60900.0
219,41.0,180137.83820358812
220,25.0,13500.0
221,43.0,64700.0
222,,40700.0
223,43.0,85100.0
224,40.0,56900.0
225,16.0,18900.0
226,69.0,66500.0
227,27.0,143814.70988612098
228,36.0,41400.0
229,58.0,78500.0
230,45.0,78100.0
231,23.0,20600.0
232,63.0,59000.0
233,58.0,51100.0
234,60.0,56400.0
235,47.0,85600.0
236,16.0,8000.0
237,26.0,23000.0
238,32.0,36100.0
239,65.0,52000.0
240,49.0,92100.0
241,60.0,52700.0
242,48.0,342167.3830954709
243,43.0,269425.1090503098
244,,17200.0
245,55.0,77700.0
246,35.0,53700.0
247,50.0,76500.0
248,44.0,101700.0
249,67.0,53100.0
250,28.0,14800.0
251,119.51182991853722,44500.0
252,24.0,32000.0
253,,65900.0
254,21.0,20900.0
255,44.0,67600.0
256,28.0,28300.0
257,63.48490731799674,21600.0
258,32.0,40100.0
259,51.0,91400.0
260,25.0,19600.0
261,32.0,245344.256880546
262,19.0,22400.0
263,60.0,47200.0
264,16.0,
265,33.0,41100.0
266,39.0,52300.0
267,61.0,60200.0
268,,68800.0
269,63.0,48900.0
270,64.0,62600.0
271,26.0,20800.0
272,23.0,10500.0
273,41.0,60900.0
274,47.0,71900.0
275,311.9823210470373,51300.0
276,50.0,91500.0
277,38.0,59700.0
278,23.0,28900.0
279,23.0,84601.51553809171
280,229.83085448266112,84000.0
281,371.3550719547314,61000.0
282,21.0,24100.0
283,40.0,56100.0
284,65.0,55400.0
285,52.0,
286,62.0,
287,41.0,
288,,335400.92793581774
289,34.0,
290,34.0,38500.0
291,26.0,41100.0
292,55.0,81800.0
293,40.0,57600.0
294,61.0,56300.0
295,28.0,20700.0
296,50.0,94500.0
297,,
298,34.0,38400.0
299,64.0,54100.0
300,36.0,42100.0
