ID,age,income
185,27.0,50000.0
186,59.0,51500.0
187,65.0,51500.0
188,38.0,69900.0
189,26.0,35100.0
190,23.0,23800.0
191,27.0,32900.0
192,46.0,60900.0
193,56.0,90600.0
194,42.0,69500.0
195,58.0,57200.0
196,20.0,31200.0
197,359.65331585962116,52400.0
198,60.0,
199,24.0,24000.0
200,55.0,76400.0
201,21.0,26900.0
202,42.0,65500.0
203,22.0,17800.0
204,47.0,75600.0
205,46.0,62500.0
206,48.0,77500.0
207,58.0,
208,42.0,62900.0
209,,31600.0
210,38.0,230527.00287083053
211,47.0,64300.0
212,65.0,54400.0
213,20.0,
214,25.0,35300.0
215,61.0,61200.0
216,,36700.0
217,16.0,
218,65.0,60900.0
219,,56000.0
220,25.0,13500.0
221,43.0,64700.0
222,,40700.0
223,43.0,85100.0
224,40.0,56900.0
225,16.0,18900.0
226,,66500.0
227,27.0,33600.0
228,36.0,41400.0
229,58.0,78500.0
230,45.0,78100.0
231,23.0,20600.0
232,63.0,59000.0
233,58.0,51100.0
234,60.0,56400.0
235,,85600.0
236,16.0,8000.0
237,26.0,23000.0
238,32.0,36100.0
239,65.0,52000.0
240,49.0,92100.0
241,60.0,52700.0
242,,85700.0
243,43.0,62500.0
244,21.0,17200.0
245,55.0,77700.0
246,35.0,53700.0
247,50.0,76500.0
248,44.0,101700.0
249,67.0,53100.0
250,,14800.0
251,33.0,
252,24.0,32000.0
253,148.11809261946792,65900.0
254,21.0,20900.0
255,44.0,67600.0
256,28.0,
257,16.0,85927.76178061258
258,32.0,
259,51.0,91400.0
260,25.0,87453.8305530274
261,32.0,44800.0
262,,
263,,47200.0
264,16.0,31400.0
265,33.0,41100.0
266,,
267,61.0,60200.0
268,34.0,68800.0
269,,
270,,62600.0
271,,20800.0
272,23.0,10500.0
273,41.0,60900.0
274,47.0,71900.0
275,66.0,51300.0
276,50.0,
277,38.0,59700.0
278,,28900.0
279,23.0,23500.0
280,47.0,84000.0
281,63.0,61000.0
282,21.0,
283,40.0,56100.0
284,65.0,55400.0
285,,218267.14399342533
286,62.0,51400.0
287,41.0,64800.0
288,35.0,
289,34.0,55600.0
290,102.34544021812901,38500.0
291,26.0,41100.0
292,55.0,81800.0
293,40.0,57600.0
294,,56300.0
295,28.0,20700.0
296,50.0,94500.0
297,31.0,43100.0
298,34.0,38400.0
299,64.0,54100.0
300,36.0,
