ID,age,income
165,20.0,18800.0
166,161.78929313225638,
167,282.1759336573937,55100.0
168,248.7682291831226,237555.95947992895
169,39.0,220356.1119024202
170,20.0,21800.0
171,28.0,144585.9287446719
172,,348982.74850786757
173,60.0,52800.0
174,23.0,19500.0
175,32.0,
176,61.0,39200.0
177,45.0,65100.0
178,,27500.0
179,59.0,56000.0
180,,309113.41535219166
181,47.0,89100.0
182,24.0,19100.0
183,63.0,42800.0
184,62.0,56000.0
185,88.93977824712125,50000.0
186,59.0,51500.0
187,65.0,51500.0
188,,69900.0
189,26.0,35100.0
190,23.0,23800.0
191,27.0,129430.32472373797
192,46.0,60900.0
193,201.9199400820533,
194,42.0,69500.0
195,58.0,57200.0
196,20.0,
197,60.0,52400.0
198,329.024868932832,48000.0
199,24.0,24000.0
200,55.0,252913.05732410873
201,21.0,26900.0
202,42.0,65500.0
203,22.0,17800.0
204,47.0,
205,46.0,62500.0
206,48.0,77500.0
207,235.40830093092384,
208,42.0,62900.0
209,37.0,
210,38.0,61100.0
211,200.1511766020755,64300.0
212,65.0,54400.0
213,20.0,24200.0
214,119.01338256707592,35300.0
215,61.0,61200.0
216,33.0,
217,16.0,109432.80606296251
218,65.0,60900.0
219,41.0,56000.0
220,,13500.0
221,43.0,
222,65.0,40700.0
223,43.0,85100.0
224,40.0,56900.0
225,16.0,18900.0
226,69.0,66500.0
227,27.0,33600.0
228,36.0,41400.0
229,271.7348958021783,78500.0
230,,78100.0
231,110.70366068604652,20600.0
232,63.0,266532.65910305234
233,58.0,51100.0
234,60.0,56400.0
235,47.0,85600.0
236,16.0,33610.87902889142
237,26.0,23000.0
238,32.0,36100.0
239,65.0,52000.0
240,49.0,92100.0
241,60.0,
242,48.0,330671.3691639811
243,43.0,62500.0
244,21.0,17200.0
245,55.0,77700.0
246,35.0,53700.0
247,50.0,76500.0
248,44.0,101700.0
249,334.54379606360135,53100.0
250,28.0,14800.0
251,,44500.0
252,93.73930848094498,32000.0
253,,65900.0
254,21.0,20900.0
255,44.0,67600.0
256,28.0,28300.0
257,16.0,21600.0
258,,40100.0
259,51.0,91400.0
260,107.12648436347646,19600.0
261,,44800.0
262,19.0,121795.23655720447
263,60.0,47200.0
264,63.27269187475641,
265,135.57248040933,41100.0
266,39.0,52300.0
267,277.71455972485245,60200.0
268,34.0,68800.0
269,219.91454161713915,272199.9154874703
270,318.7640563499684,62600.0
271,26.0,20800.0
272,,10500.0
273,,60900.0
274,47.0,71900.0
275,210.07436157875048,51300.0
276,50.0,91500.0
277,38.0,59700.0
278,23.0,28900.0
279,23.0,23500.0
280,47.0,275025.63935688103
281,308.8604284476447,61000.0
282,21.0,24100.0
283,40.0,56100.0
284,65.0,55400.0
285,52.0,365764.890795274
286,62.0,51400.0
287,165.46666299479202,64800.0
288,35.0,59700.0
289,,235686.08347607564
290,34.0,181140.02360641636
291,,41100.0
292,55.0,81800.0
293,,57600.0
294,61.0,56300.0
295,28.0,
296,154.81171036840507,94500.0
297,31.0,43100.0
298,34.0,38400.0
299,64.0,54100.0
300,181.31199301062185,42100.0
