ID,age,income
173,60.0,52800.0
174,23.0,19500.0
175,32.0,50000.0
176,61.0,39200.0
177,45.0,65100.0
178,17.0,27500.0
179,59.0,56000.0
180,40.0,
181,47.0,
182,24.0,19100.0
183,,42800.0
184,62.0,56000.0
185,27.0,50000.0
186,205.33767925402373,51500.0
187,,51500.0
188,38.0,69900.0
189,122.56057645072788,35100.0
190,23.0,23800.0
191,27.0,32900.0
192,,60900.0
193,56.0,90600.0
194,183.66053481240192,69500.0
195,,57200.0
196,20.0,31200.0
197,,52400.0
198,60.0,
199,24.0,115904.89079841343
200,55.0,76400.0
201,,26900.0
202,204.3428103538074,65500.0
203,22.0,17800.0
204,47.0,75600.0
205,189.13682474532996,248242.54972883457
206,48.0,77500.0
207,58.0,55500.0
208,42.0,287979.81008482917
209,37.0,31600.0
210,38.0,61100.0
211,47.0,64300.0
212,65.0,319334.95933827147
213,,24200.0
214,25.0,
215,,61200.0
216,,36700.0
217,,21000.0
218,65.0,60900.0
219,41.0,56000.0
220,141.9897907930148,13500.0
221,43.0,64700.0
222,65.0,40700.0
223,43.0,85100.0
224,,56900.0
225,16.0,18900.0
226,69.0,
227,107.33191180376545,156089.99936912727
228,36.0,41400.0
229,58.0,78500.0
230,45.0,78100.0
231,23.0,67290.05909679523
232,63.0,59000.0
233,58.0,51100.0
234,60.0,56400.0
235,47.0,85600.0
236,16.0,32113.306882229772
237,26.0,137175.395405275
238,32.0,36100.0
239,65.0,52000.0
240,49.0,92100.0
241,60.0,
242,48.0,85700.0
243,43.0,62500.0
244,21.0,17200.0
245,,238074.98889494452
246,35.0,53700.0
247,,76500.0
248,44.0,407515.9979546975
249,366.66803624766317,53100.0
250,144.14128405303026,14800.0
251,33.0,44500.0
252,24.0,32000.0
253,,65900.0
254,21.0,20900.0
255,44.0,67600.0
256,28.0,
257,81.17618007007775,21600.0
258,32.0,40100.0
259,215.6533214394848,
260,25.0,
261,32.0,44800.0
262,19.0,127038.96060102004
263,308.57996947801917,47200.0
264,16.0,31400.0
265,33.0,41100.0
266,39.0,242533.38811289097
267,61.0,
268,,320320.7394219126
269,,
270,,62600.0
271,26.0,20800.0
272,85.23046990009264,10500.0
273,41.0,60900.0
274,47.0,71900.0
275,331.67966529075807,177834.44586352553
276,50.0,91500.0
277,,59700.0
278,23.0,100466.76139565633
279,23.0,102778.8430848226
280,47.0,
281,63.0,61000.0
282,21.0,24100.0
283,40.0,214208.07781428366
284,,
285,52.0,69700.0
286,62.0,51400.0
287,41.0,64800.0
288,,
289,177.84857877204442,196348.85962695774
290,34.0,38500.0
291,26.0,
292,238.87802684863908,81800.0
293,,57600.0
294,61.0,56300.0
295,28.0,20700.0
296,50.0,94500.0
297,96.65958891088613,195502.52360714474
298,,227403.3124347343
299,64.0,54100.0
300,36.0,222318.28851219456
