Attribute,Index,Clean Value,Dirty Value
id,457,123492,nan
id,460,811354,nan
id,484,351877,nan
id,495,36253,nan
id,500,941515,nan
id,504,958639,4686604.175209575
id,512,476199,nan
id,522,237077,1216326.0577800523
id,523,600827,nan
id,526,129698,nan
id,543,866131,nan
id,550,26475,121091.08063347862
id,553,467318,nan
id,555,664795,3241917.03694081
id,559,52681,277533.93415159563
id,574,52633,nan
id,576,373015,nan
id,583,368651,1802707.7852798963
id,585,435904,nan
id,588,209138,nan
id,590,875733,nan
id,591,587683,nan
id,592,927711,4682952.056192816
id,593,313584,nan
id,598,314737,nan
id,622,646572,nan
id,632,505530,2990204.3362626727
id,636,944558,nan
id,645,14077,nan
id,651,711472,nan
id,653,873322,nan
id,654,774830,3660570.544138004
id,671,193059,1049162.7239648565
id,675,619668,3434497.26407213
id,680,626797,nan
id,681,577842,2223986.645237714
id,690,38197,188973.48973829308
id,693,776197,nan
id,695,605277,3096077.577945093
id,719,820059,nan
id,730,696132,2568891.083054507
id,731,257990,nan
id,734,480030,nan
id,743,180588,nan
id,777,307302,nan
id,778,217418,nan
id,783,934327,3084890.821787866
id,784,546484,nan
id,793,166179,nan
id,796,658981,nan
id,807,80799,nan
id,811,730721,nan
id,812,439302,nan
id,817,899060,nan
id,819,161290,nan
id,824,91852,nan
id,828,407082,nan
id,829,411673,1745551.9912318692
id,833,446599,nan
id,845,176844,nan
id,852,264151,nan
id,867,603381,3258579.9649078473
id,873,801512,nan
id,874,121133,453890.7668829843
id,877,131606,757817.3432099747
id,879,57286,nan
id,884,503159,2469881.3702095724
id,886,399134,nan
id,902,309274,nan
id,915,26216,110254.37098840292
id,920,33728,198685.0041309639
id,923,424870,2504363.172258842
id,925,916713,4400366.075906932
id,938,741988,nan
id,939,589265,nan
id,948,449419,2682971.035545749
id,950,134738,nan
id,957,500618,nan
id,961,889260,nan
id,973,643856,nan
id,984,685456,nan
article_title,2,Ebola Virus GP Gene Polyadenylation Versus RNA Editing.,nan
article_title,6,Pregabalin celecoxib and their combination for treatment of chronic low-back pain,Pre#gaba$lin celecoxib and their combination for treatment of chronic low-back pain
article_title,11,Disparities in childhood asthma hospitalizations: A spatial analysis of contextual effects,nan
article_title,20,Effect of pedaling technique on mechanical effectiveness and efficiency in cyclists.,nan
article_title,25,Serum MMPs 7-9 and their inhibitors during glucocorticoid and anti-TNF-alpha therapy in pediatric inflammatory bowel disease,Serum MMPs 7-9 and their inhibitors du??ring glucocorticoid and anti-TNF-a??lpha therapy in pediatric inflammatory bowel disease
article_title,27,A prospective observational study of obesity body composition and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.,nan
article_title,28,Diminished A-cell secretion in the early phase of type I diabetes mellitus,Diminished A-cell% secretion in the early phase of type I diabetes mellitus
article_title,33,Optimal Starting Age for School Attendance: FY76 Issue Analysis,nan
article_title,54,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,Ge??nder differences in personal social and environmental influences on active travel to and from school for Australian a@@dolescents.
article_title,59,Educating Emergent Bilinguals: Policies Programs and Practices for English Language Learners. Language & Literacy Series,nan
article_title,69,[The anxiety level of the patients who will have ultrasound-guided puncture biopsy: a survey study].,nan
article_title,74,Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized Multicenter Study,nan
article_title,79,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,nan
article_title,87,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,nan
article_title,102,The embodied nature of medical concepts: Image schemas and language for pain,nan
article_title,106,A qualitative exploration of the cancer experience among long-term survivors: comparisons by cancer type ethnicity gender and age.,nan
article_title,108,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled ??observational study
article_title,122,Pathways of care-seeking during fatal infant illnesses in under-resourced South African settings.,nan
article_title,125,Primary vaginal cancer and chemoradiotherapy: a patterns-of-care analysis,Primary vaginal cancer and chemoradiotherapy: a pat$terns-of-care# analysis
article_title,128,Data mining usage in health care management: literature survey and decision tree application,nan
article_title,129,Predicting infection in localized intraabdominal fluid collections: value of pH and pO2 measurements.,nan
article_title,131,Teaching medical student geriatrics competencies in 1 week: an efficient model to teach and document selected competencies using clinical and community resources,nan
article_title,134, Mobilisation with movement and exercise corticosteroid injection or wait and see for tennis elbow,nan
article_title,135,Clinical outcomes and cost-effectiveness of strategies for managing people at high risk for diabetes (Structured abstract),nan
article_title,145,Interatrial conduction measured during biventricular pacemaker implantation accurately predicts optimal paced atrioventricular intervals.,nan
article_title,173,Association of transforming growth factor-_1__T869C G915C and C509T gene polymorphisms with rheumatoid arthritis risk.,nan
article_title,178,Overweight and obesity in young and middle age and early retirement: the ARIC study,nan
article_title,191,Are physicians and patients in agreement? Exploring dyadic concordance,nan
article_title,193,Mapping Curriculum to Ed Tech and Industry Standards,Mapping Curriculum to Ed Tech?? and Industry Standards
article_title,195,The epidemiology of injury for an elite junior Australian Football cohort,The epidemiology of injury for an elite junior Australian Football cohor??t
article_title,204,An insulin-like growth factor-I gene polymorphism modifies the risk of microalbuminuria in subjects with an abnormal glucose tolerance,nan
article_title,222,Preventing injuries through interventions for problem drinking: a systematic review of randomized controlled trials,nan
article_title,225,Atomoxetine treatment of children and adolescents with ADHD: Clinical questions and answers. (German),nan
article_title,233,Chronic pelvic pain.,Chronic pelvic pain.@@
article_title,239,Functionality and feedback: a protocol for a realist synthesis of the collation interpretation and utilisation of PROMs data to improve patient care,nan
article_title,240,Case report. Cutaneous cryptococcosis in a patient with systemic erythematous lupus.,nan
article_title,253,A robust method for diagnosis of morphological arrhythmias based on Hermitian model of higher-order statistics,A robust method for diagnosis of morpho%logical arrhythmias based on Hermitian model of higher-order statistics
article_title,254,Shared decision making and the future of managed care,nan
article_title,257,Association of Ureaplasma urealyticum colonization with development of bronchopulmonary dysplasia: a systemic review and meta-analysis.,nan
article_title,269,eComment. EuroSCORE II - corrected in-hospital mortality rate in a modern cohort of patients undergoing cardiac surgery,nan
article_title,283,Meta-analysis of the effects of sometribove zinc suspension on the production and health of lactating dairy cows.,Meta-analysis of the effects of sometribove zinc suspension on the production and health of lactating% dairy cows.
article_title,298,Incidence of multi-resistance in gram-negative aerobes from intensive care units of 10 German hospitals.,Incidence of multi-resistance in gram-negative aerobes from i#ntensive care units of 10 German hospitals#.
article_title,304,Explosive power and asymmetry in leg muscle function in frequent fallers and non-fallers aged over 65,nan
article_title,305,Anxiety and depression in patients with chronic obstructive pulmonary disease: an open agenda for research.,Anxiety and depression in patients with chronic obstructive pulmonary disease: an ope$n agen#da for research.
article_title,325,A community-based trachoma survey: Prevalence and risk factors in the Tigray region of northern Ethiopia,nan
article_title,326,Corneal collagen cross-linking for nonectatic disorders: A systematic review.,nan
article_title,341,Stress across the life course and depression in a rapidly developing population: the Guangzhou Biobank Cohort Study.,nan
article_title,348,Stapled haemorrhoidopexy for the treatment of haemorrhoids: a systematic review.,nan
article_title,351,Depression treatment preferences among Japanese undergraduates: using conjoint analysis,Depression treatment preferences am@@ong Japanese undergraduates: using conjoint analysis
article_title,369,Surgical treatment of pathologic fractures of humerus,nan
article_title,376,Nomogram to predict anastomotic leakage after laparoscopic anterior resection with intracorporeal rectal transection and double-stapling technique anastomosis for rectal cancer.,Nomo%gram to predict anastomot$ic leakage after laparoscopic anterior resection with intracorporeal rectal transection and double-stapling technique anastomosis for rectal cancer.
article_title,380,Groundbreaking study links physical activity with lower costs in seniors,Groundbreaking study links physical activity with lowe$r costs in senior@@s
article_title,386,Characterizing the sources range and environmental influences of radon 222 and its decay products,Characterizing the sources range and environmental influences of radon 222 and its decay pro$ducts
article_title,390,Impact of clinical pharmacist intervention on diabetes-related outcomes in a military treatment facility,nan
article_title,401,Secondary prophylaxis for rheumatic fever: simple concepts difficult delivery,Secondary prophylaxis for rheumatic @@fever: simple concepts difficult delivery
article_title,402,Evaluation of a single intra-articular injection of autologous protein solution for treatment of osteoarthritis in horses.,nan
article_title,406,Clinical and pharmacologic phase I study of Cemadotin-HCl (LU103793) a novel antimitotic peptide given as 24-hour infusion in patients with advanced cancer. A study of the Arbeitsgemeinschaft Internistische Onkologie (AIO) Phase I Group and Arbeitsgruppe Pharmakologie in der Onkologie und Haematologie (APOH) Group of the German Cancer Society.,nan
article_title,408,VY levator lengthening to treat upper eyelid retraction.,VY levator lengt??hening to treat upper eyelid retraction.
article_title,412,Critique that! Analytical Writing Assignments in Advanced Mathematics Courses,nan
article_title,429,THE BRITISH MEDICAL ASSOCIATION.: SEVENTY-EIGHTH ANNUAL MEETING IN LONDON,nan
article_title,440,Effective combination chemotherapy with paclitaxel and cisplatin with or without human granulocyte colony-stimulating factor and/or erythropoietin in patients with advanced gastric cancer.,nan
article_title,450,Cystic fibrosis: cost of illness and considerations for the economic evaluation of potential therapies,nan
article_title,451,Working memory short-term memory and reading disabilities: a selective meta-analysis of the literature.,nan
article_title,460,The role of transforming growth factor-beta-mediated tumor-stroma interactions in prostate cancer progression: An integrative approach,The role of transforming @@growth factor-beta-mediated tumor-stroma interactions in prostate cancer progression: An integrative %approach
article_title,461,Process of construction of an educational booklet for health promotion of pregnant women,Process of construct#ion of an educational booklet for health promotion of pregnant women
article_title,474,DiGeorge Syndrome Presenting as Hypocalcaemia-Induced Seizures in Adulthood.,DiGeorge Syndrome Presenting as Hypocalc@@aemia-Induced Seizures in Adulthood.
article_title,482,Chronic pain-associated behaviors in the nursing home: resident versus caregiver perceptions,nan
article_title,484,Community nursing issues in Maori mental health.,Community nursing issues in M??aori mental health.#
article_title,491,Persistence of profenophos and quinolphos on cultivated cucumber and its removal,nan
article_title,497,APPLICATION OF AGING MANAGEMENT STRATEGIES FOR REACTOR VESSEL INTERNALS AND CORE SUPPORT STRUCTURES,APPLICATION OF AGING M#ANAGEMENT STRATEGIES FOR REACTOR VESSEL INTERNALS AND CORE S@@UPPORT STRUCTURES
article_title,516,A growing lesion on the cheek.,nan
article_title,521,Malignant lymphomas of the oral region.,Malignant lymphomas of the o@@ral region.
article_title,530,New anticoagulants for atrial fibrillation.,New %an%ticoagulants for atrial fibrillation.
article_title,537,Stroke in children with posterior fossa brain malformations hemangiomas arterial anomalies coarctation of the aorta and cardiac defects and eye abnormalities (PHACE) syndrome: A systematic review of the literature.,Stroke in children with posterior fossa brain malformations hemangiomas arterial anomalies coarctation of the aorta and cardiac defects and eye# abnormalities (PHACE) syndrome: A systematic review of the literature.
article_title,554,Giant-cell tumour of the knee: the condition of the cartilage after treatment by curettage and cementing,nan
article_title,558,Three Abstracts on Chinese Research,nan
article_title,570,Tracking cognitive decline in Alzheimer's disease using the mini-mental state examination: a meta-analysis.,nan
article_title,577,Intravenous insulin treatment in acute stroke: a systematic review and meta-analysis of randomized controlled trials.,nan
article_title,579,Multiple endocrine neoplasia type 1 with multiple leiomyomas linked to a novel mutation in the MEN1 gene,Multiple endocrine neopla??sia type 1 with multiple leiomyomas linked to a novel mutation in the MEN1 gene
article_title,580,[Anesthetic gases exposure: findings from a 13 year environmental and biological monitoring in a hospital company].,nan
article_title,581,Out-of-hospital cardiac arrests occurring in southern Ontario health care clinics: bystander cardiopulmonary resuscitation and automated external defibrillator use.,nan
article_title,593,The Effects of Cognitive Coaching and Nonverbal Classroom Management on Teacher Efficacy and Perceptions of School Culture.,nan
article_title,670,Constructing differences: A qualitative analysis of teachers__ perspectives on linguistic and cultural diversity,nan
article_title,685,Abstracts 15,nan
article_title,692,The rocky road to rational prescribing,nan
article_title,693,Defining interaction interfaces important for the establishment of cell polarity in Drosophila neuroblasts,nan
article_title,694,The exercise prescription: focus on vascular mechanisms.,The exercise prescription: focus on va%scular %mechanisms.
article_title,709,Delayed costs of suppressed pain.,nan
article_title,734,Adaptive convex combination approach for the identification of improper quaternion processes,Adaptive c??onvex combination approach for the identification of improper qu$aternion processes
article_title,745,Studies on the biological activity of two strains of BCG: influence of production conditions.,nan
article_title,763,Fetal lung volume measurements: determination with MR imaging--effect of various factors.,nan
article_title,775,Prevalence of different morphologic forms of the human tongue in young Finns.,Prevalence of different morphologic forms of the human tongue ??in young Finns.
article_title,786,Impact of crizotinib on patient-reported symptoms and global quality of life (QoL) compared with chemotherapy in a phase III study of advanced alk-positive non-small cell lung cancer (NSCLC),nan
article_title,795,Monitoring of fluid changes in hospitalized Malnourished Guatemalan children using bioelectrical impedance spectroscopy (BIS).,nan
article_title,799,13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications DS-RT 2009,nan
article_title,803,Clinical outcome following ICD removal. The Bilitch Registry Group,nan
article_title,808,Pathophysiology of paradoxical embolism: evaluation of the role of interatrial septum anatomy based on the intracardiac echocardiography assessment of patients with right-to-left shunting.,nan
article_title,809,Impact of physical abuse on adulthood depressive symptoms among women.,Impact of physical abuse on adultho$od depressive symptoms among women.
article_title,812,American Society of Clinical Oncology clinical practice guideline update on the use of pharmacologic interventions including tamoxifen raloxifene and aromatase inhibition for breast cancer risk reduction.,American Society of Clinical Oncology clinical practice guideline update on the use of pha%rmacol%ogic interventions including tamoxifen raloxifene and aromatase inhibition for breast cancer risk reduction.
article_title,818,Precocious and delayed sexual development in children,P@@recocious and delayed sexual development in children
article_title,835,A comparison of early gastric and post-pyloric feeding in critically ill patients: a meta-analysis.,nan
article_title,842,Fractional flow reserve for guiding PCI.,nan
article_title,845,Importance of Arsenic and pesticides in epidemic chronic kidney disease in Sri Lanka,nan
article_title,846,Chiropractic vertebral subluxations,Chiropractic vertebral$ subluxations
article_title,858,Determinants of arterial wall remodeling during lipid-lowering therapy: serial intravascular ultrasound observations from the Reversal of Atherosclerosis with Aggressive Lipid Lowering Therapy (REVERSAL) trial,Determinants of arterial wall remodeling during lipid-lowering therapy: serial intravasc$ular ultrasound observations from the Reversal of Atherosclerosis with Aggressive Lipid Lowering Therapy (REVER#SAL) trial
article_title,867,WITHDRAWN: Zinc for the common cold.,WI#THDRAWN: Zinc for the common cold.
article_title,868,Successful treatment with a rituximab-based regimen of a splenic marginal zone lymphoma with villous lymphocytes in a very frail patient on maintenance dialysis.,nan
article_title,870,Exercise-induced changes of the upper extremity in chronic stroke survivors,Exercise-induced changes of the upper ex#tremity in c%hronic stroke survivors
article_title,880,Nurturing students' interest in primary care research through summer training in meta-analysis.,nan
article_title,890,Preoperative administration of tramadol continuous infusion reduces postoperative morphine requirements in patients undergoing surgery following femur fracture,nan
article_title,891,A re-appraisal of screening for colour vision impairments,nan
article_title,896,Historical misrepresentation in science: the case of fetal alcohol syndrome,nan
article_title,899,Too little but not too late: results of a literature review to improve routine immunization programs in developing countries,Too little but not too late: results of a liter@@ature review to improve routine immunization programs in developing countries
article_title,906,Readmissions after hospital discharge with acute exacerbation of COPD: are we missing something?,nan
article_title,909,Autonomic activity pain and perceived health in patients on sick leave due to stress-related illnesses,nan
article_title,913,Disordered eating acculturation and treatment-seeking in a community sample of Hispanic Asian Black and White women,nan
article_title,932,Type I and II endometrial cancers: have they different risk factors?,nan
article_title,936,Raised intracranial pressure following abdominal closure in a polytrauma patient.,nan
article_title,951,Astaxanthin Inhibits JAK/STAT-3 Signaling to Abrogate Cell Proliferation Invasion and Angiogenesis in a Hamster Model of Oral Cancer.,nan
article_title,956,Combined antiplatelet and anticoagulant therapy: Clinical benefits and risks,nan
article_title,958,New concepts in predicting evaluating and managing neurodevelopmental outcomes in children with congenital heart disease.,nan
article_title,961,Harmonizing Pain Outcome Measures: Results of the Pre-OMERACT Meeting on Partnerships for Consensus on Patient-important Pain Outcome Domains Between the Cochrane Musculoskeletal Group and OMERACT,Harm??onizing Pain Outcome Measures: Results of the Pre-OMERACT Meeting on Partnerships for Consensus on Patient-important Pain Outcome% Domains Between the Cochrane Musculoskeletal Group and OMERACT
article_title,963,Contents List,nan
article_title,965,A balancing act of the brain: activations and deactivations driven by cognitive load.,nan
article_title,972,Augmin-dependent microtubule nucleation at microtubule walls in the spindle,Augmin-dependent microtubule nucleation %at microtubule walls in the spindle
article_title,973,[Pravastatin and acetylsalycilic acid fixed-combination: a strategy to improve cardiovascular outcomes].,[Prava$statin and acetylsalycilic acid fixed-c#ombination: a strategy to improve cardiovascular outcomes].
article_title,985,Preliminary results from a single institutional prospective study of alemtuzumab for the treatment of steroid refractory acute graft versus host disease in pediatrics,nan
article_title,986,Anaesthesia movement and emesis,nan
article_title,988,Left ventricular hypertrophy predicts outcome of hypertension regardless of the type of ventricular arrhythmia present,nan
article_title,991,Energy and fat intakes of children and adolescents in the united states: data from the national health and nutrition examination surveys,Energy and fat intakes of children and adol#escents in the united states: data from the national health and nutrition examination surveys
article_title,992,An official American Thoracic Society systematic review: Influence of psychosocial characteristics on workplace disability among workers with respiratory impairment.,An official American Thoracic Society systematic review: Influence of psychosocial characteristics on workplace disability among workers @@with respiratory impairment.
article_title,994,An evaluation of the effectiveness of recruitment methods: The staying well after depression randomized controlled trial,An evaluation of the effectiveness of recruitment methods: The staying we#ll after depression randomized controlled trial
article_language,4,pol,nan
article_language,6,eng,en$#g
article_language,7,eng,$e#ng
article_language,19,eng,nan
article_language,21,eng,eng@@
article_language,30,English,Eng??lis#h
article_language,31,kor,nan
article_language,32,eng,nan
article_language,82,eng,eng#$
article_language,88,eng,$eng@@
article_language,89,eng,nan
article_language,125,eng,nan
article_language,132,eng,eng@@
article_language,137,eng,nan
article_language,141,eng,nan
article_language,144,eng,eng%??
article_language,154,eng,nan
article_language,156,eng,nan
article_language,165,eng,nan
article_language,172,eng,eng#
article_language,181,English,Engli??sh
article_language,192,eng,nan
article_language,209,eng,nan
article_language,216,eng,nan
article_language,224,eng,en%g@@
article_language,234,eng,#eng
article_language,235,eng,nan
article_language,236,eng,nan
article_language,248,ENGPOR,nan
article_language,266,eng,nan
article_language,283,eng,nan
article_language,287,eng,nan
article_language,308,English,nan
article_language,324,ENG,ENG%
article_language,334,chi,nan
article_language,361,ENG,??ENG
article_language,400,eng,nan
article_language,430,English,nan
article_language,438,English,$E%nglish
article_language,455,English,nan
article_language,456,pol,nan
article_language,458,eng,nan
article_language,463,eng,nan
article_language,475,eng,nan
article_language,512,eng,nan
article_language,516,eng,nan
article_language,529,eng,eng@@
article_language,539,English,Engli#sh??
article_language,541,eng,eng@@#
article_language,566,eng,nan
article_language,580,ita,nan
article_language,597,eng,eng??
article_language,605,eng,nan
article_language,610,eng,nan
article_language,617,eng,nan
article_language,629,eng,eng#
article_language,643,ENG,E@@NG
article_language,665,eng,nan
article_language,684,eng,nan
article_language,688,eng,en??g
article_language,700,English,nan
article_language,714,eng,nan
article_language,734,eng,%$eng
article_language,756,eng,??en#g
article_language,765,eng,eng#
article_language,766,eng,nan
article_language,770,eng,nan
article_language,803,eng,??eng@@
article_language,804,English,E%nglish@@
article_language,826,eng,nan
article_language,832,eng,nan
article_language,846,English,nan
article_language,847,eng,en%g
article_language,863,spa,nan
article_language,865,English,nan
article_language,880,eng,nan
article_language,889,eng,nan
article_language,892,eng,#eng
article_language,904,English,nan
article_language,905,eng,nan
article_language,908,eng,@@e#ng
article_language,913,English,nan
article_language,914,eng,%eng$
article_language,931,eng,eng??
article_language,942,eng,$en#g
article_language,946,eng,nan
article_language,951,eng,eng$
article_language,954,eng,nan
article_language,958,eng,nan
article_language,964,English,nan
article_language,974,eng,eng??
article_language,980,eng,eng#
article_language,990,eng,nan
journal_title,2,The Journal of infectious diseases,The J%ournal of i%nfectious diseases
journal_title,3,Indian journal of ophthalmology,nan
journal_title,26,Global journal of health science,Global journal #of health scien??ce
journal_title,27,The Journal of clinical psychiatry,The Jo@@urnal of clinical psychiatr??y
journal_title,35,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,Journal of stroke and cerebrova%scular diseases : the official journ%al of National Stroke Association
journal_title,44,Journal of the American Board of Family Medicine : JABFM,Journal of the American Bo@@ard of Family Medicine : JABFM
journal_title,45,Energy and Buildings,nan
journal_title,49,The Journal of clinical psychiatry,??The Jou#rnal of clinical psychiatry
journal_title,53,American Journal Of Physical Medicine & Rehabilitation / Association Of Academic Physiatrists,nan
journal_title,57,Journal of clinical anesthesia,Journal of clinical anesthe??sia
journal_title,59,Teachers College Press,nan
journal_title,63,J. Card. Surg.,J. C$ard. Surg.
journal_title,65,J. Exp. Clin. Cancer Res.,nan
journal_title,80,Transfusion,Transfusio??n
journal_title,83,TEACHING Exceptional Children Plus,TEACHING $Exceptional Children Plus
journal_title,85,Einstein (Sao Paulo),Einstein (S$ao #Paulo)
journal_title,96,Expert Opin Drug Metab Toxicol,nan
journal_title,105,Cancer chemotherapy and pharmacology,nan
journal_title,114,Industrial Robot: An International Journal,nan
journal_title,131,Journal of the American Geriatrics Society,nan
journal_title,132,Am. J. Trop. Med. Hyg.,nan
journal_title,146,Chinese Journal of New Drugs,Chinese Journal of Ne%w Drugs
journal_title,148,Eur J Gen Pract,nan
journal_title,171,Diabet Med,nan
journal_title,175,Spine,nan
journal_title,181,Haematologica,nan
journal_title,182,Scandinavian journal of psychology,nan
journal_title,187,Radiotherapy and Oncology,nan
journal_title,190,Radiologic Clinics of North America,nan
journal_title,200,Journal of biomaterials applications,nan
journal_title,201,The journal of headache and pain,nan
journal_title,227,Endocrinology,nan
journal_title,237,Atherosclerosis. Supplements,nan
journal_title,245,Public health genomics,nan
journal_title,250,Am. J. Managed Care,nan
journal_title,254,Disease Management and Clinical Outcomes,nan
journal_title,256,Cardiology in the young,nan
journal_title,259,Critical care medicine,nan
journal_title,260,Molecular Biology of the Cell. Conference: Annual Meeting of the American Society for Cell Biology ASCB,Molecular Biology of the Cell. Conference: Annual Meeting of the American Society for Cell Biology ??ASCB
journal_title,266,Psychiatric Services.,Psychia$tric $Services.
journal_title,271,Curr. Probl. Cardiol.,nan
journal_title,274,American Journal of Community Psychology,nan
journal_title,278,Annual Abstract Supplement,Annual Abstra@@ct Sup??plement
journal_title,288,European Respiratory Journal,European R%esp@@iratory Journal
journal_title,316,Radiology,R%adiol#ogy
journal_title,317,Journal of Neurocytology,nan
journal_title,338,Leukemia and Lymphoma,Leukemia a#nd Lymphom$a
journal_title,352,East African Medical Journal,nan
journal_title,355,Journal Of Anesthesia,nan
journal_title,362,Ann Fr Anesth Reanim,nan
journal_title,397,Minerva cardioangiologica,nan
journal_title,404,Critical Care Nursing Quarterly,nan
journal_title,422,Journal of dental research,Journal of@@ dental research
journal_title,423,Addictive Behaviors,Ad%dictive Behaviors
journal_title,429,The Lancet,nan
journal_title,431,Nederlands Tijdschrift Voor Fysiotherapie,Nederlands Tijdschr%ift Voor Fysiotherapie
journal_title,434,Swiss Medical Weekly,nan
journal_title,440,BR. J. CANCER,nan
journal_title,444,Italian Journal of Psychopathology,Italian?? Journal of Psychopathology
journal_title,448,Conference proceedings : ... Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Conference,nan
journal_title,453,Diabetes technology & therapeutics,nan
journal_title,471,Health Educ Behav,nan
journal_title,474,Case Reports in Medicine,Case Repo#rts in Medici#ne
journal_title,478,IEEE transactions on nuclear science,nan
journal_title,479,The International journal of developmental biology,nan
journal_title,482,Pain,nan
journal_title,485,Tob Control,T??ob# Control
journal_title,487,Physiotherapy,nan
journal_title,504,Dissertation Abstracts International: Section B: The Sciences and Engineering,nan
journal_title,510,International Urology and Nephrology,nan
journal_title,519,Journal of epidemiology and community health.,Journal of %epidemiology and community health.
journal_title,529,Environmental toxicology and pharmacology,nan
journal_title,531,Dissertation Abstracts International A: The Humanities and Social Sciences,%Dissertation Abstracts I@@nternational A: The Humanities and Social Sciences
journal_title,554,J Bone Joint Surg Br,nan
journal_title,556,International journal of obesity (2005),nan
journal_title,575,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,nan
journal_title,592,Journal of Epidemiology & Community Health,nan
journal_title,601,Veterinary clinical pathology / American Society for Veterinary Clinical Pathology,nan
journal_title,603,Bulletin of the World Health Organization,nan
journal_title,609,Zeitschrift fr Erkrankungen der Atmungsorgane mit Folia bronchologica,nan
journal_title,610,Int. Angiol.,Int. #Angiol%.
journal_title,612,J Altern Complement Med,J Altern Complement Me@@d
journal_title,614,Complementary Therapies in Medicine,Complementary Ther@@apies in Medi#cine
journal_title,624,Journal of Psychiatric Research,Journal of Psychiatric #Research$
journal_title,630,Cancer Epidemiology Biomarkers and Prevention,nan
journal_title,649,JAAPA: Journal of the American Academy of Physician Assistants (Haymarket Media Inc.),nan
journal_title,682,Basic and Clinical Pharmacology and Toxicology,Basic a??nd Clinical Pharmacology a??nd Toxicology
journal_title,695,Psicothema,Psi$cothem$a
journal_title,696,Am J Public Health,nan
journal_title,709,Journal of personality and social psychology,nan
journal_title,720,Bjog,nan
journal_title,729,Bioelectromagnetics,nan
journal_title,741,Australian and New Zealand Journal of Psychiatry,nan
journal_title,747,Ann Rheum Dis,nan
journal_title,763,RADIOLOGY,%RADIOLOGY
journal_title,766,Res Nurs Health,nan
journal_title,770,PLoS One,nan
journal_title,775,Oral surgery oral medicine and oral pathology,Oral surgery oral medicine and o??ral pa#thology
journal_title,788,Stomatologiia,nan
journal_title,791,Oral surgery oral medicine oral pathology and oral radiology,nan
journal_title,793,Exposicion severa a plomo ambiental en una poblacion infantil de Antofagasta Chile.,nan
journal_title,802,Alcohol Research & Health,A@@lcohol Research &@@ Health
journal_title,825,Journal of hypertension,J%ournal of hypertension
journal_title,846,Focus on Alternative and Complementary Therapies,nan
journal_title,855,Respiration; international review of thoracic diseases,nan
journal_title,858,Circulation,nan
