ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
81,flightarrival,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,,3:30 p.m.
82,flightawa%??re,AA-1279-DFW-PHX,1:00# p@@.m.,,2:35 p.m.,3:30 @@p.@@m.
83,flightexpl@@orer,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,,3:30 p.m.
84,,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 ??p.$m.
85,flightstats,AA-1279-DFW-PHX,1:00 p.m.,2:0??#4 p.m.,,3:30 p.m.
86,flightview,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,
87,flylouisville,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:%35 p.m.,3:30 p.m.
88,flytecomm,,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
89,foxbusiness,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
90,??gofox#,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
91,helloflight,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
92,myratepla%n,AA-1279-DFW-PHX,,2:04 p.m.,2:35 p.m.,
93,orbitz,AA-1279-DFW-PHX,,2:04 p.m.,2:35 p.m.,3:30 p.m.
94,panynj,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
95,quicktrip,AA-1279-DFW-PHX,??1:00 p.m.@@,2:04$ #p.m.,2:35 p.m.,3:30 p.m.
96,travelocity,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,
97,weather,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
98,world-flight-tracker,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:@@3??0 p.m.
99,wunderground,AA-1279-DFW-PHX,,2:04 p.m.,2:35 p.m.,3:30 #p.m.
100,aa,AA-1434-DFW-MCO,7:15 a.m.,7:2#1 a.m.,10:35 a.m.,
101,airtravelcenter,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
102,allegiantair,AA-1434-DFW-MCO,,7:21 a.m.,,10:36 a.m.
103,boston,AA-1434-DFW-MCO,,7:21 a.m.,10:35 a.m.,10:36 a.m.
104,businesstravellogue,AA-1434-DFW-MCO,7:15 a.m.,7:#2%1 a.m.,10:35 a.m.,10:36 a.m.
105,,AA-1434-DFW-MCO,7:15 a.m.,7$:2%1 a.m.,10:35 a.m.,10:36 a.m.
106,flightexplorer,AA-1434-DFW-MCO,7:15 a.m.,7:21 #a@@.m.,10:35 a.m.,10:36 a.m.
107,flights,AA-1434-DFW-MCO,7:15 a.m.,,10:35 a.m.,
108,flightstats??,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m#.,10:35 a.m.,10:36 a.m.
109,flightview,AA-1434-DFW-MCO,7:??15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
110,,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a@@.%m.,10:36 a.m.
111,flylouisville,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
112,flytecomm,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
113,foxbusiness,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
114,gofox,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,,10:36 a.m.
115,$hellofligh#t,,7:15 a.m.,7:21 a.m.,,10:36 a.m@@.
116,ifl%y,AA-1434-DFW-MCO,7:15 a.m#.,,,10:36 a.m.
117,mco,??AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
118,myrateplan,AA-1434-DFW-MCO,7:15 a.m.,,10:35 a.m.,10:36 a.m.
119,,AA-1434-DFW-MCO,,7:21 a.m.,10:35 a.m.,10:36 a.m.
120,panynj,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,,10:36 a.m.
121,$$quicktrip,AA-1434-DFW-MCO,,7:2??1 @@a.m.,@@10:35 a.m.,
122,travelocity,AA-1434-DFW-MCO,7:15 a.m.,,10:35 a.m.,10:36 a.m.
123,weather,AA-14??34-DFW-MCO,7:15 a.m.,,10:35 a.m.,10:36 a.m.
124,world-flight-tracker,,,,10:35 a.m.,10:36 a.m.
125,wunderground,AA-1434-DFW-MCO,7:15 a.m.,,1#0:??35 a.m.,10:36 a.m.
126,a??%a,AA-1522-SFO-ORD,11:5#5 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
127,airtravelcen??ter,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:#50 a.m.,
128,a$lleg%iantair,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
129,boston,,11:55 p.m.,11:55 p.m.,5:50 a.m.,
130,businesstravellog%ue,AA-1522-SFO-ORD,1??1:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
131,,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
132,flights,AA-1522-SFO-ORD,,11:55 p.m.,5:50 a.m.,5:50 a.m.
133,fligh%tst%ats,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
134,flightview,AA-1522-SFO-ORD,,11:55 p.m.,5:50 a.m.,5:50 a.m.
135,flylouisville,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,,5:50 a.m.@@
136,flytecomm,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 ??a.m.
137,foxbusiness,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,,5:50 a.m.
138,gofox,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,%5:50 a.m.,5:50 a#.m.
139,h#ellofli??ght,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
140,myrateplan,,11:55 p.m.,,5:50 a.m.,
141,orbitz,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m%%.,5:50 a.m.,5:5$0 a.m.
142,ord,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,
143,panynj,AA-1522-SFO-ORD,,,5:50 a.m.,5:$50 a.m.
144,quicktrip$$,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
145,travelocity,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
146,usatoday,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.??m.,5:50 a.m@@.??,5:50 a.m.
147,,AA-1522-SFO-ORD,,11:55 p.m.,5:50 a.m.,5:50 a.m.
148,world-flight-tracker,,11:5%5 p.m.??,11:55 p.m.,5:50 a.m.,5:50 a.m.
149,aa,,,11:40 a.m.,5:25 p.m.,4:56 p.m.
150,air@@travelcenter,AA-1544-SAN-ORD,,11:40 a.m.,,4:56 p.m.
151,,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
152,boston,AA-1544-SAN-ORD,#11$:25 a.m.,11:40 a.m.,5:25 p.@@m.,4:56 p.m.
153,,AA-1544-SAN-ORD,11:25 a.m.,1??1:40 a.m.,5:25 p.m.,
154,flightarrival,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
155,,,11:25 a.m.,,5:25 p.m.,
156,flights,AA-1544-SAN-ORD,11:25 a??.m.,11:40 a.m.,5:25 p.m.,
157,f@@lightview,,11:25 a.m.,11:40 a.m.,,4:56 p.m.
158,,AA-1544-SAN-ORD,??1#1:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
159,,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,
160,foxbusiness,AA-1#544-SAN-ORD#,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
161,gofox,AA-1544-SAN-ORD,11:25 a.m.,,5:25 p.m.,4:%56 p.m.%
162,helloflight,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p$.m#.,4:56 p.m.
163,myratepla@??@n,AA-1544-SAN-ORD,11:25 a.m.,,5:25 p.m.,4:56 p.m.
164,mytripandmore,,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
165,,AA-1544-SAN-ORD,11:25 a.m.,1@@1:40 %a.m.,5:25 p.m.,4:56 p.m.@@
166,ord,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
167,panynj,AA-1544-SAN-ORD,,11:40 a.m.,5:25 p.m.,4:56 p.m.
168,travelocity,AA-1544-SAN-ORD,%11:??25 a.m.,11:40 a.m.,5:25 p.m.,4$:56 p.m.
169,usatoday,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
170,weather,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
171,aa,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
172,airtrave??lcen??ter,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7%:25 $p.m.,7:25 p.m.
173,al#legiantair,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
174,boston,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,
175,businesstravellogue,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
176,flightarrival,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
177,flightaware,AA-1640-MIA-MCO,6:30 p.m.,6:30 p%@@.m.,7:25 p.m.,7:25 p.m.
178,flightexplorer,,,6:30 p.m.,7:25 p.m.,7:25 p.m.
179,flights,AA-1640-MIA-MCO,6:30 p.@@m.,6:30 p.m.,7:25 p.m.,7:25 ??p.m.??
180,flightstats,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
181,flightview,#AA-1640-MIA-MCO,6:30 p.m.,6:30 #p.m.,7:25 p.m.,7:25 p.m.
182,,,6:30 p.m.,6:30 p.m.,7:25 p.m??$.,
183,flylouisville,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
184,flytecomm,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
185,foxbusiness,,6%:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
186,$gofox#,,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
187,helloflight,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,
188,m??@@co,AA-1640-MIA-MCO,6:30 p.m.,6:30 ??p.m.,7:25 p.m.,7:25 p.m.
189,myrate##plan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,
190,mytripandmore,AA-1640-MIA-MCO,,6:30 p.m.,7:25 p.m.,7:25 p.m.
191,orbitz,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25$ p.m.@@,7:25 p.m.
192,panynj,AA-1640-MIA-MCO,,6:30 p.m.,7:25 p.m.,7:25 p.m.
193,quicktrip,AA-1%640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
194,travelocity,AA-#164#0-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
195,usatoday,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
196,weather,AA-1640-MIA-MCO,@@6:30 #p.m.,6:30 p.m.?@@?,7#:2$5 p.m.,7:25 p.m.
197,,AA-1640-MIA-MCO,6:30 p.m.,6:30# p.m.,,7:25 p.m.
198,wunderground,,6:30 p.m.,,7:25 p.m.,7:25 p.m.
199,aa,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
200,airtravelcenter,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
201,allegiantair,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,
202,boston,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
203,,AA-1664-MIA-ATL,,10:18 a.m.,12:10 p.m.,11:56 a.m.
204,flightarrival,AA-1664-MIA-ATL,1??0:15 $a.m.,10:18 a.m.,,11:5$6 a.m.
205,fli@@ghtaware,,10:15 a.m.,10:18 a.m.,12:10 p.m.,1@@1:56 a.m.
206,flightexplorer,AA-1664-MIA-ATL,10:15 a.m.,,12:10 p.m.,11:56 a.m.
207,,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,
208,flightstats,,10:15 %a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
209,flightview,,,10:18 a.m.,12:10 p.m.,11:56 a.m.
210,flylouisville,AA-1664-MIA-ATL,,,12:10% p.m%.,11:56 a.m.
211,flytecomm,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
212,#foxbusin$ess,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
213,gofox,AA-1664-MIA-ATL,,10:18 a.m.,12:10 p.m.,
214,helloflight,AA-1664-MIA-ATL,10:15 a.m.,,12:10 p.m.,
215,myrateplan,,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
216,mytripandmore,AA-1664-MIA-ATL,,10:18 a.m.,12:10 p.m.,11:56 a.m.
217,o%rbitz,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
218,panynj,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
219,quicktrip,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,,11:56 a.m??.??
220,,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
221,usat$oday,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,,11:56 a.m.
222,,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
223,world-flight-tracker,AA-1664-MIA-ATL,,10:18 a.m.,12:10 p.m.,11:56 a$.m.
224,wunderground,A@@??A-1664-MIA-ATL,10:15% a??.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
225,aa,AA-1733-ORD#-PHX#,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
226,,AA-1733-ORD-PHX,,7:58 p.m.,10:30 p.m.,10:30 p.m.
227,allegiantair,,7:45 p.m.,7:58 p.m.,1%0:30 p.m.,
228,boston,AA-1733-ORD-PHX,,7:58 p.m.,10:30 p.m.,10:30 p.m.
229,businesstravellogue,,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
230,flightaware,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,
231,flightexplorer,AA-1733-ORD-PHX,,7$:@@58 p.m.,10:30 p.m.,10:30 p.m.
232,flights,AA-1733-??ORD-PHX,7:45 p.m.,7:58 p.m.,,10:30 p.m.
233,flightstats,,7:45 p.m.,7:58 %p.m.,10:30 p.m.,10:30 p.m.#
234,flightv??iew,AA-1733-ORD-PHX,,7:58 p.m.,10:30 p.m.,10??:30 p??.m.
235,flylouisville,,7:45 p.m.,7:58 p.m.,10:30% p.$m.,10:30 p.m.
236,flytecomm,AA-1733-ORD-PHX,,7:58 p.m.,,10:30 p.m.
237,foxbusiness,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
238,gofox,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
239,,AA-1733-ORD@@-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
240,,,7:45 p.m.,,10:30 p??.$m.,10:3??0 p.m.
241,myrateplan,,7:45 p.m.,7:58 p.m.,,10:30 p.m.
242,mytripandmore,AA-1733-ORD-PHX,7:45 p.m.,,,
243,,AA-1733-ORD-PHX,7:45 p.m.,,10:30 p.m.,10:30 p.??m.
244,ord,AA-1733-ORD-PHX,7:45 p.m.,,10:30 p.m.,10:30 p.m.
245,panynj,AA-1733-ORD-PHX,7:45 p.m.,,10:30 p.m.,10:30 p.m.
246,quicktrip,AA-1733-ORD-PHX,7:45$ p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
247,travelocity,,7:$45 #p.m.,7:58 p.m.,10:30$ p.m.,10:30 p.m.
248,usatoday,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
249,weather,AA-1733-ORD-PHX,7:45 p.m$.,7:58 p.m.,,10:30 p.m.
250,world-flight-tracker,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
251,wunderground,AA-1733-ORD-P%HX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
252,aa,AA-1886-BOS-MIA,,10:55 a.m.,2:20 p.m.,
253,airtravelcenter,AA-1886-BOS-MIA,,10:55 a.m.,2:20 p.m.,1:40 p.m.
254,allegiantair,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,,1:40 p.m.
255,boston,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
256,businesstravellogue,AA-1886-BOS-MIA,,10:55 a.m.,2:20 p.m.,1:40 p%%.m.
257,flightexplorer,AA-1886-BOS-MIA,,,2:20 p.m.,
258,flights,,10:45 a.m.,10:55 a.m.,2:20 @@p??.m.,1:40 p.m.
259,flightview,AA-1886-BOS-MIA,10:@@45 a.m.,10:55 a.m.,2:20 p.m.,
260,flylouisville,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
261,,,10:45% a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
262,foxbusiness,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.$m.,2:20 p.m.,1:40 p.m.
263,gofox,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
264,helloflight,,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
265,,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,,1:40 p.m.
266,orbitz,AA-1886-BOS-MIA,,10:55 a.m.,,1:40 p.m.
267,panynj,AA-1886-BOS-MIA,10:45 a.m.,,2:20 p.m.,1:40 p.m.
268,,,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
269,usatoday,AA-1886-BOS-MIA,10:45 a.m.,$10:55 a.m.,,
270,weather#%,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
271,aa,AA-$1917-JFK-MCO,2:55 p.m.,3:27 p.m.,5:@@55 p.??m.,5:43 p.m.
