ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
81,flightarrival,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
82,flightaware,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,$3:30 p.m.%
83,flightexplorer,AA-1279-DFW-PHX,1:0??0 #p.m.,2:04 p.m.,,3:30 p.m.
84,flights,AA-$1279-DF??W-PHX,1:00 p.m.,2:#04 p.m#.,2:35 p.m.,3:30 p.m.
85,flightstats,AA-1279-DFW-PH#X,1:00 p.m.,??2:04 p.m.,,3:30 p.m.
86,flightview,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.@@,2:35 p.m.@@,3:30 p.m.
87,,AA-1??279-DFW-@@PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3%:30 p.m.@@
88,flytecomm,,1:00 p.m.,2:04 p.m.,2:35% %p.m.,3:30 p.m.
89,foxbusiness,AA-1279-DFW-PHX,1:00@@ p.??m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
90,gofox,AA-1279-DFW-PHX,,2:04 p.m.,2:35 p.m.,3:30 p.m.
91,helloflight,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
92,myrateplan,AA-1279@@-DFW-PHX,,2:04 p.m.,2:35 p.m.,3:30 p.m.
93,orbitz,AA-1279-DFW-PHX,,2:04 p.m.,2:35 p.m.,
94,panynj,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
95,quicktri#p,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
96,,,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
97,weather,,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
98,world-fli%ght-tracker,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
99,wunderground,AA-1279-DFW-PHX,1:00 p.m.,2:??04 #p.m.,2:35 p.m.,3:30 p.m.
100,aa#,AA-1%4$34-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
101,airtravelcenter,AA-1434-DFW-#MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,
102,allegiantair,AA-1434-DFW-@@MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.%m.
103,boston,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
104,businesstravellogue,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10@@:35 a.m.@@,10:36 a.m.
105,flightaware,AA-1434-DFW-MCO,7:15 a.m%.,7:21 a.m.,10:35 a%.m#.,10:36 a.m.
106,flightexplorer,AA-1434-DFW-MC@@O,,7:21 a.m.,1#0:35 a.m.,10:36@@ a.m.
107,flights,AA-1434$-DFW-MCO%,7:15 a.m.,7:21 a.m$%.,10:3@@5 a.m.,10:36 a.m.
108,flightstats,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,
109,flightview,AA-1434-DFW-MCO,7:%15 a.@@m.,,10:35 a.m.,10:36 a.m.
110,flightwise,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
111,flylouisville,AA-1434-DFW-MCO,,7:21 a.m.,10:35 a.m.,1%0:36 #a.m.
112,flytecomm,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
113,foxbusiness,AA-1434-DFW-MCO,,,10:35 a.m.,10:36 a.m.
114,gofox,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
115,hel#loflight,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,,10:36 a.m.
116,i$fly,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,
117,mco,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
118,,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
119,,AA-1434-%DFW-MC%O,7:15 a.m.,7:21 a.m.,,10:36 a.m.
120,,AA-1434-DFW-MCO,,7:21 a.m.,,10:36 a.m.#
121,quic??ktrip,AA-143??4-D%FW-MCO,,7:21 a.m.,10:35 a.m.,10:36 a.m.
122,travelocity,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,,
123,weather,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
124,world-flight-tracker,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,
125,wunderground,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,
126,aa,,11:55 p.m.,11:55 p.m.,%5:50 a.m.,5:50???? a.m.
127,airtravelcenter,AA-1522-SFO-ORD,,11:55 p.m.,5:50# a.m.@@,5:50 a.m.
128,allegiantair,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
129,boston,AA-1522-SFO-O$RD,11:55 p.m.,11:55 p.m.,5$:50 a.m.,5:50# a.m.#
130,,,11:5#5 p.m#.,11:55 p.m.,5:50 a.m.,5:50 a.m.
131,flightexplorer,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,
132,flights,,,11:55 p.m.,,5:50 a.m.
133,flightstats,AA-1522-SFO-ORD,,11:55 p.m.,5:50 a.m.,5:50 a.m.
134,flightview,AA-1522-SF$O-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
135,flylouisville,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
136,flytecomm,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
137,,AA-1522-SF@@O-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,
138,,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:5%0 a.m.
139,helloflight,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
140,myrateplan,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,
141,orbitz,AA-1522-SFO-ORD,,11:55?? p.%m.,,5:50 a.m.
142,ord,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
143,panynj,,$$11:55 p.m.,11:55 p%#.m.,5:50 a.m.,5:50 a.m.
144,quicktrip,AA-1522-SFO-ORD,11:55# p.m.,11:55 p.??m.@@,5:50 a.m.,
145,travelocity,AA-1522-SFO-ORD,,,5:50 a.m.,5:50 a.m.
146,%usat#oday,AA-1522-SFO-ORD,11@@:55 p.m.#,11:5$5 p.m.,5:50 a.m.,5:50 a.m.
147,weather,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
148,world-f%ligh??t-tracker,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
149,aa?$?,A@@#A-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
150,airtravelcenter,AA-1544-SAN-ORD,,11:40 a.m.,5:25 p.m.,4:5??6 p.m.
151,,AA-1544-SAN-ORD,11:25 a.m.,11$:40 a.m.,5:25 p.m.,
152,boston,AA-1544-SAN-ORD,,11#:40 a.m.,5:25 p.m.,4:5@@6 p.m.
153,businesstravellogue,AA$-1544#-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
154,flightarrival,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25% p.%m.,4:56 p.m.
155,,,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
156,flights,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
157,flightview,AA-1544-SAN-ORD,@@11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
158,flylouisville,,11:25 a.m.,,5:25 p.m.,4:56 p.m.
159,flytecomm,AA-1544-SAN-ORD,11:2??5 a.m.,11:40 a.m.,5$@@:25 p.m.,4:56 p.m.
160,foxbusiness,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
161,,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
162,,AA-1544-SAN-ORD@@,11:25 a.m.,11:??40 a.m.,5:25 p.m.,4:56 p.m.
163,myrateplan,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
164,mytripandmore,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
165,orbitz,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
166,ord,AA-1544-??SAN#-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
167,panynj,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,,
168,travelocity,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,,@@4:56 p.m.%
169,usatoday,AA-1544-SAN-ORD,,11:40 a.m.,,4:56 p.m.
170,weather,AA-1544-SAN-ORD,11:25 a.m.,11:4@@0$ a.m.,5:25 p.m.,4:56 p.m.
171,,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
172,airtravelcenter,AA-1640-MIA-MC@@O,6:30 p.m.,6:30 p.m.,7:25 p.m.,
173,allegiantair,AA-1640-MIA-MCO,,6:30 p.m.,7:25 p.m.,7:25 p.m.
174,boston,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
175,businesstravellogue,AA-1640-MIA-MCO,,6:30 p.m.,7:25 p.m.,
176,,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
177,flightaware,AA-164#0-MIA-MCO,6:30 p.m.,6:30 p.m.,7??:25 p.m.#,7$:25 @@p.m.
178,flightexplorer,AA-1640-MIA??-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
179,flights,AA-1640-MIA-MCO,6:30 p.m.,6:30@@ p.m#.,,
180,flightstats,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
181,flightview,AA-1640-MIA-MCO,,6:30 p.m.,7:25 p.m.,7:25 p.m.
182,flightwise,AA-1640-MIA-MCO,,6:30 p.m.,,7:25 p.m.
183,flylouisville,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
184,flytecomm,,6:30 p.m.$,6:30 p.m.,7:25 p.m.,7:25 p.m.
185,foxbusiness,AA-1640-MIA-MCO,6:30 p.m.,6:30 p$.%m.,7:2%5 p.m.,7:25 p.??m.
186,gofox,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
187,helloflight,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
188,,,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
189,my??rateplan,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
190,mytripandmore,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
191,orbitz,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
192,pa@@nynj,AA-1640-MIA-MCO,,6:30 p.$m.,7:25 p.m.,
193,quicktrip,AA-1640-MIA-MCO,6:30 p.m.,6:30# p.#m.,7:25 p.m.#,7:25 p.m.
194,travelocity,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7??:@@25 p.m.,7:25 p.m.
195,usatoday,,6:30 p.m.,6:30 p.m.,7:25 p.m.,
196,weather,AA-1640-#MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
197,world-flight-tracker,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
198,wunderground,AA-1640-MIA-MCO$??,6:30 p.m.,6:30 p.m.,7:25 p.m.,7$:25 p.m.
199,aa,,1#0:15 a.m.,10:18 a.m.,,11:56 a.m.
200,airtravelcenter,AA-1664-MIA-ATL,10:??15 a??.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
201,allegiantair,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,,11:56 a.m.
202,,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
203,businesstravellogue,,10:15 a.m.,,12:10 p.m.,11:56 a.m.
204,flig??htarrival,AA-1664-MIA-AT??L,,10:18 a.m.,12:10 p.m.,11:56 a.m.
205,flightaware,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
206,flightexplorer,@@AA-1664-MIA-ATL$,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
207,%flights,AA-1664-#MIA-AT@@L,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
208,flightstats,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
209,flightview,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
210,flylouisville,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m??.,11:56 a.m.
211,flytecomm,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
212,foxbusiness,AA-1@@664-MIA-ATL,10:15 a.m.,,12:10 p.m.,11:56 a.m.
213,gofox,AA-1664-M%IA-ATL,10:15 a.m.,10%:18 a$.m.,12:10 p.m.,11:56 a.m.
214,helloflight,,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
215,myrateplan,AA-1664-MIA-ATL,,10:18 a.m.,,11:56 a.m.
216,,AA-1664-MIA-ATL,10:1#5 a%.m.,10:18 a.m.,,1@@1:56 a.m.
217,orbitz,AA-1@@6??64-MIA-ATL,10:15 a.$m.,,12:10 p.m.,11:56 a.m.
218,panynj,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
219,quicktrip,,,10:18 a.m.,,11:56 a.m.
220,travelocity,,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
221,usatoday,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,,
222,weather,AA-1664-MIA-ATL,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m@@.
223,world-flight-tracker,AA-1664-MIA-ATL,10:15 a.m.,%10:18 a.m.,12:10 p.m.,11:56 a.m.
224,,AA-1664-MIA-ATL,10:15 a@#@.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
225,aa,AA-1733-ORD-PHX,7:45 p.@@m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
226,airtravelcenter,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
227,allegiantair,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,
228,boston,,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
229,businesstravellogue,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
230,flightaware,AA-1733-ORD-PHX,7:45 p.@@m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
231,f%light%explorer,,7:45 p.m.,7:58 p.m.,10:30 p.m.,
232,flig??h$ts,AA-1733-ORD-PHX,,7:58 p.m.,,10:30 p.m.
233,flightstats,AA-1733-%ORD-P@@HX,7:45 p.m.,7:58 p.m.%,10:30 p.m.,
234,flightview,AA-1733-ORD-PHX,7:45 p.m.,,10:30 p.m.,10:30 p.m.
235,flylouisville,AA?#?-1733-ORD-PHX,7:%45 ??p.m.,7:58 p.m.,$1??0:30 p.m.,10:30 p.m.
236,flytecomm,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,
237,foxbusiness,AA-1733-ORD-P$HX,,7:58 p.m.,,
238,gofox,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
239,helloflight,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
240,ifly,AA??-1733-ORD-$PHX,,7:58 p.m.,1$0:30 p.@@m.,10:30 p.m.
241,myrateplan,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30@@ %p.m.,10:30 p.m.
242,,,,7:$58 p.m.,10:30 p.m??.,
243,orbitz,,7:45 p.m.,7:58 p.m.,,10:30 p.m.
244,or??@@d,AA-1733-ORD-PHX,7:45 p.m.,,10:30 p.m.,10:30 p.m.
245,pa%n#ynj,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
246,quicktrip,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,
247,travelocity,AA-1733-ORD-P@@HX,7:45 p.m.,7:58 p.m.,10:30 #p.m.,10:30 p.m.
248,usatoday,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
249,weather,@@AA-1733-ORD-PHX,7%:45 @@p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
250,world-flight-tracker,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:3??%0 p.m.,10:3#0 p.m.
251,wunderground,,7:45 p.m.,7#:5$8 p.m.,10:??3@@0 p.m.,10:30 p.m.
252,@@%aa,AA-1886-BOS-MIA,,10:55 a.m.,2:20 p.m.,1:40 p.m.
253,airtravelcenter,,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
254,,AA-1886-BOS-MIA,10:45 a.m.,,2:20 $p.m.%,1:40 p.m.
255,boston,,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
256,businesstravellogue,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1#:40 p.m.
257,flightexplorer,AA-188#6-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
258,flights,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1%:40 p.m.
259,flightview,A#A-1886-BOS-MIA,10:45 a.m.,,2:20 p.m.,1:40 p.m.
260,flylouisville,,10:45 a.m.,10:55 a.m.,2:??20 p.m.,1:40 p.m.
