Attribute,Index,Dirty Value,Cleaned Value
HospitalName,206,st vincents #east,st vincents east
HospitalName,209,empty,st vincents east
HospitalName,228,dek??alb ??regional medical center,dekalb regional medical center
HospitalName,241,empty,dekalb regional medical center
HospitalName,262,empty,southwest alabama medical center
HospitalName,264,southwest ala??bama medical ??center,southwest alabama medical center
HospitalName,265,south%west alabama medical center,southwest alabama medical center
HospitalName,267,empty,southwest alabama medical center
HospitalName,273,empty,shelby baptist medical center
HospitalName,281,empty,shelby baptist medical center
HospitalName,285,shelby baptist me#dica$l center,shelby baptist medical center
HospitalName,288,shelby baptist medic??al cen%ter,shelby baptist medical center
HospitalName,295,callahan eye foundation# hospital,callahan eye foundation hospital
HospitalName,299,empty,callahan eye foundation hospital
HospitalName,300,empty,callahan eye foundation hospital
HospitalName,301,callahan eye foundation hos$pital,callahan eye foundation hospital
HospitalName,315,stringfellow m??emorial hospital,stringfellow memorial hospital
HospitalName,316,empty,stringfellow memorial hospital
HospitalName,321,??s@@tringfellow memorial hospital,stringfellow memorial hospital
HospitalName,322,empty,stringfellow memorial hospital
HospitalName,325,stringfellow memor??ial hospital,stringfellow memorial hospital
HospitalName,329,stringfell??ow memoria@@l hospital,stringfellow memorial hospital
HospitalName,335,flowers ho??spital$,flowers hospital
HospitalName,336,empty,flowers hospital
HospitalName,346,empty,flowers hospital
HospitalName,348,flowers hos%pital,flowers hospital
HospitalName,362,empty,northwest medical center
HospitalName,363,empty,northwest medical center
HospitalName,380,empty,univ of south alabama medical center
HospitalName,382,univ of south alabama medical cente@@r,univ of south alabama medical center
HospitalName,384,univ of sout@@h alabama medic@@al center,univ of south alabama medical center
HospitalName,385,empty,univ of south alabama medical center
HospitalName,387,univ of south alabama medical cen??ter,univ of south alabama medical center
HospitalName,388,univ of@@ south alabama medical center,univ of south alabama medical center
HospitalName,391,uni??v$ of south alabama medical center,univ of south alabama medical center
HospitalName,395,prattville# baptist hosp$ital,prattville baptist hospital
HospitalName,398,prattvill#e baptist hospital,prattville baptist hospital
HospitalName,423,coosa valley medical ??#center,coosa valley medical center
HospitalName,429,coosa valley medical #center,coosa valley medical center
HospitalName,441,al$aska regional hospita??l,alaska regional hospital
HospitalName,460,helen keller memori@@al hospital,helen keller memorial hospital
HospitalName,463,empty,helen keller memorial hospital
HospitalName,473,empty,dale medical center
HospitalName,482,empty,dale medical center
HospitalName,487,dale m%edical cen@@ter,dale medical center
HospitalName,496,cher#okee medical cen$ter,cherokee medical center
HospitalName,505,ch@@erokee medical center@@,cherokee medical center
HospitalName,507,empty,cherokee medical center
HospitalName,514,che@@rok$ee medical center,cherokee medical center
HospitalName,525,bapti%st m%edical center south,baptist medical center south
HospitalName,530,baptist medical c%enter?? south,baptist medical center south
HospitalName,533,baptist medical cent%er south,baptist medical center south
HospitalName,537,empty,baptist medical center south
HospitalName,539,empty,baptist medical center south
HospitalName,546,empty,jackson hospital & clinic inc
HospitalName,548,jackson hospital & clin??ic inc,jackson hospital & clinic inc
HospitalName,562,j$ackson hospital & clinic ??inc,jackson hospital & clinic inc
HospitalName,576,empty,g h lanier memorial hospital
HospitalName,584,empty,g h lanier memorial hospital
HospitalName,585,g h lanier memorial h#ospital,g h lanier memorial hospital
HospitalName,593,empty,elba general hospital
HospitalName,603,elba# general hospi#tal,elba general hospital
HospitalName,610,empty,elba general hospital
HospitalName,611,elba gen%eral?? hospital,elba general hospital
HospitalName,615,elba %general hospital,elba general hospital
HospitalName,618,east alabama medical ce%nter and snf,east alabama medical center and snf
HospitalName,642,@@wedowee hospital,wedowee hospital
HospitalName,643,wedo%wee hos#pital,wedowee hospital
HospitalName,657,wedo$wee hospital,wedowee hospital
HospitalName,658,empty,wedowee hospital
HospitalName,667,universi$ty of alabama hospit%al,university of alabama hospital
HospitalName,670,empty,university of alabama hospital
HospitalName,675,university of a@@labama $hospital,university of alabama hospital
HospitalName,677,university of alaba$ma hospital,university of alabama hospital
HospitalName,689,univer%sity of alabama hospital,university of alabama hospital
HospitalName,699,community$ hospital@@ inc,community hospital inc
HospitalName,702,commun@@ity h??ospital inc,community hospital inc
HospitalName,703,community hosp#ital inc,community hospital inc
HospitalName,715,empty,community hospital inc
HospitalName,721,empty,cullman regional medical center
HospitalName,725,empty,cullman regional medical center
HospitalName,726,empty,cullman regional medical center
HospitalName,733,empty,cullman regional medical center
HospitalName,748,empty,andalusia regional hospital
HospitalName,758,empty,andalusia regional hospital
HospitalName,761,empty,andalusia regional hospital
HospitalName,765,empty,andalusia regional hospital
HospitalName,776,huntsvil##le hospital,huntsville hospital
HospitalName,779,empty,huntsville hospital
HospitalName,782,hu#ntsville hospital,huntsville hospital
HospitalName,784,huntsv@@ille hospital,huntsville hospital
HospitalName,794,huntsv%ille hospital,huntsville hospital
HospitalName,806,gadsden r??egional medical cent@@er,gadsden regional medical center
HospitalName,807,gadsden regional m@@edical center,gadsden regional medical center
HospitalName,811,gadsden re@@gional medical cen%ter,gadsden regional medical center
HospitalName,821,empty,gadsden regional medical center
HospitalName,825,gads$den regional medical center,gadsden regional medical center
HospitalName,829,chilto#n medical center,chilton medical center
HospitalName,835,chil??ton medical center,chilton medical center
HospitalName,844,chilton medical %cent@@er,chilton medical center
HospitalName,845,chil??ton med@@ical center,chilton medical center
HospitalName,846,empty,chilton medical center
HospitalName,847,chilton medical $center,chilton medical center
HospitalName,851,empty,chilton medical center
HospitalName,865,marion regiona??l m@@edical center,marion regional medical center
HospitalName,875,empty,marion regional medical center
HospitalName,879,fayette me@@dical center,fayette medical center
HospitalName,883,fayette me#dical center,fayette medical center
HospitalName,887,empty,fayette medical center
HospitalName,893,empty,fayette medical center
HospitalName,900,f??ayette #medical center,fayette medical center
HospitalName,902,fay%ette medical center,fayette medical center
HospitalName,906,riverview regional medical cente@@r,riverview regional medical center
HospitalName,910,r%iverview regional $medical center,riverview regional medical center
HospitalName,916,riverview regional ??medica@@l center,riverview regional medical center
HospitalName,918,riverview regional medical c??enter,riverview regional medical center
HospitalName,928,rivervi#ew regional$ medical center,riverview regional medical center
HospitalName,948,ge??orgiana hosp??ital,georgiana hospital
HospitalName,969,empty,medical center enterprise
HospitalName,974,empty,medical center enterprise
HospitalName,981,st vincents $blount,st vincents blount
HospitalName,982,st vincent$s ??blount,st vincents blount
HospitalName,989,s$t vi#ncents blount,st vincents blount
HospitalName,990,empty,st vincents blount
HospitalName,998,st vincen$ts?? blount,st vincents blount
Address1,4,empty,1720 university blvd
Address1,6,empty,1720 university blvd
Address1,8,17#20 university blvd,1720 university blvd
Address1,14,1300 south montgo%mery avenue,1300 south montgomery avenue
Address1,23,1@@10%8 ross clark circle,1108 ross clark circle
Address1,24,1108 r%oss clark circle,1108 ross clark circle
Address1,28,1108 ross cl%ark circle,1108 ross clark circle
Address1,33,1108 ??ross clark circle,1108 ross clark circle
Address1,34,1108 ross clark ci#rcle,1108 ross clark circle
Address1,35,1108 ross c$lark circle,1108 ross clark circle
Address1,60,2505 u s highway 431 #n%orth,2505 u s highway 431 north
Address1,66,2505 u s highway 4$31 north$,2505 u s highway 431 north
Address1,67,2505 u s highway 4#31 no??rth,2505 u s highway 431 north
Address1,69,empty,2505 u s highway 431 north
Address1,71,205 marengo@@ street,205 marengo street
Address1,75,20@@5 @@marengo street,205 marengo street
Address1,96,702 n m$ain st,702 n main st
Address1,99,702 n @@main s@@t,702 n main st
Address1,101,702# n ma%in st,702 n main st
Address1,103,702 $n ma$in st,702 n main st
Address1,105,empty,702 n main st
Address1,106,empty,702 n main st
Address1,112,empty,702 n main st
Address1,117,empty,702 n main st
Address1,121,10%%1 hospital circle,101 hospital circle
Address1,125,101 ??hospital c#ircle,101 hospital circle
Address1,131,10%1 hospital circle$,101 hospital circle
Address1,135,empty,101 hospital circle
Address1,137,10$1 hospi@@tal circle,101 hospital circle
Address1,138,101 hos%pital %circle,101 hospital circle
Address1,146,empty,201 pine street northwest
Address1,152,201 pine ??$street northwest,201 pine street northwest
Address1,154,201 pine s@@treet northwest,201 pine street northwest
Address1,157,empty,201 pine street northwest
Address1,160,201 pine ??street northwest,201 pine street northwest
Address1,162,201 pine street %northwest,201 pine street northwest
Address1,166,201 pine str??e$et northwest,201 pine street northwest
Address1,170,empty,8000 alabama highway 69
Address1,172,empty,8000 alabama highway 69
Address1,187,8000 alabama ??highway 69,8000 alabama highway 69
Address1,188,800??0 alabama highway 69,8000 alabama highway 69
Address1,191,empty,8000 alabama highway 69
Address1,195,empty,50 medical park east drive
Address1,196,50 medical park east driv??e,50 medical park east drive
Address1,197,50 m??edical park east drive,50 medical park east drive
Address1,198,50 medi%cal park east drive,50 medical park east drive
Address1,205,empty,50 medical park east drive
Address1,207,50 medica%l park east drive,50 medical park east drive
Address1,209,empty,50 medical park east drive
Address1,210,empty,50 medical park east drive
Address1,225,empty,200 med center drive
Address1,231,200 med cente@@r driv@@e,200 med center drive
Address1,241,empty,200 med center drive
Address1,244,empty,200 med center drive
Address1,245,empty,33700 highway 43
Address1,249,33%700 highway 43,33700 highway 43
Address1,250,empty,33700 highway 43
Address1,257,empty,33700 highway 43
Address1,265,33700 high#way 43,33700 highway 43
Address1,267,empty,33700 highway 43
Address1,276,1000 first street@@ north,1000 first street north
Address1,277,empty,1000 first street north
Address1,281,1@@000 first street no@@rth,1000 first street north
Address1,288,empty,1000 first street north
Address1,295,1720 univers??ity b%lvd,1720 university blvd
Address1,296,empty,1720 university blvd
Address1,297,empty,1720 university blvd
Address1,306,empty,1720 university blvd
Address1,311,1720 univ#e%rsity blvd,1720 university blvd
Address1,312,301 eas#t 18th st,301 east 18th st
Address1,322,301 %east 18th st,301 east 18th st
Address1,323,301 e@@ast 18th s%t,301 east 18th st
Address1,324,empty,301 east 18th st
Address1,325,301 e$ast 18th st,301 east 18th st
Address1,326,301 ea??s%t 18th st,301 east 18th st
Address1,331,301?? east 18t#h st,301 east 18th st
Address1,341,437$0 west m@@ain street,4370 west main street
Address1,342,4%370 west m??ain street,4370 west main street
Address1,346,empty,4370 west main street
Address1,355,empty,1530 u s highway 43
Address1,356,%@@1530 u s highway 43,1530 u s highway 43
Address1,359,empty,1530 u s highway 43
Address1,361,empty,1530 u s highway 43
Address1,364,empty,1530 u s highway 43
Address1,366,1530 %u s highway$ 43,1530 u s highway 43
Address1,377,empty,1530 u s highway 43
Address1,380,2451 fill??ingim stree@@t,2451 fillingim street
Address1,389,2451 filli%ngim st@@reet,2451 fillingim street
Address1,393,12%4 s memor#ial dr,124 s memorial dr
Address1,398,empty,124 s memorial dr
Address1,402,124 s@@ memorial dr??,124 s memorial dr
Address1,405,empty,124 s memorial dr
Address1,407,empty,124 s memorial dr
Address1,422,empty,315 w hickory st
Address1,424,315 w #hickory s??t,315 w hickory st
Address1,426,3??15 %w hickory st,315 w hickory st
Address1,427,empty,315 w hickory st
Address1,431,empty,315 w hickory st
Address1,432,empty,315 w hickory st
Address1,435,280#1 de$barr road,2801 debarr road
Address1,436,empty,2801 debarr road
Address1,438,empty,2801 debarr road
Address1,440,empty,2801 debarr road
Address1,444,#2801 debarr road,2801 debarr road
Address1,448,empty,2801 debarr road
Address1,453,empty,1300 south montgomery avenue
Address1,456,@@1300 south montgomery a%venue,1300 south montgomery avenue
Address1,458,1300 south montgomery #avenue%,1300 south montgomery avenue
Address1,460,empty,1300 south montgomery avenue
Address1,461,1300 south mont??g%omery avenue,1300 south montgomery avenue
Address1,462,1300 s@@outh mon%tgomery avenue,1300 south montgomery avenue
Address1,464,empty,1300 south montgomery avenue
Address1,472,126 hospital a%ve,126 hospital ave
Address1,473,empty,126 hospital ave
Address1,481,126# hos$pital ave,126 hospital ave
Address1,482,empty,126 hospital ave
Address1,483,empty,126 hospital ave
Address1,484,empty,126 hospital ave
Address1,486,empty,126 hospital ave
Address1,496,400 no#rt$hwood dr,400 northwood dr
Address1,497,empty,400 northwood dr
Address1,523,empty,2105 east south boulevard
Address1,527,empty,2105 east south boulevard
Address1,529,empty,2105 east south boulevard
Address1,531,2105 east south boulevar#d,2105 east south boulevard
Address1,533,21$05 east south boulevard,2105 east south boulevard
Address1,536,2105 east #south ??boulevard,2105 east south boulevard
Address1,544,1725 pine st@@??reet,1725 pine street
Address1,545,empty,1725 pine street
Address1,552,1725 p%ine street,1725 pine street
Address1,554,empty,1725 pine street
Address1,559,1725# pine str$eet,1725 pine street
Address1,561,empty,1725 pine street
Address1,574,empty,4800 48th st
Address1,577,empty,4800 48th st
Address1,581,4800 4@@8th %st,4800 48th st
Address1,587,empty,4800 48th st
Address1,588,4800 48?$?th st,4800 48th st
Address1,598,empty,987 drayton street
Address1,599,987 d#rayton s@@treet,987 drayton street
Address1,601,empty,987 drayton street
Address1,602,empty,987 drayton street
Address1,603,empty,987 drayton street
Address1,614,987 drayt%on str??eet,987 drayton street
Address1,616,empty,987 drayton street
Address1,617,2%000 pepperell parkway,2000 pepperell parkway
Address1,619,2000 pepperell park??wa$y,2000 pepperell parkway
Address1,621,2@@000 pepperell park#way,2000 pepperell parkway
Address1,624,2000$ peppe%rell parkway,2000 pepperell parkway
Address1,626,2000 pepperell p$arkway@@,2000 pepperell parkway
Address1,629,@@2000 pepperell?? parkway,2000 pepperell parkway
Address1,632,empty,2000 pepperell parkway
Address1,634,2000 pepperell parkw%ay,2000 pepperell parkway
Address1,639,empty,2000 pepperell parkway
Address1,645,209 north ma@@in #street,209 north main street
Address1,647,2@@09 $north main street,209 north main street
Address1,663,empty,209 north main street
Address1,666,empty,209 north main street
Address1,671,empty,619 south 19th street
Address1,681,empty,619 south 19th street
Address1,682,619 south 19th stree%t,619 south 19th street
Address1,684,619 south 19t$h $street,619 south 19th street
Address1,685,619 south 19th s#treet,619 south 19th street
Address1,687,6@@19 south 19th street,619 south 19th street
Address1,688,61$9 south 19th street,619 south 19th street
Address1,689,619 south 19th$ str@@eet,619 south 19th street
Address1,706,empty,805 friendship road
Address1,708,empty,805 friendship road
Address1,714,8@@05 friendship road,805 friendship road
Address1,715,805 f??riendship road,805 friendship road
Address1,722,empty,1912 alabama highway 157
Address1,723,1912 alabama highway 1%57,1912 alabama highway 157
Address1,727,empty,1912 alabama highway 157
Address1,728,%1912 alabama highway 157,1912 alabama highway 157
Address1,729,empty,1912 alabama highway 157
Address1,732,1912# alabama highway 157,1912 alabama highway 157
Address1,745,empty,849 south three notch street
Address1,746,empty,849 south three notch street
Address1,749,849 south% three notch str$eet,849 south three notch street
Address1,755,849 south ??three notch s??treet,849 south three notch street
Address1,756,empty,849 south three notch street
Address1,758,empty,849 south three notch street
Address1,770,301 east 18#th st,301 east 18th st
Address1,771,301 ??east 18th st%,301 east 18th st
Address1,772,empty,301 east 18th st
Address1,775,101 sivley @@rd,101 sivley rd
Address1,777,101 sivley r#d,101 sivley rd
Address1,778,empty,101 sivley rd
Address1,779,empty,101 sivley rd
Address1,782,101 sivley rd%,101 sivley rd
Address1,786,empty,101 sivley rd
Address1,787,empty,101 sivley rd
Address1,791,101 s@@ivley rd,101 sivley rd
Address1,794,empty,101 sivley rd
Address1,806,empty,1007 goodyear avenue
Address1,807,%1007 go%odyear avenue,1007 goodyear avenue
Address1,817,1007 goodyear# avenue,1007 goodyear avenue
Address1,819,empty,1007 goodyear avenue
Address1,823,1007 goodyea%r avenue,1007 goodyear avenue
Address1,827,1007 goodyear ave#nue#,1007 goodyear avenue
Address1,829,1010 lay dam r%oad,1010 lay dam road
Address1,831,empty,1010 lay dam road
Address1,833,1010 lay dam ro@@ad,1010 lay dam road
Address1,837,10$10 lay dam road,1010 lay dam road
Address1,845,1010 la$y dam road,1010 lay dam road
Address1,846,empty,1010 lay dam road
Address1,852,1010?? lay dam r??oad,1010 lay dam road
Address1,854,1256 mili@@tary street south,1256 military street south
Address1,863,125$6 military street south,1256 military street south
Address1,864,empty,1256 military street south
Address1,867,125%6 military street south,1256 military street south
Address1,873,empty,1256 military street south
Address1,875,1256 military street south%,1256 military street south
Address1,879,165$3 temple avenue north,1653 temple avenue north
Address1,881,empty,1653 temple avenue north
Address1,885,1653 temple avenue nort??h,1653 temple avenue north
Address1,886,16%53 #temple avenue north,1653 temple avenue north
Address1,903,600 south thir??d street,600 south third street
Address1,906,600 south third?? street@@,600 south third street
Address1,908,600 south ??third $street,600 south third street
Address1,909,600 south t??hi%rd street,600 south third street
Address1,913,empty,600 south third street
Address1,919,empty,600 south third street
Address1,920,empty,600 south third street
Address1,923,600 south third st%reet$,600 south third street
Address1,924,empty,600 south third street
Address1,926,empty,600 south third street
Address1,927,600 south @@third stre#et,600 south third street
Address1,932,515 m??iranda st,515 miranda st
Address1,934,5#15 miranda st#,515 miranda st
Address1,938,515 mira#nda st,515 miranda st
Address1,940,empty,515 miranda st
Address1,946,empty,515 miranda st
Address1,948,empty,515 miranda st
Address1,950,empty,515 miranda st
Address1,958,400 n$ edwards street??,400 n edwards street
Address1,973,empty,400 n edwards street
Address1,979,400 n edward@@s street,400 n edwards street
Address1,986,1@@50 gilbreath drive,150 gilbreath drive
Address1,994,150 gil@@bre??ath drive,150 gilbreath drive
Address1,996,150 gil#b$reath drive,150 gilbreath drive
Address1,997,150 gilb$reat#h drive,150 gilbreath drive
City,2,birmi??ngham$,birmingham
City,5,empty,birmingham
City,20,d$oth#an,dothan
City,23,doth#a#n,dothan
City,24,do%%than,dothan
City,27,doth#an%,dothan
City,28,dotha%n#,dothan
City,31,do%than,dothan
City,36,d%oth#an,dothan
City,38,empty,dothan
City,43,do@@tha#n,dothan
City,44,empty,dothan
City,55,boaz%,boaz
City,57,empty,boaz
City,60,boa??z,boaz
City,67,boa$z,boaz
City,71,empty,florence
City,74,empty,florence
City,85,empty,florence
City,87,empty,florence
City,91,empty,florence
City,93,fl#??orence,florence
City,101,opp$,opp
City,109,o@@pp@@,opp
City,122,empty,luverne
City,123,empty,luverne
City,124,l#uverne,luverne
City,133,luvern@@@@e,luverne
City,134,l@@uver??ne,luverne
City,136,l#uvern%e,luverne
City,153,$hartselle,hartselle
City,158,hartsel@@l??e,hartselle
City,159,hartsel%le%,hartselle
City,162,empty,hartselle
City,163,har@@tselle,hartselle
City,167,harts#e%lle,hartselle
City,168,hartsel$$le,hartselle
City,170,empty,guntersville
City,175,??guntersvil%le,guntersville
City,180,empty,guntersville
City,185,empty,guntersville
City,187,gunters$vill#e,guntersville
City,196,bi@@rmin@@gham,birmingham
City,197,birmi@@ngham,birmingham
City,199,empty,birmingham
City,204,empty,birmingham
City,206,bir%mingham,birmingham
City,208,b#irmingham,birmingham
City,214,empty,birmingham
City,218,empty,birmingham
City,221,fort payn@@e,fort payne
City,229,fort p??ayne,fort payne
City,231,fort p%%ayne,fort payne
City,236,@@fort payne@@,fort payne
City,237,empty,fort payne
City,239,fo?%?rt payne,fort payne
City,240,empty,fort payne
City,248,??thomasville@@,thomasville
City,249,empty,thomasville
City,263,empty,thomasville
City,264,thom#as??ville,thomasville
City,265,thoma@@sville,thomasville
City,267,thomasv$ille,thomasville
City,270,empty,alabaster
City,272,empty,alabaster
City,277,al@@abas@@ter,alabaster
City,278,empty,alabaster
City,281,empty,alabaster
City,285,alabaster#,alabaster
City,286,alabas$te@@r,alabaster
City,287,empty,alabaster
City,295,birmingh$am,birmingham
City,299,birming%ham,birmingham
City,301,empty,birmingham
City,302,empty,birmingham
City,310,b$irmingham,birmingham
City,311,birmin??gham,birmingham
City,312,an#n??iston,anniston
City,319,annist#on,anniston
City,321,empty,anniston
City,323,empty,anniston
City,330,a$nniston%,anniston
City,332,empty,dothan
City,341,dotha%n,dothan
City,350,birming@@ham,birmingham
City,356,winf@@ield,winfield
City,366,win?%?field,winfield
City,369,w#infield,winfield
City,370,empty,winfield
City,382,$mobile,mobile
City,391,@@mobile,mobile
City,396,??prattville,prattville
City,399,prattvi@@#lle,prattville
City,404,empty,prattville
City,405,pr%attville,prattville
City,406,empty,prattville
City,407,pra%ttville,prattville
City,408,empty,prattville
City,417,empty,sylacauga
City,418,sylacaug%a,sylacauga
City,421,$sylacauga@@,sylacauga
City,435,@@anch#orage,anchorage
City,440,empty,anchorage
City,441,empty,anchorage
City,449,empty,anchorage
City,450,anch??orage,anchorage
City,451,bethel,bet??hel
City,453,empty,sheffield
City,457,empty,sheffield
City,461,%sh%effield,sheffield
City,462,sheffiel??d,sheffield
City,470,ozark%$,ozark
City,471,oz$%ark,ozark
City,475,%oza??rk,ozark
City,476,oza%rk,ozark
City,478,empty,ozark
City,482,ozark@@,ozark
City,484,empty,ozark
City,487,#ozark,ozark
City,496,#c@@entre,centre
City,501,cent??r%e,centre
City,503,centre@@,centre
City,505,$centre,centre
City,507,empty,centre
City,510,empty,centre
City,516,ce??ntre$,centre
City,525,montgom%ery%,montgomery
City,527,montgome??ry,montgomery
City,530,empty,montgomery
City,535,$mont#gomery,montgomery
City,539,montgome??ry,montgomery
City,540,mo#n#tgomery,montgomery
City,542,empty,montgomery
City,547,m??ontgom??ery,montgomery
City,551,mont??gomery,montgomery
City,553,$montgomery$,montgomery
City,554,mont??gomery,montgomery
City,557,m%ontgo??mery,montgomery
City,559,empty,montgomery
City,562,empty,montgomery
City,565,empty,montgomery
City,569,valley@@,valley
City,576,empty,valley
City,579,val$le$y,valley
City,581,va#lley,valley
City,589,%va??lley,valley
City,610,empty,elba
City,612,empty,elba
City,620,empty,opelika
City,622,op$el#ika,opelika
City,627,o#pelika,opelika
City,629,empty,opelika
City,634,@@%opelika,opelika
City,636,empty,opelika
City,649,w%edowee,wedowee
City,651,#wedowee,wedowee
City,653,$wed#owee,wedowee
City,654,empty,wedowee
City,655,empty,wedowee
City,657,wedo$wee,wedowee
City,659,we#dowee%,wedowee
City,665,empty,wedowee
City,666,we%dowee,wedowee
City,673,??birmingham,birmingham
City,681,empty,birmingham
City,682,bir@@@@mingham,birmingham
City,683,bi??%rmingham,birmingham
City,686,empty,birmingham
City,689,empty,birmingham
City,695,tallass@@#ee,tallassee
City,698,t$a@@llassee,tallassee
City,709,ta$llas%see,tallassee
City,719,empty,cullman
City,720,empty,cullman
City,723,c%ullman,cullman
City,725,cull%ma$n,cullman
City,726,@@cullma%n,cullman
City,730,cul#lman,cullman
City,740,empty,cullman
City,743,empty,andalusia
City,747,and%alusia,andalusia
City,750,empty,andalusia
City,753,??andalusia,andalusia
City,754,andal%usi??a,andalusia
City,755,an#dalusia,andalusia
City,766,andalusi%@@a,andalusia
City,770,@@anniston,anniston
City,775,h%unts$ville,huntsville
City,788,empty,huntsville
City,790,empty,huntsville
City,792,empty,huntsville
City,804,@@gadsden,gadsden
City,805,empty,gadsden
City,806,gadsde#n,gadsden
City,810,empty,gadsden
City,818,empty,gadsden
City,822,empty,gadsden
City,823,gad%sden@@,gadsden
City,825,empty,gadsden
City,827,empty,gadsden
City,828,c#lant$on,clanton
City,834,empty,clanton
City,836,$c#lanton,clanton
City,838,cl????anton,clanton
City,840,clanton#%,clanton
City,843,clant#on,clanton
City,846,cla%nto#n,clanton
City,847,empty,clanton
City,848,%clanton??,clanton
City,852,empty,clanton
City,853,@@hamilton,hamilton
City,870,ham#ilton,hamilton
City,871,h??am??ilton,hamilton
City,872,empty,hamilton
City,873,hamilt??o%n,hamilton
City,877,empty,hamilton
City,878,??fayette,fayette
City,883,fayett$e,fayette
City,888,$fayette,fayette
City,893,empty,fayette
City,897,#fayette,fayette
City,909,ga??dsden,gadsden
City,910,empty,gadsden
City,919,empty,gadsden
City,923,gads%den$,gadsden
City,933,empty,georgiana
City,934,ge@@orgiana,georgiana
City,935,ge%orgiana,georgiana
City,938,georg#i#ana,georgiana
City,942,empty,georgiana
City,948,empty,georgiana
City,950,empty,georgiana
City,960,enterpris@??@e,enterprise
City,961,en#terprise,enterprise
City,964,ent%erprise,enterprise
City,967,enter$prise,enterprise
City,971,#$enterprise,enterprise
City,985,oneont#a,oneonta
City,989,one%onta??,oneonta
City,993,oneo#nta,oneonta
City,995,o%#neonta,oneonta
State,8,empty,al
State,11,empty,al
State,16,empty,al
State,18,#%al,al
State,19,#al%,al
State,28,#al,al
State,33,?%?al,al
State,35,??al??,al
State,36,??#al,al
State,38,a$l$,al
State,43,@@%al,al
State,44,al%,al
State,47,al#,al
State,59,empty,al
State,60,empty,al
State,61,empty,al
State,64,empty,al
State,65,empty,al
State,66,a%l,al
State,71,%#al,al
State,76,al%,al
State,83,al#,al
State,84,empty,al
State,94,empty,al
State,104,a%$l,al
State,105,$$al,al
State,106,@@a@@l,al
State,121,a#l??,al
State,122,#al,al
State,128,a????l,al
State,129,empty,al
State,132,%a??l,al
State,146,empty,al
State,152,al#,al
State,154,al$,al
State,155,empty,al
State,159,#@@al,al
State,162,#al,al
State,165,al#,al
State,166,empty,al
State,168,#al,al
State,191,empty,al
State,193,empty,al
State,199,empty,al
State,203,empty,al
State,204,empty,al
State,207,#a%l,al
State,211,empty,al
State,214,a#l@@,al
State,218,@@al#,al
State,219,empty,al
State,223,empty,al
State,227,$al#,al
State,233,empty,al
State,240,#a$l,al
State,248,$al,al
State,252,@@al,al
State,254,empty,al
State,258,al??,al
State,261,empty,al
State,273,empty,al
State,276,a$l,al
State,277,a@@l$,al
State,278,al$,al
State,289,empty,al
State,295,#al%,al
State,297,al%,al
State,304,al@@,al
State,306,empty,al
State,313,#al@@,al
State,317,al$,al
State,320,#al,al
State,322,$a$l,al
State,327,$#al,al
State,333,empty,al
State,334,empty,al
State,338,a$l,al
State,340,empty,al
State,351,empty,al
State,352,a??l,al
State,355,#a%l,al
State,356,#al??,al
State,358,a@@l,al
State,362,al$$,al
State,363,empty,al
State,364,empty,al
State,366,a#l,al
State,376,empty,al
State,377,empty,al
State,379,empty,al
State,385,a#%l,al
State,396,@@a%l,al
State,399,empty,al
State,404,a$l@@,al
State,411,a@@#l,al
State,413,empty,al
State,416,a@@l$,al
State,417,empty,al
State,421,empty,al
State,423,empty,al
