ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
16,13601.0,Latex allergy in atopic children.,eng,British Journal of Dermatology. ,,0007-0963,140.0,5.0,5/1/99,919-21,{R S LeverS A Holme}
17,668310.0,A randomized controlled trial of Tai chi for balance sleep quality and cognitive performance in elderly Vietnamese.,,Clinical Interventions In Aging,Clin Int%erv Aging#,11#78-1998@@,7.0,-1.0,1/12/01,,{Andreas KruseManh Hung Nguyen}
18,282987.0,Multisystemic Therapy for social emotional and behavioral problems in youth aged 10-17,eng,Cochrane Database Syst Rev,,,0.0,4.0,1/5/01,Cd004797,{J. H. LittellM. PopaB. Forsythe}
19,478292.0,,eng,Acta Neurochirurgica,,??Ja$n-68,139.0,3.0,1/1/97,257-8,{Y TakagiN HashimotoY Goto}
20,43736.0,Effect of pedal$ing technique on mechanical effectiveness and efficiency in cyclists.,eng,Medicine and science in sports and exercise,Med Sci Sports Exerc,0195-9131,39.0,6.0,1/7/06,991-??5,{James C MartinIan MayhewLee M RomerThomas Korff}
21,82614.0,Lycopene metabolite apo-10'-lycopenoic acid inhibits diethylnitrosamine-initiated high fat diet-promoted hepatic inflammation and tumorigenesis in mice.,eng,Cancer prevention research (Philadelphia Pa.),Cancer Prev Res (Phila),1940-6215,32.445363472632685,12.0,,,{Lynne M AusmanMartin S ObinXiang-Dong WangChun LiuBlanche C IpDonald E SmithKang-Quan Hu}
22,163526.0,A performance improvement process to tackle tachysystole,,,,,,0.0,1/11/01,512-9 ST  - A performance improvement process to tackle tachysystole-,
23,514411.0,,eng,Cardiovascular and interventional radiology,Cardiovasc Intervent Radiol,1432-086X,37.0,6.0,1/1#4%/12,1530-9,{Luca Maria SconfienzaEzio LanzaGianpaolo CornalbaDario PorettiCatherine CytevalPierre VialaFrancesco SardanelliYann Thouvenin}
24,2455740.432032471,Effects of chemotherapy in AIDS-associated non-Hodgkin's lymphoma on Kaposi's sarcoma herpesvirus DNA in blood.,eng,Journal of clinical oncology : o#f??ficial journal of the American Society of Clinical Oncology,,1527-7755,27.0,79.63266200820131,5/20/09,2496-502,{Ariela NoyLawrence D KaplanYanxing YuAlexandra M LevineRichard F AmbinderSusan E KrownBruce J DezubeLan LinJeannette Y LeeGary S Hayward}
25,6207.0,Serum MMPs 7-9 and their inhibitors during glucocorticoid and anti-TNF-alpha therapy in pediatric inflammatory bowel disease,,Scandinavian Journal of Gastr$oenterology,,,47.0,7.0,1/12/01,785-794,{Kaija Leena KolhoHanne RintamakiTaina TervahartialaT@@imo SorsaLaura Makitalo}
26,84016.00697971958,Examining waiting placement in hospita#l: u#tilization and the lived experience.,eng,Global journal of health science,Glob J Health Sci,1916-9736,6.0,2.0,1/14/03,22-Dec,
27,,A prospective observational study of obesity body composition and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.,,The Journal of clinical psychiatry,J Clin Psychiatry,,69.0,53.506990701238465,#1/8/12,1892-900,{Isabella SorecaAndrea FagioliniDavid J KupferBret H GoodpasterSara B Fleet-MichaliszynAmy D OttoJohn M Jakicic}
28,971878.0,Diminished A-cell secretion in th$e ear#ly phase of type I diabetes mellitus,,Metabolism: Clinical and Experimental,,,35.0,11.0,1/1/86,1074-1077,
29,793918.0,,e$n@@g,PLoS?? One,PloS one,1932-6203,8.0,9.0,1/13/01,e75079,{Tina M BlackmoreKirsty DougalHilary J WorganEric PinlocheGemma CurtisC Jamie NewboldNeil R McEwanSusan E GirdwoodPat A HarrisCaroline McG ArgoAlex Dugdale}
30,,Responses to open peer commentaries on the subjective brain identity and neuroethics,English,American Journal of Bioethics,,15265161 (ISSN),9.0,9.0,,W1-W4,
31,880881.0,[A case of giant Brunner's% gland hyperplasia combined with adenomyoma@@tous hyperplasia].,k$or,The Korean journal of gastroenterology = Taehan Sohwagi Hakh$oe chi,Korean J Gastroenterol,1598-9992,52.0,6.0,1/8/@@12%,384-8,{Seung Woo ParkJae Bock ChungSang Kyum KimSi Young SongJoo Won ChungHo Keun KimJoo Hee SeoSeungmin Bang}
32,629530.0,Efficacy and safety of the low-molecular weight heparin enoxaparin compared with unfractionated heparin across the acute coronary syndrome spectrum: a meta-analysis.,eng,Eur. Heart J.,,0195-668X,28.0,17.0,,2077-86,{Carolyn H McCabeShaun G GoodmanFrans Van de WerfDavid A MorrowElliott M Antman%Eugene BraunwaldKenneth W MahaffeyMarc CohenIan B MenownSabina A MurphyCharles Michael Gibson}
33,954388.0,Optimal Starting Age for School Attendance: FY76 I??ssue Analysis,English,,,,0.0,0.0,1/1/74,46,{Marilou Madden}
34,,Bone density and body composition in young wom$en with chronic fatigue syndrome.,eng,Neurop$rotective Agents,,,904.0,-1.0,5%/1/0$0,625-7,{F GatesP Clifton-BlighG FulcherL HoskinR Hansen}
35,676042.0,Prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,eng,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,J Stroke Cerebrovasc Dis,1532-8511,140.15962660703985,2.0,1/15/02,362-9,{Yan-Xin ZhaoJun-Chao XieXue-Yuan LiuHan Yan}
36,353972.0,Child sexual abuse as a risk factor for sexu??al risk behaviours among socially disadvantaged adolescents in Ibadan Nigeria.,,Vulnerable Children and Youth Studies,,1745-0128 1745-0136,3.0,3.0,,243-248,{B O Olley}
37,5800582.234530369,Successful ??treatment of lung ca%ncer by multimodal endobronchial interventions,English,,Respiration,0025-7931,88.0,2.0,1/14/01,144-147,{T. NakajimaI. YoshinoK. YasufukuS. YoshidaY. SakairiK. Shibuya}
38,660168.0,Fat and neurosurgery: does obesity affect outcome after intracranial surgery?,eng,Neurosurgery,Neurosurgery,1524-4040,,9.134970341907065,1/9/02,,{R Loch MacdonaldFarbod Asgarzadie-GadimYeon Gyoe JangDaniel J CurryRachel N YanowitchKim E SchultheissJocelyn TolentinoJ_rgen L_ders}
39,,Out of harm's way: curbing violence in the ED,English,,Health Facil Manage,0899-6210,37.675413645443854,10.0,1/1/9$5#,20-6 28,{K. Sandrick}
40,473026.0,The incidence of contrast-induced nephropathy in trauma patients.,en@@@@g,European journal of emergency medicine : official journal of the European Society for Emergency Medicine,Eur J Emerg Med,1473-5695,15.0,3.0,,134-9,{Ric%h SinertShoma DesaiAntonia HippCarmen Lopez}
41,,Dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,,Int. J. Radiat. Onc$ol#. Biol. Phys.,,,,1.0,,S398,{Kooy H.Hong T.S.Symonifka J.Depauw N.Wo J.Y.}
42,110072.0,Brain BDNF levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,eng,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,J. Cereb. Blood Flow Metab.,1559-7016,34.0,10.0,1/14/10,,{Jacques Van HoeckeHayat BanoujaafarChristine MarieClaude M Mossiat}
43,330553.0,Multiresistance of clinically relevant gram-positive cocci,,Inte%ns$ivmedizin und Notfallmedizin,,0175-??385??1,34.0,7.0,1/1/97,655-663,{G. PetersK. BeckerC. Von Eiff}
44,23215.0,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Journal of the American Board of Family Medicine : JABFM,J Am Board Fam Med,1557-2625,,5.996740067571899,1/14/01,,{Leila JacksonBrian J WellsGregory S CooperSiran KoroukianMichael W Kattan}
45,719532.0,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,,,,,157.495068554663,,1/10/01,2331-2337,{R. LuckP. MagoN. Fumo}
46,86421.0,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,eng,Cancer research,Cancer Res.,1538-7445,225.5940716625179,56.15998662110555,5/15/11,Sep-82,{Stephanie J WeinsteinRachael Z Stolzenberg-SolomonPhilip R TaylorBarry I GraubardJarmo VirtamoDemetrius AlbanesLi Jiao}
47,2592984.601000818,Norton Waterl%ow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement,,,,,0.0,0.0,,,{NULL}
48,530323.0,Strategies for partner notification for sexually transmitted infections including HIV.,eng,Cochrane Dat#abase Sys$t. Rev.,,1469-493X,10.0,,1/13/01,CD#0@@02843,{Catherine MathewsMoleen ZunzaAdel FerreiraNicola LowTaryn Young}
49,,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,e#ng,The Journal of clinical psychiatry,J Clin Psychiatry%,,71.0,,1/10/11,1518-25,{Roger S McIntyreAvnish TripathiJeanette M Jerrell}
50,864817.0,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,,,,,21.0,0.0,1/10/01$,viii284,{B. EscudierA. RavaudF. RollandA. BlesiusB. BeuzelinkS. OudardC. Chevreau}
51,,Use o$f alendronate in peri-implant defect regeneration,,,,,70.0,2.0,,151-1$58,{P. C. WollanS. J. MerawC. M. Reeve}
52,2593663.236405703,Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine clonidine and bupivacaine,English; ABSTRACT LANGUAGE:English,Annals of the Royal Coll$ege of Surgeons of Englan@@d,Ann R Coll Surg Engl,0035-8843,76.0,5.0,1/1/94,324-326@@,{Jayatunga APDark CHJahang@@iri MBradley JWP}
53,659297.0,How assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.,eng,,Am J Phys Med Rehabil,1537-7385,,11.0,,,
54,159780.94994063914,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,eng,,J Sci Med Sport,1878-1861,55.89424977144663,6.0,,597-601,
55,302969.0,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,,,,,90.0,10.113401036082742,,18-30,{Steven@@ G LittleK Angel@@eque Akin-LittleShari Melman}
56,158672.0,,,Computers & chemical engineering,Comput Chem Eng,0098-1354,71.0,-1.0,4/14/12,715#-%727,{Shibin MathewIpsita Banerjee}
57,2837639.4865105357,,eng,,,0952-8180,18.0,6.0,1/6/09,427-35,{David N MaineGenevieve E CourpasJames F WellerJeffrey M RichmanAndrew J RowlingsonChristopher L Wu}
58,221086.0,Novel genetic linkage of rat Sp6 mutation to Amelogenesis imperfecta,eng,,,,,0.0,1/12/01,34,{K. MiyoshiT. NomaT. MutoH. HagitaT. ??Hor??iguchi}
59,2039915.8066344815,Educating Emergent Bilinguals: Policies Programs and Practices for English Language Learners. Language & Literacy Series,,,,0-8077-4913-3,0.0,0.0,1/10/10,,{Ofelia GarciaJo Anne Kleifgen}
60,2718331.511580313,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,eng,Knee surgery sports traumatology arthroscopy : official journal of the ESSKA,,1433-7347,22.0,12.0,1/14/12,Jul-91,{Junwei JiangHongchuan WangHua LouKai LiuHuiwei Zhang}
61,474288.0,Current palliative chemotherapy trials in the elderly neglect patient-centred outcome measures.,eng,Journal of geriatric oncology,J Geriatr Oncol,1879-4076,6.0,,1/15/01,15-22,{Marlies L van BekkumBarbara C van MunsterMarije E HamakerCarolien H SmorenburgPeter L M Thunnissen}
62,108424.0,Outcome of gastric bypass patients.,eng%,,Obes Surg,0960-8923,,2.0,1/2/04,261-4,{Ryan HolzwarthBasir TareenAlicia MajkrzakDarren Huber}
63,841679.0,,English,J. @@Card. Surg.,,-7977,26.0,2.0,1/11/01,144-147,{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishra}
64,173830.0,Advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods dr@@ugs and insects,,Journal of Allergy and Clinical Immunology,,0091-6749 (Print),116.0,1.0,1/5/01,153-163,{S. H. SichererD. Y. M. Leung}
65,852927.0,Phase II study of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.,eng,J. Exp. Clin. Cancer Res.,,1756-9966,28.0,-1.0,1/9/01,34,{Laura GiacintiSilvia Ileana FattorusoMaria Grazia ArenaLuigi Di LauroMassimo LopezDomenico SergiDiana Giannarelli}
66,237623.0,Neck@@ pai#n.,,Clinical evide??nce,Clin Evid (Online),1752-8526,,1.0,1/8/01,,{Allan I Binder}
67,912884.0,A guide to physiotherapy in cerebral palsy,,Paediatrics and Child Health,,,18.0,0.0,1/8/01,410-413,{C. E. Barber}
68,318931.0,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,,AIDS Reviews,,1139-6121,12.0,,1/10/01,153-163,{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
69,,[The anxiety level of the patients who will have ultrasound-guided puncture #biopsy: a survey study].,,,Sheng Wu Yi Xue Gong Cheng Xue Za Zhi,,153.2349791685305,3.0,,453-5 459,{Rujun ZhengYulan PengShuzhen ZhaoHong HuangIi LiangXiaoli He}
70,349150.0,The relationship between capsulorhexis size and anterior chamber depth relation.,eng,Oph@@thalmic ??surgery and lasers,Ophthalmic Surg Lasers,1082-3069,30.0,3.0,3/1/99,185-90,{O Ceki_C% Batman}
71,572010.0,A pilot study of rituximab in patients with recurrent classic Hodgkin disease.,eng,CANCER,,#0008-@@543X,98.0,2.0,7/15/03,310-4,{Anas YounesL Jeffrey MedeirosFrederick HagemeisterMaria Alma RodriguezSima JehaPaolo FiumaraLynne V AbruzzoJohn T ManningJorge RomagueraAndre GoyDan JonesPeter McLaughlin}
72,826030.0,A cognitive behavior intervention program in women with unexplained chest pain--a pilot study,eng,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,,1474-5151,11.0,2.0,1/12/01,183-9,
73,34962.0,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,,Journal of the neurological sciences,J. Neurol. Sci.,1878-5883,334.0,1.0,11/$15/13,1@@12-8,{Everard W ThorntonCarolyn A YoungAlan TennantJohn EalingKevin Talbot[Collective Name] UKMND-QoL GroupChris J GibbonsPamela J Shaw}
74,2642050.6721115555,Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized Multicenter Study,English,Tra@@nsplantation,Transplantation,0041-1337,,7.0,$1/1%5/01,1455-1462,{Junge GRauer BDe Simone PFischer LDe Carlis LKaiser GMSaliba FDuvoux CMetselaar HJDon??g GNevens FFung JJ}
75,200077.0,Plasma cell leukemia--a case report.,eng,Indian Journal of Pathology and Microbiology,,0377-4929,46.0,3.0,1/3/07,484-7,{T K DuttaPampa Ch ToiBhawana A BadheL H GhotekarDebdatta Basu}
76,421512.0,CABG again outshines stenting for some patients with coronary artery blockage,,,,,309.0,1.0,1/13/01,17-Aug,
77,715052.0,Health-pro#moting behaviors of low-income cancer survivors,,,,,126.21157563317387,3.0,1/11/01,118-124 7p,{Alexa StuifbergenMartha Gene Meraviglia}
78,172966.0,Food allergy in children,,Archives De Pediatrie,,0929-693X,,10.0,1/6/01,,{E. Bidat}
79,,Here to stay. An interview with Dr. David Satcher Director U.S. Centers for Disease Control and Prevention.,eng,Nepal Medical College journal : NMCJ,Nepal Med Coll J,,4.467496237753398,17.0,11/1/96,9-Jun,@@{J Stil$kind}
80,282039.0,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,,Transfusion,,0041-1132,48.0,9.0,1/8/01,,{M. Martin%en@@goD. F. ArdenghiG. RealiG. Tripodi}
81,835177.0,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,eng,Eur J Cancer Care (Engl),,0961-5423 (Print) 0961-5423,19.0,8.787896282110612,1/#10/01,#1@@67-71,{M. HebbarP. FournierO. Romano}
82,519732.0,Classifying radiographic progres%sion status in early rheumatoid arthritis patients using propensity score%s to adjust for baseline differences.,eng,Statistical methods in medical research,Stat Methods Med Res,0962-2802,16.0,,1/7/02,13-29,
83,761104.0,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning,,TEACHING Exceptional Children Plus,,1553-9318 1553-9318,5.734502744598102,3.0,1/5/01,,{Milagros M. SessionsKevin J. Miller}
84,408062.0,Adherence to fesoterodine in women with overactive bladder in routine clinical practice.,engspa,Actas urologicas espanolas??,Actas Urol Esp,,39.0,4.0,1/15/0$5,222-8,{E HuguetO PortaE Mart_nezI MoraM Sim_J PubillJ A OrtegaM T Castillo}
85,,Chronic pain related to quality of sleep,eng     por,Einstein (Sao Paulo),Einstein (Sao Paulo Brazil),1679-??#4508,12.0,8.104697064233733,1/14/01,159-63,{W. HummigJ. Stechman NetoL. F. Tonial}
86,894596.0,On the role of pre and post-processing in environmental data mining,,Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decisi@@on Making iEMSs 2#008,,,9.454798698306554,0.0,,193??7-195??8,{Miquel S_nchez-MarrGeoff HolmesJoaqu_n IzquierdoJoaquim ComasIoannis AthanasiadisKarina Gibert}
87,3523768.714579024,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,,Journal of medical toxicology : official journal of the Ame%rican College of Medical Toxicology,1556-9039,2.0,14.2388877552404,1/6/12,152-5,
88,220950.0,Forensic odontology: A prosthodontic view,eng,,,,19.37121098415212,1.0,1/12/01,38-41,{S. GosaviS. Gosavi}
89,,,en%g,Int J Gyna%ecol Obstet,International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,0020-7292,64.0,5.915921046430378,1/1/99,10-May,{W. T. CreasmanS. PecorelliJ. L. BenedetJ. H. Shepherd}
90,914468.0,,,Revista de Neurologia,Rev.Neurol.,,242.40834955636103,3.0,1/8/01,135-138,
91,1680867.894958722,,eng,J Cardiovas?#?c Med (Hagerstown),Journal of cardiovascular medicine (Hagerstown Md.),%1558-2027#,10.0,,1/9/03,261-3,{Giovanni TeodoriMarta LeveroneEraldo OcchettaMiriam BortnikPaolo MarinoMarco Marcolongo}
92,612846.0,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,Pathologie non allergique et exposition aux moisissures domesti@@qu$es.,,1776-2588,27.0,1.0,1/10/01,Jul-93,{B H Mbatchou NgahaneG DevouassouxH BaudrandB GuibertN FreymondY PachecoA Traverse-Glehen}
93,282053.0,Secondary school tobacco policy and prevention curricula in South Carolina,eng,N$#icotine Tob Res,Nicotine & tobacco research : official journal of the Society for Research on Nicotine and Tobacco,1462-2203,1.0,4.0,1/1/99,341-6,{M. W. MartinR. SaundersS. Levin}
94,870257.0,Intimate Pa??rtner Violence Survivors' Unmet Social Service Needs,English,Journal of Social Service Research,,1540-7314 0148-8376,37.0,5.0,1/11/01,4$81-489,{Melissa E. DichterKarin V. Rhodes}
95,,Partial fill strateg@@ies for oral on??colytics to reduce waste and drive persistency,,,,1088-0224,19.0,3.1251566573187644,1$/13@@/01,SP26-7,
96,949067.0,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,eng,Expert Opin Drug Metab Toxicol,Expert opinion on drug metabolism & toxicology,1742-5255,3.0,3.0,1/7/0%1,315$-20,{A. A. Mangoni}
97,931323.0,Prevalence of allergic diseases in Poland - ECAP study,,,,,,0.0,1/9/01,326-327,{N. JakubikL. TrzpilF. RaciborskiU. Samolinska-ZawiszaL. SamoliskiD. PaczesnyZ. HalatJ. MarszalkowskaB. SamolinskiP. Samel-KowalikA. LusawaJ. GutowskaA. TomaszewskaA. Walkiewicz}
98,752456.0,The changing patterns of systemic fluoride intake,,J Dent Res@@,Journal of dental research,,,5.0,1/1/92,1228-37,{B. A. Burt}
99,377284.0,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.,eng,Am J Physiol Endocrinol Metab,American journal of physiology. Endocrinology and metabolism,0193-1849,,3.0,1/2/09,E556-64,{Paola ScifoAlessandro Del MaschioLivio LuziElena MeneghiniAlberto BattezzatiGianluca PerseghinMassimo DannaStefano Benedini}
100,420138.0,Dietary practices of ballet jazz and modern dancers,,J@@ournal of the American Dietetic Association,,,92.0,3.0,1/?@@?1/92,,{Stensland SHSobal J}
101,444273.0,Iatrogenic perforation at colo%nic@@ imaging.,,,,,0.0,,,,{NULL}
102,816680.0,The embodied nature of medical concepts: Image schemas and language for pain,English,Cognitive Processing,,1612-4782     1612-4790,15.0,3.0,1/14/01,28??3-296,{M. Tercedor SnchezJ.A. Prieto Velasc$o}
103,,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial,English,,,,24.0,,1/15/01,160-6,{A. KelirisI. KoutsourelakisA. Minarit@@zogl#ouS. Zakynthinos}
104,628299.0,,eng,Fertility and sterility,Fertil. Steril.,1556-5653,92.0,2.0,1/9/08,667-77,{Christos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M KolibianakisDimitrios G GoulisIoannis Papadimas}
105,72089.0,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,eng,,Cancer Chemother. Pharmacol.,1432-0843,73.0,,1/14/#04,721-7,{Fenlai TanJi JiangDon ZhangDongyang LiuYingxiang WangLi ZhangPei Hu}
106,847287.0,A qualitative exploration of the cancer exper$ience among long-term $survivors: comparisons by cancer type ethnicity gender and age.,eng,Psycho%-oncolog??y,Psycho#oncolo@@gy,1057-9249,82.49162085278121,9.238272358246572,1/6??/#03,,{Sarah McGrawVida @@M PetronisCharles S Carver%Nancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
107,4377965.372819246,High intensity interval exercise training in %overweight young women,,,,,52.0,3.0,1/12/01,255-62,{Y. FengyingY. HainaiW. JianxiongT. Sijie}
108,591619.0,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,eng,,,,153.2716378458623,2.0,,135-41,{A. D. HayA. LoveringC. CostelloeA. MontgomeryD. LewisC. McNulty}
109,125072.0,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,en$g%,Cu??rrent opinion in pharma#cology,Curr Opin Pharmacol,1471-4892,3.0,2.0,1/3/04,146-51,{Noritoshi NagayaKenji Kangawa}
110,255432.0,,eng,The Cochrane Database Of Systematic Reviews,Cochrane Database Syst Rev,,-1.0,2.0,1/1/00,,{D C ThompsonF P Rivara}
111,689284.0,,e#ng,Cancer immunology immunotherapy : CII,,,63.0,9.0,1/14/09,911-@@24,{HongQiang WangDwain K IrvinAshley GraggXiao-xue ZhangChristopher J WheelerKeith L BlackLucia VeigaRyan CordnerMandana ZandianAkanksha PanwarEmmanuel JouanneauYuying ZhaiShyam GoverdhanaArmen Mardiros}
112,781141.0,Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study,English,BMJ Ope@@n$,,,14.384384206329875,10.0,1/13/01,,{T. L. DaviesB. BovillS. Johns%tonM. T. MayM. Gompels}
113,148787.0,Cardiac atrophy in women following bed rest,eng,,,,103.0,0.0,1/7/01,8-16 ST  - Cardiac atrophy in women following bed rest-,{J. L. HastingsG. BioloB. D. LevineT. TilleryR. M. PeshockT. A. DorfmanB. R. MaciasA. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 HargensS. M. Schneider}
114,,Patent abstractsnull,,Industrial Robot:$ An Int#ernational Journal,,0143-991X,171.99282128663882,4.0,1/11/01,,@@{NUL$L}
115,684757.0,The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activity in patients with rheumatoid arthritis.,,,J Rheumatol,0315-162X,28.0,,1/1/04,745-50,
116,447382.0,Antiplatelet therapy in patients with ST-elevation myocardial infarction undergoing myocardial revascularisation: Beyond clopidogrel.,,,,,0.0,0.0,,,{NULL}
117,585766.0,,,,,,41.0,1.0,1/1/76,%57-61,{$B. L. DrinkwaterJ. E. DentonS. M. HorvathP. B. Raven}
118,185291.0,Perceived barriers that impede provider relations and medication delivery: Hospice providers' experiences in nursing homes and private homes,,,,,13.0,0.0,1/10/01,,{Denys T. LauBrass Buchanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller BostickCelia BerdesJonathan Masin-PetersMegan Ong}
