ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
15,,Monoaxial versus polyaxial locking systems: a biomechanical analysis of different locking systems for the fixation of proximal humeral fractures,eng,,,,35.0,8.0,1/@@11/01,,{T. ToppC. KuhneS. RuchholtzU. LewanA. KrugerT. MullerR. Zettl}
16,13601.0,Latex allergy in atopic children.,eng,British Journal of Dermatology. ,,0007-0963,140.0,5.0,,919-21,{R S LeverS A Holme}
17,2356291.9789869213,A randomized controlled trial of Tai chi for balance sleep quality and cognitive performance in elderly Vietnamese.,eng,Clinic$al Int??erventions In Aging,Clin# Interv Aging,1178-1998,7.0,-1.0,1/12/01,185-90,{Andreas KruseManh Hung Nguyen}
18,282987.0,Multisystemic Therapy for social emotio??nal and behavioral problems in youth aged 10#-17,,Cochrane Database Syst Rev,,1469-493X,0.0,4.0,1/5/01,Cd??00@@4797,{J. H. LittellM. PopaB. Forsythe}
19,1570124.4149831636,Haemodynamic ischaemia in #paediatric moyamoya disease associated with renovascular hy%pertension.,eng,Acta Neurochirurgica,,Jan-68,139.0,3.0,1/1/97,257-8,{Y TakagiN Hashimot#oY Go@@to}
20,43736.0,,eng,Medicine and science in sports and exercise,Med Sci Sports Exerc,,177.43640759033858,6.0,1/7/06,991-5,{James C MartinIan MayhewLee M RomerThoma#s Korff}
21,82614.0,Lycopene metabolite apo-10'-lycopenoic acid inhibits diethylnitrosamine-initiated high fat diet-promoted hepatic inflammation and tumorigenesis in mice.,eng,Cancer prevention research (Philadelphia Pa.),Cancer Prev Res (Phila),1940-6215,6.0,,1/13/12,1#304-16,{Lynne M AusmanMartin S ObinXiang-Dong WangChun LiuBlanche C IpDonald E SmithKang-Quan Hu}
22,163526.0,A performance improvement process to tackle tachysystole,English,,,,40.0,0.0,,512-9 ST  - A performance improvement process to tackle tachysystole-,{V. E. CN  - medline DA  - Sep-Oct DB  - MEDLINE DO  - http://dx.doi.org/10.1111/j.1552-6909.2011.01275.x DP  - Ovid Technologies von GruenigenA. M. BurkettJ. DoyleT. H. Kenny}
23,2755647.7167219077,Osteoid osteoma treated by per%cutaneous thermal ablation: when do we fail? A systematic review and guidelines for future reporting.,eng,Cardiovascular and interventional radiology,Cardiovasc Intervent Radiol,1432-086X,171.717491275009,29.123703166351802,1/14/12,1530-9,{Luca Maria SconfienzaEzio LanzaGianpaolo CornalbaDario PorettiCatherine CytevalPierre VialaFrancesco SardanelliYann Thouvenin}
24,569841.0,Effects of chemotherapy in AIDS-associated non-Hodgkin's lymphoma on Kaposi's sarcoma herpesvirus DNA in blood.,e$@@ng,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,J. Clin. Oncol.,1527-7755,27.0,15.0,5/20/09,2496-502,
25,6207.0,Serum MMPs 7-9 and their inhibitors during glucocorticoid and anti-TNF-alpha therapy in pediatric inflammatory bowel disease,,Scandinavian Journal of Gastroenterology,,,47.0,7.0,1/12/01,785-794,#{Kaija Leena KolhoHanne RintamakiTaina #TervahartialaTimo SorsaLaura Makitalo}
26,21910.0,Exa#mining waitin$g placement in hospital: utilization and the lived experience.,eng,Global journal of@@ health science,Glob J Health Sci,1916-9736,18.679984297077198,2.0,1/14/03,22-Dec,{Donna M WilsonJessica A HewittRalph MagnusJill VihosKaren PetersonNancy Barnes}
27,378490.0,A prospective observational study of obesity bod??y composition and insulin resistance in 18 women with bipolar disorder and 17 matched control subjects.,eng,The Journal of clinical psychiatry,J Clin Psychiatry,1555-2101,69.0,12.0,1/8/12,1892-900,{Isabella SorecaAndrea FagioliniDavid J KupferBret H GoodpasterSara B Fleet-MichaliszynAmy D OttoJohn M Jakicic}
28,4247529.0228772815,Diminished A-cell secretion in the early phase of type I diabetes mellitus,English,Metabolism: Clinical and Experimental,,,35.0,11.0,1/1/86,1074-1077,
29,793918.0,,eng,PLoS O#ne,PloS one,1932-6203,8.0,9.0,1/13/01,e75079,{Tina M BlackmoreKirsty DougalHilary J WorganEric PinlocheGemma CurtisC Jamie NewboldNeil R McEwanSusan E GirdwoodPat A HarrisCaroline McG ArgoAlex Dugdale}
30,819166.0,Responses to open peer commentaries on the subjective brain identity and neuroethics,English,American Journal of Bioethics,,15265161 (ISSN),,9.0,1/9/01,W1-W4,{G.R. Gillett}
31,880881.0,[A case of giant Brunner's gland hyperplasia combined with adenomyomatous hyperplasia].,kor,,Korean J Gastroenterol,1598#-9#992,52.0,6.0,1/8/@@12@@,384-8,{Seung Woo ParkJae Bock ChungSang Kyum KimSi Young SongJoo Won ChungHo Keun KimJoo Hee SeoSeungmin Bang}
32,629530.0,Efficacy and safety of the low-molecular weight heparin enoxaparin compared with unfractionated heparin across the acute coronary syndrome spectrum: a meta-analysis.,eng,,,0195-668X,28.0,17.0,1/7/09,2077-86,{Carolyn H McCabeShaun G GoodmanFrans Van de WerfDavid A MorrowElliott M AntmanEugene BraunwaldKenneth W MahaffeyMarc CohenIan B MenownSabina A MurphyCharles Michael Gibson}
33,3725067.2618053854,Optimal Starting Age for School Attendance: FY76 Issue Analysis,Engli%s??h,,,,,0.0,1/1/74,46,{Marilou Madden}
34,,Bone density and body composition in young women with chronic fatigue syndrome.,eng,Neuroprotective Agents,,0077-8923,904.0,-5.779839909995437,5/1/00,625-7,{F GatesP Clifto#n-BlighG FulcherL Hoski%nR Hansen}
35,2501397.347394128,Prognostic value of $morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,,1532-8511,24.0,2.0,1/15/02,362-9,
36,353972.0,Child sexual abuse as a risk factor for sexual risk behaviours among socially disadvantaged adolescents in Ibadan Nigeria.,,Vulnerable Children and Youth Studies,,1745-0128 1745-0136,14.380276750887607,3.0,1/8/01,,{B O Olley}
37,,Successful treatment of lung cancer by multimodal endobronchial interventions,English,Respiration; international review of thoracic dis$eases,Respiration,0025-7931,88.0,9.346413318345945,1/14/01,144-147,{T. NakajimaI. YoshinoK. YasufukuS. YoshidaY. SakairiK. Shibuya}
38,3019951.7698788675,Fat and neurosurgery: does obesity affect outcome after intracranial surgery?,eng,,Neurosurgery,1524-404@$@0,64.0,2.0,1/9/02,316-26; discussion 326-7,{R Loch MacdonaldFarbod Asgarzadie-GadimYeon Gyoe JangDaniel J CurryRachel N YanowitchKim E SchultheissJocelyn TolentinoJ_rgen L_ders}
39,732534.0,,,Health Facilities Management,Health Facil Manage,089#9-6210,8.0,10.0,@@1/1/$95,20-6 28,{K. Sandrick}
40,1849662.9535307898,The incidence of contrast-induced nephropathy in trauma patients.,eng,European journal of emergency medicine : official journal of the European Society for Emergency Medicine,Eur J Emerg Med,1473-5695,15.0,3.0,1/8/06,134-9,{Rich SinertShoma DesaiAntonia HippCarmen Lopez}
41,372175.0,Dosimetric analysis of proton pencil beam scanning radiation therapy versus dose painted intensity modulated radiation therapy for squamous cell carcinoma of the anal canal,,Int. J. Radiat. Oncol. Biol. P@@hys.,,0360-3016,90.0,1.0,,S398,{Kooy H.Hong T.S.Symonifka J.Depauw N.Wo J.Y.}
42,110072.0,Brain BDNF levels elevation induced by physical training is reduced after unilateral common carotid artery occlusion in rats.,,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,J. Cereb. Blood Flow Metab.,1559-7016,195.17332680093878,10.0,1/14/10,1681-7,{Jacques Van HoeckeHayat BanoujaafarChristine MarieClaude M Mossiat}
43,330553.0,,,Intensivmedizin und Notfallmedizin,,,34.0,7.0,,@@655-663,{G. PetersK. BeckerC. Von Eiff}
44,23215.0,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,,J Am Boa$rd Fam Me$d,1557-2625,91.29956229331009,5.869896783356792,1/14/01,4$2-55@@,{Leila JacksonBrian J WellsGregory S Co#operSiran Ko#roukianMichael W Kattan}
45,719532.0,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models,,Energy and Buildings,,0%378-??7788,,12.0,1/10/01,2331-2337,
46,,Evidence that serum levels of the soluble receptor for advanced glycation end products are inversely associated with pancreatic cancer risk: a prospective study.,eng,Cancer research,Cancer Res.,1538-7445,71.0,53.700352262036084,5/15/11,,{Stephanie J WeinsteinRachael Z Stolzenberg-SolomonPhilip R TaylorBarry I GraubardJarmo VirtamoDemetrius AlbanesLi Jiao}
47,433667.0,Norton Waterlow and Braden scores: a review of the literature and a comparison between the scores and clinical judgement,,,,,0.0,0.0,,,
48,2328543.978741915,Strategies for partner notification for sexually% transmitted infections including HIV.,eng,Cochrane Database Syst. Rev.,,1469%-493#X,10.0,-1.0,1/13/01,CD002843,{Catherine MathewsMoleen ZunzaAdel FerreiraNicola LowTaryn Young}
49,102893.0,A cohort study of the prevalence and impact of comorbid medical conditions in pediatric bipolar disorder.,,The Journal of clinical psychiatry,J Clin Psychiatry,1555-2101,71.0,42.511721672591165,??1/10/11%,1518-25,
50,864817.0,Are tkis still active in patients treated with tki and everolimus? Experience from 36 patients treated in france in the record 1 trial,,Ann??als of On#cology,,,21.0,0.0,1/10/01,viii284,{B. EscudierA. RavaudF. RollandA. BlesiusB. BeuzelinkS. OudardC. Chevreau}
51,217725.0,Use of alendronate in peri-implant defect regeneration,$English,,,,70.0,2.0,,151-158,{P. C. WollanS. J. MerawC. M. Reeve}
52,730822.0,Prevention of phantom pain after major lower limb amputation by epidural infusion of diamorphine clonidine and bupivacaine,English; ABSTRACT LANGUAGE:English,Annals of the Royal College of Surg@@eons of England,Ann R Coll Surg Engl,0035-8843,,5.0,1/1/94,324-326,{Jayatunga APDark CHJahangiri MBradley JWP}
53,2675271.2101794537,How assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.,eng,American Journal Of Physical Medicine & Rehabilitation / Association Of Academic Physiatrists,Am J Phys Med Rehabil,1537-7385,91.0,,1/12/11,984-98,{James LenkerW Ben MortensonFrank DeRuyterLouise DemersJeffrey W JutaiMarcus J Fuhrer}
54,42247.0,Gender differences in personal social and environmental influences on active travel to and from school for Australian adolescents.,en@@g,Journal of science and medicine in sport / Sports Medicine Australia,J Sci Med Sport,1878-1861,13.0,6.0,1/10/11,59#7-601,{John W ToumbourouEva LesliePeter KremerJoanne W Williams}
55,302969.0,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology,,,,,90.0,15.940206045730093,1/7/01,18-30,{Steven G LittleK Angeleque Akin-LittleShari Melman}
56,,Quantitative Analysis of Robustness of Dynamic Response and Signal Transfer in Insulin mediated PI3K/AKT Pathway.,$ENG%,Computers & chemical engineering,Comput Chem Eng,0098-1354,71.0,-4.865050102751924,4/14/12,715-727,{Shibin MathewIpsita Banerjee}
57,616298.0,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.,eng,Journal of clinical anesthesia,J Clin Anesth,0952-8180,,6.0,1/6/09,427-35,{David N MaineGenevieve E CourpasJames F WellerJeffrey M RichmanAndrew J RowlingsonChristopher L Wu}
58,221086.0,Novel genetic linkage of rat Sp6 mutation# to Amelogenesis imperfecta,eng,,,,7.0,0.0,1/12/01,,{K. MiyoshiT. NomaT. MutoH. HagitaT. Horiguchi}
59,548616.0,Educating Emergent Bilinguals: Policies Programs and Practices for English Language Learners. Language & Literacy Series,,Teachers College ??Press,,0-8077-4913-3,0.0,0.0,,,{Ofelia GarciaJo Anne Kleifgen}
60,669596.0,Similar survival between uncemented and cemented fixation prostheses in total knee arthroplasty: a meta-analysis and systematic comparative analysis using registers.,eng,Knee surgery sports traumatology arthroscopy : official journal of the ESSKA,Knee Surg Sports Traumatol Arthrosc,1433-7347,22.0,12.0,1/??14/#12,Jul-91,{Junwei Jian@@g@@Hongchuan WangHua LouKai LiuHuiwei Zhang}
61,,,eng,Journal of geria??t%ric oncology,J Geriatr Oncol,1879-4076,6.0,1.0,1/$15/01,15-22,{Marlies L van ??BekkumBarbara C van MunsterMarije E HamakerCarolien H $SmorenburgPeter L M Thunnissen}
62,328637.58796564455,Outcome of gastric bypass p%atients.,eng,,Obes Surg,0960-8923,12.0,2.0,,261-4,{Ryan HolzwarthBasir TareenAlicia MajkrzakDarren Huber}
63,,A Modified Technique for Pulmonary Valve Replacement with a Homograft,English,J%. Card. #Surg.,,,101.12482092910079,2.0,1/11/01,144-147,{S. K. ChoudharyG. S. GulatiP. SharmaS. TalwarB. AiranS. Mishra}
64,173830.0,Advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,,,,00%91-6749 (Print),675.659222355023,1.0,1/5/01,15#3-163,{S. H. Sicher$erD. Y. M. Leung}
65,,,eng,J. Exp. Clin. Cancer Res.,,1756-9966,28.0,-3.8298002459006035,1/9/01,34,{Laura GiacintiSilvia Ileana FattorusoMaria Grazia ArenaLuigi Di LauroMassimo LopezDomenico SergiDiana Giannarelli}
66,237623.0,Neck pain.,eng,Clin@@ical evidence,Clin Evid (Online),1752-8526,2008.0,1.0,1/8/01,,{Allan I Binder}
67,912884.0,A guide to physiotherapy in cerebral palsy,,Paediatrics and Child Health,,,18.0,0.0,1/8/01,,{C. E. Barber}
68,1602828.1641464892,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients,,AIDS Reviews,,1139-6121,12.0,3.0,1/10/01,153-163@@,{M. PujolP. BarragnJ.M. TiraboschiA. ImazM.. Dom_nguezD. Podzamczer}
69,93659.0,,chi,Sheng wu yi xue gong cheng xue za zhi = Journal of biomedical engineering = Shengwu yixue gongchengxue zazhi,Sheng Wu Yi Xue Gong Cheng Xue Za Zhi,1001-5515,29.0,3.0,1/12/06,45??3-5 459%,{Rujun ZhengYulan PengShuzhen ZhaoHong HuangIi LiangXiaoli He}
70,349150.0,The relationship between capsulorhexis size and anterior chamber depth relation.,eng,Ophthalmic surgery and lasers,Ophthalmic Surg Lasers,,,11.662729889368698,3/1/99,185-90,{O Ceki_C Batman}
71,572010.0,A pilot study of rituximab in patients with recurrent classic Hodgkin disease.,eng,CANCER,,0008-543X,98.0,6.2076772046335105,7/15/03,310-4,{Anas YounesL Jeffrey MedeirosFrederick HagemeisterMaria Alma RodriguezSima JehaPaolo FiumaraLynne V AbruzzoJohn T ManningJorge RomagueraAndre GoyDan JonesPeter McLaughlin}
72,826030.0,A cognitive behavior intervention program in women with unexp%lained chest pain--a pilot study,@@eng??,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,Eur J Cardiovasc Nurs,1474-5151,11.0,2.0,1/12/01,183-9,{Cecilia Bj_rkelundMargaretha Jerlock}
73,34962.0,Assessing social isolation in motor neurone disease: a Rasch analysis of the MND Social Withdrawal Scale.,eng,Journal of the neurological sciences,,18#@@78-5883,334.0,1.0,%11/15/1#3,1%12-%8,{Everard W ThorntonCarolyn A YoungAlan TennantJohn EalingKevin Talbot[Collective Name] UKMND-QoL GroupChris J GibbonsPamela J Shaw}
74,574309.0,Three-year Outcomes in de Novo Liver Transplant Patients     Receiving Everolimus with Reduced Tacrolimus: Follow-Up Results from     a Randomized Multicenter Study,English,Transplantation,Transplantation,0041-1337,99.0,7.0,,1455-1462,{Junge GRauer BDe Simone PFischer LDe Carlis LKaiser GMSaliba FDuvoux CMetselaar HJDong GNevens FFung JJ}
75,925126.5951342202,Plasma cell leukemia--a case report.,eng,,,0377-4929,46.0,3.0,1/3/07,,{T K DuttaPampa Ch ToiBhawana A BadheL H GhotekarDebdatta Basu}
76,421512.0,CABG again outshines stenting for some patients with coronary artery blockage,eng,,,,981.6559834548582,1.0,??1/13/0$1,17-Aug,{M. Mitka}
77,,Health-promoting behaviors of low-income cancer survivors,,,,,25.0,3.0,1/11/01,118-124 7p,{Alexa StuifbergenMartha Gene Meraviglia}
78,172966.0,Food allergy in children,,Archives De Pediatrie,,0929-693X,55.76031243570507,55.62961491473351,1/6/01,1349-1353,{E. Bidat}
79,,,eng,Nepal Medical College journal : NMCJ,Nepal Med Coll J,,1.0,17.0,11/1/96,9#-Jun,{J Sti#lki@@nd}
80,282039.0,The first case of drug-induced immune hemolytic anemia due to hydrocortisone,,Transfusion,,0041-1132,192.1669969686122,9.0,1/8/01,,{M. MartinengoD. F. ArdenghiG. RealiG. Tripodi}
81,835177.0,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?,eng,Eur J Cancer Care (Engl),European journal of cancer care,,,2.0,1$/10$/01,167-71,{M. HebbarP. FournierO. Romano}
82,519732.0,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.,eng,Statistical methods in medical research,,0962-2802,16.0,1.0,,13-29,{John T SharpWeng Kee WongGrace S ParkHarold E PaulusMyungShin OhRichard H GoldDinesh Khanna}
83,761104.0,,,TEACHING Exceptional Children Plus,,1553-9318 1553-9318,1.0,3.0,1/5/0$1,,{Milagros M. SessionsKevin J. Miller}
84,408062.0,Adherence to fesoterodine in women with overactive bladder in routine clinica%l practice.,engspa,Actas urologicas espanola@@s,Actas Urol Esp,1699-7980,39.0,4.0,1/15/05,??222-8,{E HuguetO PortaE Mart_nezI MoraM Sim_J PubillJ A OrtegaM T Castillo}
85,3080403.391287668,Chronic pain related to quality of sleep,,,Einstein (Sao Paulo Brazil),1679-4508,,2.0,1/14/01,159-63,{W. HummigJ. Stechman NetoL. F. Tonial}
86,894596.0,On the role of pre and post-processing in enviro$nmental data mining,,Proc. iEMSs 4th Biennial Meeting - Int. Congress on Environmental Modelling and Software: Integrating Sciences and Information Technology for Environmental Assessment and Decision Making iEMSs 2008,,45088875009792.59,3.0,,1/8/01,1937-1958,{Miquel S_nchez-MarrGeoff HolmesJoaqu_n IzquierdoJoaquim ComasIoannis AthanasiadisKarina Gibert}
87,604985.0,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.,eng,J Med?? To@@xicol,Journal of medical toxicology : official journal of the American College of Medical Toxicology,1556-9039,11.4070185512948,4.0,1/6/12,152-5,{Robert S HoffmanBrian W CotterBarbara M KirraneFermin BarruetoLewis S Nelson}
88,220950.0,Forensic odontology: A prosthodontic view,eng,,,,4.0,5.027088088353764,1/#12/01,,{S#. GosaviS. Gosavi}
89,770196.0,FIGO staging of gynecologic cancer. 1994-1997 FIGO Committee on Gynecologic ??Oncology. International Federation of Gynecology and Obstetrics,eng,Int J Gynaecol Obstet,International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics,,212.8279369077788,,1/1/99,10-May,{W. T. CreasmanS. PecorelliJ. L. BenedetJ. H. Shepherd}
90,914468.0,Effect of neuromuscular electrical stimulation and isotonic exercises in flexor and extensor muscles of knee of hemiplegic patients,,Revista de Neurologia,Rev.Neurol.,0210-0010,215.78384844810267,3.0,1@@??/8/01,135-138,{S. Regina-RibeiroC. TortozaR. P. S. LimaS. T. T. de FreitasP. R. LucareliM. O. LimaM. T. PachecoJ. Gomes-LucareliR. A. Lopes-Martins}
91,1141947.0112253025,Ventricular fibrillation in acute mitral valve insufficiency caused by chordae tendineae rupture: report of a surgically corrected case.,,J Cardiovasc Med (Hagerstown),Journal of cardiovascular medicine (Hagerstown Md.),$15@@58-2027,10.0,3.0,1/9/03,26$1-3,
92,612846.0,[Assessment of prognostic factors of thoracic synovial sarcoma].,fre,Pathol%ogie non allergique et expo??sition aux moisissures domestiques.,,1776-2588,27.0,1.0,,Jul-93,{B H Mbatchou NgahaneG Devouasso%uxH BaudrandB GuibertN FreymondY Pache@@coA Traverse-Glehen}
93,282053.0,Secondary school tobacco policy and prevention curricula in South Carolina,eng,,,1462-2203,1.0,21.432183455832075,1/1/99,341-6,
94,870257.0,Intimate Partner Violence Survivors' Unmet Social Service Needs,English,Journal of Social Service Researc%h,,1540-7314 0148-8376,37.0,5.0,1/11/01,481-489,{Melissa E. DichterKarin V. Rhodes}
95,417578.0,Partial fill strategies for oral oncolytics to reduce waste and drive persistency,eng,Am J Manag Care,The American journal of managed care,1088-0224,19.0,3.96057370740275,,SP26-7,{A. A. Kaddis}
96,949067.0,The impact of advancing age on P-glycoprotein expression and activity: current knowledge and future directions,en@@g,,Expert opinion on drug metabolism & toxicology,1742-5255,3.0,,1/7/01,315-20,{A. A. Mangoni}
97,,Prevalence of allergic diseases in% Poland - E??CAP study,,Allergy: European Journal of Allergy and Clinical Immunol??o$gy,,,64.0,0.0,1/9/01,326-327,{N. JakubikL. TrzpilF. Raciborsk%iU. Samolinska-ZawiszaL. SamoliskiD. PaczesnyZ. HalatJ. MarszalkowskaB. SamolinskiP. Samel-KowalikA. LusawaJ. GutowskaA. TomaszewskaA. Walkiewicz}
98,752456.0,The changing patterns of systemic fluoride intake,,,Journal of dental research,0022-0345,305.9435324133591,15.287664778106333,1/1/92,1#2@@28-37,
99,377284.0,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.,eng,Am J Physiol Endocrinol Metab,American journal of physiology. Endocrinology and metabolism,0193-18@@4??9,907.8407296470299,3.0,1/2/09,E556-64,{Paola ScifoAlessandro Del MaschioLivio LuziElena MeneghiniAlberto BattezzatiGianluca PerseghinMassimo DannaStefano Benedini}
100,420138.0,Dietary practices of ballet jazz and modern dancers,,Journal of the American Dietetic Association,,,92.0,17.68788616499237,1/1/92,319-324,{Stensland SHSobal J}
101,444273.0,Iatrogenic perforation at colonic imaging.,,,,,0.0,0.0,,,{NULL}
102,816680.0,The embodied nature of medical concepts: Image schemas and language for pain,En#glish,Cognitive Processing,,1612-4782     1612-4790,15.0,3.0,1/14/01,283-296,
103,491006.0,Nasal steroids in snorers can decrease ??snoring frequency: a randomized placebo-controlled cro@@ssover trial,English,,,,24.0,2.0,1/15/01,160-6,{A. KelirisI. KoutsourelakisA. MinaritzoglouS. Zakynthinos}
104,628299.0,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.,eng,Fertility and sterility,Fertil. Steril.,1556-5653,483.6181728322424,2.0,1$/9/$08,6@@6@@7-77,{Christos A VenetisBasil C TarlatzisKonstantinos A ToulisEfstratios M KolibianakisDimitrios G GoulisIoannis Papadimas}
105,72089.0,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.,eng,Cancer chemotherapy and pharmacology,,1432-0843,73.0,4.0,1/14/04,72??1-7#,{Fenlai TanJi JiangDon ZhangDongyang LiuYingxiang WangLi ZhangPei Hu}
106,847287.0,,eng,Psycho-oncology,Psychooncology,1057-9249,,3.0,1/6/03,248-58,{Sarah McGrawVida M PetronisCharles S CarverNancy AvisKristie Long FoleyDeborah F FarmerRoselyn G SmithKevin Smith}
107,764224.0,High intensity interval exercise training in overweight young women,,,,,,3.0,1/12/01,255%-@@62,{Y. FengyingY. HainaiW. JianxiongT. Sijie}
108,,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,eng,,,,39.0,2.0,1/12/01,135-41,{A. D. HayA. LoveringC. CostelloeA. MontgomeryD. LewisC. McNulty}
109,,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.,eng,,Curr Opin Pharmacol,1471-4892,3.0,2.0,1/3/04,146-51,{Noritoshi NagayaKenji Kangawa}
110,255432.0,Pool fencing for preventing drowning in children.,,The Cochrane Database Of Systematic Reviews,Cochrane Database Syst Rev,1469-493X,-5.822547303636917,,1/1/00,CD001047,{D C ThompsonF P #??Rivara}
111,689284.0,Intrinsically de-sialylated CD103(+) CD8 T cells mediate beneficial anti-glioma immune responses.,eng,Cancer immunology immunotherapy : CII,Cancer Immunol. Immunother.,1432-$08@@51,63.0,9.0,1/14/09,911-24,{HongQiang WangDwain K IrvinAshley GraggXiao-xue ZhangChristopher J WheelerKeith L BlackLucia VeigaRyan CordnerMandana ZandianAkanksha PanwarEmmanuel JouanneauYuying ZhaiShyam GoverdhanaArmen Mardiros}
112,781141.0,Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study,English,BMJ Op@@@@en,,2044-6055,3.0,39.39953821537423,1/13/01,,{T. L. DaviesB. BovillS. JohnstonM. T. MayM. Gompels}
113,808738.151414008,Cardiac atrophy in %women follo#wing bed rest,eng,,,,103.0,0.0,1/7/01,8-16 ST  - Cardiac atro??phy in women following bed rest-,{J. L. HastingsG. BioloB. D. LevineT. TilleryR. M. PeshockT. A. DorfmanB. R. MaciasA. R. DA  - Jul DO  - 10.1152/japplphysiol.01162.2006 DP  - NLM ET  - 2007/03/24 HargensS. M. Schneider}
114,,Patent abstractsnull,,Industrial Robot: An International Journal,,0143-991X,197.55029274186046,4.0,1/11/01,,{NULL}
