Attribute,Index,Dirty Value,Cleaned Value
brewery_name,997,Griffin Claw $Brewing Company,Griffin Claw Brewing Company
brewery_name,1000,Griff@@in Claw Brewing Company,Griffin Claw Brewing Company
brewery_name,1003,Hale's Ales,Hale's Al@@es
brewery_name,1004,Half Acre$ Beer Compan#y,Half Acre Beer Company
brewery_name,1009,Half A@@cre Beer Company,Half Acre Beer Company
brewery_name,1010,Half Ac$re Beer Company,Half Acre Beer Company
brewery_name,1011,nan,Half Acre Beer Company
brewery_name,1015,nan,Hangar 24 Craft Brewery
brewery_name,1018,Hardywood Park C%raft Bre??wery,Hardywood Park Craft Brewery
brewery_name,1022,nan,Harpoon Brewery
brewery_name,1036,Hawa??i'i Nui Brewing Co.,Hawai'i Nui Brewing Co.
brewery_name,1040,nan,Headlands Brewing Company
brewery_name,1055,nan,Hilliard's Beer
brewery_name,1061,nan,Hop Valley Brewing Company
brewery_name,1070,nan,Hops & Gr$ain Brewery
brewery_name,1071,Ho@@#ps & Grain Brewery,Hops & Gr$ain Brewery
brewery_name,1082,Hopworks Urban Brew%ery,Hopworks Urban Brewery
brewery_name,1087,Hopworks U#rban Brewery,Hopworks Urban Brewery
brewery_name,1110,Independence $@@Brewing Company,Independence Brewing Company
brewery_name,1149,nan,Karbach Brewing Company
brewery_name,1162,Kettl%e Hous%e Brewing Company,Kettle House Brewing Company
brewery_name,1165,nan,Kettle House Brewing Company
brewery_name,1169,Keweenaw?? Brewing Company,Keweenaw Brewing Company
brewery_name,1171,nan,Keweenaw Brewing Company
brewery_name,1195,Latitu%de 42 Brewi@@ng Company,Latitude 42 Brewing Company
brewery_name,1196,Laughing Dog Brewing Company,Laughing Dog Brewing Compa%ny
brewery_name,1202,nan,Lewis and Clark Brewing Company
brewery_name,1209,Liquid Her@#@o Brewery,Liquid Hero Brewery
brewery_name,1228,nan,Lost Rhino Brewing Company
brewery_name,1235,Lucky Town Brewing Company,??Lucky Town ??Brewing Company
brewery_name,1238,nan,Lumberyard Brewing Company
brewery_name,1239,nan,Lumberyard Brewing Company
brewery_name,1241,nan,MacTarnahans Brewing Company
brewery_name,1254,Ma#gic Hat Brewin#g Company,Magic Hat Brewing Company
brewery_name,1270,Manzanit#a Brew??ing Company,Manzanita Brewing Company
brewery_name,1296,nan,Matt Brewing Company
brewery_name,1301,Matt Brew%ing Company,Matt Brewing Company
brewery_name,1313,nan,Maui Brewing Company
brewery_name,1322,#Mehana Brewing Co.%,Mehana Brewing Co.
brewery_name,1363,nan,Minhas Craft Brewery
brewery_name,1387,Mo??dern Times Beer,Modern Times Beer
brewery_name,1391,nan,Modern Times Beer
brewery_name,1395,M#onkey Paw #Pub & Brewery,Monkey Paw Pub & Brewery
brewery_name,1398,nan,Montau%k Brewing Company$
brewery_name,1421,Na#rraganset#t Brewing Company,Narragansett Brewing Company
brewery_name,1426,nan,Narragansett Brewing Company
brewery_name,1440,Nebraska Brewing Comp$any,Nebraska Brewing Company
brewery_name,1444,Ne#w Belgium Brew%ing Company,New Belgium Brewing Company
brewery_name,1449,nan,New Belgium Brewing Company
brewery_name,1455,%New Belgium Brewing Company,New Belgium Brewing Company
brewery_name,1457,nan,New Belgium Brewing Company
brewery_name,1460,New Belgi@@um @@Brewing Company,New Belgium Brewing Company
brewery_name,1466,#New@@ England Brewing Company,New England Brewing Company
brewery_name,1469,$New England Brewing Co#mpany,New England Brewing Company
brewery_name,1475,New Orleans Lager & Ale Brewin#g ...,New Orleans Lager & Ale Brewing ...
brewery_name,1485,Newburyport% Brewing C??ompany,Newburyport Brewing Company
brewery_name,1490,Nort%h Country Brewing Company,North Country Brewing Company
brewery_name,1516,Oasis Tex$as Brewing C%ompany,Oasis Texas Brewing Company
brewery_name,1522,Odyssey Beerwerk$s,Odyssey Beerwerks
brewery_name,1529,nan,Okoboji Brewing Company
brewery_name,1532,nan,Okoboji Brewing Company
brewery_name,1539,nan,Old Forge Brewing Company
brewery_name,1543,nan,Old Forge Brewing Company
brewery_name,1546,Orlis@@on Brewing Company,Orlison Brewing Company
brewery_name,1547,nan,Orlison Brewing Company
brewery_name,1554,nan,Oskar Blues Brewery
brewery_name,1558,Os??kar Blues# Brewery,Oskar Blues Brewery
brewery_name,1571,Oskar Blues% @@Brewery,Oskar Blues Brewery
brewery_name,1576,nan,Oskar Blues Brewery
brewery_name,1585,nan,Oskar Blues Brewery
brewery_name,1586,nan,Oskar Blues Brewery
brewery_name,1589,Oskar ??Blues Bre%wery,Oskar Blues Brewery
brewery_name,1590,nan,Oskar Blues Brewery
brewery_name,1599,nan,Oskar Blues Brewery (North Carol...
brewery_name,1601,Oskar %Blues Brewery (North Carol...,Oskar Blues Brewery (North Carol...
brewery_name,1602,Oskar Blues Brew@@ery (North Carol.#..,Oskar Blues Brewery (North Carol...
brewery_name,1610,Pater@@os Creek Brewing Company,Pateros Creek Brewing Company
brewery_name,1621,nan,Peak Organic Brewing Company
brewery_name,1637,nan,Pete's Brewing Company
brewery_name,1642,nan,Petoskey Brewing
brewery_name,1649,nan,P@@i$ne Street Brewery
brewery_name,1652,nan,Piney River Brewing Company
brewery_name,1662,nan,Pizza Port Brewing Company
brewery_name,1669,Prescott Brewing Company,Prescott Brewing Co$mpany
brewery_name,1687,nan,Real Ale Brewing Company
brewery_name,1702,nan,Redhook Brewery
brewery_name,1703,nan,Redstone Meadery
brewery_name,1709,nan,Renegade Brewing Company
brewery_name,1715,R??evolution Brewin#g,Revolution Brewing
brewery_name,1719,nan,Revolution Brewing
brewery_name,1723,Revolution Brewing ??Company,Revolution Brewing Company
brewery_name,1724,nan,Revolution Brewing Company
brewery_name,1732,nan,Rhinegeist Brewery
brewery_name,1734,Rhinegeist Brewer%y,Rhinegeist Brewery
brewery_name,1742,Rivertown Brewing Com@@pany,Rivertown Brewing Company
brewery_name,1744,nan,Rivertowne Brewing Company
brewery_name,1758,Ri??vertowne Brewing Company,Rivertowne Brewing Company
brewery_name,1770,RoughTail Brewing Compa??ny,RoughTail Brewing Company
brewery_name,1795,nan,SanTan Brewing Company
brewery_name,1798,nan,SanTan Brewing Company
brewery_name,1803,SanTan Brew#ing Co$mpany,SanTan Brewing Company
brewery_name,1811,Santa Fe Brewing C%ompany,Santa Fe Brewing Company
brewery_name,1816,nan,Santa Fe Brewing Company
brewery_name,1817,nan,Santa Fe Brewing Company
brewery_name,1834,nan,Seventh Son Brewing Company
brewery_name,1847,nan,Sierra Nevada Brewing Company
brewery_name,1848,Sierra%?? Nevada Brewing Company,Sierra Nevada Brewing Company
brewery_name,1857,Silver@@ton B@@rewery,Silverton Brewery
brewery_name,1861,Sixpoint Craft A??#les,Sixpoint Craft Ales
brewery_name,1875,Si??xpoi??nt Craft Ales,Sixpoint Craft Ales
brewery_name,1906,nan,Sly Fox Brewing Company
brewery_name,1909,Sly Fox Brewin@@g Compan@@y,Sly Fox Brewing Company
brewery_name,1910,nan,Sly Fox Brewing Company
brewery_name,1915,nan,Snake River Brewing Company
brewery_name,1918,nan,Snake River Brewing Company
brewery_name,1930,Sockeye Brewing #Company,Sockeye Brewing Company
brewery_name,1939,nan,South Austin Brewery
brewery_name,1947,Southern Prohibition ??Brewing Com...,Southern Prohibition Brewing Com...
brewery_name,1950,nan,Southern Prohibition Brewing Com...
brewery_name,1952,nan,Southern Prohibition Brewing Com...
brewery_name,1954,nan,Southern Prohibition Brewing Com...
brewery_name,1958,Souther@@n Star Brewing Compan$y,Southern Star Brewing Company
brewery_name,1974,nan,Spiteful Brewing Company
brewery_name,1980,nan,Spiteful Brewing Company
brewery_name,1988,nan,Starr Hill Brewery
brewery_name,2013,S#tevens ??Point Brewery,Stevens Point Brewery
brewery_name,2027,Str#aub Brewery,Straub Brewery
brewery_name,2028,nan,Straub Brewery
brewery_name,2032,nan,Summit Brewing Company
brewery_name,2042,Sun %King Brewing Company,Sun King Brewing Company
brewery_name,2043,Su??n King Brewing Company,Sun King Brewing Company
brewery_name,2045,Sun King B#rewing Company,Sun King Brewing Company
brewery_name,2069,@@Sun King B@@rewing Company,Sun King Brewing Company
brewery_name,2073,nan,Surly Brewing Company
brewery_name,2075,nan,Surly Brewing Company
brewery_name,2103,nan,TailGate Beer
brewery_name,2104,nan,Tallgrass Brewing Company
brewery_name,2125,T@@am??pa Bay Brewing Company,Tampa Bay Brewing Company
brewery_name,2131,nan,Telluride Brewing Company
brewery_name,2135,Temperance Be%er Company@@,Temperance Beer Company
brewery_name,2138,Texian B@@rewing C%o.,Texian Brewing Co.
brewery_name,2139,Te??xian Brewi#ng Co.,Texian Brewing Co.
brewery_name,2144,The Alchem@@ist,The Alchemist
brewery_name,2150,nan,The Black Tooth Brewing Company
brewery_name,2167,nan,The Right Brain Brewery
brewery_name,2175,nan,Three Creeks Brewing
brewery_name,2189,Tin Man Brew@@ing %Company,Tin Man Brewing Company
brewery_name,2198,Tin Roof Brewing Com??pany,Tin Roof Brewing Company
brewery_name,2203,Tin Roo%f B$rewing Company,Tin Roof Brewing Company
brewery_name,2204,Tommyknocker Brewery,Tommy??knocker Brewe%ry
brewery_name,2212,nan,Triangle Brewing Company
brewery_name,2215,Tröe$gs ??Brewing Company,Tröegs Brewing Company
brewery_name,2217,nan,Tröegs Brewing Company
brewery_name,2218,Tröegs Brewing C#o%mpany,Tröegs Brewing Company
brewery_name,2225,nan,Two Beers Brewing Company
brewery_name,2228,Two Beers B$rewing Company,Two Beers Brewing Company
brewery_name,2233,Two Be%e??rs Brewing Company,Two Beers Brewing Company
brewery_name,2237,Two Brothers@@ Brew$ing Company,Two Brothers Brewing Company
brewery_name,2258,$Uinta Brewing Compan@@y,Uinta Brewing Company
brewery_name,2264,Uncle John's Fr%uit House Winery,Uncle John's Fruit House Winery
brewery_name,2270,nan,Uncommon Brewers
brewery_name,2282,Upslope Brew??ing@@ Company,Upslope Brewing Company
brewery_name,2286,nan,Upslope Brewing Company
brewery_name,2298,nan,Upstate Brewing Company
brewery_name,2300,Utah Brew#ers Coo??perative,Utah Brewers Cooperative
brewery_name,2303,Utah Brewers Coopera%tive,Utah Brewers Cooperative
brewery_name,2308,nan,Vander Mill Ciders
brewery_name,2309,Vand$er Mill Ciders,Vander Mill Ciders
brewery_name,2320,Wachusett Brew%ing Company,Wachusett Brewing Company
brewery_name,2326,Wa??chusett Bre#wing Company,Wachusett Brewing Company
brewery_name,2335,nan,West Sixth Brewing
brewery_name,2336,Wes#t Sixth Brewing,West Sixth Brewing
brewery_name,2341,Westbrook Brewing Company,Westbrook B@@rewing Co??mpany
brewery_name,2343,Westfield River B%rewing Company,Westfield River Brewing Company
brewery_name,2349,Weston $Bre$wing Company,Weston Brewing Company
brewery_name,2361,Wild Onion Brew%ing Company,Wild Onion Brewing Company
brewery_name,2362,nan,Wild Onion Brewing Company
brewery_name,2367,nan,Wild Onion Brewing Company
brewery_name,2368,Wild Oni??on Brewing Company%,Wild Onion Brewing Company
brewery_name,2371,W??ild Wo??lf Brewing Company,Wild Wolf Brewing Company
brewery_name,2376,Wildwo@@od Brewing Company,Wildwood Brewing Company
brewery_name,2379,nan,Wind River Brewing Company
brewery_name,2387,??Wise??acre Brewing Company,Wiseacre Brewing Company
brewery_name,2388,Wiseac??re Brewing Compan%y,Wiseacre Brewing Company
city,5,Ga@@r??y,Gary
city,10,nan,Gary
city,14,nan,Gary
city,16,Corva%llis,Corvallis
city,22,San Fra$ncisco,San Francisco
city,23,nan,San Francisco
city,28,San Fr??ancisco,San Francisco
city,36,nan,San Francisco
city,49,nan,Saint Louis
city,64,nan,Golden
city,65,A%bita #Springs,Abita Springs
city,69,Lo%uisvill#e,Lo%u@@isville
city,73,nan,Louisville
city,80,nan,Louisville
city,85,nan,Kent
city,94,Washougal,W@@ashougal
city,111,nan,Boonville
city,112,nan,Boonville
city,143,Bellingham%,Bellingham
city,144,Be@@llingham,Bellingham
city,145,nan,#%Aspen
city,147,nan,Astoria
city,150,nan,Astoria
city,177,Bloomfie@@ld,Bloomfield
city,185,San# Dieg#o,San Diego
city,212,nan,Lewiston
city,217,Low$ell??,Lowell
city,218,nan,Kalamazoo
city,228,Dulu#th,Duluth
city,233,So$uth Deerfield,South Deerfield
city,235,nan,Alpine
city,257,@@Missoula,Missoula
city,260,Miss$oula,Missoula
city,263,nan,Missoula
city,267,nan,Vadnais Heights
city,268,Vadnais Height??s,Vadnais Heights
city,290,Marquett?#?e,Marquette
city,292,nan,Marquette
city,298,nan,Lincoln
city,306,nan,Lincoln
city,329,Jackso%nville,Jacksonville
city,336,Eag??le,Eagle
city,342,Eagle??,Eagle
city,348,nan,Eagle
city,352,Eagl??e,Eagle
city,353,nan,Eagle
city,359,nan,Boston
city,362,Bo#ston,Boston
city,367,B$o??ulder,Boulder
city,370,W$est Chester??,West Chester
city,375,nan,Bozeman
city,380,@@Denv@@er,Denver
city,391,Grand Rapids??,Grand Rapids
city,393,nan,Grand Rapids
city,394,Grand Ra??pids#,Grand Rapids
city,400,Grand Rapi????ds,Grand Rapids
city,401,Grand Rapi%ds,Grand Rapids
city,406,G$@@rand Rapids,Grand Rapids
city,411,Grand #Rapids,Grand Rapids
city,412,@@Grand Rapids@@,Grand Rapids
city,419,nan,Grand Rapids
city,420,nan,Grand Rapids
city,423,nan,Grand Rapids
city,428,Grand @@Rapid@@s,Grand Rapids
city,434,??Grand% Rapids,Grand Rapids
city,454,nan,Anchorage
city,468,%Re%no,Reno
city,470,Re@@n??o,Reno
city,474,nan,Houston
city,480,Michig$an@@ City,Michigan City
city,484,Michigan$ City,Michigan City
city,505,$As#hland,Ashland
city,507,nan,Ashland
city,511,nan,Ashland
city,512,Ashlan%d,Ashland
city,515,As$hl??and,Ashland
city,523,C#harlotte$,Charlotte
city,525,G@@louce%ster,Gloucester
city,526,nan,Gloucester
city,530,nan,Hyannis
city,538,nan,Middleton
city,540,M$iddleton,Middleton
city,542,Mid??dleto#n,Middleton
city,548,Pi%ttsb%oro,Pittsboro
city,552,$Atlantic Highlands,Atlantic Highlands
city,571,nan,Seven Points
city,575,nan,Ashland
city,580,nan,San %Luis Obispo
city,581,San Luis Obispo,San %Luis Obispo
city,584,nan,Charlottesville
city,585,nan,Charlottesville
city,587,nan,Angola
city,603,nan,Tampa
city,625,Na#ntu%cket,Nantucket
city,628,Nantu??c%ket,Nantucket
city,630,nan,Nantucket
city,632,nan,Portland
city,635,nan,Savannah
city,642,Des M%%oines,Des Moines
city,647,nan,Springdale
city,650,@@G$reeley,Greeley
city,659,E%dwar$ds,Edwards
city,663,nan,Garden City
city,665,nan,Garden City
city,670,nan,Spearfish
city,671,Spe??ar??fish,Spearfish
city,672,Spear$fish,Spearfish
city,677,??Av@@on,Avon
city,686,nan,Washington
city,708,Talk$eetna,Talkeetna
city,715,Bloomingt@@on,Bloomington
city,723,nan,Bel$mo??nt
city,725,Belmont,Bel$mo??nt
city,734,$Dolore%s,Dolores
city,737,nan,Leominster
city,738,nan,Aurora
city,740,nan,Aurora
city,747,Buen%a Vista,Buena Vista
city,748,#Buena Vista%,Buena Vista
city,749,nan,Buena Vista
city,761,#Mishawaka,Mishawaka
city,762,nan,Mishawaka
city,767,nan,Brooklyn
city,768,Br@@ook#lyn,Brooklyn
city,771,B??rookly@@n,Brooklyn
city,784,nan,Estacada
city,798,nan,Chicago
city,799,##Chicago,Chicago
city,822,Pawt%ucket%,Pawtucket
city,832,nan,Astoria
city,838,nan,San Francisco
city,842,??Grand Rapids,Grand Rapids
city,849,nan,Valparaiso
city,864,nan,Frankenmuth
city,869,nan,San Antonio
city,874,nan,San Antonio
city,875,nan,Seattle
city,877,Seattl#e,Seattle
city,884,nan,Asheville
city,902,nan,Los Angeles
city,912,Bi%rming%ham,Birmingham
city,919,Chi#cago??,Chicago
city,924,nan,Williams
city,938,Aurora$,Aurora
city,941,nan,Aurora
city,985,Weste??rly,Westerly
city,996,Bi#rmin#gham,Birmingham
city,1000,nan,Birmingham
city,1002,Seattle,Sea@@@@ttle
city,1018,@@Rich%mond,Ric$h%mond
city,1019,nan,Boston
city,1022,nan,Boston
city,1024,nan,Boston
city,1025,nan,Boston
city,1027,nan,Boston
city,1034,%@@Hilo,Hilo
city,1045,nan,San Diego
city,1049,Lea%venwor#th,Leavenworth
city,1067,nan,Springfield
city,1068,Sprin%gfield,Springfield
city,1080,nan,Portland
city,1084,Portla@@nd,Portland
city,1087,nan,Portland
city,1090,P$ortland@@,Portland
city,1097,nan,Milwaukee
city,1099,nan,Milwaukee
city,1101,nan,Lenoir
city,1109,Austin,Aust#in@@
city,1120,nan,Framingham
city,1148,Houst@@on,Houston
city,1154,nan,Houston
city,1167,nan,Missoula
city,1178,nan,Anchorage
city,1191,$Lancaster,Lancaster
city,1196,Ponderay,Pon#dera??y
city,1212,nan,York
city,1214,nan,Raleigh
city,1217,Raleigh??,Raleigh
city,1220,nan,Bridgewater Corners
city,1227,East Fairfield,East %%Fairfield
city,1241,nan,Portland
city,1248,nan,Cincinnati
city,1253,nan,South Burlington
city,1254,Sout??h Bu#rlington,South Burlington
city,1260,nan,Philadelphia
city,1268,Philadelp%hia,Philadelphia
city,1271,Sa%ntee,Santee
city,1277,nan,Belfas#t
city,1281,Fort Wor$th,Fort Worth
city,1300,#Utica,Utica
city,1301,Ut#i#ca,Utica
city,1318,nan,Somerset Center
city,1320,nan,Hilo
city,1322,nan,Hilo
city,1341,San Diego$#,San Diego
city,1342,nan,Chicago
city,1344,nan,Chicago
city,1348,Ch%icago,Chicago
city,1360,nan,Milwaukee
city,1361,nan,Milwaukee
city,1363,M@@onroe,Monroe
city,1375,nan,San Diego
city,1379,nan,Moab
city,1386,nan,San Diego
city,1395,San Diego,San?? Diego
city,1397,nan,San?? Diego
city,1401,nan,Saint Louis
city,1403,nan,Saint Louis
city,1413,nan,Lake Havasu City
city,1419,Must??ang,Mustang
city,1424,nan,Providence
city,1426,Prov@@@@idence,Providence
city,1466,nan,Woodbridge
city,1468,nan,Woodbridge
city,1471,Woodbri#d$ge,Woodbridge
city,1497,Mi??nneapolis,Minneapolis
city,1502,Pacific,P@@a#cific
city,1503,Eau Claire,Eau C%lai%re
city,1510,nan,??Eugene
city,1512,Eugene,??Eugene
city,1513,nan,??Eugene
city,1516,nan,Austin
city,1520,Portla%nd,Portland
city,1530,S??pirit Lake$,Spirit Lake
city,1543,nan,Danville
city,1549,nan,Airway Heights
city,1552,nan,Longmont
city,1556,Longm??ont,Longmont
city,1568,nan,Longmont
city,1571,L#ongmont,Longmont
city,1577,Long@@m@@ont,Longmont
city,1578,Longmon$t@@,Longmont
city,1580,nan,Longmont
city,1588,nan,Lyons
city,1611,%Fort Collins,Fort Collins
city,1613,%Fort C$ollins,Fort Collins
city,1621,nan,Portland$
city,1639,nan,San Antonio
city,1641,nan,Petoskey
city,1660,Black Mountain,Black Mount#ain
city,1663,nan,Carlsbad
city,1670,#Dillon,Dillon
city,1684,Blanco#,Blanco
city,1707,De%??nver,Denver
city,1728,nan,Chicago
city,1730,??Cincinnati,Cincinnati
city,1733,nan,Cincinnati
city,1745,E$xport,Export
city,1747,nan,Export
city,1749,nan,Export
city,1751,nan,Export
city,1760,nan,Rochester
city,1763,Roc@@hester,Rochester
city,1766,R%ochester,Rochester
city,1770,nan,Midwest City
city,1776,L??ans$dale,Lansdale
city,1782,Sa@@crame#nto,Sacramento
city,1786,San Di$ego,San Diego
city,1793,nan,Chandler
city,1799,$Chandl#er,Chandler
city,1804,Chandl????er,Chandler
city,1809,nan,Santa Cruz
city,1812,Santa %Fe,Santa Fe
city,1827,#Saint@@ Louis,Saint Louis
city,1833,nan,Silverton
city,1843,Po%r#tland,Portland
city,1852,C%hico,Chico
city,1853,C@@$hico,Chico
city,1855,nan,Silverton
city,1863,Brook@@lyn,Brooklyn
city,1866,nan,Brooklyn
city,1870,??Broo$klyn,Brooklyn
