Attribute,Index,Dirty Value,Clean Value
article_title,793,[Severe exposure# to environmental lead in a child?? population in Antofagasta Chile],[Severe exposure to environmental lead in a child population in Antofagasta Chile]
article_title,799,13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications DS-RT 20@@09,13th IEEE/ACM Symposium on Distributed Simulation and Real-Time Applications DS-RT 2009
article_title,800,A $systematic review on the application of cardiovascular risk prediction models in pharmacoeconomics with a focus on primary prevent??ion.,A systematic review on the application of cardiovascular risk prediction models in pharmacoeconomics with a focus on primary prevention.
article_title,802,Alcohol-related morbidity and% mortality.,Alcohol-related morbidity and mortality.
article_title,805,??Bilingual speech: Bilate@@ral control?,Bilingual speech: Bilateral control?
article_title,868,Successful treatment with a rituximab-based regimen of a splenic ma??rginal zone lymphoma with villous lymphocytes #in a very frail patient on maintenance dialysis.,Successful treatment with a rituximab-based regimen of a splenic marginal zone lymphoma with villous lymphocytes in a very frail patient on maintenance dialysis.
article_title,942,Perineal endometriosis: a case re#port and review of the literature,Perineal endometriosis: a case report and review of the literature
article_title,944,Improving cognition by adherence to physical or mental exercise: a moderated mediation analysis.%,Improving cognition by adherence to physical or mental exercise: a moderated mediation analysis.
article_language,105,en??@@g,eng
article_language,145,e@#@ng,eng
article_language,149,e#ng,eng
article_language,281,eng??,eng
article_language,293,en#g,eng
article_language,312,English@@,English
article_language,359,en$g,eng
article_language,370,%English,English
article_language,376,%eng%,eng
article_language,403,En??#glish,English
article_language,436,en??g,eng
article_language,477,@@%eng,eng
article_language,493,en@@??g,eng
article_language,534,#%ENG,ENG
article_language,551,EN$G??,ENG
article_language,567,e$#ng,eng
article_language,578,#En??glish,English
article_language,690,%j#pn,jpn
article_language,695,e$ng,eng
article_language,700,Eng#l#ish,English
article_language,705,??eng,eng
article_language,780,eng@@??,eng
article_language,808,eng$,eng
article_language,896,e??n#g,eng
article_language,929,#eng,eng
article_language,962,en%g#,eng
article_language,971,Englis%h,English
article_language,979,#en$g,eng
article_language,984,e@@#ng,eng
article_language,990,%eng,eng
journal_title,84,Actas urolo$gicas espanolas,Actas urologicas espanolas
journal_title,129,Scient??ific Sess#ion and Scientiftc Poster Abstracts,Scientific Session and Scientiftc Poster Abstracts
journal_title,168,Anim????al,Animal
journal_title,175,%Spin%e,Spine
journal_title,176,Annals of the New Y@@ork Academy of Scien??ces,Annals of the New York Academy of Sciences
journal_title,191,Health Education & Be@??@havior,Health Education & Behavior
journal_title,239,BM%J $Open,BMJ Open
journal_title,354,$Bmc C#ancer,Bmc Cancer
journal_title,390,Ann Pharm%a@@cother,Ann Pharmacother
journal_title,401,World J% Pediatr Congenit Heart Surg,World J Pediatr Congenit Heart Surg
journal_title,479,The Inter$national journal of developmental biology,The International journal of developmental biology
journal_title,497,Proceedings of the A@@sme Pressure Vessels and Piping Conference 2010 Vol 7,Proceedings of the Asme Pressure Vessels and Piping Conference 2010 Vol 7
journal_title,507,Administration and policy in?? mental health,Administration and policy in mental health
journal_title,516,JAMA otola#ryngology-- head & neck surgery,JAMA otolaryngology-- head & neck surgery
journal_title,517,%Molecular Biology $Reports,Molecular Biology Reports
journal_title,529,Environmental toxic??ology and pharmacology,Environmental toxicology and pharmacology
journal_title,570,In#ternational psychogeriatri@@cs / IPA,International psychogeriatrics / IPA
journal_title,572,JOGNN: Journal of O$bstetric@@ Gynecologic & Neonatal Nursing,JOGNN: Journal of Obstetric Gynecologic & Neonatal Nursing
journal_title,577,International% journal of stroke : official journal of the International $Stroke Society,International journal of stroke : official journal of the International Stroke Society
journal_title,578,European journal of heart failure@@,European journal of heart failure
journal_title,586,Archives Of Physical Medicine And Reha%bilitatio#n,Archives Of Physical Medicine And Rehabilitation
journal_title,619,Public health nursing (Bosto@@n Mass.),Public health nursing (Boston Mass.)
journal_title,661,Epi%lepsy rese#arch,Epilepsy research
journal_title,711,Physiotherapy Theory?? and Practice,Physiotherapy Theory and Practice
journal_title,733,J. Clin. P??syc@@hiatry,J. Clin. Psychiatry
journal_title,800,European journal?? o@@f preventive cardiology,European journal of preventive cardiology
journal_title,912,PLoS m%edicine,PLoS medicine
journal_title,937,Am J C#ri%t Care,Am J Crit Care
journal_title,976,St??eroids#,Steroids
jounral_abbreviation,3,Indian J $Ophthalmol,Indian J Ophthalmol
jounral_abbreviation,31,Kor#ean J G%astroenterol,Korean J Gastroenterol
jounral_abbreviation,66,Clin Evid (Onl%ine),Clin Evid (Online)
jounral_abbreviation,144,Jou$rnal of hand surgery (Edinburgh Scotland),Journal of hand surgery (Edinburgh Scotland)
jounral_abbreviation,176,Ann. N. Y.?? Acad.# Sci.,Ann. N. Y. Acad. Sci.
jounral_abbreviation,224,International journal$ of obesity (2005),International journal of obesity (2005)
jounral_abbreviation,231,Co#llege Teachin#g,College Teaching
jounral_abbreviation,248,Rev Bra#s Ter I@@ntensiva,Rev Bras Ter Intensiva
jounral_abbreviation,253,%Biomed Eng Onlin$e,Biomed Eng Online
jounral_abbreviation,281,%Neur#ology,Neurology
jounral_abbreviation,452,#Obes Rev,Obes Rev
jounral_abbreviation,482,#Pain,Pain
jounral_abbreviation,536,Paed%iatr C@@hild Health,Paediatr Child Health
jounral_abbreviation,648,Am J Orthod Dentofacial$ Ortho??p,Am J Orthod Dentofacial Orthop
jounral_abbreviation,707,Ann.$ Med.,Ann. Med.
jounral_abbreviation,713,BMC?? Neuro#l,BMC Neurol
jounral_abbreviation,776,Archives of internal medici??ne,Archives of internal medicine
jounral_abbreviation,897,Br J Cl$in Pharmacol,Br J Clin Pharmacol
jounral_abbreviation,960,Eur. ??J. Pediatr.??,Eur. J. Pediatr.
journal_issn,99,0193-1#849,0193-1849
journal_issn,124,193$6-2625,1936-2625
journal_issn,152,1873??-3514,1873-3514
journal_issn,179,0273-@@1223#,0273-1223
journal_issn,191,1090-1981%,1090-1981
journal_issn,243,2@@%044-6055,2044-6055
journal_issn,275,-31237.390563401994,-8906
journal_issn,279,1879-1379??,1879-1379
journal_issn,324,1432-12??6$2,1432-1262
journal_issn,385,1473-0@@48$0,1473-0480
journal_issn,390,1060-%0280,1060-0280
journal_issn,441,14-F@@eb,14-Feb
journal_issn,442,2213-6541@@,2213-6541
journal_issn,451,0022-21#94,0022-2194
journal_issn,467,0023#-#6837,0023-6837
journal_issn,637,1523-5??378,1523-5378
journal_issn,663,0966%$-8519,0966-8519
journal_issn,665,1878-404$%6,1878-4046
journal_issn,687,1??02@@0-3397,1020-3397
journal_issn,810,004%9-#8610,0049-8610
journal_issn,832,0008??#-543X,0008-543X
journal_issn,835,0#34??2-4642,0342-4642
journal_issn,839,1$5%40-0514,1540-0514
journal_issn,849,??Mar-6@@7,Mar-67
journal_issn,867,1469-49@@3X,1469-493X
journal_issn,875,1432-$0711,1432-0711
journal_issn,903,??1$573-2606,1573-2606
journal_issn,910,1097??-0142,1097-0142
journal_issn,965,??2162-%3279,2162-3279
journal_issn,966,153$5-5667,1535-5667
journal_issn,974,14%3??2-2048,1432-2048
article_jvolumn,4,344.6529300675171,84
article_jvolumn,28,182.74538496774943,35
article_jvolumn,49,241.38759848266395,71
article_jvolumn,78,56.598300822573314,13
article_jvolumn,110,-4.713332057649834,-1
article_jvolumn,123,58.515301748095766,13
article_jvolumn,158,65.94205084237365,18
article_jvolumn,176,3225.616537482094,850
article_jvolumn,286,34.30056217357389,7
article_jvolumn,302,470.8703182894841,127
article_jvolumn,321,218.22004916917675,40
article_jvolumn,358,255.3723360284029,50
article_jvolumn,359,358.45524727192924,108
article_jvolumn,432,111.70463734501593,27
article_jvolumn,449,82.42954567642937,21
article_jvolumn,452,45.79144500765752,13
article_jvolumn,469,102.52638202355764,21
article_jvolumn,519,273.2799817908025,65
article_jvolumn,546,235.2518894318111,44
article_jvolumn,555,447.7615895357334,138
article_jvolumn,567,1808.5222494961763,365
article_jvolumn,574,281.7723237528424,62
article_jvolumn,581,175.0604980126335,56
article_jvolumn,599,73.0500109930543,24
article_jvolumn,622,465.28625323673134,135
article_jvolumn,632,296.31360105385284,91
article_jvolumn,649,86.93005080552332,20
article_jvolumn,654,187.8216838280164,46
article_jvolumn,661,514.8044833135039,108
article_jvolumn,667,66.38907079983882,15
article_jvolumn,683,133.89235718136726,28
article_jvolumn,689,440.1493251576349,108
article_jvolumn,708,196.4016476009916,56
article_jvolumn,719,535.1756977075344,114
article_jvolumn,723,54.148680493881045,18
article_jvolumn,741,249.06445602077025,44
article_jvolumn,763,762.4003267331403,240
article_jvolumn,765,311.536127975906,53
article_jvolumn,802,152.51741975775013,27
article_jvolumn,820,159.75464385304417,41
article_jvolumn,864,790.9765106994629,143
article_jvolumn,918,191.38906244526228,56
article_jvolumn,920,419.15852392506395,71
article_jvolumn,936,18.810833352605272,6
article_jvolumn,942,67.36637108164538,14
article_jvolumn,952,95.8891810709763,27
article_jvolumn,974,818.6841005355581,239
article_jissue,38,6.867823967096341,2
article_jissue,74,28.466889149924445,7
article_jissue,121,24.706904213966432,5
article_jissue,137,54.96112691175844,11
article_jissue,150,15.682365111639204,3
article_jissue,192,5.832223954765489,1
article_jissue,223,4.930723926439068,1
article_jissue,240,29.37030546800783,9
article_jissue,252,7.992327122894732,2
article_jissue,255,551.398047019537,117
article_jissue,256,16.692908739319545,5
article_jissue,264,7.674623839455982,2
article_jissue,316,6.187010566880214,2
article_jissue,318,28.902348915931697,8
article_jissue,412,3.303650127884249,1
article_jissue,418,6.319684377802232,2
article_jissue,452,45.11745466779232,9
article_jissue,524,23.249287904725897,4
article_jissue,532,25834.91062372714,5826
article_jissue,566,3.7072026854094338,1
article_jissue,570,10.491437152880687,2
article_jissue,586,39.18454925752221,10
article_jissue,611,25.774241699882076,5
article_jissue,616,28419.269713132,7486
article_jissue,622,153.2140979028362,31
article_jissue,626,35.52418819692069,9
article_jissue,628,68.36816295362235,12
article_jissue,650,8.913704682923129,2
article_jissue,658,39.699939398772585,10
article_jissue,734,4.851594464150551,1
article_jissue,750,25.163225790409584,5
article_jissue,770,49.00246564087223,11
article_jissue,773,39.64927514217053,7
article_jissue,906,9.89937739142539,2
article_jissue,936,5.47851230853149,1
article_jissue,957,10.084838272135777,3
article_jissue,960,24.95306252237425,5
article_jissue,997,12.142640907969556,3
article_jissue,999,46.41979580510029,9
article_jcreated_at,1,1/1%/$71,1/1/71
article_jcreated_at,5,1/1#5/10$,1/15/10
article_jcreated_at,39,1%/%1/95,1/1/95
article_jcreated_at,57,#1/6/0%9,1/6/09
article_jcreated_at,123,1/13/01#,1/13/01
article_jcreated_at,129,4/$1/99,4/1/99
article_jcreated_at,132,1/3/06%,1/3/06
article_jcreated_at,227,1%/1??3/09,1/13/09
article_jcreated_at,231,1/%6#/01,1/6/01
article_jcreated_at,278,1/2/#05@@,1/2/05
article_jcreated_at,283,1/14#/09,1/14/09
article_jcreated_at,321,1%/3/01??,1/3/01
article_jcreated_at,371,3/1$/84,3/1/84
article_jcreated_at,372,2#/14/09,2/14/09
article_jcreated_at,409,1$/4/0$1,1/4/01
article_jcreated_at,429,8/13@@/1@@0,8/13/10
article_jcreated_at,430,1/$$1/97,1/1/97
article_jcreated_at,446,1??0/20/14,10/20/14
article_jcreated_at,454,1$/11/01,1/11/01
article_jcreated_at,496,1/13/0??8,1/13/08
article_jcreated_at,551,7/2??4%/15,7/24/15
article_jcreated_at,552,1/#9/0%1,1/9/01
article_jcreated_at,573,1/1@@2/0$1,1/12/01
article_jcreated_at,576,1/5/@@01#,1/5/01
article_jcreated_at,587,1/9%/09,1/9/09
article_jcreated_at,591,1/#13/01,1/13/01
article_jcreated_at,610,1#/3/12,1/3/12
article_jcreated_at,626,1/$8/09,1/8/09
article_jcreated_at,644,1#/11/1@@1,1/11/11
article_jcreated_at,653,1/10/01#%,1/10/01
article_jcreated_at,659,1/1$5/03,1/15/03
article_jcreated_at,664,1/1#4/01,1/14/01
article_jcreated_at,679,?@@?1/10/01,1/10/01
article_jcreated_at,703,1/@@15/01%,1/15/01
article_jcreated_at,708,1#/2/07,1/2/07
article_jcreated_at,717,??1/2/#01,1/2/01
article_jcreated_at,719,$1/4/01$,1/4/01
article_jcreated_at,734,1%/14/01,1/14/01
article_jcreated_at,830,1#/%15/04,1/15/04
article_jcreated_at,836,1??/13/@@01,1/13/01
article_jcreated_at,842,7/9/0%5,7/9/05
article_jcreated_at,850,??1/11/01,1/11/01
article_jcreated_at,862,3/22/1$4,3/22/14
article_pagination,13,7??$11-5,711-5
article_pagination,38,316-26; dis#cussion 326-7,316-26; discussion 326-7
article_pagination,43,655-663@@,655-663
article_pagination,63,144-??147,144-147
article_pagination,88,#38-41,38-41
article_pagination,105,721-??7,721-7
article_pagination,119,323#-330,323-330
article_pagination,186,733-748$,733-748
article_pagination,215,1%30-48,130-48
article_pagination,242,52-$63,52-63
article_pagination,303,204-@@9,204-9
article_pagination,309,835-42@@%,835-42
article_pagination,333,331-373#,331-373
article_pagination,364,#Jul-00,Jul-00
article_pagination,414,1%164-1173 DO%  - 10.1002/cncr.11174,1164-1173 DO  - 10.1002/cncr.11174
article_pagination,425,827-83@@6,827-836
article_pagination,471,58??1-#91,581-91
article_pagination,476,3535-@@44,3535-44
article_pagination,483,119-12??6 8p,119-126 8p
article_pagination,508,$1145-#53,1145-53
article_pagination,588,950-95#@@9,950-959
article_pagination,609,%99-1@@06,99-106
article_pagination,635,368716.00354133605,62928
article_pagination,649,294.64246555263804,72
article_pagination,682,130.59995331485328,22
article_pagination,733,974-81#,974-81
article_pagination,753,1??66%-188,166-188
article_pagination,756,#798-805#,798-805
article_pagination,797,Aug-91$,Aug-91
article_pagination,805,125#-142$,125-142
article_pagination,818,66@@-76,66-76
article_pagination,896,427%-35,427-35
article_pagination,903,%255-6%3,255-63
article_pagination,913,2%44-233,244-233
article_pagination,924,131-1@#@34,131-134
article_pagination,957,%323-333,323-333
article_pagination,995,374-??8@@,374-8
article_pagination,999,1??219-12??20,1219-1220
author_list,7,{B N Pr??ichardJ W Black}??,{B N PrichardJ W Black}
author_list,50,{B. EscudierA. RavaudF. RollandA. BlesiusB. BeuzelinkS. OudardC%. Chevreau},{B. EscudierA. RavaudF. RollandA. BlesiusB. BeuzelinkS. OudardC. Chevreau}
author_list,51,{P. C. %WollanS. J. MerawC. M. Reeve},{P. C. WollanS. J. MerawC. M. Reeve}
author_list,62,{Ryan HolzwarthBasir Taree%nAlicia@@ MajkrzakDarren Huber},{Ryan HolzwarthBasir TareenAlicia MajkrzakDarren Huber}
author_list,74,{@@Junge GRauer BDe Simone PFischer LDe Carlis LKaiser GMSaliba FDuvoux CMetselaar HJDong GNevens FFung JJ},{Junge GRauer BDe Simone PFischer LDe Carlis LKaiser GMSaliba FDuvoux CMetselaar HJDong GNevens FFung JJ}
author_list,100,{Stensla#nd SHSo??bal J},{Stensland SHSobal J}
author_list,118,{Denys T. LauBrass Buchanan Deandrea Glaser Guest Ho$dgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller BostickCelia BerdesJonathan Masin-PetersMegan Ong},{Denys T. LauBrass Buchanan Deandrea Glaser Guest Hodgson Huerta Lau Lau Miles Miller Parker-Oliver Raina Teno Weller BostickCelia BerdesJonathan Masin-PetersMegan Ong}
author_list,129,{D J SadlerR R GrayB D SchoutenJ M Bo%hnenJ K ??WongR MustardG DoyleR A PugashJ Sanabria},{D J SadlerR R GrayB D SchoutenJ M BohnenJ K WongR MustardG DoyleR A PugashJ Sanabria}
author_list,146,{W. T. Y$uS. YangY%. TangB. WuJ. X. Zhou},{W. T. YuS. YangY. TangB. WuJ. X. Zhou}
author_list,172,{C. D. ??SmithJ. E. Skandalakis},{C. D. SmithJ. E. Skandalakis}
author_list,174,{P. KruszewskiDept of Neurology Trondheim University Hospital L.J. StovnerNorway TrondheimJ. M. ShenTrondheim Norway University HospitalL. J. St#ovnerTrondheim Dept. of NeurologyAddress CorrespondenceAddresses Author},{P. KruszewskiDept of Neurology Trondheim University Hospital L.J. StovnerNorway TrondheimJ. M. ShenTrondheim Norway University HospitalL. J. StovnerTrondheim Dept. of NeurologyAddress CorrespondenceAddresses Author}
author_list,179,{J van der MeulenJ ??KluckE van DijkJ H M Straatman},{J van der MeulenJ KluckE van DijkJ H M Straatman}
author_list,183,{NULL}%,{NULL}
author_list,220,{E. FrankL.D. TorresD. KupferK.L. Har%knessJ. GuillaumotJ.E.?? RobertsS.M. Monroe},{E. FrankL.D. TorresD. KupferK.L. HarknessJ. GuillaumotJ.E. RobertsS.M. Monroe}
author_list,230,{NULL??},{NULL}
author_list,250,{Lemac$#k G.E.},{Lemack G.E.}
author_list,300,{Katherine A Yeage$rSusan Bauer-Wu},{Katherine A YeagerSusan Bauer-Wu}
author_list,321,{Christian T. L. Janss#e$n},{Christian T. L. Janssen}
author_list,324,{En@@ie Akhtar Bt NawawiAhlam M Al-KharabshehTsia-Shu Lo},{Enie Akhtar Bt NawawiAhlam M Al-KharabshehTsia-Shu Lo}
author_list,460,{G. E. AyalaA. R. A. AndersonD. BasantaR. B. LuknerO. E. Franc$oS. W. HaywardD. E. Cli$ffelD. W. Strand},{G. E. AyalaA. R. A. AndersonD. BasantaR. B. LuknerO. E. FrancoS. W. HaywardD. E. CliffelD. W. Strand}
author_list,483,{L@@insenm#aier UGeyer LLK_rner MMeisel CDWirth SReiser MF},{Linsenmaier UGeyer LLK_rner MMeisel CDWirth SReiser MF}
