Attribute,Index,Clean Value,Dirty Value
sched_dep_time,672,6:00 a.m.,empty
sched_dep_time,688,9:00 p.m.,empty
sched_dep_time,698,9:00 p.m.,empty
sched_dep_time,726,6:00 a.m.,empty
sched_dep_time,768,7:30 a.m.,empty
sched_dep_time,813,10:40 a.m.,empty
sched_dep_time,856,8:35 a.m.,empty
sched_dep_time,863,8:35 a.m.,empty
sched_dep_time,882,10:40 a.m.,empty
sched_dep_time,931,6:45 p.m.,empty
sched_dep_time,955,8:35 a.m.,empty
sched_dep_time,979,3:35 p.m.,empty
sched_dep_time,996,11:45 a.m.,empty
sched_dep_time,1001,11:45 a.m.,empty
sched_dep_time,1047,6:00 a.m.,empty
sched_dep_time,1051,6:00 a.m.,empty
sched_dep_time,1072,4:15 p.m.,empty
sched_dep_time,1074,4:15 p.m.,empty
sched_dep_time,1079,4:15 p.m.,empty
sched_dep_time,1096,6:40 a.m.,empty
sched_dep_time,1102,6:40 a.m.,empty
sched_dep_time,1103,6:40 a.m.,empty
sched_dep_time,1147,7:10 a.m.,empty
sched_dep_time,1158,9:05 a.m.,empty
sched_dep_time,1169,9:05 a.m.,empty
sched_dep_time,1175,7:10 a.m.,empty
sched_dep_time,1184,7:10 a.m.,empty
sched_dep_time,1185,7:10 a.m.,empty
sched_dep_time,1189,7:10 a.m.,empty
sched_dep_time,1196,7:10 a.m.,empty
sched_dep_time,1199,7:10 a.m.,empty
sched_dep_time,1218,1:30 p.m.,empty
sched_dep_time,1234,1:05 p.m.,empty
sched_dep_time,1239,1:05 p.m.,empty
sched_dep_time,1242,1:05 p.m.,empty
sched_dep_time,1244,1:05 p.m.,empty
sched_dep_time,1256,3:05 p.m.,empty
sched_dep_time,1261,3:05 p.m.,empty
sched_dep_time,1262,3:05 p.m.,empty
sched_dep_time,1282,11:40 a.m.,empty
sched_dep_time,1289,11:40 a.m.,empty
sched_dep_time,1408,7:00 p.m.,empty
sched_dep_time,1481,7:15 p.m.,empty
sched_dep_time,1502,4:00 p.m.,empty
sched_dep_time,1528,7:10 p.m.,empty
sched_dep_time,1531,7:10 p.m.,empty
sched_dep_time,1538,7:10 p.m.,empty
sched_dep_time,1545,5:30 p.m.,empty
sched_dep_time,1553,5:30 p.m.,empty
sched_dep_time,1557,5:30 p.m.,empty
sched_dep_time,1585,2:55 p.m.,empty
sched_dep_time,1636,2:30 p.m.,empty
sched_dep_time,1643,2:30 p.m.,empty
sched_dep_time,1652,5:25 p.m.,empty
sched_dep_time,1682,6:00 a.m.,empty
sched_dep_time,1773,7:05 a.m.,empty
sched_dep_time,1788,7:05 a.m.,empty
sched_dep_time,1797,2:30 p.m.,empty
sched_dep_time,1812,2:30 p.m.,empty
sched_dep_time,1839,11:15 a.m.,empty
sched_dep_time,1863,4:00 p.m.,empty
sched_dep_time,1867,4:00 p.m.,empty
sched_dep_time,1871,4:00 p.m.,empty
sched_dep_time,1895,3:27 p.m.,empty
sched_dep_time,1919,3:50 p.m.,empty
sched_dep_time,1938,12:00 a.m.,empty
sched_dep_time,1951,12:00 a.m.,empty
sched_dep_time,1963,11:05 a.m.,empty
sched_dep_time,1980,11:55 a.m.,empty
sched_dep_time,1981,11:55 a.m.,empty
sched_dep_time,1996,11:55 a.m.,empty
sched_dep_time,2001,11:55 a.m.,empty
sched_dep_time,2003,8:29 a.m.,empty
sched_dep_time,2010,8:29 a.m.,empty
sched_dep_time,2019,8:29 a.m.,empty
sched_dep_time,2028,8:15 a.m.,empty
sched_dep_time,2049,9:05 a.m.,empty
sched_dep_time,2071,1:29 p.m.,empty
sched_dep_time,2078,1:29 p.m.,empty
sched_dep_time,2087,12:30 p.m.,empty
sched_dep_time,2090,12:30 p.m.,empty
sched_dep_time,2123,8:41 a.m.,empty
sched_dep_time,2152,8:00 a.m.,empty
sched_dep_time,2182,10:39 a.m.,empty
sched_dep_time,2195,10:39 a.m.,empty
sched_dep_time,2219,2:30 p.m.,empty
sched_dep_time,2240,7:35 a.m.,empty
sched_dep_time,2283,11:08 p.m.,empty
sched_dep_time,2284,11:08 p.m.,empty
sched_dep_time,2300,1:55 p.m.,empty
sched_dep_time,2311,1:55 p.m.,empty
sched_dep_time,2323,7:53 a.m.,empty
sched_dep_time,2335,7:53 a.m.,empty
sched_dep_time,2337,1:45 p.m.,empty
act_dep_time,5,5:08 p.m.,empty
act_dep_time,17,5:08 p.m.,empty
act_dep_time,19,5:08 p.m.,empty
act_dep_time,25,7:22 a.m.,empty
act_dep_time,28,7:22 a.m.,empty
act_dep_time,45,7:22 a.m.,empty
act_dep_time,50,8:23 p.m.,empty
act_dep_time,102,7:21 a.m.,empty
act_dep_time,148,11:55 p.m.,empty
act_dep_time,160,11:40 a.m.,empty
act_dep_time,175,6:30 p.m.,empty
act_dep_time,176,6:30 p.m.,empty
act_dep_time,179,6:30 p.m.,empty
act_dep_time,193,6:30 p.m.,empty
act_dep_time,204,10:18 a.m.,empty
act_dep_time,208,10:18 a.m.,empty
act_dep_time,224,10:18 a.m.,empty
act_dep_time,240,7:58 p.m.,empty
act_dep_time,251,7:58 p.m.,empty
act_dep_time,259,10:55 a.m.,empty
act_dep_time,269,10:55 a.m.,empty
act_dep_time,270,10:55 a.m.,empty
act_dep_time,291,3:27 p.m.,empty
act_dep_time,295,3:27 p.m.,empty
act_dep_time,298,11:25 p.m.,empty
act_dep_time,321,11:05 a.m.,empty
act_dep_time,350,7:31 a.m.,empty
act_dep_time,354,7:31 a.m.,empty
act_dep_time,379,7:22 a.m.,empty
act_dep_time,387,7:22 a.m.,empty
act_dep_time,435,7:39 a.m.,empty
act_dep_time,457,11:52 a.m.,empty
act_dep_time,484,8:04 a.m.,empty
act_dep_time,489,8:04 a.m.,empty
act_dep_time,495,8:04 a.m.,empty
act_dep_time,500,8:04 a.m.,empty
act_dep_time,506,12:11 p.m.,empty
act_dep_time,558,7:25 a.m.,empty
act_dep_time,563,7:25 a.m.,empty
act_dep_time,567,7:25 a.m.,empty
act_dep_time,584,12:41 p.m.,empty
act_dep_time,600,12:41 p.m.,empty
act_dep_time,606,4:12 p.m.,empty
act_dep_time,610,4:12 p.m.,empty
act_dep_time,641,2:44 p.m.,empty
act_dep_time,741,7:16 a.m.,empty
act_dep_time,765,7:16 a.m.,empty
act_dep_time,786,8:04 a.m.,empty
act_dep_time,787,8:04 a.m.,empty
act_dep_time,794,11:01 a.m.,empty
act_dep_time,817,6:57 a.m.,empty
act_dep_time,827,6:57 a.m.,empty
act_dep_time,854,8:56 a.m.,empty
act_dep_time,875,10:54 a.m.,empty
act_dep_time,879,10:54 a.m.,empty
act_dep_time,896,12:10 p.m.,empty
act_dep_time,907,12:10 p.m.,empty
act_dep_time,926,6:55 p.m.,empty
act_dep_time,936,6:55 p.m.,empty
act_dep_time,958,8:51 a.m.,empty
act_dep_time,985,3:36 p.m.,empty
act_dep_time,1065,6:08 a.m.,empty
act_dep_time,1086,4:29 p.m.,empty
act_dep_time,1091,4:29 p.m.,empty
act_dep_time,1106,6:54 a.m.,empty
act_dep_time,1137,7:39 a.m.,empty
act_dep_time,1138,7:39 a.m.,empty
act_dep_time,1145,7:39 a.m.,empty
act_dep_time,1177,7:30 a.m.,empty
act_dep_time,1181,7:30 a.m.,empty
act_dep_time,1184,7:30 a.m.,empty
act_dep_time,1206,1:30 p.m.,empty
act_dep_time,1225,1:19 p.m.,empty
act_dep_time,1233,1:19 p.m.,empty
act_dep_time,1242,1:19 p.m.,empty
act_dep_time,1341,9:14 a.m.,empty
act_dep_time,1349,9:14 a.m.,empty
act_dep_time,1351,9:14 a.m.,empty
act_dep_time,1389,8:00 a.m.,empty
act_dep_time,1415,7:14 p.m.,empty
act_dep_time,1452,12:41 a.m.,empty
act_dep_time,1485,7:15 p.m.,empty
act_dep_time,1493,7:15 p.m.,empty
act_dep_time,1496,7:15 p.m.,empty
act_dep_time,1501,3:58 p.m.,empty
act_dep_time,1525,8:25 p.m.,empty
act_dep_time,1554,5:30 p.m.,empty
act_dep_time,1604,7:29 a.m.,empty
act_dep_time,1615,11:32 a.m.,empty
act_dep_time,1623,11:32 a.m.,empty
act_dep_time,1632,2:48 p.m.,empty
act_dep_time,1638,2:48 p.m.,empty
act_dep_time,1687,6:02 a.m.,empty
act_dep_time,1721,2:55 p.m.,empty
act_dep_time,1725,2:55 p.m.,empty
act_dep_time,1737,4:25 p.m.,empty
act_dep_time,1778,7:05 a.m.,empty
act_dep_time,1786,7:05 a.m.,empty
act_dep_time,1822,11:15 a.m.,empty
act_dep_time,1843,2:55 p.m.,empty
act_dep_time,1851,2:55 p.m.,empty
act_dep_time,1856,2:55 p.m.,empty
act_dep_time,1872,4:00 p.m.,empty
act_dep_time,1900,3:27 p.m.,empty
act_dep_time,1901,3:27 p.m.,empty
act_dep_time,1903,3:27 p.m.,empty
act_dep_time,1917,4:28 p.m.,empty
act_dep_time,1928,4:28 p.m.,empty
act_dep_time,1936,3:11 a.m.,empty
act_dep_time,1963,11:30 a.m.,empty
act_dep_time,1981,11:55 a.m.,empty
act_dep_time,1999,11:55 a.m.,empty
act_dep_time,2130,8:42 a.m.,empty
act_dep_time,2135,8:42 a.m.,empty
act_dep_time,2143,8:29 a.m.,empty
act_dep_time,2166,5:56 a.m.,empty
act_dep_time,2168,5:56 a.m.,empty
act_dep_time,2176,5:56 a.m.,empty
act_dep_time,2182,10:33 a.m.,empty
act_dep_time,2184,10:33 a.m.,empty
act_dep_time,2205,2:48 p.m.,empty
act_dep_time,2211,2:48 p.m.,empty
act_dep_time,2267,1:31 p.m.,empty
act_dep_time,2305,2:10 p.m.,empty
act_dep_time,2308,2:10 p.m.,empty
act_dep_time,2324,7:49 a.m.,empty
act_dep_time,2325,7:49 a.m.,empty
act_dep_time,2347,1:32 p.m.,empty
act_dep_time,2349,1:32 p.m.,empty
act_dep_time,2355,4:15 p.m.,empty
act_dep_time,2369,4:15 p.m.,empty
act_dep_time,2371,4:15 p.m.,empty
sched_arr_time,108,10:35 a.m.,empty
sched_arr_time,112,10:35 a.m.,empty
sched_arr_time,142,5:50 a.m.,empty
sched_arr_time,167,5:25 p.m.,empty
sched_arr_time,175,7:25 p.m.,empty
sched_arr_time,224,12:10 p.m.,empty
sched_arr_time,235,10:30 p.m.,empty
sched_arr_time,268,2:20 p.m.,empty
sched_arr_time,284,5:55 p.m.,empty
sched_arr_time,306,6:55 a.m.,empty
sched_arr_time,317,6:55 a.m.,empty
sched_arr_time,353,3:30 p.m.,empty
sched_arr_time,374,11:35 a.m.,empty
sched_arr_time,402,11:50 p.m.,empty
sched_arr_time,405,11:50 p.m.,empty
sched_arr_time,467,2:25 p.m.,empty
sched_arr_time,473,2:25 p.m.,empty
sched_arr_time,483,11:05 a.m.,empty
sched_arr_time,492,11:05 a.m.,empty
sched_arr_time,502,3:15 p.m.,empty
sched_arr_time,507,3:15 p.m.,empty
sched_arr_time,516,3:15 p.m.,empty
sched_arr_time,559,9:55 a.m.,empty
sched_arr_time,595,2:45 p.m.,empty
sched_arr_time,601,2:45 p.m.,empty
sched_arr_time,612,6:40 p.m.,empty
sched_arr_time,614,6:40 p.m.,empty
sched_arr_time,631,6:40 p.m.,empty
sched_arr_time,645,4:05 p.m.,empty
sched_arr_time,680,6:40 a.m.,empty
sched_arr_time,686,12:15 a.m.,empty
sched_arr_time,690,12:15 a.m.,empty
sched_arr_time,693,12:15 a.m.,empty
sched_arr_time,697,12:15 a.m.,empty
sched_arr_time,705,12:15 a.m.,empty
sched_arr_time,707,12:15 a.m.,empty
sched_arr_time,736,7:30 a.m.,empty
sched_arr_time,742,9:40 a.m.,empty
sched_arr_time,766,8:00 a.m.,empty
sched_arr_time,772,8:00 a.m.,empty
sched_arr_time,779,8:00 a.m.,empty
sched_arr_time,786,8:00 a.m.,empty
sched_arr_time,787,8:00 a.m.,empty
sched_arr_time,809,2:59 p.m.,empty
sched_arr_time,822,7:45 a.m.,empty
sched_arr_time,824,7:45 a.m.,empty
sched_arr_time,859,10:40 a.m.,empty
sched_arr_time,888,12:55 p.m.,empty
sched_arr_time,897,2:15 p.m.,empty
sched_arr_time,908,2:15 p.m.,empty
sched_arr_time,918,9:10 p.m.,empty
sched_arr_time,930,9:10 p.m.,empty
sched_arr_time,964,11:50 a.m.,empty
sched_arr_time,967,11:50 a.m.,empty
sched_arr_time,1014,2:00 p.m.,empty
sched_arr_time,1071,7:55 p.m.,empty
sched_arr_time,1111,9:25 a.m.,empty
sched_arr_time,1139,10:45 a.m.,empty
sched_arr_time,1140,10:45 a.m.,empty
sched_arr_time,1149,12:35 p.m.,empty
sched_arr_time,1156,12:35 p.m.,empty
sched_arr_time,1188,9:35 a.m.,empty
sched_arr_time,1203,3:50 p.m.,empty
sched_arr_time,1214,3:50 p.m.,empty
sched_arr_time,1249,2:35 p.m.,empty
sched_arr_time,1256,6:30 p.m.,empty
sched_arr_time,1279,1:17 p.m.,empty
sched_arr_time,1301,10:54 a.m.,empty
sched_arr_time,1314,10:54 a.m.,empty
sched_arr_time,1327,1:16 p.m.,empty
sched_arr_time,1342,12:18 p.m.,empty
sched_arr_time,1346,12:18 p.m.,empty
sched_arr_time,1358,12:18 p.m.,empty
sched_arr_time,1380,4:48 p.m.,empty
sched_arr_time,1388,11:35 a.m.,empty
sched_arr_time,1406,11:35 a.m.,empty
sched_arr_time,1424,10:15 p.m.,empty
sched_arr_time,1461,5:35 a.m.,empty
sched_arr_time,1469,5:35 a.m.,empty
sched_arr_time,1500,7:05 p.m.,empty
sched_arr_time,1509,7:05 p.m.,empty
sched_arr_time,1604,9:21 a.m.,empty
sched_arr_time,1620,2:50 p.m.,empty
sched_arr_time,1630,7:03 p.m.,empty
sched_arr_time,1631,7:03 p.m.,empty
sched_arr_time,1656,8:22 p.m.,empty
sched_arr_time,1660,8:22 p.m.,empty
sched_arr_time,1688,11:45 a.m.,empty
sched_arr_time,1698,11:45 a.m.,empty
sched_arr_time,1731,12:29 a.m.,empty
sched_arr_time,1763,5:15 p.m.,empty
sched_arr_time,1801,6:15 p.m.,empty
sched_arr_time,1887,5:05 p.m.,empty
sched_arr_time,1894,5:05 p.m.,empty
sched_arr_time,1972,4:57 p.m.,empty
sched_arr_time,1974,4:57 p.m.,empty
sched_arr_time,1975,4:57 p.m.,empty
sched_arr_time,2005,9:24 a.m.,empty
sched_arr_time,2052,11:53 a.m.,empty
sched_arr_time,2062,11:53 a.m.,empty
sched_arr_time,2064,11:53 a.m.,empty
sched_arr_time,2075,4:17 p.m.,empty
sched_arr_time,2082,4:17 p.m.,empty
sched_arr_time,2123,9:54 a.m.,empty
sched_arr_time,2129,9:54 a.m.,empty
sched_arr_time,2166,7:23 a.m.,empty
sched_arr_time,2218,7:03 p.m.,empty
sched_arr_time,2235,9:43 a.m.,empty
sched_arr_time,2238,9:43 a.m.,empty
sched_arr_time,2246,4:31 p.m.,empty
sched_arr_time,2250,4:31 p.m.,empty
sched_arr_time,2258,4:31 p.m.,empty
sched_arr_time,2291,5:11 a.m.,empty
sched_arr_time,2294,7:53 p.m.,empty
sched_arr_time,2336,8:27 a.m.,empty
sched_arr_time,2337,8:27 a.m.,empty
sched_arr_time,2376,7:35 p.m.,empty
act_arr_time,26,10:04 a.m.,empty
act_arr_time,28,10:04 a.m.,empty
act_arr_time,41,10:04 a.m.,empty
act_arr_time,58,9:53 p.m.,empty
act_arr_time,91,3:30 p.m.,empty
act_arr_time,99,3:30 p.m.,empty
act_arr_time,102,10:36 a.m.,empty
act_arr_time,111,10:36 a.m.,empty
act_arr_time,114,10:36 a.m.,empty
act_arr_time,131,5:50 a.m.,empty
act_arr_time,145,5:50 a.m.,empty
act_arr_time,181,7:25 p.m.,empty
act_arr_time,204,11:56 a.m.,empty
act_arr_time,207,11:56 a.m.,empty
act_arr_time,211,11:56 a.m.,empty
act_arr_time,218,11:56 a.m.,empty
act_arr_time,220,11:56 a.m.,empty
act_arr_time,241,10:30 p.m.,empty
act_arr_time,242,10:30 p.m.,empty
act_arr_time,266,1:40 p.m.,empty
act_arr_time,287,5:43 p.m.,empty
act_arr_time,289,5:43 p.m.,empty
act_arr_time,293,5:43 p.m.,empty
act_arr_time,301,6:55 a.m.,empty
act_arr_time,324,2:46 p.m.,empty
act_arr_time,366,3:14 p.m.,empty
act_arr_time,379,11:06 a.m.,empty
act_arr_time,411,11:50 p.m.,empty
act_arr_time,428,11:06 a.m.,empty
act_arr_time,475,2:27 p.m.,empty
act_arr_time,479,11:01 a.m.,empty
act_arr_time,481,11:01 a.m.,empty
act_arr_time,535,9:20 p.m.,empty
act_arr_time,566,9:45 a.m.,empty
act_arr_time,579,2:50 p.m.,empty
act_arr_time,636,3:43 p.m.,empty
act_arr_time,638,3:43 p.m.,empty
act_arr_time,674,6:19 a.m.,empty
act_arr_time,730,7:51 a.m.,empty
act_arr_time,731,7:51 a.m.,empty
act_arr_time,732,7:51 a.m.,empty
act_arr_time,761,9:32 a.m.,empty
act_arr_time,813,3:04 p.m.,empty
act_arr_time,836,7:40 a.m.,empty
act_arr_time,838,7:40 a.m.,empty
act_arr_time,842,7:40 a.m.,empty
act_arr_time,843,10:16 a.m.,empty
act_arr_time,844,10:16 a.m.,empty
act_arr_time,848,10:16 a.m.,empty
act_arr_time,868,12:50 p.m.,empty
act_arr_time,888,12:50 p.m.,empty
act_arr_time,914,1:43 p.m.,empty
act_arr_time,918,8:53 p.m.,empty
act_arr_time,940,8:53 p.m.,empty
act_arr_time,942,8:53 p.m.,empty
act_arr_time,946,11:44 a.m.,empty
act_arr_time,957,11:44 a.m.,empty
act_arr_time,1000,2:10 p.m.,empty
act_arr_time,1059,9:05 a.m.,empty
act_arr_time,1074,7:39 p.m.,empty
act_arr_time,1078,7:39 p.m.,empty
act_arr_time,1079,7:39 p.m.,empty
act_arr_time,1104,9:28 a.m.,empty
act_arr_time,1119,11:12 a.m.,empty
act_arr_time,1123,11:12 a.m.,empty
act_arr_time,1134,11:12 a.m.,empty
act_arr_time,1211,3:50 p.m.,empty
act_arr_time,1261,6:43 p.m.,empty
act_arr_time,1265,6:43 p.m.,empty
act_arr_time,1316,10:56 a.m.,empty
act_arr_time,1317,10:56 a.m.,empty
act_arr_time,1328,1:19 p.m.,empty
act_arr_time,1329,1:19 p.m.,empty
act_arr_time,1330,1:19 p.m.,empty
act_arr_time,1332,1:19 p.m.,empty
act_arr_time,1335,1:19 p.m.,empty
act_arr_time,1381,4:59 p.m.,empty
act_arr_time,1391,11:32 a.m.,empty
act_arr_time,1423,10:29 p.m.,empty
act_arr_time,1427,10:29 p.m.,empty
act_arr_time,1432,6:34 p.m.,empty
act_arr_time,1444,6:34 p.m.,empty
act_arr_time,1457,5:26 a.m.,empty
act_arr_time,1471,5:26 a.m.,empty
act_arr_time,1494,12:21 a.m.,empty
act_arr_time,1497,12:21 a.m.,empty
act_arr_time,1501,6:36 p.m.,empty
act_arr_time,1524,9:52 p.m.,empty
act_arr_time,1535,9:52 p.m.,empty
