Attribute,Index,Dirty Value,Clean Value
article_title,111,nan,Intrinsically de-sialylated CD103(+) CD8 T cells mediate beneficial anti-glioma immune responses.
article_title,117,nan,Thermoregulatory response of women to intermittent work in the heat
article_title,123,Impact of education and provision of complementary feeding on growth and morbidity in children less than 2 ??years of age in developin@@g countries: a systematic review.,Impact of education and provision of complementary feeding on growth and morbidity in children less than 2 years of age in developing countries: a systematic review.
article_title,127,nan,A comparison of recovery characteristics of sevoflurane and propofol-remifentanil anesthesia in geriatric patients
article_title,131,Teaching medical student geriatrics competencies in 1@@ week: an efficient model to teach and document selected competencies using clinical and community re#sources,Teaching medical student geriatrics competencies in 1 week: an efficient model to teach and document selected competencies using clinical and community resources
article_title,139,nan,When is carotid angioplasty and stenting the cost-effective alternative for revascularization of symptomatic carotid stenosis? A Canadian health system perspective
article_title,143,%Terbutaline pump for t@@he prevention of preterm birth (Structured abstract),Terbutaline pump for the prevention of preterm birth (Structured abstract)
article_title,145,nan,Interatrial conduction measured during biventricular pacemaker implantation accurately predicts optimal paced atrioventricular intervals.
article_title,147,nan,Usefulness of a myofascial trigger point injection for groin pain in patients with chronic prostatitis/chronic pelvic pain syndrome: a pilot study
article_title,151,nan,Assessing food safety system in sub-Saharan countries: An overview of key issues
article_title,154,The ex vivo an%timicrobial activity and colonization rate of two antimicrobial-bonded ce$ntral venous catheters,The ex vivo antimicrobial activity and colonization rate of two antimicrobial-bonded central venous catheters
article_title,159,[Evaluation of treatment outcomes #in tuberculosis of knee and hip joints in 2005-2012$].,[Evaluation of treatment outcomes in tuberculosis of knee and hip joints in 2005-2012].
article_title,162,nan,Cyclin d1 gene expression in oral mucosa of tobacco chewers-an immunohistochemical study.
article_title,165,Sporadic Duane's Retraction Syndrome% Associated with I$mperforate Anus: Case Report.,Sporadic Duane's Retraction Syndrome Associated with Imperforate Anus: Case Report.
article_title,180,nan,Unique failure mechanism of a femoral component after revision total hip arthroplasty.
article_title,183,Daily$ step goal of 10000 steps: A literature review.,Daily step goal of 10000 steps: A literature review.
article_title,189,nan,Using Debate as a Pedagogical Tool in Enhancing Pre-Service Teachers' Learning and Critical Thinking
article_title,190,Cur#r$ent status of diagnostic and therapeutic endoscopic ultrasonography,Current status of diagnostic and therapeutic endoscopic ultrasonography
article_title,197,Steroids and antihistamines synergize to inhibit rat's ai@@rway #smooth muscle contractility.,Steroids and antihistamines synergize to inhibit rat's airway smooth muscle contractility.
article_title,201,Cuneus and f#usiform cortices thickness is reduced in trigeminal neuralgia.@@,Cuneus and fusiform cortices thickness is reduced in trigeminal neuralgia.
article_title,202,The$ Impact of Read Right: Semester-Only# versus Year-Long Inplementation,The Impact of Read Right: Semester-Only versus Year-Long Inplementation
article_title,206,Cytokine profiling of young overweight and obese fem??ale African American adults with prediabetes,Cytokine profiling of young overweight and obese female African American adults with prediabetes
article_title,208,nan,Stereotactic radiosurgery for spinal metastases: a literature review. [Review]
article_title,214,American palm ethnomedicine%: a meta-analysis..,American palm ethnomedicine: a meta-analysis..
article_title,223,Nutrition an$d obstruct??ed labor,Nutrition and obstructed labor
article_title,227,nan,Inhibition of cisplatin-induced lipid catabolism and weight loss by ghrelin in male mice.
article_title,231,nan,Teaching Calculus and Other Challenging Courses to Nontraditional and At-Risk Students at a Research University.
article_title,232,Tropi#ca#l infection after a case of total hip arthroplasty.,Tropical infection after a case of total hip arthroplasty.
article_title,238,nan,[Toxicology and clinical significance of base-catalized degradation of sevoflurane to Compound A].
article_title,239,nan,Functionality and feedback: a protocol for a realist synthesis of the collation interpretation and utilisation of PROMs data to improve patient care
article_title,240,nan,Case report. Cutaneous cryptococcosis in a patient with systemic erythematous lupus.
article_title,242,Imagi%n@@g for target volume delineation in rectal cancer radiotherapy--a systematic review.,Imaging for target volume delineation in rectal cancer radiotherapy--a systematic review.
article_title,243,The influence of smoking and impaired glucose homoeost#asis on the outcome in patients presenting with an acute coronary syndrome: a cross-sectional stu%dy.,The influence of smoking and impaired glucose homoeostasis on the outcome in patients presenting with an acute coronary syndrome: a cross-sectional study.
article_title,247,White matter diffusivity predicts memory in patients with subjective and mild cognitive impairment and norma%l CSF total tau levels.,White matter diffusivity predicts memory in patients with subjective and mild cognitive impairment and normal CSF total tau levels.
article_title,254,nan,Shared decision making and the future of managed care
article_title,256,Mic$roRNAs: a# new piece in the paediatric cardiovascular disease puzzle.,MicroRNAs: a new piece in the paediatric cardiovascular disease puzzle.
article_title,261,nan,Physical activity moderates time-of-day differences in older adults' working memory performance.
article_title,265,Diagnosis of?? peripheral lung cancer with three echoic features via endobronchial ultrasound,Diagnosis of peripheral lung cancer with three echoic features via endobronchial ultrasound
article_title,267,Combined pharmacotherapy and psychological treatment for dep??ression: a systematic review.,Combined pharmacotherapy and psychological treatment for depression: a systematic review.
article_title,273,nan,Lifetime risk of suicide in affective disorders
article_title,278,nan,Rehabilitation of swallowing by exercise in tube-fed patients with pharyngeal dysphagia secondary to abnormal UES opening.
article_title,279,A met%a-analysi%s of two genome-wide association studies identifies 3 new loci for alcohol dependence.,A meta-analysis of two genome-wide association studies identifies 3 new loci for alcohol dependence.
article_title,281,Impaired defa@@ult network functional connectivity in autosomal dominant Alzheimer dise#ase.,Impaired default network functional connectivity in autosomal dominant Alzheimer disease.
article_title,282,nan,Cranial reconstruction of major traumatic defects in children with osteoinductive and resorbable materials
article_title,289,nan,Streptococcus pneumoniae carriage in the Gaza strip
article_title,295,nan,Treatment of large vessel vasculitis
article_title,297,nan,Cognitive deficits and psychosis in Parkinson's disease: A review of pathophysiology and therapeutic options
article_title,302,nan,High resolution EPR spectroscopy of C(60)F and C(70)F in solid argon: reassignment of C(70)F regioisomers
article_title,306,Classification of autogenous skull grafts i??n cranial reconstruction,Classification of autogenous skull grafts in cranial reconstruction
article_title,310,The role of viral infe@@#ction in pulmonary exacerbations of     bronchiectasis in adults: a prospective study,The role of viral infection in pulmonary exacerbations of     bronchiectasis in adults: a prospective study
article_title,317,The endoplasmic reticulum-associated# VP7 of rotavirus is targeted to axons and dendrites in polarized neuron$s,The endoplasmic reticulum-associated VP7 of rotavirus is targeted to axons and dendrites in polarized neurons
article_title,318,Telemedicine in the management of chronic pain: a cost ??analysis study,Telemedicine in the management of chronic pain: a cost analysis study
article_title,321,Esti??mating t%he Effect of Land Leases on Prices of Inner-city Apartment Buildings,Estimating the Effect of Land Leases on Prices of Inner-city Apartment Buildings
article_title,323,Pharmacological treat??ments for obsessive-compulsive disorder in children and adolescents: a qualitative review.,Pharmacological treatments for obsessive-compulsive disorder in children and adolescents: a qualitative review.
article_title,330,nan,Descemet's stripping endothelial keratoplasty: safety and outcomes: a report by the American Academy of Ophthalmology
article_title,331,Usefulness of @@a Survey on Underage Drinking in a Rural American Indian Community Health C??linic,Usefulness of a Survey on Underage Drinking in a Rural American Indian Community Health Clinic
article_title,338,Long-term outcome for immune suppression and immune related lymphoproliferative disorder: Prospective data from the United Kingdom Chil@@dren's Leukaemia and Cancer Group registry 1994-2004,Long-term outcome for immune suppression and immune related lymphoproliferative disorder: Prospective data from the United Kingdom Children's Leukaemia and Cancer Group registry 1994-2004
article_title,351,nan,Depression treatment preferences among Japanese undergraduates: using conjoint analysis
article_title,355,nan,Recovery of postoperative cognitive function in elderly patients after a long duration of desflurane anesthesia: a pilot study.
article_title,359,nan,Systematic review of economic aspects of alternative modes of delivery
article_title,365,nan,Extended-release naltrexone plus medical management alcohol treatment in primary care: Findings at 15 months
article_title,366,nan,Multiparametric MRI for recurrent prostate cancer post radical prostatectomy and postradiation therapy.
article_title,367,nan,The Impact of Culture on Learning: Exploring Student Perceptions
article_title,369,Surgical treatment of pathologic fractu@@res o#f humerus,Surgical treatment of pathologic fractures of humerus
article_title,372,Fluid resuscitation in sepsis: a systematic review and network met$a-analysis.,Fluid resuscitation in sepsis: a systematic review and network meta-analysis.
article_title,379,nan,Relationship between water hardness and coronary mortality in Taiwan
article_title,380,nan,Groundbreaking study links physical activity with lower costs in seniors
article_title,388,nan,Urban rural and regional variations in physical activity
article_title,393,[Laparoscopic appendecto%my after ??the learning curve].,[Laparoscopic appendectomy after the learning curve].
article_title,396,nan,Early and late mortality in hospitalised patients with raised cardiac troponin T.
article_title,402,nan,Evaluation of a single intra-articular injection of autologous protein solution for treatment of osteoarthritis in horses.
article_title,403,nan,Supply chain orientation in SMEs as an attitudinal construct
article_title,413,Why What We Teach Depends on When: @@Grade and Reading Intervention Modality Moderate Effect Size.,Why What We Teach Depends on When: Grade and Reading Intervention Modality Moderate Effect Size.
article_title,422,S@@moking and oral cancer.,Smoking and oral cancer.
article_title,426,Discontinuing penicillin prophylaxis in children with sickle cell anem$ia. Prophylactic Penicillin Study II,Discontinuing penicillin prophylaxis in children with sickle cell anemia. Prophylactic Penicillin Study II
article_title,429,THE BRITISH MEDICAL ASSOCIATION.: SEVENTY-EIGH@@TH ANNUAL MEETING IN LONDON,THE BRITISH MEDICAL ASSOCIATION.: SEVENTY-EIGHTH ANNUAL MEETING IN LONDON
article_title,430,nan,Reproduction of excursive tooth contact in an articulator with computerized axiography data
article_title,439,nan,Cost implications for missed malnutrition diagnoses in patients hospitalised with an exacerbation of chronic obstructive pulmonary disease (COPD)
article_title,457,Primary head and neck can#cers in @@North -Western Nigeria,Primary head and neck cancers in North -Western Nigeria
article_title,459,A??cute and Persistent Postoperative Pain after Breast Surgery,Acute and Persistent Postoperative Pain after Breast Surgery
article_title,461,nan,Process of construction of an educational booklet for health promotion of pregnant women
article_title,463,nan,Comparison of energy balance-related behaviours and measures of body composition between Turkish adolescents in Turkey and Turkish immigrant adolescents in the Netherlands.
article_title,464,Follow-up care of patients treat??ed for breast cancer: a structured review,Follow-up care of patients treated for breast cancer: a structured review
article_title,466,Bullous impetigo in children infected with methi??cillin-resistant Staphylococcus aureus alone or in combination with methicillin-susceptible S. aureus: analysis of genetic characteristics including assessment of exfoliative toxin gene carriage,Bullous impetigo in children infected with methicillin-resistant Staphylococcus aureus alone or in combination with methicillin-susceptible S. aureus: analysis of genetic characteristics including assessment of exfoliative toxin gene carriage
article_title,468,The Social Workers ??Guide to Child and Adolescent Mental Health.,The Social Workers Guide to Child and Adolescent Mental Health.
article_title,469,Impact of endosc??opic ultrasonograp$hy (EUS) on surgical decision-making in upper gastrointestinal tract cancer: An international multicenter study,Impact of endoscopic ultrasonography (EUS) on surgical decision-making in upper gastrointestinal tract cancer: An international multicenter study
article_title,471,nan,Empowered diabetes management: life coaching and pharmacist counseling for employed adults with diabetes
article_title,478,nan,Comparison of 3D OS-EM and 4D MAP-RBI-EM reconstruction algorithms for cardiac motion abnormality classification using a motion observer.
article_title,480,HRQoL after coronary artery bypass grafting and percutaneous corona%ry intervention for stable angina.,HRQoL after coronary artery bypass grafting and percutaneous coronary intervention for stable angina.
article_title,484,nan,Community nursing issues in Maori mental health.
article_title,489,nan,Improving referrals to fracture clinic from the paediatric emergency department an intervention.
article_title,497,APPLICATION OF AGING MANA$GEMENT STRATEGIES FOR REACTOR VESSEL INTERNALS AND CORE@@ SUPPORT STRUCTURES,APPLICATION OF AGING MANAGEMENT STRATEGIES FOR REACTOR VESSEL INTERNALS AND CORE SUPPORT STRUCTURES
article_title,500,Is prolonged use of com$puter games a risk factor for deep venous thrombosis in children?,Is prolonged use of computer games a risk factor for deep venous thrombosis in children?
article_title,504,Ethically justified system-$level decisions in health care: Toward a decision support workbook for healthcare leaders,Ethically justified system-level decisions in health care: Toward a decision support workbook for healthcare leaders
article_title,511,[Commentary on] Gait changes in children with cerebral palsy following a neuro-developmental treatment course. Adams M Chandl??er L Shuhmann K PEDIATRIC PHYSICAL THERAPY 2$000;12:114-120,[Commentary on] Gait changes in children with cerebral palsy following a neuro-developmental treatment course. Adams M Chandler L Shuhmann K PEDIATRIC PHYSICAL THERAPY 2000;12:114-120
article_title,515,The sa@@fety and immunogenicity of rotavirus vaccination in infants with intestinal failure#,The safety and immunogenicity of rotavirus vaccination in infants with intestinal failure
article_title,521,Maligna%nt lymphom%as of the oral region.,Malignant lymphomas of the oral region.
article_title,525,nan,Epithelial Splicing Regulatory Proteins 1 (ESRP1) and 2 (ESRP2) Suppress Cancer Cell Motility via Different Mechanisms.
article_title,526,Combined and sequential treatment of oral and maxillofacial malignancies: an evolvin@@g concept and clinical proto??col.,Combined and sequential treatment of oral and maxillofacial malignancies: an evolving concept and clinical protocol.
article_title,528,Neurocognitive assessment in 13 patients affected by ??muchopoly$saccharidosis IVA (MPS IVA),Neurocognitive assessment in 13 patients affected by muchopolysaccharidosis IVA (MPS IVA)
article_title,531,Our Health Counts -- Unmaskin%g %Health and Social Disparities among Urban Aboriginal People in Ontario.,Our Health Counts -- Unmasking Health and Social Disparities among Urban Aboriginal People in Ontario.
article_title,532,nan,A common variant in the FTO gene is associated with body mass index and predisposes to childhood and adult obesity.
article_title,534,nan,Glial cells in amyotrophic lateral sclerosis.
article_title,535,nan,Diagnosing acute cardiac ischemia in the emergency department: a systematic review of the accuracy and clinical effect of current technologies.
article_title,537,Stroke in children with posterior fo#ssa brain malformations hemangiomas arterial anomalies coarctation of the aorta and cardiac defec%ts and eye abnormalities (PHACE) syndrome: A systematic review of the literature.,Stroke in children with posterior fossa brain malformations hemangiomas arterial anomalies coarctation of the aorta and cardiac defects and eye abnormalities (PHACE) syndrome: A systematic review of the literature.
article_title,539,Review of Handbook for Wor$king with Children and Youth@@: Pathways to Resilience across Cultures and Contexts,Review of Handbook for Working with Children and Youth: Pathways to Resilience across Cultures and Contexts
article_title,541,Sonographically guided biopsy of focal lesions: a comparison of freehand and probe-gu#ided techniques using a phantom.,Sonographically guided biopsy of focal lesions: a comparison of freehand and probe-guided techniques using a phantom.
article_title,543,Long-term subcuta#neous recombinant interleukin-2 as maintenance therapy: Biological effects and clinical implications,Long-term subcutaneous recombinant interleukin-2 as maintenance therapy: Biological effects and clinical implications
article_title,544,School soft dri$nk interventio??n study,School soft drink intervention study
article_title,549,Potential f#or inter-observer and intra-observer variability in x-ray review to establish stone-free rates after lithotripsy.,Potential for inter-observer and intra-observer variability in x-ray review to establish stone-free rates after lithotripsy.
article_title,554,Giant-cell tumour of %the knee: the condition of the cartilage after treatment by curettage and% cementing,Giant-cell tumour of the knee: the condition of the cartilage after treatment by curettage and cementing
article_title,560,Behavioral and cognitive $measurements p$redict scores on the MAST: a 3-year prospective study.,Behavioral and cognitive measurements predict scores on the MAST: a 3-year prospective study.
article_title,562,ELDERLY AND PHYSICAL ACTIVITY: BENEFITS A$ND CHALLENGES IN SEARCH FOR LIFE QUALITY.,ELDERLY AND PHYSICAL ACTIVITY: BENEFITS AND CHALLENGES IN SEARCH FOR LIFE QUALITY.
article_title,563,nan,Neighbourhood characteristics and mortality in the Atherosclerosis Risk in Communities Study
article_title,567,Fa#st-food habits weight gain and insulin resistance (the CARDIA study): 15-year prospective analysis.,Fast-food habits weight gain and insulin resistance (the CARDIA study): 15-year prospective analysis.
article_title,568,nan,Early prenatal survival in relation to the parental environment in sheep: A review
article_title,569,Changing ??tides: improving outcomes through mentorship on all levels of nursing,Changing tides: improving outcomes through mentorship on all levels of nursing
article_title,570,Tracking cognitive decline in Alzheimer's dis@@ease using the mini-mental state examination: a meta-analysis.,Tracking cognitive decline in Alzheimer's disease using the mini-mental state examination: a meta-analysis.
article_title,571,Pulmonar%y rehabilitation programs for patients wit??h COPD.,Pulmonary rehabilitation programs for patients with COPD.
article_title,572,nan,The Impact of Nursing Case Management on Women With Diabetes in Pregnancy
article_title,575,Progesterone receptor PROGINS and +331G/A polymorphis$ms confer susceptibility to ovarian cance%r: a meta-analysis based on 17 studies.,Progesterone receptor PROGINS and +331G/A polymorphisms confer susceptibility to ovarian cancer: a meta-analysis based on 17 studies.
article_title,577,Intravenous insulin treatment in acute stroke: a systematic r??eview and meta-analysis of randomized controlled trials.,Intravenous insulin treatment in acute stroke: a systematic review and meta-analysis of randomized controlled trials.
article_title,579,nan,Multiple endocrine neoplasia type 1 with multiple leiomyomas linked to a novel mutation in the MEN1 gene
article_title,586,nan,Group physiotherapy provides similar outcomes for participants after joint replacement surgery as 1-to-1 physiotherapy: a sequential cohort study.
article_title,589,nan,DPYD IVS14+1G>A and 2846A>T genotyping for the prediction of severe fluoropyrimidine-related toxicity: A meta-analysis
article_title,593,nan,The Effects of Cognitive Coaching and Nonverbal Classroom Management on Teacher Efficacy and Perceptions of School Culture.
