Attribute,Index,Dirty Value,Clean Value
article_language,334,nan,chi
article_language,342,nan,eng
article_language,381,nan,eng
article_language,383,nan,jpn
article_language,524,nan,eng
article_language,586,nan,eng
article_language,627,nan,eng
article_language,641,nan,eng
article_language,643,nan,ENG
article_language,660,nan,eng
article_language,664,nan,eng
article_language,740,nan,eng
article_language,745,nan,eng
article_language,757,nan,eng
article_language,781,nan,eng
article_language,813,nan,English
article_language,815,nan,English
article_language,824,nan,eng
article_language,826,nan,eng
article_language,847,nan,eng
article_language,864,nan,spa
article_language,875,nan,eng
article_language,932,nan,eng
article_language,978,nan,eng
article_language,988,nan,eng
journal_title,10,nan,The British journal of radiology
journal_title,26,nan,Global journal of health science
journal_title,64,nan,Journal of Allergy and Clinical Immunology
journal_title,73,nan,Journal of the neurological sciences
journal_title,152,nan,Neuropsychologia
journal_title,203,nan,Journal of sports sciences
journal_title,243,nan,BMJ Open
journal_title,254,nan,Disease Management and Clinical Outcomes
journal_title,268,nan,Journal of Sexual Medicine
journal_title,327,nan,The neurologist
journal_title,392,nan,American Journal of Epidemiology
journal_title,394,nan,O papel dos profissionais de saude em casos de violencia domestica: um relato de experiencia.
journal_title,407,nan,Polskie Archiwum Medycyny Wewnetrznej
journal_title,452,nan,Obesity reviews : an official journal of the International Association for the Study of Obesity
journal_title,458,nan,International urogynecology journal
journal_title,504,nan,Dissertation Abstracts International: Section B: The Sciences and Engineering
journal_title,536,nan,Paediatrics & child health
journal_title,603,nan,Bulletin of the World Health Organization
journal_title,604,nan,Plos Neglected Tropical Diseases
journal_title,681,nan,Science and Children
journal_title,686,nan,Photomedicine and laser surgery
journal_title,703,nan,Cochrane Database Syst Rev
journal_title,707,nan,Annals of medicine
journal_title,717,nan,NeuroRehabilitation
journal_title,737,nan,Journal of addictive diseases
journal_title,761,nan,EXPERIMENTAL CELL RESEARCH
journal_title,765,nan,Headache
journal_title,768,nan,No shinkei geka. Neurological surgery
journal_title,815,nan,Journal of Biological Chemistry
journal_title,854,nan,Human gene therapy
journal_title,862,nan,Oral diseases
journal_title,875,nan,Archives of gynecology and obstetrics
journal_title,882,nan,Journal of Psychopharmacology
journal_title,921,nan,La Pediatria medica e chirurgica : Medical and surgical pediatrics
journal_title,922,nan,Drug Topics
journal_title,923,nan,European respiratory journal
journal_title,941,nan,Pharmacogenomics
journal_title,973,nan,Am. J. Cardiovasc. Drugs
journal_title,979,nan,GeneReviews(R)
journal_title,988,nan,J Hum Hypertens
jounral_abbreviation,73,nan,J. Neurol. Sci.
jounral_abbreviation,79,nan,Nepal Med Coll J
jounral_abbreviation,95,nan,The American journal of managed care
jounral_abbreviation,109,nan,Curr Opin Pharmacol
jounral_abbreviation,117,nan,J Appl Physiol
jounral_abbreviation,125,nan,International journal of gynecological cancer : official journal of the International Gynecological Cancer Society
jounral_abbreviation,137,nan,Skeletal Radiol
jounral_abbreviation,178,nan,Obesity (Silver Spring)
jounral_abbreviation,197,nan,Eur Arch Otorhinolaryngol
jounral_abbreviation,199,nan,Ann Surg
jounral_abbreviation,320,nan,Cardiol Young
jounral_abbreviation,419,nan,Clin Cardiol
jounral_abbreviation,438,nan,J Cell Sci
jounral_abbreviation,446,nan,J Clin Hypertens (Greenwich)
jounral_abbreviation,480,nan,Scand. Cardiovasc. J.
jounral_abbreviation,534,nan,Exp. Neurol.
jounral_abbreviation,577,nan,Int J Stroke
jounral_abbreviation,702,nan,Respirology
jounral_abbreviation,747,nan,Annals of the rheumatic diseases
jounral_abbreviation,835,nan,Intensive Care Med
jounral_abbreviation,942,nan,Techniques in coloproctology
journal_issn,39,nan,0899-6210
journal_issn,210,nan,1097-4598
journal_issn,224,nan,0307-0565
journal_issn,245,nan,1662-8063
journal_issn,394,nan,0102-6933
journal_issn,451,nan,0022-2194
journal_issn,472,nan,1527-5418
journal_issn,477,nan,1532-7361
journal_issn,505,nan,0428-8246
journal_issn,527,nan,0962-7480
journal_issn,610,nan,0392-9590
journal_issn,639,nan,1440-1584
journal_issn,660,nan,1873-5592
journal_issn,668,nan,0195-6744
journal_issn,702,nan,1440-1843
journal_issn,707,nan,1365-2060
journal_issn,755,nan,0546-1766 (Print) 0546-1766
journal_issn,759,nan,0029-6570 (Print) 0029-6570
journal_issn,774,nan,1473-5571
journal_issn,810,nan,0049-8610
journal_issn,835,nan,0342-4642
journal_issn,913,nan,0361-6843 Print 1471-6402 Electronic
journal_issn,936,nan,2054-2704
article_jvolumn,209,nan,130
article_jvolumn,213,nan,164
article_jvolumn,214,nan,0
article_jvolumn,234,nan,207
article_jvolumn,250,nan,7
article_jvolumn,259,nan,42
article_jvolumn,264,nan,41
article_jvolumn,268,nan,12
article_jvolumn,272,nan,99
article_jvolumn,275,nan,16
article_jvolumn,294,nan,6
article_jvolumn,315,nan,49
article_jvolumn,321,nan,40
article_jvolumn,332,nan,26
article_jvolumn,342,nan,43
article_jvolumn,356,nan,11
article_jvolumn,386,nan,45
article_jvolumn,388,nan,21
article_jvolumn,399,nan,2
article_jvolumn,420,nan,0
article_jvolumn,438,nan,124
article_jvolumn,454,nan,3
article_jvolumn,462,nan,110
article_jvolumn,497,nan,0
article_jvolumn,514,nan,79
article_jvolumn,549,nan,147
article_jvolumn,551,nan,-1
article_jvolumn,572,nan,41
article_jvolumn,579,nan,49
article_jvolumn,606,nan,28
article_jvolumn,627,nan,81
article_jvolumn,628,nan,80
article_jvolumn,655,nan,5
article_jvolumn,664,nan,9
article_jvolumn,673,nan,86
article_jvolumn,685,nan,36
article_jvolumn,715,nan,15
article_jvolumn,744,nan,0
article_jvolumn,835,nan,32
article_jvolumn,848,nan,27
article_jvolumn,885,nan,0
article_jvolumn,901,nan,113
article_jvolumn,912,nan,12
article_jvolumn,926,nan,8
article_jvolumn,927,nan,34
article_jvolumn,952,nan,27
article_jvolumn,957,nan,25
article_jvolumn,964,nan,7
article_jvolumn,990,nan,55
article_jissue,18,nan,4
article_jissue,40,nan,3
article_jissue,54,nan,6
article_jissue,94,nan,5
article_jissue,111,nan,9
article_jissue,123,nan,-1
article_jissue,124,nan,11
article_jissue,167,nan,1
article_jissue,170,nan,0
article_jissue,171,nan,7
article_jissue,172,nan,2
article_jissue,198,nan,-1
article_jissue,220,nan,1
article_jissue,248,nan,4
article_jissue,264,nan,2
article_jissue,280,nan,0
article_jissue,283,nan,5
article_jissue,300,nan,4
article_jissue,311,nan,0
article_jissue,352,nan,12
article_jissue,406,nan,12
article_jissue,408,nan,7
article_jissue,451,nan,3
article_jissue,502,nan,2
article_jissue,525,nan,40
article_jissue,570,nan,2
article_jissue,572,nan,0
article_jissue,618,nan,0
article_jissue,634,nan,0
article_jissue,690,nan,0
article_jissue,695,nan,3
article_jissue,708,nan,7
article_jissue,715,nan,10
article_jissue,764,nan,0
article_jissue,772,nan,-1
article_jissue,790,nan,1
article_jissue,791,nan,6
article_jissue,815,nan,16
article_jissue,833,nan,0
article_jissue,857,nan,0
article_jissue,875,nan,1
article_jissue,914,nan,11
article_jissue,954,nan,5
article_jissue,979,nan,0
article_jcreated_at,22,nan,1/11/01
article_jcreated_at,23,nan,1/14/12
article_jcreated_at,42,nan,1/14/10
article_jcreated_at,59,nan,1/10/10
article_jcreated_at,99,nan,1/2/09
article_jcreated_at,114,nan,1/11/01
article_jcreated_at,115,nan,1/1/04
article_jcreated_at,217,nan,1/1/93
article_jcreated_at,246,nan,1/13/01
article_jcreated_at,268,nan,1/15/01
article_jcreated_at,282,nan,1/11/01
article_jcreated_at,309,nan,1/1/12
article_jcreated_at,312,nan,1/12/01
article_jcreated_at,315,nan,1/10/01
article_jcreated_at,320,nan,1/14/06
article_jcreated_at,342,nan,1/1/88
article_jcreated_at,346,nan,1/5/01
article_jcreated_at,366,nan,1/14/01
article_jcreated_at,372,nan,2/14/09
article_jcreated_at,383,nan,1/5/08
article_jcreated_at,409,nan,1/4/01
article_jcreated_at,421,nan,1/8/01
article_jcreated_at,423,nan,1/12/01
article_jcreated_at,442,nan,1/14/04
article_jcreated_at,481,nan,1/6/01
article_jcreated_at,555,nan,1/12/09
article_jcreated_at,558,nan,1/13/01
article_jcreated_at,590,nan,1/1/95
article_jcreated_at,599,nan,1/11/01
article_jcreated_at,644,nan,1/11/11
article_jcreated_at,669,nan,1/8/01
article_jcreated_at,687,nan,1/14/01
article_jcreated_at,695,nan,1/6/08
article_jcreated_at,705,nan,1/14/01
article_jcreated_at,775,nan,2/1/82
article_jcreated_at,789,nan,1/10/01
article_jcreated_at,813,nan,1/14/01
article_jcreated_at,818,nan,1/1/88
article_jcreated_at,868,nan,1/9/03
article_jcreated_at,871,nan,1/2/01
article_jcreated_at,887,nan,1/6/01
article_jcreated_at,891,nan,1/1/97
article_jcreated_at,916,nan,1/2/01
article_jcreated_at,966,nan,1/13/08
article_jcreated_at,978,nan,1/10/11
article_jcreated_at,983,nan,1/10/01
article_jcreated_at,984,nan,1/1/02
article_pagination,12,nan,10213-10224
article_pagination,61,nan,15-22
article_pagination,63,nan,144-147
article_pagination,84,nan,222-8
article_pagination,99,nan,E556-64
article_pagination,120,nan,13
article_pagination,121,nan,999-1004
article_pagination,123,nan,S13
article_pagination,166,nan,290-293
article_pagination,235,nan,e867-98
article_pagination,236,nan,259-65
article_pagination,241,nan,113
article_pagination,265,nan,922-9
article_pagination,270,nan,10-Oct
article_pagination,284,nan,37-41 DO  - 10.1080/10810730902805788
article_pagination,318,nan,590-6
article_pagination,322,nan,20120261
article_pagination,354,nan,8
article_pagination,387,nan,346-352
article_pagination,397,nan,177-91
article_pagination,449,nan,535-41
article_pagination,479,nan,851-9
article_pagination,484,nan,54-62
article_pagination,490,nan,S306-S314
article_pagination,498,nan,33-43
article_pagination,515,nan,57-65
article_pagination,521,nan,7-Jan
article_pagination,543,nan,195-203
article_pagination,604,nan,e1919
article_pagination,609,nan,99-106
article_pagination,635,nan,62928
article_pagination,654,nan,2335-2340
article_pagination,711,nan,77-95
article_pagination,729,nan,S32-47
article_pagination,749,nan,286-91
article_pagination,750,nan,584-90
article_pagination,754,nan,464-468
article_pagination,870,nan,58-68 ST  - Exercise-induced changes of the upper extremity in chronic stroke survivors-
article_pagination,900,nan,S50-5
article_pagination,913,nan,244-233
article_pagination,915,nan,322-9
article_pagination,916,nan,177-88
article_pagination,935,nan,105-109
author_list,2,nan,{Valentina A VolchkovaJaroslav VoracPhilip LawrenceLaurie Repiquet-PaireViktor E Volchkov}
author_list,4,nan,{G. JakielK. GorzelnikJ. G. ZimowskiT. CN  - PubMed DA  - Aug DP  - NLM ET  - 2013/11/07 RoszkowskiJ. Bijok}
author_list,29,nan,{Tina M BlackmoreKirsty DougalHilary J WorganEric PinlocheGemma CurtisC Jamie NewboldNeil R McEwanSusan E GirdwoodPat A HarrisCaroline McG ArgoAlex Dugdale}
author_list,36,nan,{B O Olley}
author_list,41,nan,{Kooy H.Hong T.S.Symonifka J.Depauw N.Wo J.Y.}
author_list,54,nan,{John W ToumbourouEva LesliePeter KremerJoanne W Williams}
author_list,66,nan,{Allan I Binder}
author_list,84,nan,{E HuguetO PortaE Mart_nezI MoraM Sim_J PubillJ A OrtegaM T Castillo}
author_list,111,nan,{HongQiang WangDwain K IrvinAshley GraggXiao-xue ZhangChristopher J WheelerKeith L BlackLucia VeigaRyan CordnerMandana ZandianAkanksha PanwarEmmanuel JouanneauYuying ZhaiShyam GoverdhanaArmen Mardiros}
author_list,121,nan,{P TalkeJ CaldwellB DodsontC A Richardson}
author_list,128,nan,{M. P. BachD. Cosic}
author_list,151,nan,{K. Nguz}
author_list,155,nan,{M.M.P. YangS.H. KokG.T.C. Lee}
author_list,193,nan,{OR. International Society for Technology in Education EugeneBjorn Norstrom}
author_list,196,nan,{A. R. LomaxP. C. CN  - Pubmed DA  - Mar DO  - 10.1017/s0007114508055608 DP  - NLM ET  - 2008/09/26 Calder}
author_list,231,nan,{C. G. Mendez}
author_list,252,nan,{A. K. MarceeS. P. RoatenJ. B. MorrowK. J. KowalskeL. E. SnellL. L. Goetz}
author_list,300,nan,{Katherine A YeagerSusan Bauer-Wu}
author_list,319,nan,{Paschal SheeranRichard Cooke}
author_list,450,nan,{T. WelteR. BusseN. JalilvandC. Krauth}
author_list,467,nan,{Z. MalekiO. Nikolskaia}
author_list,472,nan,{Lucy BowesBarbara MaughanAvshalom CaspiLouise ArseneaultAlan TaylorTerrie E Moffitt}
author_list,556,nan,{R CarraroM F RasmussenL NiskanenA HarperN FinerS R_ssnerM KunesovaL Van GaalM E J LeanA AstrupA RissanenM J Savolainen[Collective Name] NN8022-1807 Investigators}
author_list,560,nan,{V HesselbrockA W Deckel}
author_list,564,nan,{Philipp MartiusAnna BuchheimPeter BuchheimSusanne H_rzMichael RentropCord BeneckePeter SchusterMelitta Fischer-KernStephan Doering}
author_list,570,nan,{J McCuskerF PrimeauM ColeL HanF Bellavance}
author_list,582,nan,{Anna NideckerSiamak ArdekaniE Mark MahoneFirouzeh TannaziJarunee IntrapiromkulMoody WharamLarry J BrantAlena Horsk}
author_list,601,nan,{Fernanda CesarAnne A WooldridgeCinzia MastrorilliPete W ChristophersonKellye Joiner}
author_list,603,nan,{Romero MMercer RRamos SKarolinski A}
author_list,610,nan,{F VinF A AllaertJ P BenigniS Sadoun}
author_list,635,nan,{A. L. SteegeT. AltermanM. R. PetersenJ. Li}
author_list,657,nan,{N_ria LloberasMarcel la FranquesaJosep M CruzadoJosep M Griny_Ins RamaGabriela AlperovichImmaculada Herrero-FresnedaJoan TorrasPepita Gimnez-Bonaf}
author_list,665,nan,{Hansel J OteroPeter J NeumannChi H FangRobert J WardMeera Sekar}
author_list,670,nan,{Melinda Dooly}
author_list,700,nan,{Business/Technology Editors}
author_list,705,nan,{Paolo Dell'OglioAlessandro LarcherNicola FossatiNicol_ Maria BuffiAlberto AbrateGiuliana ListaFrancesco MontorsiFrancesco MistrettaMassimo LazzeriGiorgio GuazzoniGiovanni Lughezzani}
author_list,718,nan,{Hisako HaraYukio SekiNoriyuki MuraiIsao KoshimaTakuya IidaMakoto MiharaTakeshi Todokoro}
author_list,744,nan,{NULL}
author_list,750,nan,{M WabitschA MossD Kunze}
author_list,780,nan,{Masayuki OtsukiMakoto ArakawaHidekazu SonodaYasutaka SasafuchiYuichi KitasakoJunji Tagami}
author_list,803,nan,{S. FurmanD. T. KawanishiS. L. Song}
author_list,830,nan,{Mark A FogelMichael V Di MariaMatthew A HarrisMeryl S CohenKevin K Whitehead}
author_list,838,nan,{C K NaspitzJ O Warner}
author_list,840,nan,{S. TruongK. H. TreutnerM. JansenC. SchravenV. DA  - Jul DP  - NLM ET  - 1999/07/03 SchumpelickJ. Neuerburg}
author_list,860,nan,{R. ArabyatD. W. Raisch}
author_list,871,nan,{G. BauerE. LaffaireL. BouzasC. GilliL. NovaliS. P. RodriguezD. FarinaH. Gonzalez}
author_list,908,nan,{How LeeGreta G CummingsDaniel ScottE Denise Brown}
author_list,928,nan,{Goveia M.G.Block S.L.Rivers S.B.Dallas M.J.Bauder J.Adeyi B.A.Vesikari T.Heaton P.M.Boslego J.W.}
author_list,952,nan,{P. AzevedoA. Vaz-CarneiroJ. Costa}
author_list,967,nan,{B KrampJ OstwaldS DommerichClaudia Nischan}
author_list,974,nan,{Chunlin LiuWen-Hui ShenYing RuanDong-Hong ChenYong Huang}
author_list,985,nan,{A. FilipovichM. JordanS. DaviesR. MarshP. KhandelwalM. GrimleyS. ChandraA. KumarS. JodeleP.A. MehtaK. MyersJ. Bleesing}
