Attribute,Index,Dirty Value,Cleaned Value
Address1,171,empty,8000 alabama highway 69
Address1,183,empty,8000 alabama highway 69
Address1,205,empty,50 medical park east drive
Address1,206,empty,50 medical park east drive
Address1,218,empty,50 medical park east drive
Address1,226,empty,200 med center drive
Address1,255,empty,33700 highway 43
Address1,265,empty,33700 highway 43
Address1,268,empty,33700 highway 43
Address1,271,empty,1000 first street north
Address1,283,empty,1000 first street north
Address1,285,empty,1000 first street north
Address1,291,empty,1000 first street north
Address1,329,empty,301 east 18th st
Address1,364,empty,1530 u s highway 43
Address1,365,empty,1530 u s highway 43
Address1,370,empty,1530 u s highway 43
Address1,398,empty,124 s memorial dr
Address1,400,empty,124 s memorial dr
Address1,405,empty,124 s memorial dr
Address1,409,empty,124 s memorial dr
Address1,412,empty,124 s memorial dr
Address1,414,empty,15155 highway 43
Address1,432,empty,315 w hickory st
Address1,442,empty,2801 debarr road
Address1,448,empty,2801 debarr road
Address1,456,empty,1300 south montgomery avenue
Address1,465,empty,1300 south montgomery avenue
Address1,483,empty,126 hospital ave
Address1,499,empty,400 northwood dr
Address1,500,empty,400 northwood dr
Address1,522,empty,2105 east south boulevard
Address1,525,empty,2105 east south boulevard
Address1,539,empty,2105 east south boulevard
Address1,558,empty,1725 pine street
Address1,562,empty,1725 pine street
Address1,575,empty,4800 48th st
Address1,580,empty,4800 48th st
Address1,583,empty,4800 48th st
Address1,586,empty,4800 48th st
Address1,587,empty,4800 48th st
Address1,599,empty,987 drayton street
Address1,600,empty,987 drayton street
Address1,603,empty,987 drayton street
Address1,628,empty,2000 pepperell parkway
Address1,633,empty,2000 pepperell parkway
Address1,642,empty,209 north main street
Address1,704,empty,805 friendship road
Address1,705,empty,805 friendship road
Address1,707,empty,805 friendship road
Address1,737,empty,1912 alabama highway 157
Address1,751,empty,849 south three notch street
Address1,756,empty,849 south three notch street
Address1,768,empty,301 east 18th st
Address1,795,empty,101 sivley rd
Address1,816,empty,1007 goodyear avenue
Address1,834,empty,1010 lay dam road
Address1,846,empty,1010 lay dam road
Address1,847,empty,1010 lay dam road
Address1,857,empty,1256 military street south
Address1,860,empty,1256 military street south
Address1,861,empty,1256 military street south
Address1,866,empty,1256 military street south
Address1,872,empty,1256 military street south
Address1,877,empty,1256 military street south
Address1,905,empty,600 south third street
Address1,908,empty,600 south third street
Address1,920,empty,600 south third street
Address1,940,empty,515 miranda st
Address1,946,empty,515 miranda st
Address1,951,empty,515 miranda st
Address1,963,empty,400 n edwards street
Address1,966,empty,400 n edwards street
Address1,980,empty,400 n edwards street
Address1,991,empty,150 gilbreath drive
Address1,992,empty,150 gilbreath drive
City,42,empty,dothan
City,51,empty,boaz
City,65,empty,boaz
City,73,empty,florence
City,74,empty,florence
City,101,empty,opp
City,120,empty,luverne
City,126,empty,luverne
City,129,empty,luverne
City,164,empty,hartselle
City,174,empty,guntersville
City,196,empty,birmingham
City,213,empty,birmingham
City,223,empty,fort payne
City,230,empty,fort payne
City,249,empty,thomasville
City,251,empty,thomasville
City,282,empty,alabaster
City,288,empty,alabaster
City,292,empty,alabaster
City,307,empty,birmingham
City,323,empty,anniston
City,369,empty,winfield
City,385,empty,mobile
City,442,empty,anchorage
City,463,empty,sheffield
City,476,empty,ozark
City,479,empty,ozark
City,487,empty,ozark
City,489,empty,ozark
City,498,empty,centre
City,506,empty,centre
City,515,empty,centre
City,516,empty,centre
City,521,empty,montgomery
City,522,empty,montgomery
City,526,empty,montgomery
City,531,empty,montgomery
City,547,empty,montgomery
City,553,empty,montgomery
City,554,empty,montgomery
City,555,empty,montgomery
City,574,empty,valley
City,589,empty,valley
City,609,empty,elba
City,612,empty,elba
City,613,empty,elba
City,614,empty,elba
City,623,empty,opelika
City,645,empty,wedowee
City,650,empty,wedowee
City,657,empty,wedowee
City,671,empty,birmingham
City,678,empty,birmingham
City,681,empty,birmingham
City,688,empty,birmingham
City,702,empty,tallassee
City,703,empty,tallassee
City,720,empty,cullman
City,725,empty,cullman
City,726,empty,cullman
City,748,empty,andalusia
City,760,empty,andalusia
City,764,empty,andalusia
City,769,empty,anniston
City,803,empty,gadsden
City,805,empty,gadsden
City,828,empty,clanton
City,842,empty,clanton
City,849,empty,clanton
City,893,empty,fayette
City,895,empty,fayette
City,916,empty,gadsden
City,951,empty,georgiana
City,957,empty,enterprise
City,959,empty,enterprise
City,962,empty,enterprise
City,967,empty,enterprise
City,971,empty,enterprise
City,975,empty,enterprise
City,983,empty,oneonta
City,986,empty,oneonta
City,989,empty,oneonta
State,5,empty,al
State,7,empty,al
State,27,empty,al
State,43,empty,al
State,46,empty,al
State,75,empty,al
State,83,empty,al
State,84,empty,al
State,85,empty,al
State,91,empty,al
State,105,empty,al
State,112,empty,al
State,121,empty,al
State,122,empty,al
State,124,empty,al
State,125,empty,al
State,130,empty,al
State,142,empty,al
State,147,empty,al
State,149,empty,al
State,184,empty,al
State,203,empty,al
State,221,empty,al
State,222,empty,al
State,224,empty,al
State,264,empty,al
State,270,empty,al
State,286,empty,al
State,293,empty,al
State,303,empty,al
State,305,empty,al
State,320,empty,al
State,336,empty,al
State,356,empty,al
State,358,empty,al
State,361,empty,al
State,365,empty,al
State,370,empty,al
State,409,empty,al
State,412,empty,al
State,431,empty,al
State,442,empty,ak
State,445,empty,ak
State,446,empty,ak
State,451,empty,ak
State,465,empty,al
State,467,empty,al
State,486,empty,al
State,496,empty,al
State,502,empty,al
State,503,empty,al
State,508,empty,al
State,520,empty,al
State,524,empty,al
State,537,empty,al
State,543,empty,al
State,549,empty,al
State,555,empty,al
State,565,empty,al
State,574,empty,al
State,576,empty,al
State,592,empty,al
State,596,empty,al
State,609,empty,al
State,613,empty,al
State,621,empty,al
State,626,empty,al
State,631,empty,al
State,632,empty,al
State,639,empty,al
State,648,empty,al
State,658,empty,al
State,666,empty,al
State,682,empty,al
State,724,empty,al
State,741,empty,al
State,747,empty,al
State,748,empty,al
State,768,empty,al
State,774,empty,al
State,777,empty,al
State,778,empty,al
State,793,empty,al
State,795,empty,al
State,818,empty,al
State,822,empty,al
State,830,empty,al
State,835,empty,al
State,839,empty,al
State,842,empty,al
State,847,empty,al
State,851,empty,al
State,866,empty,al
State,888,empty,al
State,890,empty,al
State,894,empty,al
State,895,empty,al
State,919,empty,al
State,923,empty,al
State,929,empty,al
State,930,empty,al
State,931,empty,al
State,934,empty,al
State,936,empty,al
State,948,empty,al
State,949,empty,al
State,960,empty,al
State,1000,empty,al
ZipCode,15,empty,35660
ZipCode,45,empty,35957
ZipCode,46,empty,35957
ZipCode,52,empty,35957
ZipCode,69,empty,35957
ZipCode,93,empty,35631
ZipCode,122,empty,36049
ZipCode,126,empty,36049
ZipCode,143,empty,36049
ZipCode,154,empty,35640
ZipCode,173,empty,35976
ZipCode,178,empty,35976
ZipCode,185,empty,35976
ZipCode,188,empty,35976
ZipCode,195,empty,35235
ZipCode,196,empty,35235
ZipCode,198,empty,35235
ZipCode,207,empty,35235
ZipCode,219,empty,35235
ZipCode,224,empty,35968
ZipCode,228,empty,35968
ZipCode,238,empty,35968
ZipCode,243,empty,35968
ZipCode,245,empty,36784
ZipCode,248,empty,36784
ZipCode,272,empty,35007
ZipCode,276,empty,35007
ZipCode,284,empty,35007
ZipCode,297,empty,35233
ZipCode,308,empty,35233
ZipCode,314,empty,36201
ZipCode,317,empty,36201
ZipCode,336,empty,36305
ZipCode,347,empty,36305
ZipCode,358,empty,35594
ZipCode,375,empty,35594
ZipCode,376,empty,35594
ZipCode,380,empty,36617
ZipCode,381,empty,36617
ZipCode,387,empty,36617
ZipCode,395,empty,36067
ZipCode,406,empty,36067
ZipCode,418,empty,35150
ZipCode,421,empty,35150
ZipCode,422,empty,35150
ZipCode,424,empty,35150
ZipCode,428,empty,35150
ZipCode,460,empty,35660
ZipCode,461,empty,35660
ZipCode,466,empty,35660
ZipCode,472,empty,36360
ZipCode,480,empty,36360
ZipCode,508,empty,35960
ZipCode,523,empty,36116
ZipCode,540,empty,36116
ZipCode,555,empty,36106
ZipCode,565,empty,36106
ZipCode,569,empty,36854
ZipCode,573,empty,36854
ZipCode,576,empty,36854
ZipCode,577,empty,36854
ZipCode,580,empty,36854
ZipCode,593,empty,36323
ZipCode,599,empty,36323
ZipCode,600,empty,36323
ZipCode,627,empty,36801
ZipCode,633,empty,36801
ZipCode,648,empty,36278
ZipCode,653,empty,36278
ZipCode,662,empty,36278
ZipCode,668,empty,35233
ZipCode,671,empty,35233
ZipCode,699,empty,36078
ZipCode,700,empty,36078
ZipCode,706,empty,36078
ZipCode,708,empty,36078
ZipCode,710,empty,36078
ZipCode,712,empty,36078
ZipCode,719,empty,35058
ZipCode,746,empty,36420
ZipCode,748,empty,36420
ZipCode,751,empty,36420
ZipCode,764,empty,36420
ZipCode,776,empty,35801
ZipCode,778,empty,35801
ZipCode,781,empty,35801
ZipCode,787,empty,35801
ZipCode,805,empty,35903
ZipCode,831,empty,35045
ZipCode,849,empty,35045
ZipCode,856,empty,35570
ZipCode,865,empty,35570
ZipCode,872,empty,35570
ZipCode,889,empty,35555
ZipCode,891,empty,35555
ZipCode,908,empty,35901
ZipCode,926,empty,35901
ZipCode,944,empty,36033
ZipCode,977,empty,36330
ZipCode,986,empty,35121
ZipCode,990,empty,35121
CountyName,1,empty,jefferson
CountyName,2,empty,jefferson
CountyName,8,empty,jefferson
CountyName,13,empty,jefferson
CountyName,24,empty,houston
CountyName,33,empty,houston
CountyName,42,empty,houston
CountyName,51,empty,marshall
CountyName,53,empty,marshall
CountyName,60,empty,marshall
CountyName,61,empty,marshall
CountyName,103,empty,covington
CountyName,106,empty,covington
CountyName,141,empty,crenshaw
CountyName,148,empty,morgan
CountyName,151,empty,morgan
CountyName,157,empty,morgan
CountyName,163,empty,morgan
CountyName,177,empty,marshall
CountyName,181,empty,marshall
CountyName,191,empty,marshall
CountyName,202,empty,jefferson
CountyName,204,empty,jefferson
CountyName,206,empty,jefferson
CountyName,223,empty,de kalb
CountyName,233,empty,de kalb
CountyName,235,empty,de kalb
CountyName,251,empty,clarke
CountyName,261,empty,clarke
CountyName,273,empty,shelby
CountyName,275,empty,shelby
CountyName,278,empty,shelby
CountyName,280,empty,shelby
CountyName,295,empty,jefferson
CountyName,302,empty,jefferson
CountyName,325,empty,calhoun
CountyName,345,empty,houston
CountyName,370,empty,marion
CountyName,372,empty,marion
CountyName,394,empty,autauga
CountyName,401,empty,autauga
CountyName,409,empty,autauga
CountyName,444,empty,anchorage
CountyName,460,empty,jefferson
CountyName,468,empty,dale
CountyName,478,empty,dale
CountyName,482,empty,dale
CountyName,492,empty,cherokee
CountyName,513,empty,cherokee
CountyName,514,empty,cherokee
CountyName,516,empty,cherokee
CountyName,545,empty,montgomery
CountyName,549,empty,montgomery
CountyName,554,empty,montgomery
CountyName,561,empty,montgomery
CountyName,575,empty,chambers
CountyName,584,empty,chambers
CountyName,587,empty,chambers
CountyName,590,empty,chambers
CountyName,591,empty,chambers
CountyName,599,empty,coffee
CountyName,613,empty,coffee
CountyName,615,empty,coffee
CountyName,628,empty,lee
CountyName,633,empty,lee
CountyName,634,empty,lee
CountyName,639,empty,lee
CountyName,678,empty,jefferson
CountyName,686,empty,jefferson
CountyName,696,empty,elmore
CountyName,697,empty,elmore
CountyName,702,empty,elmore
CountyName,706,empty,elmore
CountyName,723,empty,cullman
CountyName,734,empty,cullman
CountyName,735,empty,cullman
CountyName,737,empty,cullman
CountyName,738,empty,cullman
CountyName,752,empty,covington
CountyName,788,empty,madison
CountyName,794,empty,madison
CountyName,797,empty,madison
CountyName,807,empty,etowah
CountyName,817,empty,etowah
CountyName,837,empty,chilton
CountyName,839,empty,chilton
CountyName,847,empty,chilton
CountyName,850,empty,chilton
CountyName,890,empty,fayette
CountyName,892,empty,fayette
CountyName,900,empty,fayette
CountyName,905,empty,etowah
CountyName,925,empty,etowah
CountyName,939,empty,butler
CountyName,946,empty,butler
CountyName,948,empty,butler
CountyName,961,empty,coffee
CountyName,962,empty,coffee
CountyName,972,empty,coffee
CountyName,978,empty,coffee
CountyName,985,empty,blount
CountyName,993,empty,blount
CountyName,997,empty,blount
PhoneNumber,6,empty,2053258100
PhoneNumber,15,empty,2563864556
PhoneNumber,27,empty,3347938701
PhoneNumber,43,empty,3347938701
PhoneNumber,45,empty,2565938310
PhoneNumber,50,empty,2565938310
PhoneNumber,62,empty,2565938310
PhoneNumber,64,empty,2565938310
PhoneNumber,75,empty,2567688400
PhoneNumber,80,empty,2567688400
PhoneNumber,111,empty,3344933541
PhoneNumber,131,empty,3343353374
PhoneNumber,161,empty,2567736511
PhoneNumber,164,empty,2567736511
PhoneNumber,191,empty,2565718000
PhoneNumber,197,empty,2058383122
PhoneNumber,206,empty,2058383122
PhoneNumber,220,empty,2568453150
PhoneNumber,235,empty,2568453150
PhoneNumber,240,empty,2568453150
PhoneNumber,241,empty,2568453150
PhoneNumber,261,empty,3346366221
PhoneNumber,274,empty,2056208100
PhoneNumber,275,empty,2056208100
PhoneNumber,284,empty,2056208100
PhoneNumber,288,empty,2056208100
PhoneNumber,305,empty,2053258100
PhoneNumber,327,empty,2562358900
PhoneNumber,332,empty,3347935000
PhoneNumber,351,empty,2059397000
PhoneNumber,357,empty,2054877736
PhoneNumber,371,empty,2054877736
PhoneNumber,382,empty,2514717110
PhoneNumber,396,empty,3343614267
PhoneNumber,397,empty,3343614267
PhoneNumber,429,empty,2562495000
PhoneNumber,449,empty,9072761131
PhoneNumber,481,empty,3347742601
PhoneNumber,487,empty,3347742601
PhoneNumber,492,empty,2569275531
PhoneNumber,495,empty,2569275531
PhoneNumber,496,empty,2569275531
PhoneNumber,524,empty,3342882100
PhoneNumber,529,empty,3342882100
PhoneNumber,578,empty,3347561400
PhoneNumber,580,empty,3347561400
PhoneNumber,585,empty,3347561400
PhoneNumber,603,empty,3348972257
PhoneNumber,607,empty,3348972257
PhoneNumber,616,empty,3348972257
PhoneNumber,631,empty,3347493411
PhoneNumber,653,empty,2563572111
PhoneNumber,655,empty,2563572111
PhoneNumber,665,empty,2563572111
PhoneNumber,669,empty,2059344011
PhoneNumber,683,empty,2059344011
PhoneNumber,696,empty,3342836541
PhoneNumber,703,empty,3342836541
PhoneNumber,706,empty,3342836541
PhoneNumber,714,empty,3342836541
PhoneNumber,715,empty,3342836541
PhoneNumber,740,empty,2567372000
PhoneNumber,776,empty,2562651000
PhoneNumber,784,empty,2562651000
PhoneNumber,812,empty,2564944000
PhoneNumber,818,empty,2564944000
PhoneNumber,824,empty,2564944000
PhoneNumber,865,empty,2059216200
PhoneNumber,871,empty,2059216200
PhoneNumber,892,empty,2059325966
PhoneNumber,914,empty,2565435200
PhoneNumber,922,empty,2565435200
PhoneNumber,925,empty,2565435200
PhoneNumber,946,empty,3343762205
PhoneNumber,948,empty,3343762205
PhoneNumber,951,empty,3343762205
PhoneNumber,952,empty,3343762205
PhoneNumber,956,empty,3343470584
PhoneNumber,973,empty,3343470584
PhoneNumber,977,empty,3343470584
PhoneNumber,979,empty,3343470584
PhoneNumber,983,empty,2052743000
PhoneNumber,991,empty,2052743000
HospitalType,3,empty,acute care hospitals
HospitalType,7,empty,acute care hospitals
HospitalType,20,empty,acute care hospitals
HospitalType,36,empty,acute care hospitals
HospitalType,41,empty,acute care hospitals
HospitalType,48,empty,acute care hospitals
HospitalType,49,empty,acute care hospitals
HospitalType,54,empty,acute care hospitals
HospitalType,61,empty,acute care hospitals
HospitalType,63,empty,acute care hospitals
HospitalType,80,empty,acute care hospitals
HospitalType,91,empty,acute care hospitals
HospitalType,97,empty,acute care hospitals
HospitalType,110,empty,acute care hospitals
HospitalType,156,empty,acute care hospitals
HospitalType,168,empty,acute care hospitals
HospitalType,173,empty,acute care hospitals
HospitalType,187,empty,acute care hospitals
HospitalType,195,empty,acute care hospitals
HospitalType,210,empty,acute care hospitals
HospitalType,242,empty,acute care hospitals
HospitalType,247,empty,acute care hospitals
HospitalType,254,empty,acute care hospitals
HospitalType,269,empty,acute care hospitals
HospitalType,271,empty,acute care hospitals
HospitalType,283,empty,acute care hospitals
HospitalType,285,empty,acute care hospitals
HospitalType,289,empty,acute care hospitals
HospitalType,305,empty,acute care hospitals
HospitalType,306,empty,acute care hospitals
HospitalType,307,empty,acute care hospitals
HospitalType,335,empty,acute care hospitals
HospitalType,341,empty,acute care hospitals
HospitalType,346,empty,acute care hospitals
HospitalType,373,empty,acute care hospitals
HospitalType,375,empty,acute care hospitals
HospitalType,412,empty,acute care hospitals
HospitalType,416,empty,acute care hospitals
HospitalType,429,empty,acute care hospitals
HospitalType,457,empty,acute care hospitals
HospitalType,478,empty,acute care hospitals
HospitalType,479,empty,acute care hospitals
HospitalType,480,empty,acute care hospitals
HospitalType,501,empty,acute care hospitals
HospitalType,506,empty,acute care hospitals
HospitalType,509,empty,acute care hospitals
HospitalType,512,empty,acute care hospitals
HospitalType,522,empty,acute care hospitals
HospitalType,526,empty,acute care hospitals
HospitalType,545,empty,acute care hospitals
HospitalType,546,empty,acute care hospitals
HospitalType,557,empty,acute care hospitals
HospitalType,559,empty,acute care hospitals
HospitalType,566,empty,acute care hospitals
HospitalType,569,empty,acute care hospitals
HospitalType,570,empty,acute care hospitals
HospitalType,574,empty,acute care hospitals
HospitalType,580,empty,acute care hospitals
HospitalType,617,empty,acute care hospitals
HospitalType,622,empty,acute care hospitals
HospitalType,626,empty,acute care hospitals
HospitalType,638,empty,acute care hospitals
HospitalType,640,empty,acute care hospitals
HospitalType,643,empty,acute care hospitals
HospitalType,652,empty,acute care hospitals
HospitalType,661,empty,acute care hospitals
HospitalType,700,empty,acute care hospitals
HospitalType,709,empty,acute care hospitals
HospitalType,727,empty,acute care hospitals
HospitalType,730,empty,acute care hospitals
HospitalType,731,empty,acute care hospitals
HospitalType,734,empty,acute care hospitals
HospitalType,742,empty,acute care hospitals
HospitalType,757,empty,acute care hospitals
HospitalType,770,empty,acute care hospitals
HospitalType,772,empty,acute care hospitals
HospitalType,803,empty,acute care hospitals
HospitalType,819,empty,acute care hospitals
HospitalType,830,empty,acute care hospitals
HospitalType,833,empty,acute care hospitals
HospitalType,858,empty,acute care hospitals
HospitalType,860,empty,acute care hospitals
HospitalType,864,empty,acute care hospitals
HospitalType,871,empty,acute care hospitals
HospitalType,877,empty,acute care hospitals
HospitalType,882,empty,acute care hospitals
HospitalType,891,empty,acute care hospitals
HospitalType,918,empty,acute care hospitals
HospitalType,921,empty,acute care hospitals
HospitalType,932,empty,acute care hospitals
HospitalType,948,empty,acute care hospitals
HospitalType,950,empty,acute care hospitals
HospitalType,966,empty,acute care hospitals
HospitalType,970,empty,acute care hospitals
HospitalType,972,empty,acute care hospitals
HospitalType,989,empty,acute care hospitals
HospitalType,992,empty,acute care hospitals
HospitalType,999,empty,acute care hospitals
HospitalOwner,4,empty,voluntary non-profit - private
HospitalOwner,19,empty,government - hospital district or authority
HospitalOwner,30,empty,government - hospital district or authority
HospitalOwner,35,empty,government - hospital district or authority
HospitalOwner,57,empty,government - hospital district or authority
HospitalOwner,83,empty,voluntary non-profit - other
HospitalOwner,99,empty,voluntary non-profit - private
HospitalOwner,101,empty,voluntary non-profit - private
HospitalOwner,118,empty,voluntary non-profit - private
HospitalOwner,138,empty,government - federal
HospitalOwner,143,empty,government - federal
HospitalOwner,148,empty,proprietary
HospitalOwner,151,empty,proprietary
HospitalOwner,181,empty,government - hospital district or authority
HospitalOwner,182,empty,government - hospital district or authority
HospitalOwner,188,empty,government - hospital district or authority
HospitalOwner,195,empty,voluntary non-profit - private
HospitalOwner,196,empty,voluntary non-profit - private
HospitalOwner,202,empty,voluntary non-profit - private
HospitalOwner,203,empty,voluntary non-profit - private
HospitalOwner,206,empty,voluntary non-profit - private
HospitalOwner,214,empty,voluntary non-profit - private
HospitalOwner,223,empty,voluntary non-profit - church
HospitalOwner,243,empty,voluntary non-profit - church
HospitalOwner,255,empty,government - federal
HospitalOwner,259,empty,government - federal
HospitalOwner,261,empty,government - federal
HospitalOwner,272,empty,voluntary non-profit - church
HospitalOwner,284,empty,voluntary non-profit - church
HospitalOwner,297,empty,voluntary non-profit - private
HospitalOwner,307,empty,voluntary non-profit - private
HospitalOwner,332,empty,proprietary
HospitalOwner,335,empty,proprietary
HospitalOwner,336,empty,proprietary
HospitalOwner,347,empty,proprietary
HospitalOwner,350,empty,voluntary non-profit - other
HospitalOwner,371,empty,proprietary
HospitalOwner,375,empty,proprietary
HospitalOwner,383,empty,government - state
HospitalOwner,386,empty,government - state
HospitalOwner,411,empty,voluntary non-profit - private
HospitalOwner,416,empty,voluntary non-profit - other
HospitalOwner,423,empty,voluntary non-profit - other
HospitalOwner,439,empty,proprietary
HospitalOwner,440,empty,proprietary
HospitalOwner,457,empty,government - hospital district or authority
HospitalOwner,461,empty,government - hospital district or authority
HospitalOwner,465,empty,government - hospital district or authority
HospitalOwner,472,empty,government - hospital district or authority
HospitalOwner,474,empty,government - hospital district or authority
HospitalOwner,484,empty,government - hospital district or authority
HospitalOwner,486,empty,government - hospital district or authority
HospitalOwner,488,empty,government - hospital district or authority
HospitalOwner,491,empty,government - hospital district or authority
HospitalOwner,496,empty,voluntary non-profit - private
HospitalOwner,520,empty,voluntary non-profit - church
HospitalOwner,531,empty,voluntary non-profit - church
HospitalOwner,551,empty,voluntary non-profit - private
HospitalOwner,552,empty,voluntary non-profit - private
HospitalOwner,573,empty,voluntary non-profit - other
HospitalOwner,575,empty,voluntary non-profit - other
HospitalOwner,632,empty,government - hospital district or authority
HospitalOwner,646,empty,government - local
HospitalOwner,647,empty,government - local
HospitalOwner,653,empty,government - local
HospitalOwner,660,empty,government - local
HospitalOwner,666,empty,government - local
HospitalOwner,678,empty,government - state
HospitalOwner,679,empty,government - state
HospitalOwner,680,empty,government - state
HospitalOwner,689,empty,government - state
HospitalOwner,697,empty,voluntary non-profit - private
HospitalOwner,705,empty,voluntary non-profit - private
HospitalOwner,716,empty,voluntary non-profit - private
HospitalOwner,719,empty,government - hospital district or authority
HospitalOwner,721,empty,government - hospital district or authority
HospitalOwner,723,empty,government - hospital district or authority
HospitalOwner,740,empty,government - hospital district or authority
HospitalOwner,745,empty,proprietary
HospitalOwner,761,empty,proprietary
HospitalOwner,786,empty,government - hospital district or authority
HospitalOwner,802,empty,government - hospital district or authority
HospitalOwner,810,empty,proprietary
HospitalOwner,819,empty,proprietary
HospitalOwner,826,empty,proprietary
HospitalOwner,831,empty,voluntary non-profit - private
HospitalOwner,847,empty,voluntary non-profit - private
HospitalOwner,851,empty,voluntary non-profit - private
HospitalOwner,852,empty,voluntary non-profit - private
HospitalOwner,867,empty,voluntary non-profit - private
HospitalOwner,870,empty,voluntary non-profit - private
HospitalOwner,871,empty,voluntary non-profit - private
HospitalOwner,872,empty,voluntary non-profit - private
HospitalOwner,878,empty,voluntary non-profit - other
HospitalOwner,884,empty,voluntary non-profit - other
HospitalOwner,903,empty,proprietary
HospitalOwner,906,empty,proprietary
HospitalOwner,908,empty,proprietary
HospitalOwner,915,empty,proprietary
HospitalOwner,918,empty,proprietary
HospitalOwner,920,empty,proprietary
HospitalOwner,930,empty,proprietary
HospitalOwner,934,empty,voluntary non-profit - private
HospitalOwner,957,empty,proprietary
HospitalOwner,967,empty,proprietary
