Attribute,Index,Dirty Value,Cleaned Value
HospitalName,882,empty,fayette medical center
HospitalName,892,fayette me@@dical center#,fayette medical center
HospitalName,893,fayet%te medical center,fayette medical center
HospitalName,904,??riverview regional medical center,riverview regional medical center
HospitalName,918,river$view regi??onal medical center,riverview regional medical center
HospitalName,921,empty,riverview regional medical center
HospitalName,922,river#view #regional medical center,riverview regional medical center
HospitalName,938,georgiana% hospital,georgiana hospital
HospitalName,939,georg@@iana hospital,georgiana hospital
HospitalName,940,georgiana hospita$l,georgiana hospital
HospitalName,949,geo@%@rgiana hospital,georgiana hospital
HospitalName,966,medical center ent??erprise,medical center enterprise
HospitalName,968,medical center en@@terprise,medical center enterprise
HospitalName,972,#medical center enterprise,medical center enterprise
HospitalName,978,m%edical center enterprise,medical center enterprise
HospitalName,985,st vincen@@ts blo#unt,st vincents blount
Address1,6,1720 university bl%v??d,1720 university blvd
Address1,7,1720 %universit$y blvd,1720 university blvd
Address1,13,1300 south montg??omery a@@venue,1300 south montgomery avenue
Address1,18,130??0 south montgomery avenue,1300 south montgomery avenue
Address1,19,empty,1300 south montgomery avenue
Address1,25,110$8 ross cl??ark circle,1108 ross clark circle
Address1,29,1108 ross clark circl#$e,1108 ross clark circle
Address1,30,empty,1108 ross clark circle
Address1,37,1108 %ross clark circ$le,1108 ross clark circle
Address1,40,1108% ross cla??rk circle,1108 ross clark circle
Address1,42,empty,1108 ross clark circle
Address1,55,2505 u s %highway #431 north,2505 u s highway 431 north
Address1,62,empty,2505 u s highway 431 north
Address1,74,2$05 m%arengo street,205 marengo street
Address1,79,2??05 marengo street%,205 marengo street
Address1,84,20$5 ??marengo street,205 marengo street
Address1,86,205@@ marengo street,205 marengo street
Address1,104,702 n# main %st,702 n main st
Address1,108,%702% n main st,702 n main st
Address1,110,$702 n m%ain st,702 n main st
Address1,116,7%02 n ??main st,702 n main st
Address1,119,702 n mai@@n st,702 n main st
Address1,132,empty,101 hospital circle
Address1,133,101 %hospital ci$rcle,101 hospital circle
Address1,141,101?? $hospital circle,101 hospital circle
Address1,145,201% $pine street northwest,201 pine street northwest
Address1,147,empty,201 pine street northwest
Address1,152,201 pine?? stree#t northwest,201 pine street northwest
Address1,153,empty,201 pine street northwest
Address1,174,8$000 alabama highway 69,8000 alabama highway 69
Address1,181,empty,8000 alabama highway 69
Address1,185,empty,8000 alabama highway 69
Address1,195,empty,50 medical park east drive
Address1,204,empty,50 medical park east drive
Address1,230,200 med center$ drive,200 med center drive
Address1,237,200 med cente$r drive,200 med center drive
Address1,246,empty,33700 highway 43
Address1,253,empty,33700 highway 43
Address1,256,empty,33700 highway 43
Address1,257,@@33700 highway 43,33700 highway 43
Address1,263,33700 hig$hway 43,33700 highway 43
Address1,269,empty,33700 highway 43
Address1,273,1??000 first street no$rth,1000 first street north
Address1,275,1000 f#irst street north%,1000 first street north
Address1,282,1000 first street #nor??th,1000 first street north
Address1,287,1$00#0 first street north,1000 first street north
Address1,289,1000 first street@@?? north,1000 first street north
Address1,290,1000 first str$eet north,1000 first street north
Address1,292,10??00 first street north,1000 first street north
Address1,315,30#1 east 18th st??,301 east 18th st
Address1,317,301 e$ast 18th st,301 east 18th st
Address1,318,301@@ east 18th st,301 east 18th st
Address1,325,empty,301 east 18th st
Address1,327,301 east 18@@th s$t,301 east 18th st
Address1,339,empty,4370 west main street
Address1,343,4370 west main ??street,4370 west main street
Address1,352,empty,810 st vincents drive
Address1,353,@@810 st vincents dri#ve,810 st vincents drive
Address1,355,$1530 u s highway $43,1530 u s highway 43
Address1,358,empty,1530 u s highway 43
Address1,361,empty,1530 u s highway 43
Address1,372,1530 u %s highw??ay 43,1530 u s highway 43
Address1,377,empty,1530 u s highway 43
Address1,380,2#451 fi%llingim street,2451 fillingim street
Address1,399,1$24 s memorial dr,124 s memorial dr
Address1,410,124 s memorial @@dr,124 s memorial dr
Address1,414,15155 h@@ighw#ay 43,15%155 highway% 43
Address1,421,31%5 w hickory s%t,315 w hickory st
Address1,431,315 w hicko%r%y st,315 w hickory st
Address1,438,2%801 debarr road,2801 debarr road
Address1,445,2??801 debarr% road,2801 debarr road
Address1,448,2801 debarr roa#d,2801 debarr road
Address1,451,po box 287,po box ??287
Address1,454,1300 south montgomery a%venue,1300 south montgomery avenue
Address1,461,empty,1300 south montgomery avenue
Address1,467,12%6 hospital ave,126 hospital ave
Address1,470,126 hosp#ital ave,126 hospital ave
Address1,473,126 hospital ??a??ve,126 hospital ave
Address1,474,126 hospital a#ve,126 hospital ave
Address1,479,126 hospital #ave,126 hospital ave
Address1,480,126 hospi$tal ave,126 hospital ave
Address1,488,empty,126 hospital ave
Address1,490,126 hospital# ave,126 hospital ave
Address1,498,400 northwood @@dr,400 northwood dr
Address1,502,empty,400 northwood dr
Address1,510,4%00 nort??hwood dr,400 northwood dr
Address1,512,empty,400 northwood dr
Address1,513,400 n$orthwo%od dr,400 northwood dr
Address1,514,400 northwo????od dr,400 northwood dr
Address1,518,2105 east s??outh boulevard,2105 east south boulevard
Address1,532,empty,2105 east south boulevard
Address1,545,172%5 pine street,1725 pine street
Address1,549,1725 p$ine stre%et,1725 pine street
Address1,564,1725 pine st#reet$,1725 pine street
Address1,567,empty,4800 48th st
Address1,586,%4800 48th st,4800 48th st
Address1,601,987 drayt$on street,987 drayton street
Address1,614,987 dr%ayton street,987 drayton street
Address1,617,2000 pepper#ell parkwa#y,2000 pepperell parkway
Address1,618,empty,2000 pepperell parkway
Address1,624,2000 peppere#ll parkway,2000 pepperell parkway
Address1,626,empty,2000 pepperell parkway
Address1,631,2000 pepperell p$arkw@@ay,2000 pepperell parkway
Address1,649,209?? north main street,209 north main street
Address1,651,209 nort%h $main street,209 north main street
Address1,656,209 north main st%reet,209 north main street
Address1,672,619 south?? 19th$ street,619 south 19th street
Address1,674,619 south 19t#h street,619 south 19th street
Address1,680,619 sout#h 1%9th street,619 south 19th street
Address1,683,619 sou??th 19t%h street,619 south 19th street
Address1,685,619 so@@uth 19th street,619 south 19th street
Address1,690,619 south 19th stre@@et,619 south 19th street
Address1,691,empty,619 south 19th street
Address1,719,1??912 al%abama highway 157,1912 alabama highway 157
Address1,721,empty,1912 alabama highway 157
Address1,730,1912 @@alabama highw@@ay 157,1912 alabama highway 157
Address1,744,empty,849 south three notch street
Address1,746,849 south@@ thre#e notch street,849 south three notch street
Address1,772,301$ east ??18th st,301 east 18th st
Address1,786,101 siv@@ley rd,101 sivley rd
Address1,793,1@@01 sivley #rd,101 sivley rd
Address1,802,empty,101 sivley rd
Address1,805,1007 goody#ear avenue,1007 goodyear avenue
Address1,822,1007$ go#odyear avenue,1007 goodyear avenue
Address1,823,empty,1007 goodyear avenue
Address1,829,1010 lay da$m?? road,1010 lay dam road
Address1,837,empty,1010 lay dam road
Address1,843,1010 l#ay dam road,1010 lay dam road
Address1,852,1010 l$ay dam road,1010 lay dam road
Address1,857,1256 military str#??eet south,1256 military street south
Address1,860,1256 %military street south,1256 military street south
Address1,870,empty,1256 military street south
Address1,876,1256 military street #@@south,1256 military street south
Address1,879,empty,1653 temple avenue north
Address1,881,empty,1653 temple avenue north
Address1,885,1653 temple avenu@@e north,1653 temple avenue north
Address1,887,1653 temple avenue# north,1653 temple avenue north
Address1,898,16#53 temple avenue north,1653 temple avenue north
Address1,905,empty,600 south third street
Address1,908,600 south third s%treet,600 south third street
Address1,926,empty,600 south third street
Address1,928,600 south third s%treet,600 south third street
Address1,936,515 mira%nda st,515 miranda st
Address1,944,515?? m#iranda st,515 miranda st
Address1,947,515 miranda st%,515 miranda st
Address1,948,515 mi#randa st,515 miranda st
Address1,952,empty,515 miranda st
Address1,954,5#15 mirand%a st,515 miranda st
Address1,958,400 n edw??ards street,400 n edwards street
Address1,967,400 n edwards$ street,400 n edwards street
Address1,976,400$ n edwards st#reet,400 n edwards street
Address1,982,empty,150 gilbreath drive
Address1,988,150 gilbr$ea??th drive,150 gilbreath drive
Address1,993,#150 gilbreath drive,150 gilbreath drive
Address1,996,150 gilbr%eath drive,150 gilbreath drive
Address1,997,??15%0 gilbreath drive,150 gilbreath drive
City,8,empty,birmingham
City,25,#do$than,dothan
City,26,d%o$than,dothan
City,27,do#than@@,dothan
City,57,empty,boaz
City,59,empty,boaz
City,63,boaz#,boaz
City,72,flo??r%ence,florence
City,75,@@flo$rence,florence
City,77,@@flor%ence,florence
City,78,fl??orence,florence
City,80,flor$ence,florence
City,90,florenc??e%,florence
City,93,empty,florence
City,99,empty,opp
City,113,o??pp,opp
City,120,luve%r#ne,luverne
City,128,empty,luverne
City,130,luv%erne,luverne
City,146,harts??elle,hartselle
City,163,empty,hartselle
City,164,ha@@@@rtselle,hartselle
City,173,gunte$rsville,guntersville
City,176,gun#t@@ersville,guntersville
City,211,birmin#@@gham,birmingham
City,212,empty,birmingham
City,234,fo$rt payne,fort payne
City,249,$thomasvill%e,thomasville
City,260,@@thomasvil@@le,thomasville
City,272,empty,alabaster
City,287,alabaster#??,alabaster
City,293,empty,alabaster
City,299,birmingham@@,birmingham
City,323,%annist@@on,anniston
City,328,@@anniston,anniston
City,330,??a@@nniston,anniston
City,345,doth#a$n,dothan
City,349,birm%#ingham,birmingham
City,361,empty,winfield
City,367,$winfield,winfield
City,374,winfield%,winfield
City,377,empty,winfield
City,389,mob@@i%le,mobile
City,401,p??rattville,prattville
City,406,pra??tt@@ville,prattville
City,412,empty,prattville
City,418,sylacaug#a,sylacauga
City,430,sy@@lac#auga,sylacauga
City,435,empty,anchorage
City,437,empty,anchorage
City,440,empty,anchorage
City,452,empty,b$ethel
City,456,she??ffield,sheffield
City,462,shef@@field,sheffield
City,463,s$heffield,sheffield
City,467,oza??rk,ozark
City,478,oza$rk,ozark
City,483,o??zark,ozark
City,500,@@centre,centre
City,518,empty,montgomery
City,529,@@montgomery,montgomery
City,532,mont%gomery,montgomery
City,533,m??ontgom#ery,montgomery
City,548,montgomer@@y$,montgomery
City,553,empty,montgomery
City,559,montgomery@@,montgomery
City,571,va@@lley,valley
City,573,valley%,valley
City,574,valle$y,valley
City,575,vall#e@@y,valley
City,581,empty,valley
City,584,empty,valley
City,599,empty,elba
City,602,empty,elba
City,604,##elba,elba
City,609,el%ba,elba
City,617,ope??lika%,opelika
City,624,opelik??a,opelika
City,626,empty,opelika
City,627,empty,opelika
City,631,empty,opelika
City,640,empty,opelika
City,659,wedowee@@,wedowee
City,663,empty,wedowee
City,664,wedowee@@,wedowee
City,666,empty,wedowee
City,667,birmingha??m,birmingham
City,669,empty,birmingham
City,681,birmin#gham,birmingham
City,684,empty,birmingham
City,685,empty,birmingham
City,690,empty,birmingham
City,691,empty,birmingham
City,693,tallasse$e,tallassee
City,694,empty,tallassee
City,702,empty,tallassee
City,705,empty,tallassee
City,708,tallasse$e,tallassee
City,714,empty,tallassee
City,734,cullma??%n,cullman
City,736,??cullman,cullman
City,743,empty,andalusia
City,747,empty,andalusia
City,755,andalusi@@a,andalusia
City,756,empty,andalusia
City,757,andalu??sia,andalusia
City,758,anda#lusia,andalusia
City,760,an#??dalusia,andalusia
City,761,#andalusia,andalusia
City,766,a??nd%alusia,andalusia
City,771,??annisto@@n,anniston
City,778,empty,huntsville
City,789,hun??ts@@ville,huntsville
City,790,empty,huntsville
City,792,h%untsville,huntsville
City,795,empty,huntsville
City,801,??hu#ntsville,huntsville
City,804,empty,gadsden
City,805,empty,gadsden
City,816,gadsden##,gadsden
City,831,clanton%,clanton
City,838,c#??lanton,clanton
City,848,empty,clanton
City,850,empty,clanton
City,852,c$lanto@@n,clanton
City,861,hami@@lton,hamilton
City,862,empty,hamilton
City,866,hami??lton@@,hamilton
City,867,hami@@lton%,hamilton
City,868,ham%il#ton,hamilton
City,871,empty,hamilton
City,874,$hamilto%n,hamilton
City,880,fayett@@#e,fayette
City,886,%fayette,fayette
City,890,empty,fayette
City,901,faye??tte,fayette
City,902,fayett#e,fayette
City,905,gad@@sd#en,gadsden
City,908,gads#den,gadsden
City,919,gadsd??#en,gadsden
City,933,empty,georgiana
City,936,geo#rgiana,georgiana
City,940,empty,georgiana
City,942,??georgiana,georgiana
City,946,georgi%ana#,georgiana
City,952,g%eo@@rgiana,georgiana
City,957,ent$erprise,enterprise
City,958,empty,enterprise
City,960,en??ter%prise,enterprise
City,961,enterp#r#ise,enterprise
City,968,empty,enterprise
City,975,empty,enterprise
City,991,on#eonta@@,oneonta
City,999,empty,oneonta
State,6,empty,al
State,8,empty,al
State,16,#%al,al
State,17,empty,al
State,24,empty,al
State,34,empty,al
State,36,$a$l,al
State,43,@@al#,al
State,48,al$,al
State,53,$$al,al
State,55,al@@%,al
State,69,a%l@@,al
State,71,a??l,al
State,72,a%%l,al
State,87,#al,al
State,96,%al,al
State,101,al@@,al
State,111,empty,al
State,115,al@%@,al
State,138,a@@l#,al
State,152,empty,al
State,162,empty,al
State,164,@@al,al
State,168,??al??,al
State,169,a#l,al
State,173,empty,al
State,177,a%l,al
State,184,al%,al
State,197,#al%,al
State,198,empty,al
State,200,empty,al
State,203,al%,al
State,206,empty,al
State,210,al#,al
State,213,al%$,al
State,224,##al,al
State,248,empty,al
State,254,??@@al,al
State,258,empty,al
State,259,#al#,al
State,269,al$,al
State,274,al@%@,al
State,296,al@@,al
State,306,a@@l,al
State,314,empty,al
State,329,empty,al
State,336,?@@?al,al
State,338,$al,al
State,342,empty,al
State,345,empty,al
State,356,empty,al
State,358,@@al$,al
State,365,empty,al
State,368,a??l,al
State,369,empty,al
State,370,empty,al
State,374,al$@@,al
State,377,a@@l$,al
State,378,@@??al,al
State,387,empty,al
State,388,al%??,al
State,392,al#,al
State,394,#al#,al
State,395,%a#l,al
State,401,empty,al
State,404,empty,al
State,408,a$l,al
State,418,empty,al
State,423,empty,al
State,426,al%%,al
State,430,empty,al
State,436,empty,ak
State,439,ak??,ak
State,441,empty,ak
State,447,empty,ak
State,451,empty,ak
State,460,empty,al
State,461,@@??al,al
State,463,empty,al
State,470,a??l,al
State,472,empty,al
State,481,al@@??,al
State,485,a$l,al
State,492,#al,al
State,498,??al,al
State,504,%#al,al
State,514,@@al,al
State,522,??al,al
State,535,al??,al
State,536,a#l,al
State,544,$a??l,al
State,569,empty,al
State,574,al%,al
State,576,empty,al
State,586,a#$l,al
State,590,%a??l,al
State,592,a$l,al
State,596,a#%l,al
State,598,empty,al
State,599,a$%l,al
State,606,empty,al
State,612,al%,al
State,626,a%l,al
State,627,al@@,al
State,635,empty,al
State,644,al$@@,al
State,661,al@@$,al
State,664,empty,al
State,673,a??l,al
State,685,a%l,al
State,696,a%l,al
State,717,empty,al
State,725,al??,al
State,727,#$al,al
State,746,%al,al
State,766,a#l,al
State,768,a$l$,al
State,770,@@al,al
State,777,a@@l%,al
State,779,a$l,al
State,784,$al#,al
State,791,#a%l,al
State,799,empty,al
State,816,$#al,al
State,825,empty,al
State,828,al??,al
State,832,empty,al
State,834,a??l#,al
State,843,empty,al
State,846,%al,al
State,853,al@@%,al
State,854,empty,al
State,856,%$al,al
State,857,a$l,al
State,870,a#l%,al
State,877,#a$l,al
State,880,a??l,al
State,881,%al,al
State,882,#al$,al
State,883,a??l,al
State,884,@@a$l,al
State,886,al%@@,al
State,889,empty,al
State,890,a??l$,al
State,895,empty,al
State,898,??al??,al
State,915,a$@@l,al
State,921,#@@al,al
State,926,empty,al
State,931,empty,al
State,932,empty,al
State,942,%??al,al
State,945,empty,al
State,952,a????l,al
State,953,a$l,al
State,956,empty,al
State,973,$a@@l,al
State,984,a$l,al
State,993,empty,al
State,994,@@al@@,al
State,996,al??%,al
State,997,empty,al
ZipCode,11,139578.9415023998,35660
ZipCode,16,146031.59424729875,35660
ZipCode,19,130902.44451715868,35660
ZipCode,23,171361.9767588002,36302
ZipCode,43,184711.53233107968,36302
ZipCode,45,212948.42935182084,35957
ZipCode,47,152857.940381523,35957
ZipCode,54,119315.64152349188,35957
ZipCode,57,108922.92552016834,35957
ZipCode,61,165926.75381291402,35957
ZipCode,68,151918.3896572712,35957
ZipCode,71,175776.99348863115,35631
ZipCode,75,115780.80284809046,35631
ZipCode,78,176387.49607752962,35631
ZipCode,79,empty,35631
ZipCode,86,204737.8067864717,35631
ZipCode,89,empty,35631
ZipCode,98,158898.71359340558,36467
ZipCode,105,205608.67363688207,36467
ZipCode,106,167305.7778311887,36467
ZipCode,113,160773.19460665822,36467
ZipCode,118,empty,36467
ZipCode,128,134654.28949962772,36049
ZipCode,138,143915.37485898007,36049
ZipCode,142,115235.03811925896,36049
ZipCode,157,211520.56986305048,35640
ZipCode,167,179086.46871013063,35640
ZipCode,172,160153.4626736387,35976
ZipCode,175,183660.38063781935,35976
ZipCode,224,158135.49655785394,35968
ZipCode,231,188102.8129643713,35968
ZipCode,236,124562.79414850836,35968
ZipCode,245,empty,36784
ZipCode,247,181302.6162664768,36784
ZipCode,248,empty,36784
ZipCode,261,171213.98616336408,36784
ZipCode,268,empty,36784
ZipCode,273,189005.21377804183,35007
ZipCode,274,194244.26466773168,35007
ZipCode,282,179726.9417243472,35007
ZipCode,290,130628.7909140564,35007
ZipCode,295,172235.95872168586,35233
ZipCode,301,empty,35233
ZipCode,304,110967.17481364329,35233
ZipCode,321,206431.1271286552,36201
ZipCode,324,134399.34458084038,36201
ZipCode,326,empty,36201
ZipCode,332,empty,36305
ZipCode,334,139353.93078433047,36305
ZipCode,335,163639.43187433813,36305
ZipCode,336,203583.12164304277,36305
ZipCode,337,157555.54781577803,36305
ZipCode,342,162190.23831990146,36305
ZipCode,347,123695.32228144516,36305
ZipCode,348,empty,36305
ZipCode,358,137999.92210315942,35594
ZipCode,360,133791.56028804867,35594
ZipCode,364,162964.01866768725,35594
ZipCode,368,empty,35594
ZipCode,384,114763.31744644186,36617
ZipCode,386,empty,36617
ZipCode,409,165627.52547916575,36067
ZipCode,421,129585.38563338896,35150
ZipCode,424,208559.4166027899,35150
ZipCode,428,empty,35150
ZipCode,453,131594.12995274388,35660
ZipCode,454,empty,35660
ZipCode,455,195517.2415729366,35660
ZipCode,456,empty,35660
ZipCode,466,194141.2896847518,35660
ZipCode,468,149702.59197176385,36360
ZipCode,474,empty,36360
ZipCode,476,164575.85460568027,36360
ZipCode,494,135802.98388307486,35960
ZipCode,496,empty,35960
ZipCode,499,123171.91689885502,35960
ZipCode,500,137223.66342403984,35960
ZipCode,506,empty,35960
ZipCode,517,198956.73677921112,36116
ZipCode,523,111137.35765711138,36116
ZipCode,538,empty,36116
ZipCode,541,170933.75982322366,36116
ZipCode,548,empty,36106
ZipCode,550,174208.49196690417,36106
ZipCode,557,216091.51807128033,36106
ZipCode,560,empty,36106
ZipCode,561,115349.8318772147,36106
ZipCode,563,empty,36106
ZipCode,570,168898.83062112128,36854
ZipCode,598,190665.36843054648,36323
ZipCode,599,150535.31236380737,36323
ZipCode,611,169005.75025185946,36323
ZipCode,623,empty,36801
ZipCode,624,201053.4377728988,36801
ZipCode,640,140613.48219247395,36801
ZipCode,642,130717.0673208079,36278
ZipCode,647,empty,36278
ZipCode,665,128848.72873891729,36278
ZipCode,666,211012.1423476001,36278
ZipCode,682,114536.7404008366,35233
ZipCode,683,190884.3270502024,35233
ZipCode,689,160574.21362162827,35233
ZipCode,697,110642.65775852316,36078
ZipCode,704,109701.87571594075,36078
ZipCode,714,empty,36078
ZipCode,729,143370.74751333252,35058
ZipCode,738,empty,35058
ZipCode,745,131626.2020102417,36420
ZipCode,751,123568.48791649108,36420
ZipCode,755,182590.86975915803,36420
ZipCode,761,empty,36420
ZipCode,763,empty,36420
ZipCode,764,145735.3782021121,36420
ZipCode,776,181741.8159338105,35801
ZipCode,779,194315.60640477532,35801
ZipCode,784,191535.7390855351,35801
ZipCode,785,170257.67974494974,35801
ZipCode,786,128616.28160408112,35801
ZipCode,787,198453.20955612013,35801
ZipCode,791,141744.5310106849,35801
ZipCode,796,168297.3305812432,35801
ZipCode,801,empty,35801
ZipCode,829,empty,35045
ZipCode,832,empty,35045
ZipCode,839,174991.83469920311,35045
ZipCode,840,196786.59279250057,35045
ZipCode,843,138047.9121457853,35045
ZipCode,853,empty,35570
ZipCode,855,empty,35570
ZipCode,857,empty,35570
ZipCode,869,empty,35570
ZipCode,870,empty,35570
ZipCode,875,162311.99730170157,35570
ZipCode,876,empty,35570
ZipCode,882,empty,35555
ZipCode,885,185472.3616221916,35555
ZipCode,889,114494.19365181933,35555
ZipCode,904,113880.32368300224,35901
ZipCode,919,181535.75308012913,35901
ZipCode,929,111858.28146058672,35901
ZipCode,938,160859.78830011954,36033
ZipCode,943,empty,36033
ZipCode,948,186580.42294853143,36033
ZipCode,949,208835.73962313615,36033
ZipCode,954,empty,36033
ZipCode,955,empty,36033
ZipCode,958,123267.55795050344,36330
ZipCode,975,191576.7953006905,36330
ZipCode,986,167197.5916065829,35121
ZipCode,989,177409.07669448582,35121
ZipCode,997,180985.84835721957,35121
CountyName,1,empty,jefferson
CountyName,4,je%fferson%,jefferson
CountyName,5,jeff#ers#on,jefferson
CountyName,12,empty,jefferson
CountyName,14,empty,jefferson
CountyName,17,jeffe%#rson,jefferson
CountyName,18,je$f??ferson,jefferson
CountyName,27,h#ouston,houston
CountyName,30,hou??ston,houston
CountyName,45,empty,marshall
CountyName,56,ma??rshall,marshall
CountyName,59,empty,marshall
CountyName,60,empty,marshall
CountyName,63,ma$rshall??,marshall
CountyName,65,mars@@hall,marshall
CountyName,76,empty,lauderdale
CountyName,95,empty,covington
CountyName,110,empty,covington
CountyName,117,cov@@ington#,covington
CountyName,118,empty,covington
CountyName,133,c%re#nshaw,crenshaw
CountyName,141,c$renshaw,crenshaw
CountyName,142,cr%enshaw%,crenshaw
CountyName,145,mo@@rg$an,morgan
CountyName,158,morg%an,morgan
CountyName,162,m#o$rgan,morgan
CountyName,164,morgan??,morgan
CountyName,183,empty,marshall
CountyName,193,empty,marshall
CountyName,195,jeffe?$?rson,jefferson
CountyName,196,jefferso#n,jefferson
CountyName,218,jefferso$n,jefferson
CountyName,227,d%e kalb??,de kalb
CountyName,228,empty,de kalb
CountyName,233,#de kalb,de kalb
CountyName,234,de@@ kalb,de kalb
CountyName,246,cl??ar%ke,clarke
CountyName,268,%clarke,clarke
CountyName,271,shelby??,shelby
CountyName,277,sh@@elby,shelby
