Attribute,Index,Clean Value,Dirty Value
Address3,234,empty,emp%ty
Address3,238,empty,empt$y
Address3,257,empty,e#%mpty
Address3,295,empty,empt%y#
Address3,300,empty,empty@@
Address3,326,empty,emp??ty
Address3,358,empty,%e#mpty
Address3,382,empty,e??mpty
Address3,389,empty,emp??ty
Address3,391,empty,empty@@
Address3,428,empty,emp@@t@@y
Address3,464,empty,empt#y
Address3,465,empty,e??mpty
Address3,474,empty,emp#t#y
Address3,488,empty,em#pty@@
Address3,532,empty,e@@mpty
Address3,570,empty,e$mp$ty
Address3,588,empty,em????pty
Address3,603,empty,empty%
Address3,624,empty,empt??y
Address3,627,empty,e%m??pty
Address3,631,empty,empty$
Address3,657,empty,empt%y
Address3,677,empty,emp%ty
Address3,709,empty,#emp??ty
Address3,719,empty,%empty
Address3,722,empty,@@empty
Address3,776,empty,empty@$@
Address3,795,empty,e$mpty
Address3,796,empty,e%mpty
Address3,820,empty,em#p$ty
Address3,854,empty,emp@@??ty
Address3,863,empty,empty??
Address3,895,empty,empty??@@
Address3,901,empty,??empty
Address3,911,empty,em%pty#
Address3,957,empty,em%pty
Address3,979,empty,@@empty??
City,2,birmingham,bir@@min$gham
City,27,dothan,doth$%an
City,38,dothan,do%than@@
City,41,dothan,doth$an$
City,64,boaz,bo@??@az
City,70,florence,flor%ence
City,78,florence,%florence@@
City,108,opp,%opp
City,144,luverne,luv@@er??ne
City,147,hartselle,hartselle%
City,178,guntersville,gunter@@sville
City,209,birmingham,birmin$gham
City,229,fort payne,fort@@ payn@@e
City,238,fort payne,fort payne??
City,240,fort payne,fort p#@@ayne
City,261,thomasville,th$omasville
City,294,alabaster,alabaster%??
City,348,dothan,d@@ot??han
City,373,winfield,winfie%ld
City,389,mobile,mob#i%le
City,395,prattville,prattvill%e
City,396,prattville,prattvill@%@e
City,439,anchorage,%anchorage
City,452,bethel,??#bethel
City,460,sheffield,she%ff%ield
City,470,ozark,$ozark??
City,476,ozark,ozar@@$k
City,487,ozark,@@@@ozark
City,502,centre,ce??n??tre
City,507,centre,$cent??re
City,525,montgomery,$montgomery
City,527,montgomery,mont$gom$ery
City,580,valley,vall??e%y
City,591,valley,v??alley
City,596,elba,el$ba
City,605,elba,e$l$ba
City,607,elba,elba$
City,677,birmingham,bir@@mingha??m
City,685,birmingham,birmingham??
City,704,tallassee,tal@@la%ssee
City,763,andalusia,and%alusia
City,778,huntsville,h$untsvi%lle
City,797,huntsville,hunt%sville
City,819,gadsden,gad??sde%n
City,823,gadsden,gadsde??n
City,828,clanton,c??lanton$
City,848,clanton,c%lanton%
City,851,clanton,clan$to??n
City,856,hamilton,hamilto$n
City,882,fayette,fay@@ette
City,906,gadsden,gadsde#n
City,913,gadsden,gadsd%en%
City,914,gadsden,ga@@dsden
City,934,georgiana,g#eorgia??na
City,949,georgiana,geor$g$iana
City,984,oneonta,oneont??a
State,25,al,al$
State,40,al,al#
State,52,al,??al??
State,57,al,al@@??
State,108,al,%al
State,127,al,a#l
State,128,al,@@%al
State,165,al,#al
State,174,al,a@@l
State,197,al,a@@l
State,198,al,a??@@l
State,220,al,??%al
State,226,al,a%l
State,264,al,a??l
State,279,al,al%
State,285,al,al%
State,305,al,al$$
State,306,al,$al
State,317,al,a#??l
State,328,al,al%
State,340,al,$a%l
State,364,al,@@al
State,369,al,@@al
State,393,al,%al
State,399,al,%a$l
State,402,al,al$
State,461,al,a$l#
State,483,al,al??@@
State,491,al,a%@@l
State,496,al,a@@l
State,499,al,al??
State,527,al,%al
State,552,al,??$al
State,590,al,@@al
State,604,al,@@al
State,615,al,a??l
State,643,al,a?#?l
State,646,al,a%l??
State,655,al,al@@$
State,666,al,%al
State,726,al,a#l$
State,740,al,??al
State,758,al,@@al
State,772,al,al%
State,775,al,#a??l
State,776,al,al$
State,777,al,a#l@@
State,805,al,#al
State,838,al,al@@@@
State,839,al,%a#l
State,892,al,??a@@l
State,893,al,al$@@
State,899,al,al$
State,907,al,%al
State,921,al,al??
State,927,al,a%l
State,959,al,a??l%
State,967,al,a$$l
State,969,al,a$l$
State,977,al,$al
ZipCode,17,35660,173012.13537587694
ZipCode,20,36302,200477.99482174488
ZipCode,29,36302,138871.64845685667
ZipCode,46,35957,185503.77698899963
ZipCode,59,35957,189955.8688607189
ZipCode,74,35631,123214.28170430442
ZipCode,88,35631,131674.08178914155
ZipCode,90,35631,169926.69870895738
ZipCode,108,36467,176184.1845789508
ZipCode,109,36467,198254.36975679567
ZipCode,116,36467,197721.22363173883
ZipCode,135,36049,170429.85600056872
ZipCode,150,35640,171015.4874197451
ZipCode,186,35976,210155.8768757836
ZipCode,233,35968,110716.79108617477
ZipCode,264,36784,204452.69757988057
ZipCode,279,35007,129911.49396002568
ZipCode,296,35233,116198.2742367208
ZipCode,309,35233,118463.66635129036
ZipCode,323,36201,216110.48925081536
ZipCode,353,35205,154730.21574659034
ZipCode,358,35594,182784.1031060931
ZipCode,393,36067,111806.41813745214
ZipCode,416,35150,140341.53281083182
ZipCode,418,35150,155590.43434608087
ZipCode,433,99508,504421.8609401102
ZipCode,435,99508,572373.265429425
ZipCode,532,36116,143414.28361908364
ZipCode,564,36106,153258.6389945154
ZipCode,577,36854,168763.09823631984
ZipCode,609,36323,195416.37510144757
ZipCode,658,36278,192523.3023485552
ZipCode,659,36278,184737.70689474867
ZipCode,694,36078,181722.13105265496
ZipCode,696,36078,141778.51614735037
ZipCode,700,36078,145714.56747657285
ZipCode,703,36078,150449.3857802272
ZipCode,711,36078,205329.73705993817
ZipCode,754,36420,196022.55759882365
ZipCode,766,36420,124403.90816214672
ZipCode,769,36201,178929.440341299
ZipCode,776,35801,157517.4308246331
ZipCode,802,35801,159281.08904517937
ZipCode,806,35903,211072.75449013637
ZipCode,826,35903,188934.80257826537
ZipCode,832,35045,177348.68000144395
ZipCode,846,35045,165464.40991625146
ZipCode,854,35570,136317.93946948624
ZipCode,904,35901,182711.8342380948
ZipCode,921,35901,119152.57870059728
ZipCode,926,35901,117863.67423231398
ZipCode,932,36033,209043.79462497943
ZipCode,945,36033,193294.2111359919
ZipCode,994,35121,166448.99885196326
CountyName,11,jefferson,jeffers%on
CountyName,31,houston,h@@o@@uston
CountyName,78,lauderdale,la#uderdale
CountyName,99,covington,coving#to%n
CountyName,127,crenshaw,crensha??w??
CountyName,153,morgan,morga$n??
CountyName,161,morgan,morga%n
CountyName,176,marshall,ma@@r%shall
CountyName,179,marshall,marsha@@ll
CountyName,186,marshall,%marshall
CountyName,191,marshall,marshall??
CountyName,198,jefferson,j$efferso%n
CountyName,203,jefferson,j$effer$son
CountyName,210,jefferson,jefferson#
CountyName,211,jefferson,jef#fers#on
CountyName,228,de kalb,$de kal#b
CountyName,289,shelby,@@shelby??
CountyName,310,jefferson,je??ffers@@on
CountyName,351,jefferson,jeffe@@rson
CountyName,359,marion,#marion
CountyName,380,mobile,mobile??
CountyName,381,mobile,mob?$?ile
CountyName,384,mobile,mo$b??ile
CountyName,412,autauga,??autauga
CountyName,444,anchorage,ancho??rage
CountyName,488,dale,#dale
CountyName,512,cherokee,%ch@@erokee
CountyName,532,montgomery,montgo$mery
CountyName,536,montgomery,mon@@tgomery%
CountyName,540,montgomery,mon#tgomery
CountyName,571,chambers,ch@@am%bers
CountyName,640,lee,l@@ee@@
CountyName,699,elmore,elmore@@$
CountyName,714,elmore,el#more
CountyName,783,madison,madiso??%n
CountyName,845,chilton,chi@@lt#on
CountyName,850,chilton,chilto%n
CountyName,890,fayette,fa@@yette
CountyName,912,etowah,e??t#owah
CountyName,918,etowah,eto??wa@@h
CountyName,955,butler,@@butler
CountyName,971,coffee,%cof#fee
PhoneNumber,78,2567688400,11465186578.524157
PhoneNumber,87,2567688400,11076316030.700752
PhoneNumber,139,3343353374,14034099857.66095
PhoneNumber,151,2567736511,14873239511.480043
PhoneNumber,156,2567736511,13636464205.420055
PhoneNumber,180,2565718000,12602263316.997742
PhoneNumber,183,2565718000,9267257827.531427
PhoneNumber,222,2568453150,12100243312.124542
PhoneNumber,226,2568453150,13275778049.11554
PhoneNumber,244,2568453150,8411926279.4624605
PhoneNumber,262,3346366221,13960914730.112984
PhoneNumber,278,2056208100,7905193475.566847
PhoneNumber,311,2053258100,6337438761.811626
PhoneNumber,316,2562358900,12500046507.139347
PhoneNumber,327,2562358900,10908605826.541994
PhoneNumber,328,2562358900,14855181102.68116
PhoneNumber,336,3347935000,15467098639.185265
PhoneNumber,360,2054877736,10560412501.150057
PhoneNumber,372,2054877736,7659379372.722796
PhoneNumber,401,3343614267,19219368162.3563
PhoneNumber,425,2562495000,11790250436.115036
PhoneNumber,453,2563864556,13617538344.566175
PhoneNumber,467,3347742601,17740019621.18338
PhoneNumber,484,3347742601,19179543920.66393
PhoneNumber,489,3347742601,13147666244.46234
PhoneNumber,497,2569275531,14847622379.4339
PhoneNumber,508,2569275531,9244564790.556684
PhoneNumber,523,3342882100,18090340163.240284
PhoneNumber,572,3347561400,18487923490.87294
PhoneNumber,585,3347561400,15966175965.560207
PhoneNumber,591,3347561400,11077391692.246365
PhoneNumber,630,3347493411,14568274638.799925
PhoneNumber,650,2563572111,14024924788.32907
PhoneNumber,730,2567372000,9693798361.838352
PhoneNumber,743,3342228466,16107594323.335516
PhoneNumber,750,3342228466,16382775379.374071
PhoneNumber,790,2562651000,14863980729.927357
PhoneNumber,793,2562651000,13762926857.298994
PhoneNumber,799,2562651000,15229741212.78938
PhoneNumber,801,2562651000,14903967668.036848
PhoneNumber,838,2057552500,12211679643.523348
PhoneNumber,848,2057552500,9813324792.982197
PhoneNumber,864,2059216200,11247160986.010498
HospitalType,58,acute care hospitals,ac%ute care hospitals
HospitalType,71,acute care hospitals,acute care hospi%??tals
HospitalType,89,acute care hospitals,ac@@ute care hospital??s
HospitalType,90,acute care hospitals,acute% care hospita$ls
HospitalType,186,acute care hospitals,ac??ute care hospitals
HospitalType,199,acute care hospitals,acute ca#re hospitals
HospitalType,214,acute care hospitals,ac$ute care hospita??ls
HospitalType,233,acute care hospitals,acute care ho$spitals
HospitalType,260,acute care hospitals,a??cute care hospital@@s
HospitalType,261,acute care hospitals,acute ca%re hospital??s
HospitalType,272,acute care hospitals,%acute care hospitals
HospitalType,286,acute care hospitals,a#cute care hosp#itals
HospitalType,299,acute care hospitals,acute care hos$pita??ls
HospitalType,308,acute care hospitals,acute care hospi??tals
HospitalType,316,acute care hospitals,acute care $hospitals
HospitalType,359,acute care hospitals,ac$ute care hospitals
HospitalType,364,acute care hospitals,acu$te care %hospitals
HospitalType,367,acute care hospitals,acute care hos@@pitals
HospitalType,398,acute care hospitals,acute?? care hospitals
HospitalType,429,acute care hospitals,acute car@@e hospitals
HospitalType,456,acute care hospitals,acute care@@ hospitals
HospitalType,461,acute care hospitals,a%cute care hospitals
HospitalType,463,acute care hospitals,acute ca$re hospitals
HospitalType,519,acute care hospitals,acute care h%ospitals
HospitalType,537,acute care hospitals,acute care hospit#als
HospitalType,546,acute care hospitals,acute ca$re hospitals
HospitalType,560,acute care hospitals,acute @@care hospitals
HospitalType,576,acute care hospitals,acute care h$$ospitals
HospitalType,591,acute care hospitals,acute ca#r$e hospitals
HospitalType,619,acute care hospitals,acute care hosp@@itals
HospitalType,644,acute care hospitals,??acute c@@are hospitals
HospitalType,651,acute care hospitals,acute care hosp$%itals
HospitalType,702,acute care hospitals,acute ca%re@@ hospitals
HospitalType,704,acute care hospitals,acute% care h??ospitals
HospitalType,706,acute care hospitals,acute ca%re hospitals
HospitalType,777,acute care hospitals,??acute care hospital#s
HospitalType,785,acute care hospitals,acu$te care?? hospitals
HospitalType,793,acute care hospitals,acute care ho%spitals
HospitalType,813,acute care hospitals,a#cute care hospitals%
HospitalType,850,acute care hospitals,acute %car??e hospitals
HospitalType,879,acute care hospitals,acute care hos$pitals
HospitalType,892,acute care hospitals,acute ca$re @@hospitals
HospitalType,905,acute care hospitals,acut%e care hospitals
HospitalType,909,acute care hospitals,acute care hospi$tals
HospitalType,954,acute care hospitals,acu$te care hospit%als
HospitalOwner,9,government - hospital district or authority,government - hospital@@ district or authority
HospitalOwner,11,government - hospital district or authority,government - hospital district or au#thority
HospitalOwner,59,government - hospital district or authority,government - hospit@@al district or?? authority
HospitalOwner,117,voluntary non-profit - private,voluntary# non-profit - private
HospitalOwner,121,government - federal,g#overnment - federal
HospitalOwner,130,government - federal,%government - federal
HospitalOwner,134,government - federal,government -# federa@@l
HospitalOwner,148,proprietary,proprietary@@
HospitalOwner,153,proprietary,propriet??a%ry
HospitalOwner,244,voluntary non-profit - church,voluntary non-profit - c??hurch
HospitalOwner,249,government - federal,government - feder#al
HospitalOwner,290,voluntary non-profit - church,voluntary n$on-profit - church
HospitalOwner,292,voluntary non-profit - church,voluntary@@?? non-profit - church
HospitalOwner,295,voluntary non-profit - private,voluntar@@y non-profit - private
HospitalOwner,326,proprietary,%proprietary
HospitalOwner,347,proprietary,pro#@@prietary
HospitalOwner,360,proprietary,proprie@@tary
HospitalOwner,369,proprietary,prop@@rietar#y
HospitalOwner,433,proprietary,proprieta??ry
HospitalOwner,471,government - hospital district or authority,governme#nt - hospi#tal district or authority
HospitalOwner,478,government - hospital district or authority,government - hospital district or auth$ority@@
HospitalOwner,507,voluntary non-profit - private,volunta#ry non-profit - private
HospitalOwner,525,voluntary non-profit - church,voluntary non-profit?$? - church
HospitalOwner,527,voluntary non-profit - church,voluntary non-prof$it - c??hurch
HospitalOwner,569,voluntary non-profit - other,voluntary non-profit - ot%her
HospitalOwner,571,voluntary non-profit - other,voluntary no??n-profit - other
HospitalOwner,596,voluntary non-profit - other,vol#untary non-pro$fit - other
HospitalOwner,612,voluntary non-profit - other,voluntary?? non-profit - other$
HospitalOwner,629,government - hospital district or authority,government -@@ hospital district or authority@@
HospitalOwner,647,government - local,govern??ment - local
HospitalOwner,661,government - local,government $- local
HospitalOwner,714,voluntary non-profit - private,vo$luntary non-profit - pr??ivate
HospitalOwner,774,proprietary,pr%oprieta%ry
HospitalOwner,775,government - hospital district or authority,government - hospital district or authority$
HospitalOwner,849,voluntary non-profit - private,voluntary no%n-profit @@- private
HospitalOwner,860,voluntary non-profit - private,@@voluntary non-profit - p@@rivate
HospitalOwner,861,voluntary non-profit - private,voluntary?? non-profit - private
HospitalOwner,889,voluntary non-profit - other,voluntary non-profit $- other
HospitalOwner,926,proprietary,proprietary@@??
HospitalOwner,930,proprietary,proprietar??y
HospitalOwner,935,voluntary non-profit - private,voluntary@@ non-prof$it - private
HospitalOwner,939,voluntary non-profit - private,voluntary non-p@@rofit - privat@@e
HospitalOwner,944,voluntary non-profit - private,voluntary non-profit - privat@@e
HospitalOwner,956,proprietary,p#roprie%tary
HospitalOwner,985,voluntary non-profit - private,voluntary non-profit@@ - private
EmergencyService,17,yes,y%es
EmergencyService,24,yes,yes@@
EmergencyService,96,no,no$??
EmergencyService,139,yes,yes#
EmergencyService,155,yes,ye?$?s
EmergencyService,171,yes,yes??$
EmergencyService,215,yes,y??es
EmergencyService,224,yes,yes$
EmergencyService,240,yes,??y??es
EmergencyService,253,yes,yes#
EmergencyService,271,yes,%%yes
EmergencyService,288,yes,@@??yes
EmergencyService,304,yes,ye@@s%
EmergencyService,319,yes,y??es
EmergencyService,328,yes,#yes
EmergencyService,349,yes,yes%#
EmergencyService,370,yes,yes@@
EmergencyService,371,yes,ye@@s%
EmergencyService,374,yes,ye#s
EmergencyService,390,yes,y??e#s
EmergencyService,408,yes,$y$es
EmergencyService,424,no,n????o
EmergencyService,456,yes,ye%%s
EmergencyService,471,yes,y@@es
EmergencyService,503,yes,ye#s
EmergencyService,515,yes,@@yes$
EmergencyService,538,yes,ye%#s
EmergencyService,553,yes,ye??s
EmergencyService,579,yes,yes#
EmergencyService,610,yes,ye@@@@s
EmergencyService,647,no,no%
EmergencyService,661,no,n%o
EmergencyService,681,yes,#yes@@
EmergencyService,722,yes,#yes%
EmergencyService,740,yes,??yes#
EmergencyService,742,no,no????
EmergencyService,760,no,n??$o
EmergencyService,763,no,@@no
EmergencyService,765,no,n%%o
EmergencyService,823,yes,$yes
EmergencyService,831,yes,y$e@@s
EmergencyService,860,yes,ye??s
EmergencyService,878,yes,y$%es
EmergencyService,881,yes,yes%
EmergencyService,891,yes,ye%s
EmergencyService,905,yes,$yes
EmergencyService,913,yes,ye$@@s
EmergencyService,925,yes,%yes
EmergencyService,935,no,no%
EmergencyService,948,no,no@@
EmergencyService,953,no,n$o??
EmergencyService,955,no,@@$no
EmergencyService,967,yes,#yes
EmergencyService,982,yes,ye%s
Condition,24,heart attack,he$art attack
Condition,66,surgical infection prevention,su$r#gical infection prevention
Condition,78,heart failure,heart% failure
Condition,91,surgical infection prevention,surgical infe%ction prevention
Condition,94,surgical infection prevention,surg#ical inf$ection prevention
Condition,141,surgical infection prevention,sur??gical infection prevention
Condition,166,surgical infection prevention,su@@rgical infection prev??ention
Condition,169,surgical infection prevention,surgical infection $preventio@@n
Condition,177,heart failure,heart$ fail$ure
Condition,211,pneumonia,pneumonia#
Condition,268,surgical infection prevention,surgical infecti#on prevent$ion
Condition,269,surgical infection prevention,surgical infection preven$tion
Condition,318,heart attack,heart ??a$ttack
Condition,353,heart attack,heart@@ at@@tack
Condition,384,heart attack,hear$t attack
Condition,407,pneumonia,pn%eumonia
Condition,416,heart attack,heart attac#k
Condition,429,pneumonia,pne??umoni#a
Condition,439,pneumonia,pneum#onia
Condition,443,surgical infection prevention,surgical infection prevention%
Condition,473,heart attack,heart a%ttack
Condition,476,heart failure,heart failur%e
Condition,498,heart attack,heart att#$ack
Condition,514,surgical infection prevention,surgical infect#ion preventi$on
Condition,546,heart attack,heart att@@ac%k
Condition,581,pneumonia,pn%eumo??nia
Condition,597,heart attack,h#eart attack
Condition,605,pneumonia,pneumon#ia
Condition,627,heart failure,h@@eart failure
Condition,635,surgical infection prevention,%s@@urgical infection prevention
