Attribute,Index,Dirty Value,Clean Value
article_title,19,Haemodynamic ischaemia in paediatric moyamoya disease associated with renovasc#ular hypertension.,Haemodynamic ischaemia in paediatric moyamoya disease associated with renovascular hypertension.
article_title,29,Strong stability and host specific ba%cterial community in faeces of ponies.,Strong stability and host specific bacterial community in faeces of ponies.
article_title,37,nan,Successful treatment of lung cancer by multimodal endobronchial interventions
article_title,53,How?? assistive technology use by individuals with disabilities impacts their caregivers: a system??atic review of the research evidence.,How assistive technology use by individuals with disabilities impacts their caregivers: a systematic review of the research evidence.
article_title,65,nan,Phase II study of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.
article_title,67,nan,A guide to physiotherapy in cerebral palsy
article_title,80,nan,The first case of drug-induced immune hemolytic anemia due to hydrocortisone
article_title,100,nan,Dietary practices of ballet jazz and modern dancers
article_title,108,nan,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study
article_title,113,Cardiac# atrophy in women #following bed rest,Cardiac atrophy in women following bed rest
article_title,116,Antiplatelet therapy in patients with ST-elevation myocardial infa$rction undergoing myocardial revascularisation: Beyond clopidogrel.,Antiplatelet therapy in patients with ST-elevation myocardial infarction undergoing myocardial revascularisation: Beyond clopidogrel.
article_title,120,The Hierarchical Organization of Intellectual $Structures??,The Hierarchical Organization of Intellectual Structures
article_title,130,Antivitamin K drugs in stroke$ preven#tion,Antivitamin K drugs in stroke prevention
article_title,146,Clinical compar%ison of the effects of nimesulide and ibuprofen on fever in children. [Chinese],Clinical comparison of the effects of nimesulide and ibuprofen on fever in children. [Chinese]
article_title,153,nan,[Skeletal maturation in assessing underage asylum seekers].
article_title,160,Assessing quality of life in patients after partial% laryngectom@@y,Assessing quality of life in patients after partial laryngectomy
article_title,163,nan,Single bolus parecoxib attenuates sore throat after laryngeal microsurgery: A randomized double-blind control study
article_title,170,nan,The Role of Radiology in Preclinical Anatomy. A Critical Review of the Past Present and Future.
article_title,171,nan,Insulin detemir lowers the risk of hypoglycaemia and provides more consistent plasma glucose levels compared with NPH insulin in Type 1 diabetes.
article_title,185,Supporting patient adherence to antiretrovirals ??using mobile phone reminders: patient responses from S@@outh India,Supporting patient adherence to antiretrovirals using mobile phone reminders: patient responses from South India
article_title,193,nan,Mapping Curriculum to Ed Tech and Industry Standards
article_title,195,nan,The epidemiology of injury for an elite junior Australian Football cohort
article_title,208,Stereotactic radiosurgery for @@spinal metastases: a literature review. [Review],Stereotactic radiosurgery for spinal metastases: a literature review. [Review]
article_title,210,nan,Difference in fascicle behaviors between superficial and deep quadriceps muscles during isometric contractions.
article_title,244,Systematic review exploring the effect of exercise in pulmonary rehabilitation on depres@@sion levels in patients with chronic obstructive pulmona??ry disease,Systematic review exploring the effect of exercise in pulmonary rehabilitation on depression levels in patients with chronic obstructive pulmonary disease
article_title,247,nan,White matter diffusivity predicts memory in patients with subjective and mild cognitive impairment and normal CSF total tau levels.
article_title,256,nan,MicroRNAs: a new piece in the paediatric cardiovascular disease puzzle.
article_title,258,nan,Mortality at older ages and moves in residential and sheltered housing: evidence from the UK
article_title,289,nan,Streptococcus pneumoniae carriage in the Gaza strip
article_title,300,nan,Cultural humility: essential foundation for clinical researchers.
article_title,314,Chap@@ter 25 - Skin Manifestation@@s of HIV Infection,Chapter 25 - Skin Manifestations of HIV Infection
article_title,330,Descemet's stripping endothelial keratoplasty: safety an#d outcomes: a report by the American Academy of Ophthalmology,Descemet's stripping endothelial keratoplasty: safety and outcomes: a report by the American Academy of Ophthalmology
article_title,350,nan,L2 spinal nerve-block effects on acute low back pain from osteoporotic vertebral fracture
article_title,362,[Perineal regional anaesthesia: indications in gynaecologic and proctologic surgery and in obs#tetric],[Perineal regional anaesthesia: indications in gynaecologic and proctologic surgery and in obstetric]
article_title,374,Measuring the value of research data: a cita$tion analysis$ of oceanographic data sets,Measuring the value of research data: a citation analysis of oceanographic data sets
article_title,394,[The effect of shift work on the health of% workers: a syste#matic review].,[The effect of shift work on the health of workers: a systematic review].
article_title,396,Early and late mortality in hospitalised pat@@ients with raised cardiac troponin T.,Early and late mortality in hospitalised patients with raised cardiac troponin T.
article_title,400,nan,Identification of a novel missense (C7W) mutation of SOD1 in a large familial amyotrophic lateral sclerosis pedigree.
article_title,427,nan,Dose optimization of infliximab in patients with rheumatoid arthritis.
article_title,436,Randomized double-blind placebo-controlled trial of the 5-HT1A receptor antagonist AZD7371 tartrate m$onohydrate (robalzotan tartrate monohydr$ate) in patients with irritable bowel syndrome,Randomized double-blind placebo-controlled trial of the 5-HT1A receptor antagonist AZD7371 tartrate monohydrate (robalzotan tartrate monohydrate) in patients with irritable bowel syndrome
article_title,437,nan,The impact of orthodontic treatment on the quality of life a systematic review.
article_title,449,Barriers and facilitators to implem$enting electronic prescription: a systematic review of user groups' perceptions.,Barriers and facilitators to implementing electronic prescription: a systematic review of user groups' perceptions.
article_title,455,Heart rate and% blood pressure responses of left-hande$rs and right-handers to autonomic stressors,Heart rate and blood pressure responses of left-handers and right-handers to autonomic stressors
article_title,459,Acute and Persistent @@Post$operative Pain after Breast Surgery,Acute and Persistent Postoperative Pain after Breast Surgery
article_title,464,Follow-up care of patients tre$ated for breast cancer: a st#ructured review,Follow-up care of patients treated for breast cancer: a structured review
article_title,466,Bullous impetigo in children infected #with methicillin-resistant Staphylococcus aureus alone or in combination with methicillin-susceptible S. aureus: analysis of genetic characteristics including assessment o@@f exfoliative toxin gene carriage,Bullous impetigo in children infected with methicillin-resistant Staphylococcus aureus alone or in combination with methicillin-susceptible S. aureus: analysis of genetic characteristics including assessment of exfoliative toxin gene carriage
article_title,468,The Social Workers Gu??ide to Child and Adolescent Mental Health.,The Social Workers Guide to Child and Adolescent Mental Health.
article_title,476,nan,The impact of 3D volume of interest definition on accuracy and precision of activity estimation in quantitative SPECT and planar processing methods.
article_title,478,Comparison of 3D OS-EM and 4D MAP-RB%I-EM reconstruction algorithms for cardiac motion abnormality classification u@@sing a motion observer.,Comparison of 3D OS-EM and 4D MAP-RBI-EM reconstruction algorithms for cardiac motion abnormality classification using a motion observer.
article_title,482,nan,Chronic pain-associated behaviors in the nursing home: resident versus caregiver perceptions
article_title,492,Cognitive impairment and ris$k of cardiovascular events and mortality.,Cognitive impairment and risk of cardiovascular events and mortality.
article_title,493,nan,Comparison of tunnel positions in single-bundle anterior cruciate ligament reconstructions using computer navigation.
article_title,494,Fludarabine vs cladribine p#lus busulfan and low-dose TBI as reduced intensity conditioning for allogeneic hematopoietic stem cell transplantat@@ion: a prospective randomized trial,Fludarabine vs cladribine plus busulfan and low-dose TBI as reduced intensity conditioning for allogeneic hematopoietic stem cell transplantation: a prospective randomized trial
article_title,509,Application of a model$ based on fuzzy logic for evaluating nursing diagnostic accuracy of students,Application of a model based on fuzzy logic for evaluating nursing diagnostic accuracy of students
article_title,533,The parvalbumin-positive interneurons in the mouse dentate gyrus express GABAA receptor subunits 1 _2 and  along their extrasynaptic cel$l mem#brane.,The parvalbumin-positive interneurons in the mouse dentate gyrus express GABAA receptor subunits 1 _2 and  along their extrasynaptic cell membrane.
article_title,548,A screening me@@thodology for crowdsourcing video QoE evaluation,A screening methodology for crowdsourcing video QoE evaluation
article_title,553,The fundamental role of bone morphogenetic protein 15 in ovarian fun@@ction and its      involvement in female fertility disorders.,The fundamental role of bone morphogenetic protein 15 in ovarian function and its      involvement in female fertility disorders.
article_title,563,nan,Neighbourhood characteristics and mortality in the Atherosclerosis Risk in Communities Study
article_title,566,A systematic review of the surgical treatment of large #incisional hernia.,A systematic review of the surgical treatment of large incisional hernia.
article_title,577,Intravenous insulin treatment in acute stroke: a systematic review# and meta-analysis of ran%domized controlled trials.,Intravenous insulin treatment in acute stroke: a systematic review and meta-analysis of randomized controlled trials.
article_title,578,Hospitalized heart failure patients with preserved vs. reduced     ejection fraction in Dubai United Arab Emirates: a prospective     stu@@dy,Hospitalized heart failure patients with preserved vs. reduced     ejection fraction in Dubai United Arab Emirates: a prospective     study
article_title,584,Puberty suppression in adolescents with gender id??entity disorder: a prospective follow-up@@ study,Puberty suppression in adolescents with gender identity disorder: a prospective follow-up study
article_title,590,nan,[Methicillin-resistant Staphylococcus aureus forming the fried egg appearance colonies isolated from a patient with septicemia]
article_title,591,Support for nutrition from the older Americ%ans ??act programs: a clarification on its 40th anniversary,Support for nutrition from the older Americans act programs: a clarification on its 40th anniversary
article_title,593,The Effects of Cognitive Coaching an%d Nonverbal Classr@@oom Management on Teacher Efficacy and Perceptions of School Culture.,The Effects of Cognitive Coaching and Nonverbal Classroom Management on Teacher Efficacy and Perceptions of School Culture.
article_title,598,[Effect of a dialysis solution with icodextrin on ultrafiltration and selected ??metabolic parameters in patients treated with peritone$al dialysis],[Effect of a dialysis solution with icodextrin on ultrafiltration and selected metabolic parameters in patients treated with peritoneal dialysis]
article_title,607,nan,Bound for success: a systematic review of constraint-induced movement therapy in children with cerebral palsy supports improved arm and hand use (Structured abstract)
article_title,626,Prefronta@@l hypoactivation and recovery in insomnia.,Prefrontal hypoactivation and recovery in insomnia.
article_title,630,nan,Diabetes and other comorbidities in breast cancer survival by race/ethnicity: The California breast cancer survivorship consortium (CBCSC)
article_title,633,nan,Phase III randomized sequential open-label study to evaluate the efficacy and safety of sorafenib followed by pazopanib vs pazopanib followed by sorafenib in the treatment of advanced / metastatic renal cell carcinoma-design of the SWITCH-2 Study (NCT01613846)
article_title,651,Impact of diet restriction and/or resistance training on physical capacity in obese older women#...7th World Congress@@ on Aging and Physical Activity,Impact of diet restriction and/or resistance training on physical capacity in obese older women...7th World Congress on Aging and Physical Activity
article_title,676,nan,Obesity and obstructive sleep apnea: Carry the torch of awareness
article_title,680,nan,The special status of actions in causal reasoning in rats.
article_title,694,nan,The exercise prescription: focus on vascular mechanisms.
article_title,696,Soda and cell agi#ng: associations between sugar-sweetened beverage consumption and leukocyte telomere length in healthy adults from the National ??Health and Nutrition Examination Surveys,Soda and cell aging: associations between sugar-sweetened beverage consumption and leukocyte telomere length in healthy adults from the National Health and Nutrition Examination Surveys
article_title,748,nan,Structural brain changes associated with antipsychotic treatment in schizophrenia      as revealed by voxel-based morphometric MRI: an activation likelihood estimation       meta-analysis.
article_title,764,nan,Intra-operative change of gastric ph during laparotomic cholecystectomy under general anaesthesia: A prospective case-control study
article_title,781,nan,Improvement of action tremor by chronic cortical stimulation
article_title,789,nan,Reporting methods in studies developing prognostic models in cancer: a review.
article_title,793,[Severe exposure to environmental lead in a child @@population in Antofagasta Chile],[Severe exposure to environmental lead in a child population in Antofagasta Chile]
article_title,794,nan,Tracheostomy Care and Complications in the Intensive Care Unit
article_title,806,Tiao-She nursing of traditional Chinese medicine for mild c#ognitive disorder: An assessment of clinical evidence,Tiao-She nursing of traditional Chinese medicine for mild cognitive disorder: An assessment of clinical evidence
article_title,813,Preliminar#y validity and reliability of a Thai Berlin qu@@estionnaire in stroke patients,Preliminary validity and reliability of a Thai Berlin questionnaire in stroke patients
article_title,843,Differe@@nce in postural control between patients with functi??onal and mechanical ankle instability,Difference in postural control between patients with functional and mechanical ankle instability
article_title,874,Preoperative radi??otherapy for esophage@@al carcinoma,Preoperative radiotherapy for esophageal carcinoma
article_title,883,nan,Cost-effectiveness of pharmacological and psychosocial interventions for schizophrenia (Structured abstract)
article_title,895,nan,Shedding health risks with bariatric weight loss surgery
article_title,908,nan,Efficacy of continuation/maintenance electroconvulsive therapy for the prevention of recurrence of a major depressive episode in adults with unipolar depression: a systematic review.
article_title,913,nan,Disordered eating acculturation and treatment-seeking in a community sample of Hispanic Asian Black and White women
article_title,926,SUNCT syndrome: VIII. Pupilla$ry reaction and corneal sensitivity,SUNCT syndrome: VIII. Pupillary reaction and corneal sensitivity
article_title,928,nan,Efficacy immunogenicity and safety of a pentavalent human-bovine (WC3) reassortant rotavirus vaccine at the end of shelf life
article_title,935,Role of non-opioid analgesic techniques in the management of pain after ambulatory sur??gery,Role of non-opioid analgesic techniques in the management of pain after ambulatory surgery
article_title,945,nan,Evaluation of a hybrid constructed wetland for treating domestic sewage from individual housing units surrounding agricultural villages in South Korea
article_title,969,Growth hormo??ne treatment and diabetes: survey of the kabi ??pharmacia international growth study.,Growth hormone treatment and diabetes: survey of the kabi pharmacia international growth study.
article_title,975,nan,Validity of International Classification of Diseases Ninth Revision Clinical Modification (ICD-9-CM) screening for sepsis in surgical mortalities.
article_title,979,nan,Nonsyndromic 46XX Testicular Disorders of Sex Development
article_title,992,nan,An official American Thoracic Society systematic review: Influence of psychosocial characteristics on workplace disability among workers with respiratory impairment.
article_language,16,eng@%@,eng
article_language,18,$e$ng,eng
article_language,42,nan,eng
article_language,63,nan,English
article_language,75,eng#,eng
article_language,82,en%g,eng
article_language,85,nan,eng     por
article_language,91,nan,eng
article_language,126,nan,spa
article_language,153,nan,dut
article_language,206,nan,English
article_language,238,??g$er,ger
article_language,290,En@@glish,English
article_language,315,en$g,eng
article_language,316,nan,eng
article_language,337,nan,eng
article_language,359,eng??#,eng
article_language,443,nan,eng
article_language,448,nan,English
article_language,458,eng#,eng
article_language,513,nan,eng
article_language,526,e#ng%,eng
article_language,539,English??,English
article_language,541,en??g,eng
article_language,547,nan,English
article_language,549,nan,eng
article_language,550,nan,ENG
article_language,578,Engli#sh,English
article_language,580,nan,ita
article_language,590,@@%jpn,jpn
article_language,612,nan,eng
article_language,652,eng?%?,eng
article_language,655,eng$??,eng
article_language,661,en$#g,eng
article_language,713,nan,eng
article_language,718,e??ng%,eng
article_language,740,nan,eng
article_language,752,%en#g,eng
article_language,766,nan,eng
article_language,775,nan,eng
article_language,787,Engli@@#sh,English
article_language,788,@@r$us,rus
article_language,822,e#n@@g,eng
article_language,832,nan,eng
article_language,870,e$ng,eng
article_language,896,e$@@ng,eng
article_language,913,nan,English
article_language,918,#e#ng,eng
article_language,930,Eng%lish,English
article_language,931,nan,eng
article_language,941,nan,English
journal_title,2,The Jour$nal of $infectious diseases,The Journal of infectious diseases
journal_title,14,Heart Rh#y%thm,Heart Rhythm
journal_title,19,#Acta Ne%urochirurgica,Acta Neurochirurgica
journal_title,25,Scandinavian Journal# of Gastroent??erology,Scandinavian Journal of Gastroenterology
journal_title,48,Cochrane ??Databa%se Syst. Rev.,Cochrane Database Syst. Rev.
journal_title,111,nan,Cancer immunology immunotherapy : CII
journal_title,146,nan,Chinese Journal of New Drugs
journal_title,162,Journa$l of Clini#cal and Diagnostic Research,Journal of Clinical and Diagnostic Research
journal_title,179,nan,Water science and technology : a journal of the International Association on Water Pollution Research
journal_title,199,Annals Of Surg??ery@@,Annals Of Surgery
journal_title,201,nan,The journal of headache and pain
journal_title,203,nan,Journal of sports sciences
journal_title,209,nan,Arch Surg
journal_title,218,Colo$rectal disease : the official journal of the Association of Coloproctology of Great Bri@@tain and Ireland,Colorectal disease : the official journal of the Association of Coloproctology of Great Britain and Ireland
journal_title,257,nan,Journal of Huazhong University of Science and Technology. Medical Sciences
journal_title,279,Journ??al of psychiatric research,Journal of psychiatric research
journal_title,290,Kardi$ologia Pols@@ka,Kardiologia Polska
journal_title,291,nan,European journal of applied physiology and occupational physiology
journal_title,293,nan,Transfusion and apheresis science : official journal of the World Apheresis Association : official journal of the European Society for Haemapheresis
journal_title,297,nan,CNS Drugs
journal_title,351,nan,International Journal of Social Psychiatry
journal_title,358,Turk@@. J. Pediatr.,Turk. J. Pediatr.
journal_title,399,I@@nt. J.  Pharm$cy Pharm. Sci.,Int. J.  Pharmcy Pharm. Sci.
journal_title,412,nan,PRIMUS
journal_title,424,nan,Am J Perinatol
journal_title,441,nan,J. Am. Geriatr. Soc.
journal_title,447,nan,Frontiers in human neuroscience
journal_title,448,nan,Conference proceedings : ... Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Conference
journal_title,462,Thrombosis And Haemo$stasis,Thrombosis And Haemostasis
journal_title,487,P??hysiotherapy,Physiotherapy
journal_title,497,nan,Proceedings of the Asme Pressure Vessels and Piping Conference 2010 Vol 7
journal_title,513,nan,Bmj-British Medical Journal
journal_title,515,J. Pediatric Infect. Dis. So??c.,J. Pediatric Infect. Dis. Soc.
journal_title,524,nan,Journal Of Oral And Maxillofacial Surgery: Official Journal Of The American Association Of Oral And Maxillofacial Surgeons
journal_title,529,nan,Environmental toxicology and pharmacology
journal_title,564,The British journal of ps@@y??chiatry : the journal of mental science,The British journal of psychiatry : the journal of mental science
journal_title,587,European Journal Of Anaes$thes??iology,European Journal Of Anaesthesiology
journal_title,595,Onlin@@e Sub%mission,Online Submission
journal_title,610,nan,Int. Angiol.
journal_title,616,nan,Nature
journal_title,622,Impfstoffe: Akzeptanz un$d Sicherheit.,Impfstoffe: Akzeptanz und Sicherheit.
journal_title,680,Journal of Experi#mental Psychology: General,Journal of Experimental Psychology: General
journal_title,691,nan,Clinical radiology
journal_title,745,nan,DEV. BIOL. STAND.
journal_title,774,AIDS (??London England),AIDS (London England)
journal_title,787,nan,Indian Journal of Psychiatry
journal_title,805,nan,Brain and Language
journal_title,817,Journal o$f Oral & Maxillofacial #Surgery,Journal of Oral & Maxillofacial Surgery
journal_title,862,nan,Oral diseases
journal_title,882,nan,Journal of Psychopharmacology
journal_title,905,nan,Chest
journal_title,945,nan,Journal of environmental monitoring : JEM
journal_title,947,nan,Journal of Consulting and Clinical Psychology
journal_title,967,Lary@@ngo- rhino- otologie,Laryngo- rhino- otologie
journal_title,980,End%ocri$nology,Endocrinology
journal_title,999,nan,International Journal of Colorectal Disease
jounral_abbreviation,2,J. ??In%fect. Dis.,J. Infect. Dis.
jounral_abbreviation,21,nan,Cancer Prev Res (Phila)
jounral_abbreviation,24,J. Clin#. Oncol.,J. Clin. Oncol.
jounral_abbreviation,38,nan,Neurosurgery
jounral_abbreviation,69,nan,Sheng Wu Yi Xue Gong Cheng Xue Za Zhi
jounral_abbreviation,99,American journal of physiology. ??Endocrinology and metabolism,American journal of physiology. Endocrinology and metabolism
jounral_abbreviation,177,Annals of th??e New York Academy of Sciences,Annals of the New York Academy of Sciences
jounral_abbreviation,210,M#uscle Nerve,Muscle Nerve
jounral_abbreviation,224,nan,International journal of obesity (2005)
jounral_abbreviation,249,G@@ene,Gene
jounral_abbreviation,253,nan,Biomed Eng Online
jounral_abbreviation,279,nan,J Psychiatr Res
jounral_abbreviation,320,??C$ardiol Young,Cardiol Young
jounral_abbreviation,341,Int J Geriatr Ps$ychiatry,Int J Geriatr Psychiatry
jounral_abbreviation,372,nan,Ann. Intern. Med.
jounral_abbreviation,402,A$m. J. %Vet. Res.,Am. J. Vet. Res.
jounral_abbreviation,419,Clin Card%iol,Clin Cardiol
jounral_abbreviation,462,Thromb% Haemost,Thromb Haemost
jounral_abbreviation,476,Phys $Med Biol,Phys Med Biol
jounral_abbreviation,492,E??ur. Hea%rt J.,Eur. Heart J.
jounral_abbreviation,512,nan,J Korean Neurosurg Soc
jounral_abbreviation,612,Journal of alternative and complementary medicine (Ne%w York N.Y.),Journal of alternative and complementary medicine (New York N.Y.)
jounral_abbreviation,613,Jam@@a,Jama
jounral_abbreviation,720,BJOG : an# international journal of obstetrics and gynaecology,BJOG : an international journal of obstetrics and gynaecology
jounral_abbreviation,722,Jornal de pediat#ria,Jornal de pediatria
jounral_abbreviation,774,??AID$S,AIDS
jounral_abbreviation,795,A@@ppl Radiat Isot,Appl Radiat Isot
jounral_abbreviation,830,nan,World J Pediatr Congenit Heart Surg
jounral_abbreviation,837,nan,J. Bone Miner. Res.
jounral_abbreviation,849,nan,Annals of the rheumatic diseases
jounral_abbreviation,853,Ci#r#culation,Circulation
jounral_abbreviation,866,Pediatrics#,Pediatrics
jounral_abbreviation,892,The Journal of ha@@nd surgery,The Journal of hand surgery
jounral_abbreviation,911,Proc.@@Natl.Ac$ad.Sci.U.S.A.,Proc.Natl.Acad.Sci.U.S.A.
jounral_abbreviation,930,Neuro%surg,Neurosurg
jounral_abbreviation,938,nan,The Journal of surgical research
jounral_abbreviation,939,Clinical nutr#ition (Edin??burgh Scotland),Clinical nutrition (Edinburgh Scotland)
journal_issn,13,0001-6349 %(Print) 0001-6$349,0001-6349 (Print) 0001-6349
journal_issn,14,1547$-5271,1547-5271
journal_issn,19,Jan$@@-68,Jan-68
journal_issn,31,159??%8-9992,1598-9992
journal_issn,53,nan,1537-7385
journal_issn,61,nan,1879-4076
journal_issn,64,0091-6??749 (??Print),0091-6749 (Print)
journal_issn,65,nan,1756-9966
journal_issn,104,1556-5@@653,1556-5653
journal_issn,114,01??43-991X,0143-991X
journal_issn,117,nan,0021-8987
journal_issn,130,nan,-7518
journal_issn,136,nan,1079-5006
journal_issn,137,nan,1432-2161
journal_issn,162,2%249-782X,2249-782X
journal_issn,175,036@@2-2436,0362-2436
journal_issn,176,0077-89@@2%3,0077-8923
journal_issn,199,nan,1528-1140
journal_issn,203,02%64-0414,0264-0414
journal_issn,232,nan,1532-2939
journal_issn,240,093%3-7407%,0933-7407
journal_issn,280,nan,978-1-4503-3459-4
journal_issn,331,153%3-7@@731,1533-7731
journal_issn,335,0109-250#2,0109-2502
journal_issn,342,nan,0065-1419 (Print)     0065-1419
journal_issn,360,nan,-4928
journal_issn,361,1442-2#050,1442-2050
journal_issn,371,@@0007-0??912,0007-0912
journal_issn,379,0098-4108 (Print)     009@@8-4108 (Linking),0098-4108 (Print)     0098-4108 (Linking)
journal_issn,381,1526-$7598,1526-7598
journal_issn,397,1$827-161%8,1827-1618
journal_issn,445,nan,1058-0832
journal_issn,461,0104-1@@1??69,0104-1169
journal_issn,475,nan,2005-7563
journal_issn,506,nan,0300-9742
journal_issn,515,nan,-14400
journal_issn,518,nan,1941-2703
journal_issn,526,036%6-6999,0366-6999
journal_issn,538,0160??-6379,0160-6379
journal_issn,543,nan,1062-8401
journal_issn,551,1532-8%511,1532-8511
journal_issn,576,nan,0353-9504
journal_issn,578,nan,1879-0844
journal_issn,622,1439#-4413,1439-4413
journal_issn,626,0161%-8$105,0161-8105
journal_issn,649,nan,1547-1896
journal_issn,650,nan,0196-6553
journal_issn,651,1063-865@@2,1063-8652
journal_issn,688,0021-#9355 (Print$),0021-9355 (Print)
journal_issn,732,147%0??-7926,1470-7926
journal_issn,747,nan,Mar-67
journal_issn,750,nan,1437-1588
journal_issn,756,1079-2082 (Print) 1079-2#082,1079-2082 (Print) 1079-2082
journal_issn,757,01#90-535X,0190-535X
journal_issn,781,nan,0885-3185
journal_issn,809,nan,1096-4673
journal_issn,814,nan,1784-3286
journal_issn,834,nan,1555-7162
journal_issn,835,nan,0342-4642
journal_issn,837,0884%-#0431,0884-0431
journal_issn,911,nan,0027-8424
journal_issn,918,nan,1558-3597
journal_issn,919,nan,9-Mar
journal_issn,926,nan,0393-5264
journal_issn,927,nan,1466-187X Electronic 0142-159X Print
journal_issn,931,1872-82??43@@,1872-8243
journal_issn,955,0893$@@-133X,0893-133X
journal_issn,978,14@@#60-2091,1460-2091
article_jvolumn,4,nan,84
article_jvolumn,7,nan,29
article_jvolumn,12,nan,8
article_jvolumn,14,nan,8
article_jvolumn,21,28.923198580358516,6
article_jvolumn,36,nan,3
article_jvolumn,45,187.64068882783755,42
article_jvolumn,46,290.0786051233375,71
article_jvolumn,50,102.3763989870694,21
article_jvolumn,67,81.18444704486848,18
article_jvolumn,89,302.567150338758,64
article_jvolumn,91,52.51894207409027,10
article_jvolumn,94,112.83533864489851,37
article_jvolumn,97,nan,64
article_jvolumn,103,nan,24
article_jvolumn,107,290.5732416153911,52
article_jvolumn,117,211.45430154615457,41
article_jvolumn,146,nan,21
article_jvolumn,150,282.88584742312116,52
article_jvolumn,155,12.354404833500611,4
article_jvolumn,156,456.8081471282716,137
article_jvolumn,159,nan,80
article_jvolumn,181,nan,0
article_jvolumn,188,62.896643653010344,16
article_jvolumn,201,nan,15
article_jvolumn,207,nan,0
article_jvolumn,217,453.45531976297167,108
article_jvolumn,227,810.6675934898427,154
article_jvolumn,249,1786.325806188272,515
article_jvolumn,261,nan,32
article_jvolumn,265,756.5135110953121,132
article_jvolumn,272,nan,99
article_jvolumn,292,nan,7
article_jvolumn,293,177.47427089956702,40
article_jvolumn,297,67.58948516556549,20
article_jvolumn,303,87.60978207032282,15
article_jvolumn,319,241.07590493148453,43
article_jvolumn,338,nan,53
article_jvolumn,340,nan,59
article_jvolumn,343,nan,0
article_jvolumn,350,34.31942063255445,10
article_jvolumn,352,249.271652030237,75
article_jvolumn,367,nan,3
article_jvolumn,379,278.5159659615251,49
article_jvolumn,381,nan,102
article_jvolumn,386,nan,45
article_jvolumn,394,nan,29
article_jvolumn,405,161.98097422678774,33
article_jvolumn,407,642.4604164037883,119
article_jvolumn,421,nan,4
article_jvolumn,439,nan,20
article_jvolumn,475,277.3659856604688,63
article_jvolumn,477,nan,155
article_jvolumn,490,480.12382666532613,124
article_jvolumn,493,72.67157583884428,18
