Attribute,Index,Dirty Value,Clean Value
MeasureName,654,empty,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
MeasureName,803,empty,heart attack patients given aspirin at arrival
Score,52,empty,78%
Score,120,empty,0%
Score,124,empty,0%
Score,140,empty,100%
Score,146,empty,100%
Score,192,empty,100%
Score,199,empty,99%
Score,204,empty,98%
Score,273,empty,100%
Score,282,empty,100%
Score,286,empty,92%
Score,292,empty,100%
Score,345,empty,98%
Score,356,empty,100%
Score,375,empty,94%
Score,455,empty,97%
Score,471,empty,83%
Score,511,empty,100%
Score,530,empty,94%
Score,531,empty,95%
Score,542,empty,95%
Score,543,empty,92%
Score,550,empty,90%
Score,553,empty,85%
Score,582,empty,85%
Score,677,empty,100%
Score,690,empty,79%
Score,694,empty,100%
Score,696,empty,75%
Score,742,empty,100%
Score,743,empty,60%
Score,750,empty,91%
Score,781,empty,100%
Score,798,empty,93%
Score,819,empty,96%
Score,832,empty,100%
Score,869,empty,91%
Score,917,empty,99%
Score,926,empty,79%
Score,930,empty,84%
Score,946,empty,50%
Score,976,empty,100%
Score,994,empty,83%
Sample,12,empty,4 patients
Sample,17,empty,149 patients
Sample,25,empty,0 patients
Sample,67,empty,237 patients
Sample,83,empty,65 patients
Sample,140,empty,2 patients
Sample,143,empty,4 patients
Sample,146,empty,1 patients
Sample,152,empty,35 patients
Sample,159,empty,51 patients
Sample,164,empty,7 patients
Sample,188,empty,66 patients
Sample,218,empty,229 patients
Sample,267,empty,15 patients
Sample,285,empty,116 patients
Sample,287,empty,96 patients
Sample,316,empty,14 patients
Sample,343,empty,957 patients
Sample,353,empty,242 patients
Sample,369,empty,85 patients
Sample,370,empty,62 patients
Sample,372,empty,19 patients
Sample,393,empty,4 patients
Sample,399,empty,75 patients
Sample,408,empty,89 patients
Sample,426,empty,69 patients
Sample,437,empty,37 patients
Sample,439,empty,26 patients
Sample,450,empty,223 patients
Sample,471,empty,6 patients
Sample,490,empty,50 patients
Sample,517,empty,134 patients
Sample,535,empty,412 patients
Sample,547,empty,0 patients
Sample,559,empty,180 patients
Sample,573,empty,0 patients
Sample,574,empty,137 patients
Sample,603,empty,31 patients
Sample,633,empty,89 patients
Sample,673,empty,47 patients
Sample,683,empty,242 patients
Sample,687,empty,317 patients
Sample,701,empty,30 patients
Sample,704,empty,76 patients
Sample,714,empty,33 patients
Sample,753,empty,77 patients
Sample,755,empty,43 patients
Sample,757,empty,64 patients
Sample,794,empty,409 patients
Sample,795,empty,123 patients
Sample,814,empty,255 patients
Sample,818,empty,153 patients
Sample,829,empty,1 patients
Sample,837,empty,4 patients
Sample,875,empty,19 patients
Sample,903,empty,4 patients
Sample,904,empty,4 patients
Sample,934,empty,6 patients
Sample,937,empty,0 patients
Sample,990,empty,7 patients
Sample,995,empty,105 patients
Stateavg,388,empty,al_hf-2
Stateavg,408,empty,al_pn-7
Stateavg,803,empty,al_ami-1
Stateavg,917,empty,al_pn-2
Stateavg,993,empty,al_pn-3b
