Attribute,Index,Dirty Value,Clean Value
id,525,261454.81511170385,67292
id,532,612064.4452294131,105981
id,538,1118210.5111270477,299297
id,547,2511278.9226504415,491837
id,549,3142691.571163476,525874
id,552,3739260.142722755,719389
id,561,nan,812757
id,570,3512838.591621159,621640
id,571,nan,647583
id,574,196535.58809019596,52633
id,576,1120122.869335647,373015
id,587,2985215.03514842,918698
id,593,1049605.9183444472,313584
id,602,2007467.043073074,361682
id,607,5319817.134509766,914007
id,614,nan,822897
id,616,76300.40769163263,24026
id,620,nan,779555
id,621,1315986.349923845,323860
id,628,nan,117678
id,637,nan,875250
id,638,3109152.088740767,786108
id,651,2505296.032847431,711472
id,654,2832872.166920955,774830
id,665,3074933.033807914,541739
id,667,5217071.582479509,954980
id,672,nan,416171
id,673,2516224.1706455057,810153
id,682,nan,811629
id,683,1425690.401931443,280418
id,684,3037145.2070306195,757660
id,690,166656.23615711904,38197
id,691,nan,160820
id,693,3493065.39621346,776197
id,713,497609.3468893781,84941
id,715,1417551.4777725686,428909
id,718,321943.46865737654,82695
id,730,2700169.964937759,696132
id,733,3400839.2694803975,617801
id,737,2814831.1776061417,696985
id,738,3083124.294335015,826471
id,743,559420.880186445,180588
id,747,1333677.367320191,265490
id,750,1504436.8494739148,300057
id,751,924686.9237256884,166521
id,754,3642287.6825444265,668772
id,761,nan,856471
id,765,nan,24381
id,769,90322.72105760126,18298
id,774,3803633.538681328,663339
id,775,2807413.3533112556,718292
id,777,1216486.1594905353,307302
id,779,2006275.6452394177,413717
id,780,346346.95960731886,62246
id,781,4249841.636248177,945021
id,786,4997075.678838922,887418
id,791,647410.0020663316,155127
id,793,nan,166179
id,795,2118770.175440689,379577
id,796,2204203.393619616,658981
id,798,1892157.0111556372,521132
id,803,2630560.4257680536,495319
id,812,2107904.391051468,439302
id,814,524065.53205673303,133777
id,815,4114543.3940873295,775428
id,819,624710.2527391696,161290
id,820,4209850.461558621,746312
id,835,2275709.1223219936,637323
id,838,nan,9325
id,844,nan,503354
id,845,560988.0024722929,176844
id,846,nan,820549
id,852,1368737.5454426245,264151
id,854,57478.40725670478,12554
id,860,3821258.7850850015,979725
id,862,nan,71351
id,870,600249.7173604551,149836
id,889,3258397.455300229,673307
id,895,993327.6744624196,198813
id,896,nan,535901
id,900,949240.2726487753,197174
id,903,2440440.594548049,672671
id,907,2487866.0143817035,547657
id,909,nan,820238
id,917,5170512.260229801,973603
id,918,1219715.937080607,345575
id,919,1691278.733271008,304082
id,923,1582943.7595917871,424870
id,936,nan,296269
id,944,2892984.9578017252,683893
id,955,835517.6826068057,272806
id,956,2503680.8632379537,773090
id,958,1198069.159073819,385346
id,961,3149040.467945823,889260
id,962,1814853.3492335991,392576
id,972,3688001.7142749894,855970
id,975,nan,553088
id,978,566811.5014535217,160121
id,983,5339238.354646862,946487
id,985,24217.335734320022,6028
id,995,951551.4177326713,255382
article_title,4,[Noninvasive prenatal diagnosis of trisomy 21 @@18 and 13 using cell-free fetal DNA],[Noninvasive prenatal diagnosis of trisomy 21 18 and 13 using cell-free fetal DNA]
article_title,5,Diagnosis and Management of Cutaneous B-cell Lymp#homa.,Diagnosis and Management of Cutaneous B-cell Lymphoma.
article_title,14,Imaging of scar in patients with ventricular arrhythmias of right ventricu%lar origin: Cardiac magnetic resonance versus electroanatomi%c mapping,Imaging of scar in patients with ventricular arrhythmias of right ventricular origin: Cardiac magnetic resonance versus electroanatomic mapping
article_title,28,Diminish$%ed A-cell secretion in the early phase of type I diabetes mellitus,Diminished A-cell secretion in the early phase of type I diabetes mellitus
article_title,31,nan,[A case of giant Brunner's gland hyperplasia combined with adenomyomatous hyperplasia].
article_title,34,Bone density and body #compositio??n in young women with chronic fatigue syndrome.,Bone density and body composition in young women with chronic fatigue syndrome.
article_title,43,Mu@@@@ltiresistance of clinically relevant gram-positive cocci,Multiresistance of clinically relevant gram-positive cocci
article_title,51,Use of %alendronate in peri-implant defect $regeneration,Use of alendronate in peri-implant defect regeneration
article_title,55,Adolescent overscheduling: The #relationship between levels of #participation in scheduled activities and self-reported clinical symptomology,Adolescent overscheduling: The relationship between levels of participation in scheduled activities and self-reported clinical symptomology
article_title,59,Educating Emergent Bilinguals: Policies Programs and Practices for English Language Learn$ers. Language & Literacy Series,Educating Emergent Bilinguals: Policies Programs and Practices for English Language Learners. Language & Literacy Series
article_title,64,Advances in allergic sk%in disease anaphylaxis and hypersensitivity reactions to foods drugs and insects,Advances in allergic skin disease anaphylaxis and hypersensitivity reactions to foods drugs and insects
article_title,65,Phase II study@@ of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or g@@astroesophageal junction adenocarcinoma.,Phase II study of epirubicin oxaliplatin and docetaxel combination in metastatic gastric or gastroesophageal junction adenocarcinoma.
article_title,66,Ne$ck p$ain.,Neck pain.
article_title,68,Community associated methicillin-resistant Stap%hylococcus aureus in HIV-infected patients,Community associated methicillin-resistant Staphylococcus aureus in HIV-infected patients
article_title,76,nan,CABG again outshines stenting for some patients with coronary artery blockage
article_title,77,%Health-promoting behaviors of low-income cancer survi%vors,Health-promoting behaviors of low-income cancer survivors
article_title,81,KRAS mu#tational status assessment in patients with metas#tatic colorectal cancer: are the clinical implications so clear?,KRAS mutational status assessment in patients with metastatic colorectal cancer: are the clinical implications so clear?
article_title,82,nan,Classifying radiographic progression status in early rheumatoid arthritis patients using propensity scores to adjust for baseline differences.
article_title,103,Nasal steroids in snorer??s can decrease snoring frequency: a randomized placebo-controlled cross??over trial,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial
article_title,105,Clin#ical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subj$ects.,Clinical pharmacokinetics of Icotinib an anti-cancer drug: evaluation of dose proportionality food effect and tolerability in healthy subjects.
article_title,108,Effect of antibio??tic prescribing in prim??ary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study,Effect of antibiotic prescribing in primary care on meticillin-resistant Staphylococcus aureus carriage in community-resident adults: a controlled observational study
article_title,109,nan,Ghrelin improves left ventricular dysfunction and cardiac cachexia in heart failure.
article_title,114,Patent abstr#act$snull,Patent abstractsnull
article_title,115,The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activit??y in patients with rheumatoid arthritis.,The value of a continuous ambulatory activity monitor to quantify the amount and intensity of daily activity in patients with rheumatoid arthritis.
article_title,118,nan,Perceived barriers that impede provider relations and medication delivery: Hospice providers' experiences in nursing homes and private homes
article_title,120,The Hier%archical Organization of Intellectual Structures,The Hierarchical Organization of Intellectual Structures
article_title,123,Impact of education and provision of complementary feeding on growth and morbidity in children less than 2 years of age in developing countries: a sys#tematic review.,Impact of education and provision of complementary feeding on growth and morbidity in children less than 2 years of age in developing countries: a systematic review.
article_title,124,nan,Sustained complete remission of a limited-stage blastic plasmacytoid dendritic cell neoplasm followed by a simultaneous combination of low-dose DeVIC therapy and radiation therapy: a case report and review of the literature.
article_title,126,nan,[Neurological dysfunction induced by bilirrubin].
article_title,129,Predicting in$fection in localized intraabdominal fluid $collections: value of pH and pO2 measurements.,Predicting infection in localized intraabdominal fluid collections: value of pH and pO2 measurements.
article_title,133,A literature review @@on chronic pain: the daily overcoming of a comple$x problem.,A literature review on chronic pain: the daily overcoming of a complex problem.
article_title,138,A pharmacoec%onomic evaluation of statins in the treatment of hypercholesterolaemia in the primary care setting in Spain (Structured abstract),A pharmacoeconomic evaluation of statins in the treatment of hypercholesterolaemia in the primary care setting in Spain (Structured abstract)
article_title,164,Scar Management Practice and Science: A Comprehensi$ve Approach to Controlling Scar Tissue and Avoiding Hypertrophic Scarring.... Reprinted and adapted with permission from Wound Healing South Africa and Medpharm. Widgerow AD. Scar management-marrying the practical with the science. Wound Heal South Afr 2010;3(1):7-10,Scar Management Practice and Science: A Comprehensive Approach to Controlling Scar Tissue and Avoiding Hypertrophic Scarring.... Reprinted and adapted with permission from Wound Healing South Africa and Medpharm. Widgerow AD. Scar management-marrying the practical with the science. Wound Heal South Afr 2010;3(1):7-10
article_title,177,Localized defici$encies of folic acid in aerodigestive tissues,Localized deficiencies of folic acid in aerodigestive tissues
article_title,180,Unique failure mechanism of a f#emoral component after revision total hip arthroplasty.,Unique failure mechanism of a femoral component after revision total hip arthroplasty.
article_title,183,Daily step g@@oal of 10000 steps: A literature review.,Daily step goal of 10000 steps: A literature review.
article_title,185,Supporting patient adherence to antiretrovirals using mobile phone re%minders: patient responses from South India,Supporting patient adherence to antiretrovirals using mobile phone reminders: patient responses from South India
article_title,186,#Amyloi%d neuropathies,Amyloid neuropathies
article_title,188,nan,A systematic review on acupuncture for trigeminal neuralgia (Provisional abstract)
article_title,191,Are physicians and patients ??in agreement? Exploring dyadic concordance,Are physicians and patients in agreement? Exploring dyadic concordance
article_title,192,Services for children and adolescents with autism spectru$m disorders: payment?? issues.,Services for children and adolescents with autism spectrum disorders: payment issues.
article_title,194,Processed meat consumption @@and stomach cancer risk: a meta-analysis.,Processed meat consumption and stomach cancer risk: a meta-analysis.
article_title,200,Ultrasonically enhanced vancomycin activity against Staphylococcus epidermidis biofilms in?? vivo.,Ultrasonically enhanced vancomycin activity against Staphylococcus epidermidis biofilms in vivo.
article_title,204,An insulin-like growth factor-I gene polymorphism modifies the risk of microalbuminuria in subjects with an abnormal glucose toleranc??e,An insulin-like growth factor-I gene polymorphism modifies the risk of microalbuminuria in subjects with an abnormal glucose tolerance
article_title,208,Stereotactic radiosurgery for spinal metastases: a lite??r#ature review. [Review],Stereotactic radiosurgery for spinal metastases: a literature review. [Review]
article_title,210,Difference in fascicle behaviors between superficial and deep quadriceps muscles duri$ng isometric contractions.,Difference in fascicle behaviors between superficial and deep quadriceps muscles during isometric contractions.
article_title,213,[Osteoporosis prevention in patients with low ??ene$rgy hip fractures hospitalized in the orthopedic department],[Osteoporosis prevention in patients with low energy hip fractures hospitalized in the orthopedic department]
article_title,215,Symptoms tell it all: a systematic review of the value of symptom assessment to predict% survival in advanced cancer patients.,Symptoms tell it all: a systematic review of the value of symptom assessment to predict survival in advanced cancer patients.
article_title,225,nan,Atomoxetine treatment of children and adolescents with ADHD: Clinical questions and answers. (German)
article_title,229,Improving Implementation of Classroom Instruction #throug??h Teacher-Directed Behavioral Consultation: A Single-Case Demonstration,Improving Implementation of Classroom Instruction through Teacher-Directed Behavioral Consultation: A Single-Case Demonstration
article_title,230,Green tea $in?? dermatology. [Review],Green tea in dermatology. [Review]
article_title,231,Teaching Calculus and Other Challenging Courses to Nontraditional and At-Risk Students at a Research Unive#rsity.,Teaching Calculus and Other Challenging Courses to Nontraditional and At-Risk Students at a Research University.
article_title,232,nan,Tropical infection after a case of total hip arthroplasty.
article_title,234,nan,Obstetrical anal sphincter laceration and anal incontinence 5-10 years after childbirth
article_title,247,nan,White matter diffusivity predicts memory in patients with subjective and mild cognitive impairment and normal CSF total tau levels.
article_title,250,nan,Overactive bladder: Optimizing quality of care
article_title,253,A robust method for diagnosis of morphological arrhythmias based on Hermitian mode%l of higher-order statistics,A robust method for diagnosis of morphological arrhythmias based on Hermitian model of higher-order statistics
article_title,254,Shared decision making# and# the future of managed care,Shared decision making and the future of managed care
article_title,259,A multinational study of thromboprophylaxis practice in critic$ally ill children.,A multinational study of thromboprophylaxis practice in critically ill children.
article_title,269,eComment. Eu@@roSCORE II - corrected in-hospital mortality rate in a modern cohort of patients undergoing cardiac surgery,eComment. EuroSCORE II - corrected in-hospital mortality rate in a modern cohort of patients undergoing cardiac surgery
article_title,272,Early predicting of blood component quality by Sta#tistical Process Control,Early predicting of blood component quality by Statistical Process Control
article_title,286,W%ound $care,Wound care
article_title,290,Direct healthcare costs and cost-effectiveness of acute coronary syndrome secondary prevention with ticagrelor compared to clopidog#rel: Economic evaluation from the public payer's perspective in Poland based on the PLATO trial results,Direct healthcare costs and cost-effectiveness of acute coronary syndrome secondary prevention with ticagrelor compared to clopidogrel: Economic evaluation from the public payer's perspective in Poland based on the PLATO trial results
article_title,293,Importance of membrane materials for blo#od purification devices in c%ritical care.,Importance of membrane materials for blood purification devices in critical care.
article_title,296,Quantitative assessment of the influence of common variations (rs80#34191 and rs1051730) at 15q25 and lung canc$er risk.,Quantitative assessment of the influence of common variations (rs8034191 and rs1051730) at 15q25 and lung cancer risk.
article_title,297,nan,Cognitive deficits and psychosis in Parkinson's disease: A review of pathophysiology and therapeutic options
article_title,302,High resolution EPR spectroscopy of C(60)F and C(70)F in solid argon: reassignment of C(70)F r@@egioisomers,High resolution EPR spectroscopy of C(60)F and C(70)F in solid argon: reassignment of C(70)F regioisomers
article_title,303,Clinical and radiological results of cal%cium phosphate cement-assisted balloon osteoplasty for Colles' fractures in osteoporotic senile female pati$ents,Clinical and radiological results of calcium phosphate cement-assisted balloon osteoplasty for Colles' fractures in osteoporotic senile female patients
article_title,305,Anxiety and depression in patients with chronic obstructi$ve pulmonary disease: an open agenda for research.,Anxiety and depression in patients with chronic obstructive pulmonary disease: an open agenda for research.
article_title,308,Implementing pa$rticipatory inter%vention and research in communities: lessons from the Kahnawake Schools Diabetes Prevention Project in Canada,Implementing participatory intervention and research in communities: lessons from the Kahnawake Schools Diabetes Prevention Project in Canada
article_title,314,nan,Chapter 25 - Skin Manifestations of HIV Infection
article_title,320,Normalisation of left ventricular systolic function $after change from VVI pacing to biventricular pacing in a child with congenital complete atrioventricular block long-QT syndrome and congenital muscular dystrophy: a 10-year follow-up.,Normalisation of left ventricular systolic function after change from VVI pacing to biventricular pacing in a child with congenital complete atrioventricular block long-QT syndrome and congenital muscular dystrophy: a 10-year follow-up.
article_title,324,nan,Anterior approach unilateral right sacrospinous fixation for recurrent pelvic organ prolapse following multiple colorectal surgeries.
article_title,332,nan,Antidiabetic oral treatment in older people: does frailty matter?
article_title,335,Evaluation of technical quality of endodontic trea$tment--reliability of intraoral radiographs.,Evaluation of technical quality of endodontic treatment--reliability of intraoral radiographs.
article_title,336,nan,Experience in one centre using the buttoned device for occlusion of atrial septal defect: comparison with the Amplatzer septal occluder.
article_title,343,nan,Non-surgical treatments for anal fissure in adults.
article_title,345,nan,Pharmacotherapy for inherited colorectal cancer. [Review] [42 refs]
article_title,351,Depression treatment preferences among Japanese undergraduates: using co#njoint analysis,Depression treatment preferences among Japanese undergraduates: using conjoint analysis
article_title,353,nan,A study of the clinicians approach to patients' driving status in the memory clinic setting
article_title,354,Frequency ??of CDH1 germline mutations in gastric carcinoma coming from high- and low-risk areas: metanalysis and systematic review of the@@ literature.,Frequency of CDH1 germline mutations in gastric carcinoma coming from high- and low-risk areas: metanalysis and systematic review of the literature.
article_title,375,Trends in the quality of data fr??om 51@@68 oligonucleotide microarrays from a single facility,Trends in the quality of data from 5168 oligonucleotide microarrays from a single facility
article_title,383,[Clinica??l characteristics in non-symptomatic infants with tuberculosis whose diagnostic clue was regular tuberculin skin test prior to BCG vaccinat@@ion].,[Clinical characteristics in non-symptomatic infants with tuberculosis whose diagnostic clue was regular tuberculin skin test prior to BCG vaccination].
article_title,390,nan,Impact of clinical pharmacist intervention on diabetes-related outcomes in a military treatment facility
article_title,394,[The effect o@@f shift work on the health of workers: a systematic review].,[The effect of shift work on the health of workers: a systematic review].
article_title,398,Early thoracic sympathe#tic block improves the treatment@@ effect for upper extremity neuropathic pain,Early thoracic sympathetic block improves the treatment effect for upper extremity neuropathic pain
article_title,406,Clinical and pharmacologic phase I study of Cemadotin-HCl (LU103793) a novel antimitotic peptide given as 24-hour infusion in patients with advanced cancer. A study of the Arbeitsgemeinschaft Inter#nistische Onkologie (AIO) Phase I Group and Arbeitsgruppe Pharmakologie in der Onkologie und Haematologie (APOH) Group of the German Cancer Society.,Clinical and pharmacologic phase I study of Cemadotin-HCl (LU103793) a novel antimitotic peptide given as 24-hour infusion in patients with advanced cancer. A study of the Arbeitsgemeinschaft Internistische Onkologie (AIO) Phase I Group and Arbeitsgruppe Pharmakologie in der Onkologie und Haematologie (APOH) Group of the German Cancer Society.
article_title,413,nan,Why What We Teach Depends on When: Grade and Reading Intervention Modality Moderate Effect Size.
article_title,419,Role of N-acetylcysteine in prevention of contrast-i@@nduced nephropathy after cardiovascular procedures: a meta-analysis,Role of N-acetylcysteine in prevention of contrast-induced nephropathy after cardiovascular procedures: a meta-analysis
article_title,429,TH??E BRITISH MEDICAL ASSOCIATION.: SEVENT$Y-EIGHTH ANNUAL MEETING IN LONDON,THE BRITISH MEDICAL ASSOCIATION.: SEVENTY-EIGHTH ANNUAL MEETING IN LONDON
article_title,438,nan,Phenotypic analysis of misato function reveals roles of noncentrosomal microtubules in Drosophila spindle formation
article_title,439,nan,Cost implications for missed malnutrition diagnoses in patients hospitalised with an exacerbation of chronic obstructive pulmonary disease (COPD)
article_title,441,A case of delirium triggere@@d by #sub-clinical seizures,A case of delirium triggered by sub-clinical seizures
article_title,444,nan,Personality profile and exercise dependence
article_title,450,Cyst$ic fibrosis: cost of ill@@ness and considerations for the economic evaluation of potential therapies,Cystic fibrosis: cost of illness and considerations for the economic evaluation of potential therapies
article_title,453,He%alth literacy diabetes self-care and$ glycemic control in adults with type 2 diabetes,Health literacy diabetes self-care and glycemic control in adults with type 2 diabetes
article_title,454,Central $corneal melting associated with reformula$ted generic diclofenac in a patient with inferior fornix foreshortening.,Central corneal melting associated with reformulated generic diclofenac in a patient with inferior fornix foreshortening.
article_title,457,Primary head and neck cancers in North -We??s%tern Nigeria,Primary head and neck cancers in North -Western Nigeria
article_title,464,nan,Follow-up care of patients treated for breast cancer: a structured review
article_title,466,Bullous impetigo in children infected with methicillin-resistant Staphylococcus aureus alone or in combination wi%th methicillin-susceptible S. aureus: analysis of genetic characteristics including assessment of exfoliative toxin gene carriage,Bullous impetigo in children infected with methicillin-resistant Staphylococcus aureus alone or in combination with methicillin-susceptible S. aureus: analysis of genetic characteristics including assessment of exfoliative toxin gene carriage
article_title,473,Infectious diseases. As Ebola @@wanes trials jockey for patients.,Infectious diseases. As Ebola wanes trials jockey for patients.
article_title,474,nan,DiGeorge Syndrome Presenting as Hypocalcaemia-Induced Seizures in Adulthood.
article_title,475,In vivo e%ffects of different anesthetic agents on apoptosis.,In vivo effects of different anesthetic agents on apoptosis.
article_title,476,The impact of 3D vol#ume of interest definition on accuracy and precision of activity estim%ation in quantitative SPECT and planar processing methods.,The impact of 3D volume of interest definition on accuracy and precision of activity estimation in quantitative SPECT and planar processing methods.
article_title,482,nan,Chronic pain-associated behaviors in the nursing home: resident versus caregiver perceptions
article_title,492,Cognitive impairment an%d risk of cardiovascular events and mortality.,Cognitive impairment and risk of cardiovascular events and mortality.
article_title,497,APPLICATION OF AGING MANAGEMENT STRATEGIES FOR REAC#TOR VESSEL INTERNALS AND CORE SUPPORT STRUCTURES,APPLICATION OF AGING MANAGEMENT STRATEGIES FOR REACTOR VESSEL INTERNALS AND CORE SUPPORT STRUCTURES
article_title,510,nan,The effectiveness of N-acetylcysteine in preventing contrast-induced nephropathy in patients undergoing contrast-enhanced computed tomography: a meta-analysis of randomized controlled trials (Provisional abstract)
article_title,513,Frui#t consumption and risk of type 2 diabetes: results ??from three prospective longitudinal cohort studies.,Fruit consumption and risk of type 2 diabetes: results from three prospective longitudinal cohort studies.
article_title,515,The ??safety and $immunogenicity of rotavirus vaccination in infants with intestinal failure,The safety and immunogenicity of rotavirus vaccination in infants with intestinal failure
article_title,518,Comparative in vitro performance of three small-volume valved holding chamb#ers with beclomethasone/formoterol pressurized metered dose inhaler.,Comparative in vitro performance of three small-volume valved holding chambers with beclomethasone/formoterol pressurized metered dose inhaler.
article_title,525,Epithel??ial Splicing Regulatory Proteins 1 (ESRP1) and 2 (ESRP2) Suppress Cancer Cell Motility vi%a Different Mechanisms.,Epithelial Splicing Regulatory Proteins 1 (ESRP1) and 2 (ESRP2) Suppress Cancer Cell Motility via Different Mechanisms.
article_title,533,The parvalbumin-positive interneurons in the mouse dentate gyru@@s express GABAA receptor subunits 1 _2 and  along their extrasynaptic cell membrane.,The parvalbumin-positive interneurons in the mouse dentate gyrus express GABAA receptor subunits 1 _2 and  along their extrasynaptic cell membrane.
article_title,537,Stroke in children with posterior fossa brain malformations hemangiomas arterial anomalies coarctation of the aorta and cardiac de$fects and eye abnormalities (PHACE) synd@@rome: A systematic review of the literature.,Stroke in children with posterior fossa brain malformations hemangiomas arterial anomalies coarctation of the aorta and cardiac defects and eye abnormalities (PHACE) syndrome: A systematic review of the literature.
article_title,544,School soft drink intervention@@ study,School soft drink intervention study
article_title,546,Chronic compartme??nt syndrome an impor#tant cause of work-related upper limb disorder,Chronic compartment syndrome an important cause of work-related upper limb disorder
article_title,547,@@Sleep sleep-dependent procedural learning and vigilan#ce in chronic cocaine users: Evidence for occult insomnia,Sleep sleep-dependent procedural learning and vigilance in chronic cocaine users: Evidence for occult insomnia
article_title,551,E#ndovascular Treatment of Ruptured L#arge or Wide-Neck Basilar Tip Aneurysms Associated with Moyamoya Disease Using the Stent-Assisted Coil Technique.,Endovascular Treatment of Ruptured Large or Wide-Neck Basilar Tip Aneurysms Associated with Moyamoya Disease Using the Stent-Assisted Coil Technique.
article_title,556,Safety tolerability and sustained weight loss over 2 years with the onc@@e-daily human GLP-1 an$alog liraglutide.,Safety tolerability and sustained weight loss over 2 years with the once-daily human GLP-1 analog liraglutide.
article_title,557,nan,Web-based nutrition education intervention improves self-efficacy and self-regulation related to increased dairy intake in college students
article_title,561,nan,Development of a SNP genotyping panel and a medical decision support algorithm to predict drug response in schizophrenia
article_title,574,Monteggia les??ions in adults. A multicenter Bota# study,Monteggia lesions in adults. A multicenter Bota study
article_title,580,nan,[Anesthetic gases exposure: findings from a 13 year environmental and biological monitoring in a hospital company].
article_title,582,Diffusion tensor imaging of deep gray matter in children treated for brain?? malignancies.,Diffusion tensor imaging of deep gray matter in children treated for brain malignancies.
article_title,586,nan,Group physiotherapy provides similar outcomes for participants after joint replacement surgery as 1-to-1 physiotherapy: a sequential cohort study.
article_title,587,Sevoflurane# postconditioning converts persistent ventricular fibrillation into r$egular rhythm.,Sevoflurane postconditioning converts persistent ventricular fibrillation into regular rhythm.
article_title,588,nan,Frontal and sagittal plane analyses of the stair climbing task in healthy adults aged over 40 years: what are the challenges compared to level walking?
article_title,595,Effects of Test Administra@@tor Characteristics on Achie??vement Test Scores,Effects of Test Administrator Characteristics on Achievement Test Scores
article_title,597,Age-related driving disorders: screening# in hospi??tals and outpatients settings.,Age-related driving disorders: screening in hospitals and outpatients settings.
article_title,602,nan,Outcome of patients with severe PH due to lung disease with     and without targeted therapy
article_title,607,Bound for success: a systematic review of constraint-induced movement therapy i$n children with cerebral palsy supports improved arm and hand use (Structured abstract),Bound for success: a systematic review of constraint-induced movement therapy in children with cerebral palsy supports improved arm and hand use (Structured abstract)
article_title,609,[Progress in joint international research of demographic and geographic distribution of insignificant middle and high-grade tuberc??ulin skin sensitivity].,[Progress in joint international research of demographic and geographic distribution of insignificant middle and high-grade tuberculin skin sensitivity].
article_title,611,The future of JAK inhibition $in myelofibrosis a@@nd beyond,The future of JAK inhibition in myelofibrosis and beyond
article_title,612,Reinventin%g the wheel? Or the emperor's new clothes.,Reinventing the wheel? Or the emperor's new clothes.
article_title,613,nan,A study of out-of-hospital cardiac arrests in northeastern Minnesota
article_title,628,nan,Association between genetic polymorphism of tumor necrosis factor-alpha and risk of oral submucous fibrosis a pre-cancerous condition of oral cancer.
article_title,641,nan,Protein kinase CK-1 inhibitors as new potential drugs for amyotrophic lateral sclerosis.
article_title,644,Letter by Raposeiras-Roubin et al regarding article mortality associa$ted with atrial fibrillation in patients with myocardial infarction: a systemati??c review and meta-analysis.,Letter by Raposeiras-Roubin et al regarding article mortality associated with atrial fibrillation in patients with myocardial infarction: a systematic review and meta-analysis.
article_title,648,nan,Factors associated with orthodontic patient compliance with intraoral elastic and headgear wear.
article_title,649,A 23-year-old Hispanic migrant fieldw??orker who presents with a painful rash on@@ his limbs trunk and face. Guttate psoriasis.,A 23-year-old Hispanic migrant fieldworker who presents with a painful rash on his limbs trunk and face. Guttate psoriasis.
article_title,656,FACTOR$S ASSOCIATED WI$TH SELF-WORTH IN YOUNG PEOPLE WITH PHYSICAL DISABILITIES,FACTORS ASSOCIATED WITH SELF-WORTH IN YOUNG PEOPLE WITH PHYSICAL DISABILITIES
article_title,663,Right ventricular outflo@@w tract reconstruction w$ith decellularized porcine xenografts in patients with congenital heart disease.,Right ventricular outflow tract reconstruction with decellularized porcine xenografts in patients with congenital heart disease.
