Attribute,Index,Dirty Value,Cleaned Value
HospitalName,452,yukon kuskokwim delta reg hospital,$yukon kuskokwim delta reg hospital
HospitalName,454,hel@@en k??eller memorial hospital,helen keller memorial hospital
HospitalName,462,helen keller me@@morial hospital,helen keller memorial hospital
HospitalName,477,dale m%edical# center,dale medical center
HospitalName,478,dale medical c@@enter,dale medical center
HospitalName,487,dale medical?? center??,dale medical center
HospitalName,493,cherokee medical cen@@ter,cherokee medical center
HospitalName,502,c%%herokee medical center,cherokee medical center
HospitalName,521,baptist medic@@al center south,baptist medical center south
HospitalName,554,jackson hospital & cli%nic inc,jackson hospital & clinic inc
HospitalName,558,jackson hospital & c#linic@@ inc,jackson hospital & clinic inc
HospitalName,559,jackson hospital & clinic inc??,jackson hospital & clinic inc
HospitalName,567,g #h lan$ier memorial hospital,g h lanier memorial hospital
HospitalName,569,g h lani#??er memorial hospital,g h lanier memorial hospital
HospitalName,575,g h lanier memorial ho$%spital,g h lanier memorial hospital
HospitalName,585,g h lanier memo#ri%al hospital,g h lanier memorial hospital
HospitalName,586,g h lanier memorial# h@@ospital,g h lanier memorial hospital
HospitalName,588,g h lanier me#morial hospital,g h lanier memorial hospital
HospitalName,589,g h lanier memorial hosp%ital,g h lanier memorial hospital
HospitalName,602,elba general hospita$l,elba general hospital
HospitalName,608,elba general hospita@@l,elba general hospital
HospitalName,612,el#ba general hospita@@l,elba general hospital
HospitalName,620,east alabama medical@@ ce@@nter and snf,east alabama medical center and snf
HospitalName,631,##east alabama medical center and snf,east alabama medical center and snf
HospitalName,638,ea%st alabama medical center a??nd snf,east alabama medical center and snf
HospitalName,646,wedowee hospit#al@@,wedowee hospital
HospitalName,652,??we#dowee hospital,wedowee hospital
HospitalName,661,#wedowee hospital,wedowee hospital
HospitalName,666,wedowee hos$pital,wedowee hospital
HospitalName,667,%universi#ty of alabama hospital,university of alabama hospital
HospitalName,681,university of alabama $hos$pital,university of alabama hospital
HospitalName,689,uni#versity of alabama hospital,university of alabama hospital
HospitalName,693,commun#ity hospital inc,community hospital inc
HospitalName,694,comm@@unity hospital inc,community hospital inc
HospitalName,699,communit#y hospital inc,community hospital inc
HospitalName,700,community$ hospital inc,community hospital inc
HospitalName,706,co@@mmunity hospit$al inc,community hospital inc
HospitalName,711,commu$nity hospital# inc,community hospital inc
HospitalName,724,cullman regional medical %center,cullman regional medical center
HospitalName,733,c@@ull@@man regional medical center,cullman regional medical center
HospitalName,742,andalusia regional hos%pital,andalusia regional hospital
HospitalName,759,anda$lusia regional hos#pital,andalusia regional hospital
HospitalName,762,andalusia regiona#l h%ospital,andalusia regional hospital
HospitalName,767,string#fellow memorial hospita@@l,stringfellow memorial hospital
HospitalName,770,stringfellow memorial hosp@@@@ital,stringfellow memorial hospital
HospitalName,788,hunts$%ville hospital,huntsville hospital
HospitalName,814,gadsden reg%ional medical center,gadsden regional medical center
HospitalName,821,gadsden regional?? medical ce@@nter,gadsden regional medical center
HospitalName,824,%gadsden regional #medical center,gadsden regional medical center
HospitalName,825,gadsden regional medical% ce@@nter,gadsden regional medical center
HospitalName,827,gadsden regional med#ical center,gadsden regional medical center
HospitalName,833,c@@hilton medical cen??ter,chilton medical center
HospitalName,850,chilton medical$ center,chilton medical center
HospitalName,857,m??arion regional medical center,marion regional medical center
HospitalName,859,marion regional medical ??center,marion regional medical center
HospitalName,866,marion regional medical @@center,marion regional medical center
HospitalName,871,marion r@@egional medical center,marion regional medical center
HospitalName,875,marion #regional medical center,marion regional medical center
HospitalName,880,fayette %medical center,fayette medical center
HospitalName,881,fayette medical cent#er,fayette medical center
HospitalName,885,fayett@@e medical center,fayette medical center
HospitalName,886,fayette medical c$enter,fayette medical center
HospitalName,888,f$ayette# medical center,fayette medical center
HospitalName,889,fayett%e medical cent$er,fayette medical center
HospitalName,892,fayette medical cent#er,fayette medical center
HospitalName,895,fayette medica??l ce??nter,fayette medical center
HospitalName,903,riverview regional medical c@@enter@@,riverview regional medical center
HospitalName,905,riverview regiona%#l medical center,riverview regional medical center
HospitalName,910,riverview regional me$dical center,riverview regional medical center
HospitalName,911,river$view regional medical %center,riverview regional medical center
HospitalName,912,rivervie%w regi%onal medical center,riverview regional medical center
HospitalName,914,$riverview regional med$ical center,riverview regional medical center
HospitalName,917,riverview reg??ional medical cen$ter,riverview regional medical center
HospitalName,922,%riverview @@regional medical center,riverview regional medical center
HospitalName,929,riverview regional medic%al center,riverview regional medical center
HospitalName,930,rivervi@@ew regional medical center,riverview regional medical center
HospitalName,938,georgiana hospita$l,georgiana hospital
HospitalName,955,georgiana hosp$ital,georgiana hospital
HospitalName,969,medica??l center enterpri%se,medical center enterprise
HospitalName,997,st vincents bloun@@t,st vincents blount
HospitalName,1000,st vincents bl??ount,st vincents blount
Address1,11,13%00 south# montgomery avenue,1300 south montgomery avenue
Address1,14,1300 south montgomery a%venue,1300 south montgomery avenue
Address1,18,1300 south$ montgome#ry avenue,1300 south montgomery avenue
Address1,22,1108 ross cl#ar@@k circle,1108 ross clark circle
Address1,26,1108# #ross clark circle,1108 ross clark circle
Address1,31,1108 ross clark ci$rcle,1108 ross clark circle
Address1,32,1108 ross clark cir$cle,1108 ross clark circle
Address1,36,110??8 ross clark circle,1108 ross clark circle
Address1,38,1108 ross clark ci#r$cle,1108 ross clark circle
Address1,41,11@@08 ross clark% circle,1108 ross clark circle
Address1,43,1108 ro??ss clark c#ircle,1108 ross clark circle
Address1,44,1108?? ros%s clark circle,1108 ross clark circle
Address1,69,2505 u s highway 431 north%,2505 u s highway 431 north
Address1,95,702 n main ??s#t,702 n main st
Address1,103,702 n mai$n st,702 n main st
Address1,124,101 hospital ??cir??cle,101 hospital circle
Address1,130,101 hos#pital circle,101 hospital circle
Address1,135,101 h$os$pital circle,101 hospital circle
Address1,149,20@@1 pine stre??et northwest,201 pine street northwest
Address1,151,201 pin#e street northwest,201 pine street northwest
Address1,169,201 p@@in%e street northwest,201 pine street northwest
Address1,187,800??0 a%labama highway 69,8000 alabama highway 69
Address1,188,8000 al@@abama highway 69,8000 alabama highway 69
Address1,193,8%000 alabama highway 6??9,8000 alabama highway 69
Address1,195,50 me@@dical park east drive,50 medical park east drive
Address1,197,50 medical park east drive@@,50 medical park east drive
Address1,199,50 medi@@cal park eas@@t drive,50 medical park east drive
Address1,207,50 #medical p$ark east drive,50 medical park east drive
Address1,225,200 med center %drive,200 med center drive
Address1,228,20??0 med center drive,200 med center drive
Address1,238,200 med center dr%ive,200 med center drive
Address1,251,33700 highway# 43,33700 highway 43
Address1,256,#33%700 highway 43,33700 highway 43
Address1,263,33700@@ highway 43,33700 highway 43
Address1,266,33700 highwa%y 43,33700 highway 43
Address1,279,1000$ first street north,1000 first street north
Address1,281,1000 first street@@ nor??th,1000 first street north
Address1,285,1000 first street no@@rth,1000 first street north
Address1,296,%%1720 university blvd,1720 university blvd
Address1,299,1720 un$iversity blvd@@,1720 university blvd
Address1,302,1720 unive#rsity blvd,1720 university blvd
Address1,308,1720 univ@@ersity% blvd,1720 university blvd
Address1,314,301 eas@@t 18%th st,301 east 18th st
Address1,317,$301 east# 18th st,301 east 18th st
Address1,322,301 east %$18th st,301 east 18th st
Address1,329,301 east @@18th st@@,301 east 18th st
Address1,330,301 east %18th st$,301 east 18th st
Address1,332,4370 west main str@@eet,4370 west main street
Address1,337,4370?? west main street,4370 west main street
Address1,347,4370 west mai$n stre??et,4370 west main street
Address1,348,4370??# west main street,4370 west main street
Address1,353,810 st vincent$%s drive,810 st vincents drive
Address1,368,1530 #u s highway 43,1530 u s highway 43
Address1,372,@@1530 u s high%way 43,1530 u s highway 43
Address1,379,1530 u #s highway 43,1530 u s highway 43
Address1,384,2451 fillingim st#reet,2451 fillingim street
Address1,396,124# s memorial dr,124 s memorial dr
Address1,398,124 s $memoria??l dr,124 s memorial dr
Address1,401,124# s memorial dr,124 s memorial dr
Address1,421,3#15 w h@@ickory st,315 w hickory st
Address1,429,#315 w$ hickory st,315 w hickory st
Address1,435,2801 de#barr road,2801 debarr road
Address1,438,2801$@@ debarr road,2801 debarr road
Address1,450,2801 debarr ro@@ad,2801 debarr road
Address1,456,13$00 south montgomery a$venue,1300 south montgomery avenue
Address1,459,1300 south mon%tgom@@ery avenue,1300 south montgomery avenue
Address1,461,1300 south montgomery av$enue,1300 south montgomery avenue
Address1,464,1300 south montg%omery avenue,1300 south montgomery avenue
Address1,470,126 hospita?#?l ave,126 hospital ave
Address1,480,1%26 hospital ave,126 hospital ave
Address1,489,1$26 hos@@pital ave,126 hospital ave
Address1,494,400 northwoo#d dr,400 northwood dr
Address1,497,400 northw??ood dr,400 northwood dr
Address1,513,4#00 northwood dr,400 northwood dr
Address1,514,%400 nor$thwood dr,400 northwood dr
Address1,520,21@@05 east south boule@@vard,2105 east south boulevard
Address1,521,2105 e$ast south b#oulevard,2105 east south boulevard
Address1,526,$2105 east south boulevard,2105 east south boulevard
Address1,528,2105 east so??uth boulevard,2105 east south boulevard
Address1,531,2105 e@@ast %south boulevard,2105 east south boulevard
Address1,534,2105 east $south boule$vard,2105 east south boulevard
Address1,535,2105 east south ??boulevard,2105 east south boulevard
Address1,539,2105 east south ??boulevard,2105 east south boulevard
Address1,547,172#5 pine street,1725 pine street
Address1,556,1725 pine% street,1725 pine street
Address1,568,4800 4@@8th st,4800 48th st
Address1,583,4800 %48th st,4800 48th st
Address1,593,9%@@87 drayton street,987 drayton street
Address1,595,987 drayton %street,987 drayton street
Address1,604,987 $drayton street,987 drayton street
Address1,606,??987 drayton street,987 drayton street
Address1,613,987 dr#ayton street,987 drayton street
Address1,615,987 drayt$??on street,987 drayton street
Address1,616,9#87 drayton stre$et,987 drayton street
Address1,629,200#0 pepperell p#arkway,2000 pepperell parkway
Address1,636,2000 pep%perell par%kway,2000 pepperell parkway
Address1,637,2000 pepper%e#ll parkway,2000 pepperell parkway
Address1,639,2000 pe$pperel$l parkway,2000 pepperell parkway
Address1,647,209 north main ??stree%t,209 north main street
Address1,656,209 north %main street,209 north main street
Address1,658,209 north mai??n street#,209 north main street
Address1,667,619 south 19th st??reet,619 south 19th street
Address1,674,619 south 19t??h %street,619 south 19th street
Address1,675,619 s%outh 19th% street,619 south 19th street
Address1,676,619 s??outh 19th?? street,619 south 19th street
Address1,682,619 south 1%9th street??,619 south 19th street
Address1,686,619 south 19t??h street,619 south 19th street
Address1,702,80%5 friendship roa@@d,805 friendship road
Address1,706,805 $friendship% road,805 friendship road
Address1,708,$805 friendship road,805 friendship road
Address1,721,1912 alabama@@ highway 157,1912 alabama highway 157
Address1,726,1912 ala??bam??a highway 157,1912 alabama highway 157
Address1,729,1912 alabama h%ighway 157,1912 alabama highway 157
Address1,733,1912@@ a@@labama highway 157,1912 alabama highway 157
Address1,738,#1912 a#labama highway 157,1912 alabama highway 157
Address1,755,849 south@@ three notch street,849 south three notch street
Address1,756,849 south t@@hree no%tch street,849 south three notch street
Address1,762,849??$ south three notch street,849 south three notch street
Address1,764,849 south three ??notch$ street,849 south three notch street
Address1,771,301 e@@ast 18th st,301 east 18th st
Address1,802,101 sivl#ey rd,101 sivley rd
Address1,804,1007 goodyear aven??ue,1007 goodyear avenue
Address1,815,1007 goodyea$r avenue,1007 goodyear avenue
Address1,816,1007 goodyear $avenue@@,1007 goodyear avenue
Address1,820,1007 goo$dyear ave$nue,1007 goodyear avenue
Address1,840,10??10 lay dam road$,1010 lay dam road
Address1,842,1%010@@ lay dam road,1010 lay dam road
Address1,850,%1010 lay #dam road,1010 lay dam road
Address1,856,1256 military street south??,1256 military street south
Address1,861,12%56 ??military street south,1256 military street south
Address1,864,1256 military str%eet s@@outh,1256 military street south
Address1,865,1256 mi@@litary s#treet south,1256 military street south
Address1,869,125$6 military street south,1256 military street south
Address1,885,1653 temple avenue nor#th,1653 temple avenue north
Address1,887,1653 t#emple avenue north,1653 temple avenue north
Address1,898,16@@53 temple av#enue north,1653 temple avenue north
Address1,900,1653 temple avenue ??north,1653 temple avenue north
Address1,901,1653 temple a@@venue north,1653 temple avenue north
Address1,910,6%00 @@south third street,600 south third street
Address1,911,600 south th%ird$ street,600 south third street
Address1,918,600 #south t@@hird street,600 south third street
Address1,921,60$0 south third street,600 south third street
Address1,936,515 @@miranda s#t,515 miranda st
Address1,938,515 mira$nda st,515 miranda st
Address1,951,515 mira@@nda st,515 miranda st
Address1,961,400 n ed??wa#rds street,400 n edwards street
Address1,963,400 n edwar@@ds street,400 n edwards street
Address1,964,400 n edward$s str#eet,400 n edwards street
Address1,967,400# n edwards street,400 n edwards street
Address1,969,400 n edwards str#eet,400 n edwards street
Address1,981,#150 gilbreath drive,150 gilbreath drive
Address1,984,150 gilbreath driv$e,150 gilbreath drive
Address1,985,150 gilbreath driv$e,150 gilbreath drive
Address1,990,150 g#ilbreath dri??ve,150 gilbreath drive
Address1,991,150 gil%b??reath drive,150 gilbreath drive
Address1,994,150 g%ilbreath drive,150 gilbreath drive
Address1,997,150 gilbre#a$th drive,150 gilbreath drive
City,7,birmingha??m,birmingham
City,11,s%heffie#ld,sheffield
City,13,sheffield$,sheffield
City,15,sh#effield,sheffield
City,21,dotha$n,dothan
City,28,dothan@@,dothan
City,29,dot$h%an,dothan
City,31,$dothan,dothan
City,35,doth#an??,dothan
City,36,dothan$,dothan
City,49,@@boaz,boaz
City,52,??boaz,boaz
City,58,#b$oaz,boaz
City,72,flo%rence,florence
City,75,flore@@nce,florence
City,85,f$loren$ce,florence
City,100,o??p@@p,opp
City,107,opp$,opp
City,110,op%??p,opp
City,118,o??pp,opp
City,129,luvern$e,luverne
City,130,luv$erne,luverne
City,135,lu$verne,luverne
City,141,$luverne,luverne
City,147,$hartsel%le,hartselle
City,149,hartse@@ll??e,hartselle
City,150,hart$selle,hartselle
City,155,ha$rtselle,hartselle
City,156,#harts??elle,hartselle
City,158,hartsell??e,hartselle
City,161,harts%elle,hartselle
City,164,harts#elle,hartselle
City,170,%gu#ntersville,guntersville
City,199,bir%mingha??m,birmingham
City,215,birming$ham,birmingham
City,226,fort payn@@e,fort payne
City,232,fort payne??,fort payne
City,234,for$??t payne,fort payne
City,247,thoma??sv#ille,thomasville
City,250,thom@@asville,thomasville
City,253,thomasvill@@e,thomasville
City,254,#thomasville,thomasville
City,274,alabast#er,alabaster
City,295,@@birmin$gham,birmingham
City,298,$birmi??ngham,birmingham
City,300,bir#mingha@@m,birmingham
City,309,birmingh$#am,birmingham
City,313,ann@@isto%n,anniston
City,314,ann@@#iston,anniston
City,319,a#nniston,anniston
City,330,annist$on,anniston
City,331,@@anniston,anniston
City,338,dot????han,dothan
City,346,#doth@@an,dothan
City,360,%winfield,winfield
City,364,winfield$,winfield
City,376,#winfiel@@d,winfield
City,389,mob@@ile,mobile
City,397,pratt#ville,prattville
City,420,sylacauga$,sylacauga
City,423,sylacaug$#a,sylacauga
City,426,s@@$ylacauga,sylacauga
City,429,sy@@lacauga%,sylacauga
City,433,ancho@@rag@@e,anchorage
City,434,a??n%chorage,anchorage
City,442,anc@@horag#e,anchorage
City,452,beth%#el,bethel
City,459,sheffie$l%d,sheffield
City,465,s$heffiel??d,sheffield
City,466,sheffield%,sheffield
City,485,o$zark,ozark
City,486,@@ozark,ozark
City,487,??#ozark,ozark
City,506,centre%@@,centre
City,509,cen#t$re,centre
City,515,centre%??,centre
City,517,montgom##ery,montgomery
City,521,montgome??r??y,montgomery
City,534,montgomery@@,montgomery
City,535,mo%ntgomery,montgomery
City,540,m%ontgom#ery,montgomery
City,545,montgo#me??ry,montgomery
City,551,montgo@@m#ery,montgomery
City,555,mon#tgomery,montgomery
City,562,montgomer%y,montgomery
City,580,#va#lley,valley
City,583,val@@l#ey,valley
City,584,va%lley,valley
City,585,va#ll#ey,valley
City,596,elba??,elba
City,599,e$lba,elba
City,603,el#b%a,elba
City,610,%elba,elba
City,622,opelik#a,opelika
City,634,op#elika,opelika
City,637,o@@pelika%,opelika
City,646,w??edowee,wedowee
City,651,wedowee#,wedowee
City,668,birmi????ngham,birmingham
City,673,birmingha??m,birmingham
City,680,birmingh$a$m,birmingham
City,688,birmingh#am,birmingham
City,692,tallas%see#,tallassee
City,702,tallass%ee,tallassee
City,714,tallasse??e,tallassee
City,717,cullm??an,cullman
City,718,cu#$llman,cullman
City,720,cul@@#lman,cullman
City,721,cullman??,cullman
City,749,$andalus$ia,andalusia
City,756,%an@@dalusia,andalusia
City,764,andalus#ia$,andalusia
City,773,$anniston,anniston
City,784,h@@untsvil$le,huntsville
City,792,@@huntsvi$lle,huntsville
City,799,hun%tsville,huntsville
City,804,g??adsden,gadsden
City,806,ga??dsden,gadsden
City,809,g$adsd#en,gadsden
City,817,gad#sden,gadsden
City,819,gads??den,gadsden
City,837,cla%nton,clanton
City,856,hamilton$,hamilton
City,869,hamilto$n@@,hamilton
City,881,fayett#e,fayette
City,885,fayette$%,fayette
City,891,faye@@t%te,fayette
City,894,#faye@@tte,fayette
City,895,??fayet??te,fayette
City,903,gadsd#en,gadsden
City,905,$gadsd#en,gadsden
City,926,ga@@dsd$en,gadsden
City,934,geo$%rgiana,georgiana
City,940,geor%giana$,georgiana
City,975,enterprise?@@?,enterprise
City,999,on??eon#ta,oneonta
State,15,%a#l,al
State,30,a#??l,al
State,39,al@@,al
State,43,al%#,al
State,46,$al#,al
State,61,??al,al
State,67,a@@l,al
State,75,a??l,al
State,84,a#??l,al
State,92,al%,al
State,93,%al,al
State,103,a$#l,al
State,107,al%,al
State,112,al$,al
State,117,al?#?,al
State,118,a?#?l,al
State,145,al%,al
State,158,a#l,al
State,166,al??,al
State,171,%??al,al
State,172,$??al,al
State,174,al$#,al
State,177,%#al,al
State,179,al#,al
State,183,al@@$,al
State,202,#al,al
State,215,%al??,al
State,216,@@a#l,al
State,232,a@@l,al
State,236,%%al,al
State,237,a??l#,al
State,241,$%al,al
State,245,a%$l,al
State,246,a$l??,al
State,258,a$l,al
State,259,??al$,al
State,264,a%l??,al
State,267,$a%l,al
State,269,al@@,al
State,272,a#l,al
State,277,al#,al
State,283,al@@,al
State,289,%a#l,al
State,296,%al,al
State,310,al$??,al
State,316,%%al,al
State,318,?$?al,al
State,319,a??l#,al
State,336,$a%l,al
State,338,a??l,al
State,343,??al,al
State,348,al#,al
State,352,al#,al
State,357,a@@??l,al
State,389,??al%,al
State,394,a#l,al
State,403,a@@l,al
State,405,#al,al
State,413,al,a??l
State,430,al$,al
State,453,$al,al
State,459,al??,al
State,460,%al??,al
State,466,%al%,al
State,472,??al,al
State,478,al@@,al
State,488,$al$,al
State,491,??%al,al
State,492,a#l,al
State,499,%al#,al
State,500,a%l,al
State,505,al##,al
State,508,a#l$,al
State,515,a$l@@,al
State,521,a@@l,al
State,527,@@al,al
State,535,%$al,al
State,538,a#l,al
State,539,#??al,al
State,547,a@@l@@,al
State,552,a#l,al
State,554,#a$l,al
State,556,??$al,al
State,558,@@al,al
State,565,$@@al,al
State,571,%a@@l,al
State,572,al$,al
State,574,a$#l,al
State,575,al$,al
State,577,#al#,al
State,580,a@@l,al
State,604,$al,al
State,605,al##,al
State,610,al%%,al
State,614,a%@@l,al
State,638,%%al,al
State,643,al$,al
State,645,al??$,al
State,650,@@al%,al
State,668,#al,al
State,674,#@@al,al
State,677,#@@al,al
State,678,??al#,al
State,686,al@@,al
State,689,al@@,al
State,699,??a@@l,al
State,732,%al,al
State,736,@@a%l,al
State,737,#al,al
State,740,??al??,al
State,744,a??l,al
State,748,@@$al,al
State,749,$#al,al
State,753,$al,al
State,763,??al,al
State,764,a$l%,al
State,772,al@@#,al
State,780,a??l,al
State,791,a@@l#,al
State,796,@@al,al
State,801,a#??l,al
State,808,@@al%,al
State,813,a??l%,al
State,824,a??l??,al
State,826,a#l#,al
State,833,#a@@l,al
State,838,a??l,al
State,845,#al,al
State,849,$al,al
State,850,??a%l,al
State,851,al??,al
State,859,#a$l,al
State,860,a$%l,al
State,871,al??,al
State,876,al????,al
State,879,al#,al
State,886,$al,al
State,888,al#,al
State,898,al$$,al
State,900,al??,al
State,903,a??l,al
State,905,al$%,al
State,911,a??l,al
State,915,a#l,al
State,930,#al,al
State,934,al%,al
State,945,a??$l,al
State,952,a$l,al
State,967,a#l,al
State,975,a@@l,al
State,986,##al,al
State,990,a%l,al
ZipCode,4,168756.1149802593,35233
ZipCode,10,170471.72257567776,35660
ZipCode,15,213511.47376659952,35660
ZipCode,36,155569.47384427537,36302
ZipCode,42,206288.53111276444,36302
ZipCode,45,193939.89514428072,35957
ZipCode,53,130388.83641156912,35957
ZipCode,61,168687.09472649058,35957
ZipCode,66,176890.5448786894,35957
ZipCode,69,182844.47907027343,35957
ZipCode,83,108247.53391242235,35631
ZipCode,85,159718.33101743975,35631
ZipCode,95,163410.0056676712,36467
ZipCode,98,109425.28206091785,36467
ZipCode,103,156259.4557382377,36467
ZipCode,104,191918.39657749503,36467
ZipCode,107,120577.5837898756,36467
ZipCode,111,209422.2190721016,36467
ZipCode,122,172205.3096214764,36049
ZipCode,126,192344.31287600513,36049
ZipCode,129,152080.236538656,36049
ZipCode,130,128315.58042796022,36049
ZipCode,136,121436.26784791028,36049
ZipCode,155,112401.84455147645,35640
ZipCode,163,205504.7380533271,35640
ZipCode,172,206308.5996078519,35976
ZipCode,173,169786.7872801961,35976
ZipCode,174,163393.51226525704,35976
ZipCode,179,122072.42537095092,35976
ZipCode,180,139365.1248110995,35976
ZipCode,181,160832.90517791297,35976
ZipCode,183,126659.28135643492,35976
ZipCode,184,148322.644918724,35976
ZipCode,194,150070.78993307392,35976
ZipCode,196,189531.6657284686,35235
ZipCode,197,130282.55703320824,35235
ZipCode,200,188243.978288256,35235
ZipCode,203,185027.9503439528,35235
ZipCode,214,163526.84434656933,35235
ZipCode,229,188736.9014866081,35968
ZipCode,230,171697.20136089923,35968
ZipCode,231,186740.56311706413,35968
ZipCode,235,116610.09404819124,35968
ZipCode,238,123182.2965081684,35968
ZipCode,243,110189.93283023217,35968
ZipCode,262,191877.14498983457,36784
ZipCode,269,200160.8096206895,36784
ZipCode,270,182657.51693622192,35007
ZipCode,275,153812.6540815119,35007
ZipCode,276,107947.6538308229,35007
ZipCode,282,151532.45027109064,35007
ZipCode,287,139392.9893190483,35007
ZipCode,312,127907.54301406164,36201
ZipCode,356,142539.9206946081,35594
ZipCode,367,209580.88701008097,35594
ZipCode,368,201748.64282718848,35594
ZipCode,371,127443.7236559368,35594
ZipCode,375,185570.4306584043,35594
ZipCode,397,120338.88693994716,36067
ZipCode,401,161001.83865109907,36067
ZipCode,416,147866.0245492709,35150
ZipCode,423,135455.85452144506,35150
ZipCode,424,204264.52587689031,35150
ZipCode,439,362068.30955607566,99508
ZipCode,440,483246.98015434673,99508
ZipCode,444,344277.84102030547,99508
ZipCode,456,164638.41522720276,35660
ZipCode,462,135702.68768353268,35660
ZipCode,468,191808.10430501035,36360
ZipCode,480,143165.7933752656,36360
ZipCode,484,120431.68604496344,36360
ZipCode,489,175058.2263033536,36360
ZipCode,491,186089.7019431612,36360
ZipCode,498,187170.68912007456,35960
ZipCode,499,133429.47223552008,35960
ZipCode,500,151818.14157858465,35960
ZipCode,506,133520.9195856871,35960
ZipCode,509,214704.85781511365,35960
ZipCode,511,128998.0286796884,35960
ZipCode,519,195954.1653581106,36116
ZipCode,536,123174.29941943022,36116
ZipCode,555,148600.84262948725,36106
ZipCode,558,150846.56038735528,36106
ZipCode,561,190256.7295311404,36106
ZipCode,563,127974.39786969798,36106
ZipCode,571,146098.455167879,36854
ZipCode,572,126378.6180732176,36854
ZipCode,574,118510.8837777628,36854
ZipCode,579,111469.0695455934,36854
ZipCode,584,190808.58252976375,36854
ZipCode,597,113889.67929284411,36323
ZipCode,602,174755.13164819265,36323
ZipCode,604,157678.8620944952,36323
ZipCode,606,186333.6742818691,36323
ZipCode,618,117247.74873080185,36801
ZipCode,626,114042.29937455153,36801
ZipCode,633,202223.32041229785,36801
ZipCode,637,149694.4588092709,36801
ZipCode,638,209882.59947750985,36801
ZipCode,639,191898.9233143167,36801
ZipCode,652,152327.4656151629,36278
ZipCode,653,174681.8150375169,36278
ZipCode,659,217604.94505643423,36278
ZipCode,664,178568.15491267553,36278
ZipCode,665,148528.5269512122,36278
ZipCode,669,205927.86805350884,35233
ZipCode,673,154266.0992384324,35233
ZipCode,677,137695.63694827797,35233
ZipCode,684,107962.37909753248,35233
ZipCode,701,125860.08855408683,36078
ZipCode,702,151330.85638192974,36078
ZipCode,708,114536.44484243162,36078
