Attribute,Index,Dirty Value,Cleaned Value
brewery_name,2385,Wisco%nsin @@Brewing Company,Wisconsin Brewing Company
city,29,San F#ranci$sco,San Francisco
city,31,San #Fr@@ancisco,San Francisco
city,34,San Francis@@@@co,San Francisco
city,93,Lexing#ton,Lexington
city,115,B??oonvi%lle,Boonville
city,141,%Asheville,Asheville
city,143,Belling@@ham,Bellingham
city,147,A#??storia,Astoria
city,189,Wi??lliamsburg,Williamsburg
city,204,Le??wiston,Lewiston
city,205,Lewis@#@ton,Lewiston
city,236,Al#pine,Alpine
city,239,Al#p@@ine,Alpine
city,248,Holland,Ho$lland
city,269,Vadnais Hei%ghts,Vadnais Heights
city,282,Denve%r,Denver
city,293,M??arquette,Marquette
city,322,Patcho#gue@@,Patchogue
city,439,Grand Rapi$ds,Grand Rapids
city,474,Hous#ton,Houston
city,484,#Michigan?? City,Michigan City
city,498,Charl#es??ton,Charleston
city,507,A#shl%and,Ashland
city,510,A#shland,Ashland
city,523,C#h@@arlotte,Charlotte
city,574,$Ashland,Ashland
city,597,Stevens Point,St#evens #Point
city,638,#Newport,Newport
city,673,Boulder,Bou??$lder
city,704,%D@@allas,Dallas
city,712,Denver,Denv??er#
city,738,Auror??a,Aurora
city,798,Chi##cago,Chicago
city,822,??Pawtucket,Pawtucket
city,825,Asto@@ria,Astoria
city,841,San Fra@@nc??isco,San Francisco
city,944,Aur@@or@@a,Aurora
city,951,Denver@@,Denver
city,959,Whit@@e??fish,Whitefish
city,967,Davenpo??rt,Davenport
city,979,Dave$np%ort,Davenport
city,995,Birming$ham,Birmingham
city,1016,Ric??hmon#d,Richmond
city,1024,Bos#ton,Boston
city,1054,Seat#tle,Seattle
city,1121,Fr%amingham,Framingham
city,1157,Broo@@kly??n,Brooklyn
city,1223,B@@??ridgewater Corners,Bridgewater Corners
city,1224,E@@ast Fairfield,East Fairfield
city,1227,East %Fairfield,East Fairfield
city,1235,Jackson@@@@,Jackson
city,1272,San#tee@@,Santee
city,1274,Albuqu%erque,Albuquerque
city,1308,L$ah$aina,Lahaina
city,1389,S??an Diego,San Diego
city,1396,Sa%n@@ Diego,San Diego
city,1403,Saint Loui%s,Saint Louis
city,1454,F@@ort Colli%ns,Fort Collins
city,1478,Co$llege Station,College Station
city,1495,Minne#ap@@olis,Minneapolis
city,1554,Lo#ngmont$,Longmont
city,1584,@@Longmo%nt,Longmont
city,1611,Fort C??ollins,Fort Collins
city,1638,San A%nton$io,San Antonio
city,1651,Bucry$us%,Bucryus
city,1740,Denv%??er,Denver
city,1785,San Die$go#,San Diego
city,1789,Cha%ndle%r,Chandler
city,1791,#Chand$ler,Chandler
city,1797,Chandler#,Chandler
city,1817,Sa$nta Fe@@,Santa Fe
city,1826,Sa?%?int Louis,Saint Louis
city,1844,Portla??nd,Portland
city,1853,Chico#%,Chico
city,1864,Br??ooklyn,Brooklyn
city,1875,B%rooklyn,Brooklyn
city,1881,Brooklyn$,Brooklyn
city,1885,Durango$,Durango
city,1888,Dura@@ngo,Durango
city,1913,??Norfolk,Norfolk
city,1922,Boi@@%se,Boise
city,1930,%Bo@@ise,Boise
city,1932,Boi$se,Boise
city,2013,Stevens%# Point,Stevens Point
city,2016,St@@$evens Point,Stevens Point
city,2025,%St Mary's,St Mary's
city,2047,In%dianapolis,Indianapolis
city,2067,Indi%anapolis,Indianapolis
city,2095,Atl@@an??ta,Atlanta
city,2118,@@Manhat#tan,Manhattan
city,2226,Sea??ttle,Seattle
city,2244,Warren??ville,Warrenville
city,2259,Salt Lake @@C??ity,Salt Lake City
city,2260,Salt Lake City#,Salt Lake City
city,2281,Boul??der,Boulder
city,2290,Bould#er,Boulder
city,2303,??Salt Lake$ City,Salt Lake City
city,2304,Salt% Lake City,Salt Lake City
city,2309,Spri??ng Lake,Spring Lake
city,2345,#%Westfield,Westfield
city,2382,Ver@@ona,Verona
city,2383,Ve??r#ona,Verona
state,22,C#A,CA
state,84,W@%@A,WA
state,92,KY,K$Y
state,110,%C#A,CA
state,161,T@@X,TX
state,170,NC??,NC
state,224,M??N,MN
state,232,M$N??,MN
state,238,%TX,TX
state,240,$#CO,CO
state,253,M%??T,MT
state,271,MN%%,MN
state,303,NE??,NE
state,304,NE@@,NE
state,330,%FL,FL
state,341,CO##,CO
state,395,M%I,MI
state,401,%M%I,MI
state,413,$MI@@,MI
state,427,@@MI,MI
state,430,M??I,MI
state,433,@@MI,MI
state,447,M#I,MI
state,466,$NV,NV
state,492,$NY,NY
state,493,#SC,SC
state,495,%@@SC,SC
state,500,O@$@K,OK
state,502,O@@K,OK
state,506,OR$,OR
state,531,MA,MA#
state,576,VA??$,VA
state,611,??F$L,FL
state,642,I@@A,IA
state,656,%CO,CO
state,660,@@C%O,CO
state,675,IN??$,IN
state,701,T$X,TX
state,704,??TX@@,TX
state,714,IL%@@,IL
state,756,CO$,CO
state,770,N##Y,NY
state,775,O%H#,OH
state,791,%VT??,VT
state,826,$OR,OR
state,854,A#Z,AZ
state,868,T#X,TX
state,873,TX??,TX
state,878,WA@@,WA
state,879,%WA$,WA
state,892,C##A,CA
state,894,C#A,CA
state,896,??CA,CA
state,920,%I%L,IL
state,955,CO%,CO
state,1002,WA,WA#
state,1017,V@@A??,V#A
state,1018,VA,V#A
state,1021,@@M??A,MA
state,1025,M@@%A,MA
state,1035,HI@@,HI
state,1042,MD@@$,MD
state,1092,$OR,OR
state,1095,OR@$@,OR
state,1106,@@M#N,MN
state,1110,$T%X,TX
state,1128,$OH,OH
state,1161,A@$@K,AK
state,1180,M#O%,MO
state,1221,V??@@T,VT
state,1227,%VT,VT
state,1235,MS,MS@@
state,1271,CA@@,CA
state,1280,M#E@@,ME
state,1317,M#I,MI
state,1338,C$A,CA
state,1350,PA??,PA
state,1368,WI$,WI
state,1402,$MO,MO
state,1408,MO$,MO
state,1423,R%%I,RI
state,1425,$RI,RI
state,1473,%%LA,LA
state,1491,P$A,PA
state,1493,P%A#,PA
state,1503,W%I@@,WI
state,1553,$C$O,CO
state,1583,CO?@@?,CO
state,1584,CO%,CO
state,1590,$CO,CO
state,1624,I$@@N,IN
state,1641,M#I@@,MI
state,1642,$MI,MI
state,1648,C????O,CO
state,1713,@@CO,CO
state,1724,??IL,IL
state,1750,P#A@@,PA
state,1762,??MI$,MI
state,1776,%PA,PA
state,1807,CO,CO@@
state,1830,W%A,WA
state,1852,@@CA,CA
state,1870,%NY??,NY
state,1885,C#$O,CO
state,1907,$P??A,PA
state,1923,I%D,ID
state,1968,TX#??,TX
state,1995,@@#WI,WI
state,2000,??WI%,WI
state,2007,W??I,WI
state,2033,??IN#,IN
state,2176,O$R,OR
state,2179,V%$A,VA
state,2188,IN??#,IN
state,2201,@@L%A,LA
state,2249,#CT??,CT
state,2263,@@TX,TX
state,2289,CO#??,CO
state,2313,@@PA,PA
state,2368,IL$,IL
state,2376,%MT??,MT
