Attribute,Index,Dirty Value,Cleaned Value
HospitalName,451,empty,y#ukon kuskokwim de%lta reg hospital
HospitalName,464,empty,helen keller memorial hospital
HospitalName,466,helen keller memorial hospit$al,helen keller memorial hospital
HospitalName,475,da@@le medic??al center,dale medical center
HospitalName,481,dale m$edica??l center,dale medical center
HospitalName,483,da??le medical center,dale medical center
HospitalName,496,empty,cherokee medical center
HospitalName,509,empty,cherokee medical center
HospitalName,517,empty,baptist medical center south
HospitalName,524,baptist medical@@ center ??south,baptist medical center south
HospitalName,525,empty,baptist medical center south
HospitalName,526,baptist medical center so@@uth,baptist medical center south
HospitalName,535,#baptist medical c@@enter south,baptist medical center south
HospitalName,544,empty,jackson hospital & clinic inc
HospitalName,546,empty,jackson hospital & clinic inc
HospitalName,552,jackson @@@@hospital & clinic inc,jackson hospital & clinic inc
HospitalName,554,empty,jackson hospital & clinic inc
HospitalName,561,empty,jackson hospital & clinic inc
HospitalName,565,empty,jackson hospital & clinic inc
HospitalName,574,empty,g h lanier memorial hospital
HospitalName,582,empty,g h lanier memorial hospital
HospitalName,585,g h lanie%#r memorial hospital,g h lanier memorial hospital
HospitalName,591,g$ h lanier memor$ial hospital,g h lanier memorial hospital
HospitalName,593,elba gene#ral hospital,elba general hospital
HospitalName,596,elba general #h$ospital,elba general hospital
HospitalName,601,%elba general hospital%,elba general hospital
HospitalName,607,empty,elba general hospital
HospitalName,612,elba gene%ral hospital,elba general hospital
HospitalName,613,elba gene@@ral h%ospital,elba general hospital
HospitalName,619,empty,east alabama medical center and snf
HospitalName,631,east alabama medica$l center and snf,east alabama medical center and snf
HospitalName,636,east alabama ??medic%al center and snf,east alabama medical center and snf
HospitalName,643,empty,wedowee hospital
HospitalName,645,empty,wedowee hospital
HospitalName,654,wed%owee hospital,wedowee hospital
HospitalName,659,wedowee ??hospital,wedowee hospital
HospitalName,660,@@wedowee hosp$ital,wedowee hospital
HospitalName,663,wedowee$ hospital,wedowee hospital
HospitalName,666,empty,wedowee hospital
HospitalName,670,empty,university of alabama hospital
HospitalName,672,empty,university of alabama hospital
HospitalName,678,empty,university of alabama hospital
HospitalName,694,empty,community hospital inc
HospitalName,695,communit$y hosp??ital inc,community hospital inc
HospitalName,701,c%ommunit@@y hospital inc,community hospital inc
HospitalName,707,empty,community hospital inc
HospitalName,712,community hospital in%c,community hospital inc
HospitalName,716,communit%y hospital inc,community hospital inc
HospitalName,717,empty,cullman regional medical center
HospitalName,732,cullman @@regi@@onal medical center,cullman regional medical center
HospitalName,745,andalusia regional hos@@pital,andalusia regional hospital
HospitalName,748,empty,andalusia regional hospital
HospitalName,753,andalusia r%egional hospital,andalusia regional hospital
HospitalName,754,empty,andalusia regional hospital
HospitalName,756,empty,andalusia regional hospital
HospitalName,758,empty,andalusia regional hospital
HospitalName,763,#andalusia regional hospital,andalusia regional hospital
HospitalName,764,empty,andalusia regional hospital
HospitalName,769,stringfellow @@m??emorial hospital,stringfellow memorial hospital
HospitalName,774,empty,stringfellow memorial hospital
HospitalName,776,h#un%tsville hospital,huntsville hospital
HospitalName,784,huntsville @@hospital,huntsville hospital
HospitalName,794,huntsville h$ospital,huntsville hospital
HospitalName,795,empty,huntsville hospital
HospitalName,799,empty,huntsville hospital
HospitalName,801,huntsville hospita@@l,huntsville hospital
HospitalName,802,empty,huntsville hospital
HospitalName,808,empty,gadsden regional medical center
HospitalName,809,gadsden region$al medical center,gadsden regional medical center
HospitalName,811,empty,gadsden regional medical center
HospitalName,819,gadsden regional medical ce$nter,gadsden regional medical center
HospitalName,821,empty,gadsden regional medical center
HospitalName,837,chilt??on medical center,chilton medical center
HospitalName,849,chilton medical cen??t$er,chilton medical center
HospitalName,873,empty,marion regional medical center
HospitalName,874,marion reg$ional medical ce@@nter,marion regional medical center
HospitalName,879,fayette medica%l $center,fayette medical center
HospitalName,884,empty,fayette medical center
HospitalName,890,empty,fayette medical center
HospitalName,896,empty,fayette medical center
HospitalName,897,fayette medical@@?? center,fayette medical center
HospitalName,908,empty,riverview regional medical center
HospitalName,909,rivervie%w regional medical ??center,riverview regional medical center
HospitalName,912,empty,riverview regional medical center
HospitalName,916,r@@iverview regional medical center,riverview regional medical center
HospitalName,929,empty,riverview regional medical center
HospitalName,932,georgi@@ana hospit$al,georgiana hospital
HospitalName,940,georg%iana $hospital,georgiana hospital
HospitalName,945,georgi%ana #hospital,georgiana hospital
HospitalName,948,empty,georgiana hospital
HospitalName,955,georgi??ana hosp@@ital,georgiana hospital
HospitalName,957,medical #center enterprise,medical center enterprise
HospitalName,959,empty,medical center enterprise
HospitalName,965,empty,medical center enterprise
HospitalName,968,empty,medical center enterprise
HospitalName,972,empty,medical center enterprise
HospitalName,973,medi@@ca$l center enterprise,medical center enterprise
HospitalName,991,empty,st vincents blount
Address1,6,1720 un??@@iversity blvd,1720 university blvd
Address1,22,1108 ross c??lark circle,1108 ross clark circle
Address1,25,empty,1108 ross clark circle
Address1,27,1108 %ross clark circle,1108 ross clark circle
Address1,29,??1108 ross clark circl@@e,1108 ross clark circle
Address1,31,1108 ross cl$ark %circle,1108 ross clark circle
Address1,39,empty,1108 ross clark circle
Address1,41,1108 ross cl#ark$ circle,1108 ross clark circle
Address1,44,empty,1108 ross clark circle
Address1,46,2505 u s highway 431 $north,2505 u s highway 431 north
Address1,49,2505 u s hi??ghway 431 north,2505 u s highway 431 north
Address1,56,empty,2505 u s highway 431 north
Address1,64,empty,2505 u s highway 431 north
Address1,70,205 mar#en??go street,205 marengo street
Address1,71,empty,205 marengo street
Address1,78,empty,205 marengo street
Address1,80,205 %marengo street,205 marengo street
Address1,93,empty,205 marengo street
Address1,102,empty,702 n main st
Address1,103,empty,702 n main st
Address1,106,empty,702 n main st
Address1,113,empty,702 n main st
Address1,115,empty,702 n main st
Address1,117,empty,702 n main st
Address1,118,empty,702 n main st
Address1,119,702 n main st$,702 n main st
Address1,121,101% hospital $circle,101 hospital circle
Address1,123,10??1 hospital cir$cle,101 hospital circle
Address1,133,empty,101 hospital circle
Address1,137,empty,101 hospital circle
Address1,143,empty,101 hospital circle
Address1,149,201 pine street northw@@est,201 pine street northwest
Address1,153,201 p$ine street northwest,201 pine street northwest
Address1,154,201 pine street northwest#,201 pine street northwest
Address1,158,empty,201 pine street northwest
Address1,159,empty,201 pine street northwest
Address1,169,201 %pine street northwest,201 pine street northwest
Address1,176,empty,8000 alabama highway 69
Address1,181,empty,8000 alabama highway 69
Address1,187,8000 alaba@@ma highway 69,8000 alabama highway 69
Address1,188,empty,8000 alabama highway 69
Address1,202,50 medical park east d#rive,50 medical park east drive
Address1,204,empty,50 medical park east drive
Address1,205,50 medical par$k east dri#ve,50 medical park east drive
Address1,219,empty,50 medical park east drive
Address1,222,empty,200 med center drive
Address1,235,empty,200 med center drive
Address1,236,200 med center ??drive,200 med center drive
Address1,237,200 m#ed center dr??ive,200 med center drive
Address1,243,200 med center% drive,200 med center drive
Address1,249,empty,33700 highway 43
Address1,265,empty,33700 highway 43
Address1,271,empty,1000 first street north
Address1,284,1000 first street ??@@north,1000 first street north
Address1,286,empty,1000 first street north
Address1,308,empty,1720 university blvd
Address1,316,301 east ??18th st,301 east 18th st
Address1,329,empty,301 east 18th st
Address1,333,4@@370 west main street,4370 west main street
Address1,335,empty,4370 west main street
Address1,345,4370 @@west main street,4370 west main street
Address1,349,810 st vincents dri??ve,810 st vincents drive
Address1,353,empty,810 st vincents drive
Address1,359,1530 u s %$highway 43,1530 u s highway 43
Address1,361,empty,1530 u s highway 43
Address1,362,1530 u$$ s highway 43,1530 u s highway 43
Address1,367,1530 $u s highway# 43,1530 u s highway 43
Address1,368,1530 u s highway @@4$3,1530 u s highway 43
Address1,372,1530 u s ??@@highway 43,1530 u s highway 43
Address1,376,1530 u s highwa%y 43,1530 u s highway 43
Address1,382,2451 filli????ngim street,2451 fillingim street
Address1,389,empty,2451 fillingim street
Address1,394,empty,124 s memorial dr
Address1,400,empty,124 s memorial dr
Address1,401,12$4 s memorial d??r,124 s memorial dr
Address1,405,empty,124 s memorial dr
Address1,416,315 w$ hicko$ry st,315 w hickory st
Address1,423,empty,315 w hickory st
Address1,429,315 w hickory @@st,315 w hickory st
Address1,430,315 w hickory% st,315 w hickory st
Address1,431,empty,315 w hickory st
Address1,439,2%801 debarr road,2801 debarr road
Address1,441,2801 d#ebar%r road,2801 debarr road
Address1,455,1300 south montgomery avenu@@e,1300 south montgomery avenue
Address1,457,empty,1300 south montgomery avenue
Address1,459,empty,1300 south montgomery avenue
Address1,460,empty,1300 south montgomery avenue
Address1,471,126 $hos??pital ave,126 hospital ave
Address1,478,empty,126 hospital ave
Address1,481,12@@6 hospital ave,126 hospital ave
Address1,486,1??26 $hospital ave,126 hospital ave
Address1,498,empty,400 northwood dr
Address1,509,empty,400 northwood dr
Address1,516,empty,400 northwood dr
Address1,520,2105 east south @@b??oulevard,2105 east south boulevard
Address1,528,empty,2105 east south boulevard
Address1,529,empty,2105 east south boulevard
Address1,531,empty,2105 east south boulevard
Address1,532,empty,2105 east south boulevard
Address1,534,2105 ea??st south?? boulevard,2105 east south boulevard
Address1,536,empty,2105 east south boulevard
Address1,546,empty,1725 pine street
Address1,548,empty,1725 pine street
Address1,557,1725 p$ine street#,1725 pine street
Address1,558,??1725 pine stre@@et,1725 pine street
Address1,562,empty,1725 pine street
Address1,564,1725 pine st$reet,1725 pine street
Address1,578,4800 @@@@48th st,4800 48th st
Address1,584,empty,4800 48th st
Address1,589,4#800 ??48th st,4800 48th st
Address1,592,987 d@@r#ayton street,987 drayton street
Address1,593,empty,987 drayton street
Address1,594,@@987 drayton street,987 drayton street
Address1,596,@@987 #drayton street,987 drayton street
Address1,615,empty,987 drayton street
Address1,632,2000 pepperell@@@@ parkway,2000 pepperell parkway
Address1,648,empty,209 north main street
Address1,651,empty,209 north main street
Address1,656,209 #north main street,209 north main street
Address1,661,209 no%rth main s%treet,209 north main street
Address1,668,619 s#outh 19th street,619 south 19th street
Address1,680,619 south 1#9th@@ street,619 south 19th street
Address1,682,%619 south 19th street,619 south 19th street
Address1,687,619 south 1#9t$h street,619 south 19th street
Address1,693,805 friendship roa??d,805 friendship road
Address1,702,empty,805 friendship road
Address1,703,empty,805 friendship road
Address1,706,??805 friendship road,805 friendship road
Address1,707,empty,805 friendship road
Address1,716,empty,805 friendship road
Address1,722,1912 alabama highway 157??,1912 alabama highway 157
Address1,726,empty,1912 alabama highway 157
Address1,738,empty,1912 alabama highway 157
Address1,742,849 south th$ree notch street,849 south three notch street
Address1,744,849 so$uth thr??ee notch street,849 south three notch street
Address1,765,empty,849 south three notch street
Address1,777,%101 si@@vley rd,101 sivley rd
Address1,781,1$01 sivley rd,101 sivley rd
Address1,783,1#01 sivle@@y rd,101 sivley rd
Address1,793,1??01 #sivley rd,101 sivley rd
Address1,807,empty,1007 goodyear avenue
Address1,825,empty,1007 goodyear avenue
Address1,840,1010 lay d??am r??oad,1010 lay dam road
Address1,846,1010 lay dam r??oa$d,1010 lay dam road
Address1,855,1256 m#ili??tary street south,1256 military street south
Address1,856,1256 @@military street south,1256 military street south
Address1,864,empty,1256 military street south
Address1,870,empty,1256 military street south
Address1,886,1653 temple avenue nor#th,1653 temple avenue north
Address1,890,empty,1653 temple avenue north
Address1,891,1653 temple avenue nort$h,1653 temple avenue north
Address1,893,empty,1653 temple avenue north
Address1,894,1653 %temple avenue north,1653 temple avenue north
Address1,896,empty,1653 temple avenue north
Address1,900,1$653 temple avenue nort#h,1653 temple avenue north
Address1,908,empty,600 south third street
Address1,912,empty,600 south third street
Address1,913,empty,600 south third street
Address1,926,600 south third str$eet,600 south third street
Address1,938,empty,515 miranda st
Address1,951,empty,515 miranda st
Address1,955,empty,515 miranda st
Address1,958,empty,400 n edwards street
Address1,971,400@@ n edwards street,400 n edwards street
Address1,974,empty,400 n edwards street
Address1,979,empty,400 n edwards street
Address1,983,150 %$gilbreath drive,150 gilbreath drive
Address1,984,empty,150 gilbreath drive
Address1,985,empty,150 gilbreath drive
Address1,992,150 $gil??breath drive,150 gilbreath drive
Address1,993,empty,150 gilbreath drive
Address1,995,150 gilb@@reath d%rive,150 gilbreath drive
City,5,birmin@@gha$m,birmingham
City,21,dotha??n@@,dothan
City,28,doth$an,dothan
City,52,empty,boaz
City,59,empty,boaz
City,67,b$oa??z,boaz
City,69,boa$z,boaz
City,74,empty,florence
City,78,empty,florence
City,84,empty,florence
City,95,empty,opp
City,107,o@@#pp,opp
City,108,empty,opp
City,117,o#pp,opp
City,121,lu#verne,luverne
City,124,empty,luverne
City,125,empty,luverne
City,134,empty,luverne
City,136,luve$rne,luverne
City,140,empty,luverne
City,141,empty,luverne
City,161,empty,hartselle
City,162,empty,hartselle
City,164,ha??rtsell#e,hartselle
City,174,empty,guntersville
City,178,g@@unte#rsville,guntersville
City,182,empty,guntersville
City,184,$guntersville,guntersville
City,217,empty,birmingham
City,224,empty,fort payne
City,227,empty,fort payne
City,230,empty,fort payne
City,231,empty,fort payne
City,243,empty,fort payne
City,246,empty,thomasville
City,248,thom??$asville,thomasville
City,249,empty,thomasville
City,250,empty,thomasville
City,251,empty,thomasville
City,257,t$homasville,thomasville
City,259,empty,thomasville
City,261,thom??asville??,thomasville
City,274,empty,alabaster
City,275,empty,alabaster
City,279,alab??aster,alabaster
City,281,empty,alabaster
City,295,empty,birmingham
City,296,birmingham%,birmingham
City,306,birmi#ngham,birmingham
City,307,empty,birmingham
City,310,birmingh@@am,birmingham
City,316,empty,anniston
City,317,annisto??n,anniston
City,319,an??niston,anniston
City,333,empty,dothan
City,341,empty,dothan
City,345,empty,dothan
City,347,$do%than,dothan
City,349,birming#ham,birmingham
City,350,empty,birmingham
City,359,@@winf@@ield,winfield
City,363,empty,winfield
City,368,wi$nfield,winfield
City,370,winfie$??ld,winfield
City,375,empty,winfield
City,382,empty,mobile
City,385,empty,mobile
City,386,empty,mobile
City,392,mobi??le,mobile
City,403,pr@@attvi??lle,prattville
City,405,empty,prattville
City,406,prattvil??l@@e,prattville
City,411,prat#tville,prattville
City,421,empty,sylacauga
City,426,empty,sylacauga
City,427,empty,sylacauga
City,435,$ancho#rage,anchorage
City,453,empty,sheffield
City,464,??sheffield,sheffield
City,472,ozark??,ozark
City,473,empty,ozark
City,481,empty,ozark
City,498,cen%tre@@,centre
City,505,empty,centre
City,519,empty,montgomery
City,533,empty,montgomery
City,541,montg@@omery,montgomery
City,547,empty,montgomery
City,550,empty,montgomery
City,557,montgom??ery,montgomery
City,565,mo%ntgomery,montgomery
City,567,empty,valley
City,568,empty,valley
City,569,empty,valley
City,576,empty,valley
City,586,empty,valley
City,588,empty,valley
City,593,#elba$,elba
City,602,empty,elba
City,614,????elba,elba
City,618,ope#lika,opelika
City,632,empty,opelika
City,633,%ope%lika,opelika
City,637,empty,opelika
City,643,w??edowee$,wedowee
City,662,wedo@@we#e,wedowee
City,665,empty,wedowee
City,675,empty,birmingham
City,679,empty,birmingham
City,681,empty,birmingham
City,687,birm$ingham@@,birmingham
City,690,empty,birmingham
City,691,empty,birmingham
City,695,$talla$ssee,tallassee
City,696,empty,tallassee
City,698,empty,tallassee
City,701,empty,tallassee
City,704,talla??ssee,tallassee
City,710,tallassee??,tallassee
City,719,empty,cullman
City,723,cullma@@n,cullman
City,727,cull@@man,cullman
City,730,empty,cullman
City,734,empty,cullman
City,751,andalusia%,andalusia
City,756,empty,andalusia
City,758,empty,andalusia
City,763,andalusi%a,andalusia
City,764,andal$usia,andalusia
City,780,empty,huntsville
City,781,empty,huntsville
City,790,empty,huntsville
City,797,empty,huntsville
City,813,empty,gadsden
City,816,empty,gadsden
City,824,empty,gadsden
City,828,clant@@on,clanton
City,829,empty,clanton
City,841,empty,clanton
City,845,c@@lanto@@n,clanton
City,847,cl#anton,clanton
City,854,hamil%ton,hamilton
City,858,hamilt??on,hamilton
City,863,empty,hamilton
City,870,empty,hamilton
City,874,ha#$milton,hamilton
City,880,empty,fayette
City,886,empty,fayette
City,898,empty,fayette
City,900,empty,fayette
City,902,#fayette,fayette
City,919,@@gadsde$n,gadsden
City,920,empty,gadsden
City,927,empty,gadsden
City,928,empty,gadsden
City,931,georgian%a$,georgiana
City,934,georg$ian$a,georgiana
City,946,georgiana$,georgiana
City,948,??g??eorgiana,georgiana
City,951,empty,georgiana
City,955,empty,georgiana
City,960,empty,enterprise
City,961,empty,enterprise
City,966,empty,enterprise
City,976,empty,enterprise
City,978,e@@nterprise,enterprise
City,980,en??terprise,enterprise
City,991,oneon??t#a,oneonta
City,996,oneo#nta,oneonta
State,21,al@$@,al
State,26,@@al,al
State,27,al$,al
State,28,%#al,al
State,35,al??,al
State,40,empty,al
State,41,??al,al
State,43,a$l,al
State,44,empty,al
State,52,al$,al
State,58,empty,al
State,61,empty,al
State,68,empty,al
State,69,a#l,al
State,73,al@%@,al
State,74,empty,al
State,75,empty,al
State,76,%al,al
State,81,empty,al
State,87,a$l,al
State,89,al??,al
State,92,empty,al
State,94,$al,al
State,96,empty,al
State,97,empty,al
State,107,@@a@@l,al
State,109,al#,al
State,111,empty,al
State,116,al$#,al
State,124,empty,al
State,126,a??l,al
State,128,al%$,al
State,129,a??l,al
State,131,al##,al
State,134,empty,al
State,143,a?#?l,al
State,146,$a@@l,al
State,150,%%al,al
State,156,al$,al
State,157,empty,al
State,160,al@@,al
State,162,al@@,al
State,165,al%,al
State,167,$al,al
State,172,empty,al
State,179,??al,al
State,183,empty,al
State,192,%$al,al
State,195,empty,al
State,204,@@a#l,al
State,205,empty,al
State,214,empty,al
State,215,empty,al
State,219,??al,al
State,223,empty,al
State,226,$al@@,al
State,229,empty,al
State,233,a??l,al
State,234,empty,al
State,236,empty,al
State,240,empty,al
State,242,al#,al
State,244,empty,al
State,248,empty,al
State,249,empty,al
State,250,al#,al
State,268,empty,al
State,271,$al%,al
State,278,empty,al
State,280,%al@@,al
State,283,empty,al
State,291,#al@@,al
State,293,al$,al
State,296,empty,al
State,304,empty,al
State,309,al@@,al
State,312,a????l,al
State,322,empty,al
State,327,empty,al
State,334,a??l,al
State,341,empty,al
State,342,empty,al
State,352,a%$l,al
State,357,empty,al
State,361,empty,al
State,365,empty,al
State,373,empty,al
State,374,empty,al
State,375,empty,al
State,378,a??l,al
State,384,a@@l,al
State,408,empty,al
State,416,empty,al
State,421,#??al,al
State,423,empty,al
State,425,%a@@l,al
State,430,empty,al
State,439,ak%,ak
State,448,empty,ak
State,451,empty,ak
State,454,empty,al
State,466,empty,al
State,467,al%,al
State,468,al@@??,al
State,476,a@@l,al
State,477,empty,al
State,483,a%l$,al
State,488,??al,al
State,500,a#l,al
State,510,a#l,al
State,523,empty,al
State,525,empty,al
State,527,empty,al
State,534,al%,al
State,543,empty,al
State,546,empty,al
State,555,al%,al
State,556,empty,al
State,562,empty,al
State,563,a@@l@@,al
State,571,a#l,al
State,575,empty,al
State,579,??$al,al
State,580,empty,al
State,591,empty,al
State,602,empty,al
State,604,empty,al
State,609,empty,al
State,616,empty,al
State,618,a$l$,al
State,627,$a??l,al
State,629,a??l,al
State,633,empty,al
State,635,empty,al
State,638,empty,al
State,642,a%l#,al
State,646,empty,al
State,648,??al,al
State,655,empty,al
State,660,a%l,al
State,663,empty,al
State,673,empty,al
State,680,al#$,al
State,685,??al,al
State,696,al$,al
State,719,$a%l,al
State,727,%al,al
State,729,empty,al
State,730,empty,al
State,732,a$l$,al
State,738,empty,al
State,741,empty,al
State,746,empty,al
State,752,a??l,al
State,759,empty,al
State,773,$a@@l,al
State,779,a????l,al
State,786,empty,al
State,794,??al,al
State,804,empty,al
State,809,empty,al
State,829,empty,al
State,832,al#,al
State,837,@@al,al
State,840,empty,al
State,841,empty,al
State,846,a??l,al
State,848,empty,al
State,852,al@@,al
State,855,al#,al
State,862,al%,al
State,866,al$%,al
State,882,empty,al
State,888,empty,al
State,890,%al,al
State,893,empty,al
State,896,empty,al
State,899,#al,al
State,907,@??@al,al
State,909,??al,al
State,921,empty,al
State,929,empty,al
State,931,empty,al
State,932,empty,al
State,938,#a#l,al
State,948,a%l,al
State,950,empty,al
State,951,empty,al
State,952,empty,al
State,955,empty,al
State,967,empty,al
State,971,%al#,al
State,972,??al,al
State,973,empty,al
State,981,al$??,al
State,984,a@$@l,al
State,987,@@#al,al
State,988,#al,al
State,989,empty,al
State,995,$al,al
State,997,??al??,al
State,999,empty,al
State,1000,%al,al
ZipCode,3,193101.06034328556,35233
ZipCode,4,empty,35233
ZipCode,8,202636.44185895528,35233
ZipCode,9,empty,35660
ZipCode,10,189803.6736201207,35660
ZipCode,12,empty,35660
ZipCode,13,empty,35660
ZipCode,14,182100.99646754688,35660
ZipCode,16,152645.93509087706,35660
ZipCode,24,empty,36302
ZipCode,34,114555.6842697457,36302
ZipCode,39,empty,36302
ZipCode,40,empty,36302
ZipCode,45,181525.98749213733,35957
ZipCode,52,168412.30427532853,35957
ZipCode,53,171620.53265495689,35957
ZipCode,58,empty,35957
ZipCode,59,empty,35957
ZipCode,62,198580.2837230697,35957
ZipCode,67,empty,35957
ZipCode,74,113706.3482471704,35631
ZipCode,75,empty,35631
ZipCode,78,empty,35631
ZipCode,80,empty,35631
ZipCode,85,200145.2715634767,35631
ZipCode,92,114042.0881190465,35631
ZipCode,101,empty,36467
ZipCode,110,empty,36467
ZipCode,111,160533.49329665216,36467
ZipCode,113,144275.81881704886,36467
ZipCode,118,empty,36467
ZipCode,120,empty,36049
ZipCode,123,203521.5339316086,36049
ZipCode,124,empty,36049
ZipCode,136,empty,36049
ZipCode,145,116566.57341387768,35640
ZipCode,171,empty,35976
ZipCode,180,empty,35976
ZipCode,194,157341.47359828054,35976
ZipCode,198,empty,35235
ZipCode,200,114870.24463318668,35235
ZipCode,210,empty,35235
ZipCode,215,empty,35235
ZipCode,218,empty,35235
ZipCode,221,empty,35968
ZipCode,234,130568.43489638128,35968
ZipCode,236,207476.9693755613,35968
ZipCode,238,173373.1222072858,35968
ZipCode,252,112946.22603199666,36784
ZipCode,253,217889.78502806803,36784
ZipCode,261,220359.00211671257,36784
ZipCode,270,empty,35007
ZipCode,274,152098.5844678362,35007
ZipCode,276,empty,35007
ZipCode,278,empty,35007
ZipCode,281,empty,35007
ZipCode,283,empty,35007
ZipCode,286,empty,35007
ZipCode,299,empty,35233
ZipCode,302,empty,35233
ZipCode,303,empty,35233
ZipCode,304,empty,35233
ZipCode,306,185436.1648105562,35233
ZipCode,314,empty,36201
ZipCode,316,empty,36201
ZipCode,318,empty,36201
ZipCode,322,108656.57666674814,36201
ZipCode,334,190000.38971742452,36305
ZipCode,341,empty,36305
ZipCode,342,empty,36305
ZipCode,353,empty,35205
ZipCode,357,134383.46021421463,35594
ZipCode,359,175615.2445994791,35594
ZipCode,373,198264.8282710705,35594
ZipCode,374,empty,35594
ZipCode,379,empty,35594
ZipCode,382,empty,36617
ZipCode,396,188207.4576539481,36067
ZipCode,405,empty,36067
ZipCode,409,empty,36067
ZipCode,412,149640.81266158092,36067
ZipCode,417,empty,35150
ZipCode,421,empty,35150
ZipCode,443,empty,99508
ZipCode,454,119963.08311644904,35660
ZipCode,461,empty,35660
ZipCode,469,207240.6298140113,36360
ZipCode,471,172801.43238176737,36360
ZipCode,477,168030.18133695837,36360
ZipCode,478,214656.6444756433,36360
ZipCode,479,179004.39369277735,36360
ZipCode,487,216129.301780747,36360
ZipCode,488,205528.06757868076,36360
ZipCode,494,197097.06748735296,35960
ZipCode,497,empty,35960
ZipCode,502,empty,35960
ZipCode,504,empty,35960
ZipCode,511,empty,35960
ZipCode,514,empty,35960
ZipCode,527,208378.04303016356,36116
ZipCode,533,178049.7647576694,36116
ZipCode,544,122543.1205394764,36106
ZipCode,552,empty,36106
ZipCode,559,empty,36106
ZipCode,562,147836.41169395152,36106
ZipCode,564,empty,36106
ZipCode,568,empty,36854
ZipCode,569,178055.30653394523,36854
ZipCode,570,empty,36854
ZipCode,573,empty,36854
ZipCode,576,168917.9842261798,36854
ZipCode,584,205381.0588135493,36854
ZipCode,585,121177.53664075588,36854
ZipCode,596,142175.44323111518,36323
ZipCode,603,empty,36323
ZipCode,607,121224.1739712249,36323
ZipCode,615,180463.5930178192,36323
ZipCode,627,empty,36801
ZipCode,631,empty,36801
