Attribute,Index,Clean Value,Dirty Value
flight,452,AA-271-MIA-LAX,empty
flight,455,AA-271-MIA-LAX,empty
flight,461,AA-271-MIA-LAX,empty
flight,475,AA-271-MIA-LAX,empty
flight,485,AA-2957-DFW-CVG,empty
flight,516,AA-3-JFK-LAX,empty
flight,517,AA-3-JFK-LAX,empty
flight,522,AA-3-JFK-LAX,empty
flight,535,AA-3063-SLC-LAX,empty
flight,536,AA-3063-SLC-LAX,empty
flight,554,AA-3468-CVG-MIA,empty
flight,558,AA-3468-CVG-MIA,empty
flight,560,AA-3468-CVG-MIA,empty
flight,561,AA-3468-CVG-MIA,empty
flight,569,AA-3468-CVG-MIA,empty
flight,570,AA-3468-CVG-MIA,empty
flight,572,AA-3468-CVG-MIA,empty
flight,583,AA-3756-ORD-SLC,empty
flight,592,AA-3756-ORD-SLC,empty
flight,618,AA-3786-IAH-ORD,empty
flight,654,AA-3804-PHL-ORD,empty
flight,669,AA-3809-PHX-LAX,empty
flight,684,AA-3809-PHX-LAX,empty
flight,690,AA-3823-LAX-DEN,empty
flight,691,AA-3823-LAX-DEN,empty
flight,716,AA-3842-MSP-ORD,empty
flight,760,AA-3859-IAH-ORD,empty
flight,762,AA-3859-IAH-ORD,empty
flight,765,AA-3859-IAH-ORD,empty
flight,768,AA-3979-CVG-ORD,empty
flight,776,AA-3979-CVG-ORD,empty
flight,792,AA-400-DFW-JFK,empty
flight,799,AA-400-DFW-JFK,empty
flight,804,AA-400-DFW-JFK,empty
flight,807,AA-400-DFW-JFK,empty
flight,808,AA-400-DFW-JFK,empty
flight,819,AA-404-MIA-MCO,empty
flight,828,AA-404-MIA-MCO,empty
flight,833,AA-404-MIA-MCO,empty
flight,840,AA-404-MIA-MCO,empty
flight,841,AA-404-MIA-MCO,empty
flight,842,AA-404-MIA-MCO,empty
flight,845,AA-415-BOS-ORD,empty
flight,851,AA-415-BOS-ORD,empty
flight,854,AA-415-BOS-ORD,empty
flight,917,AA-4307-ORD-DTW,empty
flight,926,AA-4307-ORD-DTW,empty
flight,935,AA-4307-ORD-DTW,empty
flight,937,AA-4307-ORD-DTW,empty
flight,940,AA-4307-ORD-DTW,empty
flight,945,AA-431-MIA-SFO,empty
flight,952,AA-431-MIA-SFO,empty
flight,964,AA-431-MIA-SFO,empty
flight,967,AA-431-MIA-SFO,empty
flight,981,AA-4330-CVG-ORD,empty
flight,982,AA-4330-CVG-ORD,empty
flight,985,AA-4330-CVG-ORD,empty
flight,994,AA-4344-ORD-DTW,empty
flight,1028,AA-446-DFW-PHL,empty
flight,1050,AA-466-IAH-MIA,empty
flight,1062,AA-466-IAH-MIA,empty
flight,1063,AA-466-IAH-MIA,empty
flight,1069,AA-466-IAH-MIA,empty
flight,1090,AA-484-DFW-MIA,empty
flight,1091,AA-484-DFW-MIA,empty
flight,1092,AA-484-DFW-MIA,empty
flight,1119,AA-59-JFK-SFO,empty
flight,1131,AA-59-JFK-SFO,empty
flight,1156,AA-616-DFW-DTW,empty
flight,1165,AA-616-DFW-DTW,empty
flight,1168,AA-616-DFW-DTW,empty
flight,1175,AA-643-MIA-ORD,empty
flight,1182,AA-643-MIA-ORD,empty
flight,1189,AA-643-MIA-ORD,empty
flight,1203,AA-649-ORD-SNA,empty
flight,1223,AA-789-ORD-DEN,empty
flight,1231,AA-789-ORD-DEN,empty
flight,1236,AA-789-ORD-DEN,empty
flight,1249,AA-789-ORD-DEN,empty
flight,1252,AA-85-JFK-SFO,empty
flight,1253,AA-85-JFK-SFO,empty
flight,1262,AA-85-JFK-SFO,empty
flight,1269,AA-85-JFK-SFO,empty
flight,1305,CO-1088-CLE-IAH,empty
flight,1313,CO-1088-CLE-IAH,empty
flight,1326,CO-1090-BOS-IAH,empty
flight,1329,CO-1090-BOS-IAH,empty
flight,1342,CO-1193-EWR-MCO,empty
flight,1360,CO-1193-EWR-MCO,empty
flight,1366,CO-1250-MIA-IAH,empty
flight,1375,CO-1250-MIA-IAH,empty
flight,1384,CO-1250-MIA-IAH,empty
flight,1392,CO-1561-PHX-IAH,empty
flight,1404,CO-1561-PHX-IAH,empty
flight,1440,CO-16-LAX-EWR,empty
flight,1463,CO-1614-LAX-IAH,empty
flight,1471,CO-1614-LAX-IAH,empty
flight,1472,CO-1614-LAX-IAH,empty
flight,1494,CO-1694-LAX-IAH,empty
flight,1516,CO-45-EWR-MIA,empty
flight,1548,CO-4888-IAH-DAL,empty
flight,1549,CO-4888-IAH-DAL,empty
flight,1551,CO-4888-IAH-DAL,empty
flight,1573,CO-50-CLE-EWR,empty
flight,1581,CO-50-CLE-EWR,empty
flight,1582,CO-50-CLE-EWR,empty
flight,1585,CO-50-CLE-EWR,empty
flight,1594,CO-52-IAH-LAX,empty
flight,1602,CO-52-IAH-LAX,empty
flight,1604,CO-52-IAH-LAX,empty
flight,1606,CO-58-DEN-IAH,empty
flight,1609,CO-58-DEN-IAH,empty
flight,1612,CO-58-DEN-IAH,empty
flight,1619,CO-58-DEN-IAH,empty
flight,1626,CO-62-IAH-EWR,empty
flight,1628,CO-62-IAH-EWR,empty
flight,1631,CO-62-IAH-EWR,empty
flight,1633,CO-62-IAH-EWR,empty
flight,1636,CO-62-IAH-EWR,empty
flight,1655,CO-63-EWR-IAH,empty
flight,1678,CO-89-IAH-EWR,empty
flight,1683,CO-89-IAH-EWR,empty
flight,1688,UA-1500-IAH-GUA,empty
flight,1694,UA-1500-IAH-GUA,empty
flight,1704,UA-1500-IAH-GUA,empty
flight,1705,UA-2314-ATL-PHL,empty
flight,1709,UA-2314-ATL-PHL,empty
flight,1715,UA-2314-ATL-PHL,empty
flight,1734,UA-233-LAX-JFK,empty
flight,1751,UA-233-LAX-JFK,empty
flight,1753,UA-248-PHX-ORD,empty
flight,1754,UA-248-PHX-ORD,empty
flight,1757,UA-248-PHX-ORD,empty
flight,1796,UA-257-JFK-SFO,empty
flight,1814,UA-257-JFK-SFO,empty
flight,1825,UA-2704-DTW-PHX,empty
flight,1842,UA-2708-EWR-CLT,empty
flight,1851,UA-2708-EWR-CLT,empty
flight,1861,UA-2708-EWR-CLT,empty
flight,1886,UA-2830-MCO-CLT,empty
flight,1894,UA-2830-MCO-CLT,empty
flight,1901,UA-2830-MCO-CLT,empty
flight,1910,UA-2906-PHL-MCO,empty
flight,1912,UA-2906-PHL-MCO,empty
flight,1918,UA-2906-PHL-MCO,empty
flight,1921,UA-2906-PHL-MCO,empty
flight,1930,UA-2945-PHL-CLT,empty
flight,1943,UA-2945-PHL-CLT,empty
flight,1958,UA-3050-PHX-CLT,empty
flight,1964,UA-3050-PHX-CLT,empty
flight,1966,UA-3050-PHX-CLT,empty
flight,1971,UA-3050-PHX-CLT,empty
flight,1976,UA-3050-PHX-CLT,empty
flight,1987,UA-3099-PHX-PHL,empty
flight,1995,UA-3099-PHX-PHL,empty
flight,2015,UA-3373-IAD-PHL,empty
flight,2028,UA-3515-IAD-MSP,empty
flight,2032,UA-3515-IAD-MSP,empty
flight,2033,UA-3515-IAD-MSP,empty
flight,2038,UA-3515-IAD-MSP,empty
flight,2039,UA-3515-IAD-MSP,empty
flight,2061,UA-37-EDI-EWR,empty
flight,2068,UA-37-EWR-MCO,empty
flight,2070,UA-37-EWR-MCO,empty
flight,2096,UA-382-IAD-LAX,empty
flight,2102,UA-382-IAD-LAX,empty
flight,2108,UA-382-IAD-LAX,empty
flight,2112,UA-3925-IAD-ORF,empty
flight,2113,UA-3925-IAD-ORF,empty
flight,2115,UA-3925-IAD-ORF,empty
flight,2135,UA-3925-IAD-ORF,empty
flight,2137,UA-397-JFK-SFO,empty
flight,2158,UA-397-JFK-SFO,empty
flight,2168,UA-414-LAX-SFO,empty
flight,2169,UA-414-LAX-SFO,empty
flight,2170,UA-414-LAX-SFO,empty
flight,2177,UA-414-LAX-SFO,empty
flight,2180,UA-414-LAX-SFO,empty
flight,2191,UA-5487-SFO-MRY,empty
flight,2220,UA-6273-YYC-SFO,empty
flight,2227,UA-6273-YYC-SFO,empty
flight,2234,UA-6273-YYC-SFO,empty
flight,2240,UA-6273-YYC-SFO,empty
flight,2244,UA-664-ORD-PHL,empty
flight,2251,UA-664-ORD-PHL,empty
flight,2253,UA-664-ORD-PHL,empty
flight,2256,UA-664-ORD-PHL,empty
flight,2259,UA-664-ORD-PHL,empty
flight,2268,UA-664-ORD-PHL,empty
flight,2272,UA-828-SFO-ORD,empty
flight,2295,UA-843-LAX-ORD,empty
flight,2296,UA-843-LAX-ORD,empty
flight,2302,UA-843-LAX-ORD,empty
flight,2312,UA-843-LAX-ORD,empty
flight,2331,UA-854-SFO-IAH,empty
flight,2339,UA-858-PVG-SFO,empty
flight,2342,UA-858-PVG-SFO,empty
flight,2353,UA-858-PVG-SFO,empty
flight,2362,UA-938-DEN-ORD,empty
flight,2363,UA-938-DEN-ORD,empty
flight,2365,UA-938-DEN-ORD,empty
sched_dep_time,16,4:55 p.m.,empty
sched_dep_time,17,4:55 p.m.,empty
sched_dep_time,57,8:00 p.m.,empty
sched_dep_time,64,8:00 p.m.,empty
sched_dep_time,68,8:00 p.m.,empty
sched_dep_time,74,8:00 p.m.,empty
sched_dep_time,79,1:00 p.m.,empty
sched_dep_time,82,1:00 p.m.,empty
sched_dep_time,106,7:15 a.m.,empty
sched_dep_time,139,11:55 p.m.,empty
sched_dep_time,156,11:25 a.m.,empty
sched_dep_time,159,11:25 a.m.,empty
sched_dep_time,171,6:30 p.m.,empty
sched_dep_time,175,6:30 p.m.,empty
sched_dep_time,180,6:30 p.m.,empty
sched_dep_time,189,6:30 p.m.,empty
sched_dep_time,193,6:30 p.m.,empty
sched_dep_time,209,10:15 a.m.,empty
sched_dep_time,211,10:15 a.m.,empty
sched_dep_time,235,7:45 p.m.,empty
sched_dep_time,244,7:45 p.m.,empty
sched_dep_time,254,10:45 a.m.,empty
sched_dep_time,257,10:45 a.m.,empty
sched_dep_time,277,2:55 p.m.,empty
sched_dep_time,289,2:55 p.m.,empty
sched_dep_time,304,11:25 p.m.,empty
sched_dep_time,305,11:25 p.m.,empty
sched_dep_time,309,11:25 p.m.,empty
sched_dep_time,323,10:40 a.m.,empty
sched_dep_time,334,10:40 a.m.,empty
sched_dep_time,342,10:40 a.m.,empty
sched_dep_time,352,7:10 a.m.,empty
sched_dep_time,380,7:15 a.m.,empty
sched_dep_time,381,7:15 a.m.,empty
sched_dep_time,391,7:15 a.m.,empty
sched_dep_time,400,8:25 p.m.,empty
sched_dep_time,406,8:25 p.m.,empty
sched_dep_time,413,8:25 p.m.,empty
sched_dep_time,414,8:25 p.m.,empty
sched_dep_time,415,8:25 p.m.,empty
sched_dep_time,416,8:25 p.m.,empty
sched_dep_time,433,7:25 a.m.,empty
sched_dep_time,446,7:25 a.m.,empty
sched_dep_time,461,11:35 a.m.,empty
sched_dep_time,480,7:55 a.m.,empty
sched_dep_time,482,7:55 a.m.,empty
sched_dep_time,484,7:55 a.m.,empty
sched_dep_time,488,7:55 a.m.,empty
sched_dep_time,514,12:00 p.m.,empty
sched_dep_time,545,8:20 p.m.,empty
sched_dep_time,560,7:00 a.m.,empty
sched_dep_time,565,7:00 a.m.,empty
sched_dep_time,579,12:15 p.m.,empty
sched_dep_time,583,12:15 p.m.,empty
sched_dep_time,596,12:15 p.m.,empty
sched_dep_time,605,4:00 p.m.,empty
sched_dep_time,608,4:00 p.m.,empty
sched_dep_time,620,4:00 p.m.,empty
sched_dep_time,621,4:00 p.m.,empty
sched_dep_time,628,4:00 p.m.,empty
sched_dep_time,655,2:35 p.m.,empty
sched_dep_time,662,6:00 a.m.,empty
sched_dep_time,667,6:00 a.m.,empty
sched_dep_time,669,6:00 a.m.,empty
sched_dep_time,675,6:00 a.m.,empty
sched_dep_time,685,6:00 a.m.,empty
sched_dep_time,693,9:00 p.m.,empty
sched_dep_time,707,9:00 p.m.,empty
sched_dep_time,716,6:00 a.m.,empty
sched_dep_time,762,7:10 a.m.,empty
sched_dep_time,763,7:10 a.m.,empty
sched_dep_time,773,7:30 a.m.,empty
sched_dep_time,774,7:30 a.m.,empty
sched_dep_time,796,10:40 a.m.,empty
sched_dep_time,804,10:40 a.m.,empty
sched_dep_time,815,10:40 a.m.,empty
sched_dep_time,825,6:45 a.m.,empty
sched_dep_time,828,6:45 a.m.,empty
sched_dep_time,830,6:45 a.m.,empty
sched_dep_time,837,6:45 a.m.,empty
sched_dep_time,844,8:35 a.m.,empty
sched_dep_time,856,8:35 a.m.,empty
sched_dep_time,867,10:40 a.m.,empty
sched_dep_time,883,10:40 a.m.,empty
sched_dep_time,890,12:10 p.m.,empty
sched_dep_time,892,12:10 p.m.,empty
sched_dep_time,897,12:10 p.m.,empty
sched_dep_time,904,12:10 p.m.,empty
sched_dep_time,905,12:10 p.m.,empty
sched_dep_time,921,6:45 p.m.,empty
sched_dep_time,934,6:45 p.m.,empty
sched_dep_time,952,8:35 a.m.,empty
sched_dep_time,959,8:35 a.m.,empty
sched_dep_time,968,8:35 a.m.,empty
sched_dep_time,992,3:35 p.m.,empty
sched_dep_time,997,11:45 a.m.,empty
sched_dep_time,1014,11:45 a.m.,empty
sched_dep_time,1023,11:50 a.m.,empty
sched_dep_time,1025,11:50 a.m.,empty
sched_dep_time,1026,11:50 a.m.,empty
sched_dep_time,1041,11:50 a.m.,empty
sched_dep_time,1048,6:00 a.m.,empty
sched_dep_time,1057,6:00 a.m.,empty
sched_dep_time,1061,6:00 a.m.,empty
sched_dep_time,1062,6:00 a.m.,empty
sched_dep_time,1066,6:00 a.m.,empty
sched_dep_time,1099,6:40 a.m.,empty
sched_dep_time,1107,6:40 a.m.,empty
sched_dep_time,1111,6:40 a.m.,empty
sched_dep_time,1137,7:10 a.m.,empty
sched_dep_time,1147,7:10 a.m.,empty
sched_dep_time,1158,9:05 a.m.,empty
sched_dep_time,1161,9:05 a.m.,empty
sched_dep_time,1181,7:10 a.m.,empty
sched_dep_time,1184,7:10 a.m.,empty
sched_dep_time,1192,7:10 a.m.,empty
sched_dep_time,1207,1:30 p.m.,empty
sched_dep_time,1232,1:05 p.m.,empty
sched_dep_time,1244,1:05 p.m.,empty
sched_dep_time,1326,9:45 a.m.,empty
sched_dep_time,1331,9:45 a.m.,empty
sched_dep_time,1341,9:15 a.m.,empty
sched_dep_time,1360,9:15 a.m.,empty
sched_dep_time,1369,2:53 p.m.,empty
sched_dep_time,1393,8:05 a.m.,empty
sched_dep_time,1396,8:05 a.m.,empty
sched_dep_time,1402,8:05 a.m.,empty
sched_dep_time,1408,7:00 p.m.,empty
sched_dep_time,1410,7:00 p.m.,empty
sched_dep_time,1419,7:00 p.m.,empty
sched_dep_time,1424,7:00 p.m.,empty
sched_dep_time,1432,10:25 a.m.,empty
sched_dep_time,1449,10:25 a.m.,empty
sched_dep_time,1459,12:30 a.m.,empty
sched_dep_time,1465,12:30 a.m.,empty
sched_dep_time,1482,7:15 p.m.,empty
sched_dep_time,1497,7:15 p.m.,empty
sched_dep_time,1500,4:00 p.m.,empty
sched_dep_time,1503,4:00 p.m.,empty
sched_dep_time,1531,7:10 p.m.,empty
sched_dep_time,1533,7:10 p.m.,empty
sched_dep_time,1564,5:30 p.m.,empty
sched_dep_time,1583,2:55 p.m.,empty
sched_dep_time,1585,2:55 p.m.,empty
sched_dep_time,1600,7:35 a.m.,empty
sched_dep_time,1605,7:35 a.m.,empty
sched_dep_time,1608,11:25 a.m.,empty
sched_dep_time,1609,11:25 a.m.,empty
sched_dep_time,1615,11:25 a.m.,empty
sched_dep_time,1626,2:30 p.m.,empty
sched_dep_time,1632,2:30 p.m.,empty
sched_dep_time,1635,2:30 p.m.,empty
sched_dep_time,1671,6:00 a.m.,empty
sched_dep_time,1693,8:55 a.m.,empty
sched_dep_time,1694,8:55 a.m.,empty
sched_dep_time,1712,2:55 p.m.,empty
sched_dep_time,1724,2:55 p.m.,empty
sched_dep_time,1745,4:25 p.m.,empty
sched_dep_time,1746,4:25 p.m.,empty
sched_dep_time,1760,12:57 p.m.,empty
sched_dep_time,1761,12:57 p.m.,empty
sched_dep_time,1765,12:57 p.m.,empty
sched_dep_time,1785,7:05 a.m.,empty
sched_dep_time,1807,2:30 p.m.,empty
sched_dep_time,1821,11:15 a.m.,empty
sched_dep_time,1824,11:15 a.m.,empty
sched_dep_time,1831,11:15 a.m.,empty
sched_dep_time,1842,2:55 p.m.,empty
sched_dep_time,1850,2:55 p.m.,empty
sched_dep_time,1881,4:00 p.m.,empty
sched_dep_time,1888,3:27 p.m.,empty
sched_dep_time,1901,3:27 p.m.,empty
sched_dep_time,1912,3:50 p.m.,empty
sched_dep_time,1920,3:50 p.m.,empty
sched_dep_time,1922,3:50 p.m.,empty
sched_dep_time,1926,3:50 p.m.,empty
sched_dep_time,1943,12:00 a.m.,empty
sched_dep_time,1948,12:00 a.m.,empty
sched_dep_time,1954,11:05 a.m.,empty
sched_dep_time,1955,11:05 a.m.,empty
sched_dep_time,1969,11:05 a.m.,empty
sched_dep_time,1970,11:05 a.m.,empty
sched_dep_time,1988,11:55 a.m.,empty
sched_dep_time,2021,8:29 a.m.,empty
sched_dep_time,2040,8:15 a.m.,empty
sched_dep_time,2047,9:05 a.m.,empty
sched_dep_time,2049,9:05 a.m.,empty
sched_dep_time,2051,9:05 a.m.,empty
sched_dep_time,2069,1:29 p.m.,empty
sched_dep_time,2072,1:29 p.m.,empty
sched_dep_time,2073,1:29 p.m.,empty
sched_dep_time,2077,1:29 p.m.,empty
sched_dep_time,2084,1:29 p.m.,empty
sched_dep_time,2099,12:30 p.m.,empty
sched_dep_time,2101,12:30 p.m.,empty
sched_dep_time,2103,12:30 p.m.,empty
sched_dep_time,2113,8:41 a.m.,empty
sched_dep_time,2114,8:41 a.m.,empty
sched_dep_time,2117,8:41 a.m.,empty
sched_dep_time,2121,8:41 a.m.,empty
sched_dep_time,2122,8:41 a.m.,empty
sched_dep_time,2130,8:41 a.m.,empty
sched_dep_time,2154,8:00 a.m.,empty
sched_dep_time,2155,8:00 a.m.,empty
sched_dep_time,2156,8:00 a.m.,empty
sched_dep_time,2173,6:00 a.m.,empty
sched_dep_time,2179,6:00 a.m.,empty
sched_dep_time,2187,10:39 a.m.,empty
sched_dep_time,2193,10:39 a.m.,empty
sched_dep_time,2211,2:30 p.m.,empty
sched_dep_time,2223,7:35 a.m.,empty
sched_dep_time,2233,7:35 a.m.,empty
sched_dep_time,2238,7:35 a.m.,empty
sched_dep_time,2240,7:35 a.m.,empty
sched_dep_time,2270,11:08 p.m.,empty
sched_dep_time,2271,11:08 p.m.,empty
sched_dep_time,2274,11:08 p.m.,empty
sched_dep_time,2282,11:08 p.m.,empty
sched_dep_time,2284,11:08 p.m.,empty
sched_dep_time,2285,11:08 p.m.,empty
sched_dep_time,2294,1:55 p.m.,empty
sched_dep_time,2324,7:53 a.m.,empty
sched_dep_time,2330,7:53 a.m.,empty
sched_dep_time,2331,7:53 a.m.,empty
sched_dep_time,2332,7:53 a.m.,empty
sched_dep_time,2362,4:16 p.m.,empty
