Attribute,Index,Dirty Value,Clean Value
article_title,59,Ed@@ucating Emergent Bilinguals: Policies Programs and Practices for English Language Learners. Language & Literacy Series,Educating Emergent Bilinguals: Policies Programs and Practices for English Language Learners. Language & Literacy Series
article_title,76,CABG again outshines stenting for some% patients with coronary artery blockage,CABG again outshines stenting for some patients with coronary artery blockage
article_title,83,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies #Classes Using Family Portraits and Contextual Teaching and Learning,Infusing Tolerance Diversity and Social Personal Curriculum into Inclusive Social Studies Classes Using Family Portraits and Contextual Teaching and Learning
article_title,87,Cardioactiv#e steroid poisoning: a co#mparison of plant- and animal-derived compounds.,Cardioactive steroid poisoning: a comparison of plant- and animal-derived compounds.
article_title,125,Primary vaginal cancer and chemoradi%otherapy: a patterns-of-care analysis,Primary vaginal cancer and chemoradiotherapy: a patterns-of-care analysis
article_title,131,Teaching medical student geriatrics competencies in 1 week: an efficient model to teach and document selected #competencies using clinical and community resources,Teaching medical student geriatrics competencies in 1 week: an efficient model to teach and document selected competencies using clinical and community resources
article_title,140,Proximal migration of a 5 French pancreatic stent during bile stone extraction: a suc%cessful retrieval using mini-snar$e,Proximal migration of a 5 French pancreatic stent during bile stone extraction: a successful retrieval using mini-snare
article_title,147,Usefulness of a myofascial trigger point injection for groin pain in patients with chronic prostatitis/#chronic pelvic pain syndrome: a pilot study,Usefulness of a myofascial trigger point injection for groin pain in patients with chronic prostatitis/chronic pelvic pain syndrome: a pilot study
article_title,148,The val??ue of routine radiography in patients with knee osteoar%thritis consulting primary health care: a study of agreement,The value of routine radiography in patients with knee osteoarthritis consulting primary health care: a study of agreement
article_title,167,@@Yoga ma%y help manage binge eating disorder,Yoga may help manage binge eating disorder
article_title,168,??Meta-ana$lyses of experimental data in animal nutrition.,Meta-analyses of experimental data in animal nutrition.
article_title,171,Insulin detemir lowers% the risk of hypoglycaemia and provides# more consistent plasma glucose levels compared with NPH insulin in Type 1 diabetes.,Insulin detemir lowers the risk of hypoglycaemia and provides more consistent plasma glucose levels compared with NPH insulin in Type 1 diabetes.
article_title,183,Daily step goa#l of 10000 steps: A literature review.,Daily step goal of 10000 steps: A literature review.
article_title,185,Supporting pat@@ient adherence to antiretrovirals using mobile phone reminders: patient responses from %South India,Supporting patient adherence to antiretrovirals using mobile phone reminders: patient responses from South India
article_title,199,The effect of preservation solutions for storage of liver allografts on transplant outcomes: a systematic review and me#ta-analysis.,The effect of preservation solutions for storage of liver allografts on transplant outcomes: a systematic review and meta-analysis.
article_title,202,The Impact of Read Right: Semester-Only versu@@s Year-Long Inplementat$ion,The Impact of Read Right: Semester-Only versus Year-Long Inplementation
article_title,203,Muscle - ten$don unit mechanical and morphological propert@@ies and sprint performance.,Muscle - tendon unit mechanical and morphological properties and sprint performance.
article_title,208,Stereotactic rad$iosurg#ery for spinal metastases: a literature review. [Review],Stereotactic radiosurgery for spinal metastases: a literature review. [Review]
article_title,229,Improving Implementation of Classroom Instruction through Teacher-Directed Behavioral Consultation: A Single-Case De??monstration,Improving Implementation of Classroom Instruction through Teacher-Directed Behavioral Consultation: A Single-Case Demonstration
article_title,239,Functionality and feedback: a @@protocol for a realist synthesis of the collation interpretation and utilisation of PROMs data to improve patient care,Functionality and feedback: a protocol for a realist synthesis of the collation interpretation and utilisation of PROMs data to improve patient care
article_title,243,The influence of smoking and impaired glucose homoeostasis on th#e outcom??e in patients presenting with an acute coronary syndrome: a cross-sectional study.,The influence of smoking and impaired glucose homoeostasis on the outcome in patients presenting with an acute coronary syndrome: a cross-sectional study.
article_title,252,Pr??oviding access to specialty care for severely disabled institutional residents: an a%cademic health center telemedicine model,Providing access to specialty care for severely disabled institutional residents: an academic health center telemedicine model
article_title,262,Uses of the electrical skin resistance method in the study of patient@@s with neck and upper extremity pain,Uses of the electrical skin resistance method in the study of patients with neck and upper extremity pain
article_title,268,Dyspareunia and sexual dysfunction following vaginal delivery in thai primiparous women with second degree perineal @@tear: A prospective cohort s%tudy,Dyspareunia and sexual dysfunction following vaginal delivery in thai primiparous women with second degree perineal tear: A prospective cohort study
article_title,270,The effect of a cervical lateral glide on the upper li#mb neurodynamic test: a blinded placebo-controlled inv$estigation,The effect of a cervical lateral glide on the upper limb neurodynamic test: a blinded placebo-controlled investigation
article_title,288,Plant Kunitz proteinase inhibitor attenuates inflammation oxidati%ve stress and remodeling induced by elastase in mice,Plant Kunitz proteinase inhibitor attenuates inflammation oxidative stress and remodeling induced by elastase in mice
article_title,292,Hormonal and dietary characteristics in obese human subjects w#ith and without food addiction.,Hormonal and dietary characteristics in obese human subjects with and without food addiction.
article_title,300,Cu%ltural humility: essential foundation for clinical researchers.,Cultural humility: essential foundation for clinical researchers.
article_title,301,Primary external fixation versus plaster immobilization of the intra$-articular unstable distal radial fracture in the elderly,Primary external fixation versus plaster immobilization of the intra-articular unstable distal radial fracture in the elderly
article_title,311,Feverfew (Tanace??tum parthenium L.): A systematic@@ review.,Feverfew (Tanacetum parthenium L.): A systematic review.
article_title,325,A community-based trachoma survey: Pr??evalence and risk factors in the Tigray region of northern Ethiopia,A community-based trachoma survey: Prevalence and risk factors in the Tigray region of northern Ethiopia
article_title,360,Specific collaborative group intervent??ion for patients with medically unexplained symptoms in general practice: A cluster randomized controlled trial,Specific collaborative group intervention for patients with medically unexplained symptoms in general practice: A cluster randomized controlled trial
article_title,361,Disruption of the gastroesophageal junction by cent#ral obesity and waist belt: role of raised intra-ab@@dominal pressure.,Disruption of the gastroesophageal junction by central obesity and waist belt: role of raised intra-abdominal pressure.
article_title,369,Surgical treatment of pat$hologic fractures of humerus,Surgical treatment of pathologic fractures of humerus
article_title,372,Fluid resusc$itation in sepsis: a systematic review and network meta-analysis.,Fluid resuscitation in sepsis: a systematic review and network meta-analysis.
article_title,380,Groundbreakin@@g study links physical activity with lowe$r costs in seniors,Groundbreaking study links physical activity with lower costs in seniors
article_title,400,Identi@@fication of a novel missense (C7W) mutation of SOD1 in a large# familial amyotrophic lateral sclerosis pedigree.,Identification of a novel missense (C7W) mutation of SOD1 in a large familial amyotrophic lateral sclerosis pedigree.
article_title,406,Clinical and pharmacologic phase I study of Cemadotin-HCl (LU103793) a novel antimitotic peptide given as 24-hour infusion in patients with advanced cancer. A study of the Arbeitsgemeinschaft Internistische Onkologie (AIO) Phase I Group and Arbeitsgruppe Pharmakologie in der Onkologie und Haematologie (APOH) Group of the %German Cancer Society.,Clinical and pharmacologic phase I study of Cemadotin-HCl (LU103793) a novel antimitotic peptide given as 24-hour infusion in patients with advanced cancer. A study of the Arbeitsgemeinschaft Internistische Onkologie (AIO) Phase I Group and Arbeitsgruppe Pharmakologie in der Onkologie und Haematologie (APOH) Group of the German Cancer Society.
article_title,408,VY levator lengt#hening to treat upper eyelid retraction.,VY levator lengthening to treat upper eyelid retraction.
article_title,415,Interleukin-28B polymorphisms on the SVR in the treatment of naive chronic hepatitis C with pegylated $interferon-alpha plus ribavirin: A meta-analysis.,Interleukin-28B polymorphisms on the SVR in the treatment of naive chronic hepatitis C with pegylated interferon-alpha plus ribavirin: A meta-analysis.
article_title,422,Smoking and oral cancer.@@,Smoking and oral cancer.
article_title,476,The impact of 3D volume of interest definition on accuracy and precision of activity estimation in ??quantitati??ve SPECT and planar processing methods.,The impact of 3D volume of interest definition on accuracy and precision of activity estimation in quantitative SPECT and planar processing methods.
article_title,480,HRQoL af??ter coronary artery bypass grafting ??and percutaneous coronary intervention for stable angina.,HRQoL after coronary artery bypass grafting and percutaneous coronary intervention for stable angina.
article_title,483,Analysis of responses of radiology personnel to a simulated mass casualty #incident after the implementation of an automated alarm system in hospit%al emergency planning.,Analysis of responses of radiology personnel to a simulated mass casualty incident after the implementation of an automated alarm system in hospital emergency planning.
article_title,486,Alkaline phosphatase acti$vity of duodenal enterocytes after neonatal administration of monosodium glutamate to rats.,Alkaline phosphatase activity of duodenal enterocytes after neonatal administration of monosodium glutamate to rats.
article_title,496,Does this pa#tient have obstructive sleep apnea?: Th@@e Rational Clinical Examination systematic review.,Does this patient have obstructive sleep apnea?: The Rational Clinical Examination systematic review.
article_title,511,[Commentary on] Gait changes in children with cerebral palsy following a neuro-developmental treatment course. Adams $M Chandler L ??Shuhmann K PEDIATRIC PHYSICAL THERAPY 2000;12:114-120,[Commentary on] Gait changes in children with cerebral palsy following a neuro-developmental treatment course. Adams M Chandler L Shuhmann K PEDIATRIC PHYSICAL THERAPY 2000;12:114-120
article_title,527,Evaluation of a worksh$op on eviden#ce-based medicine for social insurance physicians.,Evaluation of a workshop on evidence-based medicine for social insurance physicians.
article_title,566,A systematic review of the surgical treatment of large i@@ncisiona$l hernia.,A systematic review of the surgical treatment of large incisional hernia.
article_title,578,Hospitalized heart failure patients?? with preserved vs. reduced     ejection fraction in Dubai United Arab Emirates: a prospective     study,Hospitalized heart failure patients with preserved vs. reduced     ejection fraction in Dubai United Arab Emirates: a prospective     study
article_title,599,Evidence based practice ??and advanced competencies$ in a MHS-CLS program,Evidence based practice and advanced competencies in a MHS-CLS program
article_title,632,Fiscal impact of a potential legislative ban on second trimester elective terminatio$ns for prenatally diagnosed abnormalities (Structured abstract),Fiscal impact of a potential legislative ban on second trimester elective terminations for prenatally diagnosed abnormalities (Structured abstract)
article_title,645,Preferential expression of T-cell ??receptor V beta-chains in atopic eczema.,Preferential expression of T-cell receptor V beta-chains in atopic eczema.
article_title,664,Pooled a$nalysis of non-union re-operation infection and approach related complications after anterior odontoid screw fix%ation.,Pooled analysis of non-union re-operation infection and approach related complications after anterior odontoid screw fixation.
article_title,669,Chronic hypokalemia due to excessive cola consumption: a case repo$rt,Chronic hypokalemia due to excessive cola consumption: a case report
article_title,700,internetQue@@ryObject to Partner With DataFlux; iQO to Provide Enhanced Application Scalability through QueryObject System; DataFlux to Enhance Data Accuracy through dfPower,internetQueryObject to Partner With DataFlux; iQO to Provide Enhanced Application Scalability through QueryObject System; DataFlux to Enhance Data Accuracy through dfPower
article_title,709,D#elayed c$osts of suppressed pain.,Delayed costs of suppressed pain.
article_title,722,Probiotics for the treatme@@nt of upper and lower respiratory-tract infections in children: systematic review based on randomized clinical tria#ls,Probiotics for the treatment of upper and lower respiratory-tract infections in children: systematic review based on randomized clinical trials
article_title,725,Review of epidemiology and management of atrial fibrillation in developing$ countries.,Review of epidemiology and management of atrial fibrillation in developing countries.
article_title,726,William H. Taft High Schoo??l Project HOLA 1985-1986. OEA E#valuation Report.,William H. Taft High School Project HOLA 1985-1986. OEA Evaluation Report.
article_title,737,The Diversion of U??ltram Ultracet and generic tramadol HCL.,The Diversion of Ultram Ultracet and generic tramadol HCL.
article_title,759,Understanding depression in palliative and end-of-life care$,Understanding depression in palliative and end-of-life care
article_title,769,Ulcer Healing After Perip#heral Intervention.,Ulcer Healing After Peripheral Intervention.
article_title,777,Neurolymphatische Bahnen: neue wissenschaftli@@che Nachweise untermauern die Perrin-Technik,Neurolymphatische Bahnen: neue wissenschaftliche Nachweise untermauern die Perrin-Technik
article_title,780,Pulpal response to a fluoride-releasing all-in-$one resin bonding?? system.,Pulpal response to a fluoride-releasing all-in-one resin bonding system.
article_title,788,[The @@use of ethonium paste?? in the treatment of deep dental caries].,[The use of ethonium paste in the treatment of deep dental caries].
article_title,805,Bilingual speech: Bilatera$l control?,Bilingual speech: Bilateral control?
article_title,824,The importance and impor??tant limitations of ultrasound imaging for evaluating thyroid @@nodules.,The importance and important limitations of ultrasound imaging for evaluating thyroid nodules.
article_title,828,A r??andomized controlled trial of the ef$fects of vitamin D on muscle strength and mobility in older women with vitamin D insufficiency.,A randomized controlled trial of the effects of vitamin D on muscle strength and mobility in older women with vitamin D insufficiency.
article_title,834,Co#@@nsiderations for the diagnosis and treatment of testosterone deficiency in elderly men.,Considerations for the diagnosis and treatment of testosterone deficiency in elderly men.
article_title,843,Difference in postural control between patients wit@@h functional and mechanical ankle instability,Difference in postural control between patients with functional and mechanical ankle instability
article_title,875,Robotic surgery in gyneco??logy.,Robotic surgery in gynecology.
article_title,879,Differentia$l functional connectivity within an emotion regulation neural network among individuals resil$ient and susceptible to the depressogenic effects of early life stress.,Differential functional connectivity within an emotion regulation neural network among individuals resilient and susceptible to the depressogenic effects of early life stress.
article_title,890,Preoperative$ administration of tramadol continuous infusion reduces postoperative morphine requirements in patients undergoi??ng surgery following femur fracture,Preoperative administration of tramadol continuous infusion reduces postoperative morphine requirements in patients undergoing surgery following femur fracture
article_title,892,%Comparison of different distal radius dorsal and volar fracture fixation plates: a biomechanical study,Comparison of different distal radius dorsal and volar fracture fixation plates: a biomechanical study
article_title,928,Efficacy immunogenicity and safety?? of a pentavalent human-bovine (WC3) reasso%rtant rotavirus vaccine at the end of shelf life,Efficacy immunogenicity and safety of a pentavalent human-bovine (WC3) reassortant rotavirus vaccine at the end of shelf life
article_title,940,The expert patients programme online a 1-year study of an Internet-based self-manage$ment programme for people with long-term conditions,The expert patients programme online a 1-year study of an Internet-based self-management programme for people with long-term conditions
article_title,956,Combined antiplatelet and anticoagulant therapy: Clinical benefits an$d risks,Combined antiplatelet and anticoagulant therapy: Clinical benefits and risks
article_title,984,Acute effects of different nutritional supplements on symptoms and functional capacity in patients wi@@th chronic obstructive pulmon@@ary disease.,Acute effects of different nutritional supplements on symptoms and functional capacity in patients with chronic obstructive pulmonary disease.
article_title,987,Antimicrobial susceptibilit$y among Gram-positive organisms collected from pediatric patients globally between 2004 and 2011: results from the Tigecycline Evaluation and Surveillance Trial,Antimicrobial susceptibility among Gram-positive organisms collected from pediatric patients globally between 2004 and 2011: results from the Tigecycline Evaluation and Surveillance Trial
article_title,988,Left ventricular hypertrophy pr%edicts outcome of hyp$ertension regardless of the type of ventricular arrhythmia present,Left ventricular hypertrophy predicts outcome of hypertension regardless of the type of ventricular arrhythmia present
article_language,4,p$@@ol,pol
article_language,37,En??glish,English
article_language,40,en$g,eng
article_language,48,e??ng@@,eng
article_language,51,English#,English
article_language,61,%eng,eng
article_language,72,%??eng,eng
article_language,81,e$#ng,eng
article_language,85,eng   @@  por,eng     por
article_language,91,$??eng,eng
article_language,92,fre#,fre
article_language,95,e?$?ng,eng
article_language,99,@@eng,eng
article_language,112,E#ngli#sh,English
article_language,132,@@@@eng,eng
article_language,141,eng$??,eng
article_language,145,en$g,eng
article_language,165,en$$g,eng
article_language,168,en%g,eng
article_language,172,eng#,eng
article_language,174,En%glis$h,English
article_language,176,e??ng@@,eng
article_language,204,Eng#l@@ish,English
article_language,234,@@eng,eng
article_language,239,en??g,eng
article_language,299,Engl??ish,English
article_language,310,En@@glis#h,English
article_language,316,%eng,eng
article_language,323,#en@@g,eng
article_language,341,E#NG,ENG
article_language,397,$e%ng,eng
article_language,402,eng#,eng
article_language,406,en#g,eng
article_language,408,e??ng,eng
article_language,443,@@en#g,eng
article_language,453,e??ng,eng
article_language,456,??pol,pol
article_language,478,EN%G%,ENG
article_language,486,e@@n#g,eng
article_language,506,eng$$,eng
article_language,520,ch@??@i,chi
article_language,526,e??ng%,eng
article_language,527,e$n#g,eng
article_language,533,@@eng,eng
article_language,560,e#ng,eng
article_language,579,E#nglis??h,English
article_language,581,%@@eng,eng
article_language,605,en#g%,eng
article_language,610,#en%g,eng
article_language,645,en%g,eng
article_language,683,En@@gli%sh,English
article_language,690,j@@pn??,jpn
article_language,693,E#nglish,English
article_language,706,en$g@@,eng
article_language,710,@@$eng,eng
article_language,740,eng??#,eng
article_language,745,??eng,eng
article_language,765,en@@%g,eng
article_language,769,E@@NG,ENG
article_language,770,eng%@@,eng
article_language,779,E#nglish     I??talian,English     Italian
article_language,782,%eng,eng
article_language,792,#EN??G,ENG
article_language,796,?$?eng,eng
article_language,819,en$g,eng
article_language,826,e@@ng,eng
article_language,835,%eng,eng
article_language,855,@@eng,eng
article_language,876,en$g,eng
article_language,900,e??$ng,eng
article_language,910,%en??g,eng
article_language,913,Engli#sh,English
article_language,953,??pt,pt
article_language,954,en@@g,eng
article_language,955,%eng,eng
journal_title,5,Der#m%atologic clinics,Dermatologic clinics
journal_title,43,Inte%nsivmedizin und Notfall%medizin,Intensivmedizin und Notfallmedizin
journal_title,57,Journa$l of clinical anesthesia,Journal of clinical anesthesia
journal_title,60,Kne%e surgery sports traum#atology arthroscopy : official journal of the ESSKA,Knee surgery sports traumatology arthroscopy : official journal of the ESSKA
journal_title,70,Ophthalmic surgery and lase??rs,Ophthalmic surgery and lasers
journal_title,72,Euro@@pean journal of cardiovascular# nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology,European journal of cardiovascular nursing : journal of the Working Group on Cardiovascular Nursing of the European Society of Cardiology
journal_title,81,Eur J@@ Cancer Care# (Engl),Eur J Cancer Care (Engl)
journal_title,84,Actas u%rologicas %espanolas,Actas urologicas espanolas
journal_title,90,Revist$a d??e Neurologia,Revista de Neurologia
journal_title,123,BMC public Heal#th,BMC public Health
journal_title,149,Gu@@t,Gut
journal_title,158,CNS spe@@ctr%ums,CNS spectrums
journal_title,161,Ps??ycho-Oncology,Psycho-Oncology
journal_title,188,Alternative Therapies in H??ealth an%d Medicine,Alternative Therapies in Health and Medicine
journal_title,201,The jour@@n%al of headache and pain,The journal of headache and pain
journal_title,236,Acta% cytologica,Acta cytologica
journal_title,238,Schlafst_run??gen be@@i kritisch kranken patienten,Schlafst_rungen bei kritisch kranken patienten
journal_title,242,%Clinical Oncology (Royal College of Radiologists),Clinical Oncology (Royal College of Radiologists)
journal_title,245,Public?? health geno#mics,Public health genomics
journal_title,253,Biomedical engineer$ing% online,Biomedical engineering online
journal_title,282,International Journal of Oral and Maxillofacial Surge@@??ry,International Journal of Oral and Maxillofacial Surgery
journal_title,310,??Chest??,Chest
journal_title,329,Expert opinio%n on emerging drugs,Expert opinion on emerging drugs
journal_title,347,Supplement: Active Living Res%earch @@- Niche to Norm,Supplement: Active Living Research - Niche to Norm
journal_title,444,Italian Journal of P%sychop@@athology,Italian Journal of Psychopathology
journal_title,445,Consumer Rep??orts on Health,Consumer Reports on Health
journal_title,450,Pharmacoeco#nomi%cs,Pharmacoeconomics
journal_title,462,Thrombosis A%nd Haemost#asis,Thrombosis And Haemostasis
journal_title,464,Cancer Treatme$nt Reviews,Cancer Treatment Reviews
journal_title,497,Pro%ceedings of the Asme Press@@ure Vessels and Piping Conference 2010 Vol 7,Proceedings of the Asme Pressure Vessels and Piping Conference 2010 Vol 7
journal_title,500,Clinic??al medicine (London E??ngland),Clinical medicine (London England)
journal_title,526,Chinese med$ical journal,Chinese medical journal
journal_title,530,J. Cardiovasc.?? Med#.,J. Cardiovasc. Med.
journal_title,531,Dissertation A??bstracts International A: The Humanities and Social Sciences,Dissertation Abstracts International A: The Humanities and Social Sciences
journal_title,535,Annals of Emergency Medicine American Colleg??e of Emergency Physician's Research Forum,Annals of Emergency Medicine American College of Emergency Physician's Research Forum
journal_title,562,Journal of Nursing UFPE / Revis??ta de Enfermage@@m UFPE,Journal of Nursing UFPE / Revista de Enfermagem UFPE
journal_title,564,The @@British journal of psychiatry : the journal of men$tal science,The British journal of psychiatry : the journal of mental science
journal_title,570,Internation%al psychogeriatrics / IPA,International psychogeriatrics / IPA
journal_title,576,Croatian Medic$al Journal??,Croatian Medical Journal
journal_title,582,Child's nervous system : Ch%NS : official journal of the Inter$national Society for Pediatric Neurosurgery,Child's nervous system : ChNS : official journal of the International Society for Pediatric Neurosurgery
journal_title,584,Journal of Sexual Medi??cine,Journal of Sexual Medicine
journal_title,595,Online@@ Submission,Online Submission
journal_title,604,P$los N??eglected Tropical Diseases,Plos Neglected Tropical Diseases
journal_title,610,@@Int. ??Angiol.,Int. Angiol.
journal_title,620,??Val$ue in Health,Value in Health
journal_title,622,Impf#stoffe: Akzeptanz und Sicherheit.,Impfstoffe: Akzeptanz und Sicherheit.
journal_title,630,C@@ancer Epidemiology Biomarkers and Pre??vention,Cancer Epidemiology Biomarkers and Prevention
journal_title,638,Hae@@#matologica,Haematologica
journal_title,674,Environment$a#l monitoring and assessment,Environmental monitoring and assessment
journal_title,740,J Hosp Infec%@@t,J Hosp Infect
journal_title,745,DEV. BIOL. STA%ND??.,DEV. BIOL. STAND.
journal_title,754,$Biom%edical reports,Biomedical reports
journal_title,765,Headach$e,Headache
journal_title,768,No s%hinkei geka. Neurological surgery,No shinkei geka. Neurological surgery
journal_title,807,Angewandte Chemie (??International ed. in English),Angewandte Chemie (International ed. in English)
journal_title,820,C#rit. Care Med.$,Crit. Care Med.
journal_title,838,Pediatric allergy and immunology : official publication of the European Society of Pediatric Allergy and I#mmunology,Pediatric allergy and immunology : official publication of the European Society of Pediatric Allergy and Immunology
journal_title,868,Cancer chem??otherapy and pharmacology,Cancer chemotherapy and pharmacology
journal_title,873,??The Behavioral and brain sciences,The Behavioral and brain sciences
journal_title,894,The European respirat$ory %journal,The European respiratory journal
journal_title,908,Th??e journal of ECT,The journal of ECT
journal_title,925,European Journal Of Ana$esthesiology,European Journal Of Anaesthesiology
journal_title,956,J. #Thromb. Haemo#st.,J. Thromb. Haemost.
journal_title,959,An??nals of intern??al medicine,Annals of internal medicine
journal_title,963,Ga$it & Postur$e,Gait & Posture
journal_title,976,@@Steroids,Steroids
journal_title,990,Acta radiologica (Stockholm Swede#n : 1987),Acta radiologica (Stockholm Sweden : 1987)
journal_title,997,%Revie#w of Scientific Instruments,Review of Scientific Instruments
jounral_abbreviation,5,Dermato#l Clin,Dermatol Clin
jounral_abbreviation,35,J St$roke Cerebrovasc Dis,J Stroke Cerebrovasc Dis
jounral_abbreviation,99,American journal of physiology. Endocrinology and@@ metabolism,American journal of physiology. Endocrinology and metabolism
jounral_abbreviation,117,J@@ Appl Physio#l,J Appl Physiol
jounral_abbreviation,122,Trans. R. Soc. ??Trop. Med. Hyg.,Trans. R. Soc. Trop. Med. Hyg.
jounral_abbreviation,175,Sp$ine,Spine
jounral_abbreviation,180,Orth??opedic@@s,Orthopedics
jounral_abbreviation,213,Ugeskrif@@t# for laeger,Ugeskrift for laeger
jounral_abbreviation,231,College Tea@@ching,College Teaching
jounral_abbreviation,235,??Med @@Teach,Med Teach
jounral_abbreviation,236,Acta C#ytol.,Acta Cytol.
jounral_abbreviation,342,Acta neurochirurgica. Su$pplementum,Acta neurochirurgica. Supplementum
jounral_abbreviation,435,The American j@@ournal of cl@@inical nutrition,The American journal of clinical nutrition
jounral_abbreviation,453,Diabete$s Technol. Ther.,Diabetes Technol. Ther.
jounral_abbreviation,475,#Kor??ean J.Anesth.,Korean J.Anesth.
jounral_abbreviation,479,Int. J. @@Dev. Biol.,Int. J. Dev. Biol.
jounral_abbreviation,480,S??ca@@nd. Cardiovasc. J.,Scand. Cardiovasc. J.
jounral_abbreviation,500,Clin M%ed,Clin Med
jounral_abbreviation,508,Czas S#t%omatol,Czas Stomatol
jounral_abbreviation,534,Ex$p. Neurol.,Exp. Neurol.
jounral_abbreviation,550,Disabil Reha??bil@@,Disabil Rehabil
jounral_abbreviation,590,Rinsho byori. The ??Japanese journal of clinical %pathology,Rinsho byori. The Japanese journal of clinical pathology
jounral_abbreviation,641,J. M%ed. Chem.,J. Med. Chem.
jounral_abbreviation,648,Am J% Orthod Dentofacial Orthop,Am J Orthod Dentofacial Orthop
jounral_abbreviation,689,Oral Surg Oral $Med @@Oral Pathol Oral Radiol Endod,Oral Surg Oral Med Oral Pathol Oral Radiol Endod
jounral_abbreviation,709,J Pers Soc Psyc$hol,J Pers Soc Psychol
jounral_abbreviation,711,Physioth#er??. Theory Pract.,Physiother. Theory Pract.
jounral_abbreviation,716,Phar#m Pract (Granada),Pharm Pract (Granada)
jounral_abbreviation,724,%Mol. Plant Pat%hol.,Mol. Plant Pathol.
jounral_abbreviation,729,Bioelect#romag#netics,Bioelectromagnetics
jounral_abbreviation,746,C$i#rculation,Circulation
jounral_abbreviation,757,Onco%l Nurs Forum,Oncol Nurs Forum
