Attribute,Index,Dirty Value,Clean Value
id,469,nan,846319
id,471,nan,788168
id,476,nan,517503
id,477,nan,72325
id,479,nan,85920
id,483,nan,732272
id,496,nan,422857
id,511,3552144.442295792,915463
id,519,nan,656518
id,523,2952976.4047509697,600827
id,532,nan,105981
id,536,nan,13408
id,541,nan,520843
id,548,nan,893227
id,553,2530253.7376275007,467318
id,563,nan,180977
id,574,nan,52633
id,575,nan,74821
id,578,nan,574242
id,585,nan,435904
id,586,2289573.4541627076,407245
id,588,nan,209138
id,604,nan,636937
id,610,nan,506162
id,621,nan,323860
id,624,nan,252998
id,625,nan,231933
id,628,nan,117678
id,635,nan,113363
id,638,2742621.902524535,786108
id,642,nan,949775
id,667,nan,954980
id,669,nan,751168
id,675,nan,619668
id,680,nan,626797
id,691,nan,160820
id,698,nan,179196
id,716,nan,110453
id,727,nan,453909
id,737,nan,696985
id,742,nan,123731
id,750,nan,300057
id,755,nan,276001
id,760,nan,744601
id,767,nan,461204
id,770,nan,365654
id,778,1296322.3658577905,217418
id,798,nan,521132
id,803,2596755.36705489,495319
id,805,nan,252118
id,809,nan,645061
id,812,nan,439302
id,814,nan,133777
id,816,1532662.1049096398,497593
id,822,3982713.634991072,743819
id,827,4313.888808078584,1266
id,832,3092751.7644262486,635082
id,833,nan,446599
id,844,nan,503354
id,846,nan,820549
id,861,nan,470615
id,864,nan,673560
id,876,nan,136032
id,884,nan,503159
id,890,nan,730754
id,891,nan,953002
id,892,nan,246067
id,893,nan,161814
id,895,nan,198813
id,916,nan,164517
id,922,nan,772026
id,929,nan,166779
id,933,nan,438681
id,937,nan,960478
id,949,nan,456934
id,960,nan,383183
id,967,nan,882786
id,973,2165669.0372196157,643856
id,977,nan,450760
id,979,nan,471093
id,982,nan,481173
id,985,27346.4719694542,6028
id,986,nan,48202
id,996,nan,979472
id,1000,2540923.825118163,734259
article_title,2,nan,Ebola Virus GP Gene Polyadenylation Versus RNA Editing.
article_title,3,Duane ??retraction syndrome associated with oculocutaneous alb$inism: an ocular miswiring.,Duane retraction syndrome associated with oculocutaneous albinism: an ocular miswiring.
article_title,5,Diagnosis and Management of Cutaneous B-cell Lymphom??a.,Diagnosis and Management of Cutaneous B-cell Lymphoma.
article_title,7,nan,Activation and blockade of beta adrenoceptors in common cardiac disorders
article_title,15,Monoaxial versus polyaxial locking systems: a biomechanical analysi$s of different locking systems for the fixation of proximal humeral fractures,Monoaxial versus polyaxial locking systems: a biomechanical analysis of different locking systems for the fixation of proximal humeral fractures
article_title,25,nan,Serum MMPs 7-9 and their inhibitors during glucocorticoid and anti-TNF-alpha therapy in pediatric inflammatory bowel disease
article_title,26,Examining waiting placement in hospita@%@l: utilization and the lived experience.,Examining waiting placement in hospital: utilization and the lived experience.
article_title,29,nan,Strong stability and host specific bacterial community in faeces of ponies.
article_title,36,nan,Child sexual abuse as a risk factor for sexual risk behaviours among socially disadvantaged adolescents in Ibadan Nigeria.
article_title,45,nan,Methodology to estimate building energy consumption using EnergyPlus Benchmark Models
article_title,57,nan,Does neuraxial anesthesia reduce intraoperative blood loss? A meta-analysis.
article_title,99,nan,Normal insulin sensitivity and IMCL content in overweight humans are associated with higher fasting lipid oxidation.
article_title,103,nan,Nasal steroids in snorers can decrease snoring frequency: a randomized placebo-controlled crossover trial
article_title,104,nan,Risk of gestational diabetes mellitus in women with polycystic ovary syndrome: a systematic review and a meta-analysis.
article_title,107,nan,High intensity interval exercise training in overweight young women
article_title,110,Pool fencing for preventing drowning in children@@.,Pool fencing for preventing drowning in children.
article_title,111,nan,Intrinsically de-sialylated CD103(+) CD8 T cells mediate beneficial anti-glioma immune responses.
article_title,112,nan,Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study
article_title,116,nan,Antiplatelet therapy in patients with ST-elevation myocardial infarction undergoing myocardial revascularisation: Beyond clopidogrel.
article_title,120,nan,The Hierarchical Organization of Intellectual Structures
article_title,123,nan,Impact of education and provision of complementary feeding on growth and morbidity in children less than 2 years of age in developing countries: a systematic review.
article_title,124,nan,Sustained complete remission of a limited-stage blastic plasmacytoid dendritic cell neoplasm followed by a simultaneous combination of low-dose DeVIC therapy and radiation therapy: a case report and review of the literature.
article_title,127,nan,A comparison of recovery characteristics of sevoflurane and propofol-remifentanil anesthesia in geriatric patients
article_title,130,nan,Antivitamin K drugs in stroke prevention
article_title,132,nan,Low prevalence and increased household clustering of Mycobacterium tuberculosis infection in high altitude villages in Peru.
article_title,140,Proximal migration of a 5 French pancreatic stent during bile stone extra%ction: a successful retrieval using mini-snare,Proximal migration of a 5 French pancreatic stent during bile stone extraction: a successful retrieval using mini-snare
article_title,146,Clinical compa$riso@@n of the effects of nimesulide and ibuprofen on fever in children. [Chinese],Clinical comparison of the effects of nimesulide and ibuprofen on fever in children. [Chinese]
article_title,153,nan,[Skeletal maturation in assessing underage asylum seekers].
article_title,154,nan,The ex vivo antimicrobial activity and colonization rate of two antimicrobial-bonded central venous catheters
article_title,159,nan,[Evaluation of treatment outcomes in tuberculosis of knee and hip joints in 2005-2012].
article_title,162,nan,Cyclin d1 gene expression in oral mucosa of tobacco chewers-an immunohistochemical study.
article_title,168,nan,Meta-analyses of experimental data in animal nutrition.
article_title,169,nan,Castor oil bath and/or enema for cervical priming and induction of labour
article_title,176,nan,Selective loss of anterior pituitary volume with severe pituitary-gonadal insufficiency in poorly compliant male thalassemic patients with pubertal arrest.
article_title,187,nan,A randomized study with a hyaluronic acid and chondroitin sulfate lotion for radiodermitis in breast cancer patients
article_title,192,Services for children and adolescent%s with autism spectrum disorders: payment issues.,Services for children and adolescents with autism spectrum disorders: payment issues.
article_title,195,The epidemiology of injury for an elite junior A#ustralian Football cohort,The epidemiology of injury for an elite junior Australian Football cohort
article_title,198,nan,Reasons for and against participation in studies of medicinal therapies for women with breast cancer: a debate.
article_title,202,nan,The Impact of Read Right: Semester-Only versus Year-Long Inplementation
article_title,203,Muscle - tendon u??nit mechanical and morphological properties and sprint performance.,Muscle - tendon unit mechanical and morphological properties and sprint performance.
article_title,204,nan,An insulin-like growth factor-I gene polymorphism modifies the risk of microalbuminuria in subjects with an abnormal glucose tolerance
article_title,205,nan,Biofeedback dialysis for hypotension and hypervolemia: a systematic review and meta-analysis.
article_title,206,Cytokine profilin??g of young overweight and obese female African American adults with prediabete$s,Cytokine profiling of young overweight and obese female African American adults with prediabetes
article_title,215,Symptoms tell it all: a systematic review of the value of symptom assessment to predict survival in advanced cancer p#atients.,Symptoms tell it all: a systematic review of the value of symptom assessment to predict survival in advanced cancer patients.
article_title,216,nan,Isolates and antibiotic resistance of culture-proven endophthalmitis cases presented to a referral center in Tehran
article_title,218,nan,Laparoscopic reversal of Hartmann's rectosigmoidectomy
article_title,221,nan,Value of spiral CT in hemodynamically stable patients following blunt chest trauma.
article_title,223,nan,Nutrition and obstructed labor
article_title,232,Tropical infection after a case o@@f total h$ip arthroplasty.,Tropical infection after a case of total hip arthroplasty.
article_title,254,Shared decis??ion making and th#e future of managed care,Shared decision making and the future of managed care
article_title,256,nan,MicroRNAs: a new piece in the paediatric cardiovascular disease puzzle.
article_title,257,Association of Ureaplasma# urealyticum colonization with development of bronchopulmonary dysplasia: a systemic review and meta-analysis.,Association of Ureaplasma urealyticum colonization with development of bronchopulmonary dysplasia: a systemic review and meta-analysis.
article_title,261,nan,Physical activity moderates time-of-day differences in older adults' working memory performance.
article_title,266,A meta-analysis of labor supply effects of interventions for major d#epres$sive disorder.,A meta-analysis of labor supply effects of interventions for major depressive disorder.
article_title,267,nan,Combined pharmacotherapy and psychological treatment for depression: a systematic review.
article_title,268,nan,Dyspareunia and sexual dysfunction following vaginal delivery in thai primiparous women with second degree perineal tear: A prospective cohort study
article_title,269,eComment. EuroSCORE II - cor??rected in-hospital mortality rate in a modern cohort of patients undergoing cardiac surgery,eComment. EuroSCORE II - corrected in-hospital mortality rate in a modern cohort of patients undergoing cardiac surgery
article_title,273,Li$fetime% risk of suicide in affective disorders,Lifetime risk of suicide in affective disorders
article_title,279,nan,A meta-analysis of two genome-wide association studies identifies 3 new loci for alcohol dependence.
article_title,288,nan,Plant Kunitz proteinase inhibitor attenuates inflammation oxidative stress and remodeling induced by elastase in mice
article_title,306,nan,Classification of autogenous skull grafts in cranial reconstruction
article_title,314,Chapter 25 - Skin Manifestations of HI??V Infection,Chapter 25 - Skin Manifestations of HIV Infection
article_title,328,nan,Methodological Review of the Quality of Reach Out and Read: Does It &quot;Work&quot;?
article_title,333,nan,Body and Illness: Considering Visayan Filipino Children's Perspectives Within Local and Global Relationships of Inequality
article_title,335,nan,Evaluation of technical quality of endodontic treatment--reliability of intraoral radiographs.
article_title,341,nan,Stress across the life course and depression in a rapidly developing population: the Guangzhou Biobank Cohort Study.
article_title,348,Stapled haemorrhoidopexy for the treatm#ent of haemorrhoids: a syste%matic review.,Stapled haemorrhoidopexy for the treatment of haemorrhoids: a systematic review.
article_title,358,nan,Osteoid osteoma in a 16-year-old boy presenting with atrophy of the left thigh: diagnostic difficulties.
article_title,364,Unique monoclonal ant@@ibodies specifically bind surface structures on human fetal erythroid blood cells.,Unique monoclonal antibodies specifically bind surface structures on human fetal erythroid blood cells.
article_title,375,nan,Trends in the quality of data from 5168 oligonucleotide microarrays from a single facility
article_title,384,nan,Abstracts from the ASENT 14th Annual Meeting
article_title,386,nan,Characterizing the sources range and environmental influences of radon 222 and its decay products
article_title,393,nan,[Laparoscopic appendectomy after the learning curve].
article_title,394,nan,[The effect of shift work on the health of workers: a systematic review].
article_title,397,Comprehensive multidiscip??linary patient assessment and@@ selection before TAVI procedure.,Comprehensive multidisciplinary patient assessment and selection before TAVI procedure.
article_title,408,nan,VY levator lengthening to treat upper eyelid retraction.
article_title,417,nan,Safety and efficacy of weekly nab_-paclitaxel in combination with carboplatin as first-line therapy in elderly patients with advanced non-small-cell lung cancer.
article_title,418,nan,Lessons learned and not learned from the SUPPORT project.
article_title,423,Risk profiles among adoles%cent nonmedical opioid users in the United S??tates,Risk profiles among adolescent nonmedical opioid users in the United States
article_title,425,nan,Practicability and patients' subjective experiences of low-dose spinal anaesthesia using hyperbaric bupivacaine for transanal surgery
article_title,429,nan,THE BRITISH MEDICAL ASSOCIATION.: SEVENTY-EIGHTH ANNUAL MEETING IN LONDON
article_title,437,nan,The impact of orthodontic treatment on the quality of life a systematic review.
article_title,446,nan,Prevalence of Masked Hypertension in African Americans.
article_title,458,nan,Vaginal incisional wound healing in a rabbit menopause model: a histologic analysis.
article_title,461,nan,Process of construction of an educational booklet for health promotion of pregnant women
article_title,464,nan,Follow-up care of patients treated for breast cancer: a structured review
article_title,467,nan,Ebus-tbna yields multiple gene analyses and a panel of immunohistochemical stains on routinely prepared cell blocks in non-small cell lung cancer cases
article_title,472,nan,School neighborhood and family factors are associated with children's bullying involvement: a nationally representative longitudinal study.
article_title,475,nan,In vivo effects of different anesthetic agents on apoptosis.
article_title,478,Comparison of 3D OS-EM and 4D MAP-RBI-EM reconstruction algorithms for cardiac motion abnormality clas@@sification us??ing a motion observer.,Comparison of 3D OS-EM and 4D MAP-RBI-EM reconstruction algorithms for cardiac motion abnormality classification using a motion observer.
article_title,482,nan,Chronic pain-associated behaviors in the nursing home: resident versus caregiver perceptions
article_title,484,nan,Community nursing issues in Maori mental health.
article_title,496,nan,Does this patient have obstructive sleep apnea?: The Rational Clinical Examination systematic review.
article_title,507,Trends @@in dom%estic violence service and leadership: implications for an integrated shelter model,Trends in domestic violence service and leadership: implications for an integrated shelter model
article_title,512,nan,Cognitive Outcome of Pediatric Moyamoya Disease.
article_title,520,nan,[Use of statins prior to or following invasive therapy for coronary artery disease].
article_title,522,nan,Women's experiences of acupuncture during labour
article_title,543,nan,Long-term subcutaneous recombinant interleukin-2 as maintenance therapy: Biological effects and clinical implications
article_title,556,nan,Safety tolerability and sustained weight loss over 2 years with the once-daily human GLP-1 analog liraglutide.
article_title,559,nan,Retrograde nailing of humeral shaft fractures
article_title,564,nan,Transference-focused psychotherapy v. treatment by community psychotherapists for borderline personality disorder: randomised controlled trial.
article_title,568,nan,Early prenatal survival in relation to the parental environment in sheep: A review
article_title,573,nan,[Pharmacotherapy for conduct disorder in children and adolescents]
article_title,591,Support for nutrition from the older Americans act $programs: a clarification on its 40th anniversary,Support for nutrition from the older Americans act programs: a clarification on its 40th anniversary
article_title,593,nan,The Effects of Cognitive Coaching and Nonverbal Classroom Management on Teacher Efficacy and Perceptions of School Culture.
article_title,626,nan,Prefrontal hypoactivation and recovery in insomnia.
article_title,634,nan,Epidemiology of sporting injuries among elite soccer players: A longitudinal study
article_title,644,nan,Letter by Raposeiras-Roubin et al regarding article mortality associated with atrial fibrillation in patients with myocardial infarction: a systematic review and meta-analysis.
article_title,652,Meta-analysis of the influence of I148M variant of patatin-like phospholipase domain containing 3 gene (PNPLA3) on th#%e susceptibility and histological severity of nonalcoholic fatty liver disease.,Meta-analysis of the influence of I148M variant of patatin-like phospholipase domain containing 3 gene (PNPLA3) on the susceptibility and histological severity of nonalcoholic fatty liver disease.
article_title,665,nan,Accuracy risk and the intrinsic value of diagnostic imaging: a review of the cost-utility literature.
article_title,668,nan,School Climate and Students' Early Mathematics Learning: Another Search for Contextual Effects.
article_title,669,nan,Chronic hypokalemia due to excessive cola consumption: a case report
article_title,670,nan,Constructing differences: A qualitative analysis of teachers__ perspectives on linguistic and cultural diversity
article_title,679,nan,A review of cyanoacrylate liquid skin protectant and its efficacy on pedal fissures
article_title,680,nan,The special status of actions in causal reasoning in rats.
article_title,682,nan,Implementing pharmacogenetics: Pharmarray acodose and pharmacogenetic consultation
article_title,687,nan,Causes of death in Tunisia: Estimates of years of life lost. [French]
article_title,688,nan,Anterior olecranon fracture-dislocations of the elbow in children. A report of four cases
article_title,702,nan,Lung function efficacy of olodaterol qd delivered via respimat vs placebo and formoterol bid in patients with COPD: two 48-week studies [Abstract]
article_title,707,nan,A novel approach to control hyperglycemia in type 2 diabetes: sodium glucose co-transport (SGLT) inhibitors: systematic review and meta-analysis of randomized trials.
article_title,710,Osteoarthr#itis of the thumb carpometacarpal joint in women and occupational risk factors: a case-control study,Osteoarthritis of the thumb carpometacarpal joint in women and occupational risk factors: a case-control study
article_title,711,nan,A comparative outcome study of body awareness therapy feldenkrais and conventional physiotherapy for patients with nonspecific musculoskeletal disorders: Changes in psychological symptoms pain and self-image
article_title,712,Use of implantable$ cardioverter-defibrillators for %primary prevention in older patients: A systematic literature review and meta-analysis.,Use of implantable cardioverter-defibrillators for primary prevention in older patients: A systematic literature review and meta-analysis.
article_title,714,Burkholderia cepacia complex infec#tion in a case of sinonasal polyposis recurrence without cystic fibrosis,Burkholderia cepacia complex infection in a case of sinonasal polyposis recurrence without cystic fibrosis
article_title,716,nan,Anti-hypertensive medicines prescribing for medical outpatients in a premier teaching hospital in Nigeria: a probable shift of paradigm.
article_title,724,nan,The NADPH oxidase-mediated production of hydrogen peroxide (H(2)O(2)) and resistance to oxidative stress in the necrotrophic pathogen Alternaria alternata of citrus.
article_title,731,nan,An internet-based program to enhance motivation to change in females with symptoms of an eating disorder: A randomized controlled trial
article_title,737,nan,The Diversion of Ultram Ultracet and generic tramadol HCL.
article_title,750,[Evidence-based therapy guideline of the German Working Group on Obesity in Childhood and Adolescence].@@,[Evidence-based therapy guideline of the German Working Group on Obesity in Childhood and Adolescence].
article_title,751,nan,The cost of national service frameworks
article_title,773,nan,Core symptom measures in cancer clinical trials.
article_title,774,nan,Human papillomavirus infection and increased risk of HIV acquisition. A systematic review and meta-analysis.
article_title,781,Improvement of action tremor by$ chronic cortical stimulation,Improvement of action tremor by chronic cortical stimulation
article_title,785,nan,[Occupational exposure to sevoflurane in pediatric operating rooms: the multi-point sampling method for risk assessment].
article_title,789,Reporting methods i@@n studies developing prognostic models in cancer: a review.,Reporting methods in studies developing prognostic models in cancer: a review.
article_title,793,nan,[Severe exposure to environmental lead in a child population in Antofagasta Chile]
article_title,797,nan,Bruxismo em crian_as Bruxism in children
article_title,807,One-pot semisynthesis of exon 1 of the Huntingtin prot??ein: new tools for elucidating the role of posttranslational modifications in th$e pathogenesis of Huntington's disease.,One-pot semisynthesis of exon 1 of the Huntingtin protein: new tools for elucidating the role of posttranslational modifications in the pathogenesis of Huntington's disease.
article_title,810,[The microclimate of @@apartments and its hygienic norms],[The microclimate of apartments and its hygienic norms]
article_title,813,nan,Preliminary validity and reliability of a Thai Berlin questionnaire in stroke patients
article_title,818,nan,Precocious and delayed sexual development in children
article_title,841,nan,Systematic review of occupational engagement and health outcomes among community-dwelling older adults
article_title,851,Is there evidence that barrier@@ membranes prevent bone resorption in autologous bone grafts during %the healing period? A systematic review.,Is there evidence that barrier membranes prevent bone resorption in autologous bone grafts during the healing period? A systematic review.
article_title,858,Determinants of arterial wall remodeling during lipid-lowering therapy: serial intravascul@@ar ultrasound observations from the Reversal of Atherosclerosis with Aggressive Lipid Lowering Therapy (REVERSAL) trial,Determinants of arterial wall remodeling during lipid-lowering therapy: serial intravascular ultrasound observations from the Reversal of Atherosclerosis with Aggressive Lipid Lowering Therapy (REVERSAL) trial
article_title,862,nan,Differential dendritic cell-mediated activation and functions of invariant NKT-cell subsets in oral cancer.
article_title,865,nan,Internet-delivered exposure and mindfulness based therapy for irritable bowel syndrome--a randomized controlled trial
article_title,874,Preoperative rad$iotherapy for esophageal carcin$oma,Preoperative radiotherapy for esophageal carcinoma
article_title,876,nan,Cost-utility analysis of osteopathy in primary care: results from a pragmatic randomized controlled trial
article_title,877,nan,The cost of depression-complicated alcoholism: health-care utilization and treatment effectiveness
article_title,881,nan,Obesity from cradle to grave.
article_title,887,nan,[Procalcitonin as an early marker of sepsis]
article_title,892,nan,Comparison of different distal radius dorsal and volar fracture fixation plates: a biomechanical study
article_title,897,nan,Effects of different antihypertensive drugs on plasma fibrinogen in hypertensive patients.
article_title,902,nan,Factors Predicting Success and Failure for Cervical Facet Radiofrequency Denervation: A Multi-Center Analysis
article_title,903,nan,Mediterranean diet and metabolic syndrome: an updated systematic review.
article_title,907,nan,Read with Me! Examining the Effects of a Community Volunteer Reading Program on Preschoolers' Literacy Skills
article_title,908,Efficacy of continuation/maintenance electroconvulsive therapy for the prevention of recurrence of a major depressive episode in adults with unipolar depre#ssion: a systematic review.,Efficacy of continuation/maintenance electroconvulsive therapy for the prevention of recurrence of a major depressive episode in adults with unipolar depression: a systematic review.
article_title,911,Galphai generates multiple Pins activation states to link cortical polarity and spindle orientation in Drosophi??la neuroblasts,Galphai generates multiple Pins activation states to link cortical polarity and spindle orientation in Drosophila neuroblasts
article_title,913,nan,Disordered eating acculturation and treatment-seeking in a community sample of Hispanic Asian Black and White women
article_title,916,Study of high- and low-current-conf#iguration homes from the 1988 Denver Childhood Canc#er Study,Study of high- and low-current-configuration homes from the 1988 Denver Childhood Cancer Study
article_title,927,nan,Competencies for undergraduate community-based education for the health professions - A systematic review.
article_title,931,WhatsApp Messenger is useful and reproducible in the assessment of tibial plateau fra@@ctures: inter- and intra-observer ag$reement study.,WhatsApp Messenger is useful and reproducible in the assessment of tibial plateau fractures: inter- and intra-observer agreement study.
article_title,941,Clinical course of patients #with aspirin-exacerbated     respiratory disease: can we predict the prognosis?,Clinical course of patients with aspirin-exacerbated     respiratory disease: can we predict the prognosis?
article_title,948,nan,Inhibition of dxpression of VEGF in tumor cells by RNAi. [Chinese]
article_title,952,nan,Analysis of the cochrane review: Biomarkers as point-of-care tests to guide prescription of antibiotics in patients with acute respiratory infections in primary care. cochrane database syst rev. 201411:Cd10130
article_title,959,nan,Continuous aspiration of subglottic secretions in preventing ventilator-associated pneumonia.
article_title,966,18F-flumazenil: a _-aminobutyric acid A-specific PET radiotracer for %the localization of drug-resistant temporal lobe epilepsy.,18F-flumazenil: a _-aminobutyric acid A-specific PET radiotracer for the localization of drug-resistant temporal lobe epilepsy.
article_title,979,Nonsyndromic 46XX Testic%$ular Disorders of Sex Development,Nonsyndromic 46XX Testicular Disorders of Sex Development
article_title,980,Mild endoplasmic reticulum stress augments the proinflammatory effect of IL-1_ in pancreatic rat _-cells via the IRE1/XB$P1s pathway.,Mild endoplasmic reticulum stress augments the proinflammatory effect of IL-1_ in pancreatic rat _-cells via the IRE1/XBP1s pathway.
article_title,983,nan,Effectiveness of measles vaccination and vitamin A treatment
article_title,986,nan,Anaesthesia movement and emesis
article_title,992,nan,An official American Thoracic Society systematic review: Influence of psychosocial characteristics on workplace disability among workers with respiratory impairment.
article_title,996,nan,Distribution of silicotic collagenization in relation to smoking habits
article_language,5,nan,eng
article_language,16,nan,eng
article_language,18,nan,eng
article_language,21,nan,eng
article_language,24,en#g,eng
article_language,38,nan,eng
article_language,51,E#ng$lish,English
article_language,54,nan,eng
article_language,57,nan,eng
article_language,58,@@eng@@,eng
article_language,61,eng%,eng
article_language,71,$eng$,eng
article_language,76,nan,eng
article_language,82,nan,eng
article_language,94,nan,English
article_language,95,nan,eng
article_language,103,nan,English
article_language,104,nan,eng
article_language,120,nan,English
article_language,121,en#g,eng
article_language,137,nan,eng
article_language,140,nan,eng
article_language,148,eng$,eng
article_language,154,nan,eng
article_language,156,nan,eng
article_language,158,nan,eng
article_language,159,nan,cze
article_language,180,nan,eng
article_language,182,nan,ENG
article_language,184,nan,Korean
article_language,201,nan,eng
article_language,210,nan,ENG
article_language,215,nan,eng
article_language,224,nan,eng
article_language,234,nan,eng
article_language,235,nan,eng
article_language,238,nan,ger
article_language,255,nan,eng
article_language,262,nan,English
article_language,263,ge@@#r,ger
article_language,264,nan,eng
article_language,267,nan,eng
article_language,281,nan,eng
article_language,293,nan,eng
article_language,300,??en??g,eng
article_language,303,nan,eng
article_language,310,E#ngli#sh,English
article_language,312,Engl@@i%sh,English
article_language,320,%eng,eng
article_language,323,e#ng,eng
article_language,332,nan,eng
article_language,336,nan,eng
article_language,337,nan,eng
article_language,341,E#NG,ENG
article_language,349,nan,eng
article_language,353,nan,English
article_language,354,e%n%g,eng
article_language,369,nan,eng
article_language,374,nan,English
article_language,378,nan,eng
article_language,382,nan,eng
article_language,385,$eng,eng
article_language,390,nan,eng
article_language,398,nan,eng
article_language,402,@@en$g,eng
article_language,411,nan,eng
article_language,416,nan,eng
article_language,417,nan,eng
article_language,418,nan,eng
article_language,442,nan,eng
article_language,449,nan,eng
article_language,450,e$ng,eng
article_language,465,nan,eng
article_language,478,nan,ENG
article_language,480,$e#ng,eng
article_language,485,nan,eng
article_language,502,nan,English
article_language,512,nan,eng
article_language,516,nan,eng
article_language,526,nan,eng
article_language,533,??eng,eng
article_language,534,ENG$,ENG
article_language,581,nan,eng
article_language,587,nan,eng
article_language,593,nan,English
article_language,597,nan,eng
article_language,601,en@@g,eng
article_language,605,nan,eng
article_language,615,nan,eng
article_language,628,nan,eng
article_language,645,nan,eng
article_language,655,nan,eng
article_language,659,nan,eng
article_language,666,nan,Eng
article_language,672,nan,French
article_language,675,nan,eng
article_language,677,nan,eng
article_language,683,nan,English
article_language,684,e#ng,eng
article_language,686,nan,eng
article_language,688,??en@@g,eng
article_language,694,nan,ENG
article_language,705,nan,eng
article_language,706,nan,eng
article_language,733,nan,eng
article_language,738,nan,eng
article_language,742,nan,eng
article_language,761,nan,eng
article_language,763,nan,eng
article_language,770,nan,eng
article_language,779,nan,English     Italian
article_language,780,#eng,eng
article_language,782,nan,eng
article_language,785,nan,ita
article_language,815,nan,English
article_language,817,nan,English
article_language,826,nan,eng
article_language,830,nan,eng
article_language,831,nan,English
article_language,832,nan,eng
article_language,838,nan,eng
article_language,866,nan,eng
article_language,873,nan,eng
article_language,880,??eng,eng
article_language,894,nan,eng
article_language,904,nan,English
article_language,910,e@@ng,eng
article_language,925,nan,eng
article_language,941,nan,English
article_language,955,nan,eng
article_language,964,E??ngl@@ish,English
article_language,969,nan,eng
article_language,970,nan,English
article_language,973,nan,fre
article_language,974,nan,eng
article_language,975,nan,eng
article_language,980,nan,eng
article_language,984,nan,eng
article_language,992,nan,eng
article_language,996,nan,eng
journal_title,1,nan,Proc R Soc Med
journal_title,2,nan,The Journal of infectious diseases
journal_title,3,nan,Indian journal of ophthalmology
journal_title,9,Clinical Neuro#psychologist,Clinical Neuropsychologist
journal_title,17,Clini@@cal Interventions In Aging,Clinical Interventions In Aging
journal_title,23,nan,Cardiovascular and interventional radiology
journal_title,28,nan,Metabolism: Clinical and Experimental
journal_title,43,nan,Intensivmedizin und Notfallmedizin
journal_title,54,nan,Journal of science and medicine in sport / Sports Medicine Australia
journal_title,78,Archives D@@e Pediatrie,Archives De Pediatrie
journal_title,84,nan,Actas urologicas espanolas
journal_title,89,nan,Int J Gynaecol Obstet
journal_title,90,nan,Revista de Neurologia
journal_title,92,Pathologie?? non allergique et exposition aux moisissures d$omestiques.,Pathologie non allergique et exposition aux moisissures domestiques.
journal_title,95,nan,Am J Manag Care
journal_title,102,Cognitiv#e Pro@@cessing,Cognitive Processing
journal_title,104,nan,Fertility and sterility
journal_title,114,nan,Industrial Robot: An International Journal
journal_title,117,nan,Journal of applied physiology
journal_title,122,Transactions of the Royal S??oc$iety of Tropical Medicine and Hygiene,Transactions of the Royal Society of Tropical Medicine and Hygiene
journal_title,124,nan,International journal of clinical and experimental pathology
journal_title,132,Am. J. Tro%p. Med. Hyg#.,Am. J. Trop. Med. Hyg.
