Attribute,Index,Clean Value,Dirty Value
ProviderNumber,463,10019,empty
ProviderNumber,464,10019,empty
ProviderNumber,465,10019,30980.763868390528
ProviderNumber,472,10021,58213.82007495934
ProviderNumber,478,10021,empty
ProviderNumber,479,10021,empty
ProviderNumber,485,10021,empty
ProviderNumber,492,10022,empty
ProviderNumber,502,10022,empty
ProviderNumber,516,10022,empty
ProviderNumber,522,10023,empty
ProviderNumber,523,10023,empty
ProviderNumber,524,10023,empty
ProviderNumber,533,10023,empty
ProviderNumber,535,10023,empty
ProviderNumber,536,10023,empty
ProviderNumber,545,10024,46812.24377633323
ProviderNumber,549,10024,empty
ProviderNumber,551,10024,38213.71887981248
ProviderNumber,584,10025,38170.45995729104
ProviderNumber,586,10025,empty
ProviderNumber,591,10025,empty
ProviderNumber,592,10027,53172.657831056815
ProviderNumber,599,10027,empty
ProviderNumber,601,10027,empty
ProviderNumber,602,10027,empty
ProviderNumber,603,10027,empty
ProviderNumber,611,10027,empty
ProviderNumber,617,10029,empty
ProviderNumber,625,10029,41183.229851749245
ProviderNumber,627,10029,empty
ProviderNumber,631,10029,57865.74120239118
ProviderNumber,634,10029,empty
ProviderNumber,635,10029,39872.06489405635
ProviderNumber,638,10029,empty
ProviderNumber,644,10032,empty
ProviderNumber,646,10032,empty
ProviderNumber,648,10032,empty
ProviderNumber,649,10032,43247.1368933388
ProviderNumber,655,10032,47319.91594643635
ProviderNumber,657,10032,empty
ProviderNumber,680,10033,empty
ProviderNumber,685,10033,empty
ProviderNumber,686,10033,57112.47258918834
ProviderNumber,687,10033,57444.16947016997
ProviderNumber,695,10034,empty
ProviderNumber,696,10034,empty
ProviderNumber,700,10034,empty
ProviderNumber,703,10034,empty
ProviderNumber,708,10034,empty
ProviderNumber,711,10034,empty
ProviderNumber,722,10035,empty
ProviderNumber,725,10035,47699.76661935848
ProviderNumber,726,10035,50134.741491904446
ProviderNumber,731,10035,58987.354801898466
ProviderNumber,732,10035,empty
ProviderNumber,735,10035,empty
ProviderNumber,738,10035,empty
ProviderNumber,752,10036,empty
ProviderNumber,758,10036,53211.77258624579
ProviderNumber,762,10036,33277.61473273816
ProviderNumber,764,10036,empty
ProviderNumber,771,10038,empty
ProviderNumber,772,10038,empty
ProviderNumber,773,10038,empty
ProviderNumber,774,10038,empty
ProviderNumber,780,10039,empty
ProviderNumber,789,10039,empty
ProviderNumber,797,10039,34282.65961537003
ProviderNumber,801,10039,39096.10547738422
ProviderNumber,811,10040,53146.768905827994
ProviderNumber,812,10040,empty
ProviderNumber,814,10040,48551.42022836928
ProviderNumber,815,10040,empty
ProviderNumber,818,10040,empty
ProviderNumber,828,10043,empty
ProviderNumber,830,10043,empty
ProviderNumber,833,10043,empty
ProviderNumber,839,10043,empty
ProviderNumber,857,10044,empty
ProviderNumber,862,10044,empty
ProviderNumber,863,10044,empty
ProviderNumber,865,10044,empty
ProviderNumber,868,10044,empty
ProviderNumber,879,10045,31767.4468722199
ProviderNumber,888,10045,empty
ProviderNumber,892,10045,empty
ProviderNumber,895,10045,34773.72896817513
ProviderNumber,906,10046,43136.78172211985
ProviderNumber,919,10046,empty
ProviderNumber,921,10046,empty
ProviderNumber,924,10046,empty
ProviderNumber,927,10046,empty
ProviderNumber,929,10046,empty
ProviderNumber,938,10047,empty
ProviderNumber,940,10047,empty
ProviderNumber,944,10047,empty
ProviderNumber,950,10047,empty
ProviderNumber,953,10047,empty
ProviderNumber,954,10047,empty
ProviderNumber,957,10049,44401.176498671775
ProviderNumber,959,10049,59673.76635277061
ProviderNumber,967,10049,51765.711897361005
ProviderNumber,976,10049,empty
ProviderNumber,986,10050,empty
ProviderNumber,991,10050,54132.101702996464
ProviderNumber,998,10050,empty
HospitalName,2,callahan eye foundation hospital,ca??llahan eye foundation hospital
HospitalName,12,helen keller memorial hospital,empty
HospitalName,20,southeast alabama medical center,empty
HospitalName,24,southeast alabama medical center,southeast alaba%ma medi@@cal center
HospitalName,29,southeast alabama medical center,empty
HospitalName,31,southeast alabama medical center,south$east alabama medical c??enter
HospitalName,46,marshall medical center south,empty
HospitalName,56,marshall medical center south,empty
HospitalName,66,marshall medical center south,empty
HospitalName,75,eliza coffee memorial hospital,eliza coffee memo%rial hosp#ital
HospitalName,86,eliza coffee memorial hospital,eliza coff#ee memorial hospital%
HospitalName,89,eliza coffee memorial hospital,empty
HospitalName,94,eliza coffee memorial hospital,eliza coffee memori%al hospi@@tal
HospitalName,99,mizell memorial hospital,mizell me#$morial hospital
HospitalName,100,mizell memorial hospital,mizell memor%ial h@@ospital
HospitalName,102,mizell memorial hospital,mizell %memorial hospital
HospitalName,103,mizell memorial hospital,empty
HospitalName,105,mizell memorial hospital,empty
HospitalName,117,mizell memorial hospital,empty
HospitalName,120,crenshaw community hospital,empty
HospitalName,126,crenshaw community hospital,empty
HospitalName,133,crenshaw community hospital,empty
HospitalName,137,crenshaw community hospital,empty
HospitalName,139,crenshaw community hospital,empty
HospitalName,144,crenshaw community hospital,empty
HospitalName,145,hartselle medical center,hartselle $medical c%enter
HospitalName,146,hartselle medical center,empty
HospitalName,149,hartselle medical center,empty
HospitalName,150,hartselle medical center,empty
HospitalName,153,hartselle medical center,hartselle medi@@cal center
HospitalName,155,hartselle medical center,empty
HospitalName,158,hartselle medical center,empty
HospitalName,165,hartselle medical center,empty
HospitalName,170,marshall medical center north,empty
HospitalName,171,marshall medical center north,empty
HospitalName,183,marshall medical center north,empty
HospitalName,185,marshall medical center north,empty
HospitalName,196,st vincents east,empty
HospitalName,200,st vincents east,st?? vincents east
HospitalName,204,st vincents east,st vincents eas$t
HospitalName,206,st vincents east,empty
HospitalName,222,dekalb regional medical center,dekalb regional me#dical center
HospitalName,223,dekalb regional medical center,empty
HospitalName,233,dekalb regional medical center,empty
HospitalName,237,dekalb regional medical center,empty
HospitalName,238,dekalb regional medical center,empty
HospitalName,249,southwest alabama medical center,empty
HospitalName,250,southwest alabama medical center,empty
HospitalName,278,shelby baptist medical center,#%shelby baptist medical center
HospitalName,279,shelby baptist medical center,empty
HospitalName,281,shelby baptist medical center,empty
HospitalName,283,shelby baptist medical center,shelby baptist medical c@@enter
HospitalName,284,shelby baptist medical center,shelby baptist medical cen@@ter
HospitalName,286,shelby baptist medical center,empty
HospitalName,309,callahan eye foundation hospital,callahan eye foundation hosp#ital
HospitalName,312,stringfellow memorial hospital,empty
HospitalName,315,stringfellow memorial hospital,empty
HospitalName,317,stringfellow memorial hospital,stringfel#low memorial hosp#ital
HospitalName,320,stringfellow memorial hospital,empty
HospitalName,321,stringfellow memorial hospital,empty
HospitalName,322,stringfellow memorial hospital,stringfellow memori@@al hospital
HospitalName,324,stringfellow memorial hospital,empty
HospitalName,326,stringfellow memorial hospital,empty
HospitalName,329,stringfellow memorial hospital,empty
HospitalName,352,st vincents hospital,empty
HospitalName,354,decatur general hospital,empty
HospitalName,363,northwest medical center,empty
HospitalName,374,northwest medical center,northwest medical cente??r
HospitalName,379,northwest medical center,empty
HospitalName,380,univ of south alabama medical center,univ of south alabama medica%l center
HospitalName,386,univ of south alabama medical center,empty
HospitalName,391,univ of south alabama medical center,empty
HospitalName,392,univ of south alabama medical center,empty
HospitalName,402,prattville baptist hospital,empty
HospitalName,409,prattville baptist hospital,empty
HospitalName,421,coosa valley medical center,empty
HospitalName,422,coosa valley medical center,empty
HospitalName,433,alaska regional hospital,empty
HospitalName,439,alaska regional hospital,alaska regional h#ospital
HospitalName,449,alaska regional hospital,empty
HospitalName,450,alaska regional hospital,empty
HospitalName,456,helen keller memorial hospital,he#len keller memorial hospital
HospitalName,461,helen keller memorial hospital,empty
HospitalName,464,helen keller memorial hospital,empty
HospitalName,475,dale medical center,empty
HospitalName,478,dale medical center,empty
HospitalName,480,dale medical center,empty
HospitalName,494,cherokee medical center,empty
HospitalName,495,cherokee medical center,empty
HospitalName,499,cherokee medical center,empty
HospitalName,501,cherokee medical center,cherokee medical cente#r
HospitalName,513,cherokee medical center,empty
HospitalName,523,baptist medical center south,empty
HospitalName,524,baptist medical center south,empty
HospitalName,527,baptist medical center south,empty
HospitalName,528,baptist medical center south,baptist medi@@cal center south
HospitalName,529,baptist medical center south,empty
HospitalName,530,baptist medical center south,empty
HospitalName,534,baptist medical center south,empty
HospitalName,536,baptist medical center south,empty
HospitalName,537,baptist medical center south,empty
HospitalName,540,baptist medical center south,b%aptist medical cent$er south
HospitalName,541,baptist medical center south,empty
HospitalName,547,jackson hospital & clinic inc,jackson hospital & cli??nic inc
HospitalName,563,jackson hospital & clinic inc,jackso#n hospital & clinic inc
HospitalName,564,jackson hospital & clinic inc,empty
HospitalName,566,jackson hospital & clinic inc,empty
HospitalName,567,g h lanier memorial hospital,empty
HospitalName,568,g h lanier memorial hospital,g h lanier memo$rial hospital
HospitalName,577,g h lanier memorial hospital,g h lanie??r memorial hospital
HospitalName,581,g h lanier memorial hospital,empty
HospitalName,582,g h lanier memorial hospital,empty
HospitalName,586,g h lanier memorial hospital,empty
HospitalName,587,g h lanier memorial hospital,empty
HospitalName,591,g h lanier memorial hospital,empty
HospitalName,595,elba general hospital,empty
HospitalName,608,elba general hospital,empty
HospitalName,610,elba general hospital,empty
HospitalName,611,elba general hospital,elba gene@@ral hospi%tal
HospitalName,618,east alabama medical center and snf,empty
HospitalName,623,east alabama medical center and snf,ea#st alabama medical center and snf
HospitalName,628,east alabama medical center and snf,empty
HospitalName,633,east alabama medical center and snf,empty
HospitalName,634,east alabama medical center and snf,empty
HospitalName,643,wedowee hospital,empty
HospitalName,649,wedowee hospital,empty
HospitalName,650,wedowee hospital,wedowee ho@@spita%l
HospitalName,657,wedowee hospital,empty
HospitalName,673,university of alabama hospital,university of alabama ??hospital
HospitalName,674,university of alabama hospital,university of #alabama hospital
HospitalName,677,university of alabama hospital,empty
HospitalName,681,university of alabama hospital,university of alab$ama hospital
HospitalName,686,university of alabama hospital,empty
HospitalName,698,community hospital inc,empty
HospitalName,702,community hospital inc,empty
HospitalName,707,community hospital inc,community hospit%al inc
HospitalName,715,community hospital inc,empty
HospitalName,722,cullman regional medical center,empty
HospitalName,725,cullman regional medical center,empty
HospitalName,727,cullman regional medical center,cullman regional medical# ce%nter
HospitalName,732,cullman regional medical center,empty
HospitalName,736,cullman regional medical center,cu??llman regional medical center
HospitalName,746,andalusia regional hospital,empty
HospitalName,750,andalusia regional hospital,empty
HospitalName,763,andalusia regional hospital,empty
HospitalName,771,stringfellow memorial hospital,stringfellow memorial ho$spital
HospitalName,789,huntsville hospital,empty
HospitalName,798,huntsville hospital,empty
HospitalName,800,huntsville hospital,empty
HospitalName,802,huntsville hospital,empty
HospitalName,804,gadsden regional medical center,empty
HospitalName,807,gadsden regional medical center,empty
HospitalName,808,gadsden regional medical center,empty
HospitalName,811,gadsden regional medical center,empty
HospitalName,813,gadsden regional medical center,gadsden region%al me#dical center
HospitalName,817,gadsden regional medical center,empty
HospitalName,826,gadsden regional medical center,empty
HospitalName,829,chilton medical center,chilton medi%c$al center
HospitalName,832,chilton medical center,chilton med$ical center
HospitalName,855,marion regional medical center,empty
HospitalName,856,marion regional medical center,marion regio%nal medical center
HospitalName,857,marion regional medical center,empty
HospitalName,859,marion regional medical center,empty
HospitalName,866,marion regional medical center,??marion reg#ional medical center
HospitalName,872,marion regional medical center,empty
HospitalName,875,marion regional medical center,empty
HospitalName,885,fayette medical center,empty
HospitalName,886,fayette medical center,empty
HospitalName,889,fayette medical center,empty
HospitalName,890,fayette medical center,empty
HospitalName,893,fayette medical center,empty
HospitalName,899,fayette medical center,empty
HospitalName,927,riverview regional medical center,empty
HospitalName,933,georgiana hospital,georgiana ho??spita??l
HospitalName,934,georgiana hospital,geor#giana hospital
HospitalName,935,georgiana hospital,georgiana hos%pital
HospitalName,937,georgiana hospital,empty
HospitalName,943,georgiana hospital,georg$iana hospital
HospitalName,953,georgiana hospital,empty
HospitalName,954,georgiana hospital,georgian@@a hospital
HospitalName,955,georgiana hospital,geor??giana hospital
HospitalName,960,medical center enterprise,empty
HospitalName,963,medical center enterprise,empty
HospitalName,964,medical center enterprise,empty
HospitalName,966,medical center enterprise,empty
HospitalName,967,medical center enterprise,empty
HospitalName,970,medical center enterprise,??medical center enterprise
HospitalName,971,medical center enterprise,empty
HospitalName,976,medical center enterprise,empty
HospitalName,982,st vincents blount,empty
HospitalName,983,st vincents blount,empty
HospitalName,985,st vincents blount,$%st vincents blount
HospitalName,996,st vincents blount,st v#incents blount
Address1,3,1720 university blvd,empty
Address1,5,1720 university blvd,1720 university blvd$
Address1,17,1300 south montgomery avenue,empty
Address1,18,1300 south montgomery avenue,empty
Address1,27,1108 ross clark circle,empty
Address1,29,1108 ross clark circle,empty
Address1,33,1108 ross clark circle,empty
Address1,37,1108 ross clark circle,empty
Address1,41,1108 ross clark circle,empty
Address1,44,1108 ross clark circle,empty
Address1,60,2505 u s highway 431 north,empty
Address1,69,2505 u s highway 431 north,empty
Address1,85,205 marengo street,empty
Address1,87,205 marengo street,empty
Address1,89,205 marengo street,empty
Address1,90,205 marengo street,empty
Address1,92,205 marengo street,empty
Address1,98,702 n main st,empty
Address1,100,702 n main st,empty
Address1,106,702 n main st,empty
Address1,109,702 n main st,702 n main st??
Address1,110,702 n main st,empty
Address1,117,702 n main st,empty
Address1,121,101 hospital circle,empty
Address1,122,101 hospital circle,empty
Address1,123,101 hospital circle,empty
Address1,124,101 hospital circle,empty
Address1,125,101 hospital circle,1??01 hospital $circle
Address1,132,101 hospital circle,empty
Address1,138,101 hospital circle,empty
Address1,140,101 hospital circle,empty
Address1,141,101 hospital circle,empty
Address1,152,201 pine street northwest,empty
Address1,153,201 pine street northwest,empty
Address1,160,201 pine street northwest,empty
Address1,164,201 pine street northwest,empty
Address1,168,201 pine street northwest,empty
Address1,169,201 pine street northwest,201 pine$ stree%t northwest
Address1,192,8000 alabama highway 69,8000 ala??bama highway 69
Address1,193,8000 alabama highway 69,8000 alabama highway %69
Address1,196,50 medical park east drive,empty
Address1,197,50 medical park east drive,empty
Address1,198,50 medical park east drive,empty
Address1,205,50 medical park east drive,empty
Address1,211,50 medical park east drive,empty
Address1,212,50 medical park east drive,50 medical park eas$t d$rive
Address1,223,200 med center drive,200 med center ??drive
Address1,225,200 med center drive,#200 med cent$er drive
Address1,235,200 med center drive,empty
Address1,237,200 med center drive,200 med c??enter drive
Address1,245,33700 highway 43,%33#700 highway 43
Address1,246,33700 highway 43,empty
Address1,247,33700 highway 43,empty
Address1,254,33700 highway 43,empty
Address1,255,33700 highway 43,empty
Address1,273,1000 first street north,empty
Address1,280,1000 first street north,1000 firs%t street %north
Address1,282,1000 first street north,empty
Address1,283,1000 first street north,1000 fi#rst s??treet north
Address1,289,1000 first street north,1000 first street nor??th
Address1,297,1720 university blvd,1720 #university blvd
Address1,305,1720 university blvd,172??0 university blvd$
Address1,311,1720 university blvd,empty
Address1,324,301 east 18th st,empty
Address1,328,301 east 18th st,empty
Address1,334,4370 west main street,empty
Address1,342,4370 west main street,empty
Address1,344,4370 west main street,empty
Address1,350,810 st vincents drive,empty
Address1,354,1201 7th street se,empty
Address1,356,1530 u s highway 43,empty
Address1,373,1530 u s highway 43,empty
Address1,384,2451 fillingim street,empty
Address1,388,2451 fillingim street,empty
Address1,392,2451 fillingim street,empty
Address1,408,124 s memorial dr,empty
Address1,409,124 s memorial dr,empty
Address1,411,124 s memorial dr,empty
Address1,413,15155 highway 43,empty
Address1,420,315 w hickory st,empty
Address1,429,315 w hickory st,empty
Address1,431,315 w hickory st,empty
Address1,440,2801 debarr road,empty
Address1,441,2801 debarr road,empty
Address1,442,2801 debarr road,empty
Address1,443,2801 debarr road,empty
Address1,457,1300 south montgomery avenue,1300 south% montgomery ave$nue
Address1,459,1300 south montgomery avenue,empty
Address1,465,1300 south montgomery avenue,empty
Address1,468,126 hospital ave,empty
Address1,474,126 hospital ave,empty
Address1,478,126 hospital ave,12$6 hospital av$e
Address1,487,126 hospital ave,empty
Address1,489,126 hospital ave,empty
Address1,490,126 hospital ave,empty
Address1,491,126 hospital ave,empty
Address1,492,400 northwood dr,empty
Address1,501,400 northwood dr,400 nor@@thwood dr#
Address1,515,400 northwood dr,400 northwood dr$
Address1,517,2105 east south boulevard,empty
Address1,530,2105 east south boulevard,empty
Address1,536,2105 east south boulevard,210@@5 ea#st south boulevard
Address1,539,2105 east south boulevard,empty
Address1,541,2105 east south boulevard,210#5 east south boulevar%d
Address1,544,1725 pine street,??1725 pine street
Address1,554,1725 pine street,empty
Address1,566,1725 pine street,empty
Address1,568,4800 48th st,empty
Address1,571,4800 48th st,empty
Address1,576,4800 48th st,empty
Address1,577,4800 48th st,empty
Address1,585,4800 48th st,empty
Address1,588,4800 48th st,4800 48??th st
Address1,591,4800 48th st,empty
Address1,594,987 drayton street,empty
Address1,597,987 drayton street,empty
Address1,598,987 drayton street,empty
Address1,600,987 drayton street,empty
Address1,601,987 drayton street,987 drayton stree??t
Address1,612,987 drayton street,empty
Address1,615,987 drayton street,empty
Address1,634,2000 pepperell parkway,empty
Address1,635,2000 pepperell parkway,empty
Address1,640,2000 pepperell parkway,empty
Address1,652,209 north main street,empty
Address1,661,209 north main street,empty
Address1,664,209 north main street,empty
Address1,666,209 north main street,empty
Address1,670,619 south 19th street,empty
Address1,676,619 south 19th street,619@@ #south 19th street
Address1,679,619 south 19th street,619 south 1@@9th street
Address1,685,619 south 19th street,619 south 19??th street
Address1,711,805 friendship road,empty
Address1,713,805 friendship road,805 fr??iends#hip road
Address1,728,1912 alabama highway 157,empty
Address1,749,849 south three notch street,empty
Address1,750,849 south three notch street,empty
Address1,752,849 south three notch street,empty
Address1,753,849 south three notch street,empty
Address1,760,849 south three notch street,849 south three not??ch# street
Address1,762,849 south three notch street,empty
Address1,772,301 east 18th st,empty
Address1,774,301 east 18th st,301 #east 18th% st
Address1,775,101 sivley rd,empty
Address1,780,101 sivley rd,empty
Address1,781,101 sivley rd,empty
Address1,783,101 sivley rd,empty
Address1,790,101 sivley rd,empty
Address1,791,101 sivley rd,empty
Address1,792,101 sivley rd,101 sivl@@ey r??d
Address1,800,101 sivley rd,empty
Address1,808,1007 goodyear avenue,10#07 go#odyear avenue
Address1,816,1007 goodyear avenue,empty
Address1,828,1010 lay dam road,empty
Address1,835,1010 lay dam road,1010 lay da$m road
Address1,845,1010 lay dam road,1010 lay dam?? road
Address1,851,1010 lay dam road,10#10 lay dam road
Address1,852,1010 lay dam road,@@1010 lay dam road
Address1,854,1256 military street south,1%256 military st%reet south
Address1,856,1256 military street south,empty
Address1,857,1256 military street south,empty
Address1,863,1256 military street south,empty
Address1,864,1256 military street south,1256 milit@@ary street south#
Address1,865,1256 military street south,empty
Address1,866,1256 military street south,empty
Address1,872,1256 military street south,empty
Address1,876,1256 military street south,empty
Address1,878,1653 temple avenue north,empty
Address1,885,1653 temple avenue north,1653 temple avenue@@ north
Address1,888,1653 temple avenue north,empty
Address1,891,1653 temple avenue north,empty
Address1,900,1653 temple avenue north,empty
Address1,902,1653 temple avenue north,1653 temple$ aven#ue north
Address1,909,600 south third street,empty
Address1,911,600 south third street,empty
Address1,922,600 south third street,empty
Address1,924,600 south third street,600 south th%$ird street
Address1,934,515 miranda st,empty
Address1,938,515 miranda st,empty
Address1,939,515 miranda st,empty
Address1,940,515 miranda st,empty
Address1,946,515 miranda st,empty
Address1,951,515 miranda st,5@@15 miranda st
Address1,952,515 miranda st,empty
Address1,953,515 miranda st,empty
Address1,963,400 n edwards street,400% n edwards street
Address1,969,400 n edwards street,empty
Address1,973,400 n edwards street,empty
Address1,975,400 n edwards street,empty
Address1,982,150 gilbreath drive,empty
Address1,986,150 gilbreath drive,150 gilbreath dri$ve
Address1,989,150 gilbreath drive,empty
Address1,994,150 gilbreath drive,empty
Address1,995,150 gilbreath drive,empty
Address1,1000,150 gilbreath drive,empty
Address2,42,empty,e??mpty
Address2,70,empty,e@@$mpty
Address2,101,empty,emp??ty
Address2,107,empty,em@@pty
Address2,143,empty,em#pty
Address2,163,empty,em$pty
Address2,180,empty,e$mpt%y
Address2,226,empty,e%#mpty
Address2,237,empty,e$mpty??
Address2,249,empty,%empt%y
Address2,293,empty,e??mpty
Address2,333,empty,em@@pty
Address2,347,empty,em%pty
Address2,357,empty,e??mpty
Address2,362,empty,#empty
Address2,377,empty,e??mpty@@
Address2,402,empty,e$mpt@@y
Address2,420,empty,em$pty
Address2,487,empty,empty$#
Address2,489,empty,e$mpty
Address2,499,empty,empt#y??
Address2,542,empty,empty#
Address2,570,empty,e??m@@pty
Address2,601,empty,em??$pty
Address2,603,empty,em$pty
Address2,661,empty,em#??pty
Address2,670,empty,empty%
Address2,699,empty,e$mpty
Address2,717,empty,empty$
Address2,737,empty,@@empt??y
Address2,754,empty,emp@%@ty
Address2,757,empty,%empty
Address2,773,empty,emp%@@ty
Address2,793,empty,empt%??y
Address2,803,empty,empt??y
Address2,841,empty,empty@@
Address2,851,empty,empt$y
Address2,871,empty,@@e%mpty
Address2,888,empty,@@empty
Address2,891,empty,empt@@#y
Address2,895,empty,e#mpty@@
Address2,926,empty,$empty
Address2,932,empty,??empty#
Address2,949,empty,emp%ty
Address2,974,empty,e??m$pty
Address2,977,empty,e??m$pty
Address2,984,empty,@@empty
Address2,998,empty,#emp#ty
Address3,12,empty,em@@pty
Address3,39,empty,em#pty
Address3,46,empty,em??pty
Address3,89,empty,emp%t@@y
Address3,114,empty,em#pty
Address3,176,empty,#emp%ty
Address3,185,empty,emp%ty$
Address3,201,empty,e%mpty
Address3,228,empty,em??pty
Address3,230,empty,??empty
Address3,232,empty,$empty
Address3,248,empty,em??pty
Address3,259,empty,empty$
Address3,273,empty,$e#mpty
Address3,284,empty,em@@pty
Address3,339,empty,e??m??pty
Address3,345,empty,emp#%ty
Address3,381,empty,em%pty
Address3,407,empty,e$%mpty
Address3,415,empty,empty??
Address3,418,empty,??empty
Address3,430,empty,#empt@@y
Address3,466,empty,??empty
Address3,498,empty,@@empty
Address3,499,empty,em@@??pty
Address3,558,empty,e#mpty@@
Address3,577,empty,e??mpty
Address3,594,empty,empt#y
Address3,602,empty,emp%ty
Address3,617,empty,em%pty??
Address3,638,empty,em#??pty
Address3,670,empty,em@@pty
Address3,672,empty,emp@@t#y
Address3,686,empty,empt@@y$
Address3,703,empty,emp????ty
Address3,710,empty,empt??y
Address3,716,empty,em??pty
Address3,740,empty,e??mpty
Address3,747,empty,e#mpty
Address3,754,empty,empty$
Address3,763,empty,em#pty%
Address3,767,empty,e??mpty
Address3,775,empty,em%pty#
Address3,776,empty,#empty#
Address3,836,empty,em$pty@@
Address3,861,empty,empt#y
Address3,866,empty,@@em#pty
Address3,884,empty,e%mpty%
Address3,906,empty,e$mpty#
Address3,960,empty,#empty
Address3,974,empty,em#pty$
Address3,983,empty,empty%
Address3,995,empty,em%p$ty
City,6,birmingham,bir@@@@mingham
City,8,birmingham,empty
City,12,sheffield,empty
City,20,dothan,??dotha%n
City,26,dothan,empty
City,37,dothan,empty
City,39,dothan,doth#@@an
City,40,dothan,empty
City,41,dothan,empty
City,59,boaz,bo%a@@z
City,61,boaz,empty
City,62,boaz,empty
City,67,boaz,empty
City,70,florence,empty
City,72,florence,empty
City,81,florence,empty
City,93,florence,empty
City,104,opp,empty
City,111,opp,empty
City,116,opp,empty
City,120,luverne,%luvern$e
City,130,luverne,empty
City,132,luverne,empty
City,133,luverne,empty
City,143,luverne,empty
City,160,hartselle,empty
City,164,hartselle,empty
City,169,hartselle,empty
City,170,guntersville,empty
City,171,guntersville,empty
City,178,guntersville,empty
City,179,guntersville,empty
City,184,guntersville,empty
City,188,guntersville,gunt??ersvi??lle
City,194,guntersville,gu#ntersville
City,196,birmingham,birmingha@@m@@
City,197,birmingham,empty
City,199,birmingham,empty
City,200,birmingham,%birmingham
City,209,birmingham,empty
City,212,birmingham,empty
City,217,birmingham,empty
City,218,birmingham,bi$rmingham
City,220,fort payne,empty
City,222,fort payne,empty
City,224,fort payne,empty
City,225,fort payne,empty
City,239,fort payne,empty
City,240,fort payne,empty
City,242,fort payne,empty
City,245,thomasville,empty
City,247,thomasville,empty
City,249,thomasville,thomas@@vi#lle
City,257,thomasville,empty
City,263,thomasville,empty
