Attribute,Index,Dirty Value,Cleaned Value
HospitalName,994,st vincent#s blount,st vincents blount
Address1,4,%1720 university blvd,1720 university blvd
Address1,17,1300 south montgomery a??venue,1300 south montgomery avenue
Address1,21,1108 ross c@@@@lark circle,1108 ross clark circle
Address1,24,1108 ross ????clark circle,1108 ross clark circle
Address1,29,110#8 ross clark circle,1108 ross clark circle
Address1,32,1108 ross cl@@ark c$ircle,1108 ross clark circle
Address1,35,11%08 ross?? clark circle,1108 ross clark circle
Address1,41,11@@08 ross c@@lark circle,1108 ross clark circle
Address1,43,1108 #ross clark circle,1108 ross clark circle
Address1,60,2505 $u@@ s highway 431 north,2505 u s highway 431 north
Address1,68,2505 u% s highway 431 no$rth,2505 u s highway 431 north
Address1,77,205 marengo stree@@t,205 marengo street
Address1,87,205 maren%go st$reet,205 marengo street
Address1,90,2$0@@5 marengo street,205 marengo street
Address1,114,702% n main st,702 n main st
Address1,131,101 h@@ospi@@tal circle,101 hospital circle
Address1,151,2$01 pine street no%rthwest,201 pine street northwest
Address1,155,201 p#ine street northwest,201 pine street northwest
Address1,161,201 $pin@@e street northwest,201 pine street northwest
Address1,168,201 pine street northw#est,201 pine street northwest
Address1,183,8$000 alab#ama highway 69,8000 alabama highway 69
Address1,199,50 medical p$ark east drive,50 medical park east drive
Address1,207,50 medical# park east drive,50 medical park east drive
Address1,208,50 medica#l park east drive#,50 medical park east drive
Address1,211,5@@0 @@medical park east drive,50 medical park east drive
Address1,215,50 medical pa%rk east dri#ve,50 medical park east drive
Address1,223,200 med cente%r dr%ive,200 med center drive
Address1,235,200 %med center drive,200 med center drive
Address1,249,33#700 highwa??y 43,33700 highway 43
Address1,265,33700 highway 43%??,33700 highway 43
Address1,266,33700 #highway@@ 43,33700 highway 43
Address1,276,1000 fi@@rst s??treet north,1000 first street north
Address1,281,1000 first@@ street north%,1000 first street north
Address1,283,1000 first street $north,1000 first street north
Address1,284,1000 fir??st stre#et north,1000 first street north
Address1,287,1$000 $first street north,1000 first street north
Address1,324,301 east 18th s??t,301 east 18th st
Address1,338,4370 we$st main street,4370 west main street
Address1,352,810 st vincents@@ dr$ive,810 st vincents drive
Address1,359,1530 u s hig$hway# 43,1530 u s highway 43
Address1,365,1530 u s h@@ighwa??y 43,1530 u s highway 43
Address1,377,1530 u s h$ighway 43,1530 u s highway 43
Address1,392,2451 fil#lingim street,2451 fillingim street
Address1,432,315 w h$ickory s$t,315 w hickory st
Address1,435,2??801 debarr road,2801 debarr road
Address1,444,2801 de??barr ro@@ad,2801 debarr road
Address1,446,2801 deba%@@rr road,2801 debarr road
Address1,448,2801 deba@@rr road,2801 debarr road
Address1,449,2801 debarr% ro@@ad,2801 debarr road
Address1,451,po box 287,po bo#x% 287
Address1,456,1300 s#outh montgomery avenue,1300 south montgomery avenue
Address1,461,130$0 south montgomery avenue??,1300 south montgomery avenue
Address1,463,1300 s%ou$th montgomery avenue,1300 south montgomery avenue
Address1,470,126 hos??pital @@ave,126 hospital ave
Address1,473,126 hospita#l ave,126 hospital ave
Address1,476,126 ??hospital ave,126 hospital ave
Address1,486,??12#6 hospital ave,126 hospital ave
Address1,491,126 ho#spital ave$,126 hospital ave
Address1,494,40@@0 northwoo@@d dr,400 northwood dr
Address1,514,400 northwo$od dr,400 northwood dr
Address1,518,2105 east south boulevar$d,2105 east south boulevard
Address1,553,1725 ??pine street,1725 pine street
Address1,595,987 drayton% st@@reet,987 drayton street
Address1,604,98#7 drayton street,987 drayton street
Address1,606,9%87 dray%ton street,987 drayton street
Address1,619,??2000 pepperell parkway,2000 pepperell parkway
Address1,623,2000 pepperell p#arkway,2000 pepperell parkway
Address1,634,2000 pepperell %parkway,2000 pepperell parkway
Address1,650,209 nor??th main street,209 north main street
Address1,658,209 north main street$%,209 north main street
Address1,662,%209 north main street,209 north main street
Address1,663,209 %north ma%in street,209 north main street
Address1,679,$619 sou??th 19th street,619 south 19th street
Address1,690,%619 south 19th stre%et,619 south 19th street
Address1,703,805 friendship ro??ad,805 friendship road
Address1,706,@@805 friendship roa??d,805 friendship road
Address1,710,805 friendshi%p roa@@d,805 friendship road
Address1,711,8@@05 friendship road,805 friendship road
Address1,728,1912 alabama h@@ighway 157,1912 alabama highway 157
Address1,736,1@@912 alabama $highway 157,1912 alabama highway 157
Address1,739,1912 alaba@@m@@a highway 157,1912 alabama highway 157
Address1,765,849 south thr%ee notch street,849 south three notch street
Address1,769,301@@ east 18th st??,301 east 18th st
Address1,771,301 east 18th st@@,301 east 18th st
Address1,778,101 sivley?? rd,101 sivley rd
Address1,779,101 siv@@ley rd,101 sivley rd
Address1,789,@@101 sivley rd#,101 sivley rd
Address1,801,101# sivle#y rd,101 sivley rd
Address1,802,1$01 sivley rd,101 sivley rd
Address1,806,1007% good#year avenue,1007 goodyear avenue
Address1,814,1007 good??year avenue,1007 goodyear avenue
Address1,819,@@1007 goodye$ar avenue,1007 goodyear avenue
Address1,827,1007# goodyear aven%ue,1007 goodyear avenue
Address1,828,1010 lay dam $roa%d,1010 lay dam road
Address1,830,1010 lay dam@@ road@@,1010 lay dam road
Address1,834,1010 lay dam$ road,1010 lay dam road
Address1,838,1010 lay dam r%@@oad,1010 lay dam road
Address1,855,1256 military str@@eet south,1256 military street south
Address1,867,1256 mili#tary street south,1256 military street south
Address1,870,1256 military street ??south,1256 military street south
Address1,878,1$653 temple avenue nort$h,1653 temple avenue north
Address1,886,@@1653 temple avenue north,1653 temple avenue north
Address1,893,1653% tem??ple avenue north,1653 temple avenue north
Address1,905,600 south third street$,600 south third street
Address1,913,600 so$uth third street,600 south third street
Address1,927,600 south t??hird street,600 south third street
Address1,944,515 miranda# st,515 miranda st
Address1,946,@@515 miranda st,515 miranda st
Address1,951,515# miranda s??t,515 miranda st
Address1,952,515 mi@@rand$a st,515 miranda st
Address1,978,400 n edward$s street,400 n edwards street
Address1,991,150$ gilbreath drive%,150 gilbreath drive
Address1,992,150 gilb$reath drive,150 gilbreath drive
City,9,sheffie%ld,sheffield
City,13,sheffield@@,sheffield
City,18,sheffie%ld,sheffield
City,37,do$than,dothan
City,47,$boaz,boaz
City,60,%bo$az,boaz
City,70,florence@@,florence
City,87,f??lorence,florence
City,91,f$lo@@rence,florence
City,94,f#lorence,florence
City,111,o??p$p,opp
City,112,o#pp,opp
City,136,luve#$rne,luverne
City,140,luverne%,luverne
City,144,%luverne,luverne
City,149,har%tse@@lle,hartselle
City,182,guntersv??ille,guntersville
City,184,gunt%ersv??ille,guntersville
City,189,@@guntersville,guntersville
City,195,b@@ir#mingham,birmingham
City,197,b$irmingha@@m,birmingham
City,200,$birmingham,birmingham
City,212,bi%r%mingham,birmingham
City,218,birmingha%m,birmingham
City,225,@@fort p$ayne,fort payne
City,250,t%h@@omasville,thomasville
City,267,th??omasville,thomasville
City,270,a#labaster,alabaster
City,271,alaba#ster,alabaster
City,293,ala$b@@aster,alabaster
City,299,birmin$gham??,birmingham
City,307,birmingha$m,birmingham
City,321,a$nniston,anniston
City,332,dothan@@,dothan
City,340,dothan??,dothan
City,348,dothan#,dothan
City,375,winfie@@l#d,winfield
City,395,pr$attville,prattville
City,401,pr??att??ville,prattville
City,421,??sylacau#ga,sylacauga
City,426,sylac??auga,sylacauga
City,428,syl@@acauga,sylacauga
City,447,anchorage$,anchorage
City,465,sheff??i$eld,sheffield
City,491,oza##rk,ozark
City,502,ce%n%tre,centre
City,507,centr????e,centre
City,509,cent%re,centre
City,523,??m#ontgomery,montgomery
City,551,m@@ontgom#ery,montgomery
City,556,#montgo$mery,montgomery
City,568,valley%,valley
City,569,vall%ey,valley
City,584,vall??ey,valley
City,595,elb#@@a,elba
City,597,el%ba,elba
City,657,we@@dowee@@,wedowee
City,658,wedo%wee@@,wedowee
City,695,$tall#assee,tallassee
City,708,talla??ssee,tallassee
City,722,%cullman,cullman
City,736,c%ullman,cullman
City,737,@@cullm??an,cullman
City,738,%c??ullman,cullman
City,739,#cull@@man,cullman
City,746,and#alusia%,andalusia
City,756,an%dalusia,andalusia
City,766,anda#lusia,andalusia
City,780,hun#tsvil@@le,huntsville
City,792,hunts????ville,huntsville
City,802,huntsv@@@@ille,huntsville
City,818,gadsd??en$,gadsden
City,827,g%adsden,gadsden
City,836,clanton#,clanton
City,854,ham??ilton,hamilton
City,856,$hami$lton,hamilton
City,860,@@hamilton,hamilton
City,869,hamilt%on,hamilton
City,887,f$a$yette,fayette
City,900,fay%ette,fayette
City,909,@@gadsde@@n,gadsden
City,912,@@??gadsden,gadsden
City,916,gadsden%,gadsden
City,928,gadsden@@,gadsden
City,939,ge??orgiana,georgiana
City,952,g@@eorgiana,georgiana
City,954,g#eorgiana,georgiana
City,961,ent#erpr@@ise,enterprise
City,963,enterprise%,enterprise
City,966,enterp@@??rise,enterprise
City,983,o#neonta#,oneonta
City,989,on#eonta$,oneonta
City,997,#oneon#ta,oneonta
State,7,a@@l,al
State,15,$al,al
State,39,al#$,al
State,65,@@al$,al
State,68,al??,al
State,87,??al,al
State,127,a@@%l,al
State,145,??al,al
State,147,a$l$,al
State,149,al????,al
State,182,a??l,al
State,189,@@$al,al
State,195,a$l,al
State,196,a#$l,al
State,203,%#al,al
State,206,@@a$l,al
State,211,a#l,al
State,214,%#al,al
State,217,$al,al
State,224,??al#,al
State,237,al$,al
State,238,#a$l,al
State,244,al$%,al
State,261,@@$al,al
State,283,??al,al
State,293,al%??,al
State,306,#@@al,al
State,314,a@??@l,al
State,316,a@@l,al
State,338,%a$l,al
State,339,a?@@?l,al
State,349,a??%l,al
State,350,#al#,al
State,353,$al,al
State,383,$al@@,al
State,395,a%@@l,al
State,398,$a#l,al
State,411,??a#l,al
State,413,al,??al
State,423,al@@,al
State,438,??ak,ak
State,454,a??l#,al
State,460,a%l,al
State,461,?$?al,al
State,479,a@@l,al
State,481,$$al,al
State,487,$a%l,al
State,504,a$l$,al
State,507,a$l,al
State,508,a$l,al
State,523,#al,al
State,541,#@@al,al
State,548,??al#,al
State,556,@@a??l,al
State,560,al@@,al
State,574,$$al,al
State,583,@@al,al
State,598,#%al,al
State,629,a$l,al
State,637,#al??,al
State,641,al%,al
State,649,??al#,al
State,650,a%#l,al
State,653,??al@@,al
State,654,$al,al
State,663,al??,al
State,665,al@@,al
State,670,??a$l,al
State,679,$a@@l,al
State,694,$%al,al
State,702,a@$@l,al
State,711,#al,al
State,735,al#,al
State,736,??al,al
State,763,??al$,al
State,783,al#,al
State,790,al@@,al
State,792,a$l,al
State,798,a@@l$,al
State,802,$a@@l,al
State,817,a$l,al
State,823,al#,al
State,829,a$l,al
State,836,a#l,al
State,850,a@@@@l,al
State,861,a??l,al
State,863,#al,al
State,866,al$,al
State,892,%a$l,al
State,899,$al,al
State,917,al??%,al
State,923,a??l,al
State,925,a#l%,al
State,940,a@@l,al
State,943,#al$,al
State,950,al$,al
State,953,@@$al,al
State,955,al#@@,al
State,990,??al#,al
ZipCode,1,189882.17754283847,35233
ZipCode,8,152753.48593192562,35233
ZipCode,12,123725.08732834551,35660
ZipCode,35,112978.12917922974,36302
ZipCode,42,170586.59731196484,36302
ZipCode,75,212226.49661169923,35631
ZipCode,77,149960.60405441938,35631
ZipCode,87,150929.50374044,35631
ZipCode,94,182905.12763464713,35631
ZipCode,99,169451.52529092375,36467
ZipCode,113,173191.75808999164,36467
ZipCode,117,152875.30371359043,36467
ZipCode,119,168804.73949973087,36467
ZipCode,127,129969.69778485708,36049
ZipCode,159,148124.98025016827,35640
ZipCode,200,191813.30047042537,35235
ZipCode,217,172125.54840837032,35235
ZipCode,223,199768.60609941924,35968
ZipCode,224,137721.87449934278,35968
ZipCode,226,196665.71469093853,35968
ZipCode,243,162331.1805419796,35968
ZipCode,245,128617.45132357396,36784
ZipCode,253,177739.81563410576,36784
ZipCode,255,192026.622680658,36784
ZipCode,258,125200.81125737404,36784
ZipCode,265,159242.8410636359,36784
ZipCode,266,194882.68561764935,36784
ZipCode,274,184478.845199149,35007
ZipCode,276,188979.36512220817,35007
ZipCode,298,181532.38685824937,35233
ZipCode,302,155333.07202806123,35233
ZipCode,306,187542.7598213562,35233
ZipCode,316,166315.9404343718,36201
ZipCode,323,186251.11928987392,36201
ZipCode,328,152257.0971931291,36201
ZipCode,332,172556.6395611802,36305
ZipCode,335,143882.33641586357,36305
ZipCode,358,205233.5364828208,35594
ZipCode,362,153996.60723471374,35594
ZipCode,374,180208.91091499248,35594
ZipCode,385,163381.00381718957,36617
ZipCode,397,160603.73646258534,36067
ZipCode,398,176590.58729707723,36067
ZipCode,405,186902.0471115056,36067
ZipCode,451,99559,427057.37474118464
ZipCode,458,170764.63079209006,35660
ZipCode,474,169766.04857596543,36360
ZipCode,481,119032.12320449976,36360
ZipCode,487,172722.76240902947,36360
ZipCode,490,116740.3905275835,36360
ZipCode,498,188755.04645631195,35960
ZipCode,504,201173.4190253898,35960
ZipCode,536,115225.78811151595,36116
ZipCode,559,182066.88193722127,36106
ZipCode,561,143722.9955147851,36106
ZipCode,566,168280.62033462012,36106
ZipCode,568,128696.91073884263,36854
ZipCode,572,209220.51799233924,36854
ZipCode,576,209702.3348700703,36854
ZipCode,580,187235.71554845103,36854
ZipCode,585,166144.66351345897,36854
ZipCode,586,183447.58272065493,36854
ZipCode,589,200445.9715634708,36854
ZipCode,594,110586.20166553956,36323
ZipCode,621,181797.56556167884,36801
ZipCode,640,203020.52564627575,36801
ZipCode,641,191652.72861329812,36801
ZipCode,649,166186.60213428742,36278
ZipCode,650,144102.3472904854,36278
ZipCode,662,192969.61353632633,36278
ZipCode,663,148494.20022205517,36278
ZipCode,668,107935.24192589166,35233
ZipCode,688,206513.75273671656,35233
ZipCode,690,173340.68366769407,35233
ZipCode,703,115554.2423134389,36078
ZipCode,722,183786.7107419988,35058
ZipCode,730,198661.52045814943,35058
ZipCode,732,185568.1098742904,35058
ZipCode,738,136955.02253194715,35058
ZipCode,743,147381.83979918016,36420
ZipCode,750,115406.72217614124,36420
ZipCode,757,180545.19079012133,36420
ZipCode,759,152593.46356903616,36420
ZipCode,761,175501.6956006023,36420
ZipCode,771,113174.01917193284,36201
ZipCode,778,177374.5916501845,35801
ZipCode,782,211695.9129502497,35801
ZipCode,788,200990.95165309907,35801
ZipCode,796,148171.7877845132,35801
ZipCode,820,187395.15444249805,35903
ZipCode,829,119199.65820332328,35045
ZipCode,832,144544.222864,35045
ZipCode,842,135503.00137102755,35045
ZipCode,845,111148.51338507712,35045
ZipCode,852,139853.78499533513,35045
ZipCode,859,180214.58946256363,35570
ZipCode,873,183679.9513652957,35570
ZipCode,875,171960.68776903956,35570
ZipCode,884,116285.15838810442,35555
ZipCode,928,120080.34502577412,35901
ZipCode,940,117982.21120841568,36033
ZipCode,957,148274.40359815254,36330
ZipCode,963,199532.22229521535,36330
CountyName,2,jeffer@@son#,jefferson
CountyName,18,jeff$$erson,jefferson
CountyName,21,housto??n,houston
CountyName,45,ma#rshall,marshall
CountyName,57,marshall$,marshall
CountyName,62,mar%shall,marshall
CountyName,71,lau$der%dale,lauderdale
CountyName,73,la%uderda??le,lauderdale
CountyName,76,lauder#d$ale,lauderdale
CountyName,83,lauderda@@le$,lauderdale
CountyName,105,covi$ngton,covington
CountyName,113,covington#,covington
CountyName,140,crenshaw??,crenshaw
CountyName,141,crens@@ha$w,crenshaw
CountyName,144,crenshaw@@??,crenshaw
CountyName,145,m@@organ,morgan
CountyName,147,morgan????,morgan
CountyName,185,marsha%ll$,marshall
CountyName,187,ma$@@rshall,marshall
CountyName,196,j#ef$ferson,jefferson
CountyName,218,#jefferso$n,jefferson
CountyName,230,%de kalb,de kalb
CountyName,232,de @@ka%lb,de kalb
CountyName,263,clark@@e,clarke
CountyName,277,shelb??y,shelby
CountyName,292,sh#elby,shelby
CountyName,294,shel$b%y,shelby
CountyName,296,jefferso@@n,jefferson
CountyName,298,jeffer%son,jefferson
CountyName,306,jef#fe%rson,jefferson
CountyName,309,je@@fferson,jefferson
CountyName,311,j%effer$son,jefferson
CountyName,312,c??alhoun,calhoun
CountyName,318,cal@@houn@@,calhoun
CountyName,324,c#alho$un,calhoun
CountyName,340,ho??usto@@n,houston
CountyName,356,#marion,marion
CountyName,357,m@@arion$,marion
CountyName,360,mario%n,marion
CountyName,365,??mario$n,marion
CountyName,367,mari??on,marion
CountyName,368,ma@@r@@ion,marion
CountyName,372,m@@arion,marion
CountyName,376,ma$rion,marion
CountyName,380,mobil%@@e,mobile
CountyName,383,mobi#l%e,mobile
CountyName,384,mobile??,mobile
CountyName,390,mobil#e,mobile
CountyName,400,autauga#,autauga
CountyName,403,autaug#a,autauga
CountyName,404,autau$ga??,autauga
CountyName,410,au#tauga,autauga
CountyName,411,autaug@@a,autauga
CountyName,415,%tallade$ga,talladega
CountyName,417,tallad@@ega,talladega
CountyName,425,ta$lladega,talladega
CountyName,432,tallade#ga,talladega
CountyName,448,anc#??horage,anchorage
CountyName,468,d@@al#e,dale
CountyName,485,da??le%,dale
CountyName,491,#dal@@e,dale
CountyName,504,cherokee%,cherokee
CountyName,507,cherok%ee,cherokee
CountyName,509,c%herokee,cherokee
CountyName,521,montgomer@@y,montgomery
CountyName,523,mont??gomery,montgomery
CountyName,540,montgom#ery,montgomery
CountyName,551,??montgome%ry,montgomery
CountyName,552,mont$gome$ry,montgomery
CountyName,553,montg#om$ery,montgomery
CountyName,554,montgome@@ry,montgomery
CountyName,561,montgomery%,montgomery
CountyName,565,mo??ntgomery,montgomery
CountyName,576,chamb@@e@@rs,chambers
CountyName,577,cha$mbers,chambers
CountyName,578,@@chambers,chambers
CountyName,580,ch@@ambers%,chambers
CountyName,581,ch%ambers??,chambers
CountyName,592,c@@offee??,coffee
CountyName,596,cof%fee,coffee
CountyName,601,coffee$,coffee
CountyName,615,coffe??e,coffee
CountyName,621,lee@@,lee
CountyName,626,l@@#ee,lee
CountyName,635,le$??e,lee
CountyName,652,randolph%,randolph
CountyName,656,$randolp#h,randolph
CountyName,707,elm$??ore,elmore
CountyName,709,elmor$%e,elmore
CountyName,724,cullman$,cullman
CountyName,733,cullm@@%an,cullman
CountyName,739,$cullm@@an,cullman
CountyName,742,covi?@@?ngton,covington
CountyName,754,coving#ton,covington
CountyName,788,madi#s#on,madison
CountyName,802,ma$d#ison,madison
CountyName,809,%etowah??,etowah
CountyName,835,chil@@ton,chilton
CountyName,839,chilton%,chilton
CountyName,847,c@@hilton,chilton
CountyName,857,ma$rion,marion
CountyName,862,ma%rion,marion
CountyName,863,ma@@rion,marion
CountyName,865,mari@@on,marion
CountyName,875,mari@$@on,marion
CountyName,881,fayett$e,fayette
CountyName,884,fa%yett??e,fayette
CountyName,894,fayett#e,fayette
CountyName,900,fayette%$,fayette
CountyName,906,e$%towah,etowah
CountyName,911,etowa??h,etowah
CountyName,920,??etowah,etowah
CountyName,926,#etowah#,etowah
CountyName,937,but$l%er,butler
CountyName,974,co@@ff%ee,coffee
CountyName,981,??blount,blount
CountyName,982,blou@@%nt,blount
CountyName,987,blou@@??nt,blount
CountyName,988,bl@@ount#,blount
CountyName,999,bl%o#unt,blount
CountyName,1000,b$lo#unt,blount
PhoneNumber,9,12375910834.19872,2563864556
PhoneNumber,15,14853777799.04627,2563864556
PhoneNumber,22,12994835369.365564,3347938701
PhoneNumber,24,10795880506.504774,3347938701
PhoneNumber,41,13948386137.261911,3347938701
PhoneNumber,43,12813149511.344769,3347938701
PhoneNumber,46,13644810970.264574,2565938310
PhoneNumber,70,7825174043.839626,2567688400
PhoneNumber,84,13208682955.892782,2567688400
PhoneNumber,92,10101544360.118904,2567688400
PhoneNumber,98,18438523821.621494,3344933541
PhoneNumber,100,15040295317.652832,3344933541
PhoneNumber,107,13137925578.648676,3344933541
PhoneNumber,118,18513830916.755623,3344933541
PhoneNumber,119,16635851869.135937,3344933541
PhoneNumber,134,10433161420.911242,3343353374
PhoneNumber,149,9388402420.352556,2567736511
PhoneNumber,151,8461174341.554147,2567736511
PhoneNumber,178,8756875300.41814,2565718000
PhoneNumber,184,14796844245.43772,2565718000
PhoneNumber,207,7475799376.05108,2058383122
PhoneNumber,211,12327795475.83685,2058383122
PhoneNumber,222,11075330861.873726,2568453150
PhoneNumber,240,12031778587.126469,2568453150
PhoneNumber,274,11475593936.422031,2056208100
PhoneNumber,279,8343641051.787764,2056208100
PhoneNumber,304,10194812313.36767,2053258100
PhoneNumber,305,10526244716.256214,2053258100
PhoneNumber,318,11279547924.339497,2562358900
PhoneNumber,336,13845988914.143066,3347935000
PhoneNumber,366,10648896746.89926,2054877736
PhoneNumber,372,11295397161.585922,2054877736
PhoneNumber,385,12115362672.621042,2514717110
PhoneNumber,401,11584598499.061935,3343614267
PhoneNumber,407,12677507446.6036,3343614267
PhoneNumber,420,10824380171.743765,2562495000
PhoneNumber,435,44562285584.44794,9072761131
PhoneNumber,442,44849786877.898766,9072761131
PhoneNumber,458,14730206592.859133,2563864556
PhoneNumber,462,11582941040.860905,2563864556
PhoneNumber,465,11712525069.193586,2563864556
PhoneNumber,470,15109814114.359823,3347742601
PhoneNumber,481,11520806154.789003,3347742601
PhoneNumber,523,10256229916.812777,3342882100
PhoneNumber,547,10507955367.13369,3342938000
PhoneNumber,555,14948254758.445463,3342938000
PhoneNumber,560,11463093012.57632,3342938000
PhoneNumber,590,12941393456.788536,3347561400
PhoneNumber,596,10756543116.544006,3348972257
PhoneNumber,608,10351781841.33893,3348972257
PhoneNumber,609,18020329077.57237,3348972257
PhoneNumber,611,15016553480.98684,3348972257
PhoneNumber,616,17273897145.005657,3348972257
PhoneNumber,622,19999590725.7826,3347493411
PhoneNumber,624,12708723114.435032,3347493411
PhoneNumber,625,15387708334.612276,3347493411
PhoneNumber,626,18107331330.34393,3347493411
PhoneNumber,627,15293699529.01272,3347493411
PhoneNumber,628,10353600661.60794,3347493411
PhoneNumber,634,12467136041.38956,3347493411
PhoneNumber,640,12256765697.952131,3347493411
PhoneNumber,647,14970525676.915714,2563572111
PhoneNumber,654,13610090786.48282,2563572111
PhoneNumber,668,9760223405.62062,2059344011
PhoneNumber,696,11699881976.207651,3342836541
PhoneNumber,711,11789986665.052956,3342836541
PhoneNumber,720,12388651580.637497,2567372000
PhoneNumber,730,14836663534.805792,2567372000
PhoneNumber,748,18248747922.572334,3342228466
PhoneNumber,752,19185277756.149464,3342228466
