Attribute,Index,Clean Value,Dirty Value
HospitalName,59,marshall medical center south,marshall medic%al ce@@nter south
HospitalName,60,marshall medical center south,mar@@shall medical center sout#h
HospitalName,63,marshall medical center south,mars$hall medical c#enter south
HospitalName,68,marshall medical center south,empty
HospitalName,88,eliza coffee memorial hospital,empty
HospitalName,89,eliza coffee memorial hospital,empty
HospitalName,90,eliza coffee memorial hospital,empty
HospitalName,94,eliza coffee memorial hospital,empty
HospitalName,102,mizell memorial hospital,empty
HospitalName,114,mizell memorial hospital,mizell me#morial@@ hospital
HospitalName,126,crenshaw community hospital,empty
HospitalName,129,crenshaw community hospital,empty
HospitalName,146,hartselle medical center,empty
HospitalName,152,hartselle medical center,empty
HospitalName,163,hartselle medical center,har$tselle medical center
HospitalName,167,hartselle medical center,hartselle med%ical center
HospitalName,170,marshall medical center north,empty
HospitalName,171,marshall medical center north,marshall medical #center north
HospitalName,172,marshall medical center north,empty
HospitalName,175,marshall medical center north,empty
HospitalName,180,marshall medical center north,marshall medical cen??t??er north
HospitalName,186,marshall medical center north,empty
HospitalName,187,marshall medical center north,empty
HospitalName,194,marshall medical center north,empty
HospitalName,195,st vincents east,st vincent@@s e#ast
HospitalName,205,st vincents east,empty
HospitalName,206,st vincents east,empty
HospitalName,212,st vincents east,empty
HospitalName,213,st vincents east,empty
HospitalName,215,st vincents east,st %vi%ncents east
HospitalName,218,st vincents east,st vincent??s east
HospitalName,239,dekalb regional medical center,empty
HospitalName,244,dekalb regional medical center,empty
HospitalName,259,southwest alabama medical center,empty
HospitalName,260,southwest alabama medical center,southwest al??abama $medical center
HospitalName,273,shelby baptist medical center,sh??elb$y baptist medical center
HospitalName,275,shelby baptist medical center,shelby baptist me$dical center
HospitalName,277,shelby baptist medical center,shelby ba$ptist medical center
HospitalName,293,shelby baptist medical center,shelby ba#ptist medical center
HospitalName,294,shelby baptist medical center,empty
HospitalName,299,callahan eye foundation hospital,callahan eye foundati#on hos#pital
HospitalName,310,callahan eye foundation hospital,empty
HospitalName,317,stringfellow memorial hospital,empty
HospitalName,330,stringfellow memorial hospital,stringfellow memorial hos@@pital
HospitalName,338,flowers hospital,empty
HospitalName,345,flowers hospital,empty
HospitalName,357,northwest medical center,empty
HospitalName,358,northwest medical center,empty
HospitalName,361,northwest medical center,empty
HospitalName,374,northwest medical center,northwest me??dical center
HospitalName,382,univ of south alabama medical center,empty
HospitalName,384,univ of south alabama medical center,empty
HospitalName,386,univ of south alabama medical center,univ of south alabama medical cent@@er
HospitalName,390,univ of south alabama medical center,empty
HospitalName,399,prattville baptist hospital,prattville baptis??t hospital
HospitalName,409,prattville baptist hospital,pr#attville baptist@@ hospital
HospitalName,419,coosa valley medical center,empty
HospitalName,436,alaska regional hospital,empty
HospitalName,455,helen keller memorial hospital,empty
HospitalName,460,helen keller memorial hospital,empty
HospitalName,462,helen keller memorial hospital,hele%n keller memorial hospital
HospitalName,463,helen keller memorial hospital,empty
HospitalName,480,dale medical center,empty
HospitalName,483,dale medical center,dale medica??l center
HospitalName,487,dale medical center,dale medical c??enter
HospitalName,489,dale medical center,empty
HospitalName,494,cherokee medical center,empty
HospitalName,497,cherokee medical center,empty
HospitalName,499,cherokee medical center,cher%$okee medical center
HospitalName,504,cherokee medical center,empty
HospitalName,517,baptist medical center south,empty
HospitalName,533,baptist medical center south,empty
HospitalName,535,baptist medical center south,empty
HospitalName,538,baptist medical center south,baptist med$ical center south
HospitalName,549,jackson hospital & clinic inc,empty
HospitalName,555,jackson hospital & clinic inc,empty
HospitalName,571,g h lanier memorial hospital,empty
HospitalName,573,g h lanier memorial hospital,g h lanier me??morial hospital%
HospitalName,577,g h lanier memorial hospital,empty
HospitalName,585,g h lanier memorial hospital,g h lanier?? memorial hospi$tal
HospitalName,590,g h lanier memorial hospital,g@@ h lanier memorial hospital
HospitalName,599,elba general hospital,empty
HospitalName,600,elba general hospital,elba general h%ospital
HospitalName,601,elba general hospital,empty
HospitalName,603,elba general hospital,empty
HospitalName,619,east alabama medical center and snf,empty
HospitalName,632,east alabama medical center and snf,east alabama medical ce#nter and snf#
HospitalName,634,east alabama medical center and snf,empty
HospitalName,647,wedowee hospital,empty
HospitalName,651,wedowee hospital,empty
HospitalName,654,wedowee hospital,wedo%wee hospital
HospitalName,657,wedowee hospital,wed??owee@@ hospital
HospitalName,660,wedowee hospital,empty
HospitalName,662,wedowee hospital,empty
HospitalName,665,wedowee hospital,empty
HospitalName,690,university of alabama hospital,empty
HospitalName,693,community hospital inc,empty
HospitalName,695,community hospital inc,empty
HospitalName,697,community hospital inc,empty
HospitalName,711,community hospital inc,empty
HospitalName,729,cullman regional medical center,cullman regi@@o@@nal medical center
HospitalName,736,cullman regional medical center,empty
HospitalName,737,cullman regional medical center,empty
HospitalName,738,cullman regional medical center,cullman regional medi@@cal center
HospitalName,743,andalusia regional hospital,a??ndalusia regional hospit??al
HospitalName,747,andalusia regional hospital,empty
HospitalName,776,huntsville hospital,empty
HospitalName,791,huntsville hospital,empty
HospitalName,793,huntsville hospital,empty
HospitalName,801,huntsville hospital,empty
HospitalName,814,gadsden regional medical center,empty
HospitalName,815,gadsden regional medical center,empty
HospitalName,821,gadsden regional medical center,gadsden regional% medical center
HospitalName,836,chilton medical center,empty
HospitalName,844,chilton medical center,empty
HospitalName,846,chilton medical center,empty
HospitalName,856,marion regional medical center,empty
HospitalName,863,marion regional medical center,marion reg#ional medical center
HospitalName,866,marion regional medical center,empty
HospitalName,871,marion regional medical center,empty
HospitalName,877,marion regional medical center,marion regio%nal medical center
HospitalName,885,fayette medical center,empty
HospitalName,886,fayette medical center,fayett%@@e medical center
HospitalName,890,fayette medical center,fayette medical@@ center
HospitalName,896,fayette medical center,empty
HospitalName,922,riverview regional medical center,empty
HospitalName,923,riverview regional medical center,empty
HospitalName,927,riverview regional medical center,river??view regional med@@ical center
HospitalName,946,georgiana hospital,empty
HospitalName,952,georgiana hospital,empty
HospitalName,975,medical center enterprise,empty
HospitalName,986,st vincents blount,empty
HospitalName,996,st vincents blount,empty
Address1,5,1720 university blvd,1720 u??niversity blvd??
Address1,10,1300 south montgomery avenue,empty
Address1,11,1300 south montgomery avenue,empty
Address1,19,1300 south montgomery avenue,empty
Address1,21,1108 ross clark circle,empty
Address1,35,1108 ross clark circle,empty
Address1,47,2505 u s highway 431 north,empty
Address1,51,2505 u s highway 431 north,empty
Address1,62,2505 u s highway 431 north,empty
Address1,64,2505 u s highway 431 north,2505$ u s highway 431 north
Address1,65,2505 u s highway 431 north,empty
Address1,71,205 marengo street,205 %marengo street
Address1,74,205 marengo street,205 marengo s??treet
Address1,79,205 marengo street,empty
Address1,80,205 marengo street,empty
Address1,83,205 marengo street,empty
Address1,85,205 marengo street,empty
Address1,89,205 marengo street,empty
Address1,94,205 marengo street,empty
Address1,96,702 n main st,empty
Address1,99,702 n main st,empty
Address1,113,702 n main st,empty
Address1,115,702 n main st,702 n m%ain st
Address1,137,101 hospital circle,empty
Address1,154,201 pine street northwest,empty
Address1,159,201 pine street northwest,empty
Address1,163,201 pine street northwest,20%1 pine street northwest
Address1,170,8000 alabama highway 69,empty
Address1,174,8000 alabama highway 69,empty
Address1,175,8000 alabama highway 69,8000 alabama $highway 69
Address1,177,8000 alabama highway 69,empty
Address1,181,8000 alabama highway 69,empty
Address1,185,8000 alabama highway 69,empty
Address1,188,8000 alabama highway 69,empty
Address1,191,8000 alabama highway 69,8000 alabama h%@@ighway 69
Address1,204,50 medical park east drive,empty
Address1,205,50 medical park east drive,empty
Address1,214,50 medical park east drive,50 $medical park east dr$ive
Address1,217,50 medical park east drive,empty
Address1,221,200 med center drive,empty
Address1,226,200 med center drive,empty
Address1,235,200 med center drive,empty
Address1,236,200 med center drive,empty
Address1,237,200 med center drive,empty
Address1,251,33700 highway 43,empty
Address1,253,33700 highway 43,empty
Address1,280,1000 first street north,10%00 first stree$t north
Address1,291,1000 first street north,empty
Address1,302,1720 university blvd,1@@720 university bl@@vd
Address1,312,301 east 18th st,301 east 18th $st#
Address1,313,301 east 18th st,empty
Address1,320,301 east 18th st,empty
Address1,322,301 east 18th st,empty
Address1,333,4370 west main street,empty
Address1,334,4370 west main street,#4370 west main street
Address1,338,4370 west main street,empty
Address1,339,4370 west main street,empty
Address1,341,4370 west main street,empty
Address1,358,1530 u s highway 43,empty
Address1,370,1530 u s highway 43,1530 u s ??highway 43
Address1,377,1530 u s highway 43,1530 u s@@ highway 43
Address1,384,2451 fillingim street,empty
Address1,385,2451 fillingim street,2451 fil$lingim street
Address1,408,124 s memorial dr,??124 s memorial dr
Address1,409,124 s memorial dr,124 s mem%orial dr
Address1,411,124 s memorial dr,124 #s memorial dr
Address1,418,315 w hickory st,empty
Address1,430,315 w hickory st,empty
Address1,431,315 w hickory st,empty
Address1,436,2801 debarr road,empty
Address1,439,2801 debarr road,2801 deba%rr road
Address1,465,1300 south montgomery avenue,1300 sout$h montgomery avenue
Address1,494,400 northwood dr,400 #northwoo%d dr
Address1,512,400 northwood dr,empty
Address1,515,400 northwood dr,empty
Address1,533,2105 east south boulevard,2105 east south bo$ulevard
Address1,536,2105 east south boulevard,empty
Address1,538,2105 east south boulevard,2105 east s@@outh% boulevard
Address1,539,2105 east south boulevard,2105 east south bo??ulevard
Address1,559,1725 pine street,empty
Address1,563,1725 pine street,empty
Address1,586,4800 48th st,empty
Address1,587,4800 48th st,empty
Address1,590,4800 48th st,empty
Address1,591,4800 48th st,empty
Address1,592,987 drayton street,empty
Address1,608,987 drayton street,987 drayton street??
Address1,624,2000 pepperell parkway,2000 pe??pperell park??way
Address1,625,2000 pepperell parkway,empty
Address1,632,2000 pepperell parkway,empty
Address1,636,2000 pepperell parkway,empty
Address1,643,209 north main street,empty
Address1,651,209 north main street,209 north main@@ street
Address1,672,619 south 19th street,empty
Address1,682,619 south 19th street,empty
Address1,684,619 south 19th street,empty
Address1,685,619 south 19th street,empty
Address1,687,619 south 19th street,empty
Address1,702,805 friendship road,empty
Address1,705,805 friendship road,empty
Address1,709,805 friendship road,empty
Address1,713,805 friendship road,empty
Address1,714,805 friendship road,805 fr$iendship road
Address1,716,805 friendship road,805 f%rien@@dship road
Address1,719,1912 alabama highway 157,1912 alabama# hi??ghway 157
Address1,724,1912 alabama highway 157,empty
Address1,737,1912 alabama highway 157,empty
Address1,740,1912 alabama highway 157,empty
Address1,741,1912 alabama highway 157,empty
Address1,743,849 south three notch street,empty
Address1,747,849 south three notch street,849 south th$ree notc%h street
Address1,751,849 south three notch street,empty
Address1,768,301 east 18th st,empty
Address1,780,101 sivley rd,101 s$ivley rd
Address1,782,101 sivley rd,empty
Address1,787,101 sivley rd,empty
Address1,789,101 sivley rd,empty
Address1,804,1007 goodyear avenue,empty
Address1,821,1007 goodyear avenue,empty
Address1,824,1007 goodyear avenue,empty
Address1,834,1010 lay dam road,@@1010 lay dam road
Address1,844,1010 lay dam road,empty
Address1,845,1010 lay dam road,101#0 lay dam ro??ad
Address1,857,1256 military street south,1256 military str??eet so@@uth
Address1,875,1256 military street south,empty
Address1,885,1653 temple avenue north,1@@653 temple avenu@@e north
Address1,886,1653 temple avenue north,1653 temple# avenue north
Address1,888,1653 temple avenue north,@%@1653 temple avenue north
Address1,889,1653 temple avenue north,1653 temp??le avenue north
Address1,894,1653 temple avenue north,1%653@@ temple avenue north
Address1,904,600 south third street,empty
Address1,910,600 south third street,empty
Address1,932,515 miranda st,empty
Address1,940,515 miranda st,empty
Address1,944,515 miranda st,empty
Address1,945,515 miranda st,empty
Address1,952,515 miranda st,5??15 miranda s#t
Address1,958,400 n edwards street,empty
Address1,965,400 n edwards street,400 n edwards %street
Address1,968,400 n edwards street,empty
Address1,977,400 n edwards street,400 @@n edwards street
Address1,978,400 n edwards street,empty
Address1,983,150 gilbreath drive,empty
Address1,986,150 gilbreath drive,empty
Address1,987,150 gilbreath drive,empty
Address1,989,150 gilbreath drive,150 gilb%reath driv@@e
Address1,992,150 gilbreath drive,empty
Address1,995,150 gilbreath drive,empty
Address2,49,empty,e%m??pty
Address2,91,empty,em??p#ty
Address2,119,empty,emp$ty
Address2,162,empty,empt@@??y
Address2,165,empty,empt%y
Address2,177,empty,empt@@y
Address2,238,empty,emp$ty
Address2,242,empty,??empty%
Address2,277,empty,empt??y$
Address2,314,empty,empt@@y%
Address2,320,empty,empty??#
Address2,323,empty,e#mpty$
Address2,329,empty,empt%y
Address2,346,empty,em%pty@@
Address2,386,empty,@@@@empty
Address2,402,empty,em%pty
Address2,455,empty,em??pt#y
Address2,473,empty,empty@@
Address2,483,empty,e$m@@pty
Address2,484,empty,empt$y
Address2,506,empty,%em%pty
Address2,530,empty,empty$
Address2,538,empty,empty@@
Address2,603,empty,empty??
Address2,638,empty,@@empt@@y
Address2,645,empty,em%pt#y
Address2,650,empty,empt#y
Address2,657,empty,empt%@@y
Address2,682,empty,empt??%y
Address2,689,empty,empty$
Address2,707,empty,emp@#@ty
Address2,731,empty,empt@@%y
Address2,738,empty,em%pty
Address2,797,empty,emp#ty
Address2,828,empty,e%mp??ty
Address2,846,empty,@@empty
Address2,867,empty,e$mpty
Address2,892,empty,??em#pty
Address2,923,empty,$empt$y
Address3,5,empty,@@e@@mpty
Address3,8,empty,e@@mp$ty
Address3,17,empty,@@empty??
Address3,33,empty,em??pty
Address3,44,empty,empt@@y
Address3,84,empty,$empty
Address3,105,empty,@@e??mpty
Address3,122,empty,emp@@??ty
Address3,141,empty,empt@@y
Address3,151,empty,emp@@$ty
Address3,155,empty,e??mpt#y
Address3,166,empty,emp#t%y
Address3,169,empty,e#@@mpty
Address3,173,empty,e$mpt%y
Address3,193,empty,$empty
Address3,196,empty,empty#
Address3,203,empty,empt$y$
Address3,225,empty,em@@p$ty
Address3,246,empty,emp??ty
Address3,247,empty,@@empt%y
Address3,255,empty,emp@$@ty
Address3,265,empty,??empty
Address3,267,empty,emp@@ty
Address3,271,empty,#emp$ty
Address3,280,empty,emp$ty
Address3,289,empty,e$mp@@ty
Address3,339,empty,%em#pty
Address3,369,empty,em$pty
Address3,413,empty,e@@mpt%y
Address3,439,empty,%empty#
Address3,444,empty,empt#y??
Address3,446,empty,e$mpty
Address3,462,empty,#empty
Address3,525,empty,#empty
Address3,526,empty,em@@pt??y
Address3,533,empty,e#m%pty
Address3,541,empty,emp#ty$
Address3,552,empty,#empt$y
Address3,596,empty,em$pty
Address3,601,empty,empt?@@?y
Address3,606,empty,em##pty
Address3,624,empty,empt??#y
Address3,625,empty,e??mpty
Address3,646,empty,empty@@
Address3,660,empty,emp??ty
Address3,719,empty,emp??ty
Address3,722,empty,em%pty@@
Address3,737,empty,empt#y%
Address3,739,empty,e@@m??pty
Address3,744,empty,$$empty
Address3,756,empty,em??pt??y
Address3,771,empty,em$pty@@
Address3,828,empty,em$p#ty
Address3,832,empty,emp@@@@ty
Address3,845,empty,e$mp$ty
Address3,848,empty,emp%ty
Address3,850,empty,empt@@y??
Address3,851,empty,@@emp#ty
Address3,883,empty,emp??ty@@
Address3,902,empty,e$mpty
Address3,918,empty,%empty??
Address3,952,empty,e#m$pty
Address3,969,empty,e#mpty
City,12,sheffield,empty
City,32,dothan,empty
City,38,dothan,dothan@@
City,40,dothan,empty
City,46,boaz,empty
City,47,boaz,empty
City,68,boaz,empty
City,78,florence,%florence
City,82,florence,empty
City,87,florence,fl@@??orence
City,91,florence,flor??ence
City,106,opp,op@$@p
City,109,opp,o@@pp#
City,115,opp,empty
City,139,luverne,empty
City,148,hartselle,empty
City,161,hartselle,ha@@rtselle
City,166,hartselle,empty
City,169,hartselle,empty
City,193,guntersville,guntersvi$lle
City,194,guntersville,g??un#tersville
City,226,fort payne,empty
City,229,fort payne,fort pa$yne#
City,233,fort payne,f??ort pa@@yne
City,235,fort payne,empty
City,238,fort payne,empty
City,241,fort payne,empty
City,244,fort payne,empty
City,247,thomasville,empty
City,255,thomasville,thom#asville
City,265,thomasville,empty
City,268,thomasville,thomasvil#le
City,275,alabaster,empty
City,281,alabaster,empty
City,283,alabaster,empty
City,304,birmingham,birmingh??am??
City,316,anniston,empty
City,325,anniston,empty
City,328,anniston,annisto??n
City,333,dothan,#dothan
City,338,dothan,??dotha??n
City,347,dothan,empty
City,364,winfield,empty
City,378,winfield,%winfield
City,397,prattville,empty
City,399,prattville,empty
City,404,prattville,empty
City,412,prattville,empty
City,416,sylacauga,@@sylacauga
City,421,sylacauga,empty
City,423,sylacauga,empty
City,426,sylacauga,empty
City,431,sylacauga,sylacau$ga
City,433,anchorage,empty
City,441,anchorage,empty
City,447,anchorage,anchor#age
City,449,anchorage,empty
City,456,sheffield,s??heffield
City,458,sheffield,sheffi%el??d
City,461,sheffield,s%heffie@@ld
City,492,centre,c#entre
City,499,centre,empty
City,507,centre,cen#tr$e
City,516,centre,empty
City,518,montgomery,empty
City,521,montgomery,empty
City,526,montgomery,mon??tgomery$
City,538,montgomery,mo@@$ntgomery
City,542,montgomery,empty
City,558,montgomery,montgo%mery
City,565,montgomery,empty
City,566,montgomery,empty
City,572,valley,empty
City,575,valley,empty
City,581,valley,valle$y
City,584,valley,$v??alley
City,590,valley,vall$??ey
City,616,elba,#elba
City,624,opelika,ope??lika
City,625,opelika,empty
City,633,opelika,op%elik$a
City,641,opelika,empty
City,655,wedowee,empty
City,667,birmingham,empty
City,673,birmingham,birm%ingham
City,676,birmingham,empty
City,683,birmingham,empty
City,688,birmingham,bir??mingham@@
City,690,birmingham,birmingha??m
City,692,tallassee,tallass??ee#
City,699,tallassee,ta$llassee
City,700,tallassee,empty
City,702,tallassee,empty
City,717,cullman,empty
City,735,cullman,empty
City,751,andalusia,empty
City,753,andalusia,empty
City,754,andalusia,empty
City,757,andalusia,empty
City,761,andalusia,empty
City,779,huntsville,hunts@@??ville
City,780,huntsville,empty
City,794,huntsville,empty
City,797,huntsville,huntsvil??le#
City,819,gadsden,$gadsde%n
City,824,gadsden,empty
City,831,clanton,empty
City,832,clanton,cl#anto$n
City,838,clanton,empty
City,861,hamilton,empty
City,863,hamilton,empty
City,878,fayette,empty
City,892,fayette,empty
City,895,fayette,empty
City,901,fayette,empty
City,910,gadsden,ga#ds??den
City,912,gadsden,empty
City,918,gadsden,empty
City,924,gadsden,empty
City,925,gadsden,empty
City,935,georgiana,empty
City,948,georgiana,empty
City,951,georgiana,empty
City,952,georgiana,empty
City,958,enterprise,empty
City,962,enterprise,empty
City,967,enterprise,empty
City,972,enterprise,empty
City,980,enterprise,empty
City,988,oneonta,o??neonta
City,989,oneonta,o@@%neonta
City,990,oneonta,empty
City,999,oneonta,oneonta%
State,1,al,%a$l
State,3,al,empty
State,6,al,empty
State,16,al,a%l
State,27,al,#al
State,38,al,empty
State,40,al,empty
State,43,al,empty
State,52,al,empty
State,58,al,empty
State,66,al,a%@@l
State,71,al,empty
State,75,al,empty
State,83,al,empty
State,91,al,empty
State,96,al,empty
State,98,al,empty
State,108,al,$$al
State,114,al,empty
State,127,al,empty
State,129,al,empty
State,135,al,empty
State,137,al,@@a$l
State,146,al,empty
State,156,al,empty
State,158,al,empty
State,174,al,al#
State,177,al,empty
State,178,al,empty
State,193,al,empty
State,194,al,empty
State,196,al,empty
State,202,al,empty
State,206,al,a$l??
State,224,al,empty
State,236,al,empty
State,243,al,empty
State,244,al,empty
State,253,al,empty
State,254,al,empty
State,260,al,empty
State,264,al,empty
State,278,al,empty
State,285,al,empty
State,287,al,empty
State,314,al,empty
State,319,al,a??l
State,334,al,empty
State,337,al,al#
State,338,al,a%$l
State,345,al,empty
State,347,al,%al
State,357,al,empty
State,377,al,$al
State,392,al,empty
State,403,al,empty
State,431,al,a?%?l
State,432,al,empty
State,433,ak,ak??
State,438,ak,empty
State,439,ak,empty
State,445,ak,empty
State,453,al,a@@l
State,471,al,al%??
State,473,al,empty
State,477,al,empty
State,483,al,empty
State,484,al,al$
State,486,al,empty
State,492,al,a??l
State,501,al,empty
State,510,al,empty
State,514,al,empty
State,520,al,empty
State,521,al,empty
State,523,al,empty
State,528,al,??al
State,531,al,empty
State,533,al,$al
State,545,al,empty
State,556,al,empty
State,565,al,$a??l
State,566,al,#al
State,577,al,empty
State,579,al,empty
State,580,al,empty
State,596,al,empty
State,602,al,empty
State,609,al,al#$
State,619,al,%%al
State,621,al,empty
State,623,al,empty
State,630,al,empty
State,668,al,empty
State,670,al,empty
State,674,al,empty
State,682,al,#al
State,683,al,empty
State,687,al,empty
State,692,al,empty
State,701,al,empty
State,707,al,??al
State,714,al,al%
State,718,al,empty
State,719,al,empty
State,727,al,a??l
State,745,al,empty
State,750,al,%??al
State,770,al,empty
State,771,al,empty
State,775,al,??%al
State,789,al,a@@%l
State,792,al,empty
State,809,al,empty
State,811,al,al@@
State,821,al,empty
State,830,al,$al
State,842,al,empty
State,850,al,empty
State,856,al,al@@$
State,858,al,@@??al
State,860,al,al$
State,862,al,#al
State,871,al,%a$l
State,876,al,empty
State,885,al,empty
State,891,al,empty
State,892,al,al$
State,897,al,empty
State,898,al,empty
State,905,al,empty
State,909,al,empty
State,921,al,#al
State,931,al,empty
State,932,al,%%al
State,938,al,empty
State,939,al,@@a%l
State,944,al,@@al@@
State,947,al,empty
State,958,al,empty
State,964,al,@@al
State,971,al,a@%@l
State,981,al,a#l
State,986,al,empty
State,996,al,empty
State,997,al,empty
ZipCode,17,35660,empty
ZipCode,31,36302,empty
ZipCode,47,35957,empty
ZipCode,49,35957,empty
ZipCode,78,35631,empty
ZipCode,88,35631,empty
ZipCode,90,35631,empty
ZipCode,98,36467,empty
ZipCode,103,36467,empty
ZipCode,106,36467,empty
ZipCode,109,36467,empty
ZipCode,113,36467,empty
ZipCode,120,36049,empty
ZipCode,127,36049,empty
ZipCode,131,36049,empty
ZipCode,133,36049,empty
ZipCode,137,36049,122234.71761081793
ZipCode,140,36049,171298.162623798
ZipCode,147,35640,empty
ZipCode,152,35640,176910.2982899446
ZipCode,160,35640,empty
ZipCode,164,35640,empty
ZipCode,173,35976,empty
ZipCode,184,35976,empty
ZipCode,197,35235,160147.5100900883
ZipCode,199,35235,empty
ZipCode,200,35235,empty
ZipCode,207,35235,empty
ZipCode,208,35235,empty
ZipCode,236,35968,empty
ZipCode,237,35968,empty
ZipCode,238,35968,empty
ZipCode,244,35968,empty
ZipCode,246,36784,164007.50410991625
ZipCode,247,36784,202429.0932982419
ZipCode,248,36784,empty
ZipCode,256,36784,empty
