Attribute,Index,Dirty Value,Cleaned Value
HospitalName,569,empty,g h lanier memorial hospital
HospitalName,575,empty,g h lanier memorial hospital
HospitalName,582,g h lanier memorial hospit$al,g h lanier memorial hospital
HospitalName,587,empty,g h lanier memorial hospital
HospitalName,589,g h lanier$ memorial hospital,g h lanier memorial hospital
HospitalName,598,empty,elba general hospital
HospitalName,601,e$lba general hospital,elba general hospital
HospitalName,604,elba general% hospital,elba general hospital
HospitalName,616,elb??a general% hospital,elba general hospital
HospitalName,623,east al@@abama medical center and snf,east alabama medical center and snf
HospitalName,626,empty,east alabama medical center and snf
HospitalName,629,empty,east alabama medical center and snf
HospitalName,632,empty,east alabama medical center and snf
HospitalName,633,empty,east alabama medical center and snf
HospitalName,641,empty,east alabama medical center and snf
HospitalName,653,wedowee h@@$ospital,wedowee hospital
HospitalName,656,wedo??wee hosp@@ital,wedowee hospital
HospitalName,661,empty,wedowee hospital
HospitalName,667,??univers@@ity of alabama hospital,university of alabama hospital
HospitalName,672,universit$y of ala$bama hospital,university of alabama hospital
HospitalName,676,university of alab@@ama hospital,university of alabama hospital
HospitalName,682,empty,university of alabama hospital
HospitalName,684,empty,university of alabama hospital
HospitalName,685,empty,university of alabama hospital
HospitalName,687,empty,university of alabama hospital
HospitalName,702,c??ommunity hospital inc,community hospital inc
HospitalName,712,co@@mmunity h??ospital inc,community hospital inc
HospitalName,716,community ho$spital inc,community hospital inc
HospitalName,723,cullman regional medical c??enter,cullman regional medical center
HospitalName,727,empty,cullman regional medical center
HospitalName,729,cullman% regional medical cente@@r,cullman regional medical center
HospitalName,731,empty,cullman regional medical center
HospitalName,753,an%dalusia regiona%l hospital,andalusia regional hospital
HospitalName,757,anda#lusia regional hospi$tal,andalusia regional hospital
HospitalName,758,andalusia regional hospit%al,andalusia regional hospital
HospitalName,772,stringfellow mem#ori%al hospital,stringfellow memorial hospital
HospitalName,775,$hu$ntsville hospital,huntsville hospital
HospitalName,781,empty,huntsville hospital
HospitalName,783,empty,huntsville hospital
HospitalName,786,h??u#ntsville hospital,huntsville hospital
HospitalName,797,empty,huntsville hospital
HospitalName,800,hun$tsville$ hospital,huntsville hospital
HospitalName,804,empty,gadsden regional medical center
HospitalName,824,gadsden regional m$edical center,gadsden regional medical center
HospitalName,835,empty,chilton medical center
HospitalName,840,empty,chilton medical center
HospitalName,842,empty,chilton medical center
HospitalName,844,chi??lton medical center,chilton medical center
HospitalName,846,chilton medical cen@@ter,chilton medical center
HospitalName,848,empty,chilton medical center
HospitalName,856,marion regional #medi$cal center,marion regional medical center
HospitalName,857,marion regional medical @@center,marion regional medical center
HospitalName,860,empty,marion regional medical center
HospitalName,861,empty,marion regional medical center
HospitalName,862,empty,marion regional medical center
HospitalName,865,empty,marion regional medical center
HospitalName,867,ma$rion regi#onal medical center,marion regional medical center
HospitalName,874,marion regional medi$cal center,marion regional medical center
HospitalName,885,empty,fayette medical center
HospitalName,890,empty,fayette medical center
HospitalName,892,fay@@ette medical cente#r,fayette medical center
HospitalName,897,empty,fayette medical center
HospitalName,913,empty,riverview regional medical center
HospitalName,916,riverview regional #medical center,riverview regional medical center
HospitalName,921,empty,riverview regional medical center
HospitalName,930,empty,riverview regional medical center
HospitalName,933,empty,georgiana hospital
HospitalName,934,empty,georgiana hospital
HospitalName,946,empty,georgiana hospital
HospitalName,950,empty,georgiana hospital
HospitalName,951,georgian@@a hospital,georgiana hospital
HospitalName,954,empty,georgiana hospital
HospitalName,956,medical cente%r e#nterprise,medical center enterprise
HospitalName,959,empty,medical center enterprise
HospitalName,964,medical center ente%rprise,medical center enterprise
HospitalName,970,empty,medical center enterprise
HospitalName,971,empty,medical center enterprise
HospitalName,977,empty,medical center enterprise
HospitalName,991,st @@$vincents blount,st vincents blount
Address1,5,empty,1720 university blvd
Address1,7,1720 uni$versity blvd,1720 university blvd
Address1,15,1300 s??outh montgomery avenue,1300 south montgomery avenue
Address1,23,1108 ross $clark circle,1108 ross clark circle
Address1,27,1108 ross clar@@k circle,1108 ross clark circle
Address1,28,empty,1108 ross clark circle
Address1,29,empty,1108 ross clark circle
Address1,30,empty,1108 ross clark circle
Address1,31,1108$ ross clark circ$le,1108 ross clark circle
Address1,36,1108 ross cla%rk circle,1108 ross clark circle
Address1,40,empty,1108 ross clark circle
Address1,49,2505 u# s highway 431 north,2505 u s highway 431 north
Address1,51,25$05 u s highway 431 north,2505 u s highway 431 north
Address1,56,empty,2505 u s highway 431 north
Address1,72,205 mar??engo street,205 marengo street
Address1,73,empty,205 marengo street
Address1,88,empty,205 marengo street
Address1,94,empty,205 marengo street
Address1,95,702 n main s?@@?t,702 n main st
Address1,98,empty,702 n main st
Address1,99,702 n m$#ain st,702 n main st
Address1,114,empty,702 n main st
Address1,118,empty,702 n main st
Address1,126,101 hospi#tal circle@@,101 hospital circle
Address1,132,10$1 hospital circle$,101 hospital circle
Address1,133,empty,101 hospital circle
Address1,139,empty,101 hospital circle
Address1,141,empty,101 hospital circle
Address1,143,empty,101 hospital circle
Address1,148,empty,201 pine street northwest
Address1,149,201 pine @@street northwest,201 pine street northwest
Address1,156,2#01 pine $street northwest,201 pine street northwest
Address1,159,empty,201 pine street northwest
Address1,166,empty,201 pine street northwest
Address1,172,empty,8000 alabama highway 69
Address1,177,empty,8000 alabama highway 69
Address1,178,empty,8000 alabama highway 69
Address1,179,8000% alabama hig??hway 69,8000 alabama highway 69
Address1,183,empty,8000 alabama highway 69
Address1,188,8000 alabama highway% 69,8000 alabama highway 69
Address1,194,empty,8000 alabama highway 69
Address1,197,50 medical pa#rk@@ east drive,50 medical park east drive
Address1,200,empty,50 medical park east drive
Address1,203,empty,50 medical park east drive
Address1,205,empty,50 medical park east drive
Address1,209,empty,50 medical park east drive
Address1,213,50 medic%al pa??rk east drive,50 medical park east drive
Address1,221,empty,200 med center drive
Address1,224,empty,200 med center drive
Address1,226,empty,200 med center drive
Address1,227,200 med center %drive,200 med center drive
Address1,241,empty,200 med center drive
Address1,253,33700 highw%ay 43,33700 highway 43
Address1,259,empty,33700 highway 43
Address1,267,33700 high#way 43,33700 highway 43
Address1,268,empty,33700 highway 43
Address1,270,empty,1000 first street north
Address1,272,empty,1000 first street north
Address1,273,empty,1000 first street north
Address1,277,empty,1000 first street north
Address1,281,empty,1000 first street north
Address1,282,empty,1000 first street north
Address1,285,1000# fi#rst street north,1000 first street north
Address1,290,empty,1000 first street north
Address1,292,empty,1000 first street north
Address1,301,empty,1720 university blvd
Address1,304,empty,1720 university blvd
Address1,306,17$20 university b%lvd,1720 university blvd
Address1,307,#1720 university blvd,1720 university blvd
Address1,311,empty,1720 university blvd
Address1,315,empty,301 east 18th st
Address1,317,30%1 ea%st 18th st,301 east 18th st
Address1,326,empty,301 east 18th st
Address1,337,4370 west ma#i@@n street,4370 west main street
Address1,339,empty,4370 west main street
Address1,341,empty,4370 west main street
Address1,344,empty,4370 west main street
Address1,357,1530 u ??s highway 43,1530 u s highway 43
Address1,361,empty,1530 u s highway 43
Address1,366,empty,1530 u s highway 43
Address1,371,empty,1530 u s highway 43
Address1,378,1530 u s @@highway 43,1530 u s highway 43
Address1,383,2451$ fi??llingim street,2451 fillingim street
Address1,385,2@@451 %fillingim street,2451 fillingim street
Address1,387,empty,2451 fillingim street
Address1,392,2451 fillingim st@@reet,2451 fillingim street
Address1,394,124 s memorial@@ dr,124 s memorial dr
Address1,401,124 #s memorial @@dr,124 s memorial dr
Address1,403,124 @@@@s memorial dr,124 s memorial dr
Address1,404,124 s memori@@al dr,124 s memorial dr
Address1,408,empty,124 s memorial dr
Address1,415,empty,315 w hickory st
Address1,418,empty,315 w hickory st
Address1,424,empty,315 w hickory st
Address1,431,empty,315 w hickory st
Address1,433,2801 debarr$ road,2801 debarr road
Address1,434,empty,2801 debarr road
Address1,436,2801 d%ebarr road,2801 debarr road
Address1,447,empty,2801 debarr road
Address1,457,1300 south montg??omery avenue,1300 south montgomery avenue
Address1,460,empty,1300 south montgomery avenue
Address1,461,empty,1300 south montgomery avenue
Address1,464,1300 south?? montgomery avenue,1300 south montgomery avenue
Address1,466,empty,1300 south montgomery avenue
Address1,467,empty,126 hospital ave
Address1,473,12@@6 hospital ave,126 hospital ave
Address1,481,empty,126 hospital ave
Address1,484,126 hospit#al ave,126 hospital ave
Address1,489,empty,126 hospital ave
Address1,501,?$?400 northwood dr,400 northwood dr
Address1,504,400 nor@@thwood# dr,400 northwood dr
Address1,506,400 nort%hw%ood dr,400 northwood dr
Address1,513,400 northwood d$r,400 northwood dr
Address1,523,2105 east south boule#vard,2105 east south boulevard
Address1,524,empty,2105 east south boulevard
Address1,525,empty,2105 east south boulevard
Address1,528,empty,2105 east south boulevard
Address1,529,2105 east south bouleva#rd,2105 east south boulevard
Address1,532,empty,2105 east south boulevard
Address1,535,2105 east south boule%vard%,2105 east south boulevard
Address1,544,empty,1725 pine street
Address1,545,1%72@@5 pine street,1725 pine street
Address1,546,empty,1725 pine street
Address1,554,empty,1725 pine street
Address1,557,172%5 pine street,1725 pine street
Address1,562,empty,1725 pine street
Address1,563,empty,1725 pine street
Address1,564,empty,1725 pine street
Address1,575,empty,4800 48th st
Address1,582,empty,4800 48th st
Address1,585,@@4800 48th @@st,4800 48th st
Address1,592,empty,987 drayton street
Address1,605,empty,987 drayton street
Address1,608,empty,987 drayton street
Address1,626,2000 pepperell par??kway,2000 pepperell parkway
Address1,630,2000 peppe??rell parkwa??y,2000 pepperell parkway
Address1,637,empty,2000 pepperell parkway
Address1,639,empty,2000 pepperell parkway
Address1,650,2??09 north main st??reet,209 north main street
Address1,658,209?? #north main street,209 north main street
Address1,671,empty,619 south 19th street
Address1,682,empty,619 south 19th street
Address1,687,empty,619 south 19th street
Address1,688,619 south 19??th street,619 south 19th street
Address1,689,empty,619 south 19th street
Address1,710,empty,805 friendship road
Address1,711,805 friendship@@ road,805 friendship road
Address1,729,1912 al?#?abama highway 157,1912 alabama highway 157
Address1,731,empty,1912 alabama highway 157
Address1,736,empty,1912 alabama highway 157
Address1,749,empty,849 south three notch street
Address1,750,8#49 south three $notch street,849 south three notch street
Address1,751,empty,849 south three notch street
Address1,756,empty,849 south three notch street
Address1,758,empty,849 south three notch street
Address1,765,%849 south three n%otch street,849 south three notch street
Address1,766,%849 south thr%ee notch street,849 south three notch street
Address1,768,empty,301 east 18th st
Address1,773,301 ea??st 18th st,301 east 18th st
Address1,774,empty,301 east 18th st
Address1,776,1??01 sivley rd,101 sivley rd
Address1,781,empty,101 sivley rd
Address1,783,empty,101 sivley rd
Address1,786,empty,101 sivley rd
Address1,787,101 sivle??y rd,101 sivley rd
Address1,790,empty,101 sivley rd
Address1,792,101 si@@vle??y rd,101 sivley rd
Address1,797,empty,101 sivley rd
Address1,798,101 #sivley r??d,101 sivley rd
Address1,804,empty,1007 goodyear avenue
Address1,806,empty,1007 goodyear avenue
Address1,828,1010 lay ??dam @@road,1010 lay dam road
Address1,834,empty,1010 lay dam road
Address1,838,empty,1010 lay dam road
Address1,848,1010 lay dam road#,1010 lay dam road
Address1,855,empty,1256 military street south
Address1,856,empty,1256 military street south
Address1,857,empty,1256 military street south
Address1,865,empty,1256 military street south
Address1,866,empty,1256 military street south
Address1,868,1256 military stree$t south$,1256 military street south
Address1,878,empty,1653 temple avenue north
Address1,880,1653# temple ave??nue north,1653 temple avenue north
Address1,881,1653 temple avenu@@e north,1653 temple avenue north
Address1,893,empty,1653 temple avenue north
Address1,898,empty,1653 temple avenue north
Address1,899,empty,1653 temple avenue north
Address1,918,empty,600 south third street
Address1,922,600 s@@outh third street,600 south third street
Address1,939,515 m%iranda st,515 miranda st
Address1,948,empty,515 miranda st
Address1,951,empty,515 miranda st
Address1,956,400?? n edwards street,400 n edwards street
Address1,960,empty,400 n edwards street
Address1,964,400 n ed@@wards street,400 n edwards street
Address1,968,empty,400 n edwards street
Address1,978,empty,400 n edwards street
Address1,982,150 gilbre$ath dri$ve,150 gilbreath drive
Address1,985,empty,150 gilbreath drive
Address1,986,150 gil#breath dr%ive,150 gilbreath drive
Address1,994,empty,150 gilbreath drive
Address1,998,empty,150 gilbreath drive
Address1,1000,empty,150 gilbreath drive
City,2,empty,birmingham
City,3,empty,birmingham
City,4,empty,birmingham
City,7,bir#mingham,birmingham
City,8,birm%ingham,birmingham
City,10,shef%%field,sheffield
City,11,empty,sheffield
City,19,??sheffie#ld,sheffield
City,20,empty,dothan
City,21,empty,dothan
City,24,empty,dothan
City,30,empty,dothan
City,31,d%$othan,dothan
City,34,$dothan,dothan
City,35,dotha@??@n,dothan
City,40,empty,dothan
City,42,empty,dothan
City,45,empty,boaz
City,47,empty,boaz
City,49,empty,boaz
City,52,$boaz,boaz
City,53,@@boa$z,boaz
City,59,empty,boaz
City,60,b??oa@@z,boaz
City,65,empty,boaz
City,70,empty,florence
City,72,flo@@@@rence,florence
City,74,empty,florence
City,75,empty,florence
City,77,empty,florence
City,78,empty,florence
City,81,empty,florence
City,82,f@@l%orence,florence
City,89,empty,florence
City,92,fl#orence,florence
City,93,empty,florence
City,97,empty,opp
City,100,empty,opp
City,103,empty,opp
City,104,??opp,opp
City,109,empty,opp
City,110,empty,opp
City,112,opp%,opp
City,114,empty,opp
City,119,op%p,opp
City,120,luv%ern$e,luverne
City,124,empty,luverne
City,132,empty,luverne
City,134,empty,luverne
City,135,empty,luverne
City,144,empty,luverne
City,150,harts@@elle,hartselle
City,153,empty,hartselle
City,161,h#a#rtselle,hartselle
City,172,empty,guntersville
City,174,gunt#ersville$,guntersville
City,181,gu??n@@tersville,guntersville
City,182,empty,guntersville
City,183,empty,guntersville
City,189,empty,guntersville
City,194,gunters%ville,guntersville
City,200,empty,birmingham
City,203,empty,birmingham
City,212,empty,birmingham
City,213,birmin??gha@@m,birmingham
City,215,empty,birmingham
City,223,empty,fort payne
City,224,empty,fort payne
City,226,empty,fort payne
City,227,empty,fort payne
City,234,empty,fort payne
City,238,empty,fort payne
City,252,empty,thomasville
City,253,empty,thomasville
City,260,empty,thomasville
City,262,empty,thomasville
City,268,thomasv$??ille,thomasville
City,271,empty,alabaster
City,274,empty,alabaster
City,295,empty,birmingham
City,298,empty,birmingham
City,307,empty,birmingham
City,311,empty,birmingham
City,317,empty,anniston
City,326,an@@$niston,anniston
City,327,empty,anniston
City,328,empty,anniston
City,335,empty,dothan
City,337,empty,dothan
City,338,d$othan$,dothan
City,342,dotha$n,dothan
City,343,do%th#an,dothan
City,355,empty,winfield
City,364,empty,winfield
City,365,winf??ie??ld,winfield
City,375,empty,winfield
City,394,prattville%,prattville
City,398,empty,prattville
City,404,prat@@tvi@@lle,prattville
City,407,prattvil??le,prattville
City,413,empty,russellvill%@@e
City,415,empty,sylacauga
City,422,empty,sylacauga
City,428,empty,sylacauga
City,430,empty,sylacauga
City,439,empty,anchorage
City,440,ancho%ra??ge,anchorage
City,442,anc#horage,anchorage
City,444,empty,anchorage
City,446,empty,anchorage
City,451,empty,bethel
City,453,empty,sheffield
City,461,sheffiel%d,sheffield
City,465,empty,sheffield
City,470,oza#rk,ozark
City,482,empty,ozark
City,483,empty,ozark
City,484,empty,ozark
City,491,oz$ar@@k,ozark
City,499,empty,centre
City,502,empty,centre
City,511,empty,centre
City,515,empty,centre
City,516,empty,centre
City,522,montgo#mery%,montgomery
City,527,empty,montgomery
City,531,empty,montgomery
City,532,empty,montgomery
City,534,empty,montgomery
City,535,empty,montgomery
City,536,montgome@@ry,montgomery
City,538,empty,montgomery
City,539,empty,montgomery
City,543,empty,montgomery
City,544,empty,montgomery
City,546,#montgomery,montgomery
City,549,mont$g#omery,montgomery
City,551,empty,montgomery
City,556,empty,montgomery
City,559,empty,montgomery
City,561,empty,montgomery
City,568,empty,valley
City,570,val$ley$,valley
City,585,empty,valley
City,589,val@@ley,valley
City,593,empty,elba
City,595,empty,elba
City,607,empty,elba
City,612,elb#a,elba
City,615,empty,elba
City,617,o$#pelika,opelika
City,618,opelika@@,opelika
City,620,empty,opelika
City,621,empty,opelika
City,622,opeli$ka,opelika
City,623,o$pelik??a,opelika
City,624,empty,opelika
City,626,empty,opelika
City,628,opelik??a,opelika
City,635,empty,opelika
City,640,empty,opelika
City,643,#wedowee,wedowee
City,645,we??dowee,wedowee
City,663,empty,wedowee
City,664,empty,wedowee
City,671,birmin????gham,birmingham
City,672,empty,birmingham
City,676,empty,birmingham
City,677,birmi@@ngh??am,birmingham
City,678,empty,birmingham
City,683,empty,birmingham
City,690,empty,birmingham
City,692,empty,tallassee
City,697,empty,tallassee
City,698,tallasse%e%,tallassee
City,706,empty,tallassee
City,709,empty,tallassee
City,713,talla%$ssee,tallassee
City,714,empty,tallassee
City,716,empty,tallassee
City,717,cul??lman%,cullman
City,720,??@@cullman,cullman
City,727,#cu$llman,cullman
City,731,empty,cullman
City,734,cullma@@n,cullman
City,736,cullm??a%n,cullman
City,746,andalu$sia,andalusia
City,748,empty,andalusia
City,749,andalusia$,andalusia
City,752,empty,andalusia
City,760,empty,andalusia
City,764,#andalusia,andalusia
City,773,empty,anniston
City,774,annis@@ton$,anniston
City,782,empty,huntsville
City,787,empty,huntsville
City,797,empty,huntsville
City,804,??gadsden,gadsden
City,812,empty,gadsden
City,814,gadsd$en,gadsden
City,815,gadsden??,gadsden
City,816,g%adsde@@n,gadsden
City,825,g%a$dsden,gadsden
City,828,empty,clanton
City,833,clan@@ton,clanton
City,835,empty,clanton
City,838,empty,clanton
City,848,empty,clanton
City,853,empty,hamilton
City,858,h@@amilt%on,hamilton
City,864,empty,hamilton
City,867,empty,hamilton
City,872,empty,hamilton
City,873,empty,hamilton
City,878,empty,fayette
City,882,fa#ye@@tte,fayette
City,891,fay%@@ette,fayette
City,897,faye$tte,fayette
City,910,empty,gadsden
City,911,empty,gadsden
City,912,empty,gadsden
City,914,gadsd$en,gadsden
City,915,empty,gadsden
City,918,empty,gadsden
City,919,empty,gadsden
City,920,empty,gadsden
City,924,ga??dsden,gadsden
City,928,empty,gadsden
City,930,empty,gadsden
City,931,georgi%ana,georgiana
City,933,empty,georgiana
City,938,g@@eorgia@@na,georgiana
City,943,georgi#ana,georgiana
City,944,empty,georgiana
City,950,g$eorgiana,georgiana
City,951,empty,georgiana
City,952,empty,georgiana
City,953,georgi%ana,georgiana
City,954,geor#gia$na,georgiana
City,964,empty,enterprise
City,967,empty,enterprise
City,972,ent??erprise,enterprise
City,982,??oneonta$,oneonta
City,985,empty,oneonta
City,991,on#eonta,oneonta
City,994,oneont#%a,oneonta
City,996,oneonta%#,oneonta
State,2,empty,al
State,13,#al,al
State,15,$a$l,al
State,23,empty,al
State,28,empty,al
State,30,a%$l,al
State,46,a$l@@,al
State,49,empty,al
State,51,empty,al
State,53,empty,al
State,61,empty,al
State,69,??#al,al
State,71,empty,al
State,74,empty,al
State,83,empty,al
State,86,al$??,al
State,93,empty,al
State,96,%al,al
State,98,empty,al
State,108,empty,al
State,110,empty,al
State,116,#??al,al
State,118,empty,al
State,123,empty,al
State,124,empty,al
State,136,empty,al
State,141,empty,al
State,142,empty,al
State,148,??al,al
State,154,empty,al
State,158,empty,al
State,161,empty,al
State,164,a#l??,al
State,168,empty,al
State,173,#al,al
State,175,a$%l,al
State,176,empty,al
State,194,empty,al
State,197,empty,al
State,200,empty,al
State,210,@@al,al
State,212,empty,al
State,220,empty,al
State,221,a$l,al
State,228,empty,al
State,234,empty,al
State,237,empty,al
State,241,empty,al
State,251,empty,al
State,258,%a%l,al
State,259,empty,al
State,265,a??l$,al
State,266,empty,al
State,269,$al,al
State,272,a##l,al
State,277,empty,al
State,282,empty,al
State,286,al@@,al
State,288,empty,al
State,293,empty,al
State,295,empty,al
State,296,empty,al
State,297,empty,al
State,301,empty,al
State,307,@@al,al
State,310,a??l??,al
State,315,%a%l,al
State,319,$al@@,al
State,326,al%,al
State,328,#al,al
State,339,a@@#l,al
State,347,empty,al
State,353,empty,al
State,355,a$l??,al
State,356,a??l,al
State,362,al@@,al
State,366,a??@@l,al
State,368,al??#,al
State,373,empty,al
State,376,empty,al
State,377,empty,al
State,380,#a%l,al
State,382,??a??l,al
State,384,empty,al
State,385,a%l,al
State,386,empty,al
State,388,#al,al
State,403,a$%l,al
State,409,empty,al
State,410,empty,al
State,415,%al#,al
State,420,empty,al
State,421,empty,al
State,424,al$$,al
State,426,empty,al
State,428,empty,al
State,431,%a@@l,al
State,436,empty,ak
State,441,a%k,ak
State,443,empty,ak
State,451,ak,$ak@@
State,454,$al@@,al
State,455,empty,al
State,457,empty,al
State,459,@@al$,al
State,462,empty,al
State,465,empty,al
State,466,a%l%,al
State,468,a#l%,al
State,469,empty,al
State,472,al#,al
State,476,al??,al
State,477,empty,al
State,480,empty,al
State,487,empty,al
State,492,empty,al
State,495,empty,al
State,499,empty,al
State,506,a??$l,al
State,515,empty,al
State,517,empty,al
State,520,a%l,al
State,527,@@a%l,al
State,528,empty,al
State,530,empty,al
State,538,empty,al
State,539,empty,al
State,545,empty,al
State,553,empty,al
State,556,empty,al
State,558,empty,al
State,562,al@@,al
State,571,empty,al
State,575,empty,al
State,578,empty,al
State,589,empty,al
State,590,al??,al
State,591,a@@#l,al
State,592,empty,al
State,596,empty,al
State,602,empty,al
State,603,a%$l,al
State,605,a@@l,al
State,613,a%@@l,al
State,615,empty,al
State,623,empty,al
State,625,empty,al
State,628,empty,al
State,629,empty,al
State,630,empty,al
State,633,empty,al
State,634,#al,al
State,635,empty,al
State,642,empty,al
State,647,empty,al
State,651,empty,al
State,653,empty,al
State,660,empty,al
State,661,al$,al
State,669,empty,al
State,670,empty,al
State,678,a?#?l,al
State,680,empty,al
State,684,al##,al
State,686,al$,al
State,688,al#,al
State,703,al$$,al
State,704,empty,al
State,707,a#??l,al
State,713,empty,al
State,716,$al$,al
State,717,empty,al
State,728,empty,al
State,745,empty,al
State,749,empty,al
State,752,empty,al
State,760,empty,al
State,761,empty,al
State,769,a$l,al
State,778,empty,al
State,780,a@@l,al
State,782,empty,al
State,795,empty,al
State,798,empty,al
State,801,empty,al
State,802,a@@l,al
State,803,empty,al
State,807,empty,al
State,809,empty,al
State,810,empty,al
State,812,empty,al
State,816,empty,al
State,819,empty,al
State,821,empty,al
State,822,empty,al
State,828,empty,al
State,836,empty,al
State,837,$al,al
State,841,empty,al
State,848,empty,al
State,854,al??#,al
State,860,a$l@@,al
State,861,@@al,al
State,864,empty,al
State,866,al%,al
State,872,empty,al
State,873,empty,al
State,874,al%,al
State,876,empty,al
State,877,empty,al
State,880,@@al@@,al
State,883,al@@,al
State,893,a??$l,al
State,895,empty,al
State,898,empty,al
State,903,empty,al
State,908,a$l,al
State,911,a??%l,al
State,922,a@@l,al
State,925,a@@l,al
State,930,??a%l,al
State,935,a#l,al
State,938,empty,al
State,941,empty,al
State,946,empty,al
State,949,#al??,al
State,958,empty,al
State,962,al#,al
State,969,empty,al
State,973,empty,al
State,974,empty,al
State,977,empty,al
State,978,empty,al
State,979,empty,al
State,980,empty,al
State,981,empty,al
State,985,$al,al
State,986,$al,al
State,988,empty,al
State,989,empty,al
State,992,empty,al
State,996,empty,al
State,998,empty,al
State,1000,empty,al
ZipCode,4,145060.38273216985,35233
ZipCode,12,empty,35660
ZipCode,13,115517.37420703813,35660
ZipCode,19,165708.39368377783,35660
ZipCode,21,empty,36302
ZipCode,26,empty,36302
