Attribute,Index,Dirty Value,Clean Value
article_title,152,Hearing feelings: a quantitative meta-analysis on the neu@@roimaging literature of emotional prosody perception.,Hearing feelings: a quantitative meta-analysis on the neuroimaging literature of emotional prosody perception.
article_title,158,nan,Twisting the night away: a review of the neurobiology genetics diagnosis and treatment of shift work disorder.
article_title,159,nan,[Evaluation of treatment outcomes in tuberculosis of knee and hip joints in 2005-2012].
article_title,160,Assessing quality of life in patient$s after partial laryngectomy,Assessing quality of life in patients after partial laryngectomy
article_title,162,Cyclin d1 gene expression in oral muc#osa of tobacco chewers-an immunohistochemical study.,Cyclin d1 gene expression in oral mucosa of tobacco chewers-an immunohistochemical study.
article_title,166,Prevalence and antibac#terial susceptibility of mef(A)-positive ma??crolide-resistant streptococcus pneumoniae over 4 years (2000 to 2004) of the PROTEKT US study,Prevalence and antibacterial susceptibility of mef(A)-positive macrolide-resistant streptococcus pneumoniae over 4 years (2000 to 2004) of the PROTEKT US study
article_title,167,%Yoga may help manage binge eati$ng disorder,Yoga may help manage binge eating disorder
article_title,178,nan,Overweight and obesity in young and middle age and early retirement: the ARIC study
article_title,179,nan,Comparing modelling techniques for analysing urban pluvial flooding.
article_title,180,Unique failure mechanism% of a femoral component after revision total hip arthroplasty.,Unique failure mechanism of a femoral component after revision total hip arthroplasty.
article_title,182,nan,From task characteristics to learning: A systematic review.
article_title,188,nan,A systematic review on acupuncture for trigeminal neuralgia (Provisional abstract)
article_title,193,Mapping Curriculum to% Ed Tech and Industry @@Standards,Mapping Curriculum to Ed Tech and Industry Standards
article_title,194,Proces$sed meat consumption and stomach cancer risk: a meta-analysis.,Processed meat consumption and stomach cancer risk: a meta-analysis.
article_title,197,Steroids and antihistamines synergize to inhibit rat's airw#ay smooth mu@@scle contractility.,Steroids and antihistamines synergize to inhibit rat's airway smooth muscle contractility.
article_title,204,An insulin-like gr#owth factor-I gene polymorphism modifies the risk of microalbuminuria in subjects with an abnormal gluco$se tolerance,An insulin-like growth factor-I gene polymorphism modifies the risk of microalbuminuria in subjects with an abnormal glucose tolerance
article_title,207,Review of prasug%rel for the secondary prevention of atherothrombos#is.,Review of prasugrel for the secondary prevention of atherothrombosis.
article_title,217,nan,Public health impact of the 1992 Los Angeles civil unrest
article_title,221,Value of spiral CT in hemodynamically stable patient#s following blunt chest trauma.,Value of spiral CT in hemodynamically stable patients following blunt chest trauma.
article_title,222,Preventing injuries through interventions fo@@r problem drinking: a systematic review of randomized controll@@ed trials,Preventing injuries through interventions for problem drinking: a systematic review of randomized controlled trials
article_title,226,nan,The novel applications of the quantitative analysis of neutrophil cell surface FcgammaRI (CD64) to the diagnosis of infectious and inflammatory diseases.
article_title,229,nan,Improving Implementation of Classroom Instruction through Teacher-Directed Behavioral Consultation: A Single-Case Demonstration
article_title,236,Body mass index and outcome @@of ASC-H-interpreted cervical smears in @@postmenopausal women.,Body mass index and outcome of ASC-H-interpreted cervical smears in postmenopausal women.
article_title,237,nan,Plasma concentration of asymmetric dimethylarginine and the risk of coronary heart disease: rationale and design of the multicenter CARDIAC study.
article_title,238,nan,[Toxicology and clinical significance of base-catalized degradation of sevoflurane to Compound A].
article_title,242,Imaging for target volume delineation in rectal cancer radiotherapy--a systemati%c review.,Imaging for target volume delineation in rectal cancer radiotherapy--a systematic review.
article_title,258,nan,Mortality at older ages and moves in residential and sheltered housing: evidence from the UK
article_title,259,A multinational study of thromboprophylaxis practice in critically ill child$r$en.,A multinational study of thromboprophylaxis practice in critically ill children.
article_title,260,Asymmetric inheritance of $m%itochondrial content in aging budding yeast cells,Asymmetric inheritance of mitochondrial content in aging budding yeast cells
article_title,263,[Ne@@w aspects in hernia surgery].,[New aspects in hernia surgery].
article_title,264,An explor#ation of self-reported negative affect by adolescents as a reason for smoking: implications for tobacco @@prevention and intervention programs,An exploration of self-reported negative affect by adolescents as a reason for smoking: implications for tobacco prevention and intervention programs
article_title,268,nan,Dyspareunia and sexual dysfunction following vaginal delivery in thai primiparous women with second degree perineal tear: A prospective cohort study
article_title,273,nan,Lifetime risk of suicide in affective disorders
article_title,278,nan,Rehabilitation of swallowing by exercise in tube-fed patients with pharyngeal dysphagia secondary to abnormal UES opening.
article_title,285,Azathioprine for multiple sclero@@sis,Azathioprine for multiple sclerosis
article_title,286,nan,Wound care
article_title,288,nan,Plant Kunitz proteinase inhibitor attenuates inflammation oxidative stress and remodeling induced by elastase in mice
article_title,295,Treatment of large ve$ssel vasculitis,Treatment of large vessel vasculitis
article_title,296,nan,Quantitative assessment of the influence of common variations (rs8034191 and rs1051730) at 15q25 and lung cancer risk.
article_title,297,Cognitive deficits and psychosis in Parkinson's disease: A review of pathophysiology a@@nd t%herapeutic options,Cognitive deficits and psychosis in Parkinson's disease: A review of pathophysiology and therapeutic options
article_title,298,nan,Incidence of multi-resistance in gram-negative aerobes from intensive care units of 10 German hospitals.
article_title,299,nan,Tuberculosis and high altitude. Worth a try in extensively drug-resistant tuberculosis?
article_title,301,nan,Primary external fixation versus plaster immobilization of the intra-articular unstable distal radial fracture in the elderly
article_title,306,nan,Classification of autogenous skull grafts in cranial reconstruction
article_title,311,Feverfew (Tanacetum parthenium L.): A systemati@@c review.,Feverfew (Tanacetum parthenium L.): A systematic review.
article_title,314,nan,Chapter 25 - Skin Manifestations of HIV Infection
article_title,323,Pharmacological treatments for obsessive-compulsive disorder in chi#ldren and adolesc$ents: a qualitative review.,Pharmacological treatments for obsessive-compulsive disorder in children and adolescents: a qualitative review.
article_title,326,Corneal collagen cross-linking for$ nonectatic disorders: A sy#stematic review.,Corneal collagen cross-linking for nonectatic disorders: A systematic review.
article_title,331,Usefulness of a Survey on Unde%rage Drinking in a Rural American Indian Community# Health Clinic,Usefulness of a Survey on Underage Drinking in a Rural American Indian Community Health Clinic
article_title,333,Body and Illness: Considering V#isayan Filipino Children's Perspectives Within Local and Global $Relationships of Inequality,Body and Illness: Considering Visayan Filipino Children's Perspectives Within Local and Global Relationships of Inequality
article_title,335,Evaluation of technical quality of endodontic treatment--reliability of in%traoral radiographs.,Evaluation of technical quality of endodontic treatment--reliability of intraoral radiographs.
article_title,341,nan,Stress across the life course and depression in a rapidly developing population: the Guangzhou Biobank Cohort Study.
article_title,349,nan,Rapid diagnosis of Mycobacterium tuberculosis infection in children using interferon-gamma release assays (IGRAs).
article_title,360,Specific c$ollaborative group intervention for patients with medically unexplained symptoms in general practice: A cluster randomized controlled trial,Specific collaborative group intervention for patients with medically unexplained symptoms in general practice: A cluster randomized controlled trial
article_title,367,nan,The Impact of Culture on Learning: Exploring Student Perceptions
article_title,372,Fluid resuscitation in seps??is: a systematic review and network meta-analysis.,Fluid resuscitation in sepsis: a systematic review and network meta-analysis.
article_title,377,Cervical occupational hazards in ophthalmic plastic surg@@ery,Cervical occupational hazards in ophthalmic plastic surgery
article_title,382,The pathogenesis of normal pressure hydrocephalus: a theoretical a??na%lysis.,The pathogenesis of normal pressure hydrocephalus: a theoretical analysis.
article_title,386,nan,Characterizing the sources range and environmental influences of radon 222 and its decay products
article_title,389,Attitudes #of physicians regarding anticoagulation for atrial fibrillation: a systematic review. [Review],Attitudes of physicians regarding anticoagulation for atrial fibrillation: a systematic review. [Review]
article_title,394,nan,[The effect of shift work on the health of workers: a systematic review].
article_title,402,nan,Evaluation of a single intra-articular injection of autologous protein solution for treatment of osteoarthritis in horses.
article_title,406,nan,Clinical and pharmacologic phase I study of Cemadotin-HCl (LU103793) a novel antimitotic peptide given as 24-hour infusion in patients with advanced cancer. A study of the Arbeitsgemeinschaft Internistische Onkologie (AIO) Phase I Group and Arbeitsgruppe Pharmakologie in der Onkologie und Haematologie (APOH) Group of the German Cancer Society.
article_title,407,Non-steroidal anti-inflam??matory drugs and the risk of cardiovascular diseases: are we going to see the revival of cyclooxygenase-2 selective inhibitors?. [Review] [23 refs],Non-steroidal anti-inflammatory drugs and the risk of cardiovascular diseases: are we going to see the revival of cyclooxygenase-2 selective inhibitors?. [Review] [23 refs]
article_title,409,nan,No need for routine closed suction drainage in elective arthroplasty of the hip: a prospective randomized trial in 104 operations
article_title,410,[Glycosylated hemoglobin and glycosylate%d proteins for metabolic @@control of diabetes mellitus],[Glycosylated hemoglobin and glycosylated proteins for metabolic control of diabetes mellitus]
article_title,411,C??ontinuation of metformin reduces e$arly pregnancy loss in obese Pakistani women with polycystic ovarian syndrome,Continuation of metformin reduces early pregnancy loss in obese Pakistani women with polycystic ovarian syndrome
article_title,414,nan,Evaluation of an Internet Support Group for Women with Primary Breast Cancer
article_title,415,nan,Interleukin-28B polymorphisms on the SVR in the treatment of naive chronic hepatitis C with pegylated interferon-alpha plus ribavirin: A meta-analysis.
article_title,416,Phase angle for prognostication of survival in pat%ients with %advanced cancer: Preliminary findings.,Phase angle for prognostication of survival in patients with advanced cancer: Preliminary findings.
article_title,418,Lessons learned and not learned from the SUPPORT $project.$,Lessons learned and not learned from the SUPPORT project.
article_title,425,Practic??ability and patients' subjective experiences of low-dose spinal anaesthesia using hyperbaric bupivacaine for transanal surgery,Practicability and patients' subjective experiences of low-dose spinal anaesthesia using hyperbaric bupivacaine for transanal surgery
article_title,428,nan,[Autologous stem cell therapy with surgical myocardial revascularization].
article_title,431,A conservative treatment protocol of acute lumbosacral radiculopathy syndrome# for general practition%er and physical therapist [Dutch],A conservative treatment protocol of acute lumbosacral radiculopathy syndrome for general practitioner and physical therapist [Dutch]
article_title,439,nan,Cost implications for missed malnutrition diagnoses in patients hospitalised with an exacerbation of chronic obstructive pulmonary disease (COPD)
article_title,440,Effective combination chemotherapy with paclitaxel ??and cisplatin with or without human granulocyte colony-stimulating ??factor and/or erythropoietin in patients with advanced gastric cancer.,Effective combination chemotherapy with paclitaxel and cisplatin with or without human granulocyte colony-stimulating factor and/or erythropoietin in patients with advanced gastric cancer.
article_title,444,Personality profile and exercise?? dependence,Personality profile and exercise dependence
article_title,445,nan,Say yes? Say no?
article_title,456,nan,[The use of intravascular nitinol stents in the treatment of subclavian vein compression for thoracic outlet syndrome].
article_title,462,nan,Comparison of the CHADS2 CHA2DS2-VASc and HAS-BLED scores for the prediction of clinically relevant bleeding in anticoagulated patients with atrial fibrillation: the AMADEUS trial.
article_title,463,nan,Comparison of energy balance-related behaviours and measures of body composition between Turkish adolescents in Turkey and Turkish immigrant adolescents in the Netherlands.
article_title,464,nan,Follow-up care of patients treated for breast cancer: a structured review
article_title,465,Postamputation pain: epidemiolo%gy mec%hanisms and treatment,Postamputation pain: epidemiology mechanisms and treatment
article_title,476,nan,The impact of 3D volume of interest definition on accuracy and precision of activity estimation in quantitative SPECT and planar processing methods.
article_title,477,Comparison between oral antibiotics and probiotics as bowel preparation for elective colon cancer surgery to prevent i@@nfection: prospective randomized trial.,Comparison between oral antibiotics and probiotics as bowel preparation for elective colon cancer surgery to prevent infection: prospective randomized trial.
article_title,513,nan,Fruit consumption and risk of type 2 diabetes: results from three prospective longitudinal cohort studies.
article_title,516,A growing lesion on @@the cheek.,A growing lesion on the cheek.
article_title,518,Comparative in vitro performance of three small-volume valved holding chambers with beclomethasone/formoterol@@ pressurized metered dos@@e inhaler.,Comparative in vitro performance of three small-volume valved holding chambers with beclomethasone/formoterol pressurized metered dose inhaler.
article_title,519,The effectiveness of anti-illicit-drug public-service announcements: a sys$tematic review and m$eta-analysis.,The effectiveness of anti-illicit-drug public-service announcements: a systematic review and meta-analysis.
article_title,522,Women's experiences%?? of acupuncture during labour,Women's experiences of acupuncture during labour
article_title,526,nan,Combined and sequential treatment of oral and maxillofacial malignancies: an evolving concept and clinical protocol.
article_title,527,nan,Evaluation of a workshop on evidence-based medicine for social insurance physicians.
article_title,531,Our Health Counts -- Unmasking Health and S#ocial$ Disparities among Urban Aboriginal People in Ontario.,Our Health Counts -- Unmasking Health and Social Disparities among Urban Aboriginal People in Ontario.
article_title,532,A common variant in the FTO gene is associated w@@ith body mas??s index and predisposes to childhood and adult obesity.,A common variant in the FTO gene is associated with body mass index and predisposes to childhood and adult obesity.
article_title,534,nan,Glial cells in amyotrophic lateral sclerosis.
article_title,537,Stroke i$n children with posterior fossa brain malformations hemangiomas arterial anomalies coarctation of the aorta and cardiac defects and eye abnormalities (PHACE) syndrome: A systematic review of the literature.,Stroke in children with posterior fossa brain malformations hemangiomas arterial anomalies coarctation of the aorta and cardiac defects and eye abnormalities (PHACE) syndrome: A systematic review of the literature.
article_title,538,nan,Employing a youth-led adult-guided framework: why drive high? social marketing campaign.
article_title,542,Splinting osseointegrated implants and natural teeth in partially edentulous patients: a systematic review of the literature. [Review@@],Splinting osseointegrated implants and natural teeth in partially edentulous patients: a systematic review of the literature. [Review]
article_title,550,Situating universal design architectu??re: desig$ning with whom?,Situating universal design architecture: designing with whom?
article_title,553,nan,The fundamental role of bone morphogenetic protein 15 in ovarian function and its      involvement in female fertility disorders.
article_title,558,Three Abstracts on Chinese Resear#ch??,Three Abstracts on Chinese Research
article_title,563,Neighbourhood char$acteristics and mortalit$y in the Atherosclerosis Risk in Communities Study,Neighbourhood characteristics and mortality in the Atherosclerosis Risk in Communities Study
article_title,568,Early prenatal survival in relation to the parental environment in s%heep: A review%,Early prenatal survival in relation to the parental environment in sheep: A review
article_title,570,nan,Tracking cognitive decline in Alzheimer's disease using the mini-mental state examination: a meta-analysis.
article_title,575,nan,Progesterone receptor PROGINS and +331G/A polymorphisms confer susceptibility to ovarian cancer: a meta-analysis based on 17 studies.
article_title,581,nan,Out-of-hospital cardiac arrests occurring in southern Ontario health care clinics: bystander cardiopulmonary resuscitation and automated external defibrillator use.
article_title,588,nan,Frontal and sagittal plane analyses of the stair climbing task in healthy adults aged over 40 years: what are the challenges compared to level walking?
article_title,594,Changes in glucose tolerance over time i%n women with polycystic ovary synd??rome: a controlled study,Changes in glucose tolerance over time in women with polycystic ovary syndrome: a controlled study
article_title,598,[Effect of a dialysis soluti$on with icodextrin on ultrafiltration and selected metabolic parameters in patients treated with peritoneal dialy#sis],[Effect of a dialysis solution with icodextrin on ultrafiltration and selected metabolic parameters in patients treated with peritoneal dialysis]
article_title,602,Outcome o#f patients with severe PH due to lung disease with     and without targeted therapy,Outcome of patients with severe PH due to lung disease with     and without targeted therapy
article_title,604,Human african trypanosomiasis diagnos??is in first-line health services of endemic countries a systematic review.,Human african trypanosomiasis diagnosis in first-line health services of endemic countries a systematic review.
article_title,617,E@@xercise-induced flow limitation dynamic hyperinflation and exercise capacity in patients with bronchial asthma.,Exercise-induced flow limitation dynamic hyperinflation and exercise capacity in patients with bronchial asthma.
article_title,618,The combined role of serotoni%n and interleukin-6 as biomarker for auti%sm,The combined role of serotonin and interleukin-6 as biomarker for autism
article_title,624,Eff@@icacy and safety of NMDA receptor antagonists augmentation therapy for schizophrenia: An updated meta-analysis of randomized placebo-controlled trials,Efficacy and safety of NMDA receptor antagonists augmentation therapy for schizophrenia: An updated meta-analysis of randomized placebo-controlled trials
article_title,633,Phase III randomized sequential open-label study to evaluate the efficacy and safety of sorafenib followed by pazopanib vs pazopanib followed by sorafenib in the treatment of advanced / metastatic renal cell carcinoma-desi%gn of the SWITCH-2 Study (NCT01613846),Phase III randomized sequential open-label study to evaluate the efficacy and safety of sorafenib followed by pazopanib vs pazopanib followed by sorafenib in the treatment of advanced / metastatic renal cell carcinoma-design of the SWITCH-2 Study (NCT01613846)
article_title,642,The Prevalence and Age-Related Char$$acteristics of Pain in a Sample of Women Veterans Receiving Primary Care,The Prevalence and Age-Related Characteristics of Pain in a Sample of Women Veterans Receiving Primary Care
article_title,646,nan,Evidence-based evaluation of therapeutic measures for amyotrophic lateral sclerosis. [Chinese]
article_title,657,$Different renal toxicity profiles in the association of cyclosporine and tacrolimus with sirolimus in rats.,Different renal toxicity profiles in the association of cyclosporine and tacrolimus with sirolimus in rats.
article_title,658,A m$eta-analysis of alcohol drinking and@@ oral and pharyngeal cancers. Part 2: results by subsites.,A meta-analysis of alcohol drinking and oral and pharyngeal cancers. Part 2: results by subsites.
article_title,663,Right ventricular outflow tract reconstruction with decellularized porcine xenografts in patients with congenital heart# disease.,Right ventricular outflow tract reconstruction with decellularized porcine xenografts in patients with congenital heart disease.
article_title,670,nan,Constructing differences: A qualitative analysis of teachers__ perspectives on linguistic and cultural diversity
article_title,673,nan,Inosiplex for treatment of alopecia areata: A randomized placebo-controlled study
article_title,675,nan,The psychiatric comorbidity of epilepsy.
article_title,678,Poster abstracts. The National $Association of Bariatric Nurses 4th Annual Meeting and Conference October 24-27 2007 North Charleston South Carolina,Poster abstracts. The National Association of Bariatric Nurses 4th Annual Meeting and Conference October 24-27 2007 North Charleston South Carolina
article_title,682,nan,Implementing pharmacogenetics: Pharmarray acodose and pharmacogenetic consultation
article_title,686,Outcome of ErCr:YSGG laser-assisted treatment of teeth with apical periodontitis: a blin%d randomized clinical trial.,Outcome of ErCr:YSGG laser-assisted treatment of teeth with apical periodontitis: a blind randomized clinical trial.
article_title,689,Changes in the t#emporomandibular joint disc position after orthognathic surgery.,Changes in the temporomandibular joint disc position after orthognathic surgery.
