Attribute,Index,Dirty Value,Cleaned Value
HospitalName,569,g h$ lanier memorial@@ hospital,g h lanier memorial hospital
HospitalName,577,empty,g h lanier memorial hospital
HospitalName,582,g h lanier memor%ial hospital,g h lanier memorial hospital
HospitalName,584,g# h lanier memorial hospital,g h lanier memorial hospital
HospitalName,588,g h @@lanier memorial hospital,g h lanier memorial hospital
HospitalName,608,empty,elba general hospital
HospitalName,609,elba %general hospital,elba general hospital
HospitalName,653,w??edowee hospit$al,wedowee hospital
HospitalName,686,empty,university of alabama hospital
HospitalName,689,empty,university of alabama hospital
HospitalName,692,community hosp#ital inc,community hospital inc
HospitalName,741,cullman region%al medical center,cullman regional medical center
HospitalName,758,empty,andalusia regional hospital
HospitalName,766,and$alusi@@a regional hospital,andalusia regional hospital
HospitalName,770,empty,stringfellow memorial hospital
HospitalName,787,empty,huntsville hospital
HospitalName,792,huntsville h%o??spital,huntsville hospital
HospitalName,813,gadsden regional me$dical center,gadsden regional medical center
HospitalName,824,gadsden re@@gional medic%al center,gadsden regional medical center
HospitalName,853,mario??n regional medical center,marion regional medical center
HospitalName,856,empty,marion regional medical center
HospitalName,857,empty,marion regional medical center
HospitalName,868,empty,marion regional medical center
HospitalName,877,marion regional me??dical center,marion regional medical center
HospitalName,890,empty,fayette medical center
HospitalName,906,empty,riverview regional medical center
HospitalName,937,empty,georgiana hospital
HospitalName,949,g??eorgiana hospital,georgiana hospital
HospitalName,970,empty,medical center enterprise
HospitalName,1000,empty,st vincents blount
Address1,11,empty,1300 south montgomery avenue
Address1,12,empty,1300 south montgomery avenue
Address1,26,1108 %ross clark circ@@le,1108 ross clark circle
Address1,34,1108 ross clark circl@@e,1108 ross clark circle
Address1,44,empty,1108 ross clark circle
Address1,45,@@2505 u s highway $431 north,2505 u s highway 431 north
Address1,48,empty,2505 u s highway 431 north
Address1,58,empty,2505 u s highway 431 north
Address1,62,2505 u s highwa@@y 431 north,2505 u s highway 431 north
Address1,65,empty,2505 u s highway 431 north
Address1,76,empty,205 marengo street
Address1,78,205 ma??rengo str$eet,205 marengo street
Address1,96,empty,702 n main st
Address1,100,702 n m@@ain st,702 n main st
Address1,102,empty,702 n main st
Address1,124,empty,101 hospital circle
Address1,133,empty,101 hospital circle
Address1,135,empty,101 hospital circle
Address1,150,201 pine stre$et northwest,201 pine street northwest
Address1,165,201 pine stree@@t northwe#st,201 pine street northwest
Address1,180,800#0 alabama highway 69,8000 alabama highway 69
Address1,188,empty,8000 alabama highway 69
Address1,197,empty,50 medical park east drive
Address1,199,50 medica#l park eas$t drive,50 medical park east drive
Address1,208,empty,50 medical park east drive
Address1,213,empty,50 medical park east drive
Address1,215,50 medical park e@@ast drive@@,50 medical park east drive
Address1,220,200 med cen??ter drive,200 med center drive
Address1,226,empty,200 med center drive
Address1,237,empty,200 med center drive
Address1,238,20??0 med center drive,200 med center drive
Address1,250,empty,33700 highway 43
Address1,253,empty,33700 highway 43
Address1,255,empty,33700 highway 43
Address1,263,33700 highway 43@@,33700 highway 43
Address1,265,empty,33700 highway 43
Address1,268,33700 highway 4%3,33700 highway 43
Address1,271,1000 fi%rst street north,1000 first street north
Address1,275,empty,1000 first street north
Address1,276,empty,1000 first street north
Address1,284,1000 first street$ north,1000 first street north
Address1,285,empty,1000 first street north
Address1,290,empty,1000 first street north
Address1,293,empty,1000 first street north
Address1,332,empty,4370 west main street
Address1,364,1530 u s highway 4@@3$,1530 u s highway 43
Address1,383,245%1 fillingim?? street,2451 fillingim street
Address1,385,2451 fillingim st#@@reet,2451 fillingim street
Address1,386,empty,2451 fillingim street
Address1,390,2451$ fil$lingim street,2451 fillingim street
Address1,397,1$24 s memorial d$r,124 s memorial dr
Address1,408,empty,124 s memorial dr
Address1,417,empty,315 w hickory st
Address1,418,315 w h%ickory st,315 w hickory st
Address1,423,empty,315 w hickory st
Address1,448,empty,2801 debarr road
Address1,467,empty,126 hospital ave
Address1,484,empty,126 hospital ave
Address1,509,400 northwood# dr,400 northwood dr
Address1,517,2105 eas$t south boulevard,2105 east south boulevard
Address1,538,2105 east%$ south boulevard,2105 east south boulevard
Address1,556,empty,1725 pine street
Address1,557,1725 pine s$treet,1725 pine street
Address1,572,4800 4??8th st,4800 48th st
Address1,577,empty,4800 48th st
Address1,585,empty,4800 48th st
Address1,606,empty,987 drayton street
Address1,607,9??87 drayton street,987 drayton street
Address1,630,empty,2000 pepperell parkway
Address1,642,209 north% ma??in street,209 north main street
Address1,668,empty,619 south 19th street
Address1,679,619 s#outh 19th street,619 south 19th street
Address1,685,619 s??outh 19th s#treet,619 south 19th street
Address1,687,619 south 19th?? street,619 south 19th street
Address1,706,8$05 friendship road,805 friendship road
Address1,708,empty,805 friendship road
Address1,729,1912 ala#bama hig$hway 157,1912 alabama highway 157
Address1,736,1912 a??labama highway 15@@7,1912 alabama highway 157
Address1,760,#849 south three n%otch street,849 south three notch street
Address1,761,empty,849 south three notch street
Address1,768,3@@01 $east 18th st,301 east 18th st
Address1,770,empty,301 east 18th st
Address1,771,empty,301 east 18th st
Address1,776,empty,101 sivley rd
Address1,777,empty,101 sivley rd
Address1,778,101 si%vley rd%,101 sivley rd
Address1,782,empty,101 sivley rd
Address1,791,empty,101 sivley rd
Address1,814,1007 g%oodyear av??enue,1007 goodyear avenue
Address1,820,1007 #goodyear a@@venue,1007 goodyear avenue
Address1,829,empty,1010 lay dam road
Address1,833,empty,1010 lay dam road
Address1,839,empty,1010 lay dam road
Address1,847,101??0 lay dam road,1010 lay dam road
Address1,858,1$256 military stre@@et south,1256 military street south
Address1,864,empty,1256 military street south
Address1,874,#1256 military street south,1256 military street south
Address1,898,empty,1653 temple avenue north
Address1,902,1653 temple$ avenue #north,1653 temple avenue north
Address1,912,empty,600 south third street
Address1,927,empty,600 south third street
Address1,932,empty,515 miranda st
Address1,934,515 miranda?? st,515 miranda st
Address1,935,empty,515 miranda st
Address1,950,empty,515 miranda st
Address1,951,#515 miranda st%,515 miranda st
Address1,952,empty,515 miranda st
Address1,968,400 n edwa??rds street,400 n edwards street
Address1,971,empty,400 n edwards street
Address1,983,150 gi@@lbreath %drive,150 gilbreath drive
City,2,bir@@mingham,birmingham
City,28,empty,dothan
City,31,empty,dothan
City,34,empty,dothan
City,35,empty,dothan
City,42,dothan??,dothan
City,54,b??%oaz,boaz
City,62,empty,boaz
City,68,empty,boaz
City,83,empty,florence
City,87,flor%ence,florence
City,90,$fl$orence,florence
City,102,o$pp,opp
City,109,empty,opp
City,115,$op#p,opp
City,117,o$p$p,opp
City,118,empty,opp
City,121,empty,luverne
City,127,%luverne??,luverne
City,129,empty,luverne
City,142,empty,luverne
City,163,empty,hartselle
City,185,empty,guntersville
City,188,empty,guntersville
City,191,??guntersville,guntersville
City,215,empty,birmingham
City,225,fort pa$yne,fort payne
City,241,??f??ort payne,fort payne
City,242,fo$rt pa??yne,fort payne
City,247,thoma??svi??lle,thomasville
City,260,empty,thomasville
City,280,empty,alabaster
City,284,a@@??labaster,alabaster
City,289,empty,alabaster
City,299,birmin??gham,birmingham
City,332,dothan%,dothan
City,336,empty,dothan
City,342,doth%an,dothan
City,362,empty,winfield
City,389,mob$ile,mobile
City,407,empty,prattville
City,429,empty,sylacauga
City,435,empty,anchorage
City,438,empty,anchorage
City,448,empty,anchorage
City,451,empty,bethel
City,453,empty,sheffield
City,455,empty,sheffield
City,460,sheff#ield,sheffield
City,464,empty,sheffield
City,468,@@ozark??,ozark
City,491,empty,ozark
City,502,c%en??tre,centre
City,507,centre??,centre
City,510,empty,centre
City,516,empty,centre
City,525,mont@@gomery??,montgomery
City,526,empty,montgomery
City,540,mont$gom??ery,montgomery
City,571,empty,valley
City,586,empty,valley
City,605,empty,elba
City,607,el#ba,elba
City,613,elba??,elba
City,641,empty,opelika
City,646,@@wed??owee,wedowee
City,688,b#irmingham%,birmingham
City,708,empty,tallassee
City,726,c??ullm#an,cullman
City,730,empty,cullman
City,751,and$alusia,andalusia
City,757,empty,andalusia
City,780,empty,huntsville
City,782,h@@untsville#,huntsville
City,785,@@huntsville,huntsville
City,790,hu??ntsville@@,huntsville
City,798,empty,huntsville
City,803,g@@a??dsden,gadsden
City,812,empty,gadsden
City,819,??g$adsden,gadsden
City,826,g#adsden,gadsden
City,831,empty,clanton
City,833,cla##nton,clanton
City,835,empty,clanton
City,842,clanto@@n,clanton
City,859,h%ami#lton,hamilton
City,873,empty,hamilton
City,878,fa@@yette,fayette
City,884,fayette??,fayette
City,885,empty,fayette
City,913,empty,gadsden
City,953,??georgiana,georgiana
City,958,empty,enterprise
City,960,ente$rpri??se,enterprise
City,968,??enterprise,enterprise
City,974,empty,enterprise
City,980,empty,enterprise
City,982,empty,oneonta
City,985,empty,oneonta
City,989,oneonta@@,oneonta
City,996,#oneonta,oneonta
State,18,empty,al
State,19,empty,al
State,32,a%l,al
State,42,a%l,al
State,47,#al,al
State,71,empty,al
State,116,al@@@@,al
State,136,empty,al
State,159,#al,al
State,165,al%,al
State,170,empty,al
State,171,$@@al,al
State,186,empty,al
State,193,??al,al
State,194,empty,al
State,198,a@@l,al
State,211,al??,al
State,230,empty,al
State,242,a#@@l,al
State,246,a$l$,al
State,263,empty,al
State,265,empty,al
State,276,??al,al
State,277,$@@al,al
State,282,@@al??,al
State,287,$al??,al
State,295,empty,al
State,296,??a%l,al
State,300,empty,al
State,306,empty,al
State,309,empty,al
State,322,#al,al
State,323,empty,al
State,337,empty,al
State,345,al#,al
State,348,a#l,al
State,355,al??,al
State,368,a??l,al
State,387,empty,al
State,395,empty,al
State,402,empty,al
State,409,%al,al
State,413,$al,al
State,439,empty,ak
State,442,empty,ak
State,461,empty,al
State,482,al%??,al
State,483,empty,al
State,486,empty,al
State,488,empty,al
State,494,a??l,al
State,503,al#,al
State,508,a#%l,al
State,526,a%l,al
State,534,empty,al
State,535,empty,al
State,537,empty,al
State,538,empty,al
State,570,empty,al
State,577,??al,al
State,578,empty,al
State,582,empty,al
State,602,al%,al
State,607,al#,al
State,632,empty,al
State,645,@@a$l,al
State,651,empty,al
State,655,??#al,al
State,676,??@@al,al
State,692,a%#l,al
State,696,$al,al
State,701,al@@,al
State,703,al$,al
State,749,a%%l,al
State,756,empty,al
State,767,#al,al
State,771,empty,al
State,788,al?%?,al
State,812,al$,al
State,824,empty,al
State,827,%al??,al
State,832,empty,al
State,848,empty,al
State,855,empty,al
State,879,al%#,al
State,897,empty,al
State,907,a$%l,al
State,917,al%,al
State,924,al$,al
State,937,a??l,al
State,944,$al#,al
State,949,?$?al,al
State,952,empty,al
State,961,al??,al
State,981,empty,al
State,988,a??l@@,al
State,991,al%,al
State,992,empty,al
State,993,empty,al
State,998,empty,al
ZipCode,12,169874.66586193297,35660
ZipCode,23,empty,36302
ZipCode,30,empty,36302
ZipCode,61,empty,35957
ZipCode,65,empty,35957
ZipCode,75,168370.4329089736,35631
ZipCode,80,empty,35631
ZipCode,81,empty,35631
ZipCode,82,empty,35631
ZipCode,99,191172.1537730676,36467
ZipCode,100,115923.4504492344,36467
ZipCode,114,133808.9634867593,36467
ZipCode,158,empty,35640
ZipCode,159,empty,35640
ZipCode,162,112256.90672203474,35640
ZipCode,172,120745.64374708386,35976
ZipCode,175,152966.79294398145,35976
ZipCode,186,177046.82048207623,35976
ZipCode,187,155386.13095736687,35976
ZipCode,199,113819.8857308042,35235
ZipCode,205,empty,35235
ZipCode,206,empty,35235
ZipCode,225,186879.0944534169,35968
ZipCode,231,201292.2764594899,35968
ZipCode,239,128179.5496662113,35968
ZipCode,242,empty,35968
ZipCode,263,empty,36784
ZipCode,270,empty,35007
ZipCode,277,empty,35007
ZipCode,287,empty,35007
ZipCode,314,190873.29648462197,36201
ZipCode,319,empty,36201
ZipCode,331,empty,36201
ZipCode,337,empty,36305
ZipCode,338,empty,36305
ZipCode,340,empty,36305
ZipCode,345,empty,36305
ZipCode,361,205370.09442786308,35594
ZipCode,386,empty,36617
ZipCode,389,empty,36617
ZipCode,401,empty,36067
ZipCode,419,117556.2951492393,35150
ZipCode,420,139205.3720778561,35150
ZipCode,426,125207.60475786614,35150
ZipCode,435,519052.74785529345,99508
ZipCode,444,empty,99508
ZipCode,477,172054.13428402937,36360
ZipCode,495,209032.79984466743,35960
ZipCode,518,129478.96860283376,36116
ZipCode,526,140881.96423638944,36116
ZipCode,541,190725.00807092348,36116
ZipCode,558,207352.52027211373,36106
ZipCode,561,213668.7128135308,36106
ZipCode,567,166795.06407952073,36854
ZipCode,570,212264.3656963385,36854
ZipCode,582,empty,36854
ZipCode,604,empty,36323
ZipCode,615,118774.97600441404,36323
ZipCode,618,empty,36801
ZipCode,634,empty,36801
ZipCode,637,empty,36801
ZipCode,647,empty,36278
ZipCode,649,empty,36278
ZipCode,655,180764.17232157275,36278
ZipCode,658,empty,36278
ZipCode,664,empty,36278
ZipCode,665,empty,36278
ZipCode,675,empty,35233
ZipCode,678,empty,35233
ZipCode,698,120021.52202906246,36078
ZipCode,705,empty,36078
ZipCode,721,154329.4754738609,35058
ZipCode,734,164078.9479766348,35058
ZipCode,746,empty,36420
ZipCode,750,empty,36420
ZipCode,757,187761.23339287535,36420
ZipCode,764,empty,36420
ZipCode,766,139043.33055648155,36420
ZipCode,770,empty,36201
ZipCode,813,empty,35903
ZipCode,858,empty,35570
ZipCode,862,empty,35570
ZipCode,870,empty,35570
ZipCode,876,empty,35570
ZipCode,887,138868.44744864033,35555
ZipCode,908,116098.76235498636,35901
ZipCode,910,131977.47707048318,35901
ZipCode,925,empty,35901
ZipCode,928,151779.65506739815,35901
ZipCode,943,empty,36033
ZipCode,947,131987.3307320016,36033
ZipCode,970,171071.0214011613,36330
ZipCode,1000,empty,35121
CountyName,15,empty,jefferson
CountyName,22,ho#ust#on,houston
CountyName,35,ho$%uston,houston
CountyName,49,marshal%l,marshall
CountyName,69,m@@arshal??l,marshall
CountyName,79,l#aud$erdale,lauderdale
CountyName,82,laude@#@rdale,lauderdale
CountyName,96,empty,covington
CountyName,101,empty,covington
CountyName,110,coving#to%n,covington
CountyName,118,c#ov@@ington,covington
CountyName,147,empty,morgan
CountyName,148,mo??rg%an,morgan
CountyName,151,empty,morgan
CountyName,162,m$or??gan,morgan
CountyName,198,empty,jefferson
CountyName,204,empty,jefferson
CountyName,208,empty,jefferson
CountyName,237,de ka#l#b,de kalb
CountyName,245,c$larke,clarke
CountyName,308,@@jefferson,jefferson
CountyName,319,empty,calhoun
CountyName,322,calhoun%,calhoun
CountyName,356,empty,marion
CountyName,358,m#ario$n,marion
CountyName,373,mar#$ion,marion
CountyName,375,empty,marion
CountyName,410,a@$@utauga,autauga
CountyName,437,anchorage%,anchorage
CountyName,465,%je@@fferson,jefferson
CountyName,466,empty,jefferson
CountyName,469,empty,dale
CountyName,486,empty,dale
CountyName,503,empty,cherokee
CountyName,505,empty,cherokee
CountyName,511,empty,cherokee
CountyName,513,empty,cherokee
CountyName,519,empty,montgomery
CountyName,524,mont??gomery,montgomery
CountyName,526,empty,montgomery
CountyName,551,empty,montgomery
CountyName,558,mont??go@@mery,montgomery
CountyName,559,empty,montgomery
CountyName,572,chamb#ers#,chambers
CountyName,578,empty,chambers
CountyName,604,empty,coffee
CountyName,611,??cof#fee,coffee
CountyName,617,empty,lee
CountyName,619,l??ee$,lee
CountyName,632,empty,lee
CountyName,633,le##e,lee
CountyName,634,empty,lee
CountyName,643,empty,randolph
CountyName,645,randolph$,randolph
CountyName,652,empty,randolph
CountyName,659,r$andolph,randolph
CountyName,678,empty,jefferson
CountyName,687,empty,jefferson
CountyName,692,e#l%more,elmore
CountyName,695,empty,elmore
CountyName,698,elmo??re,elmore
CountyName,706,empty,elmore
CountyName,709,empty,elmore
CountyName,710,elmo@@#re,elmore
CountyName,714,empty,elmore
CountyName,715,??elmo??re,elmore
CountyName,716,elmo%@@re,elmore
CountyName,717,empty,cullman
CountyName,719,#cu$llman,cullman
CountyName,726,empty,cullman
CountyName,731,empty,cullman
CountyName,780,empty,madison
CountyName,785,empty,madison
CountyName,794,ma%dis@@on,madison
CountyName,804,etowa$h??,etowah
CountyName,807,e@@towa#h,etowah
CountyName,810,empty,etowah
CountyName,816,empty,etowah
CountyName,820,empty,etowah
CountyName,826,empty,etowah
CountyName,832,empty,chilton
CountyName,837,empty,chilton
CountyName,853,m%$arion,marion
CountyName,862,@@ma$rion,marion
CountyName,876,empty,marion
CountyName,896,empty,fayette
CountyName,906,etow$ah#,etowah
CountyName,918,empty,etowah
CountyName,920,empty,etowah
CountyName,923,eto#wah$,etowah
CountyName,925,#etow%ah,etowah
CountyName,940,bu??tler,butler
CountyName,946,butler#??,butler
CountyName,947,but#ler%,butler
CountyName,961,coff????ee,coffee
CountyName,971,co%ffee,coffee
CountyName,992,blount$,blount
CountyName,1000,bloun#t,blount
PhoneNumber,8,empty,2053258100
PhoneNumber,13,empty,2563864556
PhoneNumber,16,empty,2563864556
PhoneNumber,26,empty,3347938701
PhoneNumber,42,empty,3347938701
PhoneNumber,52,14446201628.757055,2565938310
PhoneNumber,61,empty,2565938310
PhoneNumber,72,8163750489.51232,2567688400
PhoneNumber,94,14019974895.160658,2567688400
PhoneNumber,105,empty,3344933541
PhoneNumber,115,10801218739.768312,3344933541
PhoneNumber,123,empty,3343353374
PhoneNumber,144,empty,3343353374
PhoneNumber,153,empty,2567736511
PhoneNumber,161,7725630771.666529,2567736511
PhoneNumber,193,13402507049.229765,2565718000
PhoneNumber,220,empty,2568453150
PhoneNumber,243,empty,2568453150
PhoneNumber,250,empty,3346366221
PhoneNumber,251,12815640050.901724,3346366221
PhoneNumber,260,12068764918.756796,3346366221
PhoneNumber,301,7139177609.565479,2053258100
PhoneNumber,302,empty,2053258100
PhoneNumber,344,15803746197.41059,3347935000
PhoneNumber,349,10627324172.073963,2059397000
PhoneNumber,381,empty,2514717110
PhoneNumber,382,empty,2514717110
PhoneNumber,387,14440545583.25946,2514717110
PhoneNumber,390,13475389813.97972,2514717110
PhoneNumber,391,11987902697.0236,2514717110
PhoneNumber,394,15571377709.624405,3343614267
PhoneNumber,396,16483775232.91166,3343614267
PhoneNumber,469,11343659384.285858,3347742601
PhoneNumber,478,empty,3347742601
PhoneNumber,487,empty,3347742601
PhoneNumber,547,empty,3342938000
PhoneNumber,548,empty,3342938000
PhoneNumber,554,empty,3342938000
PhoneNumber,561,empty,3342938000
PhoneNumber,564,14508779594.333237,3342938000
PhoneNumber,584,11214573312.817068,3347561400
PhoneNumber,588,empty,3347561400
PhoneNumber,593,empty,3348972257
PhoneNumber,596,empty,3348972257
PhoneNumber,598,11895569579.084797,3348972257
PhoneNumber,605,empty,3348972257
PhoneNumber,609,17599675858.447124,3348972257
PhoneNumber,613,empty,3348972257
PhoneNumber,616,empty,3348972257
PhoneNumber,626,empty,3347493411
PhoneNumber,631,empty,3347493411
PhoneNumber,644,empty,2563572111
PhoneNumber,645,empty,2563572111
PhoneNumber,648,12293737519.419294,2563572111
PhoneNumber,657,13191916634.270552,2563572111
PhoneNumber,665,12856128144.463408,2563572111
PhoneNumber,669,empty,2059344011
PhoneNumber,673,11550759469.18475,2059344011
PhoneNumber,680,6589915752.087653,2059344011
PhoneNumber,691,10600210843.13312,2059344011
PhoneNumber,696,empty,3342836541
PhoneNumber,697,empty,3342836541
PhoneNumber,698,12786274278.290323,3342836541
PhoneNumber,702,empty,3342836541
PhoneNumber,709,11743714571.500357,3342836541
PhoneNumber,714,10848991642.905115,3342836541
PhoneNumber,724,12278624099.5788,2567372000
PhoneNumber,727,14038835546.825205,2567372000
PhoneNumber,732,empty,2567372000
PhoneNumber,748,empty,3342228466
PhoneNumber,763,11324272973.79668,3342228466
PhoneNumber,765,empty,3342228466
PhoneNumber,775,empty,2562651000
PhoneNumber,783,empty,2562651000
PhoneNumber,788,empty,2562651000
PhoneNumber,789,14227085323.67097,2562651000
PhoneNumber,792,empty,2562651000
PhoneNumber,793,empty,2562651000
PhoneNumber,797,empty,2562651000
PhoneNumber,800,9271882831.201109,2562651000
PhoneNumber,804,11596874727.142574,2564944000
PhoneNumber,807,14979865924.2231,2564944000
PhoneNumber,810,empty,2564944000
PhoneNumber,845,10375207612.015308,2057552500
PhoneNumber,849,empty,2057552500
PhoneNumber,859,10235234946.979774,2059216200
PhoneNumber,862,10979217586.176952,2059216200
PhoneNumber,863,empty,2059216200
PhoneNumber,873,7748848932.02202,2059216200
PhoneNumber,879,empty,2059325966
PhoneNumber,897,9552852894.121984,2059325966
PhoneNumber,901,7220998403.921121,2059325966
PhoneNumber,923,empty,2565435200
PhoneNumber,924,15314354168.649906,2565435200
PhoneNumber,955,10225134285.785025,3343762205
PhoneNumber,959,12650930354.446917,3343470584
PhoneNumber,965,16918416688.602566,3343470584
PhoneNumber,976,14979663480.792484,3343470584
PhoneNumber,993,empty,2052743000
PhoneNumber,996,empty,2052743000
HospitalType,2,acut$e care hospitals,acute care hospitals
HospitalType,9,acute care hos%pitals,acute care hospitals
HospitalType,14,empty,acute care hospitals
HospitalType,15,empty,acute care hospitals
HospitalType,38,acute car#e hospitals,acute care hospitals
HospitalType,39,empty,acute care hospitals
HospitalType,68,empty,acute care hospitals
HospitalType,85,acute# ??care hospitals,acute care hospitals
HospitalType,126,empty,acute care hospitals
HospitalType,131,empty,acute care hospitals
HospitalType,140,empty,acute care hospitals
HospitalType,143,acute care$ @@hospitals,acute care hospitals
HospitalType,153,$acute care$ hospitals,acute care hospitals
HospitalType,154,acute care hospi%t$als,acute care hospitals
HospitalType,185,empty,acute care hospitals
HospitalType,207,empty,acute care hospitals
HospitalType,212,acute% care hospitals,acute care hospitals
HospitalType,238,empty,acute care hospitals
HospitalType,259,empty,acute care hospitals
HospitalType,272,empty,acute care hospitals
HospitalType,282,acute care hospital@@s,acute care hospitals
HospitalType,290,empty,acute care hospitals
HospitalType,309,empty,acute care hospitals
HospitalType,338,acut%e car$e hospitals,acute care hospitals
HospitalType,361,acute care hospital%s,acute care hospitals
HospitalType,366,acute care %hospitals,acute care hospitals
HospitalType,375,empty,acute care hospitals
HospitalType,382,empty,acute care hospitals
HospitalType,387,acute care hospit@@als,acute care hospitals
HospitalType,394,empty,acute care hospitals
HospitalType,395,acute ca#re $hospitals,acute care hospitals
HospitalType,409,empty,acute care hospitals
HospitalType,416,empty,acute care hospitals
HospitalType,426,empty,acute care hospitals
HospitalType,434,empty,acute care hospitals
HospitalType,436,acute care hospi@@tals,acute care hospitals
HospitalType,447,acute ??care hospital??s,acute care hospitals
HospitalType,448,empty,acute care hospitals
HospitalType,449,acute care h$ospitals,acute care hospitals
HospitalType,470,acute c%are hospital$s,acute care hospitals
HospitalType,473,empty,acute care hospitals
HospitalType,480,acute care ho%s$pitals,acute care hospitals
HospitalType,482,empty,acute care hospitals
HospitalType,484,empty,acute care hospitals
HospitalType,486,acute care ho?@@?spitals,acute care hospitals
HospitalType,506,ac%ute care %hospitals,acute care hospitals
HospitalType,531,acute c$are ho@@spitals,acute care hospitals
HospitalType,548,acute care ho??spitals,acute care hospitals
HospitalType,553,empty,acute care hospitals
HospitalType,589,acute care hos#pitals,acute care hospitals
HospitalType,602,acute care$ hospi$tals,acute care hospitals
HospitalType,608,%ac??ute care hospitals,acute care hospitals
HospitalType,612,acute car@@e hospita??ls,acute care hospitals
HospitalType,617,acute# care hosp??itals,acute care hospitals
HospitalType,624,acute ca%re hosp$itals,acute care hospitals
HospitalType,626,empty,acute care hospitals
HospitalType,635,empty,acute care hospitals
HospitalType,643,acute care hospita@@ls,acute care hospitals
HospitalType,646,acute care $hospitals,acute care hospitals
HospitalType,665,empty,acute care hospitals
HospitalType,667,acute care# hosp#itals,acute care hospitals
HospitalType,686,acute care $hospitals,acute care hospitals
HospitalType,690,acute car@@e hospit$als,acute care hospitals
HospitalType,697,acute care hospital@@??s,acute care hospitals
HospitalType,699,a$cute care hospitals,acute care hospitals
HospitalType,705,empty,acute care hospitals
HospitalType,722,empty,acute care hospitals
HospitalType,731,acute ca@@re hospitals,acute care hospitals
HospitalType,737,acute c#are hospitals,acute care hospitals
HospitalType,752,empty,acute care hospitals
HospitalType,754,acute $care ho$spitals,acute care hospitals
HospitalType,768,acute care$ hospitals,acute care hospitals
HospitalType,780,empty,acute care hospitals
HospitalType,800,acute care hosp??itals,acute care hospitals
HospitalType,805,empty,acute care hospitals
HospitalType,807,acute care hospita@@$ls,acute care hospitals
HospitalType,817,empty,acute care hospitals
HospitalType,830,acute c%are hospital??s,acute care hospitals
HospitalType,837,empty,acute care hospitals
HospitalType,861,acute care hosp#$itals,acute care hospitals
HospitalType,885,acut$e care ho??spitals,acute care hospitals
HospitalType,891,acu??te car@@e hospitals,acute care hospitals
HospitalType,913,empty,acute care hospitals
HospitalType,924,acute care hosp@@itals,acute care hospitals
HospitalType,925,acute c%are hosp%itals,acute care hospitals
HospitalType,932,empty,acute care hospitals
HospitalType,945,acute care hospita??l??s,acute care hospitals
HospitalType,974,acut@@e care hospitals#,acute care hospitals
HospitalType,978,acute care h#ospitals,acute care hospitals
HospitalType,989,empty,acute care hospitals
HospitalOwner,4,voluntary non-profit -?? private,voluntary non-profit - private
HospitalOwner,15,empty,government - hospital district or authority
HospitalOwner,18,gover??nment% - hospital district or authority,government - hospital district or authority
HospitalOwner,19,gov@@ernment - hospital district or au??thority,government - hospital district or authority
HospitalOwner,26,empty,government - hospital district or authority
HospitalOwner,42,government?? $- hospital district or authority,government - hospital district or authority
HospitalOwner,60,empty,government - hospital district or authority
HospitalOwner,67,government - hospital district or ??authority,government - hospital district or authority
HospitalOwner,74,volun%tary non-profit - other,voluntary non-profit - other
HospitalOwner,75,voluntary non-@@profit - other$,voluntary non-profit - other
