Attribute,Index,Dirty Value,Cleaned Value
HospitalName,619,empty,east alabama medical center and snf
HospitalName,629,empty,east alabama medical center and snf
HospitalName,643,empty,wedowee hospital
HospitalName,654,empty,wedowee hospital
HospitalName,658,empty,wedowee hospital
HospitalName,660,empty,wedowee hospital
HospitalName,674,empty,university of alabama hospital
HospitalName,680,empty,university of alabama hospital
HospitalName,687,empty,university of alabama hospital
HospitalName,699,empty,community hospital inc
HospitalName,701,empty,community hospital inc
HospitalName,714,empty,community hospital inc
HospitalName,715,empty,community hospital inc
HospitalName,719,empty,cullman regional medical center
HospitalName,724,empty,cullman regional medical center
HospitalName,726,empty,cullman regional medical center
HospitalName,731,empty,cullman regional medical center
HospitalName,756,empty,andalusia regional hospital
HospitalName,759,empty,andalusia regional hospital
HospitalName,762,empty,andalusia regional hospital
HospitalName,774,empty,stringfellow memorial hospital
HospitalName,777,empty,huntsville hospital
HospitalName,779,empty,huntsville hospital
HospitalName,789,empty,huntsville hospital
HospitalName,791,empty,huntsville hospital
HospitalName,792,empty,huntsville hospital
HospitalName,794,empty,huntsville hospital
HospitalName,804,empty,gadsden regional medical center
HospitalName,815,empty,gadsden regional medical center
HospitalName,841,empty,chilton medical center
HospitalName,844,empty,chilton medical center
HospitalName,848,empty,chilton medical center
HospitalName,863,empty,marion regional medical center
HospitalName,872,empty,marion regional medical center
HospitalName,875,empty,marion regional medical center
HospitalName,882,empty,fayette medical center
HospitalName,883,empty,fayette medical center
HospitalName,905,empty,riverview regional medical center
HospitalName,906,empty,riverview regional medical center
HospitalName,915,empty,riverview regional medical center
HospitalName,934,empty,georgiana hospital
HospitalName,943,empty,georgiana hospital
HospitalName,947,empty,georgiana hospital
HospitalName,954,empty,georgiana hospital
HospitalName,957,empty,medical center enterprise
HospitalName,966,empty,medical center enterprise
HospitalName,971,empty,medical center enterprise
HospitalName,977,empty,medical center enterprise
HospitalName,990,empty,st vincents blount
HospitalName,996,empty,st vincents blount
HospitalName,998,empty,st vincents blount
Address1,6,empty,1720 university blvd
Address1,22,empty,1108 ross clark circle
Address1,28,empty,1108 ross clark circle
Address1,52,empty,2505 u s highway 431 north
Address1,66,empty,2505 u s highway 431 north
Address1,70,empty,205 marengo street
Address1,89,empty,205 marengo street
Address1,96,empty,702 n main st
Address1,102,empty,702 n main st
Address1,106,empty,702 n main st
Address1,118,empty,702 n main st
Address1,119,empty,702 n main st
Address1,146,empty,201 pine street northwest
Address1,151,empty,201 pine street northwest
Address1,161,empty,201 pine street northwest
Address1,164,empty,201 pine street northwest
Address1,171,empty,8000 alabama highway 69
Address1,176,empty,8000 alabama highway 69
Address1,177,empty,8000 alabama highway 69
Address1,178,empty,8000 alabama highway 69
Address1,190,empty,8000 alabama highway 69
Address1,194,empty,8000 alabama highway 69
Address1,203,empty,50 medical park east drive
Address1,213,empty,50 medical park east drive
Address1,214,empty,50 medical park east drive
Address1,221,empty,200 med center drive
Address1,222,empty,200 med center drive
Address1,227,empty,200 med center drive
Address1,241,empty,200 med center drive
Address1,265,empty,33700 highway 43
Address1,269,empty,33700 highway 43
Address1,270,empty,1000 first street north
Address1,272,empty,1000 first street north
Address1,274,empty,1000 first street north
Address1,280,empty,1000 first street north
Address1,288,empty,1000 first street north
Address1,294,empty,1000 first street north
Address1,298,empty,1720 university blvd
Address1,302,empty,1720 university blvd
Address1,318,empty,301 east 18th st
Address1,325,empty,301 east 18th st
Address1,329,empty,301 east 18th st
Address1,346,empty,4370 west main street
Address1,353,empty,810 st vincents drive
Address1,358,empty,1530 u s highway 43
Address1,361,empty,1530 u s highway 43
Address1,363,empty,1530 u s highway 43
Address1,368,empty,1530 u s highway 43
Address1,384,empty,2451 fillingim street
Address1,388,empty,2451 fillingim street
Address1,389,empty,2451 fillingim street
Address1,394,empty,124 s memorial dr
Address1,396,empty,124 s memorial dr
Address1,403,empty,124 s memorial dr
Address1,409,empty,124 s memorial dr
Address1,410,empty,124 s memorial dr
Address1,434,empty,2801 debarr road
Address1,437,empty,2801 debarr road
Address1,462,empty,1300 south montgomery avenue
Address1,466,empty,1300 south montgomery avenue
Address1,475,empty,126 hospital ave
Address1,477,empty,126 hospital ave
Address1,485,empty,126 hospital ave
Address1,493,empty,400 northwood dr
Address1,496,empty,400 northwood dr
Address1,499,empty,400 northwood dr
Address1,501,empty,400 northwood dr
Address1,508,empty,400 northwood dr
Address1,511,empty,400 northwood dr
Address1,521,empty,2105 east south boulevard
Address1,526,empty,2105 east south boulevard
Address1,533,empty,2105 east south boulevard
Address1,545,empty,1725 pine street
Address1,554,empty,1725 pine street
Address1,566,empty,1725 pine street
Address1,569,empty,4800 48th st
Address1,570,empty,4800 48th st
Address1,572,empty,4800 48th st
Address1,579,empty,4800 48th st
Address1,580,empty,4800 48th st
Address1,587,empty,4800 48th st
Address1,591,empty,4800 48th st
Address1,601,empty,987 drayton street
Address1,615,empty,987 drayton street
Address1,621,empty,2000 pepperell parkway
Address1,629,empty,2000 pepperell parkway
Address1,632,empty,2000 pepperell parkway
Address1,633,empty,2000 pepperell parkway
Address1,637,empty,2000 pepperell parkway
Address1,639,empty,2000 pepperell parkway
Address1,641,empty,2000 pepperell parkway
Address1,657,empty,209 north main street
Address1,658,empty,209 north main street
Address1,659,empty,209 north main street
Address1,660,empty,209 north main street
Address1,676,empty,619 south 19th street
Address1,687,empty,619 south 19th street
Address1,689,empty,619 south 19th street
Address1,713,empty,805 friendship road
Address1,714,empty,805 friendship road
Address1,727,empty,1912 alabama highway 157
Address1,730,empty,1912 alabama highway 157
Address1,731,empty,1912 alabama highway 157
Address1,738,empty,1912 alabama highway 157
Address1,741,empty,1912 alabama highway 157
Address1,743,empty,849 south three notch street
Address1,760,empty,849 south three notch street
Address1,779,empty,101 sivley rd
Address1,786,empty,101 sivley rd
Address1,795,empty,101 sivley rd
Address1,797,empty,101 sivley rd
Address1,800,empty,101 sivley rd
Address1,814,empty,1007 goodyear avenue
Address1,816,empty,1007 goodyear avenue
Address1,820,empty,1007 goodyear avenue
Address1,821,empty,1007 goodyear avenue
Address1,822,empty,1007 goodyear avenue
Address1,847,empty,1010 lay dam road
Address1,851,empty,1010 lay dam road
Address1,867,empty,1256 military street south
Address1,882,empty,1653 temple avenue north
Address1,895,empty,1653 temple avenue north
Address1,915,empty,600 south third street
Address1,917,empty,600 south third street
Address1,918,empty,600 south third street
Address1,938,empty,515 miranda st
Address1,943,empty,515 miranda st
Address1,947,empty,515 miranda st
Address1,948,empty,515 miranda st
Address1,964,empty,400 n edwards street
Address1,981,empty,150 gilbreath drive
Address1,982,empty,150 gilbreath drive
Address1,987,empty,150 gilbreath drive
Address1,990,empty,150 gilbreath drive
City,1,empty,birmingham
City,3,empty,birmingham
City,15,empty,sheffield
City,34,empty,dothan
City,42,empty,dothan
City,45,empty,boaz
City,50,empty,boaz
City,58,empty,boaz
City,68,empty,boaz
City,86,empty,florence
City,88,empty,florence
City,94,empty,florence
City,97,empty,opp
City,98,empty,opp
City,110,empty,opp
City,124,empty,luverne
City,129,empty,luverne
City,133,empty,luverne
City,135,empty,luverne
City,140,empty,luverne
City,151,empty,hartselle
City,154,empty,hartselle
City,176,empty,guntersville
City,180,empty,guntersville
City,187,empty,guntersville
City,193,empty,guntersville
City,196,empty,birmingham
City,204,empty,birmingham
City,214,empty,birmingham
City,223,empty,fort payne
City,233,empty,fort payne
City,235,empty,fort payne
City,237,empty,fort payne
City,248,empty,thomasville
City,249,empty,thomasville
City,273,empty,alabaster
City,278,empty,alabaster
City,280,empty,alabaster
City,282,empty,alabaster
City,290,empty,alabaster
City,294,empty,alabaster
City,311,empty,birmingham
City,317,empty,anniston
City,318,empty,anniston
City,319,empty,anniston
City,324,empty,anniston
City,332,empty,dothan
City,366,empty,winfield
City,371,empty,winfield
City,390,empty,mobile
City,391,empty,mobile
City,399,empty,prattville
City,405,empty,prattville
City,406,empty,prattville
City,409,empty,prattville
City,433,empty,anchorage
City,435,empty,anchorage
City,437,empty,anchorage
City,440,empty,anchorage
City,450,empty,anchorage
City,454,empty,sheffield
City,467,empty,ozark
City,473,empty,ozark
City,477,empty,ozark
City,483,empty,ozark
City,494,empty,centre
City,507,empty,centre
City,510,empty,centre
City,512,empty,centre
City,518,empty,montgomery
City,526,empty,montgomery
City,531,empty,montgomery
City,554,empty,montgomery
City,555,empty,montgomery
City,558,empty,montgomery
City,562,empty,montgomery
City,567,empty,valley
City,568,empty,valley
City,570,empty,valley
City,572,empty,valley
City,582,empty,valley
City,585,empty,valley
City,587,empty,valley
City,595,empty,elba
City,599,empty,elba
City,600,empty,elba
City,605,empty,elba
City,610,empty,elba
City,621,empty,opelika
City,624,empty,opelika
City,625,empty,opelika
City,643,empty,wedowee
City,649,empty,wedowee
City,654,empty,wedowee
City,670,empty,birmingham
City,671,empty,birmingham
City,684,empty,birmingham
City,689,empty,birmingham
City,690,empty,birmingham
City,692,empty,tallassee
City,698,empty,tallassee
City,726,empty,cullman
City,728,empty,cullman
City,731,empty,cullman
City,736,empty,cullman
City,744,empty,andalusia
City,758,empty,andalusia
City,761,empty,andalusia
City,770,empty,anniston
City,773,empty,anniston
City,781,empty,huntsville
City,783,empty,huntsville
City,784,empty,huntsville
City,794,empty,huntsville
City,796,empty,huntsville
City,811,empty,gadsden
City,823,empty,gadsden
City,832,empty,clanton
City,835,empty,clanton
City,836,empty,clanton
City,844,empty,clanton
City,846,empty,clanton
City,847,empty,clanton
City,848,empty,clanton
City,851,empty,clanton
City,859,empty,hamilton
City,871,empty,hamilton
City,874,empty,hamilton
City,891,empty,fayette
City,903,empty,gadsden
City,905,empty,gadsden
City,924,empty,gadsden
City,930,empty,gadsden
City,938,empty,georgiana
City,941,empty,georgiana
City,951,empty,georgiana
City,959,empty,enterprise
City,963,empty,enterprise
City,967,empty,enterprise
City,968,empty,enterprise
State,5,empty,al
State,7,empty,al
State,10,empty,al
State,14,empty,al
State,15,empty,al
State,29,empty,al
State,37,empty,al
State,38,empty,al
State,44,empty,al
State,57,empty,al
State,61,empty,al
State,73,empty,al
State,76,empty,al
State,77,empty,al
State,78,empty,al
State,89,empty,al
State,101,empty,al
State,106,empty,al
State,113,empty,al
State,119,empty,al
State,121,empty,al
State,129,empty,al
State,130,empty,al
State,140,empty,al
State,142,empty,al
State,147,empty,al
State,148,empty,al
State,155,empty,al
State,173,empty,al
State,192,empty,al
State,204,empty,al
State,205,empty,al
State,209,empty,al
State,221,empty,al
State,229,empty,al
State,238,empty,al
State,247,empty,al
State,248,empty,al
State,263,empty,al
State,269,empty,al
State,274,empty,al
State,277,empty,al
State,281,empty,al
State,283,empty,al
State,287,empty,al
State,293,empty,al
State,307,empty,al
State,323,empty,al
State,331,empty,al
State,339,empty,al
State,342,empty,al
State,351,empty,al
State,353,empty,al
State,360,empty,al
State,366,empty,al
State,369,empty,al
State,394,empty,al
State,396,empty,al
State,411,empty,al
State,416,empty,al
State,423,empty,al
State,434,empty,ak
State,435,empty,ak
State,437,empty,ak
State,440,empty,ak
State,443,empty,ak
State,446,empty,ak
State,454,empty,al
State,455,empty,al
State,458,empty,al
State,471,empty,al
State,480,empty,al
State,482,empty,al
State,485,empty,al
State,505,empty,al
State,511,empty,al
State,515,empty,al
State,524,empty,al
State,533,empty,al
State,548,empty,al
State,561,empty,al
State,567,empty,al
State,568,empty,al
State,571,empty,al
State,575,empty,al
State,576,empty,al
State,579,empty,al
State,586,empty,al
State,587,empty,al
State,588,empty,al
State,596,empty,al
State,597,empty,al
State,598,empty,al
State,602,empty,al
State,604,empty,al
State,606,empty,al
State,609,empty,al
State,610,empty,al
State,614,empty,al
State,615,empty,al
State,622,empty,al
State,631,empty,al
State,632,empty,al
State,641,empty,al
State,647,empty,al
State,650,empty,al
State,653,empty,al
State,654,empty,al
State,657,empty,al
State,662,empty,al
State,674,empty,al
State,681,empty,al
State,682,empty,al
State,687,empty,al
State,694,empty,al
State,700,empty,al
State,707,empty,al
State,709,empty,al
State,711,empty,al
State,718,empty,al
State,734,empty,al
State,741,empty,al
State,742,empty,al
State,750,empty,al
State,769,empty,al
State,776,empty,al
State,787,empty,al
State,802,empty,al
State,816,empty,al
State,818,empty,al
State,821,empty,al
State,835,empty,al
State,837,empty,al
State,845,empty,al
State,850,empty,al
State,858,empty,al
State,878,empty,al
State,883,empty,al
State,884,empty,al
State,887,empty,al
State,906,empty,al
State,907,empty,al
State,921,empty,al
State,925,empty,al
State,926,empty,al
State,927,empty,al
State,932,empty,al
State,933,empty,al
State,947,empty,al
State,957,empty,al
State,960,empty,al
State,962,empty,al
State,964,empty,al
State,969,empty,al
State,976,empty,al
State,985,empty,al
State,995,empty,al
State,997,empty,al
State,1000,empty,al
ZipCode,3,empty,35233
ZipCode,17,empty,35660
ZipCode,18,empty,35660
ZipCode,24,empty,36302
ZipCode,27,empty,36302
ZipCode,34,empty,36302
ZipCode,51,empty,35957
ZipCode,52,empty,35957
ZipCode,54,empty,35957
ZipCode,62,empty,35957
ZipCode,80,empty,35631
ZipCode,81,empty,35631
ZipCode,86,empty,35631
ZipCode,96,empty,36467
ZipCode,97,empty,36467
ZipCode,121,empty,36049
ZipCode,136,empty,36049
ZipCode,138,empty,36049
ZipCode,143,empty,36049
ZipCode,146,empty,35640
ZipCode,150,empty,35640
ZipCode,168,empty,35640
ZipCode,184,empty,35976
ZipCode,185,empty,35976
ZipCode,186,empty,35976
ZipCode,188,empty,35976
ZipCode,189,empty,35976
ZipCode,190,empty,35976
ZipCode,197,empty,35235
ZipCode,200,empty,35235
ZipCode,216,empty,35235
ZipCode,217,empty,35235
ZipCode,222,empty,35968
ZipCode,225,empty,35968
ZipCode,240,empty,35968
ZipCode,242,empty,35968
ZipCode,253,empty,36784
ZipCode,282,empty,35007
ZipCode,284,empty,35007
ZipCode,308,empty,35233
ZipCode,312,empty,36201
ZipCode,319,empty,36201
ZipCode,323,empty,36201
ZipCode,330,empty,36201
ZipCode,335,empty,36305
ZipCode,339,empty,36305
ZipCode,342,empty,36305
ZipCode,346,empty,36305
ZipCode,352,empty,35205
ZipCode,360,empty,35594
ZipCode,367,empty,35594
ZipCode,374,empty,35594
ZipCode,376,empty,35594
ZipCode,380,empty,36617
ZipCode,385,empty,36617
ZipCode,395,empty,36067
ZipCode,398,empty,36067
ZipCode,421,empty,35150
ZipCode,422,empty,35150
ZipCode,437,empty,99508
ZipCode,444,empty,99508
ZipCode,446,empty,99508
ZipCode,454,empty,35660
ZipCode,465,empty,35660
ZipCode,468,empty,36360
ZipCode,471,empty,36360
ZipCode,479,empty,36360
ZipCode,480,empty,36360
ZipCode,491,empty,36360
ZipCode,492,empty,35960
ZipCode,526,empty,36116
ZipCode,536,empty,36116
ZipCode,539,empty,36116
ZipCode,540,empty,36116
ZipCode,546,empty,36106
ZipCode,551,empty,36106
ZipCode,553,empty,36106
ZipCode,554,empty,36106
ZipCode,557,empty,36106
ZipCode,563,empty,36106
ZipCode,564,empty,36106
ZipCode,568,empty,36854
ZipCode,570,empty,36854
ZipCode,576,empty,36854
ZipCode,584,empty,36854
ZipCode,586,empty,36854
ZipCode,609,empty,36323
ZipCode,614,empty,36323
ZipCode,617,empty,36801
ZipCode,621,empty,36801
ZipCode,623,empty,36801
ZipCode,624,empty,36801
ZipCode,626,empty,36801
ZipCode,627,empty,36801
ZipCode,634,empty,36801
ZipCode,637,empty,36801
ZipCode,640,empty,36801
ZipCode,648,empty,36278
ZipCode,667,empty,35233
ZipCode,706,empty,36078
ZipCode,712,empty,36078
ZipCode,718,empty,35058
ZipCode,721,empty,35058
ZipCode,726,empty,35058
ZipCode,733,empty,35058
ZipCode,737,empty,35058
ZipCode,738,empty,35058
ZipCode,743,empty,36420
ZipCode,745,empty,36420
ZipCode,750,empty,36420
ZipCode,753,empty,36420
ZipCode,754,empty,36420
ZipCode,755,empty,36420
ZipCode,763,empty,36420
ZipCode,769,empty,36201
ZipCode,773,empty,36201
ZipCode,783,empty,35801
ZipCode,785,empty,35801
ZipCode,790,empty,35801
ZipCode,804,empty,35903
ZipCode,805,empty,35903
ZipCode,808,empty,35903
ZipCode,810,empty,35903
ZipCode,813,empty,35903
ZipCode,820,empty,35903
ZipCode,825,empty,35903
ZipCode,831,empty,35045
ZipCode,837,empty,35045
ZipCode,851,empty,35045
ZipCode,855,empty,35570
ZipCode,856,empty,35570
ZipCode,863,empty,35570
ZipCode,869,empty,35570
ZipCode,871,empty,35570
ZipCode,901,empty,35555
ZipCode,907,empty,35901
ZipCode,908,empty,35901
ZipCode,930,empty,35901
ZipCode,931,empty,36033
ZipCode,938,empty,36033
ZipCode,946,empty,36033
ZipCode,947,empty,36033
ZipCode,953,empty,36033
ZipCode,962,empty,36330
ZipCode,971,empty,36330
ZipCode,973,empty,36330
ZipCode,974,empty,36330
ZipCode,987,empty,35121
CountyName,18,empty,jefferson
CountyName,20,empty,houston
CountyName,21,empty,houston
CountyName,45,empty,marshall
CountyName,52,empty,marshall
CountyName,60,empty,marshall
CountyName,64,empty,marshall
CountyName,83,empty,lauderdale
CountyName,88,empty,lauderdale
CountyName,90,empty,lauderdale
CountyName,102,empty,covington
CountyName,103,empty,covington
CountyName,113,empty,covington
CountyName,114,empty,covington
CountyName,121,empty,crenshaw
CountyName,134,empty,crenshaw
CountyName,140,empty,crenshaw
CountyName,144,empty,crenshaw
CountyName,149,empty,morgan
CountyName,151,empty,morgan
CountyName,161,empty,morgan
CountyName,162,empty,morgan
CountyName,171,empty,marshall
CountyName,182,empty,marshall
CountyName,199,empty,jefferson
CountyName,202,empty,jefferson
CountyName,204,empty,jefferson
CountyName,212,empty,jefferson
CountyName,217,empty,jefferson
CountyName,219,empty,jefferson
CountyName,220,empty,de kalb
CountyName,229,empty,de kalb
CountyName,234,empty,de kalb
CountyName,236,empty,de kalb
CountyName,250,empty,clarke
CountyName,257,empty,clarke
CountyName,258,empty,clarke
CountyName,261,empty,clarke
CountyName,264,empty,clarke
CountyName,267,empty,clarke
CountyName,269,empty,clarke
CountyName,275,empty,shelby
CountyName,279,empty,shelby
CountyName,284,empty,shelby
CountyName,286,empty,shelby
CountyName,317,empty,calhoun
CountyName,318,empty,calhoun
CountyName,320,empty,calhoun
CountyName,321,empty,calhoun
CountyName,329,empty,calhoun
CountyName,331,empty,calhoun
CountyName,335,empty,houston
CountyName,347,empty,houston
CountyName,349,empty,jefferson
CountyName,357,empty,marion
CountyName,363,empty,marion
CountyName,364,empty,marion
CountyName,372,empty,marion
CountyName,385,empty,mobile
CountyName,390,empty,mobile
CountyName,395,empty,autauga
CountyName,407,empty,autauga
CountyName,410,empty,autauga
CountyName,416,empty,talladega
CountyName,419,empty,talladega
CountyName,422,empty,talladega
CountyName,424,empty,talladega
CountyName,430,empty,talladega
CountyName,434,empty,anchorage
CountyName,435,empty,anchorage
CountyName,439,empty,anchorage
CountyName,449,empty,anchorage
CountyName,457,empty,jefferson
CountyName,461,empty,jefferson
CountyName,465,empty,jefferson
CountyName,481,empty,dale
CountyName,483,empty,dale
CountyName,490,empty,dale
CountyName,498,empty,cherokee
CountyName,501,empty,cherokee
CountyName,507,empty,cherokee
CountyName,511,empty,cherokee
CountyName,512,empty,cherokee
CountyName,520,empty,montgomery
CountyName,530,empty,montgomery
CountyName,534,empty,montgomery
CountyName,538,empty,montgomery
CountyName,542,empty,montgomery
CountyName,544,empty,montgomery
CountyName,545,empty,montgomery
CountyName,551,empty,montgomery
CountyName,555,empty,montgomery
CountyName,560,empty,montgomery
CountyName,562,empty,montgomery
CountyName,563,empty,montgomery
CountyName,564,empty,montgomery
CountyName,575,empty,chambers
CountyName,579,empty,chambers
CountyName,585,empty,chambers
CountyName,596,empty,coffee
CountyName,604,empty,coffee
CountyName,621,empty,lee
CountyName,638,empty,lee
CountyName,640,empty,lee
CountyName,645,empty,randolph
CountyName,650,empty,randolph
CountyName,658,empty,randolph
CountyName,660,empty,randolph
CountyName,661,empty,randolph
CountyName,674,empty,jefferson
CountyName,675,empty,jefferson
CountyName,678,empty,jefferson
CountyName,679,empty,jefferson
CountyName,680,empty,jefferson
CountyName,692,empty,elmore
CountyName,703,empty,elmore
CountyName,717,empty,cullman
CountyName,718,empty,cullman
CountyName,724,empty,cullman
CountyName,739,empty,cullman
CountyName,740,empty,cullman
CountyName,765,empty,covington
CountyName,766,empty,covington
CountyName,777,empty,madison
CountyName,778,empty,madison
CountyName,779,empty,madison
CountyName,780,empty,madison
CountyName,785,empty,madison
CountyName,790,empty,madison
CountyName,797,empty,madison
CountyName,801,empty,madison
CountyName,812,empty,etowah
CountyName,813,empty,etowah
CountyName,815,empty,etowah
CountyName,826,empty,etowah
CountyName,830,empty,chilton
CountyName,836,empty,chilton
CountyName,837,empty,chilton
CountyName,842,empty,chilton
CountyName,845,empty,chilton
CountyName,876,empty,marion
CountyName,877,empty,marion
CountyName,881,empty,fayette
CountyName,882,empty,fayette
CountyName,902,empty,fayette
CountyName,905,empty,etowah
CountyName,914,empty,etowah
CountyName,915,empty,etowah
CountyName,950,empty,butler
CountyName,956,empty,coffee
CountyName,958,empty,coffee
CountyName,960,empty,coffee
CountyName,963,empty,coffee
CountyName,971,empty,coffee
CountyName,972,empty,coffee
CountyName,976,empty,coffee
CountyName,978,empty,coffee
CountyName,979,empty,coffee
CountyName,980,empty,coffee
CountyName,981,empty,blount
CountyName,986,empty,blount
CountyName,989,empty,blount
CountyName,997,empty,blount
PhoneNumber,1,empty,2053258100
PhoneNumber,4,empty,2053258100
PhoneNumber,6,empty,2053258100
PhoneNumber,12,empty,2563864556
PhoneNumber,18,empty,2563864556
PhoneNumber,19,empty,2563864556
PhoneNumber,21,empty,3347938701
PhoneNumber,43,empty,3347938701
PhoneNumber,53,empty,2565938310
PhoneNumber,56,empty,2565938310
PhoneNumber,57,empty,2565938310
PhoneNumber,62,empty,2565938310
PhoneNumber,68,empty,2565938310
PhoneNumber,77,empty,2567688400
PhoneNumber,79,empty,2567688400
PhoneNumber,84,empty,2567688400
PhoneNumber,86,empty,2567688400
PhoneNumber,112,empty,3344933541
PhoneNumber,124,empty,3343353374
PhoneNumber,127,empty,3343353374
PhoneNumber,136,empty,3343353374
PhoneNumber,137,empty,3343353374
PhoneNumber,141,empty,3343353374
PhoneNumber,145,empty,2567736511
PhoneNumber,147,empty,2567736511
PhoneNumber,156,empty,2567736511
PhoneNumber,159,empty,2567736511
PhoneNumber,162,empty,2567736511
PhoneNumber,165,empty,2567736511
PhoneNumber,175,empty,2565718000
PhoneNumber,176,empty,2565718000
PhoneNumber,180,empty,2565718000
PhoneNumber,187,empty,2565718000
PhoneNumber,189,empty,2565718000
PhoneNumber,190,empty,2565718000
PhoneNumber,200,empty,2058383122
PhoneNumber,202,empty,2058383122
PhoneNumber,205,empty,2058383122
PhoneNumber,209,empty,2058383122
PhoneNumber,212,empty,2058383122
PhoneNumber,225,empty,2568453150
PhoneNumber,226,empty,2568453150
PhoneNumber,238,empty,2568453150
PhoneNumber,242,empty,2568453150
PhoneNumber,243,empty,2568453150
PhoneNumber,245,empty,3346366221
PhoneNumber,255,empty,3346366221
PhoneNumber,264,empty,3346366221
PhoneNumber,274,empty,2056208100
PhoneNumber,279,empty,2056208100
PhoneNumber,280,empty,2056208100
PhoneNumber,285,empty,2056208100
PhoneNumber,295,empty,2053258100
PhoneNumber,305,empty,2053258100
PhoneNumber,307,empty,2053258100
PhoneNumber,312,empty,2562358900
PhoneNumber,317,empty,2562358900
PhoneNumber,320,empty,2562358900
PhoneNumber,337,empty,3347935000
PhoneNumber,338,empty,3347935000
PhoneNumber,342,empty,3347935000
PhoneNumber,365,empty,2054877736
PhoneNumber,373,empty,2054877736
PhoneNumber,380,empty,2514717110
PhoneNumber,385,empty,2514717110
PhoneNumber,394,empty,3343614267
PhoneNumber,400,empty,3343614267
PhoneNumber,421,empty,2562495000
PhoneNumber,436,empty,9072761131
PhoneNumber,447,empty,9072761131
PhoneNumber,452,empty,9075436300
PhoneNumber,463,empty,2563864556
PhoneNumber,467,empty,3347742601
PhoneNumber,472,empty,3347742601
PhoneNumber,479,empty,3347742601
PhoneNumber,480,empty,3347742601
PhoneNumber,494,empty,2569275531
PhoneNumber,500,empty,2569275531
PhoneNumber,502,empty,2569275531
PhoneNumber,507,empty,2569275531
PhoneNumber,519,empty,3342882100
PhoneNumber,521,empty,3342882100
