Attribute,Index,Dirty Value,Cleaned Value
city,974,nan,Davenport
city,975,nan,Davenport
city,976,Da%venport,Davenport
city,977,nan,Davenport
city,984,Westerly,We##sterly
city,987,nan,Westerly
city,994,nan,Birmingham
city,1005,C#h#icago,Chicago
city,1013,nan,Stamford
city,1037,nan,Hilo
city,1040,nan,Mill Valley
city,1048,nan,Windsor
city,1066,S%pri%ngfield,Springfield
city,1069,nan,Austin
city,1080,nan,Portland
city,1089,nan,Portland
city,1092,Port??l#and,Portland
city,1095,Por@@tland,Portland
city,1104,Minne@@apolis,Minneapolis
city,1136,Steve??ns Poi@@nt,Stevens Point
city,1140,nan,Henderson
city,1212,nan,York
city,1224,East Fai$rfield,East Fairfield
city,1226,Ea%st Fairfield,East Fairfield
city,1232,Menominie,Menominie$
city,1236,nan,Flagstaff
city,1245,nan,Cincinnati
city,1252,nan,Cincinnati
city,1259,nan,Mammoth Lakes
city,1270,Sante#e,Santee
city,1286,nan,Fort Worth
city,1298,nan,Utica
city,1300,Ut??ica,Utica
city,1303,nan,Lahaina
city,1304,L??ahai??na,Lahaina
city,1306,nan,Lahaina
city,1324,nan,Hilo
city,1373,nan,Monroe
city,1378,San D@%@iego,San Diego
city,1382,nan,Moab
city,1386,S??an Diego,San Diego
city,1389,San Dieg@@o??,San Diego
city,1390,S??an D$iego,San Diego
city,1400,nan,Saint Louis
city,1419,nan,Mustang
city,1421,nan,Providence
city,1426,Pr%ovi$dence,Providence
city,1433,$Port$land,Portland
city,1441,nan,Papillion
city,1469,nan,Woodbridge
city,1471,nan,Woodbridge
city,1478,Coll#ege S??tation,College Station
city,1490,nan,Slippery Rock
city,1509,nan,O'Fallon
city,1512,nan,Eugene
city,1520,nan,Portland
city,1526,nan,Arvada
city,1529,Spiri@@@@t Lake,Spirit Lake
city,1530,nan,Spirit Lake
city,1540,$D??anville,Danville
city,1587,L%yons,Lyons
city,1588,nan,Lyons
city,1589,L%yons,Lyons
city,1594,nan,Lyons
city,1602,Brevar%d,Brevard
city,1624,nan,Lafayette
city,1635,nan,San Antonio
city,1654,nan,Bucryus
city,1661,nan,Black Mountain
city,1668,nan,Prescott
city,1683,nan,Blanco
city,1685,nan,Blanco
city,1692,nan,Marietta
city,1695,nan,Mt. Airy
city,1710,nan,Denver
city,1717,nan,Paonia
city,1722,C??hicago,Chicago
city,1725,nan,Chicago
city,1729,nan,Cincinnati
city,1741,nan,Denver
city,1744,nan,Export
city,1746,nan,Export
city,1749,nan,Export
city,1763,Roch$este$r,Rochester
city,1775,Lansdale@@,Lansdale
city,1792,nan,Chandler
city,1796,Cha#ndler,Chandler
city,1799,nan,Chandler
city,1825,nan,Saint Louis
city,1834,nan,Columbus
city,1858,nan,Brooklyn
city,1860,nan,Brooklyn
city,1869,nan,Brooklyn
city,1873,B??rookly$n,Brooklyn
city,1876,nan,Brooklyn
city,1879,@@#Brooklyn,Brooklyn
city,1903,nan,Pottstown
city,1912,nan,Norfolk
city,1922,nan,Boise
city,1926,nan,Boise
city,1927,B#oi%se,Boise
city,1955,nan,Conroe
city,1959,nan,Conroe
city,1984,nan,Glendale
city,1997,nan,Stevens Point
city,2004,Stevens P??oint,Stevens Point
city,2019,Ba??ltimor#e,Baltimore
city,2032,nan,St. Paul
city,2038,nan,Indianapolis
city,2047,Indianapolis#,Indianapolis
city,2050,nan,Indianapolis
city,2059,nan,Indianapolis
city,2068,nan,Indianapolis
city,2081,nan,Brooklyn Center
city,2085,nan,Brooklyn Center
city,2104,Manh??attan,Manhattan
city,2112,#Manh??attan,Manhattan
city,2125,nan,Tampa
city,2186,nan,Kearney
city,2193,nan,Evansville
city,2197,B%aton Rouge,Baton Rouge
city,2198,nan,Baton Rouge
city,2201,nan,Baton Rouge
city,2202,nan,Baton Rouge
city,2207,Min$ne$tonka,Minnetonka
city,2212,D??urham@@,Durham
city,2231,nan,Seattle
city,2243,W#arrenville,Warrenville
city,2249,nan,Stratford
city,2254,nan,Salt Lake City
city,2262,#Au??stin,Austin
city,2266,nan,St. John's
city,2267,??Santa Cruz,Santa Cruz
city,2270,nan,Santa Cruz
city,2277,nan,Bloomington
city,2279,Boul??der,Boulder
city,2289,Bould%e??r,Boulder
city,2291,nan,Boulder
city,2295,Boul@@der,Boulder
city,2311,$??Spring Lake,Spring Lake
city,2314,nan,Meadville
city,2323,nan,Westminster
city,2332,nan,Dayton
city,2342,Mt. #Pleasant#,Mt. Pleasant
city,2344,nan,Westfield
city,2355,nan,Hooksett
city,2363,nan,Lake Barrington
city,2367,nan,Lake Barrington
city,2373,N%ellys#ford,Nellysford
city,2394,nan,North Woodstock
city,2400,nan,Bend
city,2409,nan,Denver
state,9,nan,IN
state,17,nan,OR
state,18,nan,OR
state,23,nan,CA
state,26,nan,CA
state,37,nan,CA
state,54,nan,IN
state,73,nan,KY
state,74,KY%$,KY
state,82,@@K#Y,KY
state,94,nan,WA
state,100,nan,CA
state,103,nan,CA
state,107,C??A$,CA
state,119,CA@@,CA
state,124,nan,O@@#H
state,139,nan,NC
state,142,W#A#,WA
state,147,O@@R$,OR
state,150,OR??,OR
state,152,nan,MI
state,155,nan,MI
state,170,NC$??,NC
state,174,nan,CT
state,175,nan,CT
state,179,nan,AL
state,199,nan,OR
state,211,nan,ME
state,217,nan,MA
state,218,M@??@I,MI
state,221,MI#,MI
state,242,nan,CO
state,255,nan,MT
state,263,nan,MT
state,266,nan,FL
state,275,nan,MT
state,281,C%O$,CO
state,304,nan,NE
state,306,$NE,NE
state,320,nan,NY
state,328,U??T,UT
state,329,FL,??F$L
state,331,nan,??F$L
state,339,$CO,CO
state,346,$%CO,CO
state,361,nan,MA
state,369,P??$A,PA
state,392,nan,MI
state,400,nan,MI
state,404,M$I,MI
state,410,nan,MI
state,419,nan,MI
state,423,nan,MI
state,428,nan,MI
state,456,nan,AK
state,459,nan,NY
state,460,nan,NY
state,475,nan,TX
state,476,nan,IN
state,482,#IN,IN
state,517,O%R#,OR
state,523,nan,NC
state,544,nan,NC
state,550,%NJ%,NJ
state,564,NC,%NC$
state,567,nan,TX
state,587,nan,IN
state,605,nan,FL
state,615,nan,FL
state,617,$%FL,FL
state,624,nan,MA
state,627,nan,MA
state,646,nan,AR
state,650,CO??,CO
state,658,C#O,CO
state,661,nan,GA
state,667,nan,SD
state,683,$D@@C,DC
state,690,nan,CO
state,703,T%X,TX
state,707,@@AK,AK
state,723,nan,CA
state,725,nan,CA
state,726,nan,CA
state,747,nan,CO
state,767,nan,NY
state,769,nan,NY
state,783,nan,OR
state,788,nan,VT
state,795,nan,IL
state,797,nan,IL
state,803,nan,IL
state,819,nan,RI
state,820,RI%,RI
state,826,nan,OR
state,828,nan,OR
state,832,nan,OR
state,839,nan,CA
state,860,nan,OH
state,862,nan,OH
state,869,nan,TX
state,878,$??WA,WA
state,881,nan,WA
state,903,nan,CA
state,907,O#R,OR
state,931,IN%@@,IN
state,941,nan,IN
state,943,nan,IN
state,949,nan,CO
state,954,nan,CO
state,955,nan,CO
state,989,nan,RI
state,1016,nan,VA
state,1033,nan,HI
state,1045,nan,CA
state,1054,nan,WA
state,1065,nan,OR
state,1066,nan,OR
state,1071,nan,TX
state,1072,@@??TX,TX
state,1083,nan,OR
state,1089,nan,OR
state,1090,nan,OR
state,1095,nan,OR
state,1097,nan,WI
state,1103,nan,MN
state,1127,nan,OH
state,1136,W$I,WI
state,1140,NV%,NV
state,1142,nan,NV
state,1161,AK@@,AK
state,1174,nan,MI
state,1179,A$#K,AK
state,1180,nan,MO
state,1185,nan,HI
state,1195,nan,MI
state,1211,nan,PA
state,1227,nan,VT
state,1236,AZ%,AZ
state,1239,nan,AZ
state,1241,nan,OR
state,1245,nan,OH
state,1247,OH????,OH
state,1257,nan,CA
state,1261,nan,PA
state,1280,%ME,ME
state,1296,NY$,NY
state,1298,%$NY,NY
state,1306,nan,HI
state,1319,nan,MI
state,1323,nan,HI
state,1325,nan,HI
state,1326,nan,FL
state,1342,nan,IL
state,1349,nan,IL
state,1352,MI,??@@MI
state,1364,@@WI,WI
state,1370,nan,WI
state,1384,nan,NH
state,1392,CA@@,CA
state,1393,nan,CA
state,1402,M@@$O,MO
state,1413,nan,AZ
state,1423,R%I,RI
state,1430,nan,RI
state,1436,nan,OR
state,1439,nan,NE
state,1440,nan,NE
state,1445,C??@@O,CO
state,1464,nan,CT
state,1476,nan,LA
state,1522,nan,CO
state,1524,nan,CO
state,1526,nan,CO
state,1542,PA?%?,PA
state,1547,nan,WA
state,1553,nan,CO
state,1569,CO@@,CO
state,1576,nan,CO
state,1586,nan,CO
state,1624,IN,I$N
state,1633,nan,MI
state,1634,nan,TX
state,1637,%T$X,TX
state,1643,nan,MI
state,1656,nan,MO
state,1658,nan,MO
state,1693,GA,G%A
state,1716,nan,CO
state,1729,nan,OH
state,1746,nan,PA
state,1752,nan,PA
state,1753,nan,PA
state,1770,nan,OK
state,1782,nan,CA
state,1793,nan,AZ
state,1794,nan,AZ
state,1795,nan,AZ
state,1803,AZ@@@@,AZ
state,1804,nan,AZ
state,1807,nan,CO
state,1809,CA,$CA%
state,1810,nan,$CA%
state,1857,nan,CO
state,1865,nan,NY
state,1876,nan,NY
state,1877,N@@Y,NY
state,1878,nan,NY
state,1888,nan,CO
state,1889,C#O,CO
state,1912,nan,VA
state,1931,%ID,ID
state,1988,nan,VA
state,1991,nan,CO
state,2013,nan,WI
state,2014,nan,WI
state,2026,#P@@A,PA
state,2038,IN$$,IN
state,2040,nan,IN
state,2050,nan,IN
state,2051,nan,IN
state,2053,IN%#,IN
state,2056,nan,IN
state,2065,nan,IN
state,2086,F@@L,FL
state,2089,F%??L,FL
state,2094,nan,GA
state,2110,KS??%,KS
state,2137,nan,TX
state,2150,WY@#@,WY
state,2155,nan,NY
