Attribute,Index,Clean Value,Dirty Value
src,1142,sfo,??@@sfo
src,1153,flightarrival,fli??ghtarriv#al
src,1155,flightexplorer,flightexplo#rer
src,1157,flightstats,fl??ightstats@@
src,1162,gofox,go??f??ox
src,1169,quicktrip,empty
src,1173,wunderground,w@@underg$round
src,1177,boston,boston#
src,1178,businesstravellogue,b??usiness??travellogue
src,1180,flightexplorer,f??lightexplorer
src,1181,flights,fligh??ts
src,1197,weather,empty
src,1201,airtravelcenter,air%travelcenter
src,1207,flights,flights@@$
src,1243,panynj,#panynj
src,1246,usatoday,us??at@@oday
src,1250,aa,empty
src,1255,flightarrival,empty
src,1264,gofox,go@@fox
src,1272,usatoday,empty
src,1275,wunderground,empty
src,1282,flightaware,fl@@ightaware
src,1288,flytecomm,@@flytecom%m
src,1315,quicktrip,??quicktrip@@
src,1318,CO,CO??#
src,1321,boston,boston#
src,1325,flightstats,empty
src,1328,flytecomm,flyteco%mm
src,1338,weather,empty
src,1345,flightaware,flig$htaware
src,1353,gofox,#g??ofox
src,1360,travelocity,empty
src,1372,flightview,fl#ightview
src,1377,helloflight,hellofl$i$ght
src,1386,weather,empty
src,1390,boston,empty
src,1399,foxbusiness,f#oxbusiness??
src,1400,gofox,empty
src,1401,helloflight,h$ello#flight
src,1402,myrateplan,myratep#lan
src,1404,panynj,%panynj
src,1408,CO,CO#$
src,1410,allegiantair,allegian$tai#r
src,1419,flytecomm,empty
src,1430,wunderground,empty
src,1432,airtravelcenter,airtravelcen$t$er
src,1448,panynj,empty
src,1479,flightarrival,empty
src,1482,flightstats,empty
src,1487,foxbusiness,empty
src,1506,flights,f%light@@s
src,1509,flylouisville,flylouisvi%ll@@e
src,1513,helloflight,helloflig@@ht
src,1514,myrateplan,@@myratep%lan
src,1515,orbitz,empty
src,1517,quicktrip,empty
src,1525,boston,empty
src,1535,gofox,empty
src,1539,orbitz,empty
src,1548,flightarrival,fl#%ightarrival
src,1552,flightstats,#flightsta@@ts
src,1554,flylouisville,empty
src,1556,foxbusiness,foxbusine@@ss
src,1572,flightstats,empty
src,1574,flylouisville,flyl@@ouisvil$le
src,1582,panynj,pa??nynj??
src,1583,quicktrip,quicktr??ip
src,1586,CO,empty
src,1621,myrateplan,myra#teplan
src,1624,quicktrip,empty
src,1636,flytecomm,f#??lytecomm
src,1638,gofox,$#gofox
src,1642,orbitz,orb%itz@@
src,1646,weather,weat%her
src,1655,flightview,fli#g@@htview
src,1656,flightwise,#flightwise
src,1667,wunderground,#wundergr$ound
src,1669,airtravelcenter,airtra$velcente@@r
src,1670,allegiantair,al??@@legiantair
src,1685,quicktrip,empty
src,1690,boston,empty
src,1692,flightarrival,flightarr#ival
src,1704,usatoday,u%sato#day
src,1716,gofox,??gof#ox
src,1725,weather,empty
src,1733,flights,fligh@@ts
src,1735,flightview,??%flightview
src,1739,gofox,empty
src,1742,myrateplan,@@myratep??lan
src,1745,panynj,pany@@nj$
src,1754,allegiantair,a@@llegi#antair
src,1757,flightexplorer,flightexpl??orer??
src,1765,helloflight,hello@@flig@@ht
src,1769,panynj,p$anynj$
src,1771,ua,ua#
src,1778,flights,empty
src,1780,flightview,empty
src,1788,orbitz,@@orbitz
src,1789,panynj,empty
src,1791,travelocity,travelocit$y
src,1801,flights,flights??
src,1803,flightview,empty
src,1821,airtravelcenter,air@@tra@@velcenter
src,1825,flightarrival,empty
src,1848,flightview,f#light%view
src,1862,airtravelcenter,ai%rtravel#center
src,1865,businesstravellogue,businesstravell#ogue
src,1870,flylouisville,f@@lyloui??sville
src,1875,myrateplan,myra%%teplan
src,1888,businesstravellogue,businesstravell@@ogue
src,1893,flytecomm,fly%teco$mm
src,1900,panynj,empty
src,1912,flights,fli$gh$ts
src,1922,orbitz,orb$itz
src,1924,quicktrip,quickt%r$ip
src,1929,wunderground,wund$erground
src,1930,airtravelcenter,empty
src,1932,boston,bo@@ston
src,1933,businesstravellogue,empty
src,1946,panynj,pa#nynj
src,1952,world-flight-tracker,wor%ld-fli%ght-tracker
src,1964,flytecomm,f$lytecomm
src,1969,mytripandmore,empty
src,1978,wunderground,wun@@dergr#ound
src,1980,allegiantair,empty
src,1986,flightview,f%lightview
src,2015,helloflight,h??el#loflight
src,2019,phl,p%h@@l
src,2021,travelocity,travelo#ci@@ty
src,2022,ua,#ua
src,2031,flightview,f#lightview
src,2032,flylouisville,flylou$isville
src,2036,helloflight,h?#?elloflight
src,2038,orbitz,or%bitz#
src,2041,travelocity,trave%locity
src,2051,flightview,flightvie$w??
src,2056,helloflight,helloflig??ht
src,2059,orbitz,empty
src,2060,panynj,empty
src,2064,weather,empty
src,2066,allegiantair,$allegian$tair
src,2069,flightarrival,empty
src,2075,flylouisville,empty
src,2079,helloflight,h@@elloflight$
src,2091,flightaware,empty
src,2098,foxbusiness,foxbusi??nes%s
src,2113,businesstravellogue,busines@@stravell@@ogue
src,2117,flights,empty
src,2119,flightview,flightvie$w
src,2126,ifly,ifly#%
src,2130,panynj,empty
src,2133,ua,empty
src,2136,wunderground,wu$nderground
src,2144,flightview,flig@@htview
src,2171,gofox,gof??$ox
src,2182,airtravelcenter,empty
src,2183,allegiantair,allegianta#ir
src,2187,flights,fligh#ts
src,2194,myrateplan,my%ra%teplan
src,2196,orbitz,empty
src,2202,boston,empty
src,2206,flightview,flig$htview
src,2209,foxbusiness,empty
src,2210,gofox,$go%fox
src,2211,helloflight,empty
src,2225,flightexplorer,empty
src,2237,travelocity,travel$ocity$
src,2245,flightarrival,empty
src,2246,flightaware,flightaw%a@@re
src,2248,flights,empty
src,2249,flightstats,flightsta$ts
src,2271,allegiantair,allegianta#@@ir
src,2283,gofox,gofox#
src,2294,airtravelcenter,empty
src,2304,gofox,go@@fo@@x
src,2315,airtravelcenter,airtrav@@elcen@@ter
src,2316,allegiantair,empty
src,2341,flights,fl??ig??hts
src,2372,ord,o$rd
flight,4,AA-1007-MIA-PHX,empty
flight,11,AA-1007-MIA-PHX,empty
flight,14,AA-1007-MIA-PHX,empty
flight,32,AA-1165-JFK-MIA,AA-1165-JF#K-MI%A
flight,45,AA-1165-JFK-MIA,empty
flight,51,AA-1221-MCO-ORD,empty
flight,52,AA-1221-MCO-ORD,empty
flight,54,AA-1221-MCO-ORD,AA@@-12#21-MCO-ORD
flight,69,AA-1221-MCO-ORD,empty
flight,71,AA-1221-MCO-ORD,AA#-1221-MCO-O%RD
flight,85,AA-1279-DFW-PHX,AA-127@@$9-DFW-PHX
flight,93,AA-1279-DFW-PHX,AA-1279-DFW-P#HX%
flight,145,AA-1522-SFO-ORD,AA-1522-SF$O-ORD$
flight,146,AA-1522-SFO-ORD,AA-%1522-SF%O-ORD
flight,153,AA-1544-SAN-ORD,empty
flight,181,AA-1640-MIA-MCO,empty
flight,189,AA-1640-MIA-MCO,AA-1640-MI@@A-MCO
flight,190,AA-1640-MIA-MCO,empty
flight,199,AA-1664-MIA-ATL,AA-166$4-MIA@@-ATL
flight,207,AA-1664-MIA-ATL,AA-16??64-MIA-ATL
flight,233,AA-1733-ORD-PHX,AA-1733-ORD-PH%X
flight,241,AA-1733-ORD-PHX,empty
flight,250,AA-1733-ORD-PHX,@@AA-1733-O@@RD-PHX
flight,253,AA-1886-BOS-MIA,empty
flight,266,AA-1886-BOS-MIA,AA-1886-BOS%-%MIA
flight,269,AA-1886-BOS-MIA,empty
flight,275,AA-1917-JFK-MCO,AA@@-1917-JF??K-MCO
flight,276,AA-1917-JFK-MCO,AA-??1917-JF%K-MCO
flight,277,AA-1917-JFK-MCO,AA-1917-JFK-MC#O
flight,278,AA-1917-JFK-MCO,A#A-$1917-JFK-MCO
flight,290,AA-1917-JFK-MCO,AA-19$17-J@@FK-MCO
flight,291,AA-1917-JFK-MCO,empty
flight,304,AA-204-LAX-MCO,AA-204-LAX-M??CO
flight,305,AA-204-LAX-MCO,AA-204%-LAX-MCO
flight,318,AA-204-LAX-MCO,empty
flight,321,AA-2050-ORD-MIA,AA-2050-#ORD-MIA
flight,323,AA-2050-ORD-MIA,AA-20@@50-O@@RD-MIA
flight,325,AA-2050-ORD-MIA,empty
flight,326,AA-2050-ORD-MIA,AA-2050-ORD??-$MIA
flight,335,AA-2050-ORD-MIA,AA-2050%-OR$D-MIA
flight,336,AA-2050-ORD-MIA,AA-20??50-ORD-M#IA
flight,339,AA-2050-ORD-MIA,AA-2050-ORD-M$IA
flight,340,AA-2050-ORD-MIA,empty
flight,343,AA-2050-ORD-MIA,AA-205#0-ORD-MIA
flight,344,AA-2050-ORD-MIA,AA-2050#$-ORD-MIA
flight,352,AA-222-LAX-BOS,AA-2%22-LAX-BOS%
flight,354,AA-222-LAX-BOS,AA-2$22-LAX-BOS
flight,368,AA-222-LAX-BOS,empty
flight,374,AA-2268-PHX-ORD,AA-2$268-P@@HX-ORD
flight,375,AA-2268-PHX-ORD,empty
flight,377,AA-2268-PHX-ORD,empty
flight,386,AA-2268-PHX-ORD,A??A-2268-PHX-ORD$
flight,405,AA-2312-DFW-DTW,AA-2#??312-DFW-DTW
flight,406,AA-2312-DFW-DTW,empty
flight,416,AA-2312-DFW-DTW,AA-2312%-DFW-??DTW
flight,429,AA-2525-DFW-MIA,empty
flight,434,AA-2525-DFW-MIA,AA-25%2@@5-DFW-MIA
flight,436,AA-2525-DFW-MIA,AA-25??25-DFW-MIA
flight,444,AA-2525-DFW-MIA,AA-2525$-DFW%-MIA
flight,448,AA-2525-DFW-MIA,empty
flight,449,AA-2525-DFW-MIA,AA-2525-DFW-??MIA
flight,455,AA-271-MIA-LAX,AA-#271-MIA-LAX
flight,456,AA-271-MIA-LAX,AA@@-2??71-MIA-LAX
flight,458,AA-271-MIA-LAX,empty
flight,460,AA-271-MIA-LAX,empty
flight,462,AA-271-MIA-LAX,AA-%271-MIA-LAX
flight,476,AA-271-MIA-LAX,A#A-271-%MIA-LAX
flight,478,AA-2957-DFW-CVG,AA-2957-DFW-CV%G
flight,498,AA-2957-DFW-CVG,AA-2957-DF??W-CVG%
flight,502,AA-3-JFK-LAX,AA??#-3-JFK-LAX
flight,514,AA-3-JFK-LAX,@@AA-3-JFK-LAX
flight,515,AA-3-JFK-LAX,empty
flight,520,AA-3-JFK-LAX,AA-$3-JFK-#LAX
flight,540,AA-3063-SLC-LAX,AA-3063-SLC-LAX??%
flight,543,AA-3063-SLC-LAX,AA@@-3063-SLC-LAX
flight,547,AA-3063-SLC-LAX,AA-3063-$SLC-LAX
flight,559,AA-3468-CVG-MIA,??AA-3468#-CVG-MIA
flight,560,AA-3468-CVG-MIA,AA-3468-??CVG-MIA
flight,566,AA-3468-CVG-MIA,empty
flight,571,AA-3468-CVG-MIA,AA-34@@68-CVG-MIA
flight,577,AA-3468-CVG-MIA,A#A-3468-CVG-MIA
flight,582,AA-3756-ORD-SLC,AA-3756-ORD-SL#C
flight,598,AA-3756-ORD-SLC,A#A%-3756-ORD-SLC
flight,607,AA-3786-IAH-ORD,AA@@%-3786-IAH-ORD
flight,609,AA-3786-IAH-ORD,empty
flight,619,AA-3786-IAH-ORD,AA-$3786-IAH-ORD
flight,644,AA-3804-PHL-ORD,AA-3??804-PHL-ORD
flight,652,AA-3804-PHL-ORD,empty
flight,653,AA-3804-PHL-ORD,AA-3804-PHL-O??RD
flight,658,AA-3804-PHL-ORD,AA-3@@8??04-PHL-ORD
flight,665,AA-3809-PHX-LAX,empty
flight,669,AA-3809-PHX-LAX,AA-3809-PHX??-LAX
flight,677,AA-3809-PHX-LAX,empty
flight,681,AA-3809-PHX-LAX,AA-3809@@-PHX-LAX
flight,702,AA-3823-LAX-DEN,empty
flight,704,AA-3823-LAX-DEN,AA-3823-LAX$-DEN%
flight,706,AA-3823-LAX-DEN,AA@@-3823-L#AX-DEN
flight,715,AA-3842-MSP-ORD,AA-#3#842-MSP-ORD
flight,718,AA-3842-MSP-ORD,AA-3842-MSP-ORD#
flight,720,AA-3842-MSP-ORD,empty
flight,754,AA-3859-IAH-ORD,empty
flight,760,AA-3859-IAH-ORD,AA-3#859-IAH-OR%D
flight,762,AA-3859-IAH-ORD,AA-3859-@@IAH-O??RD
flight,771,AA-3979-CVG-ORD,A#A-3979-CVG-ORD
flight,783,AA-3979-CVG-ORD,AA-3%979-??CVG-ORD
flight,794,AA-400-DFW-JFK,AA-400-DFW-JFK%
flight,803,AA-400-DFW-JFK,AA-400-DFW-JF#K
flight,805,AA-400-DFW-JFK,AA-400-%DFW-JF$K
flight,833,AA-404-MIA-MCO,AA-40@@4-MI#A-MCO
flight,840,AA-404-MIA-MCO,empty
flight,843,AA-415-BOS-ORD,empty
flight,853,AA-415-BOS-ORD,@@AA-415-BOS-ORD$
flight,856,AA-415-BOS-ORD,AA#-415-BOS-ORD
flight,862,AA-415-BOS-ORD,empty
flight,874,AA-4198-ORD-CLE,AA-4198$-ORD-CLE??
flight,883,AA-4198-ORD-CLE,@@AA-41$98-ORD-CLE
flight,887,AA-4198-ORD-CLE,AA-4198-OR@@D-CLE
flight,898,AA-4277-CVG-JFK,AA-4$2$77-CVG-JFK
flight,900,AA-4277-CVG-JFK,AA-@@4277-CVG-JF@@K
flight,907,AA-4277-CVG-JFK,AA-4@@277-@@CVG-JFK
flight,913,AA-4277-CVG-JFK,empty
flight,914,AA-4277-CVG-JFK,AA-4$277-CVG-JFK
flight,922,AA-4307-ORD-DTW,AA-4307-$ORD-D#TW
flight,924,AA-4307-ORD-DTW,A@@A-4307-ORD-%DTW
flight,925,AA-4307-ORD-DTW,AA-4307-$ORD-DTW
flight,933,AA-4307-ORD-DTW,empty
flight,940,AA-4307-ORD-DTW,AA-4307-ORD-D#T??W
flight,947,AA-431-MIA-SFO,AA-#431-MIA-SFO
flight,957,AA-431-MIA-SFO,AA-431-MIA-SFO??#
flight,978,AA-4330-CVG-ORD,AA-4330-CVG-#O??RD
flight,986,AA-4330-CVG-ORD,AA-4330-CVG-O??#RD
flight,987,AA-4330-CVG-ORD,empty
flight,994,AA-4344-ORD-DTW,empty
flight,1003,AA-4344-ORD-DTW,$AA-4@@344-ORD-DTW
flight,1006,AA-4344-ORD-DTW,AA-4344-ORD%-DTW
flight,1015,AA-4344-ORD-DTW,AA-4344-@@ORD-DTW
flight,1019,AA-446-DFW-PHL,AA@@-446-DFW-PHL#
flight,1023,AA-446-DFW-PHL,AA-#446-DFW-PHL
flight,1029,AA-446-DFW-PHL,AA-446-D$@@FW-PHL
flight,1034,AA-446-DFW-PHL,AA-446-D%FW-P$HL
flight,1039,AA-446-DFW-PHL,A%A-446-DFW%-PHL
flight,1040,AA-446-DFW-PHL,AA-44@@6-DFW-PHL
flight,1053,AA-466-IAH-MIA,AA-46@@6-IAH-??MIA
flight,1055,AA-466-IAH-MIA,@@AA-466-I@@AH-MIA
flight,1066,AA-466-IAH-MIA,AA-466-IAH-M@@IA
flight,1074,AA-484-DFW-MIA,AA-484-DFW%-MIA
flight,1081,AA-484-DFW-MIA,??AA-484-DFW-MIA
flight,1088,AA-484-DFW-MIA,AA-484%-DFW-MIA
flight,1098,AA-518-MIA-JFK,empty
flight,1102,AA-518-MIA-JFK,empty
flight,1110,AA-518-MIA-JFK,AA-518-MIA-$JFK
flight,1127,AA-59-JFK-SFO,empty
flight,1141,AA-59-JFK-SFO,AA-%59-JFK-SF#O
flight,1145,AA-59-JFK-SFO,AA-59-#JFK-SFO
flight,1152,AA-616-DFW-DTW,AA@@-616-??DFW-DTW
flight,1153,AA-616-DFW-DTW,empty
flight,1162,AA-616-DFW-DTW,AA-616-DFW-DT$W
flight,1163,AA-616-DFW-DTW,empty
flight,1165,AA-616-DFW-DTW,AA-61%6-DF$W-DTW
flight,1170,AA-616-DFW-DTW,empty
flight,1173,AA-616-DFW-DTW,AA-6%16-DFW-DTW
flight,1183,AA-643-MIA-ORD,AA-6#43-MIA-ORD
flight,1186,AA-643-MIA-ORD,%AA-643-MIA-ORD
flight,1188,AA-643-MIA-ORD,empty
flight,1191,AA-643-MIA-ORD,empty
flight,1192,AA-643-MIA-ORD,AA-643-MI#A-ORD??
flight,1193,AA-643-MIA-ORD,AA-6$43-MIA-ORD
flight,1195,AA-643-MIA-ORD,empty
flight,1201,AA-649-ORD-SNA,empty
flight,1202,AA-649-ORD-SNA,empty
flight,1211,AA-649-ORD-SNA,AA-#649-ORD-SNA
flight,1215,AA-649-ORD-SNA,AA-6$49-ORD-SNA
flight,1222,AA-789-ORD-DEN,AA-789-ORD-#DEN
flight,1238,AA-789-ORD-DEN,AA-789%-ORD-DE??N
flight,1239,AA-789-ORD-DEN,empty
flight,1242,AA-789-ORD-DEN,empty
flight,1249,AA-789-ORD-DEN,AA??-789-OR%D-DEN
flight,1254,AA-85-JFK-SFO,empty
flight,1262,AA-85-JFK-SFO,#AA-85-JFK-SFO
flight,1263,AA-85-JFK-SFO,AA-85#-JFK-SFO
flight,1273,AA-85-JFK-SFO,AA-85-JFK-SF@@O
flight,1290,CO-1023-IAH-DEN,C??O-??1023-IAH-DEN
flight,1294,CO-1023-IAH-DEN,empty
flight,1295,CO-1023-IAH-DEN,CO-1023-I%AH-$DEN
flight,1308,CO-1088-CLE-IAH,CO-%1088-C#LE-IAH
flight,1315,CO-1088-CLE-IAH,CO-1088-C%L$E-IAH
flight,1316,CO-1088-CLE-IAH,CO-1#08%8-CLE-IAH
flight,1317,CO-1088-CLE-IAH,empty
flight,1327,CO-1090-BOS-IAH,CO-1090-$BOS-IAH
flight,1336,CO-1090-BOS-IAH,empty
flight,1341,CO-1193-EWR-MCO,empty
flight,1344,CO-1193-EWR-MCO,empty
flight,1345,CO-1193-EWR-MCO,empty
flight,1356,CO-1193-EWR-MCO,CO-1193-EWR-MCO#@@
flight,1358,CO-1193-EWR-MCO,CO-119??3-EWR-MCO
flight,1364,CO-1193-EWR-MCO,empty
flight,1367,CO-1250-MIA-IAH,??CO-1250-MIA-IAH
flight,1368,CO-1250-MIA-IAH,empty
flight,1380,CO-1250-MIA-IAH,empty
flight,1383,CO-1250-MIA-IAH,CO-1??250-MIA-IAH
flight,1403,CO-1561-PHX-IAH,CO-1%561-PHX$-IAH
flight,1405,CO-1561-PHX-IAH,CO@@-15%61-PHX-IAH
flight,1406,CO-1561-PHX-IAH,CO-@@156#1-PHX-IAH
flight,1407,CO-1561-PHX-IAH,C??O-1561#-PHX-IAH
flight,1413,CO-1586-IAH-MCO,CO-1586-%IA$H-MCO
flight,1420,CO-1586-IAH-MCO,empty
flight,1433,CO-16-LAX-EWR,empty
flight,1434,CO-16-LAX-EWR,empty
flight,1444,CO-16-LAX-EWR,empty
flight,1446,CO-16-LAX-EWR,C??O-@@16-LAX-EWR
flight,1447,CO-16-LAX-EWR,CO-16-L??AX-EWR
flight,1452,CO-1614-LAX-IAH,empty
flight,1454,CO-1614-LAX-IAH,CO-1614-L#AX-IAH
flight,1457,CO-1614-LAX-IAH,CO-$1614-LA$X-IAH
flight,1464,CO-1614-LAX-IAH,empty
flight,1466,CO-1614-LAX-IAH,CO-1614-??LAX-IAH@@
flight,1467,CO-1614-LAX-IAH,empty
flight,1469,CO-1614-LAX-IAH,empty
flight,1478,CO-1694-LAX-IAH,CO-1694-LAX-%IAH
flight,1495,CO-1694-LAX-IAH,empty
flight,1502,CO-45-EWR-MIA,CO-45#-EWR-MIA
flight,1538,CO-47-IAH-LAX,CO#-47-I$AH-LAX
flight,1540,CO-47-IAH-LAX,CO-47@@-IAH-L#AX
flight,1554,CO-4888-IAH-DAL,CO-4888#-IAH-DAL
flight,1555,CO-4888-IAH-DAL,CO-488$8-IAH-DAL
flight,1556,CO-4888-IAH-DAL,empty
flight,1564,CO-4888-IAH-DAL,CO@@-4888-IAH-DAL
flight,1569,CO-50-CLE-EWR,CO-#50-CLE-EWR#
flight,1571,CO-50-CLE-EWR,CO@@-5@@0-CLE-EWR
flight,1583,CO-50-CLE-EWR,CO-50-CL@@E-EWR
flight,1593,CO-52-IAH-LAX,empty
flight,1599,CO-52-IAH-LAX,CO-52-I#A%H-LAX
flight,1601,CO-52-IAH-LAX,C#O-52$-IAH-LAX
flight,1609,CO-58-DEN-IAH,CO-58-DEN-I??AH
flight,1616,CO-58-DEN-IAH,??%CO-58-DEN-IAH
flight,1618,CO-58-DEN-IAH,empty
flight,1621,CO-58-DEN-IAH,empty
flight,1626,CO-62-IAH-EWR,CO-62-IAH%-EWR@@
flight,1639,CO-62-IAH-EWR,CO-62-IAH-$EWR
flight,1642,CO-62-IAH-EWR,CO-62-IAH-#EWR
flight,1651,CO-63-EWR-IAH,CO-63-E#WR-%IAH
flight,1653,CO-63-EWR-IAH,CO-@@63-EWR??-IAH
flight,1660,CO-63-EWR-IAH,CO-63-EW%R-IAH
flight,1666,CO-63-EWR-IAH,CO-63-EW%R-IAH
flight,1668,CO-89-IAH-EWR,CO-89-IAH#-EWR
flight,1672,CO-89-IAH-EWR,CO-89#-IAH-EWR
flight,1681,CO-89-IAH-EWR,CO-8%9-IAH-EWR
flight,1682,CO-89-IAH-EWR,CO-89-IAH-#??EWR
flight,1686,CO-89-IAH-EWR,CO-89-IAH%-EWR
flight,1700,UA-1500-IAH-GUA,empty
flight,1702,UA-1500-IAH-GUA,empty
flight,1703,UA-1500-IAH-GUA,UA-1500-I#??AH-GUA
flight,1708,UA-2314-ATL-PHL,UA-2314-ATL-P%H??L
flight,1709,UA-2314-ATL-PHL,UA-$2314-ATL-PHL
flight,1722,UA-2314-ATL-PHL,%UA-@@2314-ATL-PHL
flight,1724,UA-2314-ATL-PHL,@@UA-2314-ATL-PHL
flight,1726,UA-233-LAX-JFK,UA-$233-LAX-JFK
flight,1744,UA-233-LAX-JFK,UA@@-233-LAX-@@JFK
flight,1748,UA-233-LAX-JFK,UA-233-LAX-$JFK
flight,1753,UA-248-PHX-ORD,U$A-248-P%HX-ORD
flight,1765,UA-248-PHX-ORD,UA-24#8-PH$X-ORD
flight,1772,UA-248-PHX-ORD,empty
flight,1773,UA-2515-DFW-CLT,empty
flight,1777,UA-2515-DFW-CLT,empty
flight,1794,UA-257-JFK-SFO,UA-257-JFK-SFO??
flight,1799,UA-257-JFK-SFO,UA-??257-JFK-S#FO
flight,1809,UA-257-JFK-SFO,UA-257%-JFK-SFO#
flight,1822,UA-2704-DTW-PHX,empty
flight,1825,UA-2704-DTW-PHX,U$A-2704-DTW-PHX
flight,1827,UA-2704-DTW-PHX,UA-??2704-DTW-PHX
flight,1829,UA-2704-DTW-PHX,UA-2704-DTW-PHX$
flight,1838,UA-2704-DTW-PHX,empty
flight,1845,UA-2708-EWR-CLT,UA-2708-EW%R-CLT
flight,1846,UA-2708-EWR-CLT,UA-2708-E@@WR-CLT
