Attribute,Index,Clean Value,Dirty Value
src,670,flightwise,fl@@ightwise
src,677,myrateplan,myrat??@@eplan
src,680,quicktrip,empty
src,682,usatoday,empty
src,683,weather,weat??her
src,686,aa,empty
src,690,businesstravellogue,businesst$ravellog@@ue
src,693,flightexplorer,empty
src,699,foxbusiness,empty
src,709,weather,empty
src,713,airtravelcenter,airtravel??center
src,718,flightexplorer,empty
src,720,flightstats,flight$@@stats
src,722,flightwise,fligh#twise
src,727,helloflight,h%elloflight
src,734,quicktrip,empty
src,735,travelocity,empty
src,740,airtravelcenter,airtravelcent@@er
src,743,businesstravellogue,empty
src,745,flightaware,fli??ghtawa%re
src,755,helloflight,%helloflig$ht
src,763,weather,empty
src,778,foxbusiness,empty
src,782,myrateplan,my@@rat%eplan
src,786,panynj,empty
src,789,weather,wea%t#her
src,798,flightarrival,flight#arrival
src,800,flights,empty
src,801,flightstats,f??li#ghtstats
src,805,foxbusiness,foxbusin??ess
src,806,gofox,empty
src,807,helloflight,empty
src,808,myrateplan,myra#teplan
src,811,quicktrip,@@quicktr??ip
src,812,travelocity,t@@ravelocity
src,815,wunderground,wu$ndergr#ound
src,816,aa,a$a??
src,820,businesstravellogue,businesstravellog@@ue
src,829,foxbusiness,empty
src,834,mytripandmore,myt%ripand$more
src,835,orbitz,empty
src,836,panynj,empty
src,837,quicktrip,empty
src,838,travelocity,trav??elocity#
src,839,usatoday,usat%oday
src,842,wunderground,empty
src,843,aa,a%a#
src,851,flylouisville,empty
src,852,flytecomm,f@@lyt??ecomm
src,853,foxbusiness,fox??busines$s
src,859,orbitz,orbi$@@tz
src,862,quicktrip,quicktr??i??p
src,863,travelocity,tr$ave#locity
src,864,weather,??@@weather
src,869,businesstravellogue,empty
src,870,flightarrival,empty
src,873,flights,empty
src,874,flightstats,empty
src,879,gofox,go??fox
src,883,ord,o@@r#d
src,891,airtravelcenter,airtravelce??$nter
src,904,gofox,empty
src,908,orbitz,empty
src,909,panynj,empty
src,912,usatoday,empty
src,917,airtravelcenter,empty
src,922,flightaware,empty
src,926,flightview,empty
src,927,flightwise,??flightwise
src,928,flylouisville,flylo$uisville
src,929,flytecomm,empty
src,933,myrateplan,myrat%ep$lan
src,935,orbitz,o@@rbitz
src,936,ord,o%rd%
src,938,quicktrip,quicktrip#
src,939,travelocity,traveloci??ty
src,946,allegiantair,a@@llegiantair
src,953,flightstats,flights@@tats%
src,954,flightview,empty
src,955,flylouisville,empty
src,956,flytecomm,empty
src,960,ifly,ifly@@@@
src,963,orbitz,empty
src,966,sfo,s$fo$
src,967,travelocity,travel%ocity
src,972,airtravelcenter,a%irtravelcent%er
src,974,boston,bos#ton
src,979,flightstats,empty
src,983,flytecomm,empty
src,986,helloflight,empty
src,987,myrateplan,myr%#ateplan
src,988,orbitz,empty
src,989,ord,@@ord$
src,991,quicktrip,qu%icktrip@@
src,993,wunderground,empty
src,994,aa,empty
src,999,flightarrival,empty
src,1000,flightexplorer,empty
src,1002,flightstats,empty
src,1003,flightview,f$lig??htview
src,1005,flytecomm,empty
src,1008,helloflight,empty
src,1010,mytripandmore,mytripand??mo@@re
src,1012,ord,empty
src,1021,businesstravellogue,bus??inesstra%vellogue
src,1025,flights,empty
src,1033,ifly,empty
src,1034,myrateplan,empty
src,1035,orbitz,orbitz#
src,1036,panynj,empty
src,1038,quicktrip,empty
src,1040,weather,??weather
src,1044,airtravelcenter,airtravelc#enter
src,1046,boston,b%osto??n
src,1049,flightaware,empty
src,1068,world-flight-tracker,%world-f??light-tracker
src,1071,airtravelcenter,empty
src,1077,flightexplorer,fl#ightexplor??er
src,1078,flights,f@@l#ights
src,1079,flightstats,empty
src,1087,myrateplan,empty
src,1088,orbitz,empty
src,1089,panynj,empty
src,1090,quicktrip,empty
src,1091,travelocity,empty
src,1094,world-flight-tracker,world-flight-%trac%ker
src,1098,allegiantair,allegian#tair
src,1099,boston,empty
src,1106,flytecomm,empty
src,1114,travelocity,empty
src,1119,aa,aa@@#
src,1120,airtravelcenter,airtravelc$enter
src,1126,flightexplorer,flightexplo??rer
src,1127,flights,empty
src,1131,flylouisville,fl$yl$ouisville
src,1132,flytecomm,empty
src,1133,foxbusiness,foxbusines$%s
src,1135,helloflight,hellofli$ght
src,1136,ifly,empty
src,1137,myrateplan,m??yrateplan#
src,1139,orbitz,empty
src,1140,panynj,empty
src,1141,quicktrip,empty
src,1146,world-flight-tracker,empty
src,1147,wunderground,wund%erground
src,1151,boston,empty
src,1156,flights,empty
src,1157,flightstats,flightstat#s@@
src,1158,flightview,fligh@@tvi@@ew
src,1161,foxbusiness,@@foxbusi%ness
src,1169,quicktrip,empty
src,1172,world-flight-tracker,world-fl@@ight-tracker
src,1176,allegiantair,a%llegiantair
src,1178,businesstravellogue,businesstravell@@ogue
src,1180,flightexplorer,f#lightexplorer
src,1182,flightstats,empty
src,1185,flylouisville,flyl%ouisville
src,1192,orbitz,orb%it#z
src,1198,world-flight-tracker,world-fli@@ght-tracker
src,1200,aa,empty
src,1202,allegiantair,empty
src,1203,boston,boston$
src,1206,flightexplorer,empty
src,1211,foxbusiness,f%#oxbusiness
src,1214,myrateplan,myra%??teplan
src,1215,mytripandmore,my#tripandmore$
src,1216,orbitz,orbit%z
src,1217,panynj,panyn$j$
src,1218,travelocity,tra??$velocity
src,1219,weather,@@weather@@
src,1220,world-flight-tracker,world-flight-tra??cke@@r
src,1225,boston,empty
src,1227,den,??den
src,1228,flightaware,empty
src,1231,flightstats,empty
src,1234,flylouisville,empty
src,1235,flytecomm,flyt%ecomm
src,1236,foxbusiness,empty
src,1239,ifly,i@$@fly
src,1243,panynj,p??any??nj
src,1244,quicktrip,empty
src,1247,weather,empty
src,1252,allegiantair,empty
src,1254,businesstravellogue,#busine#sstravellogue
src,1255,flightarrival,flighta#rrival
src,1258,flightstats,empty
src,1259,flightview,fl$ightview
src,1260,flightwise,f%lightwise
src,1263,foxbusiness,foxb$usiness
src,1267,orbitz,or#bitz
src,1273,weather,weat$her
src,1278,allegiantair,a@@llegiantair
src,1286,flightview,empty
src,1287,flylouisville,empty
src,1289,foxbusiness,empty
src,1291,helloflight,he#llofligh@@t
src,1296,quicktrip,quick$tri??p
src,1297,wunderground,empty
src,1300,allegiantair,empty
src,1303,flightarrival,fl%ightarrival
src,1305,flightstats,fligh??t%stats
src,1313,orbitz,orbitz$
src,1314,panynj,empty
src,1316,travelocity,empty
src,1321,boston,boston#
src,1323,flightarrival,empty
src,1324,flights,flights#
src,1328,flytecomm,fl#ytecomm
src,1329,foxbusiness,foxbusiness??#
src,1333,myrateplan,empty
src,1335,orbitz,empty
src,1337,quicktrip,empty
src,1341,allegiantair,allegia@@ntair
src,1342,boston,empty
src,1343,businesstravellogue,empty
src,1344,flightarrival,flightarriv#al
src,1345,flightaware,empty
src,1346,flightexplorer,flighte@@xplorer
src,1347,flights,empty
src,1352,foxbusiness,f$oxbusiness
src,1355,mco,m%co
src,1356,myrateplan,my%rateplan@@
src,1357,orbitz,empty
src,1359,quicktrip,empty
src,1367,allegiantair,alleg#iantair
src,1373,flylouisville,empty
src,1374,flytecomm,flytecom??m
src,1375,foxbusiness,empty
src,1377,helloflight,empty
src,1382,panynj,empty
src,1383,quicktrip,quic#@@ktrip
src,1385,usatoday,usatod%#ay
src,1395,flightstats,empty
src,1399,foxbusiness,empty
src,1406,travelocity,empty
src,1407,weather,weather#
src,1410,allegiantair,empty
src,1413,flightaware,flighta#ware
src,1415,flights,empty
src,1416,flightstats,empty
src,1419,flytecomm,$f$lytecomm
src,1420,foxbusiness,empty
src,1421,gofox,empty
src,1428,quicktrip,qu??i@@cktrip
src,1434,boston,boston??
src,1439,flightview,empty
src,1441,flytecomm,empty
src,1442,foxbusiness,foxbusi$ness
src,1452,CO,C$$O
src,1453,airtravelcenter,airtra@@velce#nter
src,1455,boston,bo@@sto@@n
src,1467,ifly,empty
src,1468,myrateplan,empty
src,1472,quicktrip,quic#ktrip
src,1474,CO,%C#O
src,1475,airtravelcenter,empty
src,1478,businesstravellogue,busines#stra#vellogue
src,1481,flights,$flig$hts
src,1485,flylouisville,flylouisv%ille
src,1489,helloflight,h@@ello%flight
src,1495,travelocity,empty
src,1498,world-flight-tracker,world-flight-??tracker
src,1507,flightstats,empty
src,1509,flylouisville,empty
src,1511,foxbusiness,empty
src,1512,gofox,g$of$ox
src,1516,panynj,p#anynj
src,1518,travelocity,empty
src,1519,weather,empty
src,1522,CO,empty
src,1523,airtravelcenter,airtrave$lcenter
src,1528,flights,empty
src,1529,flightstats,flightstats??
src,1537,myrateplan,myr#atepl@@an
src,1539,orbitz,empty
src,1540,panynj,empty
src,1546,boston,empty
src,1550,flightexplorer,empty
src,1551,flights,empty
src,1552,flightstats,f#lightstats
src,1557,gofox,g%ofox
src,1570,flightarrival,empty
src,1573,flightview,fl??ightview
src,1574,flylouisville,empty
src,1575,flytecomm,empty
src,1576,foxbusiness,empty
src,1579,myrateplan,empty
src,1580,mytripandmore,mytripan??dm%ore
src,1593,flights,flight%s
src,1595,flightview,empty
src,1596,flylouisville,empty
src,1606,CO,empty
src,1609,boston,??boston
src,1610,businesstravellogue,empty
src,1614,flightview,flightv@@iew$
src,1617,foxbusiness,empty
src,1621,myrateplan,#my$rateplan
src,1628,allegiantair,empty
src,1634,flightview,flightv@@i??ew
src,1639,helloflight,hel@@lofligh$t
src,1640,myrateplan,empty
src,1641,mytripandmore,empty
src,1642,orbitz,or$bitz%
src,1646,weather,empty
src,1650,boston,empty
src,1652,flightaware,empty
src,1658,flytecomm,flyteco@@mm
src,1668,CO,C@@O
src,1671,boston,bo??s@@ton
src,1675,flightview,empty
src,1676,flylouisville,f$ly#louisville
src,1689,allegiantair,empty
src,1694,flightview,fli@@$ghtview
src,1700,myrateplan,empty
src,1703,ua,u#a
src,1705,airtravelcenter,ai??rtravelce@@nter
src,1711,flightstats,fligh@@#tstats
src,1712,flightview,empty
src,1714,flytecomm,empty
src,1716,gofox,go#fox
src,1717,helloflight,empty
src,1721,panynj,panyn??j
src,1724,ua,??ua
src,1725,weather,empty
src,1728,boston,bos??ton@@
src,1731,flightaware,empty
src,1733,flights,flig??hts
src,1740,helloflight,hello#flight
src,1743,mytripandmore,mytrip??andmore
src,1748,ua,ua??@@
src,1751,world-flight-tracker,empty
src,1753,airtravelcenter,airtr$avelcenter@@
src,1755,boston,bo@@ston
src,1758,flights,f$light@@s
src,1762,flytecomm,empty
src,1765,helloflight,??helloflight
src,1766,myrateplan,empty
src,1767,orbitz,or$bitz
src,1768,ord,empty
src,1786,myrateplan,empty
src,1791,travelocity,empty
src,1792,ua,empty
src,1797,businesstravellogue,empty
src,1799,flightaware,empty
src,1800,flightexplorer,flightexplor#er
src,1807,gofox,empty
src,1814,sfo,empty
src,1816,ua,??@@ua
src,1817,usatoday,empty
src,1820,wunderground,wunderg??round
src,1827,flightstats,flightstats??
src,1830,flytecomm,flytecom@@m
src,1831,foxbusiness,foxb@@us@@iness
src,1835,orbitz,empty
src,1839,ua,@@ua
src,1841,weather,empty
src,1842,airtravelcenter,empty
src,1849,flylouisville,empty
src,1857,quicktrip,empty
src,1861,weather,empty
src,1862,airtravelcenter,a@@irt#ravelcenter
src,1865,businesstravellogue,businesstravel#logue
src,1866,flightaware,empty
src,1870,flylouisville,flylouisv??i$lle
src,1880,travelocity,traveloci#ty
src,1881,ua,empty
src,1882,weather,weathe??r$
src,1883,world-flight-tracker,empty
src,1889,flights,empty
src,1900,panynj,panynj??
src,1902,travelocity,empty
src,1903,ua,ua??
src,1905,world-flight-tracker,empty
src,1916,flytecomm,empty
src,1918,gofox,empty
src,1925,travelocity,empty
src,1929,wunderground,empty
src,1936,flightstats,empty
src,1937,flightview,flightvie%w
src,1942,helloflight,empty
src,1944,mytripandmore,mytri??p??andmore
src,1946,panynj,empty
src,1952,world-flight-tracker,empty
src,1954,airtravelcenter,air%tra??velcenter
src,1957,businesstravellogue,#businesstravellogu$e
src,1960,flightstats,empty
src,1961,flightview,flig@@htview
src,1965,foxbusiness,empty
src,1968,myrateplan,empty
src,1969,mytripandmore,$mytripandmore
src,1976,weather,@@weather
src,1983,flightaware,flightawar#e
src,1989,foxbusiness,empty
src,1994,orbitz,o%rbitz
src,1996,quicktrip,%quic%ktrip
src,1998,ua,empty
src,1999,weather,weat@@her
src,2003,allegiantair,empty
src,2005,businesstravellogue,empty
src,2011,flylouisville,empty
src,2012,flytecomm,empty
src,2014,gofox,empty
src,2018,panynj,empty
src,2022,ua,u%a
src,2025,airtravelcenter,air$tra@@velcenter
src,2026,allegiantair,empty
src,2035,gofox,go%fox%
src,2039,panynj,empty
src,2041,travelocity,traveloc@@%ity
src,2045,airtravelcenter,ai%rtr??avelcenter
src,2049,flightarrival,empty
src,2051,flightview,empty
src,2059,orbitz,orbi??t$z
src,2061,travelocity,travel%ocity
src,2064,weather,empty
src,2067,boston,b%o#ston
src,2076,flytecomm,empty
src,2082,panynj,empty
src,2086,airtravelcenter,airt#ravelce$nter
src,2089,businesstravellogue,empty
src,2092,flightexplorer,flig$htexplorer
src,2094,flightstats,flightstats#
src,2098,foxbusiness,empty
src,2107,ua,empty
src,2111,allegiantair,allegi#antair%
src,2114,flightarrival,%flightarr$ival
src,2125,helloflight,empty
src,2126,ifly,empty
src,2127,myrateplan,myrat??epl%an
src,2129,orbitz,orbit#@@z
src,2131,quicktrip,empty
src,2135,weather,w%eather
src,2138,allegiantair,empty
src,2139,boston,empty
src,2143,flightstats,empty
src,2144,flightview,empty
src,2145,flylouisville,empty
src,2149,helloflight,empty
src,2154,sfo,sf#o??
src,2156,ua,u@@a
src,2157,weather,w$eather
src,2159,airtravelcenter,empty
src,2161,boston,bos@@to$n
src,2163,flightarrival,empty
src,2164,flightexplorer,fli$ghtexplorer
src,2171,gofox,empty
src,2172,helloflight,empty
src,2175,panynj,$panynj
src,2178,travelocity,travelo@@c%ity
src,2183,allegiantair,empty
src,2189,flylouisville,??flylouisville
src,2190,flytecomm,flyt$ec$omm
src,2191,foxbusiness,empty
src,2192,gofox,empty
src,2194,myrateplan,myratepl@@an
src,2198,ua,empty
src,2201,allegiantair,empty
src,2204,flights,fli@@ghts
src,2212,ifly,i$f??ly
src,2217,travelocity,tr$avelocity
src,2218,ua,empty
src,2219,weather,we$ather
src,2222,boston,bosto%n
src,2226,flights,f$li%ghts
src,2228,flylouisville,flylouisvi@@lle
src,2236,panynj,panyn$??j
src,2239,usatoday,empty
src,2254,foxbusiness,f@@oxbusi#ness
src,2260,ord,o%rd??
src,2261,panynj,panyn#j@@
src,2272,boston,empty
src,2275,flightaware,f@@lightaware
src,2282,foxbusiness,fo??xbus??iness
src,2285,myrateplan,myrate%p%lan
src,2286,mytripandmore,mytripa@@ndmore
src,2287,orbitz,empty
src,2288,ord,empty
src,2295,allegiantair,empty
src,2296,boston,empty
src,2300,flightview,empty
src,2301,flylouisville,f@@lylouisvil??le
src,2304,gofox,go@#@fox
src,2307,orbitz,orb#@@itz
src,2309,panynj,pany@@n??j
src,2310,quicktrip,qui??cktri??p
src,2317,boston,empty
src,2320,flights,empty
src,2323,flylouisville,empty
src,2338,boston,bost??on
src,2340,flightarrival,empty
src,2348,myrateplan,empty
src,2350,panynj,p$anyn??j
src,2351,travelocity,tra#velocity
src,2355,allegiantair,allegianta%ir
src,2358,den,de%@@n
src,2359,flightarrival,flightarrival@@
src,2361,flights,flight#@@s
src,2363,flightview,flightvi??ew
src,2367,gofox,g%ofox@@
src,2373,panynj,p%anynj
flight,3,AA-1007-MIA-PHX,empty
flight,6,AA-1007-MIA-PHX,A$A-10#07-MIA-PHX
flight,9,AA-1007-MIA-PHX,empty
flight,11,AA-1007-MIA-PHX,AA-1007-MIA-P??HX
flight,13,AA-1007-MIA-PHX,empty
flight,14,AA-1007-MIA-PHX,empty
flight,15,AA-1007-MIA-PHX,AA-$1007-MIA-PHX
flight,16,AA-1007-MIA-PHX,AA-1007-MIA#-PHX
flight,18,AA-1007-MIA-PHX,empty
flight,19,AA-1007-MIA-PHX,AA-10??07-MIA@@-PHX
flight,22,AA-1165-JFK-MIA,AA-1165-JFK-MI??A
flight,26,AA-1165-JFK-MIA,AA-116#5-JFK-MI@@A
flight,27,AA-1165-JFK-MIA,AA-116??5-JFK-MIA
flight,30,AA-1165-JFK-MIA,empty
flight,34,AA-1165-JFK-MIA,AA-1%165-JFK-MIA
flight,39,AA-1165-JFK-MIA,AA-1@@165-JFK-MI%A
flight,40,AA-1165-JFK-MIA,AA$-1165-JFK-M#IA
flight,42,AA-1165-JFK-MIA,AA-11#65-JF%K-MIA
flight,45,AA-1165-JFK-MIA,empty
flight,46,AA-1165-JFK-MIA,empty
flight,52,AA-1221-MCO-ORD,empty
flight,54,AA-1221-MCO-ORD,@@AA-1221-MCO-ORD
flight,55,AA-1221-MCO-ORD,AA#-1221-MCO-ORD
flight,56,AA-1221-MCO-ORD,empty
flight,58,AA-1221-MCO-ORD,AA-12#21-MCO-ORD
flight,62,AA-1221-MCO-ORD,AA-1221-MCO-O??RD
flight,72,AA-1221-MCO-ORD,AA-1%22??1-MCO-ORD
flight,76,AA-1279-DFW-PHX,AA-1279-DFW-PHX$
flight,80,AA-1279-DFW-PHX,AA-127??9-DFW-$PHX
flight,81,AA-1279-DFW-PHX,AA-1279-#DFW-PHX
flight,85,AA-1279-DFW-PHX,empty
flight,94,AA-1279-DFW-PHX,#AA-1279-DFW-PHX
flight,101,AA-1434-DFW-MCO,empty
flight,107,AA-1434-DFW-MCO,AA-$1434-DFW-MCO
flight,109,AA-1434-DFW-MCO,empty
flight,112,AA-1434-DFW-MCO,AA-1434-DFW-MCO%
flight,113,AA-1434-DFW-MCO,AA-1434-DFW-MC??O
flight,114,AA-1434-DFW-MCO,AA-143@@4-DFW-MCO
flight,124,AA-1434-DFW-MCO,AA-14#34-DFW-MCO
flight,125,AA-1434-DFW-MCO,empty
flight,139,AA-1522-SFO-ORD,empty
flight,143,AA-1522-SFO-ORD,empty
flight,147,AA-1522-SFO-ORD,empty
flight,149,AA-1544-SAN-ORD,empty
flight,152,AA-1544-SAN-ORD,$AA-1544-@@SAN-ORD
flight,153,AA-1544-SAN-ORD,empty
flight,154,AA-1544-SAN-ORD,AA-1544%-SA#N-ORD
flight,156,AA-1544-SAN-ORD,empty
flight,159,AA-1544-SAN-ORD,@@AA-1544-SAN-ORD
flight,161,AA-1544-SAN-ORD,AA-@@1544-SAN-ORD
flight,162,AA-1544-SAN-ORD,AA@@#-1544-SAN-ORD
flight,165,AA-1544-SAN-ORD,empty
flight,168,AA-1544-SAN-ORD,empty
flight,174,AA-1640-MIA-MCO,empty
flight,178,AA-1640-MIA-MCO,AA-1$640-MIA-MCO
flight,184,AA-1640-MIA-MCO,empty
flight,187,AA-1640-MIA-MCO,empty
flight,188,AA-1640-MIA-MCO,empty
flight,189,AA-1640-MIA-MCO,@@AA-1640-MIA-MCO
flight,195,AA-1640-MIA-MCO,empty
flight,199,AA-1664-MIA-ATL,AA-1664#-MIA-ATL
flight,200,AA-1664-MIA-ATL,empty
flight,203,AA-1664-MIA-ATL,empty
flight,204,AA-1664-MIA-ATL,empty
flight,205,AA-1664-MIA-ATL,AA$-??1664-MIA-ATL
flight,211,AA-1664-MIA-ATL,AA@@-1664-MIA-ATL
flight,215,AA-1664-MIA-ATL,empty
flight,220,AA-1664-MIA-ATL,AA-1664#-M#IA-ATL
flight,221,AA-1664-MIA-ATL,empty
flight,224,AA-1664-MIA-ATL,AA-1664-MIA-AT$L
flight,225,AA-1733-ORD-PHX,empty
flight,231,AA-1733-ORD-PHX,AA-1733-??ORD-PHX
flight,237,AA-1733-ORD-PHX,AA-1733-ORD-P%HX
flight,242,AA-1733-ORD-PHX,empty
flight,243,AA-1733-ORD-PHX,AA-1733$-ORD-PHX
flight,244,AA-1733-ORD-PHX,empty
flight,251,AA-1733-ORD-PHX,empty
flight,254,AA-1886-BOS-MIA,AA-1886-BOS-M??IA
flight,256,AA-1886-BOS-MIA,AA##-1886-BOS-MIA
flight,257,AA-1886-BOS-MIA,empty
flight,259,AA-1886-BOS-MIA,%AA-1886$-BOS-MIA
flight,268,AA-1886-BOS-MIA,A@@A-1886-BOS-MIA
flight,275,AA-1917-JFK-MCO,$AA-1917-JFK-MCO
flight,293,AA-1917-JFK-MCO,AA-1917-@@JFK-MCO
flight,295,AA-1917-JFK-MCO,AA-1917-JFK-#%MCO
flight,300,AA-204-LAX-MCO,empty
flight,305,AA-204-LAX-MCO,empty
flight,306,AA-204-LAX-MCO,AA-204-LAX-MC$O
flight,307,AA-204-LAX-MCO,empty
flight,309,AA-204-LAX-MCO,empty
flight,313,AA-204-LAX-MCO,empty
flight,316,AA-204-LAX-MCO,empty
flight,319,AA-204-LAX-MCO,AA-204-LA@@X-#MCO
flight,324,AA-2050-ORD-MIA,AA-2050-O??R%D-MIA
flight,328,AA-2050-ORD-MIA,#AA-2050-ORD-M%IA
flight,332,AA-2050-ORD-MIA,AA-2050??-ORD-MIA
flight,334,AA-2050-ORD-MIA,AA-@@2050-%ORD-MIA
flight,335,AA-2050-ORD-MIA,AA-20??50-ORD-MIA
flight,338,AA-2050-ORD-MIA,AA-205#0@@-ORD-MIA
flight,341,AA-2050-ORD-MIA,AA-2050@@-#ORD-MIA
flight,342,AA-2050-ORD-MIA,AA-2050-OR%D-MIA
flight,343,AA-2050-ORD-MIA,AA-2050%-ORD@@-MIA
flight,352,AA-222-LAX-BOS,AA-222-LAX-BOS??
flight,356,AA-222-LAX-BOS,empty
flight,360,AA-222-LAX-BOS,AA-222-LA??X-BOS
flight,361,AA-222-LAX-BOS,empty
flight,363,AA-222-LAX-BOS,empty
flight,364,AA-222-LAX-BOS,empty
flight,371,AA-222-LAX-BOS,A@@A-222-??LAX-BOS
flight,372,AA-222-LAX-BOS,AA-222-LAX-#BOS
