Attribute,Index,Clean Value,Dirty Value
flight,665,AA-3809-PHX-LAX,AA-3809-PH%X-LA%X
flight,679,AA-3809-PHX-LAX,$AA-3809-PHX-LA$X
flight,703,AA-3823-LAX-DEN,A??A-3823-LAX-DEN
flight,707,AA-3823-LAX-DEN,AA-3823-LA$??X-DEN
flight,748,AA-3859-IAH-ORD,A@@A-3859$-IAH-ORD
flight,780,AA-3979-CVG-ORD,AA-%3979-CV%G-ORD
flight,805,AA-400-DFW-JFK,AA-400-DFW-JF@@K
flight,819,AA-404-MIA-MCO,AA-404-MIA-M#C??O
flight,832,AA-404-MIA-MCO,AA-$404-MIA??-MCO
flight,840,AA-404-MIA-MCO,AA-404-$MIA-MCO
flight,856,AA-415-BOS-ORD,AA-415%-BOS-ORD
flight,871,AA-4198-ORD-CLE,AA-4198-OR??D%-CLE
flight,886,AA-4198-ORD-CLE,AA-4198??-ORD-C#LE
flight,891,AA-4277-CVG-JFK,A$A-4277-CVG%-JFK
flight,918,AA-4307-ORD-DTW,AA-4307-ORD-DTW??
flight,925,AA-4307-ORD-DTW,#AA-4307-ORD-D??TW
flight,938,AA-4307-ORD-DTW,AA-4307-ORD-%DTW
flight,983,AA-4330-CVG-ORD,AA-433??0@@-CVG-ORD
flight,987,AA-4330-CVG-ORD,A@@A-4330-CVG-OR$D
flight,994,AA-4344-ORD-DTW,AA-4344-%OR??D-DTW
flight,1005,AA-4344-ORD-DTW,AA-4344@@-OR$D-DTW
flight,1020,AA-446-DFW-PHL,A??A-446-D%FW-PHL
flight,1021,AA-446-DFW-PHL,AA-44#$6-DFW-PHL
flight,1035,AA-446-DFW-PHL,AA-44??6-DFW-PHL
flight,1103,AA-518-MIA-JFK,AA-@@518-MIA-JFK
flight,1135,AA-59-JFK-SFO,AA-59-?#?JFK-SFO
flight,1141,AA-59-JFK-SFO,AA-59-@@JFK-SFO
flight,1181,AA-643-MIA-ORD,AA-??643-MIA-ORD
flight,1198,AA-643-MIA-ORD,$AA%-643-MIA-ORD
flight,1203,AA-649-ORD-SNA,AA-649-ORD%-S$NA
flight,1207,AA-649-ORD-SNA,AA-649-OR#D-SNA
flight,1218,AA-649-ORD-SNA,$AA-649-ORD-SNA
flight,1237,AA-789-ORD-DEN,AA-789-ORD#-DEN
flight,1271,AA-85-JFK-SFO,AA-#85-JF??K-SFO
flight,1276,CO-1023-IAH-DEN,CO-1023-IA@@H-DEN
flight,1331,CO-1090-BOS-IAH,CO-1090-B@@OS%-IAH
flight,1344,CO-1193-EWR-MCO,CO-11$93-EWR-MCO
flight,1345,CO-1193-EWR-MCO,CO-1193-$EWR-MCO
flight,1384,CO-1250-MIA-IAH,CO-1%250-MI#A-IAH
flight,1397,CO-1561-PHX-IAH,CO-%1561-PHX-IAH??
flight,1399,CO-1561-PHX-IAH,CO-1561-PHX-IAH@@
flight,1403,CO-1561-PHX-IAH,CO-15%61-PHX-IAH
flight,1411,CO-1586-IAH-MCO,CO-??1586-IAH-MCO
flight,1425,CO-1586-IAH-MCO,CO-158@%@6-IAH-MCO
flight,1507,CO-45-EWR-MIA,CO-45-EWR??-MIA
flight,1512,CO-45-EWR-MIA,CO-#45-EWR-MIA
flight,1532,CO-47-IAH-LAX,CO-4@@7-I$AH-LAX
flight,1540,CO-47-IAH-LAX,CO-47-IAH-L#AX
flight,1548,CO-4888-IAH-DAL,CO-4888-IAH%$-DAL
flight,1561,CO-4888-IAH-DAL,CO-4888@@-IA#H-DAL
flight,1569,CO-50-CLE-EWR,CO%-50-CLE-@@EWR
flight,1584,CO-50-CLE-EWR,CO-50$-CLE-EW$R
flight,1589,CO-52-IAH-LAX,CO-??52-IAH-LAX
flight,1598,CO-52-IAH-LAX,CO-$52-IAH-LAX
flight,1604,CO-52-IAH-LAX,C$O-52-IAH-LAX
flight,1618,CO-58-DEN-IAH,CO%-58-DEN??-IAH
flight,1627,CO-62-IAH-EWR,CO-62??-IAH-EWR
flight,1703,UA-1500-IAH-GUA,UA-1500-IAH-G%UA
flight,1797,UA-257-JFK-SFO,UA??-257-JFK-SFO
flight,1806,UA-257-JFK-SFO,UA-257-#JFK-SFO
flight,1824,UA-2704-DTW-PHX,UA-%2704-DT??W-PHX
flight,1880,UA-2726-FLL-PHL,UA-2726-FLL-PHL%
flight,1935,UA-2945-PHL-CLT,U??A-2#945-PHL-CLT
flight,1938,UA-2945-PHL-CLT,??UA-2945-PHL-#CLT
flight,2035,UA-3515-IAD-MSP,UA-35#15-IAD-MSP
flight,2040,UA-3515-IAD-MSP,UA-3515-IAD-M??SP
flight,2073,UA-37-EWR-MCO,UA??-37-EWR-MCO
flight,2082,UA-37-EWR-MCO,UA-37-EWR-M@@C@@O
flight,2121,UA-3925-IAD-ORF,UA-3925-IAD-OR%F
flight,2122,UA-3925-IAD-ORF,UA-3925-I#AD-ORF
flight,2139,UA-397-JFK-SFO,UA-397-@@JFK-SFO
flight,2152,UA-397-JFK-SFO,UA-@@397-JFK-??SFO
flight,2176,UA-414-LAX-SFO,UA-414-LAX#-SFO
flight,2185,UA-5487-SFO-MRY,UA-5487-SFO$-MRY
flight,2189,UA-5487-SFO-MRY,U$A-5487-SFO-MRY
flight,2194,UA-5487-SFO-MRY,UA-548$7-SFO-MRY
flight,2208,UA-62-IAH-EWR,UA-62#-IAH-E%WR
flight,2234,UA-6273-YYC-SFO,UA-6273-YY??C%-SFO
flight,2237,UA-6273-YYC-SFO,UA-6273-YY??C-SFO
flight,2261,UA-664-ORD-PHL,UA-664-ORD-PH$L
flight,2273,UA-828-SFO-ORD,UA-828-SF$O-OR%D
flight,2281,UA-828-SFO-ORD,UA-#828-SFO-O$RD
flight,2288,UA-828-SFO-ORD,UA-828-SFO-O$RD??
flight,2308,UA-843-LAX-ORD,UA-843-%LAX-ORD
flight,2324,UA-854-SFO-IAH,U@@A-854-SFO??-IAH
flight,2330,UA-854-SFO-IAH,U$@@A-854-SFO-IAH
flight,2334,UA-854-SFO-IAH,UA-854-??SFO-IAH
sched_dep_time,9,4:55 p.m.,4%:55 p.m.
sched_dep_time,54,8:00 p.m.,8:00 p.m.#
sched_dep_time,57,8:00 p.m.,8:00 @@$p.m.
sched_dep_time,71,8:00 p.m.,8:%00 p.@@m.
sched_dep_time,72,8:00 p.m.,8??:@@00 p.m.
sched_dep_time,74,8:00 p.m.,8:0%0 p.m.
sched_dep_time,80,1:00 p.m.,1:00 p.??m.
sched_dep_time,90,1:00 p.m.,#1:00 p.m.%
sched_dep_time,98,1:00 p.m.,1:@@00 p.m.
sched_dep_time,109,7:15 a.m.,7:15 ??a.%m.
sched_dep_time,130,11:55 p.m.,11:$55 p.m.%
sched_dep_time,151,11:25 a.m.,11:25 a.??m$.
sched_dep_time,175,6:30 p.m.,6:30 p.m.#
sched_dep_time,186,6:30 p.m.,6:30# p.m.
sched_dep_time,203,10:15 a.m.,$10:15 a.m.
sched_dep_time,207,10:15 a.m.,#10#:15 a.m.
sched_dep_time,215,10:15 a.m.,10%:15 a.m.
sched_dep_time,217,10:15 a.m.,1??0:15 a#.m.
sched_dep_time,219,10:15 a.m.,10:15 $a.m.
sched_dep_time,283,2:55 p.m.,2@@:5%5 p.m.
sched_dep_time,292,2:55 p.m.,2@@:55 p.m.
sched_dep_time,295,2:55 p.m.,2$:??55 p.m.
sched_dep_time,308,11:25 p.m.,11:#25 p.m.
sched_dep_time,323,10:40 a.m.,$10:40 a.m.
sched_dep_time,355,7:10 a.m.,7:10 a#.m.
sched_dep_time,356,7:10 a.m.,??7:10 a.m.
sched_dep_time,441,7:25 a.m.,7:2%5 a.m.
sched_dep_time,462,11:35 a.m.,1??1:35 #a.m.
sched_dep_time,469,11:35 a.m.,11:3%%5 a.m.
sched_dep_time,489,7:55 a.m.,7:55# a.@@m.
sched_dep_time,494,7:55 a.m.,??7:55 a.m.
sched_dep_time,522,12:00 p.m.,12:00 p.m????.
sched_dep_time,526,12:00 p.m.,%12:00 p.m.
sched_dep_time,528,8:20 p.m.,$8:20 p.m.
sched_dep_time,543,8:20 p.m.,8:20 p.@@m.@@
sched_dep_time,553,7:00 a.m.,7:00 #a.m.
sched_dep_time,572,7:00 a.m.,7:00 a.m@@.
sched_dep_time,573,7:00 a.m.,7:00 a.#m.
sched_dep_time,586,12:15 p.m.,12:15 p.@@m.
sched_dep_time,595,12:15 p.m.,12:1$5 p.m.
sched_dep_time,605,4:00 p.m.,4:00 p.m.@@
sched_dep_time,614,4:00 p.m.,4:00 p.m.%
sched_dep_time,657,2:35 p.m.,%2:35 p.m.
sched_dep_time,686,9:00 p.m.,#9:00 p.m.
sched_dep_time,687,9:00 p.m.,9:00# #p.m.
sched_dep_time,707,9:00 p.m.,9:00 p.m.????
sched_dep_time,744,7:10 a.m.,7:10?? a.m.#
sched_dep_time,752,7:10 a.m.,7:??10 a.m.
sched_dep_time,760,7:10 a.m.,7:$10 a.m.
sched_dep_time,768,7:30 a.m.,$7:30 a.m.
sched_dep_time,800,10:40 a.m.,10:40 $a.m.
sched_dep_time,818,6:45 a.m.,6:45 a%.m.
sched_dep_time,828,6:45 a.m.,6:45 ??a.#m.
sched_dep_time,830,6:45 a.m.,$6:45 a.m.
sched_dep_time,845,8:35 a.m.,8:3@@5?? a.m.
sched_dep_time,846,8:35 a.m.,8:3$5 a.m.
sched_dep_time,849,8:35 a.m.,8:35# a.m.$
sched_dep_time,894,12:10 p.m.,%12:10 p.m%.
sched_dep_time,921,6:45 p.m.,6:??45 p.m.
sched_dep_time,924,6:45 p.m.,%6:45 $p.m.
sched_dep_time,946,8:35 a.m.,8:35 a$.m.
sched_dep_time,957,8:35 a.m.,8:35 a.m.@@
sched_dep_time,959,8:35 a.m.,??8:35 a.m.
sched_dep_time,966,8:35 a.m.,8%:35 a.m??.
sched_dep_time,978,3:35 p.m.,3:35 p.$m.
sched_dep_time,1003,11:45 a.m.,11:4#5% a.m.
sched_dep_time,1008,11:45 a.m.,11:45 a.m%??.
sched_dep_time,1046,6:00 a.m.,6:00 a.%m.
sched_dep_time,1048,6:00 a.m.,6:00?? a.m.
sched_dep_time,1077,4:15 p.m.,4:15?? p.??m.
sched_dep_time,1106,6:40 a.m.,6??:%40 a.m.
sched_dep_time,1113,6:40 a.m.,??6:40 a.m.
sched_dep_time,1117,6:40 a.m.,6:40 a.m#.
sched_dep_time,1140,7:10 a.m.,%7:10 a.m.$
sched_dep_time,1157,9:05 a.m.,9:05$@@ a.m.
sched_dep_time,1158,9:05 a.m.,9:0$5 a.m.
sched_dep_time,1160,9:05 a.m.,9:0??5 a.#m.
sched_dep_time,1175,7:10 a.m.,7$#:10 a.m.
sched_dep_time,1200,1:30 p.m.,1:3%0 p.m.
sched_dep_time,1247,1:05 p.m.,1:05 p@@.@@m.
sched_dep_time,1253,3:05 p.m.,3:05 p.m@@.
sched_dep_time,1273,3:05 p.m.,3:05 p%.m.
sched_dep_time,1288,11:40 a.m.,11:40 a.m.@@
sched_dep_time,1302,8:40 a.m.,8#:40 a.m.#
sched_dep_time,1348,9:15 a.m.,9:15 a.%m.
sched_dep_time,1356,9:15 a.m.,9:15 a.m.%
sched_dep_time,1369,2:53 p.m.,2:5??3 p.m.
sched_dep_time,1378,2:53 p.m.,2:5$3 p#.m.
sched_dep_time,1458,12:30 a.m.,1#2:30 a.m.
sched_dep_time,1494,7:15 p.m.,7:#15 #p.m.
sched_dep_time,1519,4:00 p.m.,4:0#$0 p.m.
sched_dep_time,1536,7:10 p.m.,7:1??0 p.m.
sched_dep_time,1555,5:30 p.m.,5:30 p.##m.
sched_dep_time,1590,7:35 a.m.,7@@:35 a.m.
sched_dep_time,1594,7:35 a.m.,7:3#5 a$.m.
sched_dep_time,1745,4:25 p.m.,4:2??5 p.m.
sched_dep_time,1748,4:25 p.m.,4:25 p.m@@.%
sched_dep_time,1788,7:05 a.m.,7:05 a.m.@@
sched_dep_time,1805,2:30 p.m.,2:30 p.m.@@
sched_dep_time,1818,2:30 p.m.,2:3??0% p.m.
sched_dep_time,1850,2:55 p.m.,2:55@@ p.#m.
sched_dep_time,1852,2:55 p.m.,2:55 @@p.m.??
sched_dep_time,1858,2:55 p.m.,@@2:#55 p.m.
sched_dep_time,1873,4:00 p.m.,4:0????0 p.m.
sched_dep_time,1889,3:27 p.m.,@@3:27 p.m#.
sched_dep_time,1898,3:27 p.m.,@@%3:27 p.m.
sched_dep_time,1919,3:50 p.m.,3:50 p.%m.@@
sched_dep_time,1962,11:05 a.m.,??11:05 a.m.
sched_dep_time,1990,11:55 a.m.,1??1:55 a.m.??
sched_dep_time,2002,8:29 a.m.,8:29$ a.m.
sched_dep_time,2015,8:29 a.m.,8:29% a.m.
sched_dep_time,2064,9:05 a.m.,9:05 #a.m.
sched_dep_time,2072,1:29 p.m.,1$:29 p@@.m.
sched_dep_time,2100,12:30 p.m.,12:30 p%.m.
sched_dep_time,2114,8:41 a.m.,8:41# a.m.%
sched_dep_time,2129,8:41 a.m.,8:??41@@ a.m.
sched_dep_time,2130,8:41 a.m.,8:4##1 a.m.
sched_dep_time,2184,10:39 a.m.,10:39 %a.m.
sched_dep_time,2193,10:39 a.m.,10:3@@9% a.m.
sched_dep_time,2199,10:39 a.m.,10:3??9 a.@@m.
sched_dep_time,2203,2:30 p.m.,2:??3%0 p.m.
sched_dep_time,2226,7:35 a.m.,7??:35 a$.m.
sched_dep_time,2275,11:08 p.m.,11:08 ??p.m.
sched_dep_time,2288,11:08 p.m.,11:@@08 p@@.m.
sched_dep_time,2297,1:55 p.m.,1??:55 p%.m.
sched_dep_time,2309,1:55 p.m.,1:%55 p.m.
sched_dep_time,2313,1:55 p.m.,1:55 #p.m.#
sched_dep_time,2318,7:53 a.m.,7??:53 a.m$.
sched_dep_time,2324,7:53 a.m.,7:53@@ a.m.$
sched_dep_time,2369,4:16 p.m.,4:16 $p.m.
sched_dep_time,2373,4:16 p.m.,4:16 p.m.#
act_dep_time,10,5:08 p.m.,5:0@@8 p.m.
act_dep_time,43,7:22 a.m.,7:$22 a.m.
act_dep_time,51,8:23 p.m.,8:$23@@ p.m.
act_dep_time,63,8:23 p.m.,8@@:23$ p.m.
act_dep_time,66,8:23 p.m.,#8:23 p.m.
act_dep_time,75,2:04 p.m.,#2@@:04 p.m.
act_dep_time,80,2:04 p.m.,????2:04 p.m.
act_dep_time,93,2:04 p.m.,2:04 p@@.m.
act_dep_time,99,2:04 p.m.,2$:04 #p.m.
act_dep_time,132,11:55 p.m.,11:55 p.m.#%
act_dep_time,156,11:40 a.m.,11:40 a#@@.m.
act_dep_time,164,11:40 a.m.,1@@1:4@@0 a.m.
act_dep_time,189,6:30 p.m.,6:30 p.m?#?.
act_dep_time,200,10:18 a.m.,10:18 a.$m.
act_dep_time,204,10:18 a.m.,10@@:18 a.m.
act_dep_time,241,7:58 p.m.,7:58 p.m??.@@
act_dep_time,285,3:27 p.m.,3??:27 p.m??.
act_dep_time,292,3:27 p.m.,3%:27 p.m.
act_dep_time,302,11:25 p.m.,11:25# p.m.
act_dep_time,309,11:25 p.m.,11@@@@:25 p.m.
act_dep_time,319,11:25 p.m.,??11:2@@5 p.m.
act_dep_time,347,11:05 a.m.,11$:05 a$.m.
act_dep_time,354,7:31 a.m.,7:31 a.m.$
act_dep_time,358,7:31 a.m.,7:%31 a.??m.
act_dep_time,390,7:22 a.m.,7:22 a.??m.
act_dep_time,393,7:22 a.m.,7:??2??2 a.m.
act_dep_time,410,8:25 p.m.,8:25?? p.m.
act_dep_time,437,7:39 a.m.,7:39 a??.m.
act_dep_time,442,7:39 a.m.,7:3??9 a.m.
act_dep_time,450,7:39 a.m.,7:39# a.m#.
act_dep_time,470,11:52 a.m.,11:5@@2 a.m.
act_dep_time,473,11:52 a.m.,11$:52 $a.m.
act_dep_time,493,8:04 a.m.,8:04 a.%m@@.
act_dep_time,496,8:04 a.m.,8:04 a.m.@@
act_dep_time,499,8:04 a.m.,8:#04 a.m.
act_dep_time,502,12:11 p.m.,12:1#1 p.#m.
act_dep_time,504,12:11 p.m.,12:11?? p.m$.
act_dep_time,525,12:11 p.m.,$12:11 p.m.
act_dep_time,529,8:39 p.m.,8:3??9$ p.m.
act_dep_time,553,7:25 a.m.,7:25# a.%m.
act_dep_time,556,7:25 a.m.,$7:25 a.m.
act_dep_time,662,6:10 a.m.,6:10 a#.m.
act_dep_time,686,9:00 p.m.,9:00 p.#m.
act_dep_time,707,9:00 p.m.,9:00$ p.m.
act_dep_time,708,9:00 p.m.,9:00 #p.m.
act_dep_time,730,6:56 a.m.,6:5#6 a.m.
act_dep_time,752,7:16 a.m.,7@@:16 #a.m.
act_dep_time,772,8:04 a.m.,8??:04 a.m.
act_dep_time,784,8:04 a.m.,8:0$4 a.m.
act_dep_time,797,11:01 a.m.,11:01 a.m.#
act_dep_time,819,6:57 a.m.,$??6:57 a.m.
act_dep_time,827,6:57 a.m.,6:57 ??a#.m.
act_dep_time,877,10:54 a.m.,??1??0:54 a.m.
act_dep_time,884,10:54 a.m.,10:54@@@@ a.m.
act_dep_time,904,12:10 p.m.,12:#10 p.m.
act_dep_time,945,8:51 a.m.,8:51 a.%$m.
act_dep_time,950,8:51 a.m.,8:5@@1@@ a.m.
act_dep_time,1029,12:12 p.m.,12:1??2 p.m.
act_dep_time,1041,12:12 p.m.,12:12 p#.m@@.
act_dep_time,1077,4:29 p.m.,4:29 p.m#.
act_dep_time,1086,4:29 p.m.,4:29 #p.m.
act_dep_time,1104,6:54 a.m.,6:54 a.m.%
act_dep_time,1115,6:54 a.m.,6:54 $a.m.$
act_dep_time,1124,7:39 a.m.,7$:39@@ a.m.
act_dep_time,1131,7:39 a.m.,##7:39 a.m.
act_dep_time,1156,10:10 a.m.,10??:10 a.m.
act_dep_time,1159,10:10 a.m.,10:1@@0 a.m.
act_dep_time,1180,7:30 a.m.,7:#30$ a.m.
act_dep_time,1199,7:30 a.m.,7:$30# a.m.
act_dep_time,1220,1:30 p.m.,@@1:30 p.m.
act_dep_time,1224,1:19 p.m.,1:19 p@@.m.
act_dep_time,1267,3:36 p.m.,3:3??6 p.m.
act_dep_time,1277,11:56 a.m.,11:56 %a.m.
act_dep_time,1328,10:19 a.m.,10:19$ a.m.
act_dep_time,1413,7:14 p.m.,7:??@@14 p.m.
act_dep_time,1464,12:41 a.m.,12:4@@1 a.m%.
act_dep_time,1482,7:15 p.m.,7:1%5 p.m.
act_dep_time,1491,7:15 p.m.,7:15@@ p.m.
act_dep_time,1516,3:58 p.m.,3:58 p#.m.??
act_dep_time,1527,8:25 p.m.,@@8??:25 p.m.
act_dep_time,1535,8:25 p.m.,8:25 p.m#.
act_dep_time,1549,5:30 p.m.,5:30 p??.m??.
act_dep_time,1592,7:29 a.m.,7$:29 a.m.
act_dep_time,1647,5:22 p.m.,5:#22 p.m.
act_dep_time,1664,5:22 p.m.,5:22???? p.m.
act_dep_time,1679,6:02 a.m.,6:02 a@@.m.
act_dep_time,1717,2:55 p.m.,2:55 p??.m.$
act_dep_time,1719,2:55 p.m.,%2:55 p.m.
act_dep_time,1725,2:55 p.m.,2:55 #p.m.
act_dep_time,1755,1:32 p.m.,1:32 p#.m.@@
act_dep_time,1773,7:05 a.m.,7#$:05 a.m.
act_dep_time,1798,2:26 p.m.,2:26 p.%m.
act_dep_time,1809,2:26 p.m.,2:26 p.m.#
act_dep_time,1825,11:15 a.m.,11:15 a%.%m.
act_dep_time,1828,11:15 a.m.,@@11:15 #a.m.
act_dep_time,1836,11:15 a.m.,1%1:15@@ a.m.
act_dep_time,1838,11:15 a.m.,11:1??5 a.m.
act_dep_time,1856,2:55 p.m.,2:55 p.m@@.
act_dep_time,1880,4:00 p.m.,4:0$0 p.#m.
act_dep_time,1895,3:27 p.m.,3:2#7 %p.m.
act_dep_time,1896,3:27 p.m.,3@@:27 p.m.
act_dep_time,1897,3:27 p.m.,3:2$7 p.m.
act_dep_time,1920,4:28 p.m.,@@4:28 p.m@@.
act_dep_time,1961,11:30 a.m.,11:30 $a$.m.
act_dep_time,1972,11:30 a.m.,11:30 $a.m.
act_dep_time,1998,11:55 a.m.,$11:55 a.%m.
act_dep_time,2002,8:26 a.m.,8:26$ a.m.#
act_dep_time,2053,8:52 a.m.,8:52 a.@@@@m.
act_dep_time,2058,8:52 a.m.,#8:52 a.m.
act_dep_time,2086,12:35 p.m.,12:35 p??@@.m.
act_dep_time,2159,5:56 a.m.,$5:56 a%.m.
act_dep_time,2192,10:33 a.m.,@@10#:33 a.m.
act_dep_time,2230,7:27 a.m.,7:2??7 a.m.
act_dep_time,2240,7:27 a.m.,????7:27 a.m.
act_dep_time,2254,1:31 p.m.,1#:3@@1 p.m.
act_dep_time,2258,1:31 p.m.,1:31?? p.#m.
act_dep_time,2260,1:31 p.m.,1:31 p.m@@??.
act_dep_time,2281,11:08 p.m.,11:$08 p.m??.
act_dep_time,2300,2:10 p.m.,2:10 p.m.#
act_dep_time,2306,2:10 p.m.,2$:10?? p.m.
act_dep_time,2339,1:32 p.m.,1:3#$2 p.m.
act_dep_time,2343,1:32 p.m.,%1:32?? p.m.
act_dep_time,2348,1:32 p.m.,1:32 p.m$.
act_dep_time,2374,4:15 p.m.,4:15 $p.m.
sched_arr_time,19,8:05 p.m.,8:05# p.@@m.
sched_arr_time,26,10:34 a.m.,10:3@@4 a.m.
sched_arr_time,47,9:45 p.m.,9:45$ p.m.
sched_arr_time,83,2:35 p.m.,2:35 p$.$m.
sched_arr_time,88,2:35 p.m.,%2:35 p.m.$
sched_arr_time,122,10:35 a.m.,10:35 %a.m.
